ÈÕÆÚ,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH
2018/11/27,-0.3976,-0.3802,0,-0.2869,-0.715,1.1628,0,0.3663,-0.4348,0.995,0.4785,-3.7196,1.9076,2.7027,-0.1176,0.4107,0.3115,0.3127,1.3735,0.3097,0.6167,0.8738,0.083,0.2326,1.4805,0.2888,0.7329,0.8004,0.7302,1.586,2.1404,1.0347,0.3553,0.5717,1.0884,6.6542,1497368600,12644397576,4919843865,1765953161,3421326655,2303918885,1454354105,5334547432,2334419375,2142876445,1602353844,1514653800,1499224761,1789508589,15092502427,19223429124,2635915017,1101632926,128.4462,21.3226,29.7199,18.2371,66.9657,-163.5077,22.0661,54.4954,-8.6892,83.6879,47.4334,26.2812,295.2963,161.2136,19.3497,-79.2533,15.9268,43.9094,1.12,2.7762,1.766,0.9885,5.68,1.8887,1.9472,1.1315,1.7829,2.3385,2.3084,3.2265,5.4061,2.8626,2.508,2.6898,1.7064,3.574,1.035,5.1586,6.1636,3.5073,4.4147,5.9203,2.0304,2.5816,0.6409,4.4167,1.4772,5.8759,22.9525,1.623,5.0436,1.9343,2.0564,4.0635
2018/11/28,1.5968,0.7634,3.3748,2.7338,-1.1317,4.9808,1.4469,5.1095,1.7467,1.7241,2.381,6.9837,0.3941,0.7895,2.3557,3.4765,3.1056,3.8653,1.5206,0.5149,0.574,1.4019,0.4128,0.8332,1.8788,1.1194,0.8434,1.2028,1.0696,2.9102,2.6601,1.0355,0.6602,1.3389,3.1566,9.1926,1521278677,12740919695,5085877672,1814231017,3382607938,2418673465,1475397814,5607115548,2375195259,2179822590,1640505126,1620432000,1505133036,1803636289,15448038409,19891728296,2717775731,1144214748,130.4973,21.4853,30.7229,18.7357,66.2079,-171.6517,22.3854,57.2798,-8.841,85.1308,48.5628,28.1166,296.46,162.4863,19.8055,-82.0085,16.4214,45.6067,1.1378,2.7974,1.8256,1.0156,5.6158,1.9828,1.9754,1.1893,1.8141,2.3788,2.3634,3.4519,5.4274,2.8852,2.5671,2.7833,1.7594,3.7121,1.0515,5.198,6.3716,3.6031,4.3648,6.2152,2.0598,2.7135,0.6521,4.4928,1.5124,6.2863,23.043,1.6358,5.1624,2.0016,2.1202,4.2206
2018/11/29,-0.7859,-1.6667,3.2646,-2.381,0,-3.2847,-1.7433,0,0.8584,0.9685,10,-4.3056,-1.3739,5.7441,0.5754,-3.7549,-1.2048,8.8836,2.5759,0.6633,1.5208,1.2964,0.3924,0.6127,1.6823,1.3161,1.6737,3.4653,4.506,3.0538,3.9424,5.0604,1.1161,1.0031,3.3128,21.5618,1509323638,12528571033,5251911479,1771035041,3382607938,2339227986,1449677726,5607115548,2395583201,2200934674,1804555639,1550663400,1484454074,1907239418,15536922405,19144805692,2685031445,1245861676,129.4718,21.1272,31.7259,18.2896,66.2079,-166.0135,21.9951,57.2798,-8.9169,85.9553,53.4191,26.906,292.387,171.8197,19.9195,-78.9292,16.2235,49.6582,1.1289,2.7508,1.8852,0.9914,5.6158,1.9177,1.9409,1.1893,1.8296,2.4018,2.5997,3.3032,5.3528,3.0509,2.5818,2.6788,1.7382,4.0419,1.0433,5.1114,6.5796,3.5174,4.3648,6.011,2.0239,2.7135,0.6577,4.5363,1.6636,6.0156,22.7264,1.7298,5.1921,1.9264,2.0947,4.5955
2018/11/30,-0.9901,4.0832,-2.6622,2.0086,-0.3122,2.6415,-0.1613,-0.6944,3.4043,-2.6379,1.2685,-2.0319,-5.9701,-2.716,0.9153,0.8214,0.4573,-1.9294,2.1201,1.4181,1.2528,1.1623,0.2511,0.4188,2.1379,0.9763,2.8783,2.6329,8.672,1.8775,2.489,4.2186,0.905,0.5709,2.7037,20.1656,1494379840,13040138263,5112093537,1806608198,3372048288,2401018914,1447339536,5568177246,2477134970,2142876445,1827446408,1519155000,1395829950,1855437853,15679136797,19302052556,2697310553,1221823551,128.1899,21.9899,30.8812,18.6569,66.0012,-170.3988,21.9597,56.8821,-9.2204,83.6879,54.0967,26.3593,274.9311,167.153,20.1018,-79.5774,16.2977,48.7,1.1177,2.8631,1.8351,1.0113,5.5982,1.9683,1.9378,1.181,1.8919,2.3385,2.6327,3.2361,5.0332,2.9681,2.6055,2.7008,1.7461,3.9639,1.0329,5.3201,6.4044,3.588,4.3511,6.1698,2.0206,2.6947,0.6801,4.4167,1.6847,5.8934,21.3696,1.6828,5.2396,1.9423,2.1043,4.5069
2018/12/3,1,5.4774,1.5385,1.1252,1.0438,1.4706,4.5234,3.8462,0.823,1.7241,1.6701,1.3333,10.0529,0.5076,1.2472,2.0367,1.9727,1.2366,2.6245,1.539,1.4182,1.6705,0.3464,0.6428,2.7354,1.9357,2.6098,2.5695,7.6664,1.8438,4.587,3.5844,1.3574,0.9999,3.7538,20.2249,1509323638,13754401943,5190741129,1826935716,3407247122,2436328016,1512808852,5782337909,2497522912,2179822590,1857967433,1539410400,1536151479,1864856319,15874681587,19695169716,2750520017,1236933230,129.4718,23.1944,31.3563,18.8669,66.6902,-172.9047,22.953,59.0698,-9.2963,85.1308,55.0002,26.7107,302.5696,168.0015,20.3525,-81.1982,16.6192,49.3023,1.1289,3.0199,1.8633,1.0227,5.6567,1.9973,2.0255,1.2265,1.9075,2.3788,2.6767,3.2793,5.5392,2.9831,2.638,2.7558,1.7806,4.0129,1.0433,5.6115,6.5029,3.6284,4.3966,6.2605,2.112,2.7983,0.6857,4.4928,1.7129,5.9719,23.5179,1.6913,5.305,1.9818,2.1458,4.5626
2018/12/4,0.198,0.7018,0.5051,0,-0.8264,0.7246,0.6182,-1.6835,-1.6327,0.7264,-2.4641,3.0702,2.0192,-0.7576,-0.7839,-0.1996,-0.2976,-1.166,1.4924,0.7403,1.0119,1.0497,0.1201,0.4708,1.9682,1.2845,1.319,1.4099,4.784,1.5556,6.8693,1.9564,0.8081,0.618,2.1541,12.2038,1512312398,13850924062,5216956994,1826935716,3379088054,2453982567,1522161612,5684992153,2456747028,2195656653,1812185895,1586673000,1567169923,1850728620,15750243994,19655858000,2742333946,1222510355,129.7281,23.3571,31.5147,18.8669,66.139,-174.1576,23.0949,58.0754,-9.1445,85.7492,53.645,27.5308,308.6792,166.7288,20.193,-81.0361,16.5698,48.7274,1.1311,3.0411,1.8727,1.0227,5.6099,2.0118,2.038,1.2058,1.8763,2.3961,2.6107,3.38,5.6511,2.9605,2.6173,2.7503,1.7753,3.9661,1.0453,5.6509,6.5358,3.6284,4.3602,6.3059,2.1251,2.7512,0.6745,4.5255,1.6707,6.1553,23.9927,1.6785,5.2634,1.9779,2.1394,4.5094
2018/12/5,-0.1976,2.8571,0.1675,-0.1391,0.1042,1.0791,0.9217,-0.6849,-1.6598,-0.4808,0,-1.9858,-0.2828,0.2545,-0.7901,0.2,-0.7463,4.2697,1.4834,1.4269,0.9016,0.9045,0.1443,0.7441,2.3717,0.862,0.8409,1.2834,4.1439,1.0695,3.9378,1.7747,0.5702,1.3709,1.9214,19.5819,1509323638,14246664750,5225695615,1824394776,3382607938,2480464393,1536190751,5646053851,2415971144,2185100611,1812185895,1555164600,1562738716,1855437853,15625806400,19695169716,2721868767,1274707426,129.4718,25.1868,31.5675,18.8406,66.2079,-176.037,23.3078,57.6776,-8.9928,85.3369,53.645,26.9841,307.8064,167.153,20.0335,-81.1982,16.4461,50.8079,1.1289,3.2793,1.8758,1.0213,5.6158,2.0335,2.0568,1.1976,1.8452,2.3845,2.6107,3.3128,5.6351,2.9681,2.5966,2.7558,1.762,4.1355,1.0433,6.0935,6.5467,3.6233,4.3648,6.3739,2.1446,2.7324,0.6633,4.5037,1.6707,6.0331,23.9249,1.6828,5.2218,1.9818,2.1234,4.7019
2018/12/6,-1.9802,-1.4228,-2.5084,0.1393,-0.1041,-0.3559,1.6743,-2.4138,-0.8439,-1.9324,-2.5263,-2.026,-1.6068,-2.7919,0,-0.7984,-0.9023,-1.9397,1.1723,0.8881,0.7372,1.3533,0.1743,0.4803,3.2056,0.6557,0.7441,1.0295,3.1174,1.1809,4.0628,1.3172,0.7917,0.9792,2.9662,16.6119,1479436042,14043968300,5094616294,1826935716,3379088054,2471637118,1561910840,5509769792,2395583201,2142876445,1766404357,1523656200,1537628548,1803636289,15625806400,19537922852,2697310553,1249982497,126.908,24.8285,30.7757,18.8669,66.139,-175.4105,23.698,56.2854,-8.9169,83.6879,52.2897,26.4374,302.8606,162.4863,20.0335,-80.5499,16.2977,49.8224,1.1065,3.2327,1.8288,1.0227,5.6099,2.0262,2.0912,1.1686,1.8296,2.3385,2.5448,3.2457,5.5445,2.8852,2.5966,2.7338,1.7461,4.0553,1.0226,6.0068,6.3825,3.6284,4.3602,6.3513,2.1806,2.6664,0.6577,4.4167,1.6285,5.9108,23.5405,1.6358,5.2218,1.966,2.1043,4.6107
2018/12/7,0.404,0.756,0.1715,-0.9736,0.9375,-1.0714,-3.7425,0.7067,1.7021,0.2463,-1.2959,-0.1477,-1.0567,1.3055,-1.1377,0,1.8209,-2.8571,0.8337,0.6243,0.4548,1.1463,0.1636,0.3283,3.0333,0.467,0.8178,0.7253,1.79,0.5012,1.8187,0.8382,0.6419,0.5012,1.9465,11.2855,1485413561,14150142631,5103354915,1809149138,3410767005,2445155291,1503456093,5548708095,2436359086,2148154466,1743513587,1521405600,1521380792,1827182454,15448038409,19537922852,2746426982,1214268712,127.4207,25.0162,30.8285,18.6832,66.7591,-173.5311,22.8111,56.6832,-9.0686,83.894,51.6121,26.3983,299.6603,164.6075,19.8055,-80.5499,16.5945,48.3989,1.111,3.2571,1.8319,1.0127,5.6625,2.0045,2.0129,1.1769,1.8608,2.3442,2.5118,3.2409,5.486,2.9229,2.5671,2.7338,1.7779,3.9394,1.0267,6.0522,6.3935,3.5931,4.4011,6.2832,2.0989,2.6853,0.6689,4.4276,1.6074,5.9021,23.2917,1.6572,5.1624,1.966,2.1426,4.479
2018/12/10,-2.6157,0.4093,-0.6849,0.4213,0,-1.8051,-3.4215,0,2.0921,-1.2285,-0.4376,-1.9231,-2.4272,-1.2887,-0.9206,-1.2072,2.0864,-0.3959,1.5252,0.7597,0.4505,1.7625,0.2398,0.2421,1.9496,0.9207,2.1091,0.6404,1.8664,0.6315,1.4518,0.8026,0.5135,0.4849,4.3308,8.0415,1446559685,14208055902,5068400429,1816771957,3410767005,2401018914,1452015915,5548708095,2487328941,2121764362,1735883331,1492147800,1484454074,1803636289,15305824016,19302052556,2803729482,1209461087,124.0878,25.1186,30.6173,18.7619,66.7591,-170.3988,22.0306,56.6832,-9.2584,82.8634,51.3862,25.8907,292.387,162.4863,19.6232,-79.5774,16.9407,48.2073,1.082,3.2704,1.8194,1.017,5.6625,1.9683,1.9441,1.1769,1.8997,2.3154,2.5008,3.1786,5.3528,2.8852,2.5434,2.7008,1.815,3.9238,0.9999,6.077,6.3497,3.6082,4.4011,6.1698,2.0271,2.6853,0.6829,4.3732,1.6003,5.7886,22.7264,1.6358,5.1149,1.9423,2.1873,4.4613
2018/12/11,0.2066,0.3397,1.5517,-1.8182,-0.2064,4.4118,0.9662,-1.4035,-1.2295,-0.995,0.6593,0.3017,-0.796,0,0.1161,0.4073,-0.438,-0.1704,0.8666,0.7251,0.5557,1.5332,0.1581,0.8454,1.4317,0.9561,1.0387,1.1713,1.6346,0.6381,1.1978,0.5853,0.3957,0.3781,2.9103,7.102,1449548445,14256316962,5147048022,1783739740,3403727238,2506946219,1466045055,5470831490,2456747028,2100652278,1747328716,1496649000,1472637524,1803636289,15323600816,19380675988,2791450375,1207400676,124.3442,25.2039,31.0924,18.4208,66.6213,-177.9164,22.2435,55.8876,-9.1445,82.0389,51.725,25.9688,290.0595,162.4863,19.646,-79.9016,16.8665,48.1252,1.0842,3.2815,1.8476,0.9985,5.6508,2.0552,1.9628,1.1604,1.8763,2.2924,2.5173,3.1882,5.3102,2.8852,2.5464,2.7118,1.8071,3.9171,1.002,6.0977,6.4482,3.5426,4.392,6.442,2.0467,2.6476,0.6745,4.3296,1.6109,5.8061,22.5455,1.6358,5.1208,1.9502,2.1777,4.4536
2018/12/12,0.6186,-0.4739,-0.1698,0.5698,-0.7239,-1.4085,0.9569,-0.7117,-0.4149,-0.2513,1.5284,1.0526,-0.9027,1.3055,0.116,0,0,-0.3413,0.7192,0.4827,0.4236,0.7324,0.1085,1.0875,1.319,0.5428,0.6058,0.7171,1.9047,0.5144,1.3129,0.9177,0.3496,0.3403,1.7287,5.2822,1458514724,14188751478,5138309401,1793903499,3379088054,2471637118,1480074194,5431893188,2446553057,2095374258,1774034613,1512403200,1459343905,1827182454,15341377615,19380675988,2791450375,1203279855,125.1133,25.0844,31.0396,18.5257,66.139,-175.4105,22.4563,55.4899,-9.1066,81.8327,52.5156,26.2421,287.4411,164.6075,19.6688,-79.9016,16.8665,47.9609,1.0909,3.266,1.8445,1.0042,5.6099,2.0262,1.9816,1.1521,1.8686,2.2866,2.5558,3.2217,5.2623,2.9229,2.5493,2.7118,1.8071,3.9037,1.0082,6.0688,6.4373,3.5628,4.3602,6.3513,2.0663,2.6287,0.6717,4.3188,1.6355,5.8672,22.342,1.6572,5.1268,1.9502,2.1777,4.4384
2018/12/13,0.4098,0.6803,0.6803,-0.4249,0.4167,-2.1429,-0.6319,1.0753,0.4167,0.5038,-2.1505,0.2976,0.4049,0.5155,1.1587,0,0.4399,-2.0548,0.863,0.6848,0.5179,1.311,0.1983,0.7611,1.8748,0.6752,0.8248,0.8982,2.5568,0.5348,1.3668,0.8998,0.7039,0.5097,2.8824,9.6737,1464492243,14285273597,5173263887,1786280679,3393167588,2418673465,1470721435,5490300641,2456747028,2105930299,1735883331,1516904400,1465252180,1836600921,15519145606,19380675988,2803729482,1178554926,125.6261,25.2551,31.2508,18.447,66.4146,-171.6517,22.3144,56.0865,-9.1445,82.245,51.3862,26.3202,288.6049,165.456,19.8967,-79.9016,16.9407,46.9754,1.0954,3.2882,1.857,0.9999,5.6333,1.9828,1.9691,1.1645,1.8763,2.2981,2.5008,3.2313,5.2836,2.9379,2.5789,2.7118,1.815,3.8235,1.0123,6.11,6.481,3.5476,4.3784,6.2152,2.0532,2.657,0.6745,4.3405,1.6003,5.8846,22.4324,1.6657,5.1862,1.9502,2.1873,4.3472
2018/12/14,-2.0408,-3.6486,-3.0405,-3.2717,-0.4149,-2.5547,-3.8156,-1.0638,-2.9046,-1.2531,0.8791,-2.819,-4.4355,-3.0769,0.2291,-1.0142,-1.0219,-4.3706,1.1707,1.1256,0.667,1.0937,0.1517,0.3951,1.6584,1.0154,1.078,1.0763,3.2131,0.7949,1.4809,1.3122,1.1824,0.5877,3.4767,7.7002,1434604646,13764054155,5015968701,1727839064,3379088054,2356882537,1414604877,5431893188,2385389230,2079540195,1751143844,1474143000,1400261156,1780090123,15554699204,19184117408,2775078232,1127044658,123.0623,24.3336,30.3006,17.8435,66.139,-167.2665,21.463,55.4899,-8.8789,81.2144,51.838,25.5783,275.8039,160.3651,19.9423,-79.0912,16.7676,44.9223,1.073,3.1682,1.8006,0.9672,5.6099,1.9322,1.894,1.1521,1.8218,2.2693,2.5228,3.1402,5.0492,2.8475,2.5848,2.6843,1.7965,3.6564,0.9916,5.8871,6.284,3.4316,4.3602,6.0564,1.9749,2.6287,0.6549,4.2861,1.6144,5.7187,21.4374,1.6144,5.198,1.9304,2.1649,4.1572
2018/12/17,-1.25,2.8752,2.7875,-1.4706,-0.1042,0,3.1405,0,-0.4274,1.269,-0.4357,-1.8321,0.8439,0.2646,-0.3429,-1.6393,1.0324,0.975,1.1438,1.1818,0.9174,1.0565,0.2003,0.3101,2.1514,0.4913,0.8864,1.1037,1.6694,0.5709,1.0144,0.6198,0.6329,0.5318,2.459,4.5653,1416672088,14159794843,5155786644,1702429666,3375568171,2356882537,1459030485,5431893188,2375195259,2105930299,1743513587,1447135800,1412077706,1784799356,15501368806,18869623680,2803729482,1138033515,121.524,25.0332,31.1452,17.5811,66.0701,-167.2665,22.137,55.4899,-8.841,82.245,51.6121,25.1097,278.1313,160.7893,19.8739,-77.7947,16.9407,45.3603,1.0596,3.2593,1.8507,0.953,5.6041,1.9322,1.9535,1.1521,1.8141,2.2981,2.5118,3.0827,5.0918,2.8551,2.5759,2.6403,1.815,3.6921,0.9792,6.0564,6.4591,3.3811,4.3557,6.0564,2.0369,2.6287,0.6521,4.3405,1.6074,5.614,21.6183,1.6187,5.1802,1.8987,2.1873,4.1978
2018/12/18,-1.8987,0.8862,-1.6949,-0.2985,0,-0.7491,-1.2821,-2.1505,-1.7167,-3.0075,-3.0635,-2.0218,-2.6151,-0.5277,-1.6055,-0.4167,-3.0657,1.6295,0.9244,0.8681,0.5553,1.0056,0.1586,0.3508,1.6998,0.6321,0.5029,1.0454,1.6117,0.8454,1.0526,0.6969,0.6599,0.3741,3.2762,6.0537,1389773251,14285273597,5068400429,1697347786,3375568171,2339227986,1440324966,5315078280,2334419375,2042594050,1690101793,1417878000,1375150988,1775380890,15252493619,18791000248,2717775731,1156577212,119.2166,25.2551,30.6173,17.5286,66.0701,-166.0135,21.8532,54.2965,-8.6892,79.7715,50.031,24.602,270.858,159.9408,19.5548,-77.4705,16.4214,46.0994,1.0395,3.2882,1.8194,0.9501,5.6041,1.9177,1.9284,1.1273,1.7829,2.229,2.4349,3.0204,4.9587,2.84,2.5346,2.6293,1.7594,3.7522,0.9606,6.11,6.3497,3.371,4.3557,6.011,2.0108,2.5722,0.6409,4.21,1.5581,5.5005,21.053,1.6102,5.0971,1.8908,2.1202,4.2662
2018/12/19,-0.4301,-4.0541,-2.069,-1.1976,-0.2086,-1.5094,-1.7857,-0.7326,-1.31,-2.584,-4.5147,0.3175,1.3963,-1.5915,2.5641,1.2552,0,-3.0879,0.8646,0.8945,0.4033,0.7225,0.1098,0.2741,1.0662,0.4538,0.4183,0.7415,1.7441,0.6885,1.2131,0.6247,1.5158,0.4901,2.0901,4.7241,1383795732,13706140884,4963536972,1677020268,3368528404,2303918885,1414604877,5276139978,2303837462,1989813842,1613799229,1422379200,1394352881,1747125491,15643583199,19026870544,2717775731,1120863426,118.7038,24.2312,29.9838,17.3187,65.9323,-163.5077,21.463,53.8987,-8.5754,77.7102,47.7723,24.6801,274.6401,157.3954,20.0563,-78.4429,16.4214,44.6759,1.035,3.1549,1.7817,0.9388,5.5924,1.8887,1.894,1.1191,1.7596,2.1714,2.3249,3.03,5.0279,2.7948,2.5996,2.6623,1.7594,3.6364,0.9565,5.8623,6.2183,3.3306,4.3466,5.9203,1.9749,2.5534,0.6325,4.1012,1.4878,5.5179,21.347,1.5845,5.2277,1.9146,2.1202,4.1344
2018/12/20,0.432,-1.0563,-0.7042,-0.303,1.1494,-0.3831,0,-0.738,0,0.5305,0.2364,0.9494,0.7415,0,0,-1.0331,0.6024,0.2451,0.8333,0.6769,0.3357,0.6128,0.1957,0.2791,1.1506,0.4687,0.5134,0.5446,1.0911,0.5611,0.907,0.5502,0.8743,0.2468,1.536,3.8398,1389773251,13561357705,4928582487,1671938388,3407247122,2295091609,1414604877,5237201675,2303837462,2000369883,1617614357,1435882800,1404692362,1747125491,15643583199,18830311964,2734147874,1123610641,119.2166,23.9753,29.7727,17.2662,66.6902,-162.8812,21.463,53.501,-8.5754,78.1224,47.8852,24.9144,276.6767,157.3954,20.0563,-77.6326,16.5203,44.7854,1.0395,3.1216,1.7692,0.9359,5.6567,1.8815,1.894,1.1108,1.7596,2.1829,2.3304,3.0587,5.0652,2.7948,2.5996,2.6348,1.77,3.6453,0.9606,5.8004,6.1745,3.3205,4.3966,5.8976,1.9749,2.5345,0.6325,4.123,1.4913,5.5703,21.5053,1.5845,5.2277,1.8948,2.133,4.1446
2018/12/21,-1.0753,0,-0.3546,-1.0638,0.1033,-1.5385,-0.1653,-0.3717,-0.885,0.2639,-0.2358,-1.5674,0.7361,-1.0782,0.7955,-1.6701,1.3473,-1.8949,0.6701,0.7064,0.3483,0.8543,0.3639,0.2468,1.4375,0.3539,0.3334,0.5332,0.6331,0.4492,0.9409,0.6369,0.9628,0.3913,1.6602,3.8452,1374829453,13561357705,4911105244,1654151810,3410767005,2259782508,1412266688,5217732524,2283449520,2005647904,1613799229,1413376800,1415031843,1728288559,15768020793,18515818236,2770985196,1102319730,117.9347,23.9753,29.6671,17.0825,66.7591,-160.3753,21.4275,53.3021,-8.4995,78.3286,47.7723,24.5239,278.7132,155.6984,20.2158,-76.336,16.7429,43.9368,1.0283,3.1216,1.7629,0.926,5.6625,1.8526,1.8908,1.1067,1.744,2.1887,2.3249,3.0108,5.1025,2.7647,2.6202,2.5908,1.7938,3.5762,0.9503,5.8004,6.1526,3.2852,4.4011,5.8069,1.9716,2.5251,0.6269,4.1338,1.4878,5.483,21.6636,1.5675,5.2693,1.8631,2.1617,4.066
2018/12/24,1.7391,3.274,0.7117,1.6897,0.2064,1.5625,1.1589,2.2388,2.2321,1.0526,3.5461,1.9108,4.3841,3.2698,0.7892,2.9724,1.7725,1.8069,1.1409,0.8303,0.3917,0.5271,0.2761,0.2664,1.4437,1.1082,0.6891,0.7227,2.1272,0.4953,2.2699,1.1473,1.3195,0.7833,6.0605,3.5687,1398739530,14005359452,4946059729,1682102148,3417806772,2295091609,1428634017,5334547432,2334419375,2026759987,1671026152,1440384000,1477068730,1784799356,15892458386,19066182260,2820101625,1122237033,119.9857,24.7602,29.8783,17.3712,66.8968,-162.8812,21.6759,54.4954,-8.6892,79.1531,49.4663,24.9925,290.9323,160.7893,20.3753,-78.605,17.0397,44.7307,1.0462,3.2238,1.7755,0.9416,5.6742,1.8815,1.9128,1.1315,1.7829,2.2117,2.4074,3.0683,5.3262,2.8551,2.6409,2.6678,1.8256,3.6408,0.9668,5.9903,6.1964,3.3407,4.4102,5.8976,1.9945,2.5816,0.6409,4.1773,1.5405,5.5878,22.6133,1.6187,5.3109,1.9185,2.2001,4.1395
2018/12/25,-1.9231,0.5513,-2.4735,-0.7553,2.6777,-0.7692,-0.3273,-1.4599,-2.1834,-2.8646,-1.8265,-3.4375,-1.1,-2.9024,-2.349,-3.5052,-3.0479,-2.8764,0.9676,0.9123,0.4938,1.0053,0.522,0.3266,1.4891,0.7177,0.6395,0.8718,1.81,0.846,1.7918,0.8447,1.0983,0.7054,3.576,5.9035,1371840693,14082577148,4823719029,1669397449,3509323740,2277437058,1423957637,5256670827,2283449520,1968701758,1640505126,1390870800,1460820974,1732997792,15519145606,18397883088,2734147874,1089957266,117.6783,24.8967,29.1392,17.24,68.6881,-161.6283,21.6049,53.6999,-8.4995,76.8857,48.5628,24.1334,287.7321,156.1226,19.8967,-75.8498,16.5203,43.444,1.0261,3.2415,1.7315,0.9345,5.8261,1.867,1.9065,1.115,1.744,2.1484,2.3634,2.9629,5.2676,2.7722,2.5789,2.5743,1.77,3.5361,0.9482,6.0233,6.0431,3.3155,4.5283,5.8522,1.988,2.544,0.6269,4.0577,1.5124,5.3957,22.3646,1.5717,5.1862,1.8513,2.133,4.0204
2018/12/26,0.4357,1.0281,-1.4493,1.6743,2.3069,-1.1628,0.1642,-1.1111,-1.3393,-1.0724,-1.3953,1.2945,-2.2245,-1.9022,-1.6037,-1.9231,-2.0958,1.0082,0.5179,0.9458,0.4347,1.4409,0.7874,0.1922,1.1746,0.4303,0.3849,0.4376,0.9263,0.6842,1.2625,0.6187,0.5692,0.4172,2.4526,4.783,1377818212,14227360326,4753810058,1697347786,3590281058,2250955232,1426295827,5198263373,2252867606,1947589675,1617614357,1408875600,1428325462,1700033160,15270270418,18044077644,2676845374,1100946123,118.191,25.1527,28.7169,17.5286,70.2727,-159.7489,21.6404,53.1032,-8.3856,76.0612,47.8852,24.4458,281.3316,153.1529,19.5776,-74.3911,16.1741,43.882,1.0305,3.2749,1.7064,0.9501,5.9605,1.8453,1.9096,1.1026,1.7206,2.1253,2.3304,3.0012,5.1504,2.7195,2.5375,2.5248,1.7329,3.5718,0.9524,6.0853,5.9556,3.371,4.6327,5.7842,1.9912,2.5157,0.6185,4.0142,1.4913,5.4655,21.8671,1.5418,5.103,1.8157,2.0883,4.061
2018/12/27,0,1.0176,-0.7353,-3.4431,-0.098,-3.9216,-1.4754,-1.8727,-1.81,-2.439,-2.3585,-2.2364,-2.1717,-3.0471,-0.9313,-3.7037,0.1529,-4.1797,0.6882,0.8797,0.3395,1.3012,0.4623,0.2574,1.2669,0.6826,0.6038,0.4786,1.0763,0.7058,0.9654,0.8153,0.8819,0.5658,2.6481,4.0984,1377818212,14372143504,4718855572,1638906171,3586761174,2162682478,1405252118,5100917617,2212091722,1900087488,1579463075,1377367200,1397307019,1648231596,15128056026,17375778472,2680938410,1054930284,118.191,25.4087,28.5058,16.9251,70.2038,-153.4842,21.3211,52.1087,-8.2339,74.206,46.7558,23.8991,275.222,148.4862,19.3953,-71.6359,16.1988,42.0479,1.0305,3.3082,1.6939,0.9174,5.9547,1.773,1.8815,1.0819,1.6895,2.0735,2.2755,2.9341,5.0386,2.6366,2.5139,2.4313,1.7355,3.4225,0.9524,6.1472,5.9118,3.2549,4.6282,5.5573,1.9618,2.4686,0.6073,3.9163,1.4561,5.3433,21.3922,1.4949,5.0555,1.7484,2.0915,3.8912
2018/12/28,-0.6508,-0.6044,-0.1852,0.3101,0.6869,0.8163,-0.6656,0.7634,1.3825,1.3889,2.657,2.1242,5.2854,1.4286,0.5875,1.5837,1.2214,1.237,1.0651,0.8227,0.2578,0.8624,0.3615,0.4209,1.0528,0.497,0.4232,0.5071,1.0938,0.5983,1.509,0.6,0.4685,0.5584,1.9628,3.6296,1368851933,14285273597,4710116951,1645500743,3611400358,2180337029,1395899358,5139855919,2242673635,1926477592,1621429485,1406625000,1471160455,1671777761,15216940021,17650960484,2713682696,1067979551,117.4219,25.2551,28.453,16.9777,70.6861,-154.7371,21.1792,52.5065,-8.3477,75.2367,47.9981,24.4067,289.7686,150.6074,19.5093,-72.7704,16.3967,42.568,1.0238,3.2882,1.6908,0.9203,5.9956,1.7874,1.8689,1.0902,1.7128,2.1023,2.3359,2.9964,5.3049,2.6743,2.5287,2.4698,1.7567,3.4648,0.9462,6.11,5.9008,3.2651,4.66,5.6027,1.9488,2.4874,0.6157,3.9707,1.4948,5.4568,22.5229,1.5162,5.0852,1.7761,2.117,3.9394
