ÈÕÆÚ,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH
2018/6/15,0,-1.7323,-2.7982,-0.1538,-8.9888,-5.3215,0.0438,-2.6168,-0.7955,-2.6369,-3.4037,-3.2056,-3.9936,-3.992,-2.6047,,1.4793,0.5036,0.2957,1.4313,1.0916,0.1935,0.621,0.6123,0.8406,4.7203,3.1848,13.5175,0.8039,1.2072,8440090647,1663799754,27568472507,4604305293,3841919784,9141246667,35287431406,11801349156,2718110765,3113231587,915250000,1295400000,1081800000,7995917632,1947137572,-55.0215,103.2566,12.2043,15.3564,21.4991,18.9537,29.9554,17.4722,49.1015,12.9406,49.692,48.5341,71.051,16.9756,34.2009,14.8239,3.5311,1.3357,2.0939,1.8601,1.5778,5.5853,2.1638,2.0305,1.1692,5.2804,6.0945,9.5019,2.3585,3.7836,5.5226,1.2339,0.4447,1.3504,1.8411,0.4834,1.1108,1.1795,1.0852,0.2924,3.6056,8.1988,1.5669,0.5838,2.7346
2018/6/19,0,3.0449,-3.1818,-4.0062,-4.1152,-2.8103,-2.0122,0.7678,-3.2073,-8.5417,-9.9973,-3.6823,-4.1043,-6.237,-7.7364,,7.6298,0.684,0.6986,2.3123,1.2359,0.2439,1.6257,1.2777,1.3285,6.3432,5.4154,19.3619,0.7977,1.7282,8440090647,1714460324,26691293837,4419849303,3683816089,8884349805,34577360608,11891954524,2630931954,2847309722,823750000,1247700000,1037400000,7497211750,1796499422,-55.0215,106.4006,11.8159,14.7412,20.6144,18.421,29.3419,17.6063,47.5266,11.8353,44.7242,46.747,68.1349,15.9168,31.555,14.8239,3.6386,1.2932,2.0101,1.7835,1.5334,5.4709,2.1804,1.9654,1.0694,4.7525,5.8701,9.1119,2.2114,3.4909,5.5226,1.2715,0.4306,1.2963,1.7654,0.4698,1.088,1.1886,1.0504,0.2674,3.2452,7.8969,1.5026,0.5474,2.5231
2018/6/20,0,0,0.939,1.1236,-0.8584,0.9639,1.4286,-0.381,-2.9586,4.328,2.9135,4.2318,-2.0821,3.6585,1.5528,,5.1137,0.3069,0.3748,0.9327,0.6194,0.2004,0.9752,1.006,1.0536,4.3322,3.6942,14.8317,0.62,0.9946,8440090647,1714460324,26941916314,4469510531,3652195350,8969982093,35071322902,11846651840,2553093731,2970541806,847750000,1300500000,1015800000,7771499985,1824395375,-55.0215,106.4006,11.9269,14.9069,20.4374,18.5986,29.7611,17.5392,46.1205,12.3475,46.0272,48.7252,66.7162,16.4991,32.0449,14.8239,3.6386,1.3053,2.0326,1.7682,1.5482,5.549,2.1721,1.9072,1.1156,4.8909,6.1185,8.9221,2.2923,3.5451,5.5226,1.2715,0.4346,1.3109,1.7502,0.4743,1.1036,1.184,1.0193,0.279,3.3397,8.231,1.4713,0.5674,2.5622
2018/6/21,0,-6.2208,-1.3953,0.1587,-2.1645,-3.3413,-2.9489,-1.1472,-2.0732,-4.1485,-0.7078,1.5225,-7.6787,0.3209,-4.4852,,3.1158,0.2264,0.2775,0.8302,0.4937,0.2495,0.7062,0.7453,0.847,4.9176,6.2253,11.3342,0.5151,1.1369,8440090647,1607806493,26565982598,4476604992,3573143502,8670269087,34037089349,11710743788,2500163739,2847309722,841750000,1320300000,937800000,7796435279,1742567244,-55.0215,99.7816,11.7605,14.9305,19.995,17.9771,28.8834,17.338,45.1643,11.8353,45.7015,49.4671,61.5933,16.5521,30.6076,14.8239,3.4123,1.2871,2.0359,1.73,1.4965,5.3854,2.1471,1.8677,1.0694,4.8563,6.2117,8.237,2.2996,3.3861,5.5226,1.1924,0.4286,1.3129,1.7123,0.4585,1.071,1.1705,0.9982,0.2674,3.3161,8.3564,1.3583,0.5693,2.4473
2018/6/22,0,-4.1459,0.7862,0,0.6637,2.716,1.3605,-1.354,0.1245,4.1002,1.8711,2.9993,-1.6635,1.0661,0.9605,,2.8208,0.2202,0.161,0.4131,0.4737,0.2222,0.4617,0.486,0.8229,2.9755,3.3213,8.5361,0.2534,0.7381,8440090647,1541147849,26774834662,4476604992,3596859057,8905757877,34500179000,11552184395,2503277268,2964055907,857500000,1359900000,922200000,7879552926,1759304817,-55.0215,95.6447,11.8529,14.9305,20.1277,18.4654,29.2764,17.1033,45.2206,12.3205,46.5566,50.9507,60.5687,16.7285,30.9016,14.8239,3.2708,1.2972,2.0359,1.7414,1.5371,5.4587,2.1181,1.87,1.1132,4.9472,6.398,8.1,2.3241,3.4187,5.5226,1.1429,0.4319,1.3129,1.7237,0.4709,1.0856,1.1546,0.9994,0.2783,3.3781,8.607,1.3357,0.5753,2.4708
2018/6/25,0,-2.5952,-0.624,0,-1.3187,-1.4423,-2.6846,-1.9608,-0.1244,-1.5317,1.137,-0.4853,1.5615,-1.3713,-2.0085,,2.4497,0.1708,0.1775,0.432,0.3479,0.2591,0.4313,0.3632,0.5663,2.4256,2.9744,7.0297,0.2216,0.7053,8440090647,1501152663,26607753011,4476604992,3549427948,8777309446,33573999698,11325670975,2500163739,2918654613,867250000,1353300000,936600000,7771499985,1723969942,-55.0215,93.1626,11.779,14.9305,19.8623,18.1991,28.4904,16.7679,45.1643,12.1318,47.086,50.7035,61.5145,16.4991,30.281,14.8239,3.1859,1.2891,2.0359,1.7185,1.515,5.3121,2.0765,1.8677,1.0961,5.0034,6.3669,8.2265,2.2923,3.35,5.5226,1.1133,0.4292,1.3129,1.701,0.4641,1.0564,1.132,0.9982,0.2741,3.4166,8.5652,1.3566,0.5674,2.4212
2018/6/26,0,2.1314,-1.0989,0,-2.2272,0.9756,-1.1954,-3.4,0.2491,0.4444,1.6431,3.3917,-0.7047,1.4973,0.5394,,1.649,0.2192,0.1418,0.7249,0.486,0.3412,0.6035,0.3288,0.4595,3.1776,3.6668,6.1526,0.2247,0.6575,8440090647,1533148812,26315360121,4476604992,3470376101,8862941733,33172655333,10940598162,2506390797,2931626411,881500000,1399200000,930000000,7887864691,1733268593,-55.0215,95.1483,11.6495,14.9305,19.42,18.3766,28.1499,16.1978,45.2768,12.1857,47.8596,52.4232,61.081,16.7462,30.4443,14.8239,3.2538,1.275,2.0359,1.6802,1.5297,5.2486,2.0059,1.8723,1.101,5.0856,6.5829,8.1685,2.3266,3.3681,5.5226,1.137,0.4245,1.3129,1.6631,0.4687,1.0438,1.0935,1.0006,0.2753,3.4727,8.8557,1.347,0.5759,2.4343
2018/6/27,0,-1.2174,-0.3175,0,-1.5945,-1.4493,0.1861,-9.9379,-0.3727,0.4425,1.418,0.0214,-0.4516,-0.9484,-0.5365,,0.8009,0.2216,0.2334,0.6302,0.4961,0.1952,2.2297,0.3252,0.3806,5.721,5.7455,6.1741,0.1771,0.4991,8440090647,1514484392,26231819295,4476604992,3415039808,8734493303,33237921852,9853333748,2497050210,2944598210,894000000,1399500000,925800000,7813058809,1723969942,-55.0215,93.99,11.6125,14.9305,19.1103,18.1103,28.2052,14.5881,45.1081,12.2397,48.5383,52.4344,60.8051,16.5874,30.281,14.8239,3.2142,1.2709,2.0359,1.6534,1.5076,5.2589,1.8066,1.8654,1.1059,5.1578,6.5843,8.1316,2.3045,3.35,5.5226,1.1232,0.4232,1.3129,1.6366,0.4619,1.0459,0.9848,0.9969,0.2765,3.5219,8.8576,1.3409,0.5705,2.4212
2018/6/28,0,-1.0563,-0.7962,0,0,-1.9608,-3.1015,-5.977,0.6234,-1.9824,-1.2584,0.9646,-2.2683,-1.1702,0,,0.7675,0.1936,0.1574,0.5146,0.6453,0.2034,1.4253,0.4739,0.339,2.5205,3.4777,6.3821,0.2016,0.4573,8440090647,1498486317,26022967230,4476604992,3415039808,8563228728,31833067746,9264398858,2512617855,2886225117,882750000,1413000000,904800000,7721629397,1723969942,-55.0215,92.9971,11.5201,14.9305,19.1103,17.7552,27.013,13.7162,45.3893,11.997,47.9275,52.9402,59.4259,16.3933,30.281,14.8239,3.1803,1.2608,2.0359,1.6534,1.478,5.0367,1.6986,1.877,1.084,5.0929,6.6478,7.9472,2.2776,3.35,5.5226,1.1113,0.4198,1.3129,1.6366,0.4528,1.0017,0.9259,1.0031,0.271,3.4776,8.9431,1.3105,0.5638,2.4212
2018/6/29,0,2.4911,1.7657,0.4754,0,1.75,2.3278,0.978,2.1066,1.7978,2.0674,1.9108,0.7294,1.6146,1.8339,,0.9439,0.2054,0.1418,1.144,0.5871,0.2622,0.7198,0.6383,0.3771,3.3003,4.4185,9.1583,0.2335,0.7595,8440090647,1535815158,26482441772,4497888375,3415039808,8713085231,32574089692,9355004225,2565547847,2938112310,901000000,1440000000,911400000,7846305867,1755585356,-55.0215,95.3138,11.7235,15.0015,19.1103,18.0659,27.6419,13.8503,46.3455,12.2127,48.9184,53.9518,59.8594,16.658,30.8363,14.8239,3.2595,1.2831,2.0455,1.6534,1.5039,5.1539,1.7152,1.9165,1.1035,5.1982,6.7748,8.0052,2.3143,3.4114,5.5226,1.139,0.4272,1.3192,1.6366,0.4607,1.025,0.935,1.0243,0.2759,3.5495,9.114,1.3201,0.5729,2.4656
2018/7/2,-4.9772,-1.5625,-1.2618,-0.1577,-3.4722,-1.9656,-3.4123,-0.9685,-2.3058,-0.6623,-3.3851,-1.2708,-1.7775,-1.4831,-0.3178,0.0223,1.2503,0.2323,0.1258,0.5007,0.5034,0.2092,0.556,0.2499,0.5205,4.1196,3.0409,7.0589,0.1747,0.8425,8020013076,1511818046,26138158628,4490793914,3302158878,8541638114,31462556774,9296802623,2516059418,2918654613,870500000,1421700000,895200000,7729941162,1750006165,-52.2829,93.8245,11.5755,14.9778,18.4468,17.7108,26.6986,13.7162,45.2768,12.1318,47.2624,53.2662,58.7954,16.4109,30.7383,14.0861,3.2086,1.2669,2.0423,1.596,1.4743,4.978,1.6986,1.8723,1.0961,5.0222,6.6887,7.8629,2.28,3.4006,5.2477,1.1212,0.4218,1.3171,1.5797,0.4517,0.99,0.9259,1.0006,0.2741,3.4294,8.9981,1.2966,0.5644,2.4578
2018/7/3,-4.9976,1.5873,0.639,0,1.4388,-0.7519,0.0981,0.7335,0.2484,1.1111,-0.1149,1.3083,-0.5362,-1.5054,1.3815,0.0028,1.1183,0.158,0.0938,0.7039,0.7082,0.3081,0.5161,0.2022,0.49,3.5937,3.5806,6.0283,0.4419,0.6249,7619205119,1535815158,26305175616,4490793914,3349671955,8477415271,31493432688,9364994329,2522310498,2951084109,869500000,1440300000,890400000,7613576456,1774182659,-49.6701,95.3138,11.6495,14.9778,18.7122,17.5776,26.7248,13.8168,45.3893,12.2666,47.2081,53.963,58.4801,16.1639,31.163,13.3821,3.2595,1.275,2.0423,1.619,1.4632,4.9829,1.7111,1.877,1.1083,5.0164,6.7762,7.8207,2.2457,3.4476,4.9854,1.139,0.4245,1.3171,1.6025,0.4483,0.991,0.9327,1.0031,0.2771,3.4254,9.1159,1.2897,0.5559,2.4917
2018/7/4,-5.0076,1.0417,-1.1111,0.1605,-4.4917,-5.303,0,1.699,-2.3544,0.8791,7.1018,-2.562,9.097,-3.6026,-2.5157,0.0035,1.5114,0.1772,0.0738,1.0039,1.2375,0.3266,0.7565,0.2858,0.7181,14.2682,4.4863,21.4376,0.3571,0.5537,7237666774,1551813232,26012895887,4426943764,3199213877,8027855370,31493432688,9524108310,2462925244,2977027705,931250000,1403400000,971400000,7339288221,1729549133,-47.1828,96.3066,11.5201,14.7649,17.8717,16.6455,26.7248,14.0515,44.3207,12.3745,50.5607,52.5805,63.8001,15.5815,30.379,12.712,3.2934,1.2608,2.0133,1.5462,1.3856,4.9829,1.7401,1.8328,1.1181,5.3727,6.6026,8.5322,2.1648,3.3608,4.7358,1.1509,0.4198,1.2984,1.5305,0.4245,0.991,0.9486,0.9795,0.2796,3.6687,8.8823,1.407,0.5359,2.429
2018/7/5,-5.0053,-4.1237,-1.6051,-0.1603,-0.9901,-4.5333,-3.9216,-2.864,-1.5228,5.0109,-6.3624,-6.1565,-1.853,-3.5108,-4.1935,0.0148,1.2387,0.3163,0.1572,0.9444,1.1271,0.2154,0.5096,0.5129,1.5802,10.8942,4.5132,19.0958,0.2439,0.8156,6875398043,1487820934,25595353417,4419849303,3167538492,7663925927,30258396112,9251341485,2425418768,3126203385,872000000,1317000000,953400000,7081623516,1657019653,-44.8211,92.3352,11.3352,14.7412,17.6947,15.8909,25.6768,13.6491,43.6457,12.9945,47.3439,49.3434,62.6179,15.0345,29.105,12.0757,3.1576,1.2406,2.0101,1.5309,1.3228,4.7875,1.6903,1.8049,1.1741,5.0308,6.1961,8.3741,2.0888,3.2199,4.4987,1.1034,0.4131,1.2963,1.5153,0.4053,0.9521,0.9214,0.9646,0.2936,3.4353,8.3355,1.3809,0.5171,2.3272
2018/7/6,-4.9888,0.3584,0.6525,-0.1605,-2.5,-0.5666,1.6837,2.9484,-2.7062,0.8299,-5.3899,-3.6446,3.6501,1.5258,-0.3367,0.0408,1.1868,0.2437,0.2541,1.148,1.0024,0.2642,0.8216,0.5952,1.9264,6.7195,5.2391,20.7276,0.2796,0.8249,6532398926,1493153626,25762370405,4412754842,3088350030,7514072626,30767848700,9524108310,2359782436,3152146982,825000000,1269000000,988200000,7189676457,1651440462,-42.5851,92.6662,11.4091,14.7176,17.2524,15.5802,26.1091,14.0515,42.4646,13.1024,44.7921,47.545,64.9035,15.2639,29.007,11.4733,3.1689,1.2487,2.0068,1.4927,1.297,4.8681,1.7401,1.756,1.1838,4.7597,5.9703,8.6797,2.1207,3.2091,4.2743,1.1073,0.4158,1.2942,1.4774,0.3973,0.9681,0.9486,0.9385,0.296,3.2501,8.0317,1.4313,0.525,2.3193
2018/7/9,-3.7168,1.9643,2.5932,0,5.641,5.1282,3.9639,0.2387,0.3974,-0.6173,4.3939,10,0,2.659,2.2523,1.2613,0.934,0.2621,0.1449,1.8505,1.1846,0.221,0.5402,0.2918,1.3197,4.3534,5.5479,16.8557,0.252,0.5068,6289601797,1522483429,26430438357,4412754842,3262564647,7899409684,31987447318,9546838879,2369159055,3132689285,861250000,1395900000,988200000,7380847045,1688635067,-41.0023,94.4864,11.705,14.7176,18.2256,16.3792,27.144,14.0851,42.6333,13.0215,46.7602,52.2995,64.9035,15.6698,29.6603,11.0468,3.2312,1.2811,2.0068,1.5769,1.3635,5.0611,1.7443,1.763,1.1765,4.9688,6.5673,8.6797,2.177,3.2813,4.1154,1.1291,0.4265,1.2942,1.5608,0.4177,1.0065,0.9508,0.9422,0.2942,3.3929,8.8348,1.4313,0.5389,2.3716
2018/7/10,5.0245,0.1751,-0.158,0,3.3981,1.355,-2.0753,3.8095,-0.7916,-0.4141,2.7576,2.6435,0.3643,0.3378,1.9824,0.2019,1.3154,0.2079,0.162,1.3593,0.7299,0.2974,1.1528,0.2628,0.9463,4.5897,4.3609,14.3469,0.1407,0.817,6605623456,1525149775,26388684110,4412754842,3373428494,8006447756,31323615159,9910527979,2350405817,3119717486,885000000,1432800000,991800000,7405782339,1722110212,-43.0625,94.6519,11.6865,14.7176,18.8449,16.6011,26.5807,14.6216,42.2959,12.9676,48.0497,53.682,65.1399,15.7227,30.2483,11.6019,3.2368,1.279,2.0068,1.6304,1.3819,4.9561,1.8107,1.7491,1.1717,5.1058,6.7409,8.7113,2.1844,3.3464,4.3222,1.1311,0.4259,1.2942,1.6138,0.4234,0.9856,0.9871,0.9348,0.293,3.4865,9.0684,1.4365,0.5407,2.4186
2018/7/11,5.0175,-2.7972,-1.5823,0,-0.939,1.0695,-1.4786,-1.8349,-4.7872,-2.2869,-3.5028,-1.2772,0.9679,1.0101,-2.0518,0.4908,0.9779,0.1617,0.2628,1.308,1.0014,0.1589,0.7066,0.5405,0.7669,3.1598,3.9813,18.7586,0.2836,0.671,6937060806,1482488243,25971141640,4412754842,3341753109,8092078213,30860476443,9728683429,2237886389,3048372596,854000000,1414500000,1001400000,7480588221,1686775337,-45.2231,92.0043,11.5016,14.7176,18.6679,16.7787,26.1877,14.3533,40.2711,12.671,46.3666,52.9964,65.7704,15.8815,29.6277,12.184,3.1463,1.2588,2.0068,1.6151,1.3967,4.8828,1.7775,1.6653,1.1449,4.927,6.6548,8.7957,2.2065,3.2777,4.5391,1.0994,0.4191,1.2942,1.5987,0.4279,0.9711,0.969,0.89,0.2863,3.3644,8.9526,1.4504,0.5462,2.369
2018/7/12,0.0556,3.4173,2.2508,0.1608,0,0.2646,3.7019,1.4019,1.1173,0.6383,4.5082,8.1654,-0.5392,0.8889,2.2051,0.2903,2.0063,0.217,0.2237,1.4307,0.6847,0.341,0.6461,0.2935,0.914,5.1419,9.2249,14.3229,0.2687,0.7088,6940914729,1533148812,26555701098,4419849303,3341753109,8113485827,32002885276,9865066842,2262890707,3067830293,892500000,1530000000,996000000,7547082339,1723969942,-45.2482,95.1483,11.7605,14.7412,18.6679,16.8024,27.1571,14.5546,40.721,12.7519,48.4569,57.3238,65.4158,16.0227,30.281,12.1908,3.2538,1.2871,2.0101,1.6151,1.3987,5.0635,1.8024,1.6839,1.1522,5.1491,7.1982,8.7482,2.2261,3.35,4.5416,1.137,0.4286,1.2963,1.5987,0.4285,1.007,0.9825,0.9,0.2881,3.516,9.6836,1.4426,0.551,2.4212
2018/7/13,0.7773,-0.5217,5.153,-0.321,-1.6588,-0.2639,2.2672,-0.2304,-0.6906,0.2114,3.5294,5.8824,-2.1084,0.7709,-0.2157,0.222,0.9727,0.6348,0.1651,0.7454,0.6606,0.4416,0.3408,0.1601,0.6576,8.5995,15.3211,9.4443,0.173,0.4599,6994869646,1525149775,27265523298,4405660380,3286321185,8092078213,32728469264,9842336273,2247263008,3074316192,924000000,1894428000,975000000,7605264691,1720250481,-45.6,94.6519,12.0748,14.6939,18.3583,16.7581,27.7729,14.521,40.4398,12.7788,50.1671,60.6958,64.0365,16.1462,30.2157,12.2855,3.2368,1.3215,2.0036,1.5883,1.395,5.1783,1.7983,1.6723,1.1546,5.3308,7.6217,8.5638,2.2432,3.3428,4.5769,1.1311,0.44,1.2921,1.5722,0.4274,1.0298,0.9803,0.8937,0.2887,3.6401,10.2532,1.4122,0.5553,2.416
2018/7/16,-0.8264,0.8741,-0.4594,0,0,-0.5291,0.4717,-1.3857,1.5299,-2.3207,2.9491,4,-3.7538,-2.5137,0,0.0951,0.9527,0.3095,0.1627,0.4926,0.3044,0.3312,1.4852,0.4548,0.6816,6.8453,10.2448,9.0955,0.1877,0.3004,6937060806,1538481504,27140260557,4405660380,3286321185,8049262984,32882848836,9705952861,2281643945,3002971302,951250000,1970205120,938400000,7414094103,1720250481,-45.2231,95.4792,12.0193,14.6939,18.3583,16.6694,27.9039,14.3198,41.0585,12.4823,51.6466,63.1236,61.6327,15.7404,30.5174,12.184,3.2651,1.3155,2.0036,1.5883,1.3876,5.2028,1.7734,1.6979,1.1278,5.4881,7.9265,8.2423,2.1869,3.3761,4.5391,1.141,0.438,1.2921,1.5722,0.4251,1.0347,0.9667,0.9074,0.282,3.7475,10.6633,1.3592,0.5413,2.4401
2018/7/17,-0.5556,0.5199,-0.7692,-0.3221,0,-0.7979,0.2817,-1.8735,2.1918,0.6479,-0.9198,-3.5434,1.4066,3.5874,3.4595,0.0419,1.1141,0.1627,0.1617,0.6106,0.4106,0.1968,0.3517,0.4398,0.4901,3.8432,7.973,5.9907,0.3187,1.4375,6898521579,1546480541,26931489321,4391471458,3286321185,7985040141,32975476579,9524108310,2331652579,3022428999,942500000,1900391940,951600000,7680070574,1779761849,-44.9719,95.9757,11.9269,14.6466,18.3583,16.5364,27.9825,14.0515,41.9584,12.5632,51.1715,60.8869,62.4996,16.305,31.5731,12.1163,3.2821,1.3053,1.9972,1.5883,1.3766,5.2174,1.7401,1.7351,1.1351,5.4376,7.6457,8.3583,2.2653,3.4929,4.5139,1.1469,0.4346,1.288,1.5722,0.4217,1.0376,0.9486,0.9273,0.2838,3.713,10.2855,1.3783,0.5608,2.5245
2018/7/18,0,0.6897,-0.4651,-0.1616,1.9277,0.8043,0.9363,-0.716,1.6086,0,-1.061,0.2584,-0.7566,-1.0823,-1.9854,0.0329,1.231,0.1681,0.2347,1.3579,0.5362,0.2132,0.472,0.4632,0.5183,2.7272,5.295,7.7919,0.3208,0.5932,6898521579,1557145924,26806226580,4384376997,3349671955,8049262984,33284235723,9455916604,2369159055,3022428999,932500000,1905303420,944400000,7596952927,1744426975,-44.9719,96.6376,11.8714,14.6229,18.7122,16.6694,28.2445,13.9509,42.6333,12.5632,50.6286,61.0442,62.0268,16.1286,30.9463,12.1163,3.3048,1.2993,1.9939,1.619,1.3876,5.2663,1.7277,1.763,1.1351,5.3799,7.6654,8.295,2.2408,3.4236,4.5139,1.1548,0.4326,1.2859,1.6025,0.4251,1.0473,0.9418,0.9422,0.2838,3.6736,10.3121,1.3679,0.5547,2.4744
2018/7/19,-1.1173,-1.1986,-1.4019,0,-2.6005,-1.0638,-0.7421,-0.9615,0.5277,-2.5751,-1.8231,-2.0438,-4.1931,-0.4376,-0.533,0.0626,0.8116,0.1869,0.1287,0.7574,0.3123,0.1653,0.4851,0.3233,0.5309,2.3923,3.3312,7.0978,0.126,0.3817,6821443126,1538481504,26430438357,4384376997,3262564647,7963632527,33037228408,9364994329,2381661213,2944598210,915500000,1866362400,904800000,7563705868,1735128323,-44.4694,95.4792,11.705,14.6229,18.2256,16.4921,28.0349,13.8168,42.8583,12.2397,49.7056,59.7966,59.4259,16.058,30.7813,11.9809,3.2651,1.2811,1.9939,1.5769,1.3729,5.2272,1.7111,1.7723,1.1059,5.2818,7.5088,7.9472,2.231,3.4053,4.4634,1.141,0.4265,1.2859,1.5608,0.4206,1.0396,0.9327,0.9472,0.2765,3.6066,10.1013,1.3105,0.5523,2.4612
2018/7/20,-0.565,1.3865,1.5798,0,1.2136,-0.5376,0.3271,0.7282,0.5249,0.8811,4.3146,0.3759,-1.5915,1.7582,0.9646,0.058,0.762,0.1876,0.0936,0.4304,0.2971,0.2113,0.4306,0.1718,0.3061,5.2845,3.3941,7.0795,0.2547,0.3477,6782903899,1559812270,26847980827,4384376997,3302158878,7920817298,33145294108,9433186035,2394163372,2970541806,955000000,1873378800,890400000,7696694103,1751865896,-44.2182,96.803,11.8899,14.6229,18.4468,16.4034,28.1266,13.9174,43.0833,12.3475,51.8502,60.0214,58.4801,16.3403,31.0783,11.9133,3.3104,1.3013,1.9939,1.596,1.3655,5.2443,1.7235,1.7816,1.1156,5.5097,7.537,7.8207,2.2702,3.4382,4.4382,1.1568,0.4333,1.2859,1.5797,0.4183,1.043,0.9395,0.9522,0.279,3.7622,10.1393,1.2897,0.562,2.485
2018/7/23,1.7614,1.1966,1.2442,0,10.0719,10,0,0.7229,1.1749,3.9301,0.733,-2.2659,0.876,0.324,0.5308,0.1071,1.2261,0.228,0.2036,1.8631,1.6573,0.2,0.5803,0.4113,1.1105,4.3334,5.4727,5.687,0.2418,0.3765,6902375502,1578476690,27182014804,4384376997,3634750420,8712899028,33145294108,9501377742,2422293229,3087287991,962000000,1830929580,898200000,7721629397,1761164547,-44.997,97.9614,12.0378,14.6229,20.3047,18.0438,28.1266,14.018,43.5895,12.8328,52.2303,58.6613,58.9924,16.3933,31.2432,12.1231,3.35,1.3175,1.9939,1.7567,1.502,5.2443,1.736,1.8026,1.1595,5.5501,7.3662,7.8892,2.2776,3.4564,4.5164,1.1706,0.4387,1.2859,1.7388,0.4602,1.043,0.9463,0.9634,0.2899,3.7898,9.9095,1.301,0.5638,2.4981
2018/7/24,1.4517,1.0135,0.9217,0,7.8431,3.9312,-0.5123,1.6746,-0.129,1.0504,0.6497,1.7436,0.0668,0.4306,0.7392,0.0669,1.1453,0.3129,0.1978,3.5239,2.3076,0.2206,0.9096,0.311,0.893,5.5184,5.1699,6.732,0.3112,0.7091,7002577491,1594474764,27432540286,4384376997,3919828884,9055420857,32975476579,9660491723,2419167689,3119717486,968250000,1862854200,898800000,7754876456,1774182659,-45.6502,98.9542,12.1488,14.6229,21.8972,18.7531,27.9825,14.2527,43.5332,12.9676,52.5696,59.6842,59.0318,16.4639,31.4742,12.2991,3.384,1.3296,1.9939,1.8945,1.5611,5.2174,1.7651,1.8002,1.1717,5.5861,7.4946,7.8945,2.2874,3.482,4.582,1.1825,0.4427,1.2859,1.8752,0.4783,1.0376,0.9622,0.9621,0.293,3.8144,10.0823,1.3018,0.5662,2.5166
2018/7/25,5.0083,0.1672,-0.761,0.8091,-3.4343,-2.3641,-1.8258,0,-1.5504,-0.4158,-2.143,-0.8475,1.5354,-1.0718,-0.3145,0.0489,0.9484,0.1967,0.2493,2.1264,0.8703,0.2841,0.5039,0.3879,0.5173,3.132,4.4372,7.1393,0.4466,0.4259,7353284454,1597141110,27223769051,4419849303,3785208498,8841344714,32373396248,9660491723,2381661213,3106745688,947500000,1847067300,912600000,7671758809,1768603468,-47.9365,99.1197,12.0563,14.7412,21.1452,18.3098,27.4716,14.2527,42.8583,12.9136,51.443,59.1784,59.9382,16.2874,31.3752,12.915,3.3896,1.3195,2.0101,1.8295,1.5242,5.1221,1.7651,1.7723,1.1668,5.4664,7.4311,8.0157,2.2629,3.471,4.8114,1.1845,0.4393,1.2963,1.8108,0.467,1.0187,0.9622,0.9472,0.2917,3.7327,9.9969,1.3218,0.5602,2.5087
2018/7/26,4.979,1.5025,-0.1534,0,0.8368,1.2107,0.0954,0.9412,-0.7874,0.2088,-2.3747,0.114,-3.8208,-0.8667,-1.1567,0.1994,1.1583,0.1713,0.1845,1.3775,0.7959,0.3992,0.8257,0.4062,0.6915,4.0067,3.5151,6.4921,0.1989,0.4993,7719407108,1621138222,27182014804,4419849303,3816883883,8948382786,32404272163,9751413998,2362907975,3113231587,925000000,1849172220,876000000,7605264691,1748146435,-50.3233,100.609,12.0378,14.7412,21.3221,18.5315,27.4978,14.3869,42.5208,12.9406,50.2214,59.2458,57.5344,16.1462,31.0123,13.5581,3.4406,1.3175,2.0101,1.8448,1.5426,5.127,1.7817,1.7584,1.1692,5.3366,7.4396,7.6942,2.2432,3.4309,5.051,1.2023,0.4387,1.2963,1.826,0.4726,1.0196,0.9712,0.9397,0.2924,3.6441,10.0083,1.2688,0.5553,2.4797
