ÈÕÆÚ,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH
2014/5/21,5.0141,8.6531,4.44,4.29,3.7524,2.3816,4.5927,,7.2779,4.0122,6.64,7.9896,11.64,10.71,5.2921,3.33,10.88,4.53,6.4123,4.34,3.0045,4.3874,6.4519,4.6021,5.77,10.25,4.9924,8.5929,4.2212,9.12,17.4546,,,0.781
2014/5/22,5.0192,8.6531,4.39,4.38,3.7426,2.3739,4.4995,,7.2497,4.0939,6.58,7.9221,11.83,11.78,5.2542,3.32,10.8,4.46,6.3669,4.34,3.0237,4.3682,6.3179,4.6021,5.82,10.2,4.9527,8.5645,4.1909,9.12,17.4943,,,0.7731
2014/5/23,5.0697,8.6438,4.45,4.39,3.7329,2.4162,4.6589,,7.2873,4.0493,6.63,7.9511,11.85,12.35,5.2448,3.35,11.07,4.45,6.4198,4.34,3.0285,4.4387,6.4519,4.6021,5.72,10.35,5.0024,8.6119,4.2137,9.02,17.6331,,,0.7731
2014/5/26,5.1504,8.7271,4.46,4.39,3.7621,2.443,4.7374,,7.2591,4.1608,6.75,8.0282,11.99,12.37,5.3678,3.41,12.18,4.47,6.1549,4.34,3.0717,4.5349,6.5625,4.6021,5.71,10.59,5.0123,8.6974,4.2364,9.39,17.6331,,,0.7722
2014/5/27,5.1555,9.0788,4.46,4.32,3.7621,2.4277,4.578,,7.1746,4.1533,6.72,8.0379,11.84,12,5.5288,3.36,13.07,4.49,6.1549,4.34,3.1533,4.458,6.6964,4.6021,5.72,10.4,4.9428,8.6404,4.1909,9.29,17.405,,,0.7722
2014/5/28,5.1555,8.977,4.47,4.35,3.8206,2.4815,4.6638,,7.1652,4.1682,6.81,8.1344,11.9,11.95,5.5288,3.45,13.28,4.44,6.5031,4.34,3.1533,4.4964,6.6964,4.6021,5.73,10.86,4.9924,8.7164,4.2137,9.31,17.5141,,,0.7722
2014/5/29,5.1555,8.7549,4.4,4.35,3.7329,2.4661,4.5387,,7.0431,4.0865,6.77,8.0282,11.32,11.67,5.6234,3.4,12.67,4.29,6.8892,4.34,3.0717,4.458,6.778,4.6021,5.62,11.16,4.9428,8.5834,4.1453,9.13,17.0282,,,0.7702
2014/5/30,5.1555,8.8011,4.39,4.42,3.7231,2.4699,4.4479,,7.2309,4.0716,6.83,8.144,11.32,11.31,5.5761,3.43,12.3,4.34,6.7,4.34,3.0909,4.4066,6.7838,4.6021,5.7,10.76,4.9924,8.5265,4.1529,9.43,17.1571,,,0.7712
2014/6/3,5.1555,8.8104,4.33,4.44,3.6939,2.4661,4.4676,,7.1558,4.0642,6.85,8.0765,11.68,11.29,5.4909,3.44,13.53,4.4,6.6924,4.34,3.1821,4.4131,6.9294,4.6021,5.69,10.03,4.9825,8.4885,4.1074,9.25,17.4943,,,0.7673
2014/6/4,5.1555,8.6808,4.27,4.62,3.6062,2.4354,4.5191,,7.0525,4.1162,6.78,7.9028,11.22,10.98,5.453,3.48,13.04,4.39,6.4728,4.34,3.2157,4.3297,7.0167,4.6021,5.71,9.85,4.8634,8.384,4.0239,9.27,17.4844,,,0.7604
2014/6/5,5.1555,8.8196,4.3,4.57,3.9278,2.5045,4.6221,,7.0995,4.1459,6.81,7.9703,11.27,11.24,5.6045,3.47,13.94,4.38,6.5107,4.34,3.3356,4.4259,7.3311,4.6021,5.69,10.1,4.913,8.517,4.0314,9.59,17.5934,,,0.7633
2014/6/6,5.1555,8.6993,4.24,4.52,3.7914,2.4469,4.5264,,7.0149,4.1905,6.84,8.0668,11.65,12.36,5.6329,3.52,14.93,4.36,6.3971,4.34,3.3212,4.4964,7.3311,4.6021,5.67,9.69,4.8535,8.4505,3.9176,9.66,17.5835,,,0.7663
2014/6/9,5.1555,8.6531,4.25,4.43,3.7816,2.4622,4.5142,,7.0337,4.1905,6.74,8.0089,11.8,12.07,5.6424,3.47,16.42,4.36,6.2987,4.34,3.4028,4.6825,7.0167,4.6021,5.65,9.72,4.8436,8.422,3.8948,9.86,18.0001,,,0.78
2014/6/10,5.1555,8.7178,4.29,4.45,3.7816,2.4815,4.708,,7.0619,4.2276,6.81,8.1247,11.83,12.41,5.6613,3.52,16.46,4.39,6.3896,4.34,3.4412,4.6632,6.9468,4.6021,5.64,9.7,4.8634,8.5265,3.9327,9.99,17.9802,,,0.7888
2014/6/11,5.1555,8.7364,4.33,4.47,3.8011,2.4815,4.7473,,7.0431,4.1905,6.82,8.1923,12.09,12.89,5.7276,3.5,17.95,4.35,6.4123,4.34,3.422,4.7402,6.9992,4.6021,5.16,9.69,4.8535,8.536,3.9631,9.92,18.0596,,,0.7937
2014/6/12,5.1555,8.6901,4.33,4.5,3.7329,2.4546,4.9631,,7.1088,4.1905,6.86,8.3563,11.92,13.26,5.6234,3.5,17.52,4.39,6.2911,4.34,3.422,4.6825,6.778,4.6021,5.62,9.71,4.8237,8.441,3.9327,9.91,19.8249,,,0.8123
2014/6/13,5.1555,8.7734,4.39,4.51,3.7524,2.5083,5.0613,,7.184,4.1905,6.92,8.366,13.11,12.97,5.7087,3.5,17.19,4.41,6.3593,4.34,3.422,4.6825,6.9876,4.6021,5.78,9.61,4.8733,8.5455,3.9783,9.93,19.8447,,,0.8103
2014/6/16,5.1555,8.7549,4.4,4.54,3.7621,2.5122,5.0294,,7.1934,4.2945,6.97,8.3467,13.72,13.15,6.0175,3.5,17.71,4.62,6.3669,4.34,3.422,4.7274,7.0924,4.6021,5.78,9.73,4.9031,8.6404,4.0011,9.98,19.5174,,,0.8133
2014/6/17,5.1555,8.616,4.33,4.46,3.8011,2.5083,4.8675,,7.0901,4.7254,6.91,8.2019,13.89,13.59,5.9278,3.5,16.61,4.56,6.2533,4.34,3.422,4.6119,6.9701,4.6021,5.78,9.55,4.8733,8.6499,3.9631,10.01,18.3472,,,0.7937
2014/6/18,5.1555,8.5605,4.34,4.44,3.7621,2.5468,4.7129,,7.0055,4.7923,6.92,8.1151,13.47,12.9,5.9378,3.5,16,4.47,6.2911,4.34,3.422,4.5029,7.203,4.6021,5.78,9.28,4.8833,8.9727,3.9252,10.39,17.4744,,,0.7878
2014/6/19,5.1555,8.1718,4.17,4.26,3.6646,2.4354,4.605,,6.8177,4.4951,6.69,7.9028,13.08,12.17,5.609,3.5,15.49,4.37,6.17,4.34,3.422,4.3489,6.7415,4.6021,5.79,8.81,4.7642,8.6404,3.7953,9.87,17.2067,,,0.7907
2014/6/20,5.1555,8.1903,4.29,4.28,3.7524,2.4546,4.7301,,6.8835,4.4208,6.82,7.9511,13.12,12.38,5.7684,3.5,15.52,4.34,6.3063,4.34,3.422,4.4195,6.8058,4.6021,5.98,9.05,4.9627,8.6499,3.8182,10.34,17.4348,,,0.7907
2014/6/23,5.1555,8.5235,4.25,4.31,3.7621,2.4622,4.8994,,6.8553,4.5768,6.83,8.0089,13.43,12.84,5.6887,3.5,16.09,4.39,6.2987,4.34,3.422,4.4515,6.8467,4.6021,5.96,8.96,4.913,8.7354,3.803,10.8,17.5637,,,0.7927
2014/6/24,5.1555,8.542,4.28,4.36,3.7524,2.4853,4.9288,,6.9586,4.5248,6.79,8.0379,13.51,12.82,5.619,3.5,15.67,4.43,6.3896,4.34,3.422,4.676,6.7707,4.6021,6.03,9.05,4.8733,8.8493,3.9481,10.76,17.6331,,,0.7927
2014/6/25,5.1555,8.4032,4.45,4.5,3.7134,2.4584,4.8184,,6.9116,4.5397,6.79,8.0861,13.35,13.21,5.5194,3.5,15.45,4.49,6.4123,4.34,3.422,4.567,6.5195,4.6021,6,8.9,4.8138,8.6784,3.9099,10.94,17.3852,,,0.7927
2014/6/26,5.1555,8.4124,4.42,4.49,3.7231,2.5583,4.8233,,6.9774,4.5397,6.82,8.173,13.37,13.2,5.5791,3.5,15.98,4.58,6.5107,4.34,3.422,4.6194,6.6247,4.6021,6.03,8.97,4.923,8.8113,3.9557,11.19,17.4645,,,0.8005
2014/6/27,5.1555,8.4217,4.44,4.53,3.7524,2.8156,4.8184,,7.0713,4.5397,7.12,8.2984,13.8,13.21,5.6987,3.5,15.5,4.62,6.5258,4.34,3.422,4.7112,6.6539,4.6021,6.14,9.27,4.9329,8.8493,3.9786,10.95,17.3949,,,0.8015
2014/6/30,5.1555,8.4217,4.47,4.53,3.7719,2.9194,4.8061,,7.2403,4.5397,7.11,8.3467,13.8,12.69,5.7286,3.5,15.01,4.58,6.4501,4.34,3.422,4.7308,6.6773,4.6021,6.21,9.26,4.9726,8.8686,3.9633,10.72,17.4049,,,0.8124
2014/7/1,5.1555,8.542,4.48,4.6,3.8011,3.0192,4.7399,,7.2403,4.5397,7.14,8.3756,13.86,12.61,5.7485,3.5,15.2,4.66,6.5788,4.34,3.422,4.7505,6.9226,4.6021,6.48,9.35,4.9924,8.9844,4.0015,10.91,17.216,,,0.8133
2014/7/2,5.1555,8.6993,4.45,4.64,3.7914,2.9386,4.9803,,7.2309,4.5397,7.23,8.4625,13.76,12.64,5.7485,3.5,15.77,4.69,6.8892,4.34,3.422,4.7046,6.9402,4.6021,6.4,9.24,5.0421,9.1485,3.9939,11.01,16.719,,,0.8015
2014/7/3,5.1555,9.0047,4.57,4.82,3.8108,2.9962,5.0367,,7.2967,4.9929,7.24,8.3853,14.89,12.43,5.7385,3.5,15.17,4.66,6.8438,4.34,3.422,4.7832,7.0336,4.6021,6.3,9.24,5.1016,9.1388,3.9939,10.84,17.0769,,,0.8064
2014/7/4,5.1555,8.8382,4.52,4.84,3.7914,2.9424,4.9877,,7.3342,5.4907,7.28,8.4142,14.51,12.54,5.6688,3.5,14.69,4.6,6.5788,4.34,3.422,4.9274,7.0628,4.6021,6.12,9.11,5.0619,8.9748,4.0397,10.88,17.1862,,,0.8114
2014/7/7,5.1555,8.7086,4.5,4.83,3.8011,2.9539,4.9141,,7.3154,5.2158,7.23,8.4335,14.37,12.89,5.7087,3.5,14.91,4.62,6.7,4.34,3.422,4.8946,7.057,4.6021,6.12,9.07,5.052,9.0327,4.1772,10.66,17.047,,,0.8094
2014/7/8,5.1555,8.6623,4.48,4.77,3.7816,3.0845,5.0122,,7.3342,5.7359,7.15,8.4528,14.59,12.66,5.7186,3.5,14.78,4.58,6.8514,4.34,3.422,4.9012,6.981,4.6021,6.12,9.09,5.2009,9.1002,4.1848,10.9,17.1564,,,0.8124
2014/7/9,5.1555,8.579,4.65,4.77,3.7036,3.0384,4.8184,,7.1276,5.773,7.08,8.3853,14.33,12.07,5.8681,3.5,14.24,4.5,6.7227,4.34,3.422,4.7243,6.6305,4.6021,6.19,8.86,5.4292,8.8783,4.2688,10.71,16.8383,,,0.8074
2014/7/10,5.1555,8.7641,4.51,4.88,3.6841,2.9347,4.7497,,7.1652,5.5427,7.07,8.3756,14.13,11.98,5.8979,3.5,14.05,4.54,7.0709,4.34,3.422,4.7243,6.7006,4.6021,6.14,8.84,5.3895,8.8686,4.2535,10.82,16.6296,,,0.8035
2014/7/11,5.1555,9.0418,4.53,5.04,3.7036,3.0423,4.6933,,7.3624,5.4758,7.1,8.6458,14.03,11.81,5.9179,3.5,14.07,4.64,7.1088,4.34,3.422,4.7505,6.8175,4.6021,6.15,8.88,5.4887,9.0327,4.1619,10.54,16.9377,,,0.8084
2014/7/14,5.1555,9.0233,4.49,5.13,3.7329,3.1076,4.5338,,7.5972,5.5427,7.14,8.7037,14.59,11.83,5.8481,3.5,14.17,4.72,7.2905,4.34,3.422,4.8488,7.057,4.6021,6.16,9.14,5.3795,9.3029,4.1772,10.51,16.9675,,,0.8084
2014/7/15,5.1555,8.9492,4.46,5.12,3.7426,3.05,4.416,,7.5502,5.3347,7.5,8.6651,14.26,12.6,5.7983,3.5,13.43,4.69,7.1239,4.34,3.422,4.8946,7.2381,4.6021,6.16,9,5.2902,9.2739,4.2001,10.47,17.057,,,0.8124
2014/7/16,5.1555,8.6901,4.42,4.98,3.7621,2.9616,4.4602,,7.4094,5.2901,7.4,8.5686,14.32,12.37,5.7485,3.5,13.52,4.73,7.0482,4.34,3.422,4.8291,7.2322,4.6021,6.12,8.85,5.2704,9.2546,4.1466,10.63,17.0669,,,0.8114
2014/7/17,5.1555,8.579,4.54,5.03,3.8011,3,4.4602,,7.6066,5.3793,7.3,8.5976,14.18,11.8,5.7684,3.5,13.37,4.89,7.1466,4.34,3.422,4.8094,7.2322,4.6021,6.14,8.64,5.1513,9.0809,4.1008,10.86,16.053,,,0.8064
2014/7/18,5.1555,8.7086,4.57,5.32,3.8401,2.977,4.4602,,7.8789,5.2678,7.43,8.6169,14.55,12.04,5.7186,3.5,13.02,4.78,7.1466,4.34,3.422,4.8684,7.1154,4.6021,6.16,8.47,5.2009,9.0809,4.1466,10.94,16.3711,,,0.8045
2014/7/21,5.1555,8.5975,4.61,5.3,3.8011,2.927,4.4602,,7.8789,5.2455,7.25,8.4625,14.55,12.64,5.7585,3.5,13.41,4.74,6.9271,4.34,3.422,4.8488,6.8876,4.6021,6.16,8.85,5.1215,9.2836,4.1161,10.69,15.9735,,,0.8025
2014/7/22,5.1555,8.8844,5.07,5.33,3.8206,3.219,4.4602,,7.9352,5.2678,7.34,8.6555,15.06,12.58,5.8282,3.5,13.4,4.77,7.0861,4.34,3.422,4.8619,7.0453,4.6021,6.15,8.78,5.2009,9.4573,4.1466,10.68,15.9238,,,0.8074
2014/7/23,5.1555,8.8196,5.45,5.23,3.8401,3.1306,4.4602,,7.8977,5.3272,7.17,8.6072,14.8,12.77,5.8481,3.5,13.82,4.77,6.9876,4.34,3.422,4.757,6.981,4.6021,6.09,8.52,5.1711,9.6213,4.1619,10.29,15.7151,,,0.8084
2014/7/24,5.1555,8.9214,5.54,5.26,3.8108,3.1422,4.4602,,7.8413,5.1935,7.18,8.6265,14.6,12.58,5.9278,3.5,13.19,4.88,7.0861,4.34,3.422,4.7832,6.9285,4.6021,5.96,8.43,5.2307,9.5827,4.223,10.22,15.8642,,,0.8045
2014/7/25,5.1555,9.8099,5.27,5.26,3.8401,3.146,4.34,,7.8601,5.2084,7.13,8.7905,14.83,13.26,5.9677,3.5,13.24,4.77,7.2223,4.34,3.422,4.816,7.1972,4.6021,6.06,8.57,5.2902,9.7082,4.2535,10.34,15.9934,,,0.8035
2014/7/28,5.1555,10.069,5.28,5.23,3.8986,3.1959,4.4504,,7.9071,5.2827,7.23,8.9063,14.86,13.41,5.9577,3.5,13.4,4.82,7.3435,4.34,3.422,4.9143,7.3491,4.6021,6.08,8.75,5.3398,9.7468,4.3452,10.54,16.1624,,,0.8104
2014/7/29,5.1555,10.1801,5.35,5.4,3.9473,3.1998,4.5215,,8.0385,5.305,7.3,8.8774,15.17,13.37,5.9179,3.5,14.55,4.99,7.298,4.77,3.422,5.1239,7.2907,4.6021,6.08,8.8,5.3299,9.8143,4.3681,10.54,16.2817,,,0.8124
2014/7/30,5.1555,10.069,5.89,5.35,3.9961,3.2036,4.4823,,7.954,5.3347,7.29,8.8967,15,13.06,6.147,3.5,14.18,5.29,7.4646,5.25,3.422,5.0977,7.2848,4.6021,6.05,8.85,5.3299,10.017,4.3299,10.54,16.3115,,,0.8133
2014/7/31,5.1555,10.4762,5.77,5.45,4.0059,3.2151,4.4725,,7.9822,5.3347,7.35,8.9932,14.97,13.07,6.1669,3.5,14.25,5.28,7.6084,5.78,3.7628,5.1436,7.279,4.6021,6.03,9.04,5.449,10.1714,4.3681,10.57,16.3811,,,0.8133
2014/8/1,5.1555,10.0783,5.66,5.38,3.9375,3.1229,4.4578,,7.9822,5.3347,7.23,8.847,14.57,12.86,6.0573,3.5,14.91,5.26,7.828,6.36,4.1372,5.065,7.0103,4.6021,6.39,8.89,5.2704,10.1038,4.3223,10.47,16.0829,,,0.8074
2014/8/4,5.1555,10.2911,5.7,5.39,3.9864,3.1844,4.4455,,8.0573,5.3718,7.37,8.925,14.3,13.08,6.0972,3.5,15.12,5.25,8.3125,7,4.2476,5.1239,7.1388,5.0614,6.43,8.98,5.3795,10.21,4.4063,10.57,16.3115,,,0.8163
2014/8/5,5.1555,10.3374,5.66,5.3,4.0157,3.1498,4.4896,,8.0385,5.4164,7.37,9.0614,14.26,12.87,6.157,3.5,15.12,5.15,8.3276,7.7,4.118,5.1239,7.203,4.9734,6.43,9.07,5.3696,10.2003,4.4139,10.69,16.222,,,0.8163
2014/8/6,5.1555,10.4855,5.49,5.28,4.1134,3.242,4.4381,,8.0198,5.513,7.39,9.0127,14.35,12.69,6.3363,3.5,15.12,5.1,9.0771,8.47,4.0556,5.2681,7.7463,4.8806,6.58,9.15,5.4093,10.3933,4.4063,10.88,16.222,,,0.8163
2014/8/7,5.1555,10.4207,5.35,5.38,4.0255,3.2075,4.4823,,7.8601,5.4015,7.4,8.886,14.15,12.59,6.3662,3.5,15.12,5.17,9.2437,9.3,3.9212,5.1633,7.4718,4.7731,6.55,9.16,5.3597,10.1907,4.3146,10.7,15.7051,,,0.8173
2014/8/8,5.1555,10.4577,5.37,5.39,4.1134,3.2151,4.524,,7.8977,5.4164,7.82,9.0224,14.25,12.74,6.8046,3.5,15.12,5.33,9.1377,8.37,3.9308,5.1567,7.5477,4.8415,6.53,9.12,5.3498,10.1617,4.3223,10.89,15.5063,,,0.8163
2014/8/11,5.1555,10.3467,5.42,5.45,4.1622,3.2881,4.5976,,8.0479,5.5204,7.81,9.0614,14.36,12.92,6.7448,3.5,15.12,5.38,9.5011,8.39,3.9692,5.2615,7.6587,4.8757,6.34,9.28,5.4391,10.2389,4.4215,10.98,15.5262,,,0.8281
2014/8/12,5.1555,10.1986,5.42,5.34,4.1525,3.2842,4.7399,,8.0198,5.5353,7.84,9.1686,14.75,13.01,6.8544,3.5,15.12,5.45,10.402,8.4,3.9164,5.4319,7.5828,4.8708,6.36,9.52,5.4589,10.2968,4.4903,10.91,15.4467,,,0.8331
2014/8/13,5.1555,10.2911,5.46,5.34,4.1916,3.2259,4.8061,,8.0479,5.4833,7.85,9.1978,14.73,12.72,6.7149,3.5,13.61,5.41,10.0083,8.74,3.8684,5.4188,7.5302,4.7878,6.29,9.53,5.5185,10.0942,4.4597,10.85,16.1326,,,0.8429
2014/8/14,5.1555,10.0135,5.28,5.27,4.2111,3.1016,4.6663,,7.9822,5.4238,7.69,9.3829,14.46,12.47,6.7049,3.5,12.25,5.39,9.8569,8.42,3.9452,5.314,7.4718,4.7438,6.15,9.67,5.3994,10.0556,4.391,10.76,16.222,,,0.8488
2014/8/15,5.6723,10.032,5.38,5.36,4.2502,3.1404,4.6442,,8.0573,5.4981,7.83,9.5193,14.47,12.46,6.6651,3.5,11.7,5.46,8.9484,8.35,3.9548,5.3664,7.6237,4.8073,6.21,9.7,5.4589,10.1424,4.4368,10.8,16.6097,,,0.8518
2014/8/18,6.2377,10.2541,5.4,5.47,4.2502,3.1443,4.8086,,8.4423,5.6839,7.94,9.9578,14.58,12.37,6.7846,3.5,11.7,5.58,8.9636,8.38,4.0028,5.445,7.5944,4.9148,6.26,9.98,5.5483,10.5767,4.4826,10.86,16.55,,,0.8528
2014/8/19,6.8639,10.3652,5.4,5.64,4.2306,3.2337,4.8086,,8.4423,5.7805,8.24,10.0162,14.5,12.64,6.7547,3.5,11.7,5.57,8.9484,9.05,4.1276,5.4123,7.6996,4.8953,6.49,9.84,5.5979,10.5091,4.559,11.23,16.4109,,,0.8479
2014/8/20,7.5509,10.3467,5.49,5.72,4.2697,3.2065,4.7546,,8.4423,6.0405,8.2,9.9968,14.25,12.51,6.6651,3.5,11.7,5.53,8.956,8.85,4.0172,5.4581,7.5302,4.949,6.37,9.85,5.588,10.4512,4.5666,11.15,16.5401,,,0.8695
2014/8/21,7.5144,10.3189,5.37,5.7,4.1818,3.1599,4.6884,,8.5363,6.4046,8.21,9.8798,14.4,12.14,6.5555,3.5,11.7,5.56,8.8424,8.43,4.0412,5.4647,7.7113,5.4425,6.34,9.7,5.578,10.3547,4.643,11.23,16.4109,,,0.8656
2014/8/22,7.7332,10.2541,5.4,5.74,4.1818,3.1443,4.6761,,8.4705,6.3303,8.21,9.7727,14.33,12.43,6.7149,3.5,11.7,5.69,8.9408,8.43,4.0268,5.6809,8.1261,5.6916,6.44,9.69,5.6376,10.0749,4.5895,11.5,16.7488,,,0.8873
2014/8/25,7.6907,10.1245,5.44,5.63,4.0939,3.1365,4.7031,,8.7335,6.3154,8.27,10.1332,14.48,12.1,6.6651,3.5,11.7,5.69,9.2134,8.55,4.046,5.6219,7.9683,5.5011,6.33,9.77,5.7766,9.8143,4.5055,11.77,16.7389,,,0.8873
2014/8/26,8.2318,9.9857,5.23,5.45,4.0352,3.0277,4.5878,,8.4142,6.3377,8.01,9.8214,14.09,11.68,6.3562,3.5,11.7,5.46,8.8879,8.36,3.9404,5.3598,7.6762,5.6428,6.26,9.45,5.6574,9.7564,4.4139,11.44,16.0928,,,0.8705
2014/8/27,7.9096,10.1893,5.16,5.47,4.045,3.0161,4.4627,,8.4893,6.3451,8.14,10.1526,14.46,11.52,6.4459,3.5,11.52,5.42,8.5699,8.43,3.9308,5.2943,7.7755,5.5157,6.28,9.5,5.578,9.7757,4.4826,11.66,17.1763,,,0.8952
2014/8/28,7.8731,10.1338,5.14,5.52,4.3479,3.0899,4.3915,,9.1185,6.0925,8.08,10.0065,14.32,11.28,6.6551,3.5,11.01,5.5,8.3276,8.14,3.974,5.3205,7.5419,5.2715,6.23,9.35,5.5681,9.602,4.4368,11.52,17.1266,,,0.8981
2014/8/29,7.946,10.4114,5.2,5.63,4.1622,3.086,4.4455,,8.7992,6.2337,8.16,9.9285,14.31,11.3,6.6551,3.5,11.32,5.52,8.5396,8.27,4.0412,5.3402,7.5828,5.3447,6.19,9.41,5.588,9.7757,4.475,11.59,17.554,,,0.907
2014/9/1,8.0676,10.4392,5.27,5.76,4.2111,3.1093,4.4946,,8.7616,6.3897,8.43,10.0455,14.42,11.68,6.7249,3.5,11.61,5.51,8.7213,8.33,4.07,5.3795,7.7113,5.4278,6.2,9.54,5.6773,9.9205,4.5208,11.77,18.0609,,,0.9169
2014/9/2,8.0068,10.43,5.46,5.8,4.2697,3.1404,4.5461,,8.8274,6.6052,8.65,10.1137,14.59,12.85,6.7946,3.5,12.77,5.55,8.8273,8.46,4.1708,5.4516,8.0618,5.4913,6.23,9.67,5.717,9.9687,4.5819,12.04,18.051,,,0.9159
2014/9/3,7.9643,10.541,5.49,5.81,4.299,3.2065,4.5559,,8.7522,6.5829,8.71,10.4644,16.05,13.31,6.7547,3.5,13.57,5.62,8.8651,8.59,4.1948,5.5171,8.2487,5.4669,6.41,9.85,5.7567,9.9977,4.5972,12.05,17.9416,,,0.9109
2014/9/4,7.8488,10.4485,5.64,5.88,4.3772,3.2143,4.654,,8.8555,6.895,8.78,10.5326,16.21,13.28,6.695,3.5,13.57,5.7,8.9257,8.73,4.19,5.5695,8.2429,5.5939,6.35,9.81,5.8063,9.9784,4.6201,12.31,18.0311,,,0.907
2014/9/5,8.1831,10.4207,5.56,5.83,4.3772,3.2337,4.6172,,8.818,6.9544,8.91,10.3962,16.33,12.8,6.7348,3.5,13.57,5.68,8.8651,9.09,4.2811,5.6219,8.1085,5.5255,6.24,9.8,5.7567,10.0556,4.6277,12.5,18.0112,,,0.909
2014/9/9,9.0039,10.7168,5.48,5.81,4.5238,3.222,4.7546,,8.7616,7.1253,9.12,10.4352,17.96,12.76,6.5953,3.5,13.57,5.69,8.8576,10,4.2715,5.5564,8.1728,5.4815,6.27,10.37,5.7567,10.0363,4.6048,12.78,17.882,,,0.8981
2014/9/10,8.858,10.7261,5.51,6.05,4.4749,3.2842,4.8577,,9.0434,7.2144,9.18,10.3085,18.17,12.82,6.7647,3.5,13.57,5.65,9.1907,10,4.3291,5.5564,8.1845,5.5499,6.31,10.42,5.8957,9.9494,4.6124,13.34,18.6573,,,0.9159
2014/9/11,8.7303,11.2351,5.63,6.03,4.4847,3.2454,4.9214,,9.034,7.1699,8.97,10.8444,17.75,12.54,6.6551,3.5,13.57,5.59,9.5238,9.53,4.3915,5.5302,8.1085,5.4815,6.28,10.11,5.8063,9.8915,4.643,12.97,19.4128,,,0.9326
2014/9/12,8.8093,11.0963,5.65,6.2,4.4749,3.2687,4.892,,9.0715,7.1179,9.27,11.926,17.24,12.93,6.6651,3.85,13.57,5.74,9.5768,9.69,4.4251,5.6154,8.1553,5.5206,6.49,10.31,5.9949,9.9301,4.7041,13.22,20.2974,,,0.974
2014/9/15,8.706,11.2999,5.7,6.35,4.4944,3.2998,4.9779,,9.1467,7.4596,9.3,12.8516,16.89,12.92,6.7747,4.24,13.57,5.83,9.5768,9.58,4.5787,5.7988,8.2312,5.6623,6.9,10.59,6.0545,10.1135,4.8339,13.03,20.0489,,,0.9997
2014/9/16,8.0737,10.5595,5.32,6.04,4.3381,3.1832,4.7473,,8.7147,6.8578,8.85,11.926,16.8,12.05,6.5455,4.66,13.57,5.59,9.6222,8.8,4.3003,5.8185,8.0209,5.3887,6.83,10.03,5.7567,9.7854,4.6353,13.02,19.4724,,,0.9701
2014/9/17,8.0615,10.4577,5.46,6.13,4.3967,3.2065,4.7546,,8.6114,6.8801,8.89,12.1403,16.45,12.03,6.5156,5.13,13.57,5.64,9.5238,8.71,4.3675,5.9823,8.1027,5.4425,6.75,10.01,5.8659,9.8819,4.6964,12.96,19.2835,,,0.9928
2014/9/18,8.0555,11.0037,5.49,6.16,4.6215,3.1987,4.8209,,8.8086,6.9841,9.11,11.7019,17.13,11.95,6.5455,5.64,13.57,5.82,9.9099,8.82,4.3099,5.9495,8.1669,5.4767,6.71,10.02,5.8659,9.824,4.7575,12.72,20.7348,,,1.0638
2014/9/19,8.1467,11.013,5.6,6.35,4.6019,3.2143,4.789,,8.7898,7.2367,9.3,11.8285,17,12.11,6.5854,6.2,13.57,5.83,9.8115,9.32,4.4059,5.9102,8.2955,5.6721,6.72,10.24,5.8957,9.8433,4.8644,12.94,21.4604,,,1.0726
2014/9/22,7.8427,11.4295,5.59,6.26,4.5726,3.1288,4.7252,,8.555,7.5339,9.06,11.3121,16.91,12.4,6.3961,6.82,13.57,5.71,9.5011,9.6,4.2619,5.7726,8.1553,5.5597,6.55,10.09,5.9453,9.6696,4.8415,12.75,21.4206,,,1.0618
2014/9/23,7.946,11.6886,5.79,6.26,4.6996,3.1521,4.7448,,8.7147,7.6231,9.07,11.4778,17.38,12.18,6.4957,7.5,13.57,5.71,9.5616,9.52,4.3819,5.8513,8.535,5.7649,6.55,10.4,6.0743,9.7371,5.3226,13.39,22.1363,,,1.1101
2014/9/24,8.1041,11.6608,5.75,6.35,4.7192,3.2803,4.7963,,8.9401,7.6305,9.1,11.5849,18.89,12.29,6.5356,7.73,13.57,5.74,9.6449,9.64,4.4395,5.8971,8.5175,5.975,6.6,10.44,6.0942,9.824,5.3379,13.34,22.4047,,,1.1525
2014/9/25,8.0433,12.031,5.69,6.25,4.768,3.2376,4.7325,,8.8368,7.5785,9.12,11.5557,18.69,12.07,6.5256,8.5,13.57,6.04,9.6601,9.77,4.5115,5.7464,8.5175,5.8431,6.51,10.31,6.0247,9.824,5.3608,13.54,22.4047,,,1.1535
2014/9/26,7.9886,12.0495,5.88,6.19,4.7778,3.4358,4.7767,,8.9588,8.3364,9.23,11.7311,17.69,11.91,6.4857,8.23,13.57,6.02,9.7055,9.36,4.5835,5.7595,8.7979,5.8773,6.55,10.19,6.0842,10.2872,5.5135,13.88,22.6333,,,1.2225
