ÈÕÆÚ,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH
2019/2/1,0.8448,0,2.0576,0.6024,1.6279,1.3514,0.9615,1.7341,3.1414,5.5718,2.0509,3.8405,2.3529,1.0081,2.6634,1.4493,2.0408,0.8559,0.6173,2.5723,2.8509,2.5362,1.4164,1.5075,1.9157,2.8571,1.5974,1.6575,1.2891,0.277,1.5647,1.5075,2.1978,0.5676,0.4,1.0331,0.1892,0.6117,0.4969,0.3791,1.761,0.1638,1.1991,3.3493,2.1831,0.3583,0.8941,0.434,0.2404,0.2881,0.1352,0.3945,0.687,0.2956,0.3174,0.4878,0.3456,0.1904,1.2002,0.6336,0.7062,1.7727,0.584,0.4358,0.2626,1.0538,4291850984,32593860285,12000841074,9138240000,17135074904,25632333230,32282208578,21227939610,11688112665,15888749198,8979457803,5770027483,2649029888,2973984873,2353361175,9138240000,47515817381,1.56E+11,17842875874,2364489414,5651833525,7842164163,15831893632,12651981996,5245786000,14799197713,7611916675,5641064162,17537974828,21603259293,18298343448,16928559635,1221212230,8.4124,8.9896,3.6295,12.488,8.2996,5.15,4.7765,3.1313,8.6699,13.4989,3.6245,19.4835,14.2254,10.0144,11.8235,6.7142,20.5723,7.3031,8.4699,-1.6294,8.1743,6.5495,3.9499,11.579,2.012,5.528,4.0998,8.0527,2.97,4.6904,3.9695,10.0764,12.414,0.9746,0.5783,1.9427,0.6768,0.8496,0.8414,0.731,1.2109,0.8222,3.5618,1.2867,1.865,1.1983,1.2103,1.3449,0.3639,1.3032,0.891,0.8848,3.0627,0.8565,1.0532,1.0295,1.2008,1.258,2.5104,0.9142,1.3954,0.9242,0.9895,1.738,0.9722,1.142,0.3414,0.2695,0.4426,0.2579,0.4301,0.3514,0.3612,0.2324,0.3168,1.08,0.6506,1.456,0.5652,0.8946,0.9551,0.1387,1.0177,0.516,0.3191,0.4913,0.5988,0.3775,0.3627,0.2785,0.8971,0.9361,0.2294,0.2806,0.3079,0.3402,0.3864,0.7958,1.236
2019/2/11,1.7801,1.6287,2.4194,2.0958,2.5172,3.3333,1.1429,1.9886,1.0152,4.0278,1.9404,2.276,2.682,2.7944,1.8082,1.9048,1.3333,0.2829,2.454,3.7618,0.6397,2.1201,1.9553,3.9604,1.5038,1.7921,2.2013,2.9891,1.8182,1.3812,1.2605,1.4851,1.9024,0.7144,0.3951,1.51,0.2189,0.777,0.8719,0.4178,2.5431,0.1664,1.2479,5.265,3.4689,0.5917,0.9672,0.8664,0.1593,0.441,0.2062,0.6198,1.3798,0.3554,0.446,0.9956,1.448,0.3593,2.6014,1.2902,1.4847,2.7761,0.5946,0.7593,0.2975,1.8831,4368250426,33124704915,12291184003,9329760000,17566392579,26486744337,32651148104,21650086137,11806773707,16528712708,9153695376,5901351011,2720076666,3057090238,2395914089,9329760000,48149361612,1.57E+11,18280737859,2453435724,5687985978,8008429127,16141455798,13153050590,5324670000,15064416310,7779474589,5809682927,17856847098,21901646853,18528994836,17179973887,1244444555,8.5622,9.136,3.7173,12.7497,8.5085,5.3217,4.8311,3.1935,8.7579,14.0426,3.6948,19.9269,14.6069,10.2943,12.0373,6.8827,20.8466,7.3237,8.6778,-1.6907,8.2266,6.6884,4.0271,12.0376,2.0422,5.6271,4.19,8.2934,3.024,4.7552,4.0196,10.226,12.6501,0.992,0.5877,1.9897,0.6909,0.871,0.8695,0.7393,1.235,0.8305,3.7053,1.3117,1.9075,1.2305,1.2441,1.3692,0.373,1.3206,0.8935,0.9065,3.1779,0.862,1.0756,1.0496,1.2484,1.2769,2.5554,0.9343,1.4371,0.941,1.0031,1.7599,0.9866,1.1637,0.3474,0.2739,0.4533,0.2633,0.4409,0.3631,0.3653,0.237,0.32,1.1235,0.6633,1.4892,0.5803,0.9196,0.9724,0.1422,1.0313,0.5175,0.327,0.5097,0.6027,0.3855,0.3698,0.2895,0.9106,0.9528,0.2345,0.289,0.3135,0.3449,0.3913,0.8076,1.2595
2019/2/12,-0.4115,0.3205,1.378,1.4663,0.6696,0,0.1883,-0.5571,0.2513,8.1442,0,0.1391,0.9328,0.1942,1.0039,0.4673,1.3158,-0.4231,0.5988,2.719,0,0,0.274,0.4762,0.7407,-0.7042,0.9231,2.3747,-0.7143,0,-0.4149,-0.4878,0.5682,0.5215,0.3897,2.0216,0.2556,0.6138,0.7124,0.4338,2.3362,0.2655,2.9271,5.0782,1.4792,0.6481,0.9485,1.2335,0.0842,0.5648,0.2284,0.6746,1.7702,0.3738,0.8538,0.9568,1.0875,0.3713,1.7255,1.5446,2.9095,2.2487,0.6643,0.7724,0.3163,2.2383,4350274086,33230873841,12460550712,9466560000,17684024672,26486744337,32712638025,21529472843,11836438967,17874842848,9153695376,5909558731,2745450516,3063026336,2419965737,9466560000,48782905844,1.56E+11,18390203355,2520145457,5687985978,8008429127,16185678965,13215684165,5364112000,14958328871,7851285124,5947643736,17729298190,21901646853,18452111040,17096169137,1251515263,8.527,9.1653,3.7686,12.9367,8.5654,5.3217,4.8402,3.1758,8.7799,15.1863,3.6948,19.9546,14.7432,10.3143,12.1581,6.9417,21.1209,7.2928,8.7297,-1.7366,8.2266,6.6884,4.0381,12.0949,2.0573,5.5874,4.2287,8.4904,3.0024,4.7552,4.0029,10.1761,12.722,0.9879,0.5896,2.0171,0.7011,0.8768,0.8695,0.7407,1.2281,0.8326,4.007,1.3117,1.9101,1.2419,1.2466,1.3829,0.3762,1.338,0.8897,0.9119,3.2643,0.862,1.0756,1.0525,1.2544,1.2864,2.5374,0.9429,1.4712,0.9343,1.0031,1.7526,0.9818,1.1703,0.346,0.2748,0.4596,0.2672,0.4439,0.3631,0.366,0.2357,0.3209,1.2149,0.6633,1.4912,0.5857,0.9214,0.9822,0.1434,1.0449,0.5153,0.3289,0.5236,0.6027,0.3855,0.3708,0.2909,0.9173,0.9461,0.2367,0.2958,0.3112,0.3449,0.3897,0.8037,1.2666
2019/2/13,0.9298,1.278,2.1359,1.7341,1.1086,1.0753,1.6917,1.8207,1.5038,-0.4938,2.0394,-0.5556,1.6636,1.938,0.7645,2.3256,1.9481,1.5581,1.1905,0.2941,1.0593,1.0381,1.9126,0,0,5.4078,0.9146,1.0309,1.4388,0.8174,1.8056,1.9608,1.4528,0.7067,0.4149,2.6833,0.2702,0.7713,0.7461,0.486,3.5675,0.2775,2.5292,6.2389,2.6796,0.9661,0.9727,1.5662,0.2432,1.0304,0.2672,1.0303,1.8478,0.5655,1.0696,1.56,0.9714,0.3545,3.8626,1.9302,3.2218,2.8864,0.9151,1.022,0.4403,2.5612,4390720850,33655549545,12726698397,9630720000,17880078160,26771548040,33266047315,21921466046,12014430531,17786572019,9340378490,5876727849,2791123445,3122387311,2438467004,9630720000,49733222192,1.58E+11,18609134347,2527557649,5748240067,8091561610,16495241131,13215684165,5364112000,15767245592,7923095659,6008959650,17984396005,22080679388,18785274156,17431388139,1269697083,8.6062,9.2824,3.8491,13.161,8.6604,5.3789,4.9221,3.2336,8.9119,15.1113,3.7702,19.8437,14.9884,10.5142,12.2511,7.0931,21.5324,7.4064,8.8336,-1.7417,8.3137,6.7578,4.1154,12.0949,2.0573,5.8896,4.2674,8.5779,3.0456,4.7941,4.0752,10.3757,12.9068,0.9971,0.5971,2.0602,0.7132,0.8866,0.8788,0.7532,1.2505,0.8451,3.9872,1.3384,1.8995,1.2626,1.2707,1.3935,0.3844,1.364,0.9036,0.9228,3.2739,0.8712,1.0867,1.0726,1.2544,1.2864,2.6747,0.9515,1.4864,0.9478,1.0113,1.7842,1.001,1.1873,0.3492,0.2783,0.4694,0.2718,0.4488,0.367,0.3722,0.2399,0.3257,1.2089,0.6768,1.4829,0.5955,0.9393,0.9897,0.1465,1.0652,0.5233,0.3329,0.5251,0.609,0.3895,0.3779,0.2909,0.9173,0.9973,0.2388,0.2989,0.3157,0.3477,0.3967,0.8194,1.285
2019/2/14,-0.1024,-0.6309,0,-1.1364,-0.2193,0.6383,-0.1848,-0.8253,0.2469,0.2481,-0.4664,0.2793,1.2727,0.3802,10.0152,0,-0.6369,0.1395,-0.5882,0.5865,0,-0.6849,-0.2681,-0.4739,5.1471,2.2708,-0.9063,-0.7653,-0.7092,0,-0.6821,-1.4423,0,0.7058,0.2865,2.1948,0.3295,0.5052,0.7778,0.3618,2.4907,0.2454,1.6139,4.4303,1.38,0.8593,0.7404,6.4094,0.1855,0.7265,0.235,0.6874,1.4391,0.7281,0.7824,0.9977,0.5217,0.6376,2.6951,1.3129,2.0908,1.9116,0.5544,0.6515,0.2943,2.3205,4386226765,33443211693,12726698397,9521280000,17840867463,26942430261,33204557394,21740546107,12044095791,17830707434,9296819097,5893143290,2826646834,3134259506,2682683730,9521280000,49416450076,1.59E+11,18499668851,2542382034,5748240067,8036139955,16451017964,13153050590,5640206000,16125290698,7851285124,5962972714,17856847098,22080679388,18657134496,17179973887,1269697083,8.5974,9.2239,3.8491,13.0115,8.6414,5.4133,4.913,3.2069,8.9339,15.1488,3.7526,19.8992,15.1792,10.5541,13.4781,7.1004,21.3952,7.4167,8.7817,-1.752,8.3137,6.7115,4.1043,12.0376,2.1632,6.0233,4.2287,8.5123,3.024,4.7941,4.0474,10.226,12.9068,0.996,0.5933,2.0602,0.7051,0.8846,0.8845,0.7519,1.2401,0.8472,3.9971,1.3322,1.9048,1.2787,1.2756,1.5331,0.3848,1.3553,0.9048,0.9173,3.2931,0.8712,1.0793,1.0697,1.2484,1.3526,2.7354,0.9429,1.475,0.941,1.0113,1.772,0.9866,1.1873,0.3489,0.2765,0.4694,0.2687,0.4478,0.3694,0.3715,0.238,0.3265,1.2119,0.6736,1.4871,0.6031,0.9428,1.0888,0.1467,1.0584,0.5241,0.3309,0.5282,0.609,0.3868,0.3769,0.2895,0.9645,1.0199,0.2367,0.2966,0.3135,0.3477,0.394,0.8076,1.285
2019/2/15,-1.5369,-1.2698,-2.6616,-0.2874,-1.0989,-1.6913,-2.2222,-2.0804,-0.9852,0.3713,-2.2088,-1.3928,0,-0.1894,3.5172,-0.9091,-1.2821,-2.2284,-1.7751,-0.2915,-1.0482,-1.3793,-0.8065,-1.4286,4.8951,0.3289,-1.5244,-1.7995,-1.4286,-1.3514,-1.3736,-0.9756,-0.3978,0.6916,0.3063,1.6713,0.2211,0.4915,0.6807,0.4532,1.8552,0.1955,1.6559,4.5351,1.3012,1.052,0.7591,7.9666,0.0589,0.5238,0.2115,0.5512,1.0476,0.4221,0.6676,0.8455,0.4625,1.0185,2.1087,1.3595,1.8085,1.8028,0.555,0.6394,0.2537,1.6831,4318815493,33018535989,12387964979,9493920000,17644813974,26486744337,32466678341,21288246257,11925434749,17896910555,9091467671,5811066086,2826646834,3128323409,2777040192,9493920000,48782905844,1.55E+11,18171272363,2534969842,5687985978,7925296645,16318348464,12965149868,5916300000,16178334417,7731600899,5855669863,17601749282,21782291829,18400855176,17012364386,1264646577,8.4653,9.1067,3.7466,12.9741,8.5465,5.3217,4.8038,3.1402,8.8459,15.2051,3.6697,19.622,15.1792,10.5342,13.9521,7.0238,21.1209,7.2514,8.6258,-1.7468,8.2266,6.619,4.0712,11.8656,2.2691,6.0431,4.1642,8.3591,2.9808,4.7293,3.9918,10.1262,12.8555,0.9807,0.5858,2.0053,0.7031,0.8749,0.8695,0.7351,1.2143,0.8389,4.012,1.3027,1.8783,1.2787,1.2731,1.587,0.3806,1.338,0.8847,0.9011,3.2835,0.862,1.0644,1.0611,1.2306,1.4188,2.7444,0.9285,1.4485,0.9276,0.9977,1.7477,0.977,1.1826,0.3435,0.273,0.4569,0.268,0.4429,0.3631,0.3633,0.233,0.3233,1.2164,0.6587,1.4664,0.6031,0.941,1.1271,0.1451,1.0449,0.5124,0.325,0.5267,0.6027,0.3815,0.3739,0.2854,1.0117,1.0233,0.233,0.2912,0.309,0.343,0.3886,0.7997,1.2799
2019/2/18,1.769,1.9293,3.9063,2.0173,3.1111,2.3656,2.2727,2.5496,1.7413,3.0826,2.601,2.1186,3.0521,2.4668,1.1992,1.3761,2.5974,1.567,3.012,2.3392,1.9068,2.4476,2.439,2.4155,5,1.8033,2.7864,3.1414,2.1739,1.9178,1.9499,1.9704,2.7157,0.8846,0.4522,2.1424,0.428,0.9,0.8222,0.4666,2.3827,0.2582,2.1809,5.2727,2.209,1.3238,0.9604,5.3036,0.185,0.9385,0.283,0.8717,1.7105,0.6253,1.0327,1.2997,0.9426,0.3533,2.4579,1.907,2.7917,2.0087,0.8402,0.8763,0.3767,2.1512,4395214934,33655549545,12871869861,9685440000,18193763742,27113312483,33204557394,21831006076,12133091573,18448603236,9327932950,5934181893,2912917923,3205492677,2810342472,9685440000,50049994307,1.58E+11,18718599843,2594267382,5796443338,8119272437,16716356963,13278317739,6212115000,16470074874,7947032503,6039617608,17984396005,22200034412,18759646224,17347583389,1298990015,8.6151,9.2824,3.893,13.2358,8.8123,5.4476,4.913,3.2202,8.9999,15.6738,3.7652,20.0378,15.6425,10.794,14.1194,7.1236,21.6695,7.3651,8.8856,-1.7877,8.3834,6.781,4.1705,12.1522,2.3826,6.1521,4.2803,8.6217,3.0456,4.82,4.0696,10.3258,13.2046,0.9981,0.5971,2.0837,0.7173,0.9021,0.8901,0.7519,1.2453,0.8535,4.1357,1.3366,1.9181,1.3177,1.3045,1.606,0.386,1.3727,0.8985,0.9282,3.3603,0.8785,1.0905,1.087,1.2603,1.4898,2.7939,0.9544,1.494,0.9478,1.0168,1.7818,0.9962,1.2147,0.3496,0.2783,0.4748,0.2734,0.4567,0.3717,0.3715,0.239,0.3289,1.2539,0.6759,1.4974,0.6215,0.9643,1.1406,0.1471,1.072,0.5204,0.3348,0.539,0.6142,0.3908,0.383,0.2923,1.0623,1.0417,0.2395,0.3004,0.3157,0.3496,0.3962,0.8155,1.3147
2019/2/19,0.1022,-0.3155,3.3835,-0.565,-1.5086,-0.4202,0.1852,-1.2431,-0.2445,0.9569,-0.467,1.2448,-0.3484,-0.9259,-2.4358,-0.4525,0,0.1403,-0.5848,1.4286,-0.2079,0.6826,0.5291,-0.9434,5.0794,3.2206,0.3012,1.0152,-0.3546,-0.2688,-0.5464,-0.9662,-1.1664,0.9297,0.5249,4.087,0.3791,0.8205,0.6719,0.4529,2.208,0.2226,2.1146,5.4576,2.4261,1.635,0.9146,3.8105,0.2627,1.1424,0.2806,1.016,2.082,0.7058,1.044,1.3487,0.8303,0.2023,2.3617,1.9116,3.1479,1.9904,0.7006,0.9327,0.3787,2.0586,4399709019,33549380619,13307384255,9630720000,17919288858,26999391002,33266047315,21559626167,12103426313,18625144894,9284373556,6008051377,2902768383,3175812189,2741887784,9630720000,50049994307,1.58E+11,18609134347,2631328345,5784392520,8174694092,16804803297,13153050590,6527651000,17000512068,7970969348,6100933523,17920621552,22140356900,18657134496,17179973887,1283838498,8.6239,9.2531,4.0247,13.161,8.6794,5.4247,4.9221,3.1802,8.9779,15.8238,3.7476,20.2872,15.588,10.6941,13.7755,7.0898,21.6695,7.3754,8.8336,-1.8132,8.366,6.8272,4.1926,12.0376,2.5036,6.3502,4.2932,8.7092,3.0348,4.807,4.0474,10.226,13.0506,0.9991,0.5952,2.1542,0.7132,0.8885,0.8863,0.7532,1.2298,0.8514,4.1752,1.3304,1.942,1.3131,1.2925,1.5669,0.3842,1.3727,0.8998,0.9228,3.4083,0.8766,1.0979,1.0927,1.2484,1.5654,2.8839,0.9573,1.5091,0.9444,1.0141,1.772,0.9866,1.2005,0.3499,0.2774,0.4908,0.2718,0.4498,0.3701,0.3722,0.236,0.3281,1.2659,0.6727,1.5161,0.6193,0.9553,1.1128,0.1464,1.072,0.5211,0.3329,0.5467,0.6129,0.3935,0.385,0.2895,1.1163,1.0753,0.2403,0.3034,0.3146,0.3486,0.394,0.8076,1.2994
2019/2/20,3.4729,-0.6329,0.9091,0.5682,0.2188,0.211,0.1848,0.4196,-0.2451,4.8578,0.067,-2.0492,0.1748,0.1869,0.6073,0,0,0.5602,0.5882,1.1268,-0.2083,0.339,0.7895,0.9524,5.136,0.624,0.9009,1.7588,0.3559,-0.2695,0,0,-0.3934,1.5483,0.3731,2.7609,0.3062,0.4377,0.5786,0.468,2.0705,0.201,2.7404,4.1053,1.7584,0.823,0.9326,2.755,0.1343,0.8416,0.1687,0.8946,2.2974,0.4751,0.9101,0.851,0.7467,0.0479,2.3222,1.9077,3.2244,1.6426,0.5956,0.5722,0.3489,1.9008,4552507902,33337042767,13428360476,9685440000,17958499556,27056351742,33327537236,21650086137,12073761052,19529920890,9290596327,5884935570,2907843153,3181748287,2758538925,9685440000,50049994307,1.59E+11,18718599843,2660977115,5772341702,8202404919,16937472796,13278317739,6862908000,17106599507,8042779883,6208236374,17984396005,22080679388,18657134496,17179973887,1278787993,8.9234,9.1946,4.0613,13.2358,8.6984,5.4361,4.9312,3.1935,8.9559,16.5924,3.7501,19.8715,15.6152,10.7141,13.8592,7.0801,21.6695,7.4167,8.8856,-1.8337,8.3486,6.8504,4.2257,12.1522,2.6322,6.3899,4.3318,8.8624,3.0456,4.7941,4.0474,10.226,12.9992,1.0338,0.5915,2.1737,0.7173,0.8905,0.8882,0.7546,1.235,0.8493,4.3781,1.3313,1.9022,1.3154,1.2949,1.5764,0.3837,1.3727,0.9048,0.9282,3.4467,0.8748,1.1016,1.1013,1.2603,1.6458,2.9019,0.9659,1.5357,0.9478,1.0113,1.772,0.9866,1.1958,0.3621,0.2757,0.4953,0.2734,0.4508,0.3709,0.3729,0.237,0.3273,1.3274,0.6732,1.485,0.6204,0.9571,1.1196,0.1462,1.072,0.5241,0.3348,0.5529,0.6116,0.3948,0.3881,0.2923,1.1736,1.082,0.2424,0.3088,0.3157,0.3477,0.394,0.8076,1.2942
2019/2/21,-0.3949,-0.6369,-2.1622,-0.8475,-0.4367,-1.4737,-0.738,-1.3928,-0.4914,-1.9209,-1.0717,-1.3947,-0.349,0.3731,-1.4755,-0.4545,-0.6329,-0.9749,-0.5848,-1.9499,-1.0438,-1.0135,-1.5666,-0.9434,4.8851,-3.4109,-1.1905,-1.4815,-1.5957,-0.5405,-2.1978,-0.4878,-0.158,0.8012,0.4614,2.5426,0.2795,0.7734,0.7276,0.4256,2.4152,0.2163,2.2962,5.0914,2.0706,1.5026,0.7821,2.9658,0.214,0.8919,0.2011,0.9572,1.6229,0.731,0.8823,1.2899,0.9461,0.0489,4.1334,1.8899,3.0261,2.0755,0.6523,0.9169,0.3634,1.97,4534531563,33124704915,13138017546,9603360000,17880078160,26657626559,33081577552,21348552903,12014430531,19154769867,9191031999,5802858365,2897693613,3193620482,2717836137,9603360000,49733222192,1.57E+11,18609134347,2609091767,5712087614,8119272437,16672133797,13153050590,7198165000,16523118593,7947032503,6116262501,17697410963,21961324364,18247087584,17096169137,1276767790,8.8881,9.136,3.9735,13.1236,8.6604,5.356,4.8948,3.1491,8.9119,16.2737,3.7099,19.5943,15.5607,10.754,13.6547,7.0131,21.5324,7.3444,8.8336,-1.7979,8.2614,6.781,4.1595,12.0376,2.7608,6.1719,4.2803,8.7311,2.997,4.7682,3.9584,10.1761,12.9787,1.0297,0.5877,2.1267,0.7112,0.8866,0.8751,0.7491,1.2178,0.8451,4.294,1.317,1.8756,1.3108,1.2997,1.5532,0.3801,1.364,0.896,0.9228,3.3795,0.8657,1.0905,1.0841,1.2484,1.7262,2.8029,0.9544,1.5129,0.9326,1.0059,1.7331,0.9818,1.1939,0.3607,0.2739,0.4846,0.2711,0.4488,0.3655,0.3701,0.2337,0.3257,1.3019,0.666,1.4643,0.6182,0.9607,1.103,0.1449,1.0652,0.5189,0.3329,0.5421,0.6052,0.3908,0.382,0.2895,1.2309,1.0451,0.2395,0.3042,0.3107,0.3458,0.3854,0.8037,1.2922
2019/2/22,2.0813,0.641,1.8416,1.1396,1.0965,1.2821,0.7435,1.4124,0.4938,0.576,1.7603,1.5559,1.7513,0.3717,0.6127,0,1.2739,0.5626,1.1765,1.9886,0.8439,1.3652,0.2653,1.4286,-4.9315,6.6613,1.2048,1.0025,1.8018,0.8152,2.809,1.4706,1.7405,0.9273,0.3536,2.0442,0.2693,0.5884,0.6556,0.364,2.0213,0.2809,1.7831,7.2827,1.4428,1.1763,1.0972,2.3371,0.1912,0.9769,0.181,0.826,1.899,0.6596,0.7439,1.2068,0.7376,1.2528,7.3532,1.2671,2.4859,1.7641,0.5846,1.1702,0.3508,2.1271,4628907344,33337042767,13379969987,9712800000,18076131649,26999391002,33327537236,21650086137,12073761052,19265108403,9352824031,5893143290,2948441312,3205492677,2734487277,9712800000,50366766423,1.58E+11,18828065340,2660977115,5760290885,8230115747,16716356963,13340951313,6843187000,17623775771,8042779883,6177578416,18016283232,22140356900,18759646224,17347583389,1298990015,9.0731,9.1946,4.0466,13.2732,8.7554,5.4247,4.9312,3.1935,8.9559,16.3675,3.7752,19.8992,15.8332,10.794,13.7383,7.0068,21.8067,7.3857,8.9376,-1.8337,8.3312,6.8735,4.1705,12.2095,2.6246,6.5831,4.3318,8.8186,3.051,4.807,4.0696,10.3258,13.2046,1.0512,0.5915,2.1659,0.7193,0.8963,0.8863,0.7546,1.235,0.8493,4.3187,1.3402,1.9048,1.3338,1.3045,1.5627,0.3797,1.3814,0.9011,0.9336,3.4467,0.873,1.1053,1.087,1.2662,1.6411,2.9896,0.9659,1.5281,0.9494,1.0141,1.7818,0.9962,1.2147,0.3682,0.2757,0.4935,0.2742,0.4537,0.3701,0.3729,0.237,0.3273,1.3094,0.6777,1.4871,0.6291,0.9643,1.1098,0.1447,1.0788,0.5219,0.3368,0.5529,0.6103,0.3961,0.383,0.2937,1.1702,1.1147,0.2424,0.3073,0.3163,0.3486,0.3962,0.8155,1.3147
2019/2/25,3.9806,4.4586,4.8825,4.7887,5.2061,5.0633,4.428,5.2925,3.9312,4.0092,4.0585,4.3175,4.6472,3.3333,3.9242,4.5662,6.2893,5.8741,5.2326,4.1783,3.5565,10.101,4.2328,4.6948,0.2882,4.9661,5.6548,6.9479,4.0708,5.1213,6.0109,4.8309,4.1213,1.5409,1.2063,4.5951,0.5569,1.9216,2.0559,1.1624,4.9005,0.6055,3.7568,11.4477,3.6469,2.7781,1.9591,5.2788,0.5763,2.8157,0.5889,2.4404,3.532,1.6334,3.1813,2.9243,2.1605,1.7692,6.3869,4.128,6.765,4.2963,1.8843,1.8504,0.9577,4.3323,4813164821,34823407731,14033241578,10177920000,19017188394,28366448774,34803295343,22795912422,12548405221,20037478156,9732413031,6147582625,3085460099,3312342433,2841794627,10177920000,53534487582,1.67E+11,19813254805,2772160002,5965154786,9061440570,17423927629,13967287056,6862908000,18498997141,8497579936,6606789820,18749689452,23274229625,19887275232,18185630895,1352525373,9.4343,9.6045,4.2442,13.9088,9.2112,5.6994,5.1495,3.3626,9.308,17.0237,3.9284,20.7583,16.569,11.1538,14.2774,7.3238,23.1782,7.8196,9.4052,-1.9103,8.6274,7.5678,4.3471,12.7827,2.6322,6.91,4.5768,9.4313,3.1752,5.0532,4.3142,10.8246,13.7488,1.093,0.6178,2.2717,0.7537,0.943,0.9312,0.7881,1.3003,0.8827,4.4918,1.3946,1.9871,1.3958,1.348,1.624,0.3969,1.4683,0.954,0.9825,3.5907,0.904,1.217,1.133,1.3257,1.6458,3.1381,1.0205,1.6343,0.9881,1.066,1.8889,1.0443,1.2647,0.3828,0.2879,0.5176,0.2873,0.4774,0.3889,0.3894,0.2495,0.3402,1.3619,0.7052,1.5513,0.6583,0.9964,1.1534,0.1513,1.1466,0.5525,0.3544,0.576,0.632,0.4361,0.3992,0.3074,1.1736,1.1701,0.2561,0.3286,0.3292,0.3665,0.42,0.8549,1.3689
