ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2018/11/26,-0.5051,2.2567,-2.459,1.0989,-0.3241,3.9116,2.7848,-0.1754,-2.8017,0,-1.2384,0.7326,0,0.4396,0,2.4725,-0.6309,-0.811,0,0,-0.6703,-1.3953,,0.6563,0.8007,1.6585,1.531,0.6893,6.003,0.6043,0.5753,0.1817,0.0624,0.3959,0.6278,15.4435,0.6983,0.4581,0.4817,0.8312,0.6685,0.512,0.4181,2.5805,4.0181,,9798868839,2296800000,2222802166,3587550672,15567465455,3057163966,10210782439,2419916305,9798868839,,5180029962,2920064400,2687445000,5335755685,1747578561,4742006602,14397565887,1674270000,4339542056,4451691479,722937600,920080000,,4.5542,197.69,72.7069,6.508,7.8768,-10.4429,29.9312,17.5362,3.084,57.9946,93.1841,46.2818,139.915,7.9203,17.8816,89.8274,7.1469,18.1071,16.7211,5.1997,7.3569,22.7721,,0.618,2.5321,1.8394,1.0772,1.5443,1.7191,3.4324,0.8238,0.4185,0.5451,2.4555,1.4785,2.1011,0.7467,0.843,1.8708,1.3887,11.4909,0.7402,0.8964,2.7705,3.8711,,0.5825,5.9916,2.1644,0.7748,0.8439,5.7903,2.2525,0.7877,0.3944,0.3017,1.7635,1.8368,1.6697,0.3906,1.2101,2.302,0.8241,1.4459,0.9464,0.4971,1.4417,2.9806,
2018/11/27,0.3384,-0.5517,-1.0504,1.087,-1.4634,-0.8183,1.2315,0.3515,-0.2217,-1.2448,1.2539,1.4545,-0.1307,-0.6565,0.3419,1.3405,-0.6349,1.195,-0.4808,0,0.2454,0.7412,,0.554,0.4584,1.1178,1.6846,0.9151,4.0268,0.9224,0.3945,0.204,0.0207,0.4108,0.4041,15.5618,0.4764,0.4065,0.4673,0.4593,0.6362,0.588,0.4069,2.3965,3.2911,,9832029140,2284128000,2199453404,3626545788,15339648888,3032146258,10336530991,2428422162,9832029140,,5244983316,2962538064,2683932000,5300728842,1753553189,4805572375,14306152770,1694277000,4318678873,4451691479,724711680,926900000,,4.5696,196.5993,71.9432,6.5788,7.7615,-10.3575,30.2998,17.5978,3.0796,57.3178,94.3526,46.955,139.7321,7.8683,17.9427,91.0315,7.1015,18.3235,16.6407,5.1997,7.3749,22.9409,,0.6201,2.5181,1.8201,1.0889,1.5217,1.705,3.4746,0.8267,0.4179,0.5388,2.4863,1.5,2.0984,0.7418,0.8459,1.8959,1.3799,11.6282,0.7367,0.8964,2.7773,3.8998,,0.5844,5.9585,2.1417,0.7832,0.8315,5.7429,2.2803,0.7905,0.3939,0.2981,1.7856,1.8635,1.6675,0.3881,1.2142,2.3329,0.8189,1.4632,0.9419,0.4971,1.4453,3.0027,
2018/11/28,0.6745,0.9709,3.6093,0.5376,0.6601,1.6502,4.0146,0.8757,-0.8889,0.4202,1.2384,0.7168,-3.7958,1.1013,1.1925,-1.0582,0.3195,0.2486,0.7246,0.9009,0.7956,0.8696,,0.7539,0.6127,1.9015,1.7196,0.8517,7.0386,1.3354,0.5993,0.1596,0.0439,0.3862,0.5332,17.042,0.6877,0.43,0.3968,0.7415,0.6898,0.6108,0.545,3.1482,3.9578,,9898349741,2306304000,2278839196,3646043346,15440900696,3082181675,10751501213,2449686804,9898349741,,5309936670,2983774896,2582055000,5359106913,1774464385,4754719757,14351859328,1698489000,4349973647,4491796808,730477440,934960000,,4.6004,198.508,74.5399,6.6141,7.8128,-10.5284,31.5162,17.7519,3.052,57.5554,95.521,47.2916,134.4281,7.955,18.1567,90.0682,7.1242,18.3691,16.7613,5.2466,7.4336,23.1404,,0.6242,2.5425,1.8857,1.0948,1.5318,1.7332,3.6141,0.834,0.4141,0.541,2.5171,1.5107,2.0187,0.75,0.856,1.8759,1.3843,11.6571,0.742,0.9044,2.7994,3.9337,,0.5884,6.0164,2.219,0.7874,0.837,5.8376,2.3718,0.7974,0.3903,0.2994,1.8077,1.8769,1.6042,0.3924,1.2287,2.3082,0.8215,1.4668,0.9487,0.5016,1.4568,3.0288,
2018/11/29,-1.34,-3.8462,-5.123,-2.9412,-1.9672,-1.1364,0.2339,-1.2153,-0.6726,0,-3.6697,-1.7794,-2.7211,-2.8322,-1.5152,0,-0.9554,-2.6038,-2.1583,-2.0833,-4.4323,-2.321,,0.6976,0.625,1.634,1.9516,0.8467,8.3516,0.8792,0.4544,0.1344,0.0323,0.4739,0.5802,13.0979,0.5919,0.4834,0.5894,0.6479,1.0251,0.6016,0.5013,3.5761,4.322,,9765708538,2217600000,2162095384,3538806777,15137145272,3047156883,10776650924,2419916305,9765708538,,5115076609,2930682816,2511795000,5207323929,1747578561,4754719757,14214739653,1654263000,4256089324,4398217708,698100480,913260000,,4.5388,190.8731,70.7212,6.4196,7.6591,-10.4088,31.5899,17.5362,3.0251,57.4342,92.0157,46.4501,130.7702,7.7297,17.8816,90.0682,7.0561,17.8908,16.3996,5.1373,7.1041,22.6033,,0.6159,2.4448,1.7891,1.0626,1.5016,1.7135,3.6226,0.8238,0.4105,0.5399,2.4247,1.4839,1.9638,0.7288,0.843,1.8759,1.371,11.3536,0.726,0.8856,2.6753,3.8424,,0.5805,5.785,2.1053,0.7643,0.8206,5.7713,2.3773,0.7877,0.3869,0.2987,1.7414,1.8435,1.5605,0.3812,1.2101,2.3082,0.8137,1.4286,0.9282,0.4912,1.3922,2.9585,
2018/11/30,-0.3396,1,4.7516,1.6529,0.6689,3.7767,-0.2334,0.5272,-0.9029,-2.0921,0.3175,0.3623,1.6783,0.4484,0.3419,1.6043,0.3215,0.5092,0.2451,0.9119,0.1906,0.2716,,0.7259,0.6831,2.2392,1.7823,0.8291,9.9131,0.7633,0.5051,0.2165,0.0433,0.4221,0.3165,13.8751,0.6348,0.5431,0.4655,0.5193,1.1672,0.4509,0.4536,2.7492,3.6504,,9732548238,2239776000,2264829938,3597299451,15238397080,3162238342,10751501213,2432675091,9732548238,,5131314947,2941301232,2553951000,5230675157,1753553189,4830998683,14260446211,1662687000,4266520915,4438323036,699431040,915740000,,4.5234,192.7818,74.0817,6.5257,7.7103,-10.8019,31.5162,17.6287,3,56.2745,92.3078,46.6184,132.9649,7.7643,17.9427,91.5131,7.0788,17.9819,16.4397,5.1841,7.1177,22.6647,,0.6138,2.4692,1.8742,1.0801,1.5117,1.7782,3.6141,0.8282,0.4071,0.529,2.4324,1.4892,1.9967,0.732,0.8459,1.9059,1.3755,11.4114,0.7278,0.8937,2.6804,3.8529,,0.5785,5.8428,2.2054,0.7769,0.826,5.9893,2.3718,0.7919,0.3837,0.2927,1.7469,1.8502,1.5867,0.3829,1.2142,2.3453,0.8163,1.4359,0.9305,0.4956,1.3948,2.9665,
2018/12/3,5.4514,3.5361,2.4742,5.6911,5.9801,0.7911,2.6901,2.7972,3.8724,2.5641,5.6962,2.8881,-0.9629,4.9107,2.5554,1.8421,3.5256,3.9899,3.912,3.6145,2.9169,5.6195,,1.9457,0.8503,2.8348,3.2352,1.8778,14.9496,1.3602,0.989,0.1558,0.0967,0.9671,0.7392,17.5777,1.2466,0.6486,0.5349,1.3695,1.4074,1.1162,1.0261,3.6632,6.911,,10263113048,2318976000,2320866968,3802023810,16149663350,3187256050,11040722883,2500721946,10263113048,,5423605039,3026248560,2529360000,5487538669,1798362896,4919990764,14763218354,1729026000,4433426379,4598744351,719832960,967200000,,4.77,199.5987,75.9146,6.8971,8.1714,-10.8873,32.364,18.1218,3.1191,57.7708,97.5658,47.9648,131.6847,8.1456,18.4012,93.1989,7.3284,18.6993,17.0829,5.3715,7.3253,23.9383,,0.6472,2.5565,1.9205,1.1416,1.6021,1.7922,3.7114,0.8513,0.4232,0.543,2.571,1.5323,1.9775,0.768,0.8675,1.9411,1.4239,11.8667,0.7562,0.926,2.7586,4.0694,,0.61,6.0494,2.2599,0.8211,0.8754,6.0367,2.4356,0.814,0.3989,0.3005,1.8464,1.9036,1.5714,0.4018,1.2452,2.3885,0.8451,1.4932,0.9669,0.5136,1.4355,3.1332,
2018/12/4,2.2617,2.7322,0.6036,2.3077,0.9404,1.4129,1.139,0.8503,1.9737,0.8333,4.7904,0.7018,2.6389,0.4255,0.6645,1.8088,1.548,1.0353,4,1.4535,3.6352,1.7949,,2.336,0.9631,1.7875,3.47,1.6048,8.2317,1.0781,0.7155,0.1568,0.0389,1.941,0.8349,16.2799,0.8152,0.7105,0.6889,1.3562,1.3232,2.2816,1.0333,5.5693,7.7631,,10495235153,2382336000,2334876225,3889762821,16301541062,3232287925,11166471435,2521986589,10495235153,,5683418454,3047485392,2596107000,5510889898,1810312151,5008982845,14991751145,1746927000,4610763434,4665586565,746000640,984560000,,4.8778,205.0523,76.3728,7.0562,8.2482,-11.0411,32.7326,18.2759,3.1604,57.8808,102.2396,48.3013,135.1597,8.1803,18.5235,94.8847,7.4419,18.8929,17.7662,5.4496,7.5916,24.368,,0.6619,2.6264,1.9321,1.1679,1.6171,1.8176,3.7536,0.8586,0.4288,0.5441,2.6941,1.543,2.0297,0.7713,0.8733,1.9762,1.446,11.9896,0.7865,0.9394,2.8589,4.1424,,0.6238,6.2147,2.2736,0.8401,0.8837,6.1219,2.4633,0.8209,0.4042,0.3011,1.9349,1.917,1.6129,0.4035,1.2535,2.4317,0.8582,1.5086,1.0056,0.521,1.4877,3.1895,
2018/12/5,-1.1058,-1.9947,-5.4,-3.5088,-1.8634,8.2043,-0.9009,-0.5059,-0.2151,-0.4132,-3.7143,-1.3937,-10.0135,1.4831,-1.3201,-2.0305,-1.2195,-2.2905,-0.905,-1.7192,-0.8323,-2.3929,,1.8023,0.8185,4.4856,2.98,1.1545,27.5594,0.6459,0.7357,0.1014,0.0073,1.1173,0.5001,4.9318,1.7751,0.585,0.5296,1.0339,1.0416,1.5677,0.8555,4.4583,5.2806,,10379174100,2334816000,2208792909,3753279915,16138645799,3497475634,11065872594,2509227803,10379174100,,5472320054,3005011728,2336145000,5592619197,1786413640,4907277610,14808924912,1706913000,4569037068,4585375908,739791360,961000000,,4.8239,200.9621,72.2487,6.8087,8.0945,-11.947,32.4377,18.1834,3.1361,57.3227,98.4422,47.6282,121.6254,8.3016,18.279,92.9581,7.3511,18.4602,17.6054,5.3559,7.5284,23.7849,,0.6546,2.574,1.8278,1.127,1.587,1.9667,3.7198,0.8542,0.4255,0.5388,2.5941,1.5215,1.8264,0.7827,0.8617,1.936,1.4284,11.715,0.7794,0.9233,2.8351,4.0433,,0.6169,6.0907,2.1508,0.8106,0.8672,6.6242,2.4411,0.8168,0.4011,0.2982,1.863,1.8902,1.4514,0.4094,1.237,2.3823,0.8477,1.4741,0.9965,0.5121,1.4753,3.1131,
2018/12/6,-2.8754,-1.7639,-2.7484,-2.0779,-3.0063,-10.0143,-1.0227,-1.6949,-1.9397,-0.4149,-2.0772,-2.1201,-4.9624,-2.5052,-1.0033,-1.0363,-1.8519,0.3701,-1.5982,-2.3324,0.1199,-1.1613,,1.2335,0.5999,2.436,1.8024,1.0971,19.0912,0.5335,0.5117,0.0577,0.0767,0.6549,0.5592,15.3964,0.9948,0.4679,0.3089,0.7466,1.6108,1.0349,0.7705,4.0814,4.6711,,10080731395,2293632000,2148086127,3675289683,15653464991,3147227717,10952698897,2466698518,10080731395,,5358651685,2941301232,2220216000,5452511827,1768489758,4856424992,14534685562,1713231000,4496015928,4478428365,740678400,949840000,,4.6852,197.4173,70.263,6.6672,7.8512,-10.7506,32.106,17.8752,3.0782,57.1382,96.3974,46.6184,115.5899,8.0936,18.0956,91.9948,7.215,18.5285,17.324,5.231,7.5374,23.5087,,0.6357,2.5286,1.7775,1.1035,1.5393,1.7697,3.6818,0.8397,0.4177,0.5371,2.5402,1.4892,1.7358,0.7631,0.8531,1.916,1.4019,11.7583,0.7669,0.9017,2.8385,3.9964,,0.5992,5.9833,2.0917,0.7938,0.8411,5.9608,2.4162,0.8029,0.3937,0.2972,1.8243,1.8502,1.3794,0.3992,1.2246,2.3576,0.832,1.4795,0.9805,0.5001,1.4771,3.077,
2018/12/7,0.1645,-0.4144,0.2174,0.2653,-0.1631,-2.2258,2.1814,-0.3448,-1.7582,-0.4167,-0.6061,0.722,-1.1076,-0.8565,-0.1689,-0.5236,0.6289,-0.6761,2.7842,0,-0.9581,-0.2611,,0.6612,0.4091,1.0141,0.8376,0.5261,8.72,0.8577,0.4861,0.0599,0.0151,0.3724,0.3161,7.6281,1.0203,0.2875,0.1777,0.419,0.6765,1.2935,0.5177,1.7885,2.5713,,10097311545,2284128000,2152755879,3685038462,15627929160,3077178133,11191621146,2458192661,10097311545,,5326175008,2962538064,2195625000,5405809370,1765502444,4830998683,14626098678,1701648000,4621195026,4478428365,733582080,947360000,,4.6929,196.5993,70.4158,6.6849,7.8384,-10.5113,32.8063,17.8136,3.0289,56.9909,95.8131,46.955,114.3096,8.0243,18.065,91.5131,7.2603,18.4032,17.8064,5.231,7.4652,23.4473,,0.6368,2.5181,1.7814,1.1065,1.5368,1.7303,3.7621,0.8369,0.411,0.5357,2.5248,1.5,1.7166,0.7566,0.8516,1.9059,1.4107,11.6788,0.7883,0.9017,2.8113,3.9859,,0.6002,5.9585,2.0962,0.7959,0.8398,5.8282,2.4689,0.8002,0.3874,0.2964,1.8132,1.8635,1.3641,0.3958,1.2225,2.3453,0.8372,1.4695,1.0078,0.5001,1.4629,3.069,
2018/12/10,-2.2989,-1.9417,-4.5553,0.7937,-0.9804,-2.1138,-1.3483,-0.519,-1.1186,-1.2552,0.6098,-1.7921,0.32,-2.3758,-2.3689,0.2632,-0.9375,-2.6609,-2.9345,-1.194,-2.9625,-3.0105,,0.7943,0.3766,1.8756,1.2717,0.5967,5.4882,0.8537,0.3581,0.0963,0.0496,0.4053,0.4388,6.9675,0.7476,0.5481,0.1989,0.7581,0.7741,0.7684,0.351,2.6481,3.0104,,9865189440,2239776000,2054691078,3714284799,15474714168,3012132091,11040722883,2445433876,9865189440,,5358651685,2909445984,2202651000,5277377614,1723680051,4843711838,14488979003,1656369000,4485584336,4424954593,711849600,918840000,,4.585,192.7818,67.2081,6.7379,7.7615,-10.2891,32.364,17.7211,2.9937,56.2518,96.3974,46.1135,114.6754,7.8336,17.6371,91.754,7.1923,17.9135,17.2838,5.1685,7.244,22.7414,,0.6222,2.4692,1.7003,1.1153,1.5217,1.6938,3.7114,0.8325,0.4062,0.5287,2.5402,1.4731,1.7221,0.7386,0.8315,1.911,1.3975,11.3681,0.7651,0.891,2.728,3.8659,,0.5864,5.8428,2.0008,0.8022,0.8315,5.705,2.4356,0.796,0.3829,0.2926,1.8243,1.8301,1.3685,0.3864,1.1935,2.3514,0.8294,1.4304,0.9783,0.4941,1.4196,2.9766,
2018/12/11,0.3361,1.273,2.2727,0.5249,0.33,2.4917,0.3417,0.1739,-0.4525,0.8475,0.6061,0.365,0.7974,0.6637,0.8666,0.2625,0.9464,0.2543,-0.2326,0.9063,0.3738,1.0121,,0.5984,0.2804,2.1259,0.9072,0.5783,6.0261,0.5034,0.2253,0.0449,0.0087,0.3983,0.2263,6.6243,0.4876,0.3212,0.1498,0.5454,0.4147,0.5957,0.2589,1.5078,2.0398,,9898349741,2268288000,2101388603,3733782357,15525785832,3087185217,11078447449,2449686804,9898349741,,5391128362,2920064400,2220216000,5312404456,1738616620,4856424992,14626098678,1660581000,4475152745,4465059922,714510720,928140000,,4.6004,195.2359,68.7356,6.7733,7.7872,-10.5455,32.4746,17.7519,2.9938,56.9874,96.9816,46.2818,115.5899,7.8856,17.7899,91.9948,7.2603,17.9591,17.2436,5.2154,7.1665,22.9716,,0.6242,2.5006,1.7389,1.1211,1.5267,1.736,3.724,0.834,0.4062,0.5357,2.5556,1.4785,1.7358,0.7435,0.8387,1.916,1.4107,11.397,0.7633,0.899,2.6988,3.9051,,0.5884,5.9172,2.0462,0.8064,0.8343,5.8471,2.4439,0.7974,0.3829,0.2964,1.8354,1.8368,1.3794,0.3889,1.2039,2.3576,0.8372,1.4341,0.976,0.4986,1.4044,3.0067,
2018/12/12,0,0.1397,-0.6667,-0.7833,-0.4934,-1.9449,0.3405,0.1736,0.4545,0,-0.6024,0.3636,2.057,0,0.5155,-0.2618,1.25,-0.0634,-0.9324,-0.5988,0.1862,2.2044,,0.5765,0.2267,1.1005,0.9302,0.5714,4.8674,0.6466,0.4541,0.0312,0.0008,0.474,0.2308,16.0889,0.4773,0.2766,0.1081,0.7961,0.468,0.7914,0.2914,1.2689,4.9472,,9898349741,2271456000,2087379345,3704536020,15449178336,3027142716,11116172014,2453939733,9898349741,,5358651685,2930682816,2265885000,5312404456,1747578561,4843711838,14808924912,1659528000,4433426379,4438323036,715841280,948600000,,4.6004,195.5086,68.2773,6.7202,7.7487,-10.3404,32.5852,17.7828,3.0092,57.0229,96.3974,46.4501,117.9675,7.8856,17.8816,91.754,7.3511,17.9477,17.0829,5.1841,7.1798,23.478,,0.6242,2.5041,1.7273,1.1123,1.5192,1.7022,3.7367,0.8354,0.4083,0.536,2.5402,1.4839,1.7715,0.7435,0.843,1.911,1.4284,11.3897,0.7562,0.8937,2.7038,3.9911,,0.5884,5.9255,2.0326,0.8001,0.8302,5.7334,2.4522,0.7988,0.3849,0.2966,1.8243,1.8435,1.4078,0.3889,1.2101,2.3514,0.8477,1.4331,0.9669,0.4956,1.407,3.073,
2018/12/13,1.675,0.6974,0,0.2632,2.4793,0.1653,2.2624,-0.1733,1.81,0.4202,0.303,1.087,-2.6357,1.3187,0.6838,0.5249,0.9259,0.6345,0.4706,1.2048,0.6815,-0.3922,,0.9466,0.4173,1.2727,1.3051,1.1906,4.2817,0.6372,0.9782,0.1056,0.0376,0.4202,0.4047,10.8523,0.8921,0.3522,0.3298,0.798,0.6733,0.7331,0.4922,2.3629,4.1119,,10064151244,2287296000,2087379345,3714284799,15832215815,3032146258,11367669119,2449686804,10064151244,,5374890024,2962538064,2206164000,5382458142,1759527816,4869138147,14946044587,1670058000,4454289562,4491796808,720720000,944880000,,4.6775,196.872,68.2773,6.7379,7.9408,-10.3575,33.3224,17.7519,3.0514,57.033,96.6895,46.955,114.8583,7.9896,18.0039,92.2356,7.4192,18.0616,17.1633,5.2466,7.2287,23.3859,,0.6347,2.5216,1.7273,1.1153,1.5569,1.705,3.8213,0.834,0.4141,0.5361,2.5479,1.5,1.7248,0.7533,0.8488,1.921,1.4416,11.462,0.7598,0.9044,2.7223,3.9755,,0.5982,5.9668,2.0326,0.8022,0.8507,5.7429,2.5077,0.7974,0.3903,0.2967,1.8298,1.8635,1.3706,0.3941,1.2184,2.3638,0.8555,1.4422,0.9714,0.5016,1.4166,3.0609,
2018/12/14,-2.4712,-2.0776,-4.2506,-4.4619,-2.9032,-4.2904,0.2212,-1.7361,-1.1111,-0.8368,-3.0211,-3.2258,-4.6178,-2.1692,-2.5467,-1.8277,-0.6116,-2.5221,-1.8735,-1.7857,-3.0769,-3.8058,,0.8551,0.5522,1.4438,1.5529,1.1203,5.0552,0.5659,0.787,0.0258,0.0865,0.3157,0.3161,11.3781,0.6225,0.4072,0.2929,1.2057,0.7599,0.6626,0.4366,2.3792,3.7805,,9815448989,2239776000,1998654049,3548555556,15372570840,2902054174,11392818829,2407157520,9815448989,,5212506639,2866972320,2104287000,5265702000,1714718110,4780146066,14854631470,1627938000,4370836830,4411586150,698544000,908920000,,4.5619,192.7818,65.3751,6.4373,7.7103,-9.9131,33.3961,17.4438,3.0185,56.5737,93.7684,45.4403,109.5543,7.8163,17.5454,90.5499,7.3738,17.6061,16.8417,5.1529,7.0063,22.4959,,0.619,2.4692,1.6539,1.0655,1.5117,1.6319,3.8297,0.8195,0.4096,0.5318,2.4709,1.4516,1.6452,0.7369,0.8271,1.8859,1.4328,11.1729,0.7455,0.8883,2.6385,3.8242,,0.5834,5.8428,1.9462,0.7664,0.826,5.4965,2.5133,0.7836,0.386,0.2943,1.7745,1.8034,1.3074,0.3855,1.1873,2.3206,0.8503,1.4059,0.9532,0.4926,1.373,2.9444,
2018/12/17,0.1689,-0.4243,0.4673,0.2747,0.8306,-0.8621,-2.3179,-0.53,-0.4494,-0.4219,0.6231,0,2.5042,-0.6652,0.1742,1.5957,0.3077,-0.9056,-0.2387,-0.6061,0.254,1.8417,,0.6097,0.3542,1.4344,1.1461,0.5561,4.019,0.7341,0.4222,0.0286,0.065,0.2562,0.2124,8.7924,0.6693,0.3501,0.3186,0.8354,0.5977,0.6533,0.8748,1.6183,3.7382,,9832029140,2230272000,2007993554,3558304335,15500250000,2877036466,11128746870,2394398734,9832029140,,5244983316,2866972320,2156982000,5230675157,1717705424,4856424992,14900338029,1613196000,4360405239,4384849265,700318080,925660000,,4.5696,191.9638,65.6806,6.455,7.7743,-9.8276,32.622,17.3513,3.0107,56.4432,94.3526,45.4403,112.2978,7.7643,17.5759,91.9948,7.3965,17.4466,16.8015,5.1217,7.0241,22.9102,,0.6201,2.4587,1.6616,1.0684,1.5242,1.6178,3.7409,0.8151,0.4085,0.5305,2.4863,1.4516,1.6864,0.732,0.8286,1.916,1.4372,11.0718,0.7438,0.8829,2.6452,3.8946,,0.5844,5.818,1.9553,0.7685,0.8329,5.4491,2.455,0.7794,0.385,0.2936,1.7856,1.8034,1.3401,0.3829,1.1894,2.3576,0.8529,1.3931,0.951,0.4897,1.3765,2.9987,
2018/12/18,-0.5059,-1.7045,-3.0233,-1.9178,-1.8122,-1.5652,-2.7119,-0.3552,-1.5801,0,-1.2384,-1.1111,2.7687,-0.8929,-0.6957,0,-1.5337,0.3916,-1.4354,-0.9146,-0.19,3.349,,0.6005,0.5273,1.5567,1.1719,0.6734,3.1704,0.5659,0.4818,0.0583,0.0349,0.1917,0.3611,10.8714,0.7396,0.2763,0.1999,0.5184,0.5341,0.7328,0.5923,1.2363,7.8351,,9782288689,2192256000,1947286772,3490062882,15219355848,2832004591,10826950344,2385892877,9782288689,,5180029962,2835117072,2216703000,5183972700,1705756168,4856424992,14671805237,1619514000,4297815690,4344743936,698987520,956660000,,4.5465,188.6917,63.6949,6.3312,7.6335,-9.6738,31.7374,17.2897,2.9603,56.3901,93.1841,44.9354,115.407,7.695,17.4537,91.9948,7.283,17.515,16.5603,5.0748,7.0108,23.6775,,0.6169,2.4168,1.6114,1.0479,1.4966,1.5925,3.6395,0.8122,0.4017,0.53,2.4555,1.4355,1.7331,0.7255,0.8228,1.916,1.4151,11.1151,0.7331,0.8748,2.6402,4.025,,0.5815,5.7188,1.8962,0.7538,0.8178,5.3638,2.3884,0.7766,0.3786,0.2933,1.7635,1.7834,1.3772,0.3795,1.1811,2.3576,0.8398,1.3986,0.9373,0.4852,1.3739,3.0991,
2018/12/19,-2.0339,-0.289,1.199,-0.5587,-1.6779,-0.8834,-2.5552,-0.713,-0.4587,-0.8475,-0.9404,-0.7491,0.6339,-0.6757,-1.7513,-1.3089,-0.6231,-1.3654,-0.2427,-0.6154,-1.269,-2.3331,,0.7171,0.3941,1.8379,0.8415,0.6018,3.0039,0.8555,0.2487,0.061,0.0655,0.2405,0.1486,16.6875,0.3915,0.4982,0.1552,0.4973,0.4046,0.4101,0.3727,1.2948,5.7442,,9583326885,2185920000,1970635534,3470565324,14963997529,2806986882,10550303530,2368881163,9583326885,,5131314947,2813880240,2230755000,5148945858,1675883031,4792859220,14580392120,1597401000,4287384098,4318007050,690117120,934340000,,4.454,188.1463,64.4587,6.2958,7.5054,-9.5884,30.9264,17.1664,2.9448,55.876,92.3078,44.5988,116.1386,7.643,17.148,90.7907,7.2377,17.2758,16.5201,5.0436,6.9218,23.1251,,0.6044,2.4098,1.6307,1.0421,1.4715,1.5784,3.5465,0.8064,0.3996,0.5252,2.4324,1.4247,1.7441,0.7206,0.8084,1.8909,1.4063,10.9633,0.7313,0.8694,2.6067,3.9311,,0.5696,5.7023,1.9189,0.7495,0.8041,5.3164,2.3274,0.7711,0.3766,0.2906,1.7469,1.77,1.3859,0.377,1.1604,2.3267,0.8346,1.3795,0.935,0.4822,1.3565,3.0268,
2018/12/20,-1.0381,0.8696,-1.4218,0.5618,-0.6826,0.713,-0.5959,0,-0.9217,0,0.3165,0.3774,3.1496,-0.6803,0.713,-0.2653,-0.627,0.2637,0,0,0.1285,3.3842,,0.8293,0.3796,1.3604,0.769,0.6645,4.4372,1.0195,0.2833,0.0775,0.0299,0.1831,0.2744,15.5596,0.6007,0.3604,0.2588,0.4252,0.4206,0.3114,0.4625,1.2816,8.2836,,9483845983,2204928000,1942617019,3490062882,14861854201,2827001049,10487429253,2368881163,9483845983,,5147553285,2824498656,2301015000,5113919015,1687832286,4780146066,14488979003,1601613000,4287384098,4318007050,691004160,965960000,,4.4078,189.7824,63.5422,6.3312,7.4541,-9.6567,30.7421,17.1664,2.9182,55.8849,92.5999,44.7671,119.7965,7.591,17.2702,90.5499,7.1923,17.3214,16.5201,5.0436,6.9307,23.9077,,0.5981,2.4308,1.6075,1.0479,1.4614,1.5897,3.5254,0.8064,0.396,0.5253,2.4401,1.4301,1.799,0.7157,0.8142,1.8859,1.3975,10.9923,0.7313,0.8694,2.61,4.0642,,0.5637,5.7519,1.8916,0.7538,0.7986,5.3543,2.3135,0.7711,0.3732,0.2907,1.7524,1.7767,1.4296,0.3744,1.1687,2.3206,0.8294,1.3831,0.935,0.4822,1.3582,3.1292,
