ÈÕÆÚ,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH
2014/1/2,11.5027,2.0955,4.5591,5.8917,3.9243,,26.0711,,2.4279,8.39,6.8197,5.5013,,,,
2014/1/3,11.681,2.0847,4.538,6.051,3.8452,,26.0711,,2.4844,8.24,6.8295,5.4133,,,,
2014/1/6,11.2946,2.0251,4.39,6.0012,3.7265,,25.6239,,2.501,7.89,6.7214,5.2152,,,,
2014/1/7,11.6364,2.0305,4.6789,5.7922,3.7397,,26.1519,,2.5209,7.77,6.9278,5.1932,,,,
2014/1/8,11.5844,2.0251,4.7283,5.7723,3.7528,,26.2575,,2.5176,7.75,6.8492,5.2681,,,,
2014/1/9,11.7925,1.9926,4.5451,5.6827,3.6803,,26.1736,,2.5375,7.91,6.6527,5.4749,,,,
2014/1/10,11.4284,1.9385,4.4182,5.215,3.5616,,24.6271,,2.4545,7.61,6.3087,5.2328,,,,
2014/1/13,11.4061,1.9277,4.8058,5.3443,3.6011,,24.5494,,2.4778,7.31,6.2792,5.1492,,,,
2014/1/14,11.8593,1.9601,4.9115,5.4936,3.6473,,26.568,,2.5375,7.41,6.407,5.3473,,,,
2014/1/15,11.9262,1.9493,4.9115,5.3344,3.7067,,27.0183,,2.5309,7.33,6.3677,5.3165,,,,
2014/1/16,12.2755,1.9601,5.0031,5.4339,3.6935,,27.0804,,2.511,7.37,6.4856,5.2505,,,,
2014/1/17,12.112,1.9277,5.0454,5.3742,3.6737,,26.4376,,2.4545,7.25,6.466,5.1404,,,,
2014/1/20,12.1343,1.9114,4.8481,5.2747,3.6077,,26.0867,,2.398,7.13,6.4758,5.0568,,,,
2014/1/21,12.595,1.9331,5.0242,5.3742,3.7265,,26.2419,,2.4246,7.32,6.5347,5.0964,,,,
2014/1/22,12.5578,1.9818,5.0101,5.6031,3.8782,,26.0246,,2.4645,7.56,6.8295,5.4441,,,,
2014/1/23,12.4835,2.0739,4.996,5.6429,3.9243,,26.0867,,2.4545,7.74,6.9278,5.6509,,,,
2014/1/24,12.4166,2.0901,4.9749,5.6628,3.9177,,27.6394,,2.501,7.68,7.6255,5.6818,,,,
2014/1/27,11.8668,2.0576,4.834,5.8121,3.9375,,27.5866,,2.4711,7.86,7.3307,5.6333,,,,
2014/1/28,11.9782,2.0522,4.9185,5.7623,3.9111,,27.5773,,2.4678,7.94,7.144,5.5497,,,,
2014/1/29,11.681,2.0955,4.8974,5.7126,3.9441,,26.3972,,2.4545,7.15,7.1145,5.6994,,,,
2014/1/30,11.7033,2.0955,4.9467,5.7325,3.9177,,24.3972,,2.4877,6.9,7.0556,5.6554,,,,
2014/2/7,11.8593,2.1442,5.0735,5.8619,4.1222,,24.7451,,2.4778,7.06,7.085,5.6509,,,,
2014/2/10,11.8222,2.1821,5.2497,6.041,4.1881,,24.8165,,2.5608,7.22,7.3012,6.2143,,,,
2014/2/11,11.7182,2.1767,5.2145,6.0012,4.1354,,24.9066,,2.5442,7.22,7.3405,6.2583,,,,
2014/2/12,12.164,2.2038,5.1863,6.0709,4.2871,,24.5184,,2.604,7.09,7.2521,6.3111,,,,
2014/2/13,11.9336,2.1659,4.989,6.0609,4.1552,,23.2917,,2.5442,6.95,7.37,6.7072,,,,
2014/2/14,11.9857,2.2201,5.0876,6.0709,4.2871,,23.5805,,2.5541,6.99,7.4879,7.0417,,,,
2014/2/17,12.0154,2.2255,5.2215,6.1803,4.7158,,23.9066,,2.594,7.17,7.5174,7.1077,,,,
2014/2/18,11.7033,2.1984,5.3554,5.9713,4.696,,23.8196,,2.6837,7.33,7.2717,6.8656,,,,
2014/2/19,11.4952,2.2092,5.2356,5.9514,4.9202,,24.0028,,2.8132,7.18,7.2816,6.9537,,,,
2014/2/20,11.5101,2.1767,5.1088,5.8519,4.729,,22.919,,2.687,7.05,7.0556,7.0329,,,,
2014/2/21,11.4061,2.1876,5.1792,5.8818,4.5641,,22.6706,,2.7368,7.01,6.9475,7.0065,,,,
2014/2/24,11.0791,2.193,5.3625,5.9116,4.663,,22.4532,,2.7833,6.83,7.0457,7.0813,,,,
2014/2/25,10.663,2.1063,4.9678,5.5334,4.3662,,21.6644,,2.6936,6.59,6.9376,7.1165,,,,
2014/2/26,10.8042,2.1118,4.9326,5.4339,4.3794,,21.8786,,2.6737,6.49,7.0064,6.9537,,,,
2014/2/27,10.5144,2.0847,4.7283,5.2946,4.3398,,20.801,,2.8796,6.37,6.918,6.5576,,,,
2014/2/28,10.9379,2.128,4.8269,5.3643,4.2739,,21.5774,,2.8796,6.35,6.8099,6.5708,,,,
2014/3/3,11.2723,2.193,4.9115,5.5434,4.4454,,21.9407,,2.9361,6.51,7.0261,6.7864,,,,
2014/3/4,11.1088,2.1767,4.8833,5.4837,4.4652,,21.4842,,3.0291,6.36,6.9868,6.9096,,,,
2014/3/5,11.1237,2.1984,4.8551,5.4339,4.3728,,21.4221,,3.0059,6.34,7.0261,7.0505,,,,
2014/3/6,11.2649,2.1821,4.8692,5.3045,4.3464,,20.9625,,2.9627,6.27,6.9671,7.1077,,,,
2014/3/7,11.0345,2.2904,4.8058,5.2747,4.5707,,19.6582,,2.9029,6.31,6.9475,6.9361,,,,
2014/3/10,10.4549,2.3229,4.4394,5.1154,4.3926,,18.9439,,2.8232,6,6.6723,6.4299,,,,
2014/3/11,10.4772,2.3013,4.4816,5.205,4.6366,,19.0743,,2.8398,6.19,6.7018,6.4827,,,,
2014/3/12,10.2246,2.258,4.5028,5.2349,4.7422,,19.0992,,2.8497,6.05,6.6821,6.4255,,,,
2014/3/13,10.3955,2.2688,4.5662,5.7623,4.762,,19.7762,,2.883,6,6.7313,6.4431,,,,
2014/3/14,10.2469,2.2255,4.5873,5.9216,4.6234,,20.6054,,2.7734,6.04,6.7608,6.3375,,,,
2014/3/17,10.507,2.2688,4.6155,5.9315,4.7356,,20.5588,,2.8863,5.97,7.0949,6.7204,,,,
2014/3/18,10.7002,2.2471,4.686,6.0311,4.6234,,20.4501,,2.8763,6.33,7.1735,6.8436,,,,
2014/3/19,10.7299,2.2742,4.686,6.6381,4.6103,,19.6737,,2.8365,6.16,7.2521,6.6852,,,,
2014/3/20,10.3509,2.258,4.7071,6.867,4.3267,,19.2482,,2.7169,5.93,6.9671,6.4827,,,,
2014/3/21,10.6407,2.3121,4.7917,6.5187,4.4256,,19.5929,,2.7501,5.96,7.1931,6.4035,,,,
2014/3/24,10.5887,2.3663,4.8692,7.1756,4.4454,,19.1799,,2.7734,6.11,7.2914,6.3331,,,,
2014/3/25,11.0271,2.3554,4.8128,7.0362,4.4586,,19.0526,,2.8099,6.05,7.2521,6.3331,,,,
2014/3/26,10.8785,2.3987,4.8058,6.8471,4.4783,,19.683,,2.8032,5.91,7.3209,6.3331,,,,
2014/3/27,11.146,2.3554,4.7635,6.6481,4.353,,19.4066,,2.7169,5.93,7.1833,6.2319,,,,
2014/3/28,10.9231,2.2904,4.5591,6.469,4.3662,,19.0774,,2.6305,5.93,6.9966,6.1219,,,,
2014/3/31,10.9156,2.258,4.5873,6.2799,4.386,,18.8973,,2.5973,5.63,6.9376,6.1659,,,,
2014/4/1,11.2426,2.3013,4.8199,6.3893,4.4718,,19.4718,,2.6804,5.35,7.1342,6.0162,,,,
2014/4/2,11.2277,2.2796,4.7776,6.3794,4.386,,18.9936,,2.687,5.2,7.1243,5.9062,,,,
2014/4/3,10.8636,2.2688,4.686,6.2799,4.5509,,19.1923,,2.6471,5.3,7.1243,5.915,,,,
2014/4/4,10.9231,2.3229,4.7424,6.5983,4.63,,19.6157,,2.6704,5.29,7.1637,5.981,,,,
2014/4/8,11.0717,2.3229,4.7917,6.6083,4.6432,,20.0298,,2.7102,5.36,7.37,6.0602,,,,
2014/4/9,10.9231,2.3338,4.8058,6.5983,4.6234,,20.0173,,2.8199,5.46,7.3897,6.1087,,,,
2014/4/10,11.0048,2.3338,4.7565,6.5784,4.6037,,19.8305,,2.8298,5.44,7.3504,6.069,,,,
2014/4/11,10.9825,2.2796,5.0313,6.459,4.7356,,19.3169,,2.8232,5.3,7.4683,5.9062,,,,
2014/4/14,10.8934,2.3392,5.0172,6.6282,4.7488,,19.1394,,2.8132,5.39,7.4093,5.9458,,,,
2014/4/15,10.6853,2.3013,5.0524,6.4789,4.7092,,19.0803,,2.7966,5.34,7.3897,6.1131,,,,
2014/4/16,10.715,2.3067,5.0242,6.4391,4.7224,,19.1456,,2.7734,5.31,7.3798,6.1087,,,,
2014/4/17,10.6481,2.3229,4.996,6.3097,4.729,,19.1238,,2.78,5.35,7.4978,6.4431,,,,
2014/4/18,10.6407,2.35,4.989,6.2699,4.7818,,19.541,,2.8265,5.41,7.4879,6.2847,,,,
2014/4/21,10.3955,2.3392,4.8762,6.0609,5.0922,,19.3013,,2.7966,5.42,7.3012,6.025,,,,
2014/4/22,10.1652,2.3121,4.7353,6.0012,5.2838,,19.0242,,2.7269,5.52,7.1833,6.025,,,,
2014/4/23,10.1726,2.2959,4.7212,5.6429,5.1187,,19.0616,,2.7269,5.54,7.2324,5.9942,,,,
2014/4/24,10.2023,2.2471,4.6719,5.5135,5.1913,,17.34,,2.7401,5.63,6.9966,5.849,,,,
2014/4/25,9.9794,2.2092,4.5239,5.3742,4.9073,,16.9758,,2.6936,5.46,6.9671,5.4661,,,,
2014/4/28,9.0283,2.1334,4.1927,5.1752,4.4978,,16.3438,,2.5309,5.2,6.7509,5.158,,,,
2014/4/29,9.1769,2.1551,4.2984,5.3742,4.4912,,16.5431,,2.5076,5.28,6.859,5.224,,,,
2014/4/30,9.4369,2.1713,4.3971,5.3244,4.445,,16.7174,,2.5176,5.35,6.9082,5.2593,,,,
2014/5/5,9.3255,2.2092,4.5732,5.414,4.5308,,16.733,,2.5674,5.48,6.9573,5.2417,,,,
2014/5/6,9.4592,2.2092,4.7142,5.3543,4.511,,17.34,,2.5608,5.41,6.9671,5.4045,,,,
2014/5/7,9.1843,2.1497,4.4957,5.2249,4.3723,,16.817,,2.5143,5.34,6.8394,5.3649,,,,
2014/5/8,9.214,2.1821,4.4323,5.4538,4.3591,,16.6458,,2.511,5.35,6.8885,5.3781,,,,
2014/5/9,9.1843,2.1659,4.3759,5.3344,4.3063,,16.4839,,2.4047,5.41,6.8983,5.5057,,,,
2014/5/12,9.4369,2.2201,4.4887,5.4339,4.4053,,16.7952,,2.4811,5.45,7.0457,5.7038,,,,
2014/5/13,9.4147,2.2201,4.5521,5.3842,4.445,,16.7952,,2.4977,5.41,7.0261,5.8578,,,,
2014/5/14,9.4072,2.2959,4.5451,5.3344,4.445,,16.4715,,2.4944,5.39,7.0064,6.0558,,,,
2014/5/15,9.2883,2.2688,4.4605,5.215,4.2072,,15.6745,,2.4479,5.35,6.918,6.2451,,,,
2014/5/16,9.2958,2.3229,4.4323,5.0557,4.194,,15.192,,2.4445,5.34,6.859,6.2363,,,,
2014/5/19,9.1026,2.3663,4.5239,5.0457,4.0817,,15.2325,,2.4412,5.37,6.9278,6.3771,,,,
2014/5/20,9.1249,2.3608,4.5521,5.1157,4.1147,,15.5157,,2.4479,5.36,6.9475,6.3683,,,,
2014/5/21,9.2066,2.3283,4.5521,5.1656,4.1808,,15.6185,,2.4545,5.38,7.0163,5.915,,,,
2014/5/22,9.2363,2.3392,4.5451,5.1856,4.1478,,16.2224,,2.4379,5.52,6.9475,6.507,,,,
2014/5/23,9.3181,2.3392,4.5873,5.1656,4.2138,,16.2442,,2.4611,5.47,7.0163,6.6639,,,,
2014/5/26,9.3626,2.3283,4.6296,5.2156,4.3063,,16.375,,2.5043,5.5,7.0261,6.3949,,,,
2014/5/27,9.2883,2.3338,4.6719,5.1157,4.26,,16.6396,,2.491,5.45,7.0261,6.1482,,,,
2014/5/28,9.3775,2.3338,4.6789,5.1856,4.3723,,16.8233,,2.5076,5.51,7.085,6.1617,,,,
2014/5/29,9.3552,2.3121,4.6085,5.0957,4.3261,,16.3438,,2.4811,5.49,7.085,5.9464,,,,
2014/5/30,9.3775,2.3933,4.6437,5.0957,4.2931,,16.129,,2.4744,5.51,7.1047,5.9374,,,,
2014/6/3,9.3626,2.4745,4.6789,5.1457,4.2534,,16.1882,,2.4744,5.52,7.1931,5.9957,,,,
2014/6/4,9.1397,2.6695,4.5732,5.0957,4.2006,,15.6776,,2.4412,5.52,7.2226,5.8433,,,,
2014/6/5,9.214,2.6207,4.6085,5.1257,4.26,,15.8208,,2.4711,5.68,7.3798,6.0989,,,,
2014/6/6,9.11,2.5883,4.6014,5.1756,4.3195,,15.6527,,2.4678,5.67,7.3209,5.9688,,,,
2014/6/9,9.1026,2.5287,4.5873,5.1756,4.2865,,15.0301,,2.4545,5.67,7.2423,5.7715,,,,
2014/6/10,9.162,2.5504,4.6367,5.1856,4.3129,,15.0052,,2.491,5.69,7.3307,5.8298,,,,
2014/6/11,9.2512,2.572,4.7001,5.4054,4.3327,,15.2667,,2.5243,5.66,7.2619,5.8208,,,,
2014/6/12,9.1694,2.4908,4.686,5.4554,4.3129,,15.3103,,2.5375,5.68,7.2423,5.8029,,,,
2014/6/13,9.3181,2.507,4.7494,5.4454,4.3921,,15.6776,,2.604,5.73,7.3602,5.8657,,,,
2014/6/16,9.5038,2.7182,4.7987,5.4554,4.4053,,15.441,,2.687,5.78,7.37,6.0226,,,,
2014/6/17,9.5113,2.6532,4.7283,5.1756,4.4912,,15.0986,,2.6571,5.76,7.2619,6.0585,,,,
2014/6/18,9.2512,2.6153,4.6719,5.1357,4.4582,,14.7157,,2.6372,5.66,7.2323,5.8074,,,,
2014/6/19,9.2066,2.702,4.4887,5.1856,4.3327,,14.258,,2.5475,5.52,6.9758,5.4845,,,,
2014/6/20,9.3181,2.7128,4.5803,5.1556,4.2799,,14.7842,,2.5707,5.51,7.0152,5.5249,,,,
2014/6/23,9.2883,2.6857,4.5591,5.1656,4.3591,,14.8962,,2.5674,5.54,7.0843,5.5742,,,,
2014/6/24,9.2883,2.6966,4.5944,5.2456,4.3921,,14.9398,,2.6106,5.58,7.0744,5.5787,,,,
2014/6/25,9.2215,2.6153,4.5944,5.2656,4.3195,,14.5694,,2.6006,5.58,7.0843,5.6325,,,,
2014/6/26,9.3626,2.6532,4.6659,5.3055,4.5969,,15.4753,,2.6405,5.71,7.2224,5.6594,,,,
2014/6/27,9.4667,2.6532,4.7304,5.3155,4.6035,,15.799,,2.6804,5.68,7.2422,5.6863,,,,
2014/6/30,10.0017,2.5991,4.8162,5.3755,4.6035,,15.9267,,2.7534,5.67,7.6763,5.7536,,,,
2014/7/1,10.128,2.7074,4.8091,5.3954,4.6497,,15.6901,,2.7734,5.68,7.627,5.7536,,,,
2014/7/2,10.1949,2.702,4.8305,5.3755,4.6893,,15.6278,,2.8099,5.71,7.7158,5.7312,,,,
2014/7/3,10.2766,2.7182,4.8806,5.6352,4.6629,,15.6683,,2.8066,5.79,7.5974,5.6863,,,,
2014/7/4,10.284,2.6641,4.8663,5.6153,4.6167,,15.357,,2.7667,5.91,7.6171,5.5383,,,,
2014/7/7,10.2172,2.6857,4.8949,5.7551,4.7488,,14.9025,,2.7933,5.88,7.6665,5.4711,,,,
2014/7/8,10.1577,2.6966,5.0739,5.7052,4.7752,,15.2075,,2.8298,5.95,7.7454,5.5383,,,,
2014/7/9,10.2692,2.6207,5.0094,5.5054,4.6365,,14.6285,,2.7933,5.85,7.7849,5.5563,,,,
2014/7/10,10.4698,2.5449,5.124,5.6253,4.5837,,14.4697,,2.7767,5.82,7.6665,5.7312,,,,
2014/7/11,10.3658,2.5504,5.2385,5.6752,4.7224,,14.7561,,2.7933,5.91,7.7947,5.6729,,,,
2014/7/14,10.7373,2.6262,5.2742,5.7651,4.8082,,14.3265,,2.8398,6.03,7.8145,5.785,,,,
2014/7/15,10.767,2.6911,5.1597,5.7452,4.7488,,14.7001,,2.8066,6.18,7.8243,5.7805,,,,
2014/7/16,10.611,2.702,5.1383,5.5653,4.9139,,14.6316,,2.77,6.24,7.7651,5.6863,,,,
2014/7/17,10.5441,2.859,5.1454,5.5853,4.8413,,14.5227,,2.8066,6.33,7.6665,5.6011,,,,
2014/7/18,10.5441,2.8265,5.124,5.5853,4.8347,,14.258,,2.8099,6.23,7.6665,5.6908,,,,
2014/7/21,10.4772,2.8373,5.0309,5.4754,4.7752,,13.9716,,2.8165,6.16,7.5678,5.5563,,,,
2014/7/22,10.4847,2.8536,5.1526,5.5253,4.8214,,15.3694,,2.8331,6.16,7.6862,5.5832,,,,
2014/7/23,10.5515,2.8157,5.1025,5.3855,4.6629,,15.2947,,2.8066,6,7.6665,5.4621,,,,
2014/7/24,10.7968,2.7345,5.1025,5.4354,4.6563,,15.4317,,2.8664,6.06,7.7158,5.4531,,,,
2014/7/25,10.8339,2.7561,5.1669,5.6652,4.6893,,15.083,,2.9195,6.13,7.8046,5.5876,,,,
2014/7/28,11.042,2.8482,5.2241,5.6752,4.729,,15.3134,,2.956,6.26,7.8934,5.7401,,,,
2014/7/29,11.1534,2.8644,5.1955,5.6652,4.7818,,16.0107,,2.9959,6.26,7.8539,5.7356,,,,
2014/7/30,11.1683,2.8482,5.2742,5.8351,4.8082,,16.1851,,3.0424,6.26,7.9921,5.906,,,,
2014/7/31,11.1683,2.9023,5.2885,5.8151,4.8545,,16.5057,,3.3466,6.23,8.1795,5.9195,,,,
2014/8/1,11.2288,2.924,5.174,5.6552,4.762,,16.0325,,3.2597,6.19,7.9921,5.8253,,,,
2014/8/4,11.3575,2.8861,5.2098,5.7751,4.7884,,16.1321,,3.3423,6.27,8.2091,5.8567,,,,
2014/8/5,11.4483,2.9619,5.2313,5.8551,4.8545,,16.8544,,3.351,6.27,8.219,5.915,,,,
2014/8/6,11.2667,2.9673,5.2098,6.0049,4.9271,,16.8108,,3.3597,6.38,8.219,6.0047,,,,
2014/8/7,11.0548,2.9131,5.1096,5.875,4.8148,,16.4092,,3.4118,6.43,8.0118,5.9599,,,,
2014/8/8,11.1607,2.951,5.1812,5.7751,4.9866,,16.4528,,3.6769,6.48,8.0907,5.9733,,,,
2014/8/11,11.3877,3.0323,5.2599,5.8351,5.0394,,16.4995,,3.9812,6.54,8.2881,6.0092,,,,
2014/8/12,11.3877,3.0702,5.3458,6.0449,5.1187,,16.3376,,3.9203,6.53,8.3966,6.0585,,,,
2014/8/13,11.1986,3.0918,5.3386,5.885,5.0724,,15.9391,,3.9247,6.47,8.5742,6.1796,,,,
2014/8/14,11.0472,3.0972,5.2599,5.955,5.0328,,15.9267,,3.8856,6.52,8.4657,6.1168,,,,
2014/8/15,11.138,3.2489,5.3673,5.925,5.079,,16.0699,,3.9464,6.42,8.5742,6.1796,,,,
2014/8/18,11.1607,3.2218,5.5605,6.0049,5.2309,,16.3843,,3.9768,6.44,8.7913,6.2379,,,,
2014/8/19,11.1078,3.2489,5.539,6.0149,5.1979,,16.2909,,4.2985,6.56,8.811,6.211,,,,
2014/8/20,11.1759,3.1676,5.5104,6.1948,5.2904,,16.0356,,4.1985,6.76,8.7123,6.1213,,,,
2014/8/21,10.9262,3.2164,5.4961,6.1848,5.1913,,16.0107,,4.2898,6.75,8.6038,6.1975,,,,
2014/8/22,10.8581,3.2651,5.582,6.4146,5.2375,,16.3376,,4.2637,6.81,8.7025,6.1123,,,,
2014/8/25,11.2894,3.2218,5.5319,6.4945,5.3696,,16.2224,,4.2506,6.79,8.6926,6.1751,,,,
2014/8/26,11.1002,3.081,5.3458,6.4146,5.4555,,15.6216,,4.1724,6.59,8.6137,5.9778,,,,
2014/8/27,11.0926,3.0864,5.3959,6.4845,5.2706,,15.5998,,4.1159,6.55,8.5446,5.9599,,,,
2014/8/28,10.7748,3.0702,5.3673,6.3347,5.1451,,15.3974,,4.1159,6.55,8.5446,6.0002,,,,
2014/8/29,10.79,3.0972,5.446,6.3247,5.2111,,15.4722,,4.0725,6.7,8.7123,6.2648,,,,
2014/9/1,11.017,3.1514,5.6177,6.4246,5.3762,,15.7399,,4.155,6.78,8.8209,6.4531,,,,
2014/9/2,11.138,3.1785,5.7752,6.6044,5.4555,,15.9671,,4.2898,6.91,8.8801,6.5563,,,,
2014/9/3,11.9476,3.1893,5.768,6.8842,5.4819,,16.1321,,4.3158,6.9,8.8998,6.507,,,,
2014/9/4,11.8417,3.1947,5.8253,6.9142,5.614,,16.2816,,4.3332,6.89,8.959,6.498,,,,
2014/9/5,12.0157,3.211,5.9899,7.0141,5.6008,,16.3034,,4.3332,6.94,9.1761,6.4038,,,,
2014/9/9,12.1898,3.1785,5.997,7.5037,5.5612,,16.7174,,4.2811,7.11,9.1366,6.5249,,,,
2014/9/10,12.099,3.1406,5.9398,7.5137,5.6536,,17.5112,,4.2463,7.11,9.3142,6.5518,,,,
2014/9/11,11.8795,3.2705,5.9756,7.3738,5.8055,,17.1875,,4.1724,7.34,9.5905,6.5877,,,,
2014/9/12,12.0157,3.2651,6.1974,7.4937,5.8518,,17.4023,,4.2506,7.53,9.6398,6.6998,,,,
2014/9/15,11.872,3.2651,6.2904,7.3438,5.865,,18.4919,,4.4462,7.52,10.3601,7.0003,,,,
2014/9/16,11.365,3.1568,6.0185,6.9341,5.5149,,18.0529,,4.3289,7.15,10.1134,6.6146,,,,
2014/9/17,11.3802,3.1514,6.1688,6.9242,5.6008,,17.5268,,4.4028,7.16,9.9358,7.0137,,,,
2014/9/18,11.4256,3.1243,6.4193,6.9042,5.6272,,18.3238,,4.4202,7.22,9.9161,7.0765,,,,
2014/9/19,11.698,3.1676,6.498,6.8642,5.614,,18.6787,,4.4767,7.23,10.0345,7.0092,,,,
2014/9/22,11.8115,3.1027,6.5194,6.9341,5.5876,,17.9471,,4.3593,7.08,10.0443,6.8478,,,,
2014/9/23,11.7812,3.1406,6.9202,6.9741,5.7065,,18.0436,,4.3637,7.11,10.1529,6.9016,,,,
2014/9/24,11.9249,3.2705,6.9274,7.144,5.7923,,18.056,,4.3637,7.24,10.439,6.9733,,,,
2014/9/25,11.9098,3.238,7.2852,7.114,5.7791,,17.9564,,4.4202,7.14,10.6561,7.1482,,,,
2014/9/26,11.7358,3.433,7.8004,7.144,5.7857,,17.7541,,4.5201,7.27,10.5574,7.0899,,,,
2014/9/29,11.6526,3.5142,7.9865,6.9941,6.3669,,18.3082,,4.72,7.48,10.4291,7.1931,,,,
2014/9/30,11.6753,3.4925,7.6645,7.0241,6.2877,,18.1183,,4.8809,7.48,10.4489,7.1079,,,,
2014/10/8,11.6904,3.4979,7.6,7.134,6.2877,,18.1245,,4.9678,7.55,10.4982,7.0272,,,,
2014/10/9,12.0309,3.46,7.5142,7.2539,6.6576,,18.1463,,5.046,7.54,10.4291,7.1348,,,,
2014/10/10,12.0082,3.4384,7.5285,7.084,6.684,,17.8101,6.4046,4.9982,7.42,10.4094,6.9509,,,,
2014/10/13,11.872,3.6658,7.1993,6.9941,6.8293,,17.2062,7.0411,5.1764,7.35,10.4883,6.8971,,,,
2014/10/14,12.326,3.6983,7.2494,6.8442,6.5056,,17.2217,7.7472,5.5111,7.39,10.587,6.8612,,,,
2014/10/15,12.1746,3.6604,7.2565,6.8842,6.6047,,17.4116,8.5229,5.8414,7.28,10.6561,6.8702,,,,
2014/10/16,11.7358,3.6225,7.1921,6.6244,6.4396,,17.1003,9.3781,5.9153,7.23,10.3699,6.8612,,,,
2014/10/17,11.5466,3.4871,6.9703,6.5445,6.1556,,17.2248,10.313,5.7458,7.05,9.7681,6.6819,,,,
2014/10/20,11.6147,3.6171,7.185,6.6544,6.2084,,17.449,11.3472,5.7414,7.11,10.0049,6.7267,,,,
2014/10/21,11.3802,3.6279,7.0633,6.6944,6.1556,,17.2124,12.481,5.5936,7.11,9.8174,6.7357,,,,
2014/10/22,11.418,3.6441,7.0275,6.5445,5.931,,17.175,13.734,5.9935,6.99,9.5214,6.7312,,,,
2014/10/23,11.138,3.5142,6.6554,6.3846,5.8055,,16.4715,15.1064,6.037,6.75,9.1366,6.6729,,,,
2014/10/24,11.244,3.4763,6.5767,6.3746,5.7659,,16.3936,16.6181,6.4064,6.7,9.2155,6.6011,,,,
2014/10/27,11.5164,3.5034,6.8057,6.4246,5.8716,,16.5555,16.7076,6.4151,6.81,9.3142,6.6819,,,,
2014/10/28,11.7509,3.6333,7.278,6.6844,6.0895,,16.8357,17.185,6.3499,6.93,9.847,6.7985,,,,
2014/10/29,12.6816,3.7633,7.3138,6.6944,6.116,,16.8108,18.08,6.5846,7,10.0345,6.8029,,,,
2014/10/30,12.6665,3.7633,7.2852,6.6844,6.0895,,16.5867,17.3938,6.0848,7.01,10.1923,7.063,,,,
2014/10/31,12.7724,3.7362,7.3353,6.5645,6.0103,,16.4684,19.1342,6.1065,6.96,10.2614,7.1213,,,,
2014/11/3,13.0372,3.8824,7.3281,6.5445,6.116,,16.6116,21.0436,6.1369,7.02,10.4883,7.0182,,,,
2014/11/4,13.5064,3.7578,7.4068,6.6544,6.215,,16.3127,20.4966,6.2804,7.01,10.4785,7.7178,,,,
2014/11/5,13.6047,3.8661,7.3567,6.5645,6.1028,,16.0107,21.2823,6.176,6.99,10.6067,7.7357,,,,
2014/11/6,13.5518,3.9095,7.321,6.5745,6.1094,,16.2598,23.2713,6.3151,7.03,11.1099,7.7223,,,,
2014/11/7,13.1886,3.8174,7.1277,6.5145,5.9773,,16.0637,24.773,6.2847,6.99,10.9718,7.7223,,,,
2014/11/10,13.3021,3.9744,6.9417,6.5045,5.9707,,15.6901,25.489,6.1587,7.09,10.9027,8.2963,,,,
2014/11/11,12.8027,3.9419,6.727,6.2647,5.6338,,15.3694,24.8227,6.0065,7.16,10.1134,7.664,,,,
2014/11/12,13.0599,3.9907,6.8343,6.3247,5.7395,,15.5936,24.4647,6.1413,7.23,10.4587,7.6953,,,,
2014/11/13,12.9464,3.7633,6.6554,6.4745,5.7989,,14.89,23.5696,5.9413,7.15,10.8139,7.6774,,,,
2014/11/14,13.3021,3.4546,6.6554,6.3746,5.7659,,14.9741,21.2127,5.7849,7,10.8337,7.4935,,,,
2014/11/17,13.3777,3.4817,6.8415,6.8043,5.931,,15.1546,20.9442,5.9935,6.98,10.8435,7.637,,,,
2014/11/18,13.6577,3.6929,6.8343,6.8442,6.1094,,15.027,21.2226,6.1674,7.14,11.2185,7.5698,,,,
2014/11/19,13.2264,3.6929,6.8415,6.9941,6.1028,,15.1858,20.8248,6.1717,7.17,11.3073,7.498,,,,
2014/11/20,13.2188,3.7687,6.7341,6.8642,6.0499,,15.4348,21.5508,6.1022,7.09,11.1593,7.7716,,,,
2014/11/21,13.3929,3.7254,6.8844,7.0141,6.182,,15.4504,21.6005,6.1587,7.1,11.4355,7.9599,,,,
2014/11/24,13.7712,3.7199,6.9059,6.9042,6.2018,,15.4441,21.8193,6.1934,7.15,11.7019,7.8927,,,,
2014/11/25,14.3311,3.9095,7.2852,6.8043,6.2943,,15.6933,20.9541,6.7932,7.15,11.7315,8.0048,,,,
2014/11/26,14.2555,3.9149,7.1564,6.8742,6.4198,,16.0422,20.9939,7.054,7.15,11.4553,8.8075,,,,
2014/11/27,13.9528,3.9419,7.1349,7.0341,6.7368,,15.9893,22.2569,7.0323,7.27,11.475,9.6865,,,,
2014/11/28,13.7182,3.9095,7.0991,6.9741,6.7963,,15.3258,21.6503,7.1583,7.33,11.2777,10.6461,,,,
2014/12/1,13.3777,3.8607,7.2565,6.7643,6.717,,14.8741,22.0282,6.7324,7.2,10.8337,10.0183,,,,
2014/12/2,13.7788,3.877,7.2995,6.8142,6.9283,,15.0548,24.236,6.7454,7.24,11.0113,9.9107,,,,
2014/12/3,14.49,3.8824,7.185,6.8642,6.9019,,15.4753,24.773,6.6759,7.18,10.6857,9.9869,,,,
