ÈÕÆÚ,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH
2016/4/6,10.6985,13.2058,9.03,25.522,,7.8284,13.9488,9.5287,11.2733,,,,,
2016/4/7,10.7083,13.2058,8.75,24.293,,7.6005,13.4178,9.3529,11.1018,,,,,
2016/4/8,10.4322,13.2058,8.78,23.5893,,7.5311,13.2344,9.2882,10.9304,,,,,
2016/4/11,10.5308,13.2058,8.96,24.2534,,7.6599,13.2731,9.4084,11.1836,,,,,
2016/4/12,10.2252,13.2058,9.82,23.9858,,7.5807,12.9642,9.3252,10.829,,,,,
2016/4/13,10.6294,13.2058,9.68,24.9174,,7.6698,13.2634,9.4454,11.1447,,,,,
2016/4/14,10.6985,13.2058,9.83,25.5716,,8.0266,13.4951,9.538,11.2694,,,,,
2016/4/15,10.6787,13.2058,9.44,25.4428,,7.8878,13.2827,9.4639,11.2655,,,,,
2016/4/18,10.6787,13.2058,9.72,24.9274,,7.6996,12.8869,9.3159,11.2811,,,,,
2016/4/19,10.6196,13.2058,9.67,26.087,,7.7194,12.8869,9.3159,11.133,,,,,
2016/4/20,10.2942,13.2058,8.89,25.6707,,7.2834,11.9409,9.1309,10.5991,,,,,
2016/4/21,10.2252,13.2058,9.01,24.858,,7.2338,11.9795,9.0106,10.6381,,,,,
2016/4/22,10.1956,13.2058,8.76,25.3139,,7.2338,11.9795,9.0106,10.7667,,,,,
2016/4/25,10.1266,13.2058,8.52,23.064,,7.1446,11.883,8.9274,10.6849,,,,,
2016/4/26,10.59,13.2058,8.69,22.9153,,7.214,12.0954,8.9921,11.1252,,,,,
2016/4/27,10.5506,13.2058,8.68,23.7281,,7.1446,11.8927,8.9459,11.0122,,,,,
2016/4/28,10.5604,13.2058,8.55,23.6488,,7.0753,11.7865,8.8256,11.1914,,,,,
2016/4/29,10.5703,13.2058,8.59,24.0155,,7.105,11.854,8.7424,11.2967,,,,,
2016/5/3,10.6787,13.2058,8.84,26.4141,,7.2636,12.134,8.9274,11.963,,,,,
2016/5/4,10.7872,13.2058,8.87,28.3468,,7.2636,12.1147,8.9181,11.9903,,,,,
2016/5/5,10.8562,13.2058,8.88,29.0704,,7.2735,12.1147,8.8811,12.2747,,,,,
2016/5/6,10.6886,13.2058,8.66,28.9118,,7.0158,11.6224,8.7424,11.8617,,,,,
2016/5/9,10.4914,13.2058,8.4,28.8919,,6.7284,10.8308,8.4648,11.398,,,,,
2016/5/10,10.4322,13.2058,8.37,27.7521,,6.8176,11.2266,8.5018,11.0629,,,,,
2016/5/11,10.728,13.2058,8.31,30.5273,,6.8275,11.3135,8.5018,10.9498,,,,,
2016/5/12,11.2802,13.2058,8.17,29.7741,,6.7582,11.1494,8.4278,11.3473,,,,,
2016/5/13,11.4971,13.2058,8.18,30.7256,,6.7384,11.0046,8.4186,11.2109,,,,,
2016/5/16,11.5267,13.2058,8.31,31.1022,,6.8672,11.1494,8.4186,12.3059,,,,,
2016/5/17,11.2506,11.8837,8.27,31.2211,,6.8176,11.0721,8.4186,12.2319,,,,,
2016/5/18,10.7872,10.8762,8.1,30.7057,,6.6492,10.6281,8.4186,11.7915,,,,,
2016/5/19,10.8266,10.5689,8.23,30.448,,6.6294,10.5895,8.4186,11.924,,,,,
2016/5/20,10.7971,10.576,8.27,30.4877,,6.6591,10.6281,8.4186,11.7253,,,,,
2016/5/23,11.3394,10.8333,8.35,29.5857,,6.7384,10.7632,8.4186,12.5782,,,,,
2016/5/24,11.4478,10.9333,8.3,27.7422,,6.6194,10.5026,8.4186,11.7841,,,,,
2016/5/25,11.1915,10.6975,8.25,26.9394,,6.6294,10.4833,8.4186,11.4704,,,,,
2016/5/26,11.2408,10.3974,8.21,27.2764,,6.6789,10.4833,8.4186,11.7253,,,,,
2016/5/27,11.2605,10.3974,8.16,27.435,,6.6987,10.4157,8.4186,11.9312,,,,,
2016/5/30,11.152,10.919,8.17,27.7521,,6.887,10.5509,8.7886,11.9998,,,,,
2016/5/31,11.3985,11.4193,8.49,28.5351,,7.0852,10.9273,8.9736,12.4018,,,,,
2016/6/1,11.3985,11.9481,8.47,29.3181,,7.0455,10.8598,8.8719,13.0586,,,,,
2016/6/2,11.3887,12.1839,8.46,28.7234,,7.0356,10.8598,8.8349,13.1272,,,,,
2016/6/3,11.3492,12.0338,8.48,27.2268,,7.0158,10.8598,8.8441,13.1861,,,,,
2016/6/6,11.438,11.9195,8.75,29.9525,,7.0158,10.937,8.8349,13.3037,,,,,
2016/6/7,11.9803,13.1129,8.6,29.8137,,6.9564,10.8115,8.7794,13.2057,,,,,
2016/6/8,12,13.5059,8.5,30.3291,,6.9365,10.7922,8.7516,12.9508,,,,,
2016/6/13,11.1225,12.2196,8,27.653,,6.5996,9.909,8.3631,12.3527,,,,,
2016/6/14,11.438,12.2196,8.26,26.9989,,6.7483,9.8993,8.3816,12.588,,,,,
2016/6/15,11.9606,13.4416,8.41,28.218,,6.8672,10.0837,8.5388,13.2939,,,,,
2016/6/16,11.793,14.5349,8.29,29.2983,,6.8474,9.9575,8.4186,13.3037,,,,,
2016/6/17,11.8028,14.2634,8.28,29.8831,,6.8275,9.9673,8.4186,13.0488,,,,,
2016/6/20,11.2408,14.1848,8.12,29.8831,,6.7777,9.8993,8.4093,12.8919,,,,,
2016/6/21,10.3139,13.6917,8.08,30.7256,,7.0166,9.9478,8.4093,12.8919,,,,,
2016/6/22,10.2942,13.9204,8.15,30.5273,,7.0564,9.9964,8.4278,13.0194,,,,,
2016/6/23,10.166,13.8275,8.33,29.4965,,6.9767,9.9284,8.4001,12.8527,,,,,
2016/6/24,9.9294,14.0776,8.54,30.8941,,6.9767,9.6858,8.252,12.7253,,,,,
2016/6/27,10.0773,14.6492,9.35,32.7872,,7.0564,9.812,8.289,12.8625,,,,,
2016/6/28,10.1759,14.4349,9.37,33.6296,,7.0265,9.8799,8.3261,12.7155,,,,,
2016/6/29,10.4421,13.9704,9.09,33.6296,,7.3549,10.8698,8.5481,13.2743,,,,,
2016/6/30,10.7379,13.7917,8.96,33.6296,,7.2952,11.2678,8.4833,13.1566,,,,,
2016/7/1,10.5703,13.9275,9,33.6296,,7.2355,11.1222,8.4371,13.0684,,,,,
2016/7/4,10.6985,13.9918,9.04,32.4105,,7.345,11.3551,8.5388,13.0978,,,,,
2016/7/5,10.5999,13.7917,9.09,32.5394,,7.5142,11.6948,8.7054,13.1861,,,,,
2016/7/6,10.6492,13.4702,9,31.8852,,7.4445,11.5104,8.5851,13.0782,,,,,
2016/7/7,10.5111,13.5773,8.93,31.3599,,7.345,11.2775,8.5573,13.088,,,,,
2016/7/8,10.4322,13.363,8.88,31.6672,,7.3748,11.3939,8.5018,13.0292,,,,,
2016/7/11,10.5999,13.363,8.8,30.3489,,7.3948,11.3939,8.5388,12.7057,,,,,
2016/7/12,10.6196,14.6993,8.9,30.5273,,7.4644,11.8112,8.6683,12.6272,,,,,
2016/7/13,10.6294,14.1919,8.95,31.6672,,7.5241,11.8209,8.7239,12.6959,,,,,
2016/7/14,10.6097,14.1204,9.12,31.2707,,7.5341,11.8792,8.6683,12.6959,,,,,
2016/7/15,10.521,13.6274,8.91,30.1111,,7.5042,11.7142,8.6498,12.8723,,,,,
2016/7/18,10.4026,13.3415,9.19,29.6353,,7.3251,11.4327,8.5481,13.3233,,,,,
2016/7/19,10.3928,13.5916,9.18,30.7256,,7.4346,11.6948,8.6313,13.2155,,,,,
2016/7/20,10.4224,13.7488,9.2,30.2201,,7.3748,11.6657,8.5666,13.1664,,,,,
2016/7/21,10.5999,13.6631,9.19,30.4183,,7.4445,11.6657,8.5666,13.1076,,,,,
2016/7/22,10.3928,13.4273,9.17,30.458,,7.2952,11.6657,8.5111,12.8821,,,,,
2016/7/25,10.4026,13.8489,9.18,31.0328,,7.2952,11.6657,8.4833,12.7449,,,,,
2016/7/26,10.304,14.0132,9.15,31.3203,,7.3549,11.6657,8.5481,12.9312,,,,,
2016/7/27,10.0674,12.9842,8.69,31.9645,,7.0663,11.6657,8.4556,12.49,,,,,
2016/7/28,9.8801,12.8199,8.39,29.8236,,7.0166,11.6657,8.4001,12.8233,,,,,
2016/7/29,9.8899,12.7841,8.48,28.1288,,7.0464,11.6657,8.3538,12.8037,,,,,
2016/8/1,9.742,12.6055,8.2,27.9008,,6.927,10.8698,8.2705,12.8135,,,,,
2016/8/2,9.6533,12.6698,8.23,28.1288,,6.9668,10.9863,8.2983,12.7449,,,,,
2016/8/3,9.5547,12.5769,8.15,27.8612,,6.9867,10.8698,8.3446,12.5978,,,,,
2016/8/4,9.7617,12.6198,8.22,28.1387,,7.0365,10.9087,8.3538,12.4998,,,,,
2016/8/5,9.8603,12.3339,8.2,27.8413,,6.9767,10.9281,8.382,12.3135,,,,,
2016/8/8,9.8702,12.2625,8.28,28.2279,,7.0265,11.0639,8.4197,12.4508,,,,,
2016/8/9,9.8406,12.434,8.44,29.1496,,7.0663,11.3745,8.4855,12.5096,,,,,
2016/8/10,10.2449,12.2982,8.5,29.1695,,7.0365,11.2386,8.4479,12.49,,,,,
2016/8/11,9.5547,11.8695,8.34,28.1288,,6.927,10.9669,8.4008,12.4116,,,,,
2016/8/12,9.4265,11.9695,8.41,28.1089,,7.0166,11.2095,8.5608,12.4508,,,,,
2016/8/15,9.5152,12.2268,8.48,28.5153,,7.1459,11.6851,8.7677,12.6763,,,,,
2016/8/16,9.5152,12.3697,8.49,28.5748,,7.1559,11.6657,8.8336,12.5292,,,,,
2016/8/17,9.4955,12.3482,8.43,28.0693,,7.1857,11.8792,8.7866,12.4018,,,,,
2016/8/18,9.5054,12.4197,8.41,27.9504,,7.2156,11.753,8.8336,12.3821,,,,,
2016/8/19,9.6631,12.3768,8.39,28.5351,,7.4147,12.6168,9.144,12.5488,,,,,
2016/8/22,9.4758,12.3911,8.36,28.3666,,7.2455,12.1412,8.9277,13.1566,,,,,
2016/8/23,9.4462,12.4554,8.34,28.1387,,7.2654,11.9665,8.843,13.2057,,,,,
2016/8/24,9.4068,12.4769,8.38,27.9504,,7.1957,11.9083,8.796,12.9802,,,,,
2016/8/25,9.2293,12.8913,8.26,27.9504,,7.1061,11.6851,8.7113,12.7939,,,,,
2016/8/26,9.2293,13.0485,8.37,27.7026,,7.1161,11.7627,8.7113,12.8331,,,,,
2016/8/29,9.2293,13.3129,8.49,27.4845,,7.1459,11.8889,8.7207,12.8429,,,,,
2016/8/30,9.2391,13.0771,8.42,27.2566,,7.1459,11.7627,8.7395,12.8625,,,,,
2016/8/31,9.318,13.1057,8.46,27.4647,,7.1658,11.753,8.7583,12.7547,,,,,
2016/9/1,9.2293,12.7127,8.33,27.1971,,7.0962,11.6074,8.6266,12.6468,,,,,
2016/9/2,9.2095,12.5769,8.68,26.9196,,7.1161,11.656,8.7489,12.4802,,,,,
2016/9/5,9.1997,13.0843,8.65,26.7312,,7.1061,11.5589,8.7301,12.5978,,,,,
2016/9/6,9.2095,13.7274,8.87,27.0583,,7.1658,11.6268,8.7489,12.7841,,,,,
2016/9/7,9.1997,14.3134,8.75,27.2466,,7.2156,11.6948,8.7583,13.0782,,,,,
2016/9/8,9.1997,14.0704,8.66,27.4845,,7.2256,11.5977,8.7207,13.6566,,,,,
2016/9/9,9.387,15.4782,8.83,28.5748,,7.5241,11.7336,8.7489,14.1958,,,,,
2016/9/12,9.1307,15.1137,8.48,27.6035,,7.3748,11.3648,8.7113,14.5292,,,,,
2016/9/13,9.0912,15.4782,8.57,27.1277,,7.4346,11.258,8.636,14.5586,,,,,
2016/9/14,9.0123,15.9141,8.82,26.7114,,7.2355,10.996,8.5702,13.99,,,,,
2016/9/19,9.0419,15.7926,9,26.8601,,7.345,11.0445,8.589,14.186,,,,,
2016/9/20,8.9926,15.2781,8.96,26.3447,,7.3948,11.0931,8.5608,14.2449,,,,,
2016/9/21,8.9729,15.421,8.97,26.3546,,7.3251,11.0639,8.5608,13.9311,,,,,
2016/9/22,8.9828,16.107,9.26,26.8403,,7.3251,11.0834,8.5702,14.2351,,,,,
2016/9/23,8.9039,15.6997,9.29,26.3744,,7.4047,11.0639,8.5514,14.3037,,,,,
2016/9/26,9.0912,15.2709,9.1,26.0771,,7.1957,10.6369,8.4573,13.8135,,,,,
2016/9/27,9.18,15.4567,9.43,25.9681,,7.1161,10.6757,8.4573,13.588,,,,,
2016/9/28,9.3673,15.7926,9.39,25.6608,,7.0365,10.6369,8.4197,13.6566,,,,,
2016/9/29,9.3575,16.1427,9.54,25.5716,,7.0365,10.6078,8.4197,13.6076,,,,,
2016/9/30,9.5547,16.8288,9.39,25.5518,,7.0365,10.5787,8.4291,13.6174,,,,,
2016/10/10,9.5547,17.6434,9.45,26.8105,,7.1459,10.899,8.5326,14.6174,,,,,
2016/10/11,9.5547,17.5076,9.43,26.7312,,7.1658,10.996,8.5326,14.8625,,,,,
2016/10/12,9.5547,17.5791,9.4,26.6619,,7.1459,11.0251,8.5137,14.5782,,,,,
2016/10/13,9.5547,17.6505,9.22,26.8898,,7.2952,11.2289,8.6172,14.5488,,,,,
2016/10/14,9.5547,18.4366,9.3,27.4449,,7.345,11.2386,8.6643,14.7547,,,,,
2016/10/17,9.5547,18.0865,9.14,27.1872,,7.1658,11.0348,8.5608,14.4017,,,,,
2016/10/18,9.5547,18.0221,9.35,27.9504,,7.5838,12.1412,8.89,14.9311,,,,,
2016/10/19,9.5547,18.0078,9.32,27.9008,,7.7132,13.0147,8.8054,14.8135,,,,,
2016/10/20,9.5547,17.5148,9.33,27.9008,,7.554,12.8788,8.7395,14.5978,,,,,
2016/10/21,9.5547,17.0646,9.47,27.9801,,7.7331,13.102,9.0029,14.6566,,,,,
2016/10/24,10.5111,17.1075,9.43,28.2774,,7.763,13.2282,9.1252,15.1762,,,,,
2016/10/25,10.8069,17.1789,9.55,28.1783,,7.6834,13.2088,9.0123,15.3429,,,,,
2016/10/26,10.1167,16.986,9.56,27.5043,,7.6635,12.9662,8.9089,15.3135,,,,,
2016/10/27,10.166,17.2504,9.6,27.6035,,7.6734,12.9079,8.9935,15.8037,,,,,
2016/10/28,9.9392,17.4362,9.46,27.435,,7.4147,12.4421,8.8524,15.5095,,,,,
2016/10/31,9.673,17.6648,9.51,27.6035,,7.3848,12.5391,8.7677,15.039,,,,,
2016/11/1,9.8505,18.115,9.5,27.6431,,7.4346,12.5682,8.8148,15.2056,,,,,
2016/11/2,10.0082,17.9007,9.39,27.2764,,7.335,12.5197,8.7019,14.9017,,,,,
2016/11/3,9.9589,18.2722,9.34,27.5043,,7.4644,13.2379,8.9277,15.0096,,,,,
2016/11/4,9.7321,18.4938,9.37,27.1673,,7.3649,12.7429,8.796,14.8233,,,,,
2016/11/7,9.7519,17.7863,9.28,27.7224,,7.3848,12.5877,8.796,14.9115,,,,,
2016/11/8,9.7321,17.6077,9.32,27.5935,,7.4943,12.7818,8.8524,14.9507,,,,,
2016/11/9,9.4955,17.9007,9.22,27.2169,,7.3649,12.6653,8.7583,14.5488,,,,,
2016/11/10,9.6335,17.9007,9.32,27.5539,,7.544,12.8982,8.8712,14.637,,,,,
2016/11/11,9.8998,17.722,9.38,27.9801,,7.7431,13.8396,9.1534,14.686,,,,,
2016/11/14,9.9589,17.0789,9.33,28.1981,,8.1213,15.2275,9.4921,14.637,,,,,
2016/11/15,9.9491,17.1575,9.24,28.4459,,7.982,15.1207,9.3698,14.7939,,,,,
2016/11/16,9.9491,17.1646,9.22,28.0098,,7.962,14.8878,9.3416,14.8135,,,,,
2016/11/17,9.9392,17.8078,9.4,27.7323,,8.0516,14.7713,9.351,14.6076,,,,,
2016/11/18,9.9589,18.0293,10.34,27.8116,,8.0815,14.5287,9.558,14.5488,,,,,
2016/11/21,9.9491,18.0293,11.01,28.1783,,8.0516,14.6646,9.8778,14.7252,,,,,
2016/11/22,10.0871,18.2365,11.2,28.5748,,8.0616,14.7713,9.8026,15.1762,,,,,
2016/11/23,9.9195,17.8149,11.02,28.4459,,7.9322,14.4511,9.859,14.8429,,,,,
2016/11/24,9.8801,17.9078,11.12,27.9603,,7.8625,14.2084,9.7179,14.6468,,,,,
2016/11/25,9.9491,17.8792,11.26,27.5142,,8.0516,14.6355,9.8872,14.5194,,,,,
2016/11/28,10.166,17.5648,11.66,28.1188,,8.0616,14.9363,10.0942,14.7351,,,,,
2016/11/29,10.0871,17.7792,11.11,27.8215,,8.3203,15.1401,11.1008,14.6958,,,,,
2016/11/30,9.9195,17.379,11.2,27.7026,,8.0616,14.3443,11.2701,14.5194,,,,,
2016/12/1,9.8998,17.2432,11.47,27.5242,,8.0317,14.3734,10.922,14.5684,,,,,
2016/12/2,9.811,16.8645,11.55,26.7015,,7.8426,14.519,10.6492,14.5488,,,,,
2016/12/5,9.8899,16.793,11.57,26.8403,,7.6436,13.0729,10.0377,14.3331,,,,,
2016/12/6,9.9096,16.8645,10.97,26.6123,,7.6734,13.1312,10.0377,14.3331,,,,,
2016/12/7,9.9589,16.9431,10.8,27.0286,,7.7431,13.4611,10.0472,14.3331,,,,,
2016/12/8,9.8505,17.0074,10.48,26.5826,,7.6237,13.2088,9.7837,14.2449,,,,,
2016/12/9,9.8308,17.0217,10.52,26.6817,,7.6734,13.4029,9.9249,14.088,,,,,
2016/12/12,9.1602,16.6858,10.16,25.5022,,7.1758,13.005,9.4451,13.1566,,,,,
2016/12/13,9.4955,16.6287,10.18,25.7302,,7.2355,13.17,9.4921,13.2939,,,,,
2016/12/14,9.3279,16.3643,9.82,25.5716,,7.126,12.7721,9.3134,13.6272,,,,,
2016/12/15,9.3969,16.6144,9.92,25.6311,,7.1658,12.937,9.351,13.7253,,,,,
2016/12/16,9.2687,17.1718,10.04,25.7996,,7.2853,13.4126,9.3698,13.7449,,,,,
2016/12/19,9.5251,17.0789,10.11,25.6707,,7.3052,13.4126,9.2475,13.7939,,,,,
2016/12/20,9.4166,17.1503,10.11,25.4428,,7.2654,13.4805,9.2287,13.637,,,,,
2016/12/21,9.318,17.2575,10.06,25.5419,,7.4346,13.8493,9.398,13.9802,,,,,
2016/12/22,9.2983,16.9288,9.88,25.4527,,7.3848,13.7232,9.4263,14.2155,,,,,
2016/12/23,9.1602,17.0789,9.9,25.2247,,7.2554,13.5291,9.3134,14.4115,,,,,
2016/12/26,9.1701,17.722,9.7,25.1553,,7.3151,13.8299,9.4169,14.4115,,,,,
2016/12/27,9.18,17.7863,9.75,25.2643,,7.2654,13.6746,9.3416,14.4115,,,,,
2016/12/28,9.2687,17.3647,9.69,25.076,,7.2256,13.4223,9.2005,14.4115,,,,,
2016/12/29,9.2687,17.4576,9.51,24.967,,7.2057,13.5194,9.2381,14.4115,,,,,
2016/12/30,9.1898,17.5576,9.76,25.4428,,7.2256,13.3544,9.1911,14.4115,,,,,
2017/1/3,9.2095,17.5505,9.54,25.2445,,7.3251,13.7814,9.2569,14.4115,,,,,
2017/1/4,9.2589,17.722,9.68,25.7302,,7.3748,14.1599,9.351,14.4115,,,,,
2017/1/5,9.2786,17.722,9.78,25.5914,,7.5142,14.2278,9.3134,14.4115,,,,,
2017/1/6,9.3476,17.722,10.11,25.8293,,8.2706,14.0726,9.351,14.4115,,,,,
2017/1/9,9.3969,17.722,10.14,25.8293,,8.8976,14.5481,9.5391,14.4115,,,,,
2017/1/10,9.3377,17.722,10.21,25.7897,,8.5293,14.1502,9.4639,14.4115,,,,,
2017/1/11,9.2293,17.722,9.91,25.532,,8.5293,14.0726,9.3792,14.4115,,,,,
2017/1/12,9.2293,16.3786,9.59,25.2743,,8.3701,13.9949,9.2851,14.4115,,,,,
2017/1/13,9.0814,15.5425,9.44,24.7589,,8.0118,13.6164,9.3134,14.4115,,,,,
2017/1/16,8.6278,14.8779,8.83,23.6884,,7.6834,13.0147,9.4169,14.4115,,,,,
2017/1/17,8.5686,15.2209,8.79,23.9461,,8.0218,13.0729,9.351,14.4115,,,,,
2017/1/18,8.4799,15.2138,8.77,23.3812,,8.1014,13.1409,9.3604,14.4115,,,,,
2017/1/19,8.4306,15.2138,8.81,22.8955,,7.8725,12.937,9.2757,14.4115,,,,,
2017/1/20,8.5193,15.6926,9.13,22.955,,8.0118,13.1312,9.3416,14.4115,,,,,
2017/1/23,8.5982,15.7283,9.2,23.2821,,8.0019,13.2185,9.3792,14.4115,,,,,
2017/1/24,8.5588,15.7211,9.02,23.064,,8.0516,13.2185,9.3886,14.4115,,,,,
2017/1/25,8.5095,15.7354,9.22,23.1829,,8.0218,13.2864,9.4169,14.4115,,,,,
2017/1/26,8.5883,15.8283,9.28,23.3613,,8.0417,13.2573,9.4074,14.4115,,,,,
2017/2/3,8.5193,15.7926,9.3,23.3713,,8.1511,13.267,9.3792,14.4115,,,,,
2017/2/6,8.5193,15.9712,9.34,23.4902,,8.3701,13.3058,9.4074,14.4115,,,,,
2017/2/7,8.539,15.9498,9.32,23.3613,,8.2706,13.1797,9.3604,14.4115,,,,,
2017/2/8,8.539,15.8712,9.58,23.3911,,8.4099,13.4126,9.3604,14.4115,,,,,
2017/2/9,8.6179,15.8926,9.74,23.6389,,8.4099,14.7519,9.4545,14.4115,,,,,
2017/2/10,8.6672,15.5782,9.7,23.5794,,8.2507,14.7034,9.7367,14.4115,,,,,
2017/2/13,8.6968,15.9355,9.56,23.7479,,8.2805,14.7907,9.7932,14.4115,,,,,
2017/2/14,8.6475,15.9355,9.53,23.6785,,8.2109,15.1207,9.8214,14.4115,,,,,
2017/2/15,8.687,16.1499,9.46,23.5497,,8.0616,14.6452,9.7555,14.4115,,,,,
2017/2/16,8.6771,16.4214,9.5,23.51,,8.1711,14.8587,9.7649,14.4115,,,,,
2017/2/17,8.5982,16.2928,9.69,23.1334,,8.2009,14.8684,9.6426,14.4115,,,,,
2017/2/20,8.6377,16.2928,9.69,23.1036,,8.4298,15.3051,9.7555,14.4115,,,,,
2017/2/21,8.6672,16.5,9.73,23.6091,,8.4,15.2857,9.8496,14.4115,,,,,
2017/2/22,8.6574,16.4715,9.64,23.7578,,8.4199,15.6642,9.8214,14.4115,,,,,
2017/2/23,8.6377,16.5715,9.52,23.7776,,8.2706,15.276,9.8496,14.4115,,,,,
2017/2/24,8.6574,16.4786,9.71,23.8966,,8.3004,15.1692,9.7837,14.4115,,,,,
2017/2/27,8.6278,16.3929,9.56,23.8966,,8.1113,14.9557,9.6803,14.4115,,,,,
2017/2/28,8.6377,16.1285,9.57,23.8966,,8.1611,15.6642,9.7085,14.4115,,,,,
2017/3/1,8.6081,15.8712,9.56,23.7578,,8.191,15.9554,9.7837,14.4115,,,,,
2017/3/2,8.5785,16.0284,9.35,23.4605,,8.0815,15.4119,9.652,14.4115,,,,,
2017/3/3,8.5095,16.1785,9.25,23.6884,,8.1014,15.4604,9.6614,14.4115,,,,,
2017/3/6,8.5982,16.3214,9.43,24.075,,8.1711,15.4216,9.6426,14.4115,,,,,
2017/3/7,8.6179,16.35,9.67,24.0849,,8.181,15.2469,9.5956,14.4115,,,,,
2017/3/8,8.6081,16.3,9.68,23.8867,,8.2208,15.3051,9.5862,14.4115,,,,,
2017/3/9,8.5095,16.8502,9.94,23.8074,,8.0914,14.7519,9.5486,14.4115,,,,,
2017/3/10,8.4503,17.1646,9.9,23.8173,,7.9919,14.7422,9.4545,14.4115,,,,,
2017/3/13,8.5489,17.2575,9.85,23.8272,,8.0218,14.8393,9.5203,14.4115,,,,,
2017/3/14,8.4799,17.1503,9.85,23.8668,,8.0019,14.946,9.5109,14.4115,,,,,
2017/3/15,8.4306,17.672,9.87,23.7479,,8.0118,15.276,9.5391,14.4115,,,,,
2017/3/16,8.4897,18.0293,9.88,24.0353,,8.1014,15.4798,9.5956,14.4115,,,,,
2017/3/17,8.401,17.6363,10.02,24.3525,,7.972,15.4313,9.5203,14.4115,,,,,
2017/3/20,8.3616,17.7434,10.21,24.7291,,7.982,15.8195,9.605,14.4115,,,,,
2017/3/21,8.3418,17.6148,10.22,24.6003,,7.982,15.6739,9.6614,14.4115,,,,,
2017/3/22,8.3221,18.0722,10.01,24.4714,,7.9919,16.1204,9.6803,14.4115,,,,,
2017/3/23,8.3418,17.4576,9.91,24.4615,,7.8924,15.936,9.6144,14.4115,,,,,
2017/3/24,8.4897,17.4719,10.04,25.2247,,8.3104,16.528,9.9249,14.4115,,,,,
2017/3/27,8.47,17.6505,9.82,24.9274,,8.2308,16.2659,9.8402,14.4115,,,,,
2017/3/28,8.4306,17.1932,9.71,24.9769,,8.3303,16.1204,9.8496,14.4115,,,,,
2017/3/29,8.3616,16.7787,9.57,24.5805,,8.5194,16.198,9.8778,14.4115,,,,,
2017/3/30,8.5193,16.7787,9.34,23.9164,,8.7383,16.1009,9.6991,14.4115,,,,,
2017/3/31,8.6179,16.8502,9.38,24.0353,,8.4199,15.6157,9.6332,14.4115,,,,,
2017/4/5,8.7658,17.0431,9.71,24.5507,,8.8876,16.9453,10.0095,14.4115,,,,,
2017/4/6,9.0616,17.279,10.18,25.6608,,9.1364,17.5664,10.2071,14.4115,,,,,
2017/4/7,8.9532,17.0146,10.07,25.2643,,8.9274,17.2268,10.2165,14.4115,,,,,
2017/4/10,8.7658,17.6005,9.98,25.1652,,8.7881,17.5567,10.0566,14.4115,,,,,
2017/4/11,8.9236,17.6791,9.99,24.8282,,9.1663,17.6538,10.1412,14.4115,,,,,
2017/4/12,8.756,17.2504,9.82,23.9957,,8.8478,16.9453,9.9907,14.4115,,,,,
2017/4/13,8.687,17.2504,9.75,23.9858,,8.7184,16.7512,9.859,14.4115,,,,,
2017/4/14,8.6968,17.1503,9.72,23.4902,,8.6388,16.4794,9.7837,14.4115,,,,,
2017/4/17,8.756,16.6858,9.55,23.5893,,8.6189,16.528,9.8308,14.4115,,,,,
2017/4/18,8.6672,16.4715,9.25,23.3316,,8.7284,16.3145,9.812,14.4115,,,,,
2017/4/19,8.5785,16.45,8.77,22.5783,,8.8777,16.0136,9.812,14.4115,,,,,
2017/4/20,8.5785,16.4643,8.73,22.5684,,8.7682,16.2951,9.8496,14.4115,,,,,
2017/4/21,8.6278,16.5,8.6,21.9836,,7.8924,15.9651,9.9343,14.4115,,,,,
2017/4/24,8.5193,16.0856,8.67,20.715,,7.3549,14.7422,9.8214,14.4115,,,,,
2017/4/25,8.4996,16.2642,8.7,20.6357,,7.4346,14.8878,9.652,14.4115,,,,,
2017/4/26,8.3123,15.8783,8.55,20.5663,,7.4644,15.0043,9.6332,14.4115,,,,,
2017/4/27,8.1052,16.5787,8.6,20.1698,,7.6336,15.4022,9.5956,14.4115,,,,,
2017/4/28,7.9671,16.5501,8.78,20.1302,,7.7033,15.5477,9.5015,14.4115,,,,,
2017/5/2,7.8685,17.1146,8.58,20.1005,,7.6635,15.6933,9.4451,14.4115,,,,,
2017/5/3,7.8094,17.1932,8.58,20.1897,,7.7132,15.6351,9.2946,14.4115,,,,,
2017/5/4,7.7699,17.279,8.42,20.487,,7.5838,16.0136,9.3134,14.4115,,,,,
2017/5/5,7.4347,16.7502,8.26,20.2194,,7.4744,15.5186,9.3416,14.4115,,,,,
2017/5/8,7.2079,16.2428,8.26,20.6159,,7.126,14.8878,9.4263,14.4115,,,,,
2017/5/9,7.2276,16.2214,8.26,21.0321,,7.2355,15.111,9.3886,14.4115,,,,,
2017/5/10,7.2572,15.9069,8.05,20.269,,7.0166,13.9949,9.3416,14.4115,,,,,
2017/5/11,7.3164,15.9355,8.12,20.2888,,7.1559,14.2084,9.4545,14.4115,,,,,
2017/5/12,7.2473,15.3424,8.4,19.9815,,7.0365,14.2473,9.4074,14.4115,,,,,
2017/5/15,7.2572,15.3638,8.32,19.9815,,7.0365,13.859,9.4169,14.4115,,,,,
