ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2018/11/28,10.1395,11.1381,16.2758,14.9026,11.3666,16.2347,10.4316,3.454,7.0648,8.632,4.3603,2.7925,7.27,4.9452,15.3327,8.8564,3.21,9.7466,14.254,18.379,15.9631,10.5881,8.6555,33.3515,24.1402,33.5407,26.7824,16.9402,25.594,16.9026,12.2637,,
2018/11/29,9.8115,10.8492,16.2221,14.3045,11.0276,15.472,10.5515,3.3843,6.8677,8.4428,4.2014,2.7127,7.07,4.7869,14.9535,8.5572,3.13,9.2321,13.2524,19.1448,15.2193,10.1239,8.2697,33.0036,23.2136,33.6399,27.4867,16.1107,24.8257,16.3095,12.04,,
2018/11/30,9.7817,11.447,16.1223,14.8029,11.3666,15.2838,10.4216,3.464,6.6608,8.5324,4.2312,2.7625,7.12,5.0441,15.0507,8.8564,3.44,9.514,12.7798,18.7967,15.229,10.2918,8.6555,33.5006,23.3133,33.4746,27.2998,16.3605,24.6262,16.4743,12.3026,,
2018/12/3,10.0799,12.1244,16.5138,15.092,11.6458,15.8484,11.201,3.6332,6.9367,8.861,4.4397,2.8722,7.39,5.143,15.4493,8.9761,3.5,9.7043,12.9956,19.6918,15.738,10.914,8.9819,34.1965,24.0306,35.0292,28.0477,16.8503,25.3346,16.9289,12.6138,,
2018/12/4,10.1793,12.3735,16.3142,15.6602,11.8552,15.9772,11.171,3.6332,7.0451,8.8709,4.5093,2.942,7.45,5.1529,16.3341,9.0559,3.28,9.8453,13.1753,19.5924,15.9337,11.0029,9.0413,33.9679,24.2498,35.5915,28.5152,16.9302,25.5541,17.0871,12.7208,,
2018/12/5,10.07,12.1344,16.1146,15.8297,11.925,15.7097,10.8513,3.5735,7.0353,8.7714,4.5093,2.962,7.5,5.143,16.4605,8.9562,3.03,9.7677,13.088,19.294,15.8359,10.8153,8.9819,33.1825,23.8712,35.016,28.7021,16.4405,25.175,16.7378,12.5749,,
2018/12/6,9.8711,12.4333,16.1377,15.6502,11.5661,15.5612,10.5515,3.5336,6.8677,8.622,4.3603,2.9022,7.25,5.0638,16.1299,8.8664,3.04,9.4647,12.4665,18.5779,15.5129,10.4498,8.8039,32.2083,23.5823,33.8781,29.5124,16.4405,26.1428,16.4611,12.5068,,
2018/12/7,9.9904,12.2041,16.0916,16.1287,11.6658,15.5314,10.6315,3.5336,6.9269,8.5424,4.3802,2.9221,7.19,5.1133,16.0424,8.8664,2.9,9.9439,12.4254,19.6918,15.6401,10.4202,8.9622,32.4469,23.6719,34.705,29.4189,16.2606,25.4943,16.5863,12.6819,,
2018/12/10,9.6922,12.1543,16.1069,15.6602,11.4863,15.4126,10.4616,3.5237,6.7101,8.2536,4.2709,2.8722,7.06,5.1331,16.4508,8.5871,2.93,9.4647,12.4254,19.7415,15.2486,10.2128,8.7445,32.0493,23.4129,33.5143,29.5934,15.6909,24.8756,16.2173,12.6916,,
2018/12/11,9.732,11.9849,16.1069,15.8396,11.7056,15.3928,10.5815,3.4839,6.8579,8.1342,4.3206,2.8822,7.09,5.1331,16.2855,8.7068,2.95,9.3378,12.3689,19.7614,15.4737,10.5683,9.0512,32.4469,23.3432,33.9773,29.6682,15.8408,25.135,16.5006,12.8472,,
2018/12/12,9.7022,11.965,16.5445,15.5605,11.8253,15.472,10.4116,3.454,6.9367,8.2238,4.3305,2.8722,7.12,5.0836,16.6258,8.7068,2.95,9.4154,12.4973,19.6122,15.5227,10.3609,8.9226,32.9141,23.2037,33.9773,29.6869,16.0807,25.135,16.5863,12.7402,,
2018/12/13,9.8016,12.1145,16.2298,15.6702,12.2142,15.581,10.5016,3.4739,6.9269,8.3034,4.3404,2.9121,7.2,5.1232,16.6355,8.8165,2.93,9.6056,12.2816,19.6023,15.5912,10.5486,8.9819,32.9042,23.3232,34.7712,29.7306,17.6898,25.145,16.8103,12.9444,,
2018/12/14,9.4238,11.8056,16.1223,15.3312,11.8452,14.9074,10.1119,3.3943,6.72,8.0446,4.1815,3.2013,6.69,5.0144,16.4605,8.3677,2.82,9.5281,12.3227,19.1945,15.1214,10.1041,8.7544,31.6218,21.9882,34.6587,29.4999,18.2894,26.1428,16.1975,12.4971,,
2018/12/17,9.4139,11.8554,16.1453,14.773,11.6159,15.0065,10.2018,3.4042,6.6411,7.8554,4.2312,3.3111,7.36,4.9353,16.1105,8.258,2.85,9.4858,11.9117,18.8862,15.141,10.0449,9.1699,31.9499,21.9782,34.7646,29.2943,17.9496,25.8435,16.3754,12.7597,,
2018/12/18,9.4039,12.0447,16.1223,14.7531,11.4265,15.4027,10.0419,3.3545,6.5623,7.7558,4.6583,3.1216,7.42,4.8957,16.2563,8.2181,2.78,9.0419,11.8861,18.6973,14.9061,10.035,8.7445,31.5423,21.9782,34.5066,28.8143,17.5099,27.2305,16.27,12.7791,,
2018/12/19,9.1554,11.5466,16.1146,14.3543,11.4265,15.1451,9.992,3.3346,6.4736,7.935,4.5689,3.0617,7.28,4.8067,15.9355,8.0984,2.84,8.8304,11.809,18.4287,14.7397,9.7782,8.4082,31.254,21.5897,33.7921,28.3531,16.5005,26.6418,16.0459,12.4776,,
2018/12/20,9.1654,11.5167,16.1146,14.1849,11.6259,14.8678,10.2718,3.3346,6.5426,7.716,4.4596,3.0019,8.01,4.8463,16.0424,8.248,2.82,8.9009,11.8604,18.747,14.7299,9.9263,8.5962,31.6119,21.8388,34.705,27.7298,16.4905,26.6118,16.2766,12.5846,,
2018/12/21,9.0958,11.447,16.1069,14.0254,11.8552,14.8282,10.1119,3.3246,6.4736,7.6065,4.3007,2.8822,7.54,4.8265,15.7605,8.1982,2.75,8.915,12.2199,18.568,14.769,9.8671,8.6753,32.2183,21.7391,34.2618,27.2748,16.0607,27.3302,16.6917,12.7208,,
2018/12/24,9.1455,11.6363,16.0455,14.4042,11.9649,15.0362,10.2618,3.3644,6.5623,7.6563,4.261,2.9022,7.7,4.8561,16.1494,8.3179,2.76,9.0278,12.1634,18.5978,15.0235,9.9461,8.8731,33.0632,22.1974,34.6587,27.5491,16.4905,27.5997,17.2189,12.8666,,
2018/12/25,8.9268,11.427,16.0071,14.1151,11.8652,14.7886,10.0919,3.3346,6.4244,7.5169,4.0226,2.7725,7.75,4.6682,16.2563,8.1882,2.67,8.915,11.7166,19.1548,14.8865,10.0152,8.7544,32.8843,22.566,33.7723,27.038,16.2806,27.4999,17.0739,12.7597,,
2018/12/26,8.9168,11.168,15.915,14.4341,11.9549,14.9668,9.992,3.4042,6.3849,7.3576,3.9829,2.8124,7.51,4.7276,16.0619,8.2381,2.73,8.9855,11.5368,18.7271,14.9061,9.8671,8.7346,32.775,22.7454,33.0578,26.6453,16.4605,27.8691,17.0014,13.0903,,
2018/12/27,8.7777,10.909,15.915,14.3444,12.0746,14.5805,9.8021,3.3246,6.2766,7.1186,3.8736,2.7725,7.2,4.4704,16.023,8.0486,2.6,8.8375,11.4443,18.2597,14.8571,9.7189,8.5665,32.3276,22.4266,33.1769,26.502,16.3705,27.1906,17.008,12.5068,,
2018/12/28,8.7876,11.0684,16.0455,14.0752,11.7256,14.5409,9.8021,3.3047,6.1288,7.0888,3.8736,2.7526,7.17,4.6484,15.6535,8.1284,2.64,8.7177,11.583,18.3989,14.7788,9.63,8.5962,32.3972,22.1675,33.3952,27.0193,16.4205,26.532,16.784,12.643,,
2019/1/2,8.9964,11.3573,16.0148,14.1749,11.6757,14.4815,9.8621,3.2848,6.1386,7.1883,3.9233,2.7725,7.56,4.7968,15.6535,8.1583,2.63,8.8163,10.4273,18.4685,14.6418,9.5708,8.606,32.2879,22.5262,33.1438,26.0844,16.7203,26.6717,16.3425,12.7694,,
2019/1/3,9.901,11.4769,16.0839,13.9855,11.1971,14.3923,9.952,3.3047,6.2174,7.5965,3.9133,2.7526,7.56,4.8067,15.0021,8.268,2.62,8.7459,10.3091,19.1548,14.5831,9.6103,8.6357,32.4071,22.4764,29.8294,25.7229,15.9907,27.3402,16.158,12.8666,,
2019/1/4,10.895,11.6861,16.1914,14.2547,11.4763,14.5607,10.5715,3.464,6.4046,7.7658,4.0325,2.8423,8.32,5.143,15.4299,8.4675,2.71,9.0137,10.6636,19.1647,14.8571,9.8769,8.9819,33.2124,23.1837,31.0533,26.4209,16.2906,27.9689,16.5204,13.1779,,
2019/1/7,11.3324,12.0746,16.2605,15.6801,11.8951,15.0362,10.7414,3.8124,6.5524,8.1441,4.1517,3.1315,9.15,5.3309,16.2855,8.7168,2.98,9.2392,10.8382,20.2885,15.1312,10.0547,9.071,33.4311,23.3432,32.4293,26.745,17.21,28.5875,17.041,13.2751,,
2019/1/8,10.8354,12.0846,16.0302,15.0721,12.1842,15.1055,10.8013,3.6929,6.5919,8.0645,4.1716,3.1216,8.61,5.1726,16.2952,8.5472,2.89,9.1898,10.9666,19.5725,15.0822,10.0251,9.0512,33.4012,23.0642,33.1107,26.4895,17.3899,27.8192,16.7313,13.0709,,
2019/1/9,10.6068,11.9551,16.1223,15.0422,11.9649,15.0065,10.5915,3.6531,6.5623,7.955,4.1815,3.0617,8.38,5.1627,16.5188,8.5572,2.9,9.1687,10.9666,19.284,15.0725,10.0942,9.1105,33.3316,23.3033,33.4679,27.3434,17.1001,27.919,16.6522,13.2751,,
2019/1/10,10.7161,11.9451,16.0148,14.8627,12.4634,14.947,10.6614,3.6133,6.582,8.0346,4.2014,3.0318,8.24,5.321,16.2369,8.5572,2.88,9.1053,10.7971,19.115,15.0137,10.0942,8.9622,33.3316,22.9147,33.5143,27.5615,17.5798,27.2005,16.3161,13.2265,,
2019/1/11,10.736,12.0547,16.0071,14.9923,12.1145,15.3532,10.8613,3.7526,6.6608,8.0645,4.261,3.331,8.38,5.2122,16.2855,8.627,2.97,9.2321,10.9923,19.1846,15.0627,10.351,9.1204,33.9082,23.5225,33.2695,28.3282,17.9196,24.5862,16.6588,14.2768,,
2019/1/14,10.7161,11.9849,15.9457,14.5736,11.7256,15.2739,10.6415,3.7427,6.6116,8.0446,4.2312,3.1914,8.32,5.2518,15.9938,8.5074,2.92,9.1617,11.1207,19.1249,14.7005,10.0745,9.0908,33.2521,23.1738,32.6145,28.7832,18.3994,24.247,16.2766,13.2459,,
2019/1/15,10.8652,12.3336,16.153,14.8129,11.8752,15.7097,11.191,3.8124,6.8875,8.174,4.3106,3.2911,8.52,5.2023,17.2772,8.7068,3.04,9.3378,11.1207,19.1249,15.1018,10.2226,9.1798,33.6498,23.3432,32.9453,28.9203,18.3594,24.6661,16.5995,13.4793,,
2019/1/16,10.3483,12.1244,16.2298,15.0521,11.915,15.7196,10.9612,3.7526,6.6411,8.0645,4.261,3.341,8.5,5.143,17.6078,8.7168,2.83,9.3872,11.1515,18.7569,15.1899,10.2226,9.2688,33.9579,23.5225,33.7723,28.5775,17.9996,24.5862,16.4545,13.4502,,
2019/1/17,10.2688,11.8056,15.9764,14.6733,11.6458,15.3532,10.6515,3.6133,6.582,7.8952,4.1914,3.1615,8.08,4.9946,17.2578,8.5472,2.79,9.0912,11.0282,18.2796,14.8963,9.9757,8.7841,33.9877,23.0542,32.8858,27.9916,18.2894,24.2869,16.2568,13.1292,,
2019/1/18,10.2091,12.1942,16.1991,14.6933,11.6259,15.4819,10.6714,3.6531,6.6707,7.9948,4.2312,3.1116,7.94,5.0045,17.3064,8.5772,2.71,9.0559,11.2851,18.3094,14.9061,10.5091,8.7445,33.9679,23.4129,33.1967,28.2284,19.4687,24.6361,16.415,13.1681,,
2019/1/21,10.3185,12.1045,16.0455,14.9126,11.7256,15.7692,10.6415,3.6531,6.7791,7.9848,4.2808,3.1016,7.97,5.0539,17.9189,8.5871,2.74,9.2674,11.2799,18.2099,14.8865,10.3313,8.8237,34.2164,23.8313,33.3422,28.6273,19.5187,24.9954,16.3556,13.4307,,
2019/1/22,10.239,11.9351,16.0225,14.7331,11.6359,15.1154,10.4616,3.6133,6.7101,7.7558,4.2312,3.0817,7.93,5.0342,17.6758,8.4774,2.76,9.1758,11.4905,18.3193,15.229,9.9757,8.7445,34.2959,23.4727,33.1306,28.5339,17.6998,24.8956,16.7378,13.0903,,23.4696
2019/1/23,10.1694,11.8255,16.0378,14.9026,11.7854,14.848,10.5316,3.6431,6.7692,7.7757,4.2312,3.0717,7.38,5.1034,17.7925,8.4375,2.77,9.2251,11.8861,17.7326,14.7593,10.0844,8.7445,33.9977,23.4627,32.9585,28.1724,19.4687,24.7758,16.639,13.1098,,25.8215
2019/1/24,10.3384,12.1443,16.0532,14.9126,11.8153,14.9668,10.8313,3.7128,6.8086,7.8454,4.2709,3.1216,7.39,5.0737,17.8217,9.2853,2.83,9.2674,11.7371,18.0409,14.8278,10.1535,8.794,33.9977,23.5424,34.2353,28.5588,18.7891,25.155,16.8301,13.2459,,28.4086
2019/1/25,10.0898,12.1145,16.0378,14.6733,11.5661,14.6994,10.6614,3.673,6.7002,7.7061,4.2113,3.0817,7.14,4.9847,17.5981,9.1058,2.91,9.3097,11.47,17.8221,14.6124,10.2325,8.705,31.1447,23.3432,35.2343,28.3469,18.0795,24.5962,16.4743,13.1389,,31.2504
2019/1/28,10.1694,11.7658,16.0148,14.2746,11.3467,14.6697,10.4916,3.6133,6.6214,7.5368,4.2014,3.0318,7.03,4.9946,17.6564,8.7268,2.89,8.922,11.7525,17.8121,14.5733,9.9757,8.5764,31.4628,23.0144,35.2608,28.1412,16.8902,23.9576,15.9141,13.1292,,30.0353
2019/1/29,9.891,11.0385,15.9688,14.1051,11.0875,14.3131,9.8521,3.5137,6.4539,7.4074,4.0623,2.9221,6.74,4.8166,17.3744,8.1882,2.76,8.6472,10.8022,17.4143,14.0252,9.63,8.3587,31.1645,22.4365,35.0358,28.6398,15.8508,24.0774,15.3277,12.9347,,28.3008
2019/1/30,10.0401,10.8592,15.9764,13.9058,10.9279,14.1744,9.5324,3.5535,6.3751,7.487,3.9133,2.9121,6.79,4.8265,17.6369,8.0885,2.62,8.5908,10.7098,17.3049,13.849,9.5609,8.2796,30.8763,22.2373,35.4129,28.6149,15.641,23.6084,14.985,12.3512,,29.8197
2019/1/31,9.8016,11.0684,15.4313,13.5569,10.4394,14.0358,8.9428,3.6033,6.3652,7.5766,3.8935,2.942,6.7,4.7572,17.5689,8.1683,2.36,8.5556,9.6414,16.6883,13.6044,9.3041,8.1411,29.7331,21.6495,35.4857,28.297,14.5516,23.0496,14.438,11.9622,,26.8407
2019/2/1,9.9805,11.1381,15.5004,13.846,10.7883,14.4122,9.2925,3.663,6.5722,7.7359,4.0226,3.0218,6.99,4.8957,18.162,8.3179,2.44,8.7036,8.8092,17.653,13.9567,9.7584,8.428,30.7172,22.2572,37.5762,28.9764,14.9414,23.9177,15.0179,12.5554,,26.9092
2019/2/11,10.2986,11.3175,15.6386,14.1949,11.0476,14.6895,9.7422,3.7228,6.7495,7.9151,4.112,3.0817,7.19,5.0342,18.5217,8.4675,2.51,8.9361,8.9377,17.9315,14.2993,9.9757,8.6159,31.2938,22.7255,38.5553,29.5373,15.4011,24.5663,15.4199,13.3432,,28.242
2019/2/12,10.4079,11.3872,15.8075,14.2945,11.1971,16.1555,9.7422,3.7327,6.7988,7.955,4.1914,3.0916,7.37,5.1232,18.3564,8.5273,2.56,9.0559,9.3794,17.8022,14.495,10.035,8.7248,31.4628,23.1339,40.3746,30.84,15.601,24.6661,15.4924,13.528,,28.4772
2019/2/13,10.6962,11.5765,15.8843,14.5238,11.2968,17.77,10.002,3.7924,6.9564,8.1143,4.3007,3.1914,8.11,5.232,18.8426,8.7268,2.61,9.2462,10.0061,18.0707,14.8278,10.2325,8.8731,31.9797,23.662,42.3526,31.295,15.9907,25.3745,15.7494,13.5766,,28.7123
2019/2/14,10.5869,11.427,15.7999,14.5537,11.3268,19.5431,10.1119,3.7725,7.0845,8.164,4.3106,3.1814,8.26,5.2023,18.8426,8.7966,2.67,9.3378,9.9804,17.9613,14.8571,10.3214,8.9424,31.9996,23.5823,41.0163,31.4197,16.5404,25.3446,15.9273,13.81,,29.4277
2019/2/15,10.5173,11.5864,15.6002,14.6235,11.3766,21.4944,9.952,4.1508,7.2914,8.1839,4.3007,3.1714,8.12,5.2221,18.9301,8.8564,2.94,9.3167,10.6533,17.9912,14.9256,10.3115,8.9523,32.1785,23.5424,40.0239,31.1641,16.3006,25.4643,15.9207,13.7808,,29.0651
2019/2/18,10.8752,12.0547,16.0993,15.0222,11.7754,21.7123,10.3917,4.5688,7.4885,8.5921,4.4397,3.3509,8.34,5.4595,19.6107,9.1357,3.07,9.5915,11.0591,18.6774,15.4639,10.6869,9.16,32.9241,24.3594,42.4717,32.1988,17.0002,26.4422,16.5731,14.1698,,30.2509
2019/2/19,11.3921,12.1942,16.0455,14.9524,11.8054,22.2769,10.4516,4.758,7.3506,8.622,4.4497,3.331,8.31,5.4496,19.4065,9.1257,3.09,9.6409,11.1464,18.7271,15.3563,10.7758,9.16,32.7551,24.2099,41.6712,32.66,16.8702,26.1329,16.5665,13.9948,,30.8878
2019/2/20,11.233,12.2539,15.9534,14.9425,11.8851,21.4152,10.4116,4.4394,7.2619,8.4926,4.4397,3.4008,8.27,5.588,18.969,9.1556,3.02,9.6056,10.8639,19.284,15.4248,10.7659,9.2292,32.6954,24.3494,40.8707,32.7597,17.8397,25.604,16.4347,14.0434,,29.4473
2019/2/21,11.5511,12.234,16.176,14.9425,11.8752,23.5547,10.1818,4.2702,7.1436,8.5623,4.4,3.2911,8.18,5.5386,19.1051,9.1257,2.97,9.7184,10.7201,19.9206,15.3856,10.7362,9.071,32.437,24.459,40.5399,32.286,17.5498,26.1628,16.2897,13.8294,,29.3395
2019/2/22,11.909,12.4432,17.3046,15.2116,12.1045,25.9122,10.5915,4.3698,7.2914,8.7415,4.5093,3.331,8.56,5.5979,19.4356,9.4249,2.99,9.9298,10.8896,20.0498,15.5912,11.0326,9.3875,33.1527,24.997,41.3669,33.0028,17.7197,27.1207,16.5863,14.4519,,29.2219
2019/2/25,12.6545,12.8318,17.9111,15.72,12.5831,28.5073,11.0811,4.5987,7.6757,9.309,4.7278,3.5305,8.89,5.8946,20.2815,9.774,3.11,10.2892,11.3467,20.9549,16.198,11.4375,9.7733,34.3953,25.9534,44.2248,33.9689,19.2589,27.1207,17.2321,14.9965,,30.9466
2019/2/26,12.247,12.762,17.5887,15.5705,12.254,31.3601,11.1311,4.4096,7.6462,9.7968,4.6781,3.6102,8.61,5.7562,19.8926,9.9136,3.12,10.2117,11.66,20.6665,16.1197,11.2597,9.6546,34.3556,25.525,44.7937,33.7694,18.9191,27.1207,17.1332,14.7631,,30.6232
2019/2/27,12.4259,12.9115,17.4044,15.4708,12.7227,28.2201,11.6307,4.3598,7.5279,9.528,4.6682,3.5005,8.62,5.7759,19.212,9.9435,3.16,10.1765,11.3364,21.6809,16.1295,11.2696,9.5062,34.117,25.7243,43.6294,33.0153,18.5193,27.1207,17.0476,14.6853,,31.6424
2019/2/28,12.247,12.7919,17.5963,15.7499,12.603,25.3971,11.3509,4.4594,7.587,9.6077,4.7973,3.4706,8.55,5.8353,20.2037,10.0133,3.19,10.2752,11.5368,22.2677,16.2959,11.4079,9.6051,35.0912,25.9236,44.1256,36.3186,18.5892,27.1207,17.5088,15.1132,,30.2901
2019/3/1,12.3066,12.8318,17.5272,15.5406,12.4335,25.5358,11.3209,4.4295,7.587,9.4982,4.7377,3.4706,8.82,5.7957,20.194,10.0233,3.25,10.3245,11.4443,22.0986,16.3252,11.9017,9.6546,34.9122,25.9036,43.8609,37.0791,18.6792,27.1207,17.3968,15.1132,,31.0152
2019/3/4,12.4756,13.2502,18.1952,15.7698,12.5532,25.6447,11.5707,4.4793,7.794,9.6176,4.8072,3.5105,8.8,5.9243,20.4176,10.0632,3.58,10.5218,11.4751,22.3771,16.4329,11.8721,9.7041,34.9421,27.2984,46.9702,38.6248,19.1889,27.1207,19.0047,15.191,,31.0348
2019/3/5,12.9826,14.5752,19.7229,16.1985,12.7725,26.9918,12.3201,4.6485,8.2472,9.8765,4.986,3.6601,9.68,6.0232,21.0691,10.3425,3.94,10.7121,11.7474,22.0489,16.795,11.9807,9.9613,35.6081,27.3582,49.1864,38.5812,19.3188,27.1207,18.9783,15.9009,,31.2602
2019/3/6,13.0124,14.3062,20.4062,16.2084,13.0517,27.7942,12.9896,4.7182,8.5133,10.1254,5.0655,3.9094,9.5,6.1023,21.0691,10.4921,4.33,10.9235,11.9528,21.7604,17.0299,12.0499,10.3569,36.3735,27.4877,48.6903,38.8242,19.7985,27.1207,19.2947,16.2413,,32.0736
2019/3/7,13.7281,14.8542,20.03,16.5773,13.3508,28.2201,12.7798,4.8077,8.533,10.1851,5.1449,3.9294,10,6.2012,20.544,10.7514,4.76,10.9235,12.5024,21.8798,17.4801,12.5734,10.2877,37.2185,27.956,47.8832,38.8242,19.9884,27.1207,19.6439,16.29,,35.278
2019/3/8,13.0919,14.7047,19.2239,15.5904,12.5631,25.3971,12.4001,5.2855,8.3753,9.7471,4.8867,3.8197,9.84,5.865,19.9315,10.1629,5.24,10.6909,11.7576,19.8609,16.6384,11.6746,10.0701,35.1608,27.946,46.6461,40.2017,18.5493,27.1207,18.5171,15.6773,,33.2005
2019/3/11,13.7381,15.2825,19.9379,16.7966,13.8194,24.6047,13.0695,5.1561,9.134,10.2449,5.1946,4.1987,10.3,6.4485,21.6816,11.1802,5.76,11.3393,12.2199,20.7361,17.4703,12.445,10.7526,36.8706,30.7456,51.1182,44.2219,20.4082,29.8348,19.1826,17.243,,34.2294
2019/3/12,15.09,15.2726,20.0991,17.0757,15.2054,24.6146,13.2494,5.186,9.4198,10.8522,5.3237,4.6175,10.19,6.6463,22.0316,11.0705,6.34,11.2266,12.3792,21.293,17.7248,12.6425,10.9307,36.8805,30.4368,50.0134,46.5903,22.447,32.8182,19.2288,18.235,,35.1408
2019/3/13,14.7023,14.6449,19.5003,16.7368,14.1485,23.1882,13.0995,4.8675,8.73,10.4241,5.1648,4.2685,10.19,6.4188,21.1663,10.7713,6.97,11.5437,12.559,20.378,17.4214,12.5141,11.1681,36.2045,30.108,48.3,46.1852,21.4176,36.1011,18.8993,16.6304,,32.1421
2019/3/14,14.752,13.9476,18.9245,16.0191,13.2312,23.3665,12.3201,4.748,8.4837,10.225,5.1052,3.9394,9.48,5.9935,21.351,10.3524,6.27,10.395,11.8655,19.8509,17.2257,12.4351,10.5943,35.3099,29.839,46.5865,43.6609,23.5564,32.489,18.1415,15.5606,,29.8197
2019/3/15,14.3345,14.0073,19.1395,16.1387,13.2411,23.5547,12.3401,4.7878,8.464,10.0756,5.135,3.9493,10,6.0529,21.1663,10.4322,5.64,10.4936,12.0247,20.0598,17.4997,12.603,10.4855,35.1608,29.4205,48.3793,46.7462,23.3965,32.03,18.405,15.5995,,29.8883
2019/3/18,14.4638,14.2464,19.5464,16.3879,13.5004,24.2481,12.53,4.8575,8.6216,10.225,5.2145,4.059,10.13,6.1716,21.5844,10.7015,5.42,10.7685,12.148,20.7062,17.6563,12.5536,10.6834,36.7314,29.6895,50.1523,47.5627,22.9867,31.3814,18.7938,15.8134,,30.7016
2019/3/19,14.7819,14.356,20.4216,16.3181,13.4106,23.8618,12.3801,4.8476,8.5724,10.2349,5.1747,3.9992,10.07,6.2408,21.8566,10.6217,5.51,10.7826,12.0812,20.7759,17.6955,12.4647,10.446,36.9998,30.118,50.2118,47.4193,22.387,31.8703,18.9783,15.8426,,30.8584
2019/3/20,14.4936,15.4619,19.2009,16.348,13.5303,24.149,12.44,4.7779,8.8187,10.2747,5.1549,3.9892,9.86,6.1419,21.5455,10.7015,5.44,10.6839,11.8861,20.6068,17.6955,12.7413,10.4262,36.6718,29.3608,48.9549,46.2787,21.6775,30.8525,18.7345,15.6967,,31.0936
2019/3/21,14.4638,15.2825,19.1702,16.3978,13.5801,24.149,12.48,4.8774,8.8187,10.3245,5.6714,4.069,10.31,6.2606,21.3121,10.8411,5.52,11.0433,11.9477,21.1836,17.8423,12.9487,10.5152,36.7811,29.8888,47.7641,47.0578,22.0472,31.3315,19.0904,15.9009,,30.8094
2019/3/22,14.6129,15.4419,19.032,16.3081,13.6799,23.3566,12.9296,4.8675,8.6611,10.5436,5.4628,4.069,10.11,6.3397,21.2635,10.7614,5.18,11.0222,11.7474,21.4919,18.0282,12.8697,10.6141,36.7215,29.8888,48.2603,46.7462,21.6875,30.7228,18.9652,15.8912,,30.0255
2019/3/25,15.6069,15.7707,18.9245,16.2782,13.8394,23.4755,13.4592,4.8575,8.6611,10.9219,5.4628,3.9593,10.1,6.3397,20.6315,10.8312,5.23,10.8601,12.0402,21.8897,17.9891,13.0376,10.4064,36.632,29.839,49.6495,47.4816,21.2577,31.6708,19.0838,15.4828,,29.3493
2019/3/26,14.2948,15.0235,18.295,15.9792,13.5602,23.0099,13.3193,4.6385,8.3457,10.0856,5.6018,3.8197,9.54,6.1814,19.7662,10.3824,5.13,10.6064,11.9426,21.5516,17.0984,12.9783,10.1195,35.9163,28.6534,48.8358,47.6188,20.4382,30.4734,18.2667,15.298,,29.5649
2019/3/27,13.9568,15.1032,18.4332,15.8496,14.308,23.7528,12.8497,4.6385,8.3063,10.0358,5.9594,3.7798,9.52,6.1814,19.669,10.5918,4.86,10.698,11.8141,21.0742,17.7835,12.3264,10.1195,35.8367,28.8925,51.138,48.8155,20.4881,31.5311,18.405,14.8895,,28.8299
2019/3/28,14.1655,15.163,18.4255,15.5804,14.5274,23.0396,13.669,4.5888,8.0797,9.8168,5.3635,3.7,9.23,6.0232,19.5037,10.6018,4.78,10.5993,11.5111,20.7957,17.5193,12.5338,10.2679,35.2999,28.5637,52.5471,46.7586,20.0284,32.5289,18.2139,14.8506,,28.3204
2019/3/29,14.9012,15.9799,18.6635,15.9792,14.7467,23.2179,13.9288,4.6684,8.4049,10.2548,5.3237,3.8396,9.43,6.3595,20.301,10.9808,4.97,10.9799,11.6344,20.6565,17.715,13.0771,10.6834,36.135,29.2113,53.5394,48.2109,20.4782,32.9579,18.5896,15.1035,,28.8887
2019/4/1,15.3584,16.1891,19.2162,16.8464,15.1954,24.0995,15.3177,4.8276,8.7694,10.6332,5.5025,4.0191,9.75,6.5968,20.8746,11.4994,5.31,11.2547,12.1378,21.1538,18.2142,13.6895,10.7823,37.1688,30.2873,57.9388,49.5883,21.8374,33.377,19.2551,15.6675,,29.8393
2019/4/2,15.438,16.0796,19.4082,16.7966,15.0857,23.6736,15.4676,4.8177,8.7399,10.6132,5.5323,3.9792,9.85,6.5771,21.3802,11.5692,5.35,11.2618,12.1069,20.925,18.4001,13.7586,10.7922,37.9442,30.8154,57.1714,52.2809,21.8873,33.1176,19.3012,15.6286,,29.5943
2019/4/3,15.5572,16.0895,19.3468,17.0956,14.7368,24.0698,16.8865,4.8276,9.0946,11.1011,5.6515,4.0391,10,6.5869,21.3024,11.7188,5.11,11.4521,12.2302,23.0136,18.7818,14.0055,10.812,38.0933,30.7655,56.9464,52.6611,21.5575,32.1796,19.3605,15.7162,,30.1725
2019/4/4,15.6964,16.0297,20.2911,16.9561,14.7068,23.6934,17.1662,4.8376,8.8778,10.9219,5.6912,4.0491,9.96,6.8441,20.9329,11.629,5.2,11.4944,12.148,25.3109,18.8895,14.9537,10.713,38.5108,30.5962,56.0335,52.6673,21.7874,31.6009,19.2222,15.794,,30.5644
