ÈÕÆÚ,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH
2018/6/29,1.6975,0.8602,1.8843,2.474,0,2.1566,0,1.9048,1.5332,1.6234,1.8349,1.8018,2.0325,3.0702,2.1021,1.2019,1.9298,,2.267,1.0417,2.8424,0.4037,2.6481,0.7277,0.7356,,0.7466,,0.2768,0.037,0.1357,0.2969,0.069,0.2437,1.5696,0.4633,0.0537,1.1931,,1.0053,0.1262,0.0787,12799098000,7242708638,1992236219,4178970000,10601678152,2760738714,10601678152,9872848980,1.38115E+11,5569786579,3076736060,14628941587,12611011474,13098538091,3451731343,53888000000,8384875800,,2265480000,15007490800,5569786579,31.6531,52.6705,19.3896,38.4605,29.1648,31.5109,12.3052,26.7647,11.9723,43.796,6.3663,27.3354,15.3069,9.5165,397.6313,20.719,51.6206,,23.5572,49.9529,36.8475,2.0445,2.7003,1.5561,1.5632,2.9887,1.3882,1.261,0.9284,1.9877,1.0409,0.8415,1.3547,0.8043,0.959,1.0772,1.5248,2.9787,,1.6922,1.3851,0.8758,37.2306,3.9803,3.2051,0.3048,5.9903,4.943,2.5274,2.055,3.6906,1.383,0.4868,3.8313,0.886,1.8294,2.7111,3.05,4.3312,,3.2254,2.7698,1.1636
2018/7/2,-6.525,-6.1834,-1.5852,-1.5248,0,0.8889,0,-0.3115,-1.1745,-1.5974,-0.9009,0,-1.4608,0,0.5882,0.2375,-4.9914,,-1.4778,-0.5155,-1.2563,0.6278,3.4552,0.8416,0.574,,1.2401,,0.4483,0.0472,0.0966,0.4572,0.0928,0.2495,1.3349,0.882,0.0826,1.6722,,1.0942,0.1462,0.0142,11963952000,6794865246,1960655195,4115250000,10608089226,2785278614,10608089226,9842092442,1.36493E+11,5480812352,3049017717,14628941587,12426786870,13098538091,3472035645,54016000000,7966353600,,2232000000,14930132600,5480812352,29.5877,49.4137,19.0822,37.8741,29.1648,31.791,12.3051,26.6813,11.8317,43.0964,6.309,27.3354,15.0833,9.5165,399.9703,20.7682,49.044,,23.2091,49.6954,36.3797,1.9111,2.5333,1.5314,1.5394,2.9887,1.4005,1.261,0.9255,1.9644,1.0243,0.834,1.3547,0.7925,0.959,1.0835,1.5284,2.83,,1.6672,1.378,0.8646,34.8013,3.7342,3.1543,0.3001,5.9903,4.9869,2.5274,2.0486,3.6472,1.3609,0.4824,3.8313,0.873,1.8294,2.7271,3.0572,4.115,,3.1777,2.7555,1.1488
2018/7/3,-0.1623,-0.7955,0.9396,1.1613,0,-0.6608,0,2.1875,0.8489,0.3247,0.9091,0.4425,1.6173,2.1277,0.2924,0.7109,-0.9058,,1,1.0363,0.7634,0.3086,2.2454,0.6242,0.4623,,1.0311,,0.3788,0.0387,0.0806,0.3141,0.078,0.2352,0.9362,0.5828,0.054,0.9899,,1.0293,0.1087,0.0198,11944530000,6740815182,1979077459,4163040000,10608089226,2766873689,10608089226,10057388214,1.37652E+11,5498607198,3076736060,14693671417,12627759165,13377230390,3482187796,54400000000,7894194600,,2254320000,15084849000,5498607198,29.5397,49.0206,19.2615,38.3139,29.1648,31.5809,12.3699,27.265,11.9322,43.2363,6.3663,27.4564,15.3272,9.719,401.1398,20.9159,48.5998,,23.4412,50.2104,36.8458,1.908,2.5132,1.5458,1.5573,2.9887,1.3913,1.2676,0.9457,1.981,1.0276,0.8415,1.3607,0.8053,0.9794,1.0867,1.5393,2.8044,,1.6839,1.3923,0.8757,34.7448,3.7045,3.1839,0.3036,5.9903,4.954,2.5407,2.0934,3.6782,1.3654,0.4868,3.8482,0.8871,1.8684,2.735,3.079,4.0777,,3.2095,2.784,1.1635
2018/7/4,-1.3008,-0.5727,-1.0638,-2.1684,0,-2.6608,0,-1.5291,-0.3367,-0.6472,-0.9009,-0.8811,0.5305,-1.6667,-1.7493,0,-2.3766,,-0.7426,-0.5128,-0.2525,0.2628,1.7997,0.5122,0.4079,,0.6325,,0.2902,0.0283,0.0572,0.2402,0.0392,0.2956,0.7323,0.3347,0.048,0.7253,,0.8746,0.1283,0.0159,11789154000,6702207993,1958023443,4072770000,10608089226,2693253990,10608089226,9903605519,1.37188E+11,5463017507,3049017717,14564211757,12694749930,13154276551,3421274890,54400000000,7706581200,,2237580000,15007490800,5463017507,29.1554,48.7399,19.0566,37.4831,29.1648,30.7406,12.3913,26.8481,11.892,42.9565,6.309,27.2145,15.4086,9.557,394.1228,20.9159,47.4447,,23.2671,49.9529,36.8069,1.8832,2.4988,1.5294,1.5235,2.9887,1.3543,1.2698,0.9313,1.9744,1.0209,0.834,1.3487,0.8096,0.9631,1.0677,1.5393,2.7377,,1.6714,1.3851,0.8748,34.2928,3.6833,3.1501,0.297,5.9903,4.8222,2.5451,2.0614,3.6658,1.3565,0.4824,3.8143,0.8918,1.8372,2.6872,3.079,3.9808,,3.1857,2.7698,1.1623
2018/7/5,-8.8962,-6.9124,-2.957,-4.0417,0,-4.2141,0,-3.1056,1.3514,-1.6287,-2.9545,-0.4444,-2.2427,-2.5424,-2.6706,0.7059,-4.6816,,-2.7431,-1.5464,-0.2532,0.5897,3.7149,0.7813,0.5126,,0.6344,,0.2457,0.0852,0.0851,0.2976,0.0587,0.1635,0.5643,0.3833,0.0895,1.1602,,1.1886,0.1078,0.01,10740366000,6238921726,1900124901,3908160000,10608089226,2579756954,10608089226,9596040131,1.39042E+11,5374043281,2958933102,14499481927,12410039179,12819845791,3329905531,54784000000,7345786200,,2176200000,14775416200,5374043281,26.5617,45.3708,18.4931,35.9681,29.1648,29.4452,12.3141,26.0143,12.0527,42.2569,6.1226,27.0935,15.063,9.3141,383.5973,21.0635,45.2235,,22.6288,49.1804,36.4849,1.7157,2.3261,1.4842,1.4619,2.9887,1.2972,1.2619,0.9024,2.0011,1.0043,0.8093,1.3427,0.7915,0.9386,1.0392,1.5501,2.6096,,1.6255,1.3637,0.8671,31.2421,3.4287,3.0569,0.285,5.9903,4.619,2.5293,1.9974,3.7153,1.3344,0.4681,3.7974,0.8718,1.7905,2.6154,3.1007,3.7944,,3.0983,2.7269,1.1521
2018/7/6,1.4519,-0.7426,-0.554,0,0,-1.308,0,0.641,-0.3333,-0.3311,-0.7026,-3.125,0.5398,2.1739,0.9146,-1.6355,-0.3929,,-0.2604,0.5236,-0.2538,0.3815,2.5403,0.9249,0.5035,,0.8012,,0.2263,0.0382,0.1001,0.3722,0.1312,0.2207,0.7397,0.3939,0.08,0.9244,,1.3465,0.1687,0.0294,10856898000,6192593100,1889597893,3908160000,10608089226,2546014592,10608089226,9657553208,1.38579E+11,5356248435,2938144345,14046373117,12477029944,13098538091,3360361984,53888000000,7316922600,,2137140000,14852774400,5356248435,26.8499,45.0338,18.3906,35.9681,29.1648,29.0601,12.3366,26.1811,12.0125,42.1169,6.0796,26.2469,15.1443,9.5165,387.1058,20.719,45.0459,,22.2227,49.4379,36.4781,1.7343,2.3088,1.4759,1.4619,2.9887,1.2802,1.2642,0.9081,1.9944,1.001,0.8036,1.3007,0.7957,0.959,1.0487,1.5248,2.5993,,1.5964,1.3709,0.867,31.581,3.4032,3.04,0.285,5.9903,4.5585,2.5339,2.0102,3.7029,1.33,0.4649,3.6787,0.8765,1.8294,2.6394,3.05,3.7795,,3.0427,2.7412,1.1519
2018/7/9,1.2522,1.4963,2.3677,1.2228,0,1.9277,0,1.5924,1.0033,1.6611,1.8868,0.4608,1.745,1.2766,1.2085,0.4751,1.3807,,1.5666,0.5208,1.7812,0.2583,1.6825,0.5969,0.3586,,0.4685,,0.1692,0.0231,0.0643,0.2849,0.0654,0.1957,0.6381,0.2924,0.0465,0.6899,,0.9865,0.0874,0.0365,10992852000,6285250353,1934337676,3955950000,10608089226,2595094391,10608089226,9811335903,1.39969E+11,5445222662,2993581031,14111102947,12694749930,13265753470,3400970588,54144000000,7417945200,,2170620000,14930132600,5445222662,27.1861,45.7077,18.8261,36.408,29.1648,29.6203,12.3462,26.598,12.133,42.8166,6.1943,26.3678,15.4086,9.638,391.7838,20.8175,45.6678,,22.5708,49.6954,37.1597,1.756,2.3433,1.5109,1.4798,2.9887,1.3049,1.2652,0.9226,2.0144,1.0176,0.8188,1.3067,0.8096,0.9712,1.0614,1.532,2.6352,,1.6214,1.378,0.8832,31.9765,3.4541,3.112,0.2885,5.9903,4.6464,2.5359,2.0422,3.7401,1.3521,0.4736,3.6956,0.8918,1.8528,2.6713,3.0645,3.8317,,3.0903,2.7555,1.1735
2018/7/10,1.4134,1.3514,1.4966,1.6107,-6.5294,1.5421,-6.3923,0.3135,1.1589,0.6536,0.6944,0.4587,0.2639,0.8403,0.597,1.4184,0.7782,,0.5141,0.5181,1.25,0.2529,2.0245,0.8034,0.4041,2.099,0.5161,0.807,0.2432,0.0272,0.0984,0.2372,0.0482,0.1949,0.5033,0.2783,0.0589,0.6875,,0.7987,0.083,0.0359,11148228000,6370186169,1963286947,4019670000,9915448869,2625769266,9915448869,9842092442,1.41591E+11,5480812352,3014369788,14175832777,12728245312,13377230390,3421274890,54912000000,7475672400,,2181780000,15007490800,5480812352,27.5704,46.3253,19.1078,36.9944,27.2605,29.9704,11.5336,26.6813,12.2736,43.0964,6.2373,26.4888,15.4492,9.719,394.1228,21.1127,46.0232,,22.6869,49.9529,37.5483,1.7808,2.375,1.5335,1.5036,2.7936,1.3203,1.1819,0.9255,2.0377,1.0243,0.8245,1.3127,0.8117,0.9794,1.0677,1.5538,2.6557,,1.6297,1.3851,0.8924,32.4285,3.5008,3.1585,0.2931,5.5992,4.7013,2.369,2.0486,3.7834,1.3609,0.4769,3.7126,0.8942,1.8684,2.6872,3.1079,3.8615,,3.1062,2.7698,1.1857
2018/7/11,-1.9164,-2.7879,-1.8767,-2.642,-9.4233,-2.8037,-4.3966,0.3125,-1.964,-1.3072,-2.5287,-1.8265,-1.8421,-2.9167,-2.0772,-1.8648,-2.8958,,-3.5806,-1.5464,-2.2388,0.2604,2.3283,0.6908,0.5018,1.356,0.5748,0.4535,0.2734,0.0284,0.0565,0.3615,0.0673,0.224,0.6683,0.3477,0.0572,0.7993,,0.9287,0.1323,0.0329,10934586000,6192593100,1926442420,3913470000,8981081676,2552149567,8981081676,9872848980,1.3881E+11,5374043281,2938144345,13916913456,12493777635,12987061171,3350209833,53888000000,7259195400,,2103660000,14775416200,5374043281,27.042,45.0338,18.7492,36.017,24.6917,29.1301,11.0226,26.7647,12.0326,42.2569,6.0796,26.005,15.1646,9.4355,385.9363,20.719,44.6905,,21.8745,49.1804,36.422,1.7467,2.3088,1.5047,1.4639,2.5303,1.2833,1.1296,0.9284,1.9977,1.0043,0.8036,1.2887,0.7968,0.9508,1.0455,1.5248,2.5788,,1.5714,1.3637,0.8656,31.807,3.4032,3.0993,0.2854,5.0715,4.5695,2.264,2.055,3.7091,1.3344,0.4649,3.6448,0.8777,1.8139,2.6314,3.05,3.7497,,2.995,2.7269,1.1502
2018/7/12,1.9538,3.2419,1.9126,4.2062,-0.0518,2.2837,1.6634,0.9346,1.5025,1.9868,1.6509,1.8605,1.8767,2.5751,2.4242,4.038,2.3857,,2.9178,1.0471,1.7812,0.275,2.5192,0.7621,0.8105,1.4294,0.7307,0.2849,0.4093,0.0339,0.1622,0.4344,0.088,0.3926,0.6671,0.5648,0.1211,0.7238,,1.073,0.1558,0.0133,11148228000,6393350482,1963286947,4078080000,8976433083,2610431828,8976433083,9965118597,1.40896E+11,5480812352,2986651445,14175832777,12728245312,13321491930,3431427041,56064000000,7432377000,,2165040000,14930132600,5480812352,27.5704,46.4938,19.1078,37.532,24.6789,29.7953,11.2894,27.0149,12.2134,43.0964,6.1799,26.4888,15.4492,9.6785,395.2923,21.5557,45.7566,,22.5128,49.6954,37.3461,1.7808,2.3836,1.5335,1.5255,2.529,1.3126,1.1569,0.9371,2.0277,1.0243,0.8169,1.3127,0.8117,0.9753,1.0709,1.5864,2.6403,,1.6172,1.378,0.8876,32.4285,3.5135,3.1585,0.2974,5.0689,4.6739,2.3188,2.0742,3.7649,1.3609,0.4725,3.7126,0.8942,1.8606,2.6952,3.1731,3.8392,,3.0824,2.7555,1.1793
2018/7/13,-0.5226,0,1.2064,-1.1719,-1.6054,-0.3525,-1.4437,0,-0.6579,0,0.9281,2.2831,-0.5263,0,0,-0.9132,0.1942,,-0.7732,0.5181,0.25,0.1477,1.8356,0.7927,0.3914,1.0381,0.4479,0.293,0.1599,0.0184,0.0888,0.285,0.0845,0.1761,0.5148,0.2386,0.0757,0.5396,,0.6944,0.0927,0.0205,11089962000,6393350482,1986972715,4030290000,8832326700,2601229366,8832326700,9965118597,1.39969E+11,5480812352,3014369788,14499481927,12661254547,13321491930,3431427041,55552000000,7446808800,,2148300000,15007490800,5480812352,27.4263,46.4938,19.3383,37.0921,24.2827,29.6903,11.1268,27.0149,12.133,43.0964,6.2373,27.0935,15.3679,9.6785,395.2923,21.3588,45.8455,,22.3387,49.9529,37.44,1.7715,2.3836,1.552,1.5076,2.4884,1.308,1.1402,0.9371,2.0144,1.0243,0.8245,1.3427,0.8075,0.9753,1.0709,1.5719,2.6455,,1.6047,1.3851,0.8898,32.259,3.5135,3.1966,0.2939,4.9875,4.6574,2.2854,2.0742,3.7401,1.3609,0.4769,3.7974,0.8895,1.8606,2.6952,3.1442,3.8466,,3.0585,2.7698,1.1823
2018/7/16,0.8757,1.087,0,0,1.4737,0.9434,1.5625,-0.6173,-0.1656,0.974,-0.4598,-0.4464,-0.7937,0.4184,0.2959,-2.3041,0.5814,,0.2597,-0.5155,-0.2494,0.2569,2.4862,0.5332,0.422,0.7554,0.5142,0.154,0.1827,0.0221,0.1103,0.2268,0.0591,0.1502,0.4927,0.2222,0.0819,0.7163,,0.6609,0.0805,0.0057,11187072000,6462843422,1986972715,4030290000,8962487304,2625769266,8962487304,9903605519,1.39737E+11,5534196888,3000510617,14434752097,12560768400,13377230390,3441579192,54272000000,7490104200,,2153880000,14930132600,5534196888,27.6664,46.9992,19.3383,37.0921,24.6406,29.9704,11.3056,26.8481,12.1129,43.5162,6.2086,26.9726,15.2459,9.719,396.4618,20.8667,46.112,,22.3967,49.6954,37.364,1.787,2.4095,1.552,1.5076,2.5251,1.3203,1.1586,0.9313,2.0111,1.0342,0.8207,1.3367,0.8011,0.9794,1.074,1.5357,2.6608,,1.6089,1.378,0.888,32.5415,3.5517,3.1966,0.2939,5.061,4.7013,2.3221,2.0614,3.7339,1.3742,0.4747,3.7804,0.8824,1.8684,2.7032,3.0717,3.869,,3.0665,2.7555,1.1799
2018/7/17,-1.3889,-1.0753,4.106,2.5033,-0.9336,-0.2336,-0.7692,-1.5528,-0.995,0,0.4619,0,0.5333,0,0.295,0.4717,-0.969,,0,-0.5181,0.25,0.1935,1.5044,2.3857,1.3069,0.4951,0.4681,0.1317,0.4204,0.0332,0.0669,0.225,0.0379,0.1284,0.3834,0.2361,0.0475,0.3731,,0.501,0.0717,0.0094,11031696000,6393350482,2068557025,4131180000,8878812630,2619634291,8878812630,9749822825,1.38347E+11,5534196888,3014369788,14434752097,12627759165,13377230390,3451731343,54528000000,7374649800,,2153880000,14852774400,5534196888,27.2822,46.4938,20.1324,38.0207,24.4105,29.9004,11.2294,26.4312,11.9924,43.5162,6.2373,26.9726,15.3272,9.719,397.6313,20.9651,45.4012,,22.3967,49.4379,37.4928,1.7622,2.3836,1.6157,1.5454,2.5015,1.3173,1.1508,0.9168,1.991,1.0342,0.8245,1.3367,0.8053,0.9794,1.0772,1.5429,2.6198,,1.6089,1.3709,0.8911,32.0895,3.5135,3.3279,0.3013,5.0138,4.6904,2.3065,2.0294,3.6967,1.3742,0.4769,3.7804,0.8871,1.8684,2.7111,3.0862,3.8094,,3.0665,2.7412,1.184
2018/7/18,0.1761,-1.3285,-0.5089,-1.4139,-2.3037,-0.4684,-1.6473,0,-0.1675,-0.6431,0.9195,0,-0.5305,0.4167,-0.2941,-1.4085,-0.1957,,2.0725,0,-0.2494,0.2703,1.5119,1.3247,0.4911,0.5731,0.3848,0.1636,0.2557,0.0232,0.0544,0.394,0.0501,0.1813,0.5074,0.2921,0.065,0.5775,,2.4786,0.0818,0.0072,11051118000,6308414666,2058030017,4072770000,8674274538,2607364341,8674274538,9749822825,1.38115E+11,5498607198,3042088131,14305292437,12560768400,13432968850,3441579192,53760000000,7360218000,,2198520000,14852774400,5498607198,27.3302,45.8761,20.0299,37.4831,23.8482,29.7603,11.0592,26.4312,11.9723,43.2363,6.2947,26.7307,15.2459,9.7595,396.4618,20.6698,45.3124,,22.8609,49.4379,37.4513,1.7653,2.352,1.6075,1.5235,2.4439,1.3111,1.1333,0.9168,1.9877,1.0276,0.8321,1.3247,0.8011,0.9835,1.074,1.5212,2.6147,,1.6422,1.3709,0.8901,32.146,3.4669,3.3109,0.297,4.8983,4.6684,2.2715,2.0294,3.6906,1.3654,0.4813,3.7465,0.8824,1.8761,2.7032,3.0427,3.8019,,3.13,2.7412,1.1827
2018/7/19,-2.812,-0.9792,-2.1739,-2.086,-6.806,-2,-3.0542,0.3155,-1.6779,-0.3236,-1.139,-0.4525,-0.8,-1.6598,-2.6549,-1.9048,-0.5882,,-1.7766,-0.5208,-1,0.2689,1.5188,0.7529,0.3716,1.097,0.4551,0.3136,0.2158,0.0412,0.0539,0.2579,0.0511,0.1501,0.5446,0.4611,0.0545,0.378,,1.3355,0.0732,0.0217,10740366000,6246643164,2013290234,3987810000,8083903227,2555217054,8083903227,9780579364,1.35798E+11,5480812352,3007440202,14240562607,12460282253,13210015011,3350209833,52736000000,7316922600,,2159460000,14775416200,5480812352,26.5617,45.4269,19.5945,36.7012,22.2251,29.1651,10.7456,26.5146,11.7715,43.0964,6.223,26.6097,15.124,9.5975,385.9363,20.2761,45.0459,,22.4548,49.1804,37.161,1.7157,2.3289,1.5725,1.4917,2.2776,1.2849,1.1012,0.9197,1.9544,1.0243,0.8226,1.3187,0.7947,0.9671,1.0455,1.4922,2.5993,,1.613,1.3637,0.8832,31.2421,3.4329,3.239,0.2908,4.5649,4.575,2.2071,2.0358,3.6286,1.3609,0.4758,3.7296,0.8754,1.845,2.6314,2.9848,3.7795,,3.0744,2.7269,1.1735
2018/7/20,1.8083,1.6069,1.6993,0.5326,-0.4025,0.2401,1.1179,1.2579,0.5119,0.974,0.9217,0.9091,1.4785,1.6878,1.5152,1.9417,1.3807,,-0.5168,1.0471,1.2626,0.1956,1.5016,0.767,0.3369,0.7425,0.4612,0.1627,0.2784,0.0446,0.0778,0.4209,0.0693,0.2117,0.5283,0.2867,0.0592,0.6436,,1.5169,0.0755,0.0309,10934586000,6347021855,2047503009,4009050000,8051363076,2561352029,8051363076,9903605519,1.36493E+11,5534196888,3035158545,14370022267,12644506856,13432968850,3400970588,53760000000,7417945200,,2148300000,14930132600,5534196888,27.042,46.1569,19.9274,36.8967,22.1356,29.2351,10.9633,26.8481,11.8317,43.5162,6.2803,26.8516,15.3476,9.7595,391.7838,20.6698,45.6678,,22.3387,49.6954,37.9697,1.7467,2.3664,1.5993,1.4997,2.2684,1.2879,1.1235,0.9313,1.9644,1.0342,0.8302,1.3307,0.8064,0.9835,1.0614,1.5212,2.6352,,1.6047,1.378,0.9024,31.807,3.4881,3.294,0.2924,4.5465,4.586,2.2518,2.0614,3.6472,1.3742,0.4802,3.7635,0.8883,1.8761,2.6713,3.0427,3.8317,,3.0585,2.7555,1.199
2018/7/23,2.1314,1.4599,2.1851,2.2517,1.6166,10.0599,2.5126,1.8634,2.2071,1.2862,1.8265,2.2523,1.5894,2.0747,3.8806,1.6667,1.3619,,2.8571,2.0725,0.7481,0.323,2.315,1.1327,0.6547,0.8789,1.8538,0.2224,0.3581,0.051,0.1103,0.5967,0.1021,0.3801,0.8868,1.2763,0.0983,1.0312,,2.5282,0.2405,0.0338,11167650000,6439679109,2092242792,4099320000,8181523680,2819020976,8181523680,10088144753,1.39506E+11,5605376270,3090595231,14693671417,12845479150,13711661150,3532948551,54656000000,7518967800,,2209680000,15239565400,5605376270,27.6184,46.8307,20.3629,37.7275,22.4935,32.1761,11.2258,27.3484,12.0929,44.0759,6.395,27.4564,15.5915,9.962,406.9874,21.0143,46.2897,,22.977,50.7253,38.2097,1.7839,2.4009,1.6342,1.5334,2.3051,1.4175,1.1504,0.9486,2.0077,1.0476,0.8453,1.3607,0.8192,1.0039,1.1026,1.5465,2.6711,,1.6505,1.4066,0.9081,32.485,3.539,3.366,0.2989,4.62,5.0473,2.3057,2.0998,3.7277,1.3919,0.489,3.8482,0.9024,1.9151,2.7749,3.0935,3.8839,,3.1459,2.8126,1.2066
2018/7/24,2.9565,2.3981,1.8868,2.2021,5.5114,2.7203,2.451,1.5244,1.495,1.5873,2.4664,1.7621,2.6076,6.0976,1.4368,1.6393,1.9194,,2.5253,2.0305,1.4851,0.512,3.3726,1.5377,1.0733,1.3114,4.0824,0.3693,0.4658,0.0642,0.1301,0.765,0.1417,0.6143,1.5668,1.2864,0.1005,1.2838,,3.5563,0.2795,0.0555,11497824000,6594107864,2131719071,4189590000,8632437201,2895708162,8632437201,10241927447,1.41591E+11,5694350496,3166820674,14952590737,13180432974,14547738050,3583709307,55552000000,7663285800,,2265480000,15548998200,5694350496,28.435,47.9537,20.7471,38.5582,23.7332,33.0514,11.5542,27.7653,12.2736,44.7755,6.5528,27.9402,15.9981,10.5694,412.8349,21.3588,47.1782,,23.5572,51.7553,38.9481,1.8366,2.4585,1.665,1.5672,2.4321,1.4561,1.1841,0.9631,2.0377,1.0642,0.8662,1.3846,0.8406,1.0651,1.1184,1.5719,2.7224,,1.6922,1.4351,0.9257,33.4454,3.6239,3.4295,0.3055,4.8747,5.1847,2.3732,2.1318,3.7834,1.414,0.501,3.916,0.926,2.0318,2.8148,3.1442,3.9585,,3.2254,2.8697,1.2299
2018/7/25,-0.8446,0.1171,-1.2346,0.6337,-0.5385,-2.6483,-1.3397,-0.9009,0.1637,0,-0.6565,0,-1.1436,-1.5326,-0.8499,-0.6912,-0.9416,,-0.4926,0,-0.7317,0.2914,2.0238,1.04,0.7515,0.8325,1.9131,0.1386,0.3359,0.0466,0.0905,0.4738,0.0889,0.3062,1.0133,0.651,0.0588,0.727,,1.7697,0.1552,0.0725,11400714000,6601829302,2105401552,4216140000,8585951271,2819020976,8585951271,10149657830,1.41823E+11,5694350496,3146031917,14952590737,13029703754,14324784210,3553252854,55168000000,7591126800,,2254320000,15394281800,5694350496,28.1948,48.0099,20.4909,38.8026,23.6054,32.1761,11.4272,27.5151,12.2937,44.7755,6.5097,27.9402,15.8151,10.4074,409.3264,21.2112,46.734,,23.4412,51.2403,38.748,1.8211,2.4614,1.6445,1.5771,2.419,1.4175,1.171,0.9544,2.0411,1.0642,0.8605,1.3846,0.831,1.0488,1.1089,1.561,2.6967,,1.6839,1.4208,0.9209,33.1629,3.6281,3.3872,0.3075,4.8484,5.0473,2.3471,2.1126,3.7896,1.414,0.4977,3.916,0.9154,2.0007,2.7909,3.1224,3.9212,,3.2095,2.8411,1.2236
2018/7/26,0.3407,-0.2339,0.625,0.2519,0.8121,2.2851,-0.194,1.2121,0.1634,2.8125,3.9648,3.4632,1.671,2.3346,2,0.9281,0,,3.7129,2.0101,0.7371,0.3184,2.2487,1.1836,1.0921,0.8407,2.3199,0.1069,0.4531,0.042,0.1938,1.6754,0.1987,0.7358,1.1446,1.2463,0.1043,0.7899,,4.9131,0.3761,0.0327,11439558000,6586386426,2118560312,4226760000,8655680166,2883438212,8655680166,10272683986,1.42055E+11,5854504104,3270764460,15470429377,13247423739,14659214969,3624317911,55680000000,7591126800,,2338020000,15703714600,5854504104,28.2909,47.8976,20.619,38.9003,23.7971,32.9114,11.3426,27.8486,12.3138,46.0348,6.7678,28.9078,16.0794,10.6504,417.5129,21.408,46.734,,24.3115,52.2703,38.8167,1.8273,2.4556,1.6548,1.5811,2.4387,1.4499,1.1624,0.966,2.0444,1.0941,0.8946,1.4326,0.8449,1.0732,1.1311,1.5755,2.6967,,1.7464,1.4494,0.9226,33.2759,3.6196,3.4083,0.3082,4.8878,5.1627,2.3297,2.1382,3.7958,1.4537,0.5175,4.0517,0.9307,2.0474,2.8467,3.1514,3.9212,,3.3287,2.8982,1.2258
2018/7/27,2.2071,1.8757,-0.9938,1.3819,0.5908,3.1915,-0.0972,0,0,0,0.6356,-0.4184,-0.7585,-0.3802,3.0812,0.6897,1.1407,,-0.716,0,-0.7317,0.4897,2.366,0.7547,1.1281,0.769,2.2489,0.0908,0.3493,0.0367,0.1446,1.3687,0.1171,0.3673,0.7409,1.723,0.0856,0.8226,,2.9532,0.1883,0.0393,11692044000,6709929431,2097506296,4285170000,8706814689,2975462836,8706814689,10272683986,1.42055E+11,5854504104,3291553217,15405699547,13146937592,14603476510,3735991572,56064000000,7677717600,,2321280000,15703714600,5854504104,28.9153,48.796,20.4141,39.4379,23.9376,33.9618,11.3748,27.8486,12.3138,46.0348,6.8108,28.7869,15.9574,10.6099,430.3774,21.5557,47.267,,24.1374,52.2703,38.6922,1.8677,2.5017,1.6383,1.603,2.4531,1.4962,1.1657,0.966,2.0444,1.0941,0.9003,1.4266,0.8385,1.0692,1.1659,1.5864,2.7275,,1.7339,1.4494,0.9196,34.0104,3.6875,3.3745,0.3125,4.9167,5.3274,2.3363,2.1382,3.7958,1.4537,0.5208,4.0347,0.9236,2.0396,2.9344,3.1731,3.9659,,3.3048,2.8982,1.2219
