ÈÕÆÚ,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH,000089.SZ,600004.SH,600009.SH,600897.SH
2016/9/19,0,1.593,0.0364,0,0.1937,0.2863,0.2767,0.3633,18354387106,16134500000,30037796626,6319528200,35.1762,12.8758,20.9105,17.1018,1.7951,1.6857,2.605,2.0958,6.2165,2.871,8.4217,4.4367
2016/9/20,0.3352,0.1426,0.1092,0.377,0.1514,0.5246,0.1157,0.3118,18415910191,16157500000,30070600918,6343353000,35.2941,12.8941,20.9333,17.1663,1.8011,1.6881,2.6079,2.1037,6.2373,2.8751,8.4309,4.4534
2016/9/21,1.2249,-0.0712,-0.1818,0.7981,0.4089,0.2603,0.1792,0.2944,18641494837,16146000000,30015927098,6393980700,35.7264,12.8849,20.8953,17.3033,1.8232,1.6869,2.6032,2.1205,6.3137,2.8731,8.4155,4.489
2016/9/22,-0.22,0.0712,-0.4736,0.1397,0.3435,0.5902,0.3614,0.3022,18600479447,16157500000,29873775166,6402915000,35.6478,12.8941,20.7963,17.3275,1.8192,1.6881,2.5908,2.1235,6.2998,2.8751,8.3757,4.4952
2016/9/23,-0.7718,0.2847,0.4392,0.1395,0.1945,0.2573,0.2937,0.2151,18456925581,16203500000,30004992334,6411849300,35.3727,12.9308,20.8877,17.3517,1.8051,1.6929,2.6022,2.1265,6.2512,2.8833,8.4125,4.5015
2016/9/26,-2.1111,-1.6324,-1.6764,-1.9972,0.4312,0.3028,0.212,0.3888,18067279374,15939000000,29501993191,6283791000,34.626,12.7197,20.5375,17.0051,1.767,1.6653,2.5586,2.084,6.1192,2.8363,8.2714,4.4116
2016/9/27,1.7026,0.3608,0.7042,0.5687,0.3362,0.1938,0.1503,0.2447,18374894801,15996500000,29709753706,6319528200,35.2155,12.7656,20.6821,17.1018,1.7971,1.6713,2.5766,2.0958,6.2234,2.8465,8.3297,4.4367
2016/9/28,-0.4464,-1.5097,-0.8465,0,0.1142,0.4302,0.1555,0.249,18292864020,15755000000,29458254135,6319528200,35.0583,12.5729,20.5071,17.1018,1.7891,1.6461,2.5548,2.0958,6.1956,2.8035,8.2592,4.4367
2016/9/29,-0.5605,0.5839,0.1485,0.4713,0.1367,0.2636,0.1947,0.195,18190325545,15847000000,29501993191,6349309200,34.8618,12.6463,20.5375,17.1824,1.7791,1.6557,2.5586,2.1057,6.1609,2.8199,8.2714,4.4576
2016/9/30,-0.1127,0.2903,-0.0371,0.6567,0.0906,0.1722,0.1237,0.2754,18169817850,15893360743,29491058427,6391002600,34.8225,12.6833,20.5299,17.2953,1.7771,1.6605,2.5576,2.1195,6.1539,2.8281,8.2684,4.4869
2016/10/10,1.9187,2.026,0.7416,1.0718,0.2013,0.4649,0.3145,0.5246,18518448666,16215368052,29709753706,6459498900,35.4906,12.9403,20.6821,17.4806,1.8112,1.6942,2.5766,2.1423,6.272,2.8854,8.3297,4.535
2016/10/11,-0.2215,-0.2837,0.7361,0.5071,0.1804,0.4465,0.2792,0.4562,18477433276,16169367008,29928448986,6492258000,35.412,12.9036,20.8344,17.5693,1.8071,1.6893,2.5956,2.1531,6.2581,2.8772,8.391,4.558
2016/10/12,-0.8879,-0.7112,-0.1461,-0.3211,0.2327,0.2845,0.3799,0.3409,18313371715,16054364398,29884709930,6471411300,35.0976,12.8118,20.8039,17.5129,1.7911,1.6773,2.5918,2.1462,6.2026,2.8568,8.3787,4.5433
2016/10/13,-0.4479,-0.0716,0.1464,0.046,0.2138,0.2322,0.3101,0.3035,18231340935,16042864137,29928448986,6474389400,34.9404,12.8026,20.8344,17.5209,1.7831,1.6761,2.5956,2.1472,6.1748,2.8547,8.391,4.5454
2016/10/14,-0.4499,0.3584,0.4384,-0.23,0.3275,0.3505,0.3251,0.2998,18149310155,16100365442,30059666154,6459498900,34.7832,12.8485,20.9257,17.4806,1.7751,1.6821,2.6069,2.1423,6.147,2.865,8.4278,4.535
2016/10/17,-0.791,-0.7143,0.1819,-0.2766,0.5089,0.3719,0.3048,0.4038,18005756289,15985362832,30114339973,6441630300,34.5081,12.7567,20.9638,17.4323,1.761,1.6701,2.6117,2.1363,6.0984,2.8445,8.4431,4.5224
2016/10/18,0.7973,1.7266,0.1452,6.0102,0.335,0.4909,0.1977,2.9702,18149310155,16261369096,30158079029,6828783300,34.7832,12.977,20.9942,18.48,1.7751,1.699,2.6155,2.2647,6.147,2.8936,8.4554,4.7942
2016/10/19,-0.791,0.0707,-0.8702,0.3489,0.5135,0.2977,0.2563,2.1019,18005756289,16272869357,29895644694,6852608100,34.5081,12.9862,20.8115,18.5445,1.761,1.7002,2.5927,2.2726,6.0984,2.8957,8.3818,4.811
2016/10/20,-0.6834,0.1413,0.0366,-0.6953,0.5169,0.3318,0.2069,1.7769,17882710118,16295869880,29906579458,6804958500,34.2722,13.0045,20.8192,18.4155,1.749,1.7026,2.5937,2.2568,6.0567,2.8998,8.3849,4.7775
2016/10/21,0,0.4234,-0.3656,-1.0066,0.3003,0.318,0.1763,1.176,17882710118,16364871446,29797231818,6736462200,34.2722,13.0596,20.743,18.2301,1.749,1.7098,2.5842,2.2341,6.0567,2.912,8.3542,4.7294
2016/10/24,0.9174,1.6866,0.7706,0.4863,0.4413,0.6407,0.2387,0.9094,18046771679,16640877710,30026861862,6769221300,34.5867,13.2799,20.9029,18.3188,1.765,1.7386,2.6041,2.245,6.1123,2.9611,8.4186,4.7524
2016/10/25,0.1136,0.5529,-0.2549,0.7039,0.2007,0.4129,0.139,0.5421,18067279374,16732879799,29950318514,6816870900,34.626,13.3533,20.8496,18.4477,1.767,1.7482,2.5975,2.2608,6.1192,2.9775,8.3971,4.7859
2016/10/26,-0.7946,-0.4811,-0.6572,0.0874,0.2076,0.2094,0.2401,0.7151,17923725509,16652377971,29753492762,6822827100,34.3508,13.289,20.7126,18.4639,1.753,1.7398,2.5804,2.2628,6.0706,2.9632,8.342,4.79
2016/10/27,-0.3432,-0.6906,0.441,-0.3928,0.2003,0.2471,0.1849,0.4242,17862202423,16537375361,29884709930,6796024200,34.2329,13.1973,20.8039,18.3913,1.747,1.7278,2.5918,2.2539,6.0498,2.9427,8.3787,4.7712
2016/10/28,0,0.8345,0.2195,-0.6573,0.2303,0.3695,0.3266,0.5143,17862202423,16675378494,29950318514,6751352700,34.2329,13.3074,20.8496,18.2704,1.747,1.7422,2.5975,2.2391,6.0498,2.9673,8.3971,4.7399
2016/10/31,-0.3444,0.9655,-1.0223,0.397,0.2639,0.6762,0.1997,0.6111,17800679338,16836382148,29644145123,6778155600,34.115,13.4359,20.6365,18.343,1.741,1.759,2.5709,2.2479,6.0289,2.9959,8.3113,4.7587
2016/11/1,0.3456,0.0683,0.1844,0.1757,0.4303,0.3391,0.1833,0.765,17862202423,16847882409,29698818943,6790068000,34.2329,13.4451,20.6745,18.3752,1.747,1.7602,2.5757,2.2519,6.0498,2.998,8.3266,4.767
2016/11/2,-0.5741,0,-1.0677,0.8772,0.2354,0.2952,0.2448,1.1332,17759663948,16847882409,29381710787,6849630000,34.0364,13.4451,20.4538,18.5364,1.7369,1.7602,2.5481,2.2716,6.015,2.998,8.2377,4.8089
2016/11/3,-0.3464,-0.4778,0.1116,1.2609,0.3396,0.4036,0.2245,0.8386,17698140863,16767380582,29414515079,6935994900,33.9185,13.3808,20.4766,18.7701,1.7309,1.7518,2.551,2.3003,5.9942,2.9837,8.2469,4.8695
2016/11/4,-0.8111,0.6859,-0.8178,-0.8587,0.2863,0.3293,0.4469,0.5738,17554586997,16882383192,29173950272,6876432900,33.6434,13.4726,20.3091,18.6089,1.7169,1.7638,2.5301,2.2805,5.9456,3.0041,8.1795,4.8277
2016/11/7,0.3505,1.0899,0.075,0.2599,0.2456,0.3876,0.29,0.4663,17616110082,17066387369,29195819800,6894301500,33.7613,13.6194,20.3244,18.6573,1.7229,1.7831,2.532,2.2865,5.9664,3.0369,8.1856,4.8402
2016/11/8,1.5134,1.4151,0,0.8207,0.3719,0.4185,0.2788,0.6225,17882710118,17307892850,29195819800,6950885400,34.2722,13.8122,20.3244,18.8104,1.749,1.8083,2.532,2.3052,6.0567,3.0798,8.1856,4.88
2016/11/9,-0.9174,-1.4618,-1.8727,-1.371,0.2624,0.4973,0.6222,0.6522,17718648558,17054887107,28649081601,6855586200,33.9578,13.6103,19.9438,18.5525,1.7329,1.7819,2.4846,2.2736,6.0011,3.0348,8.0323,4.813
2016/11/10,1.1574,2.2927,0.8779,1.5639,0.4933,0.4651,0.4221,0.7737,17923725509,17445895983,28900581173,6962797800,34.3508,13.9223,20.1188,18.8427,1.753,1.8227,2.5064,2.3092,6.0706,3.1044,8.1028,4.8883
2016/11/11,0,0.5933,2.1566,-0.1711,0.7674,0.3503,1.1103,0.4414,17923725509,17549398332,29523862719,6950885400,34.3508,14.0049,20.5527,18.8104,1.753,1.8335,2.5605,2.3052,6.0706,3.1228,8.2776,4.88
2016/11/14,-0.1144,-0.5898,-1,0.8997,0.5302,0.4315,0.3891,0.5859,17903217814,17445895983,29228624092,7013425500,34.3115,13.9223,20.3472,18.9797,1.751,1.8227,2.5349,2.326,6.0636,3.1044,8.1948,4.9239
2016/11/15,1.26,-0.1978,0.2993,0.6794,0.9311,0.2527,0.4223,0.8075,18128802460,17411395199,29316102204,7061075100,34.7439,13.8948,20.4081,19.1086,1.7731,1.8191,2.5425,2.3418,6.14,3.0983,8.2193,4.9573
2016/11/16,-0.1131,-0.8587,0.2238,0.0844,0.393,0.4237,0.221,0.4735,18108294764,17261891806,29381710787,7067031300,34.7046,13.7754,20.4538,19.1247,1.771,1.8035,2.5481,2.3437,6.1331,3.0717,8.2377,4.9615
2016/11/17,-0.1133,0.533,-0.8188,0.1686,0.353,0.3787,0.404,0.3287,18087787069,17353893894,29141145980,7078943700,34.6653,13.8489,20.2863,19.157,1.769,1.8131,2.5273,2.3477,6.1262,3.088,8.1703,4.9699
2016/11/18,-0.6803,-0.5964,-0.2627,-0.6731,0.3167,0.2326,0.4861,0.3525,17964740899,17250391545,29064602632,7031294100,34.4294,13.7663,20.233,19.028,1.757,1.8023,2.5206,2.3319,6.0845,3.0696,8.1488,4.9364
2016/11/21,-0.1142,-0.1333,0.7148,0.0424,0.3262,0.3875,0.3961,0.4787,17944233204,17227391023,29272363148,7034272200,34.3901,13.7479,20.3777,19.0361,1.755,1.7999,2.5387,2.3329,6.0775,3.0655,8.2071,4.9385
2016/11/22,0.3429,0.2003,-0.2615,0.2117,0.2307,0.2786,0.3752,0.4977,18005756289,17261891806,29195819800,7049162700,34.5081,13.7754,20.3244,19.0764,1.761,1.8035,2.532,2.3378,6.0984,3.0717,8.1856,4.9489
2016/11/23,0,-0.3997,0,0.2957,0.3186,0.2858,0.2975,0.5002,18005756289,17192890240,29195819800,7070009400,34.5081,13.7204,20.3244,19.1328,1.761,1.7963,2.532,2.3447,6.0984,3.0594,8.1856,4.9636
2016/11/24,-0.3417,0.4013,0.2622,-1.0531,0.2372,0.4226,0.4856,0.5726,17944233204,17261891806,29272363148,6995556900,34.3901,13.7754,20.3777,18.9313,1.755,1.8035,2.5387,2.32,6.0775,3.0717,8.2071,4.9113
2016/11/25,2.7429,-0.0666,1.0086,0.7237,0.9505,0.3667,0.5956,0.4853,18436417886,17250391545,29567601775,7046184600,35.3334,13.7663,20.5832,19.0683,1.8031,1.8023,2.5643,2.3368,6.2442,3.0696,8.2898,4.9469
2016/11/28,0.2225,-0.3333,0.5547,0.9298,0.9105,0.6827,0.9534,0.64,18477433276,17192890240,29731623234,7111702800,35.412,13.7204,20.6974,19.2456,1.8071,1.7963,2.5785,2.3586,6.2581,3.0594,8.3358,4.9929
2016/11/29,0.111,0.4682,1.2137,-1.2563,0.9093,0.8421,0.9398,0.6685,18497940971,17273392067,30092470445,7022359800,35.4513,13.7846,20.9486,19.0038,1.8092,1.8047,2.6098,2.3289,6.2651,3.0737,8.437,4.9301
2016/11/30,-0.2217,-2.0639,-0.4724,-0.2969,0.6023,0.8496,0.5108,0.4813,18456925581,16916883975,29950318514,7001513100,35.3727,13.5001,20.8496,18.9474,1.8051,1.7674,2.5975,2.322,6.2512,3.0103,8.3971,4.9155
2016/12/1,-0.3333,-0.3399,-0.6937,2.2969,0.6095,0.8729,0.6705,0.6859,18395402496,16859382670,29742557998,7162330500,35.2548,13.4542,20.705,19.3826,1.7991,1.7614,2.5794,2.3754,6.2303,3,8.3389,5.0284
2016/12/2,0.1115,0.0682,-0.5515,-2.079,0.7069,0.6737,0.6065,0.6597,18415910191,16870882931,29578536539,7013425500,35.2941,13.4634,20.5908,18.9797,1.8011,1.7626,2.5652,2.326,6.2373,3.0021,8.2929,4.9239
2016/12/5,-2.8953,-0.409,-0.4436,-1.0616,1.0334,0.3831,0.6158,0.3901,17882710118,16801881365,29447319371,6938973000,34.2722,13.4083,20.4995,18.7782,1.749,1.7554,2.5538,2.3013,6.0567,2.9898,8.2561,4.8716
2016/12/6,0.5734,0.2053,-0.1857,0.6438,0.3121,0.1919,0.3418,0.3229,17985248594,16836382148,29392645551,6983644500,34.4687,13.4359,20.4614,18.8991,1.759,1.759,2.5491,2.3161,6.0914,2.9959,8.2408,4.903
2016/12/7,0.3421,-0.2732,-0.0372,1.4925,0.4164,0.3286,0.2665,0.4008,18046771679,16790381104,29381710787,7087878000,34.5867,13.3992,20.4538,19.1811,1.765,1.7542,2.5481,2.3507,6.1123,2.9878,8.2377,4.9761
2016/12/8,-0.2273,0.274,-1.0048,-0.6303,0.4252,0.4855,0.3707,0.3789,18005756289,16836382148,29086472160,7043206500,34.5081,13.4359,20.2483,19.0603,1.761,1.759,2.5225,2.3358,6.0984,2.9959,8.1549,4.9448
2016/12/9,-1.139,0.2732,-0.0752,-0.296,0.4351,0.3297,0.5271,0.3149,17800679338,16882383192,29064602632,7022359800,34.115,13.4726,20.233,19.0038,1.741,1.7638,2.5206,2.3289,6.0289,3.0041,8.1488,4.9301
2016/12/12,-3.5714,-3.5422,-0.5267,-5.3011,0.6244,1.0895,0.6257,0.8285,17164940790,16284369618,28911515937,6650097300,32.8966,12.9954,20.1265,17.9964,1.6788,1.7014,2.5074,2.2055,5.8136,2.8977,8.1059,4.6688
2016/12/13,0.5974,-0.4944,-0.2269,-0.2687,0.3973,0.5786,0.2978,0.5293,17267479266,16203867791,28845907353,6632228700,33.0931,12.9311,20.0808,17.9481,1.6888,1.693,2.5017,2.1995,5.8483,2.8834,8.0875,4.6562
2016/12/14,-2.019,-2.3421,0.417,-0.7634,0.5723,0.677,0.4796,0.3399,16918848449,15824359177,28966189757,6581601000,32.425,12.6283,20.1645,17.8111,1.6547,1.6533,2.5121,2.1828,5.7302,2.8159,8.1212,4.6207
2016/12/15,-0.8485,-0.3634,0.302,0.4072,0.4688,0.5789,0.4305,0.4179,16775294584,15766857872,29053667868,6608403900,32.1499,12.5824,20.2254,17.8836,1.6407,1.6473,2.5197,2.1916,5.6816,2.8056,8.1457,4.6395
2016/12/16,0.6112,2.407,0.1882,1.1266,0.4508,0.5786,0.4414,0.2897,16877833059,16146366486,29108341688,6682856400,32.3464,12.8852,20.2635,18.0851,1.6507,1.6869,2.5244,2.2163,5.7164,2.8732,8.1611,4.6918
2016/12/19,-1.3366,0.0712,0.1503,0.3565,0.5173,0.3712,0.3752,0.2619,16652248413,16157866747,29152080744,6706681200,31.9141,12.8944,20.2939,18.1496,1.6286,1.6881,2.5282,2.2242,5.64,2.8752,8.1733,4.7085
2016/12/20,-2.3399,-0.6406,-0.1875,0.0444,0.511,0.2817,0.496,0.2957,16262602206,16054364398,29097406924,6709659300,31.1673,12.8118,20.2559,18.1576,1.5905,1.6773,2.5235,2.2252,5.508,2.8568,8.158,4.7106
2016/12/21,3.5309,2.0057,1.0522,1.0652,0.7895,0.4961,0.5427,0.4467,16836817669,16376371707,29403580315,6781133700,32.2678,13.0688,20.469,18.351,1.6467,1.711,2.55,2.2489,5.7025,2.9141,8.2439,4.7608
2016/12/22,-0.7308,0.1404,0.0372,-0.7905,0.319,0.3357,0.4463,0.3021,16713771498,16399372229,29414515079,6727527900,32.032,13.0871,20.4766,18.206,1.6347,1.7134,2.551,2.2312,5.6608,2.9182,8.2469,4.7231
2016/12/23,-0.9816,-0.8415,0.0372,-0.8411,0.2782,0.278,0.2329,0.2499,16549709938,16261369096,29425449843,6670944000,31.7175,12.977,20.4842,18.0528,1.6186,1.699,2.5519,2.2124,5.6052,2.8936,8.25,4.6834
2016/12/26,0.3717,-0.2122,-0.4088,0.5804,0.2647,0.3841,0.1338,0.281,16611233023,16226868313,29305167440,6709659300,31.8354,12.9495,20.4005,18.1576,1.6246,1.6954,2.5415,2.2252,5.6261,2.8875,8.2163,4.7106
2016/12/27,0.1235,1.0631,-0.9328,0.2219,0.1856,0.312,0.1347,0.1638,16631740718,16399372229,29031798340,6724549800,31.8747,13.0871,20.2102,18.1979,1.6266,1.7134,2.5178,2.2302,5.633,2.9182,8.1396,4.721
2016/12/28,-1.7263,-1.122,-0.113,-0.3986,0.3119,0.3494,0.6402,0.2669,16344632987,16215368052,28998994048,6697746900,31.3245,12.9403,20.1874,18.1254,1.5986,1.6942,2.515,2.2213,5.5358,2.8854,8.1304,4.7022
2016/12/29,-0.8783,-0.1418,-0.6033,0.3112,0.3083,0.2241,0.5813,0.1746,16201079121,16192367530,28824037825,6718593600,31.0494,12.9219,20.0656,18.1818,1.5845,1.6918,2.4998,2.2282,5.4871,2.8813,8.0814,4.7169
2016/12/30,1.2658,0.071,0.607,0.2216,0.3097,0.168,0.4024,0.2571,16406156072,16203867791,28998994048,6733484100,31.4424,12.9311,20.1874,18.2221,1.6046,1.693,2.515,2.2331,5.5566,2.8834,8.1304,4.7273
2017/1/3,3,1.4194,0.4902,1.1942,0.4666,0.3571,0.3188,0.4177,16898340754,16434421233,29141145980,6813892800,30.0452,11.7906,18.3036,17.0976,1.5822,1.5264,2.3032,2.0654,5.5654,2.665,7.3874,4.5107
2017/1/4,0,0.6998,0.5253,0.743,0.4252,0.5763,0.5061,0.3523,16898340754,16549427680,29294232676,6864520500,30.0452,11.8732,18.3997,17.2246,1.5822,1.5371,2.3153,2.0807,5.5654,2.6837,7.4262,4.5443
2017/1/5,0.1214,-0.278,0.1493,0.0434,0.2794,0.4386,0.4696,0.275,16918848449,16503425101,29337971732,6867498600,30.0816,11.8401,18.4272,17.2321,1.5841,1.5328,2.3187,2.0816,5.5722,2.6762,7.4373,4.5462
2017/1/6,0.3636,0,0.2609,0,0.3485,0.2914,0.3879,0.2135,16980371535,16503425101,29414515079,6867498600,30.191,11.8401,18.4753,17.2321,1.5899,1.5328,2.3248,2.0816,5.5924,2.6762,7.4567,4.5462
2017/1/9,0.8454,0.8362,-0.0372,1.6912,0.3708,0.2763,0.4435,0.4899,17123925400,16641432837,29403580315,6983644500,30.4463,11.9392,18.4684,17.5235,1.6033,1.5456,2.3239,2.1168,5.6397,2.6986,7.4539,4.6231
2017/1/10,0.7186,-0.0691,0.1116,-0.7249,0.4299,0.2782,0.3442,0.4211,17246971571,16629932193,29436384607,6933016800,30.665,11.9309,18.489,17.3965,1.6149,1.5446,2.3265,2.1015,5.6802,2.6967,7.4623,4.5896
2017/1/11,-3.2105,-0.8299,-0.6315,-1.3746,0.4198,0.3878,0.3835,0.3045,16693263803,16491924457,29250493620,6837717600,29.6806,11.8319,18.3723,17.1573,1.563,1.5317,2.3118,2.0726,5.4979,2.6744,7.4151,4.5265
2017/1/12,-0.4914,-1.2552,0.0748,-0.392,0.3199,0.3163,0.452,0.2907,16611233023,16284912853,29272363148,6810914700,29.5347,11.6834,18.386,17.0901,1.5553,1.5125,2.3136,2.0645,5.4709,2.6408,7.4207,4.5088
2017/1/13,0.4938,-0.2119,-0.0747,-0.6996,0.2947,0.2611,0.5611,0.5469,16693263803,16250410919,29250493620,6763265100,29.6806,11.6586,18.3723,16.9705,1.563,1.5093,2.3118,2.05,5.4979,2.6352,7.4151,4.4772
2017/1/16,-1.9656,-1.1323,0.1121,-2.5539,0.8672,1.0451,1.8619,0.626,16365140682,16066400604,29283297912,6590535300,29.0972,11.5266,18.3929,16.5371,1.5323,1.4922,2.3144,1.9977,5.3898,2.6054,7.4235,4.3629
2017/1/17,-0.1253,-0.2863,-0.0747,0.4971,0.3608,0.4392,0.5192,0.388,16344632987,16020398025,29261428384,6623294400,29.0607,11.4936,18.3791,16.6193,1.5304,1.488,2.3127,2.0076,5.3831,2.5979,7.4179,4.3846
2017/1/18,1.0038,0.5025,0.5232,-0.1349,0.3537,0.5246,0.617,0.3203,16508694547,16100902538,29414515079,6614360100,29.3524,11.5514,18.4753,16.5969,1.5457,1.4954,2.3248,2.0049,5.4371,2.611,7.4567,4.3787
2017/1/19,0,0.0714,0.3717,-0.4052,0.4884,0.3187,0.5214,0.2514,16508694547,16112403183,29523862719,6587557200,29.3524,11.5596,18.544,16.5296,1.5457,1.4965,2.3334,1.9968,5.4371,2.6128,7.4844,4.3609
2017/1/20,0.1242,1.142,0.5926,1.2206,0.3387,0.304,0.3735,0.4114,16529202243,16296413497,29698818943,6667965900,29.3889,11.6916,18.6539,16.7314,1.5477,1.5136,2.3473,2.0212,5.4438,2.6427,7.5288,4.4141
2017/1/23,0.2481,0.4234,0.0368,-0.3573,0.3324,0.32,0.3878,0.5318,16570217633,16365417365,29709753706,6644141100,29.4618,11.7411,18.6607,16.6716,1.5515,1.52,2.3481,2.0139,5.4574,2.6538,7.5316,4.3984
2017/1/24,1.1139,0.2108,0,0.2241,0.4903,0.27,0.1733,0.3688,16754786889,16399919299,29709753706,6659031600,29.7899,11.7659,18.6607,16.709,1.5688,1.5232,2.3481,2.0184,5.5181,2.6594,7.5316,4.4082
2017/1/25,0.1224,1.1921,1.1778,0.4472,0.3912,0.424,0.4973,0.2908,16775294584,16595430259,30059666154,6688812600,29.8264,11.9062,18.8805,16.7837,1.5707,1.5414,2.3758,2.0275,5.5249,2.6911,7.6203,4.4279
2017/1/26,-0.978,0.0693,0.0364,0.2226,0.3671,0.2768,0.2456,0.3721,16611233023,16606930903,30070600918,6703703100,29.5347,11.9144,18.8874,16.8211,1.5553,1.5424,2.3766,2.032,5.4709,2.693,7.623,4.4378
2017/2/3,-1.2346,-1.3158,0.4727,-1.0662,0.3981,0.4959,0.2897,0.2453,16406156072,16388418655,30212752849,6632228700,29.1701,11.7576,18.9767,16.6417,1.5361,1.5221,2.3879,2.0103,5.4033,2.6576,7.6591,4.3905
2017/2/6,0.625,0.4912,0.181,1.4369,0.5137,0.3809,0.2882,0.3644,16508694547,16468923167,30267426669,6727527900,29.3524,11.8154,19.011,16.8809,1.5457,1.5296,2.3922,2.0392,5.4371,2.6706,7.6729,4.4536
2017/2/7,-0.4969,0.7682,-0.6864,-0.3099,0.2955,0.474,0.472,0.3067,16426663767,16595430259,30059666154,6706681200,29.2065,11.9062,18.8805,16.8286,1.5381,1.5414,2.3758,2.0329,5.4101,2.6911,7.6203,4.4398
2017/2/8,0,0.2772,0.4729,0.5329,0.3906,0.2945,0.2431,0.3331,16426663767,16641432837,30201818085,6742418400,29.2065,11.9392,18.9698,16.9182,1.5381,1.5456,2.387,2.0437,5.4101,2.6986,7.6563,4.4634
2017/2/9,0.4994,0.1382,0.6517,0.3975,0.3821,0.3006,0.3785,0.3519,16508694547,16664434127,30398643837,6769221300,29.3524,11.9557,19.0934,16.9855,1.5457,1.5478,2.4026,2.0518,5.4371,2.7023,7.7062,4.4812
2017/2/10,0.6211,0.4831,-0.4317,2.3317,0.6689,0.3324,0.4717,0.9452,16611233023,16744938640,30267426669,6927060600,29.5347,12.0134,19.011,17.3815,1.5553,1.5552,2.3922,2.0997,5.4709,2.7154,7.6729,4.5857
2017/2/13,0.7407,0.2747,0.8309,-0.7739,0.6741,0.3279,0.724,0.784,16734279193,16790941218,30518926240,6873454800,29.7535,12.0464,19.169,17.247,1.5669,1.5595,2.4121,2.0834,5.5114,2.7228,7.7367,4.5502
2017/2/14,0.3676,-0.3425,-1.2182,-0.9099,0.4107,0.3445,0.5914,0.5296,16795802279,16733437995,30147144265,6810914700,29.8629,12.0052,18.9354,17.0901,1.5726,1.5542,2.3827,2.0645,5.5317,2.7135,7.6424,4.5088
2017/2/15,0,-0.756,0.399,0.9182,0.5948,0.5891,0.457,0.7476,16795802279,16606930903,30267426669,6873454800,29.8629,11.9144,19.011,17.247,1.5726,1.5424,2.3922,2.0834,5.5317,2.693,7.6729,4.5502
2017/2/16,0.9768,0.277,0.2168,3.0763,0.5262,0.3662,0.372,1.3619,16959863839,16652933482,30333035253,7084899900,30.1546,11.9474,19.0522,17.7776,1.588,1.5467,2.3974,2.1475,5.5857,2.7005,7.6896,4.6902
2017/2/17,-0.6046,-1.0359,-1.0454,-1.8916,0.4785,0.4284,0.1664,0.8951,16857325364,16480423812,30015927098,6950885400,29.9723,11.8236,18.853,17.4413,1.5784,1.5307,2.3723,2.1069,5.5519,2.6725,7.6092,4.6014
2017/2/20,1.0949,2.7913,0.9472,1.371,0.5147,0.8328,0.2639,0.7741,17041894620,16940449599,30300230961,7046184600,30.3004,12.1537,19.0316,17.6804,1.5957,1.5734,2.3948,2.1358,5.6127,2.7471,7.6813,4.6645
2017/2/21,0.6017,0.7468,0.1444,1.3102,0.4922,0.6173,0.2013,1.2803,17144433095,17066956690,30343970017,7138505700,30.4827,12.2444,19.0591,17.9121,1.6053,1.5852,2.3983,2.1638,5.6465,2.7676,7.6923,4.7256
2017/2/22,1.4354,0.1348,-0.3964,1.627,0.7611,0.4126,0.2123,2.0394,17390525436,17089957980,30223687613,7254651600,30.9203,12.2609,18.9835,18.2035,1.6283,1.5873,2.3887,2.199,5.7275,2.7713,7.6618,4.8025
2017/2/23,-0.4717,2.7591,-0.3256,-1.7652,0.3217,1.3061,0.3305,1.5716,17308494656,17561484411,30125274737,7126593300,30.7744,12.5992,18.9217,17.8822,1.6206,1.6311,2.381,2.1602,5.7005,2.8478,7.6369,4.7178
2017/2/24,2.6066,0.5239,1.7423,3.1341,1.0583,1.107,0.6083,1.9407,17759663948,17653489568,30650143408,7349950800,31.5766,12.6652,19.2514,18.4427,1.6629,1.6396,2.4225,2.2279,5.8491,2.8627,7.77,4.8656
2017/2/27,-3.9261,-2.671,-1.7838,-2.7147,0.662,0.637,0.3107,1.3616,17062402315,17181963137,30103405209,7150418100,30.3369,12.327,18.908,17.942,1.5976,1.5958,2.3792,2.1674,5.6195,2.7863,7.6314,4.7335
2017/2/28,0.7212,0.6024,-0.3269,-0.3748,0.3984,0.4551,0.2274,0.7958,17185448485,17285468939,30004992334,7123615200,30.5557,12.4012,18.8462,17.8747,1.6091,1.6054,2.3715,2.1593,5.66,2.803,7.6064,4.7158
2017/3/1,-0.2387,-0.0665,0.1822,-0.0418,0.3815,0.3377,0.2176,0.8616,17144433095,17273968294,30059666154,7120637100,30.4827,12.393,18.8805,17.8673,1.6053,1.6044,2.3758,2.1584,5.6465,2.8012,7.6203,4.7138
2017/3/2,-1.0766,-0.7989,-0.3638,-0.8783,0.3623,0.4313,0.2286,0.6998,16959863839,17135960558,29950318514,7058097000,30.1546,12.294,18.8118,17.7103,1.588,1.5916,2.3671,2.1394,5.5857,2.7788,7.5925,4.6724
2017/3/3,0.4837,0.2685,0.0365,0.1266,0.4163,0.3743,0.1852,0.451,17041894620,17181963137,29961253278,7067031300,30.3004,12.327,18.8187,17.7327,1.5957,1.5958,2.368,2.1421,5.6127,2.7863,7.5953,4.6783
