ÈÕÆÚ,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH
2017/6/13,0.8375,1.1037,1.2821,2.3689,1.7544,0.8571,0,0,,0.9363,0.4828,0.6967,0.3398,0.6143,0.9059,0.1188,,,,0.8795,6092742399,2844881990,17291727682,10227200678,5381041949,28000401250,24359956534,40850857810,,5189492000,627.064,44.4968,13.2548,258.3962,60.8915,111.8891,15.8068,-5.5176,,23.3296,22.92,2.9652,0.9296,1.3865,1.9831,3.1125,1.7124,2.9829,,1.7342,8.556,9.2843,1.9593,2.2075,4.7554,2.5833,4.5386,0.7681,,4.2374
2017/6/14,0.6645,0.7278,0.3165,0.8264,2.1073,0.8499,0,0,,0.3798,0.9844,1.0885,0.5589,1.0826,2.1818,0.2469,,,,1.355,6133225737,2865587099,17346448339,10311722997,5494435553,28238365000,24359956534,40850857810,,5088398000,631.2305,44.8206,13.2967,260.5317,62.1747,112.84,15.8068,-5.5176,,22.8751,23.0723,2.9868,0.9325,1.3979,2.0249,3.139,1.7124,2.9829,,1.7005,8.6129,9.3519,1.9655,2.2258,4.8556,2.6052,4.5386,0.7681,,4.1549
2017/6/15,0.33,0.578,0.3155,0.1639,0,0.8427,0,0,,0.0946,0.8707,1.2576,0.4276,0.8195,1.4568,0.1782,,,,0.9325,6153467406,2882151187,17401168996,10328627461,5494435553,28476328750,24359956534,40850857810,,5093212000,633.3138,45.0797,13.3387,260.9588,62.1747,113.7909,15.8068,-5.5176,,22.8968,23.1484,3.004,0.9355,1.4002,2.0249,3.1655,1.7124,2.9829,,1.7021,8.6413,9.4059,1.9718,2.2294,4.8556,2.6272,4.5386,0.7681,,4.1588
2017/6/16,-0.1645,0.5029,-0.1572,0.3273,-0.3752,-0.5571,0,0,,-0.2836,0.5097,1.1153,0.2631,0.6922,0.8108,0.1352,,,,0.6391,6143346572,2896644763,17373808667,10362436389,5473818534,28317686250,24359956534,40850857810,,5078770000,632.2721,45.3064,13.3177,261.813,61.9414,113.1569,15.8068,-5.5176,,22.8318,23.1103,3.0192,0.934,1.4048,2.0173,3.1478,1.7124,2.9829,,1.6972,8.6271,9.4532,1.9686,2.2367,4.8374,2.6125,4.5386,0.7681,,4.147
2017/6/19,-2.1417,0.9292,0.9449,1.1419,1.3183,1.4006,0,0,,1.4218,1.3598,1.0237,0.4575,0.8462,1.2717,0.2023,,,,0.8742,6011775723,2923561405,17537970639,10480767637,5545978100,28714292500,24359956534,40850857810,,5150980000,618.7309,45.7274,13.4435,264.8027,62.758,114.7418,15.8068,-5.5176,,23.1565,22.6154,3.0472,0.9428,1.4208,2.0439,3.1919,1.7124,2.9829,,1.7214,8.4423,9.5411,1.9873,2.2623,4.9011,2.6491,4.5386,0.7681,,4.206
2017/6/20,-1.3468,-0.779,-0.156,-0.4839,-0.3717,-0.2762,0,0,,0.0935,1.0718,0.872,0.3203,0.5827,1.4574,0.1261,,,,0.6834,5930809046,2900785785,17510610310,10430054245,5525361081,28634971250,24359956534,40850857810,,5155794000,610.3978,45.3712,13.4225,263.5214,62.5247,114.4248,15.8068,-5.5176,,23.1781,22.3108,3.0235,0.9413,1.414,2.0363,3.1831,1.7124,2.9829,,1.723,8.3286,9.4667,1.9842,2.2513,4.8829,2.6418,4.5386,0.7681,,4.2099
2017/6/21,5.2901,0.4283,0.1562,0.4862,0.1866,0.554,0,0,,0.8403,4.1269,0.5905,0.5736,0.7459,1.384,0.1851,,,,0.8955,6244554917,2913208850,17537970639,10480767637,5535669591,28793613750,24359956534,40850857810,,5199120000,642.6885,45.5655,13.4435,264.8027,62.6413,115.0587,15.8068,-5.5176,,23.3729,23.4911,3.0364,0.9428,1.4208,2.0401,3.2007,1.7124,2.9829,,1.7375,8.7692,9.5073,1.9873,2.2623,4.892,2.6564,4.5386,0.7681,,4.2453
2017/6/22,-3.8898,-2.0611,-0.312,-2.4194,-2.6071,-1.3774,0,0,,-2.037,2.0616,0.8751,0.6192,0.7394,1.2861,0.2212,,,,0.7572,6001654888,2853164034,17483249982,10227200678,5391350458,28397007500,24359956534,40850857810,,5093212000,617.6893,44.6263,13.4016,258.3962,61.0082,113.4739,15.8068,-5.5176,,22.8968,22.5773,2.9738,0.9399,1.3865,1.9869,3.1566,1.7124,2.9829,,1.7021,8.4281,9.3113,1.9811,2.2075,4.7645,2.6198,4.5386,0.7681,,4.1588
2017/6/23,-0.3373,0.6531,0,0.4959,-0.5736,-0.2793,0,0,,1.1342,0.938,0.8558,0.493,0.6735,1.1474,0.1572,,,,0.8884,5981413219,2871798632,17483249982,10277914069,5360424930,28317686250,24359956534,40850857810,,5150980000,615.606,44.9178,13.4016,259.6775,60.6582,113.1569,15.8068,-5.5176,,23.1565,22.5012,2.9933,0.9399,1.3933,1.9756,3.1478,1.7124,2.9829,,1.7214,8.3997,9.3721,1.9811,2.2185,4.7371,2.6125,4.5386,0.7681,,4.206
2017/6/26,0.3384,2.0187,2.6604,1.6447,1.1538,1.4006,0,0,,1.9626,0.7657,1.3418,1.0618,1.067,0.8736,0.1984,,,,1.3279,6001654888,2929772938,17948375568,10446958709,5422275986,28714292500,24359956534,40850857810,,5252074000,617.6893,45.8246,13.7581,263.9485,61.3581,114.7418,15.8068,-5.5176,,23.6109,22.5773,3.0537,0.9649,1.4163,1.9983,3.1919,1.7124,2.9829,,1.7552,8.4281,9.5613,2.0338,2.255,4.7918,2.6491,4.5386,0.7681,,4.2885
2017/6/27,-0.5059,-0.4947,0.1524,-0.1618,0.3802,0,0,0,,0,0.6711,1.0208,0.5433,0.7634,0.7659,0.1472,,,,0.9575,5971292385,2915279361,17975735897,10430054245,5442893005,28714292500,24359956534,40850857810,,5252074000,614.5644,45.5979,13.7791,263.5214,61.5914,114.7418,15.8068,-5.5176,,23.6109,22.4631,3.0386,0.9663,1.414,2.0059,3.1919,1.7124,2.9829,,1.7552,8.3855,9.514,2.0369,2.2513,4.81,2.6491,4.5386,0.7681,,4.2885
2017/6/28,-0.8475,1.5625,-0.3044,-0.9724,-1.7045,-1.105,0,0,,-0.0917,0.5568,1.7041,0.4568,0.8223,0.9584,0.1373,,,,0.7625,5920688212,2960830601,17921015240,10328627461,5350116420,28397007500,24359956534,40850857810,,5247260000,609.3562,46.3104,13.7371,260.9588,60.5416,113.4739,15.8068,-5.5176,,23.5893,22.2727,3.0861,0.9634,1.4002,1.9718,3.1566,1.7124,2.9829,,1.7535,8.3144,9.6627,2.0307,2.2294,4.728,2.6198,4.5386,0.7681,,4.2846
2017/6/29,0.1709,-0.2797,0.916,2.455,0.1927,0.5587,0,0,,-0.6422,0.5234,1.1504,0.4804,1.5012,0.8889,0.1148,,,,0.8174,5930809046,2952548558,18085177211,10582194420,5360424930,28555650000,24359956534,40850857810,,5213562000,610.3978,46.1808,13.863,267.3653,60.6582,114.1078,15.8068,-5.5176,,23.4378,22.3108,3.0774,0.9722,1.4346,1.9756,3.1743,1.7124,2.9829,,1.7423,8.3286,9.6357,2.0493,2.2841,4.7371,2.6345,4.5386,0.7681,,4.2571
2017/6/30,-1.1945,-0.561,0.3026,-0.639,0.9615,0,0,0,,0.3693,0.6863,0.8654,0.5441,0.6044,1.0385,0.1293,,,,0.9631,5859963204,2935984470,18139897868,10514576564,5411967477,28555650000,24359956534,40850857810,,5232818000,603.1064,45.9217,13.9049,265.6569,61.2415,114.1078,15.8068,-5.5176,,23.5244,22.0443,3.0602,0.9752,1.4254,1.9945,3.1743,1.7124,2.9829,,1.7487,8.2291,9.5816,2.0555,2.2696,4.7827,2.6345,4.5386,0.7681,,4.2728
2017/7/3,0.8636,0.7757,-0.3106,0.6431,0.381,0.2778,0,0,,1.6559,0.5255,0.9417,0.5805,0.7443,0.8387,0.1668,,,,1.4811,5910567377,2958760090,17565330968,10582194420,5432584496,28634971250,24359956534,40850857810,,5319470000,608.3145,46.278,13.4645,267.3653,61.4748,114.4248,15.8068,-5.5176,,23.9139,22.2346,3.0839,0.9443,1.4346,2.0021,3.1831,1.7124,2.9829,,1.7777,8.3002,9.6559,1.9904,2.2841,4.8009,2.6418,4.5386,0.7681,,4.3435
2017/7/4,0.1712,-1.0497,-1.5576,-0.9585,0,-0.277,0,0,,0.181,0.4791,1.0478,0.642,0.818,0.979,0.1447,,,,1.0183,5920688212,2927702427,17291727682,10480767637,5432584496,28555650000,24359956534,40850857810,,5329098000,609.3562,45.7922,13.2548,264.8027,61.4748,114.1078,15.8068,-5.5176,,23.9572,22.2727,3.0515,0.9296,1.4208,2.0021,3.1743,1.7124,2.9829,,1.7809,8.3144,9.5546,1.9593,2.2623,4.8009,2.6345,4.5386,0.7681,,4.3514
2017/7/5,0.5128,1.4144,0.7911,0.8065,1.8975,0.2778,0,0,,0.813,0.6413,1.0456,0.4581,0.873,1.7406,0.135,,,,1.1719,5951050715,2969112645,17428529325,10565289956,5535669591,28634971250,24359956534,40850857810,,5372424000,612.4811,46.4399,13.3596,266.9382,62.6413,114.4248,15.8068,-5.5176,,24.152,22.3869,3.0947,0.9369,1.4323,2.0401,3.1831,1.7124,2.9829,,1.7954,8.357,9.6897,1.9749,2.2805,4.892,2.6418,4.5386,0.7681,,4.3868
2017/7/6,0.8503,0.0697,0,1.76,-0.1862,0.554,0,0,,0.5376,1.5456,0.9075,0.4441,1.8716,2.0854,0.2745,,,,1.1562,6001654888,2971183156,17428529325,10751239059,5525361081,28793613750,24359956534,40850857810,,5401308000,617.6893,46.4723,13.3596,271.6363,62.5247,115.0587,15.8068,-5.5176,,24.2818,22.5773,3.0968,0.9369,1.4575,2.0363,3.2007,1.7124,2.9829,,1.805,8.4281,9.6965,1.9749,2.3206,4.8829,2.6564,4.5386,0.7681,,4.4104
2017/7/7,-1.5177,0.9756,1.2559,5.8176,2.0522,0.8264,0,0,,0.9804,1.1286,1.23,0.7366,3.0384,2.7274,0.3485,,,,1.2587,5910567377,3000170309,17647411953,11376704225,5638754686,29031577500,24359956534,40850857810,,5454262000,608.3145,46.9257,13.5274,287.4391,63.8078,116.0096,15.8068,-5.5176,,24.5199,22.2346,3.1271,0.9487,1.5423,2.0781,3.2272,1.7124,2.9829,,1.8227,8.3002,9.7911,1.9997,2.4556,4.9831,2.6784,4.5386,0.7681,,4.4536
2017/7/10,-0.5137,-1.3803,0.6202,0.4458,-0.5484,0.2732,0,0,,-1.3239,0.7412,1.6153,0.7806,2.029,1.6078,0.3036,,,,2.0428,5880204874,2958760090,17756853268,11427417617,5607829157,29110898750,24359956534,40850857810,,5382052000,605.1896,46.278,13.6113,288.7204,63.4579,116.3266,15.8068,-5.5176,,24.1953,22.1204,3.0839,0.9546,1.5492,2.0667,3.236,1.7124,2.9829,,1.7986,8.2575,9.6559,2.0121,2.4666,4.9558,2.6857,4.5386,0.7681,,4.3946
2017/7/11,-1.5491,-1.6095,-0.7704,-1.7751,-1.6544,-1.0899,0,0,,-0.9839,0.8682,1.222,0.6089,2.8519,1.3191,0.2214,,,,1.9698,5789117363,2911138339,17620051625,11224564050,5515052572,28793613750,24359956534,40850857810,,5329098000,595.8149,45.5331,13.5064,283.5952,62.408,115.0587,15.8068,-5.5176,,23.9572,21.7778,3.0343,0.9472,1.5217,2.0325,3.2007,1.7124,2.9829,,1.7809,8.1296,9.5005,1.9966,2.4228,4.8738,2.6564,4.5386,0.7681,,4.3514
2017/7/12,1.049,-0.9246,-0.7764,-0.753,1.8692,-1.1019,0,0,,-0.271,0.8959,1.355,0.6563,1.6596,2.1651,0.2631,,,,1.5077,5849842370,2884221698,17483249982,11140041730,5618137667,28476328750,24359956534,40850857810,,5314656000,602.0647,45.1121,13.4016,281.4597,63.5745,113.7909,15.8068,-5.5176,,23.8923,22.0062,3.0062,0.9399,1.5102,2.0705,3.1655,1.7124,2.9829,,1.7761,8.2149,9.4127,1.9811,2.4046,4.9649,2.6272,4.5386,0.7681,,4.3396
2017/7/13,1.0381,-0.1436,1.8779,1.9727,3.6697,1.9499,0,0,,0,0.9747,0.8786,0.794,1.4968,3.6099,0.2895,,,,1.4048,5910567377,2880080676,17811573925,11359799761,5824307856,29031577500,24359956534,40850857810,,5314656000,608.3145,45.0473,13.6532,287.012,65.9075,116.0096,15.8068,-5.5176,,23.8923,22.2346,3.0019,0.9575,1.54,2.1465,3.2272,1.7124,2.9829,,1.7761,8.3002,9.3992,2.0183,2.452,5.1471,2.6784,4.5386,0.7681,,4.3396
2017/7/14,-1.1986,0.1438,-0.1536,-0.2976,-0.531,0.2732,0,0,,2.8986,0.5988,1.0817,0.5643,1.2512,2.8975,0.2214,,,,2.1905,5839721535,2884221698,17784213597,11325990833,5793382328,29110898750,24359956534,40850857810,,5468704000,601.0231,45.1121,13.6323,286.1578,65.5576,116.3266,15.8068,-5.5176,,24.5848,21.9681,3.0062,0.956,1.5354,2.1351,3.236,1.7124,2.9829,,1.8275,8.2007,9.4127,2.0152,2.4447,5.1198,2.6857,4.5386,0.7681,,4.4654
2017/7/17,-6.2392,-3.8047,-2.9231,-4.0299,-6.5836,-4.0872,0,0,,-3.7852,1.5311,1.6191,0.8642,1.5998,2.8518,0.3346,,,,2.5773,5475371492,2774484619,17264367353,10869570307,5411967477,27921080000,24359956534,40850857810,,5261702000,563.5243,43.3957,13.2338,274.626,61.2415,111.5721,15.8068,-5.5176,,23.6542,20.5975,2.8918,0.9281,1.4735,1.9945,3.1037,1.7124,2.9829,,1.7584,7.689,9.0546,1.9562,2.3462,4.7827,2.5759,4.5386,0.7681,,4.2964
2017/7/18,2.7726,-0.0746,2.2187,6.3764,1.3333,1.9886,0,0,,1.3724,0.7859,0.7928,0.598,2.3493,1.6219,0.252,,,,1.4253,5627184010,2772414108,17647411953,11562653328,5484127043,28476328750,24359956534,40850857810,,5333912000,579.1488,43.3633,13.5274,292.1372,62.0581,113.7909,15.8068,-5.5176,,23.9788,21.1686,2.8897,0.9487,1.5675,2.0211,3.1655,1.7124,2.9829,,1.7825,7.9022,9.0478,1.9997,2.4958,4.8465,2.6272,4.5386,0.7681,,4.3553
2017/7/19,0.5396,1.9417,2.7907,4.6784,3.3835,4.4568,0,0,,4.6029,0.4994,0.8698,1.9291,3.3955,2.419,0.6802,,,,3.2989,5657546513,2826247392,18139897868,12103596174,5669680214,29745468750,24359956534,40850857810,,5579426000,582.2737,44.2053,13.9049,305.8044,64.1578,118.8623,15.8068,-5.5176,,25.0826,21.2828,2.9458,0.9752,1.6408,2.0895,3.3065,1.7124,2.9829,,1.8645,7.9449,9.2235,2.0555,2.6125,5.0104,2.7443,4.5386,0.7681,,4.5558
2017/7/20,-0.3578,1.3919,-0.6033,-1.257,-0.3636,-0.5333,0,0,,-0.3451,0.4486,1.1848,0.9646,1.8319,2.0016,0.4284,,,,1.888,5637304844,2865587099,18030456554,11951455999,5649063195,29586826250,24359956534,40850857810,,5560170000,580.1904,44.8206,13.821,301.9605,63.9245,118.2284,15.8068,-5.5176,,24.996,21.2067,2.9868,0.9693,1.6202,2.0819,3.2889,1.7124,2.9829,,1.8581,7.9164,9.3519,2.0431,2.5797,4.9922,2.7296,4.5386,0.7681,,4.5401
2017/7/21,0.1795,1.4451,1.214,3.3946,4.0146,0.8043,0,0,,2.7706,0.6677,1.2405,1.2069,2.3937,3.8215,0.4522,,,,3.342,5647425679,2906997318,18249339183,12357163133,5875850404,29824790000,24359956534,40850857810,,5714218000,581.232,45.4683,13.9888,312.2109,66.4908,119.1793,15.8068,-5.5176,,25.6885,21.2448,3.0299,0.9811,1.6752,2.1655,3.3154,1.7124,2.9829,,1.9096,7.9307,9.487,2.0679,2.6673,5.1926,2.7516,4.5386,0.7681,,4.6659
2017/7/24,5.1971,4.5584,2.2489,1.9152,4.386,2.6596,0,0,,2.2746,1.9318,3.9834,1.8015,2.6021,6.401,0.7751,,,,6.4914,5940929881,3039510016,18659744112,12593825628,6133563141,30618002500,24359956534,40850857810,,5844196000,611.4394,47.541,14.3034,318.1904,69.407,122.3489,15.8068,-5.5176,,26.2728,22.3489,3.1681,1.0031,1.7073,2.2605,3.4035,1.7124,2.9829,,1.953,8.3428,9.9195,2.1144,2.7184,5.4204,2.8247,4.5386,0.7681,,4.772
2017/7/25,-2.385,-0.8856,-1.6129,-2.5503,1.1765,-1.8135,0,0,,-1.8946,1.1349,1.6244,0.9763,1.9891,6.2805,0.3911,,,,3.703,5799238197,3012593374,18358780497,12272640813,6205722707,30062753750,24359956534,40850857810,,5733474000,596.8566,47.12,14.0727,310.0754,70.2236,120.1302,15.8068,-5.5176,,25.7751,21.8158,3.14,0.9869,1.6638,2.2871,3.3418,1.7124,2.9829,,1.916,8.1438,9.8316,2.0803,2.649,5.4842,2.7735,4.5386,0.7681,,4.6816
2017/7/26,-1.0471,1.3746,0,0.9642,0.8306,1.5831,0,10.0935,,-0.5877,0.6083,1.5431,1.0961,1.8052,4.5025,0.5653,,0.057,,3.4779,5738513190,3054003592,18358780497,12390972061,6257265254,30538681250,23887864354,44974121963,,5699776000,590.6068,47.7677,14.0727,313.0651,70.8068,122.032,15.5004,-6.0745,,25.6236,21.5874,3.1832,0.9869,1.6798,2.3061,3.3947,1.6792,3.284,,1.9048,8.0586,9.9668,2.0803,2.6746,5.5297,2.8174,4.4506,0.8456,,4.6541
2017/7/27,0.5291,-0.4068,0.149,-4.2292,4.1186,-1.8182,0,6.1121,,1.6047,0.6978,1.8322,0.9825,2.195,8.3836,0.483,,3.2466,,3.2847,5768875694,3041580527,18386140826,11866933679,6514977991,29983432500,23887864354,47722964731,,5791242000,593.7317,47.5734,14.0937,299.825,73.7231,119.8132,15.5004,-6.4458,,26.0348,21.7016,3.1702,0.9884,1.6088,2.4011,3.333,1.6792,3.4847,,1.9353,8.1012,9.9262,2.0834,2.5615,5.7575,2.7662,4.4506,0.8973,,4.7288
2017/7/28,0.1754,0.5446,0.2976,2.4217,-2.057,1.5873,0,10.08,,-2.1613,0.4115,1.6656,0.8458,1.486,4.3023,0.495,,2.9269,,2.0284,5778996528,3058144614,18440861483,12154309566,6380967368,30459360000,23887864354,52533439576,,5666078000,594.7733,47.8324,14.1356,307.0857,72.2066,121.715,15.5004,-7.0955,,25.4721,21.7397,3.1875,0.9913,1.6477,2.3517,3.3859,1.6792,3.836,,1.8935,8.1154,9.9803,2.0896,2.6235,5.639,2.8101,4.4506,0.9877,,4.6266
2017/7/31,0,0,1.4837,2.2253,-1.9386,1.5625,0,5.6686,,1.1045,0.5784,1.3472,1.3233,2.3988,3.7423,0.5349,,2.4978,,2.7381,5778996528,3058144614,18714464769,12424780989,6257265254,30935287500,23887864354,55511352575,,5728660000,594.7733,47.8324,14.3453,313.9193,70.8068,123.6168,15.5004,-7.4977,,25.7535,21.7397,3.1875,1.0061,1.6844,2.3061,3.4388,1.6792,4.0534,,1.9144,8.1154,9.9803,2.1206,2.6819,5.5297,2.854,4.4506,1.0437,,4.6777
2017/8/1,0.5254,2.8436,-0.5848,-0.2721,-0.4942,-0.2564,0,-1.1004,,0.4202,1.0022,3.1009,0.8525,2.3018,2.9436,0.4507,,1.6707,,3.2797,5809359032,3145106072,18605023455,12390972061,6226339726,30855966250,23887864354,54900498627,,5752730000,597.8982,49.1926,14.2615,313.0651,70.4569,123.2998,15.5004,-7.4152,,25.8617,21.8539,3.2781,1.0002,1.6798,2.2947,3.43,1.6792,4.0088,,1.9225,8.1581,10.2641,2.1082,2.6746,5.5024,2.8467,4.4506,1.0322,,4.6973
2017/8/2,-1.3937,1.1192,-0.8824,-2.1828,-0.4967,-1.2853,0,1.2517,,-2.4268,0.6691,3.3516,0.7498,2.3623,2.9235,0.3323,,1.2567,,2.4389,5728392355,3180304758,18440861483,12120500638,6195414197,30459360000,23887864354,55587709319,,5613124000,589.5651,49.7431,14.1356,306.2315,70.1069,121.715,15.5004,-7.508,,25.2341,21.5493,3.3148,0.9913,1.6431,2.2833,3.3859,1.6792,4.059,,1.8758,8.0444,10.379,2.0896,2.6162,5.475,2.8101,4.4506,1.0452,,4.5833
2017/8/3,2.1201,-0.5859,0.1484,3.9052,1.4975,1.5625,0,-1.511,,0.6003,1.1698,1.9332,0.6212,2.0924,2.9137,0.6123,,1.3049,,1.8326,5849842370,3161670160,18468221812,12593825628,6288190783,30935287500,23887864354,54747785140,,5646822000,602.0647,49.4517,14.1566,318.1904,71.1568,123.6168,15.5004,-7.3946,,25.3855,22.0062,3.2954,0.9928,1.7073,2.3175,3.4388,1.6792,3.9977,,1.8871,8.2149,10.3181,2.0927,2.7184,5.557,2.854,4.4506,1.0294,,4.6108
2017/8/4,-1.5571,1.4407,1.7778,-1.6107,-2.2951,2.8205,0,-0.1395,,-0.5115,0.9571,2.1994,2.2348,4.2825,4.24,1.2099,,1.3526,,1.7041,5758754859,3207221400,18796545755,12390972061,6143871650,31807821250,23887864354,54671428396,,5617938000,592.69,50.1642,14.4083,313.0651,69.5237,127.1034,15.5004,-7.3843,,25.2557,21.6636,3.3429,1.0105,1.6798,2.2643,3.5358,1.6792,3.9921,,1.8774,8.087,10.4668,2.1299,2.6746,5.4295,2.9345,4.4506,1.0279,,4.5872
2017/8/7,0.1757,-1.2266,1.6012,3.6835,0.8389,1.995,0,8.3799,,2.6564,0.9639,1.5924,1.7603,2.4627,2.9045,0.9784,,1.9336,,1.9151,5768875694,3167881692,19097509370,12847392587,6195414197,32442391250,23887864354,59252833010,,5767172000,593.7317,49.5488,14.639,324.5969,70.1069,129.6392,15.5004,-8.0031,,25.9266,21.7016,3.3019,1.0266,1.7417,2.2833,3.6063,1.6792,4.3266,,1.9273,8.1012,10.3384,2.164,2.7731,5.475,2.9931,4.4506,1.1141,,4.7091
2017/8/8,0.8772,-0.3268,0.1433,3.4211,0.6656,-0.489,0,6.0567,,-1.2521,0.9263,1.283,1.8061,4.4959,2.689,1.0101,,2.5749,,1.6584,5819479866,3157529138,19124869698,13286908649,6236648235,32283748750,23887864354,62841599958,,5694962000,598.9398,49.3869,14.6599,335.7015,70.5735,129.0052,15.5004,-8.4878,,25.602,21.892,3.2911,1.0281,1.8013,2.2985,3.5887,1.6792,4.5887,,1.9032,8.1723,10.3046,2.1671,2.868,5.5115,2.9784,4.4506,1.1816,,4.6501
2017/8/9,1.0435,2.2295,-0.8584,-1.3995,-2.1488,-0.9828,0,-3.4022,,0.2536,1.494,2.1343,1.0296,1.8333,2.1453,0.5567,,1.519,,1.398,5880204874,3227926509,18960707727,13100959546,6102637612,31966463750,23887864354,60703611138,,5709404000,605.1896,50.488,14.5341,331.0034,69.0571,127.7374,15.5004,-8.199,,25.6669,22.1204,3.3644,1.0193,1.776,2.2491,3.5534,1.6792,4.4326,,1.908,8.2575,10.5344,2.1485,2.8278,5.3931,2.9492,4.4506,1.1414,,4.6619
2017/8/10,-0.5164,-1.347,2.0202,0.129,2.3649,7.9404,0,0.3774,,2.9511,1.4023,1.6532,2.2942,2.3582,3.4358,2.5716,,1.5891,,4.5825,5849842370,3184445780,19343752327,13117864010,6246956745,34504743750,23887864354,60932681369,,5877894000,602.0647,49.8079,14.8277,331.4305,70.6902,137.8803,15.5004,-8.2299,,26.4243,22.0062,3.3191,1.0399,1.7783,2.3023,3.8356,1.6792,4.4493,,1.9643,8.2149,10.3925,2.1919,2.8315,5.5206,3.1833,4.4506,1.1457,,4.7995
2017/8/11,-3.1142,-1.2354,-4.6676,-7.4742,-3.9604,-6.4368,0,-8.2707,,-4.2588,1.1845,1.5147,1.5488,2.5219,3.0343,1.8217,,1.4176,,3.2015,5667667348,3145106072,18440861483,12137405102,5999552517,32283748750,23887864354,55893136293,,5627566000,583.3153,49.1926,14.1356,306.6586,67.8906,129.0052,15.5004,-7.5493,,25.299,21.3209,3.2781,0.9913,1.6454,2.2111,3.5887,1.6792,4.0813,,1.8806,7.9591,10.2641,2.0896,2.6198,5.302,2.9784,4.4506,1.0509,,4.5951
2017/8/14,1.4286,3.95,1.1869,1.8106,1.3746,1.2285,0,1.776,,1.1976,0.4474,2.9965,0.7008,1.1302,1.7357,0.818,,0.9027,,1.6776,5748634024,3269336727,18659744112,12357163133,6082020593,32680355000,23887864354,56885773960,,5694962000,591.6484,51.1357,14.3034,312.2109,68.8238,130.5901,15.5004,-7.6833,,25.602,21.6255,3.4076,1.0031,1.6752,2.2415,3.6328,1.6792,4.1538,,1.9032,8.0728,10.6695,2.1144,2.6673,5.3748,3.015,4.4506,1.0696,,4.6501
2017/8/15,0.5282,-0.2533,-1.173,-1.6416,-1.0169,-2.1845,0,-1.8792,,0.4227,0.5356,1.2051,1.0574,1.6406,1.3976,0.6879,,0.7312,,1.1549,5778996528,3261054683,18440861483,12154309566,6020169536,31966463750,23887864354,55816779550,,5719032000,594.7733,51.0062,14.1356,307.0857,68.1239,127.7374,15.5004,-7.539,,25.7102,21.7397,3.399,0.9913,1.6477,2.2187,3.5534,1.6792,4.0757,,1.9112,8.1154,10.6425,2.0896,2.6235,5.3202,2.9492,4.4506,1.0495,,4.6698
2017/8/16,1.5762,4.381,-0.4451,-2.3644,-1.0274,-0.9926,0,1.7784,,-1.0943,1.0481,3.1939,0.8304,1.8315,1.5705,0.5741,,0.7512,,1.1009,5870084039,3403919936,18358780497,11866933679,5958318479,31649178750,23887864354,56809417216,,5656450000,604.148,53.2407,14.0727,299.825,67.424,126.4695,15.5004,-7.673,,25.4288,22.0824,3.5479,0.9869,1.6088,2.1959,3.5182,1.6792,4.1482,,1.8903,8.2433,11.1087,2.0803,2.5615,5.2655,2.9199,4.4506,1.0681,,4.6187
2017/8/17,0.1724,-0.0608,0.8942,2.9915,2.0761,1.5038,0,6.1828,,0.8511,0.9734,1.9166,0.7463,1.9575,1.7574,0.5599,,1.3383,,1.8376,5880204874,3401849425,18522942469,12221927421,6082020593,32125106250,23887864354,60321827420,,5704590000,605.1896,53.2083,14.1985,308.7941,68.8238,128.3713,15.5004,-8.1474,,25.6452,22.1204,3.5457,0.9958,1.6569,2.2415,3.5711,1.6792,4.4047,,1.9064,8.2575,11.102,2.0989,2.6381,5.3748,2.9638,4.4506,1.1342,,4.658
2017/8/18,0.5164,5.2952,-0.4431,0,0,-0.4938,0,0.5063,,1.1814,0.9254,4.6841,0.523,1.708,1.6274,0.3533,,1.0349,,2.2012,5910567377,3581983874,18440861483,12221927421,6082020593,31966463750,23887864354,60627254395,,5771986000,608.3145,56.0258,14.1356,308.7941,68.8238,127.7374,15.5004,-8.1887,,25.9482,22.2346,3.7335,0.9913,1.6569,2.2415,3.5534,1.6792,4.427,,1.9289,8.3002,11.6898,2.0896,2.6381,5.3748,2.9492,4.4506,1.1399,,4.713
2017/8/21,0.5137,-0.4624,0.5935,0.4149,0.339,1.2407,0,1.8892,,0.3336,1.0181,2.91,0.6077,1.2052,1.2076,0.3905,,0.9555,,1.785,5940929881,3565419787,18550302798,12272640813,6102637612,32363070000,23887864354,61772605548,,5791242000,611.4394,55.7667,14.2195,310.0754,69.0571,129.3222,15.5004,-8.3434,,26.0348,22.3489,3.7162,0.9972,1.6638,2.2491,3.5975,1.6792,4.5106,,1.9353,8.3428,11.6358,2.102,2.649,5.3931,2.9857,4.4506,1.1615,,4.7288
