ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2018/6/14,-0.5148,-2.8926,0,0.2222,0.0861,-2.3091,-0.463,-0.4831,0,-0.7853,-1.4888,0.5935,0.6061,0.2994,0,0,-1.7192,0.105,-0.1163,-0.7979,-1.1173,-1.4793,0.651,0.5974,,0.1415,0.501,1.8787,0.545,0.6323,0.2801,0.2083,0.4905,0.1411,0.2244,0.1723,0.1247,0.1939,0.4935,0.0949,0.1012,0.1623,0.1314,1.3755,3624487420,2346244916,2627881878,9376431091,5772922462,5309386214,6521875050,4571664319,3624487420,8835248000,8922066173,9303516000,4951431646,3679532197,10135666441,22131362942,3860917993,36194762313,12311792100,8067020200,4658210141,4039956000,10.7038,17.9932,24.7669,10.5732,9.576,57.6665,7.5459,15.1145,7.3362,11.52,7.6068,14.178,9.9813,13.1288,10.3191,8.3698,10.4999,13.3812,13.1329,12.8389,13.8263,15.1568,1.7912,1.4251,3.8491,1.6576,3.0938,2.0457,0.7648,1.1768,1.2276,1.3405,0.6726,1.0705,0.9557,1.0277,0.6934,0.8318,1.1797,2.0412,1.3756,0.821,1.1716,1.5542,5.232,2.4167,1.1474,6.4563,1.223,9.3244,0.6161,9.5322,3.5859,4.3937,1.526,3.7601,2.1374,15.4716,2.342,2.999,2.1543,5.0773,3.8731,1.4286,2.6066,4.6187
2018/6/15,0.1294,-2.5532,0,-2.7716,2.3216,-4,-1.6279,-2.7913,-0.9231,-3.8259,-1.0076,0,-1.8072,-1.791,-0.4608,-1.3574,-1.7493,-0.2099,-1.3269,-0.2681,-1.6949,-3.9039,0.6204,0.5938,,0.333,1.4753,2.4935,0.6004,1.234,0.3219,0.2614,0.3804,0.2559,0.2816,0.2862,0.2649,0.1785,0.5088,0.0857,0.1011,0.1891,0.1357,1.2708,3629176278,2286340791,2627881878,9116552180,5906945598,5097010765,6415704991,4444057184,3629176278,8497224000,8832171300,8974188000,4861947941,3613630128,10088958300,20976683137,3793380069,36118802686,11724151267,8045392800,4579257427,3882240000,10.7177,17.5338,24.7669,10.2801,9.7984,55.3598,7.423,14.6926,7.306,11.0793,7.5301,13.6761,9.8009,12.8937,10.2715,7.9331,10.3162,13.3531,12.5061,12.8045,13.592,14.5651,1.7935,1.3887,3.8491,1.6117,3.1656,1.9639,0.7524,1.1439,1.2226,1.2892,0.6658,1.0326,0.9384,1.0093,0.6902,0.7884,1.1591,2.0369,1.3099,0.8188,1.1517,1.4936,5.2388,2.355,1.1474,6.2773,1.2514,8.9515,0.6061,9.2662,3.5711,4.2256,1.5107,3.627,2.0988,15.1945,2.3312,2.8425,2.1166,5.0667,3.6883,1.4248,2.5624,4.4383
2018/6/19,-4.3928,-9.1703,0,-9.3501,-10,-9.6591,-6.383,-9.9875,-1.2422,-10.0137,-5.8524,-5.1988,-6.135,-7.5988,-5.787,-7.3394,-8.6053,-2.9443,-4.1565,-5.6452,-7.4713,1.25,1.4054,0.8563,,0.5112,1.2934,3.4197,1.1833,2.2525,1.023,0.4495,0.6206,0.2742,0.5773,0.5661,0.656,0.2794,0.8537,0.0927,0.1603,0.3103,0.3972,1.5602,3469755098,2076676351,2627881878,8264149354,5316251038,4604685862,6006191907,4000206280,3469755098,7646336000,8315275778,8507640000,4563668926,3339038173,9505106547,19437110062,3466946769,35055367907,11236839356,7591217400,4237128999,3930768000,10.2469,15.9259,24.7669,9.3189,8.8185,50.0125,6.9492,13.2252,7.207,9.9698,7.0895,12.9651,9.1996,11.9139,9.6771,7.3509,9.4285,12.9599,11.9863,12.0817,12.5765,14.7471,1.7147,1.2614,3.8491,1.461,2.849,1.7742,0.7044,1.0297,1.206,1.1601,0.6269,0.9789,0.8809,0.9326,0.6503,0.7305,1.0593,1.9769,1.2555,0.7725,1.0657,1.5122,5.0086,2.139,1.1474,5.6904,1.1262,8.0868,0.5674,8.3407,3.5228,3.8025,1.4223,3.4384,1.97,14.0399,2.1963,2.6339,1.9345,4.9175,3.535,1.3444,2.371,4.4938
2018/6/20,0.9459,1.6827,0,2.7673,0.5602,3.7736,2.0202,-0.2774,0.6289,-5.6402,1.0811,-0.3226,0.6536,0.6579,0.4914,0.9901,2.5974,-0.325,2.1684,1.9943,0,0.3086,0.7128,0.7486,,0.2756,0.838,2.7313,0.5834,1.3997,0.1312,0.5526,0.2728,0.1706,0.3019,0.5674,0.3241,0.224,0.476,0.0959,0.3247,0.1427,0.1601,1.0125,3502577105,2111620425,2627881878,8492842795,5346033957,4778447593,6127529117,3989110007,3502577105,7215064000,8405170652,8480196000,4593496828,3361005529,9551814687,19629556697,3556997335,34941428466,11480495311,7742609200,4237128999,3942900000,10.3438,16.1939,24.7669,9.5768,8.8679,51.8998,7.0896,13.1885,7.292,9.4075,7.1661,12.9233,9.2597,11.9923,9.7247,7.4237,9.6734,12.9178,12.2462,12.3226,12.5765,14.7927,1.7309,1.2826,3.8491,1.5014,2.865,1.8411,0.7186,1.0268,1.2202,1.0946,0.6336,0.9757,0.8866,0.9387,0.6535,0.7377,1.0869,1.9705,1.2827,0.788,1.0657,1.5169,5.056,2.175,1.1474,5.8479,1.1325,8.392,0.5789,8.3176,3.5643,3.588,1.4376,3.4274,1.9829,14.1323,2.2071,2.66,1.9847,4.9015,3.6116,1.3712,2.371,4.5077
2018/6/21,-1.071,-2.6005,0,-1.224,-0.4647,-4.6465,1.9802,0.2782,-0.625,-3.3926,-1.3369,-0.6472,-0.6494,-1.9608,-1.467,-1.9608,-2.2152,0.1087,-2.2472,-1.3966,0.9317,-4.3077,0.7477,0.73,,0.1948,1.3573,1.9273,0.8438,1.8921,0.1297,0.5307,0.3137,0.1711,0.2893,0.393,0.3441,0.3575,0.447,0.084,0.0909,0.1451,0.2646,0.8784,3465066239,2056708310,2627881878,8388891231,5316251038,4556418715,6248866327,4000206280,3465066239,6970288000,8292802060,8425308000,4563668926,3295103460,9411690266,19244663428,3478203090,34979408280,11222506653,7634472200,4276605356,3773052000,10.233,15.7728,24.7669,9.4596,8.8185,49.4883,7.23,13.2252,7.2645,9.0883,7.0703,12.8397,9.1996,11.7572,9.582,7.2781,9.4591,12.9318,11.971,12.1505,12.6937,14.1554,1.7124,1.2493,3.8491,1.483,2.849,1.7556,0.7328,1.0297,1.2156,1.0575,0.6252,0.9694,0.8809,0.9203,0.6439,0.7233,1.0628,1.9727,1.2539,0.7769,1.0756,1.4516,5.0019,2.1185,1.1474,5.7763,1.1262,8.0021,0.5903,8.3407,3.5509,3.4663,1.4184,3.4052,1.97,13.8552,2.1747,2.6078,1.9408,4.9069,3.5304,1.352,2.3931,4.3135
2018/6/22,0,1.699,0,2.2305,0.1867,2.1186,1.9417,2.0804,0.4717,0,1.355,-0.9772,0.3268,1.6667,0.7444,1.5,1.9417,-0.1086,0.2554,0.8746,0.3077,0.3215,0.3495,0.4409,,0.1599,0.7817,1.352,0.6782,1.3678,0.0622,0.5751,0.2342,0.1483,0.5306,0.2775,0.2493,0.1949,0.2372,0.0656,0.1331,0.1262,0.1265,0.5726,3465066239,2091652383,2627881878,8576004047,5326178678,4652953009,6370203538,4083428324,3465066239,6970288000,8405170652,8342976000,4578582877,3350021851,9481752477,19533333379,3545741014,34941428466,11251172059,7483080400,4289764141,3785184000,10.233,16.0407,24.7669,9.6706,8.835,50.5368,7.3704,13.5003,7.3099,9.0883,7.1661,12.7142,9.2297,11.9531,9.6533,7.3873,9.6427,12.9178,12.0016,11.9096,12.7327,14.2009,1.7124,1.2705,3.8491,1.5161,2.8544,1.7928,0.7471,1.0511,1.2232,1.0575,0.6336,0.9599,0.8837,0.9357,0.6487,0.7341,1.0834,1.9705,1.2571,0.7615,1.0789,1.4562,5.0019,2.1545,1.1474,5.9051,1.1283,8.1716,0.6018,8.5142,3.5731,3.4663,1.4376,3.3719,1.9764,14.0861,2.1909,2.647,1.9785,4.9015,3.5395,1.3252,2.4004,4.3274
2018/6/25,-0.2706,0.716,0,-1.5758,-3.5415,-1.0373,-2.619,4.0761,0,0,-0.2674,0,-1.3029,-0.6557,-0.4926,-0.9852,-1.2698,0.1087,-0.1274,-1.1561,-0.6135,-1.6026,0.3316,0.4918,,0.2352,0.7988,1.2892,0.6021,2.0499,0.1687,0.4925,0.1746,0.1191,0.3229,0.1996,0.1826,0.1488,0.3055,0.0877,0.0366,0.1398,0.0944,0.4437,3455688523,2106628414,2627881878,8440867013,5137553524,4604685862,6203364874,4249872413,3455688523,6970288000,8382696933,8342976000,4518927074,3328054495,9435044337,19340886745,3500715731,34979408280,11236839356,7396570800,4263446570,3724524000,10.2053,16.1556,24.7669,9.5182,8.5221,50.0125,7.1773,14.0506,7.3181,9.0883,7.1469,12.7142,9.1094,11.8747,9.6058,7.3145,9.5203,12.9318,11.9863,11.7719,12.6546,13.9734,1.7078,1.2796,3.8491,1.4922,2.7533,1.7742,0.7275,1.0939,1.2246,1.0575,0.6319,0.9599,0.8722,0.9295,0.6455,0.7269,1.0697,1.9727,1.2555,0.7527,1.0723,1.4329,4.9883,2.1699,1.1474,5.8121,1.0884,8.0868,0.586,8.8613,3.5771,3.4663,1.4338,3.3719,1.9507,13.9937,2.1801,2.6209,1.9533,4.9069,3.535,1.3099,2.3857,4.258
2018/6/26,-1.7639,2.8436,0,0.3812,-1.0628,-0.6289,0.2445,0.9138,-1.7214,-1.505,-0.2681,-0.9868,0,-0.6601,0.7426,0.2488,1.2862,-0.9772,-0.1276,0,0.6173,-0.9772,0.626,0.704,,0.2212,1.1444,1.2316,0.48,1.2478,0.1977,0.8119,0.1798,0.1447,0.2829,0.3928,0.2588,0.1173,0.4641,0.0937,0.102,0.1737,0.1114,0.5503,3394733366,2166532540,2627881878,8212173572,5082951506,4575725574,6218532025,4288709368,3394733366,6865384000,8360223215,8260644000,4518927074,3306087138,9505106547,19388998404,3545741014,34637589958,11222506653,7396570800,4289764141,3688128000,10.0253,16.615,24.7669,9.2603,8.4315,49.698,7.1949,14.179,7.2226,8.9516,7.1278,12.5887,9.1094,11.7964,9.6771,7.3327,9.6427,12.8055,11.971,11.7719,12.7327,13.8368,1.6776,1.316,3.8491,1.4518,2.724,1.763,0.7293,1.1039,1.2086,1.0416,0.6302,0.9505,0.8722,0.9234,0.6503,0.7287,1.0834,1.9534,1.2539,0.7527,1.0789,1.4189,4.9003,2.2316,1.1474,5.6546,1.0768,8.036,0.5875,8.9423,3.5304,3.4141,1.4299,3.3386,1.9507,13.9014,2.1963,2.6274,1.9785,4.8589,3.5304,1.3099,2.4004,4.2164
2018/6/27,-1.3812,-0.9217,-5,-1.2658,-1.1719,0,-0.2439,1.0349,-1.4331,-1.1885,0,0.3322,0.33,0,-0.4914,-0.7444,-0.6349,-0.6579,-0.5109,-1.1696,-0.9202,-2.3026,0.3499,0.4251,0.3442,0.1673,0.5878,1.0404,0.3907,1.2811,0.1303,0.5093,0.1352,0.1024,0.2297,0.393,0.2078,0.0974,0.3362,0.0643,0.0759,0.1118,0.1015,0.5436,3347844783,2146564498,2496487784,8108222008,5023385668,4575725574,6203364874,4333094458,3347844783,6783792000,8360223215,8288088000,4533841025,3306087138,9458398407,19244663428,3523228373,34409711076,11165175840,7310061200,4250287784,3603204000,9.8868,16.4619,23.5285,9.1431,8.3327,49.698,7.1773,14.3257,7.1604,8.8452,7.1278,12.6306,9.1395,11.7964,9.6296,7.2781,9.5815,12.7212,11.9098,11.6342,12.6155,13.5182,1.6545,1.3038,3.6567,1.4334,2.6921,1.763,0.7275,1.1153,1.1982,1.0292,0.6302,0.9536,0.8751,0.9234,0.6471,0.7233,1.0765,1.9405,1.2475,0.7439,1.069,1.3862,4.8327,2.211,1.09,5.583,1.0642,8.036,0.586,9.0348,3.5,3.3735,1.4299,3.3497,1.9571,13.9014,2.1855,2.6078,1.9659,4.8269,3.5124,1.2946,2.3783,4.1193
2018/6/28,1.9608,-0.2353,-5.0752,-0.1282,-2.668,0.4219,-0.489,-1.6645,0,-0.1718,-0.8065,-0.9934,-0.6579,-1.9934,-0.7407,-0.25,0,-0.5519,-0.3851,0,-0.3096,-2.3569,1.0632,0.3771,1.6941,0.1125,0.7642,1.0848,0.3185,0.9496,0.1952,0.3108,0.1383,0.0926,0.2607,0.4441,0.2194,0.1109,0.3258,0.0676,0.0845,0.0931,0.0794,0.551,3413488799,2116612435,2369786336,8097826851,4889362533,4595032432,6173030571,4260968686,3413488799,6772136000,8292802060,8205756000,4504013123,3240185069,9388336196,19196551769,3523228373,34219812009,11122177730,7310061200,4237128999,3518280000,10.0807,16.2322,22.3344,9.1314,8.1104,49.9077,7.1422,14.0873,7.2037,8.83,7.0703,12.5051,9.0793,11.5612,9.5582,7.2599,9.5815,12.651,11.864,11.6342,12.5765,13.1996,1.6869,1.2856,3.4711,1.4316,2.6203,1.7705,0.7239,1.0968,1.2055,1.0274,0.6252,0.9441,0.8694,0.905,0.6423,0.7215,1.0765,1.9298,1.2427,0.7439,1.0657,1.3535,4.9274,2.1802,1.0347,5.5759,1.0358,8.0699,0.5832,8.8844,3.5212,3.3678,1.4184,3.3164,1.9443,13.6243,2.1693,2.6013,1.9659,4.8003,3.4989,1.2946,2.371,4.0223
2018/6/29,-0.8242,3.3019,1.9802,2.439,3.1472,2.1008,2.2113,5.9896,0.1616,2.5818,2.168,1.0033,1.9868,1.6949,1.7413,1.5038,2.2364,0.7769,1.1598,1.4793,1.8634,2.069,1.5932,0.5591,0.4358,0.1846,0.9626,1.4233,0.5547,1.7095,0.3297,0.3665,0.2645,0.1466,0.325,0.481,0.2245,0.1395,0.4219,0.0365,0.1732,0.1424,0.1196,0.4572,3385355649,2186500581,2416712798,8295334823,5043240947,4691566727,6309534932,4516182956,3385355649,6946976000,8472591807,8288088000,4593496828,3295103460,9551814687,19485221721,3602022618,34485670703,11251172059,7418198200,4316081713,3591072000,9.9976,16.7681,22.7767,9.3541,8.3657,50.9562,7.3002,14.931,7.2382,9.0579,7.2236,12.6306,9.2597,11.7572,9.7247,7.3691,9.7958,12.7493,12.0016,11.8063,12.8108,13.4727,1.673,1.3281,3.5398,1.4665,2.7027,1.8077,0.7399,1.1625,1.2112,1.054,0.6387,0.9536,0.8866,0.9203,0.6535,0.7323,1.1006,1.9448,1.2571,0.7549,1.0855,1.3815,4.8868,2.2522,1.0552,5.7119,1.0684,8.2394,0.5961,9.4166,3.538,3.4547,1.4492,3.3497,1.9829,13.8552,2.2071,2.6404,2.0099,4.8376,3.5395,1.3137,2.4152,4.1055
2018/7/2,-2.9086,-1.8265,-0.5825,-1.0025,-2.6575,0.6173,-1.6827,-1.1057,-0.1613,-1.3423,-2.122,0.3311,-0.974,-1.3333,-1.7115,-2.963,-1.5625,0.1101,0,-1.7493,-1.5244,-2.027,1.0678,0.4413,0.2729,0.1776,0.8581,1.9536,0.3698,0.9328,0.191,0.3337,0.2839,0.192,0.351,0.3305,0.294,0.175,0.3724,0.1208,0.149,0.1412,0.0877,0.531,3286673711,2146564498,2402634860,8212173572,4434497812,4720527016,6203364874,4466404555,3286673711,6853728000,8292802060,8315532000,4548754976,3251168747,9388336196,18907881818,3545741014,34523650517,11251172059,7288433800,4250287784,3518280000,9.7068,16.4619,22.644,9.2603,8.1433,51.2707,7.1773,14.766,7.2264,8.9364,7.0703,12.6724,9.1695,11.6004,9.5582,7.1507,9.6427,12.7633,12.0016,11.5998,12.6155,13.1996,1.6243,1.3038,3.5192,1.4518,2.6309,1.8188,0.7275,1.1496,1.2093,1.0398,0.6252,0.9568,0.878,0.9081,0.6423,0.7106,1.0834,1.947,1.2571,0.7417,1.069,1.3535,4.7447,2.211,1.049,5.6546,1.04,8.2903,0.586,9.3124,3.5323,3.4083,1.4184,3.3608,1.9636,13.6704,2.1693,2.5622,1.9785,4.8429,3.5395,1.2907,2.3783,4.0223
2018/7/3,-0.7133,0.6977,-0.7813,0.6329,1.9211,1.8405,0.978,0.4969,0,1.0204,1.355,-0.33,1.6393,1.6892,0.995,1.2723,0.9524,-1.3201,-0.8917,1.1869,0.9288,0.6897,0.9139,0.7556,0.2766,0.1165,0.798,1.4398,0.3383,0.7914,0.2075,0.3086,0.284,0.1206,0.2453,0.4274,0.25,0.2277,0.2951,0.1934,0.1256,0.1278,0.073,0.4442,3263230960,2161540529,2383864275,8264149354,4519690389,4807407881,6264033479,4488597870,3263230960,6923664000,8405170652,8288088000,4623324729,3306087138,9481752477,19148440111,3579509976,34067892754,11150843136,7374943400,4289764141,3542544000,9.6376,16.5767,22.4671,9.3189,8.2998,52.2144,7.2475,14.8393,7.2645,9.0275,7.1661,12.6306,9.3199,11.7964,9.6533,7.2417,9.7346,12.5949,11.8945,11.7375,12.7327,13.2906,1.6128,1.3129,3.4917,1.461,2.6815,1.8523,0.7346,1.1553,1.2156,1.0504,0.6336,0.9536,0.8924,0.9234,0.6487,0.7196,1.0937,1.9213,1.2459,0.7505,1.0789,1.3629,4.7108,2.2265,1.0408,5.6904,1.06,8.4429,0.5918,9.3587,3.5509,3.4431,1.4376,3.3497,1.9958,13.9014,2.1909,2.5948,1.9973,4.779,3.5079,1.3061,2.4004,4.05
2018/7/4,0,-2.3095,-2.3622,0,-1.2897,-3.4137,-1.4528,-0.618,0.1616,-1.1785,-0.5348,-0.6623,-0.6452,-0.6645,-0.4926,0.5025,-1.2579,-0.5574,-0.1285,-0.2933,-0.9202,-1.7123,0.714,0.3929,0.2383,0.1393,0.8742,1.1514,0.2624,0.7744,0.0815,0.2885,0.173,0.0737,0.157,0.2189,0.1499,0.1237,0.1974,0.0871,0.1215,0.1164,0.0708,0.3192,3263230960,2111620425,2327552520,8264149354,4461400731,4643299580,6173030571,4460856227,3263230960,6842072000,8360223215,8233200000,4593496828,3284119782,9435044337,19244663428,3534484694,33877993687,11136510433,7353316000,4250287784,3481884000,9.6376,16.1939,21.9364,9.3189,8.1927,50.4319,7.1422,14.7476,7.2888,8.9212,7.1278,12.5469,9.2597,11.718,9.6058,7.2781,9.6121,12.5246,11.8792,11.703,12.6155,13.0631,1.6128,1.2826,3.4092,1.461,2.6469,1.7891,0.7239,1.1482,1.2197,1.0381,0.6302,0.9473,0.8866,0.9173,0.6455,0.7233,1.08,1.9106,1.2443,0.7483,1.069,1.3395,4.7108,2.175,1.0163,5.6904,1.0463,8.1546,0.5832,9.3009,3.5628,3.4025,1.4299,3.3275,1.9829,13.809,2.1801,2.6078,1.9722,4.7524,3.5034,1.3022,2.3783,3.9806
2018/7/5,-0.1437,-1.182,-5.0403,-2.3899,-0.5025,-3.5343,-1.7199,-3.9801,-0.3226,-3.0664,-1.8817,0.6667,-1.9481,-1.6722,-0.9901,-1,-2.5478,0,-0.2574,-0.2941,-0.6192,-2.7875,0.5059,0.3334,0.5857,0.1592,0.8165,1.3597,0.2463,0.8835,0.0605,0.2893,0.2169,0.1398,0.1694,0.2722,0.1538,0.0817,0.2954,0.0735,0.1447,0.1754,0.0873,0.3161,3258542410,2086660372,2210236365,8066641382,4438981632,4479191279,6066860512,4283309710,3258542410,6632264000,8202907187,8288088000,4504013123,3229201391,9341628056,19052216794,3444434128,33877993687,11107845027,7331688600,4223970213,3384828000,9.6237,16.0025,20.8307,9.0962,8.1516,48.6495,7.0194,14.1606,7.2201,8.6476,6.9936,12.6306,9.0793,11.522,9.5107,7.2053,9.3672,12.5246,11.8487,11.6686,12.5374,12.6989,1.6104,1.2674,3.2374,1.4261,2.6336,1.7258,0.7115,1.1025,1.2082,1.0062,0.6184,0.9536,0.8694,0.9019,0.6391,0.716,1.0525,1.9106,1.2411,0.7461,1.0623,1.3022,4.7041,2.1493,0.965,5.5544,1.041,7.8664,0.5732,8.9307,3.5291,3.2982,1.403,3.3497,1.9443,13.5781,2.1585,2.5818,1.9219,4.7524,3.4944,1.2984,2.3636,3.8697
2018/7/6,0.1439,-1.9139,-5.0955,-1.4175,-0.8081,0.6466,0.75,2.3316,0.1618,-1.0545,0.8219,-0.3311,0.3311,0,0.25,-1.0101,0.9804,1.9058,0.5161,-0.885,0,-0.7168,0.4588,0.5959,0.7921,0.145,1.2222,1.4547,0.3306,1.0416,0.0969,0.4883,0.2403,0.1566,0.3006,0.2801,0.2378,0.1694,0.2835,0.0907,0.2058,0.2209,0.0827,0.416,3263230960,2046724289,2097612856,7952294661,4403111073,4508151567,6112361966,4383179626,3263230960,6562328000,8270328342,8260644000,4518927074,3229201391,9364982126,18859770159,3478203090,34523650517,11165175840,7266806400,4223970213,3360564000,9.6376,15.6962,19.7693,8.9673,8.0857,48.9641,7.0721,14.4908,7.2449,8.5564,7.0511,12.5887,9.1094,11.522,9.5344,7.1326,9.4591,12.7633,11.9098,11.5654,12.5374,12.6079,1.6128,1.2432,3.0724,1.4059,2.6123,1.737,0.7168,1.1282,1.2124,0.9956,0.6235,0.9505,0.8722,0.9019,0.6407,0.7088,1.0628,1.947,1.2475,0.7395,1.0623,1.2929,4.7108,2.1082,0.9159,5.4757,1.0326,7.9173,0.5775,9.1389,3.5413,3.2634,1.4146,3.3386,1.9507,13.5781,2.1639,2.5557,1.9408,4.8429,3.5124,1.2869,2.3636,3.8419
2018/7/9,0.2874,4.6341,1.7897,2.7451,3.5642,1.0707,1.9851,2.6582,0.8078,4.4405,1.3587,0.9967,1.3201,1.7007,1.2469,1.7857,1.6181,1.8702,0,1.4881,2.1807,1.8051,1.0922,0.8806,0.3522,0.1133,1.4889,1.1657,0.5755,0.7772,0.2046,0.4133,0.255,0.1154,0.2726,0.2543,0.2382,0.1815,0.2489,0.0645,0.1445,0.1556,0.115,0.3746,3272608061,2141572487,2135154026,8170592946,4560044767,4556418715,6233699176,4499694527,3272608061,6853728000,8382696933,8342976000,4578582877,3284119782,9481752477,19196551769,3534484694,35169307347,11165175840,7374943400,4316081713,3421224000,9.6653,16.4236,20.1231,9.2134,8.3739,49.4883,7.2124,14.876,7.3092,8.9364,7.1469,12.7142,9.2297,11.718,9.6533,7.2599,9.6121,13.002,11.9098,11.7375,12.8108,12.8355,1.6174,1.3008,3.1274,1.4444,2.7054,1.7556,0.731,1.1582,1.2231,1.0398,0.6319,0.9599,0.8837,0.9173,0.6487,0.7215,1.08,1.9834,1.2475,0.7505,1.0855,1.3162,4.7244,2.2059,0.9323,5.626,1.0694,8.0021,0.5889,9.3818,3.5727,3.4083,1.4338,3.3719,1.9764,13.809,2.1909,2.6013,1.9722,4.9335,3.5124,1.3061,2.4152,3.9113
2018/7/10,-0.2865,-2.331,-0.8791,1.3995,1.5733,0.8475,1.2165,0.1233,-0.1603,1.8707,2.1448,-0.9868,0,0.3344,0.2463,0.2506,0.3185,0.324,-0.3851,0.2933,-0.3049,0.7092,1.0472,1.5231,0.2201,0.2121,1.7048,1.0715,0.6186,0.5691,0.0933,0.4447,0.4124,0.5326,0.3197,0.2771,0.1791,0.13,0.226,0.0321,0.1293,0.1231,0.0721,0.2476,3263230960,2091652383,2116383441,8284939667,4631785884,4595032432,6309534932,4505242856,3263230960,6981944000,8562486680,8260644000,4578582877,3295103460,9505106547,19244663428,3545741014,35283246788,11122177730,7396570800,4302922927,3445488000,9.6376,16.0407,19.9462,9.3424,8.5056,49.9077,7.3002,14.8944,7.2827,9.1035,7.3002,12.5887,9.2297,11.7572,9.6771,7.2781,9.6427,13.0442,11.864,11.7719,12.7718,12.9265,1.6128,1.2705,3.0999,1.4647,2.748,1.7705,0.7399,1.1596,1.2187,1.0593,0.6455,0.9505,0.8837,0.9203,0.6503,0.7233,1.0834,1.9898,1.2427,0.7527,1.0822,1.3255,4.7108,2.1545,0.9241,5.7047,1.0863,8.0699,0.5961,9.3934,3.5598,3.4721,1.4645,3.3386,1.9764,13.8552,2.1963,2.6078,1.9785,4.9495,3.4989,1.3099,2.4078,3.939
2018/7/11,-1.4368,-2.6253,-4.878,-1.5056,-3.7754,-3.3613,-2.4038,-2.3399,-0.9631,-2.3372,-1.3123,-1.9934,-1.9544,-2.6667,-0.9828,-2,-1.9048,0.6459,-0.3866,-1.7544,-0.9174,-3.5211,1.1058,1.0281,0.4349,0.1162,1.2233,1.2592,0.414,0.5703,0.1125,0.3156,0.3406,0.2878,0.2852,0.3098,0.2385,0.1332,0.2725,0.1098,0.0893,0.1477,0.0969,0.3524,3216345458,2036740268,2013145224,8160197790,4456916911,4440577561,6157863420,4399824612,3216345458,6818760000,8450118088,8095980000,4489099173,3207234034,9411690266,18859770159,3478203090,35511125669,11079179620,7266806400,4263446570,3324168000,9.4991,15.6196,18.9732,9.2017,8.1845,48.2301,7.1247,14.5458,7.21,8.8908,7.2044,12.3378,9.0493,11.4436,9.582,7.1326,9.4591,13.1284,11.8181,11.5654,12.6546,12.4713,1.5896,1.2371,2.9487,1.4426,2.6442,1.711,0.7221,1.1325,1.2065,1.0345,0.637,0.9315,0.8665,0.8958,0.6439,0.7088,1.0628,2.0027,1.2379,0.7395,1.0723,1.2789,4.6431,2.0979,0.879,5.6188,1.0453,7.7986,0.5817,9.1736,3.5242,3.3909,1.4453,3.2721,1.9378,13.4857,2.1747,2.5557,1.9408,4.9814,3.4854,1.2869,2.3857,3.8003
