ÈÕÆÚ,000045.SZ,000050.SZ,000100.SZ,000413.SZ,000536.SZ,000541.SZ,000725.SZ,000727.SZ,002005.SZ,002036.SZ,002076.SZ,002106.SZ,002189.SZ,002217.SZ,002273.SZ,002289.SZ,002387.SZ,002449.SZ,002456.SZ,002587.SZ,002745.SZ,002808.SZ,002841.SZ,002845.SZ,002876.SZ,002952.SZ,002955.SZ,002962.SZ,200045.SZ,200413.SZ,200541.SZ,200725.SZ,300032.SZ,300076.SZ,300088.SZ,300102.SZ,300120.SZ,300128.SZ,300162.SZ,300219.SZ,300232.SZ,300241.SZ,300296.SZ,300301.SZ,300303.SZ,300319.SZ,300323.SZ,300331.SZ,300389.SZ,300545.SZ,300566.SZ,300582.SZ,300625.SZ,300632.SZ,300650.SZ,300691.SZ,300701.SZ,300708.SZ,300752.SZ,300790.SZ,600261.SH,600363.SH,600552.SH,600651.SH,600666.SH,600703.SH,600707.SH,603297.SH,603303.SH,603515.SH,603679.SH,603685.SH,603773.SH,688007.SH,688010.SH
2018/8/9,7.1,13.4326,2.7878,5.5224,2.59,5.9028,3.5791,1.83,3.18,9.1214,4.19,5.6796,12.896,7.5224,8.9735,6.97,11.81,10.7557,17.16,5.9049,16.353,7.5045,56.2409,17.3889,38.5735,,,,4.69,3.8872,4.2174,3.1147,3.81,6.0065,5.5125,6.656,6.5666,4.21,5.6,8.9593,7.7424,5.2313,10.8494,4.41,2.9242,7.59,12.3702,14.2655,18.9608,21.3721,16.2777,11.1051,18.319,10.5129,15.3554,13.9858,24.7864,14.5189,,,3.7214,8.5514,4.5,3.7206,3.94,18.1642,6.22,,8.1906,29.8851,24.6626,12.3221,59.9171,,
2018/8/10,7.27,13.4525,2.7683,5.552,2.61,5.8834,3.5791,1.83,3.23,9.1444,4.23,5.6796,12.9259,7.5422,8.9506,6.95,11.87,10.8927,17.16,5.9246,16.2743,7.5614,56.8662,17.6282,39.4956,,,,4.7,3.8969,4.2174,3.1345,3.8,6.1459,5.5612,6.6859,6.6257,4.17,5.63,8.9977,7.7921,5.7304,11.2755,4.36,2.8946,7.55,12.5787,13.987,18.8322,21.5815,16.3176,11.1649,18.3784,10.6046,15.3653,15.3838,25.5744,14.6387,,,3.7022,8.5316,4.58,3.7902,3.95,18.2133,6.27,,8.207,30.8705,24.7025,12.3676,61.9144,,
2018/8/13,7.25,13.5819,2.7585,5.5914,2.62,5.8834,3.6286,1.82,3.15,9.2978,4.2,5.7584,12.9957,7.4926,8.9735,6.91,11.87,11.2744,17.5,5.8656,16.3628,7.7037,58.7819,17.7977,39.2651,,,,4.68,3.9067,4.1699,3.1444,3.83,6.0165,5.6489,6.7456,6.7733,4.23,5.64,9.0648,7.7672,5.97,11.2259,4.37,2.8551,7.4,12.9361,13.9472,18.7926,21.422,16.3774,11.3641,18.3884,10.7129,15.5439,15.1549,25.932,14.4789,,,3.6831,8.6406,4.52,3.7405,3.93,18.0661,6.28,,8.1824,30.517,24.5828,12.6103,61.9144,,
2018/8/14,7.36,13.4525,2.8073,5.6407,2.63,5.8639,3.589,1.8,3.16,9.083,4.23,5.6993,12.9957,7.5224,8.7215,6.98,11.87,11.1276,16.77,5.9639,16.0578,7.6894,58.772,17.8376,38.904,,,,4.72,3.9262,4.1794,3.095,3.8,5.9866,5.6002,6.636,6.793,4.24,5.68,8.8442,7.6016,5.9401,11.0377,4.39,2.7958,7.39,12.7574,13.7781,18.2681,21.1827,16.6266,11.2545,18.5172,10.6962,15.5042,15.1549,25.5611,14.6587,,,3.6543,8.5712,4.59,3.7106,3.97,17.8206,6.21,,8.2152,30.0657,24.4331,12.4359,61.3955,,
2018/8/15,7.3,13.1242,2.7488,5.4829,2.55,5.7472,3.5097,1.79,3.09,8.8145,4.11,5.6796,12.6367,7.3437,8.5611,6.91,11.87,10.9416,16.35,5.9442,15.8118,7.6325,56.4096,17.349,38.028,,,,4.57,3.8188,4.1604,3.0356,3.82,5.8571,5.5028,6.5065,6.5863,4.1,5.52,8.7099,7.4029,6.0299,10.3738,4.34,2.6674,7.18,12.4298,13.3801,18.0504,20.804,15.9986,11.5035,18.1306,10.4213,15.2265,14.8889,24.6009,16.1265,,,3.6255,8.4325,4.45,3.7007,3.99,17.1038,6,,8.1084,28.6214,23.8944,12.1553,58.8402,,
2018/8/16,6.97,12.9252,2.7293,5.4336,2.5,5.6694,3.4898,1.78,3.11,8.592,4.06,5.7683,12.4871,7.3437,8.4924,7.13,11.87,11.2744,16.05,5.846,14.8574,7.7606,56.0523,17.4587,36.691,,,,4.52,3.7993,4.1319,3.0159,3.68,5.7575,5.4346,6.5663,6.5174,3.84,5.57,8.4701,7.4194,5.98,10.7999,4.3,2.6871,6.46,12.0724,13.3204,17.9613,20.7043,15.7395,11.0752,17.9621,10.4046,15.0082,14.7219,24.6009,16.3162,,,3.5775,8.3628,4.46,3.6211,3.94,16.7013,6.07,,8.0838,28.3205,23.5951,11.8596,58.2528,,
2018/8/17,6.68,12.6864,2.7098,5.3745,2.45,5.6403,3.4601,1.76,3.1,8.2852,4.05,5.4823,12.2178,7.1452,8.3244,6.9,11.87,11.4505,15.89,5.7477,15.1526,8.5359,54.7917,17.02,34.501,,,,4.49,3.77,4.1034,2.9862,3.58,5.8471,5.3665,6.2375,6.2417,3.65,5.41,8.4893,7.3201,5.8502,10.3045,4.31,2.5883,6.12,12.5588,13.1414,17.9613,20.1859,15.3308,10.8262,17.5854,10.213,14.5817,14.2085,23.5414,16.9853,,,3.52,8.1637,4.36,3.6111,3.93,16.4951,6.06,,8.0345,27.8692,23.4953,11.7231,57.6066,,
2018/8/20,6.71,11.4227,2.739,5.3745,2.47,5.7375,3.5196,1.76,3.08,8.3005,4.01,5.5514,12.3674,6.5002,8.3855,6.79,11.87,11.5875,16.23,5.787,15.3002,8.9342,56.1714,17.5584,34.6778,,,,4.63,3.7407,4.1034,3.0257,3.58,5.7973,5.4931,6.3371,6.3992,3.61,5.52,8.307,7.171,5.9201,10.5026,4.32,2.6476,5.97,12.6383,13.4,18.6046,19.9467,15.5401,11.0454,17.6449,10.3547,14.5718,14.7838,24.091,17.3847,,,3.5775,8.1438,4.34,3.6111,3.88,16.6326,6.05,,8.1249,28.2303,23.9043,11.8748,59.9856,,
2018/8/21,6.77,11.4327,2.7585,5.4336,2.51,5.7375,3.5394,1.77,3.12,8.2852,4.03,5.5908,12.4173,6.5101,8.4847,6.74,11.87,11.5973,16.55,5.8362,15.5855,9.1334,55.7346,17.8476,34.7008,,,,4.54,3.77,4.1224,3.0455,3.6,5.7973,5.4833,6.3272,6.4681,3.6,5.5,8.5276,7.2621,5.9401,10.463,4.32,2.7266,5.93,12.3206,13.5293,18.6343,19.9367,15.8292,11.1051,17.7738,10.5213,14.7305,14.8085,24.5546,19.1222,,,3.6255,8.2832,4.36,3.6907,3.87,15.7882,6.06,,8.2152,30.2387,25.0716,11.9657,59.5255,,
2018/8/22,6.7,11.5322,2.7195,5.335,2.51,5.6889,3.4799,1.76,3.08,8.1394,3.97,5.8176,12.2876,6.3216,8.2862,6.4,11.87,11.4016,16.13,5.9049,15.6642,8.6924,54.8215,17.4288,35.5076,,,,4.49,3.7504,4.1414,3.0159,3.53,5.5682,5.3665,6.1578,6.4583,3.44,5.41,8.6715,7.0137,5.8203,10.1162,4.3,2.697,5.86,11.8242,13.1513,19.416,19.538,15.4404,10.9059,17.4863,10.5213,15.3257,14.8394,24.4023,19.1321,,,3.6639,8.1438,4.31,3.631,3.75,15.3365,5.94,,8.1906,29.5617,25.5705,11.6473,58.2919,,
2018/8/23,6.72,11.6118,2.7293,5.3843,2.51,5.6986,3.5295,1.76,3.1,8.3312,3.98,6.3994,12.3175,6.1628,8.6604,6.44,11.87,11.5973,16.34,5.8951,16.1562,8.607,55.02,17.4288,34.3474,,,,4.48,3.7895,4.1604,3.0554,3.6,5.5682,5.4638,6.2474,6.4878,3.3,5.46,8.7674,7.4194,5.8902,10.3243,4.3,2.7168,6,11.8142,13.2906,19.2082,19.7274,15.56,11.0254,17.6052,10.5629,15.0578,14.9137,25.1704,18.573,,,3.6255,8.1836,4.31,3.7007,3.79,15.6802,5.97,,8.2645,29.532,25.9596,11.7003,59.0556,,
2018/8/24,6.74,11.6217,2.7293,5.3449,2.5,5.7181,3.5097,1.77,3.1,8.2622,3.97,6.1528,12.138,5.9941,8.6909,6.54,11.87,11.5093,16.59,5.8755,16.4612,8.4505,55.1391,17.1396,33.7787,,,,4.48,3.7602,4.1414,3.0455,3.57,5.5483,5.4833,6.2375,6.4288,3.21,5.43,8.7291,7.436,5.99,10.3837,4.28,2.7069,5.86,11.8142,13.2409,18.9311,19.837,15.7694,11.0254,17.4565,10.5379,14.7206,16.4044,25.9585,17.5844,,,3.5967,8.094,4.3,3.6609,3.75,15.3267,5.98,,8.2152,28.8602,25.5405,11.5487,57.7632,,
2018/8/27,6.97,11.97,2.8073,5.4435,2.56,5.757,3.6881,1.78,3.12,8.4233,3.66,6.2416,12.5669,6.3116,8.9124,6.61,11.87,11.9986,17.24,5.9639,17.5042,8.4221,57.571,17.6681,34.1937,,,,4.51,3.809,4.1604,3.1741,3.61,5.6479,5.6586,6.4667,6.5666,3.29,5.52,8.9881,7.8583,6.589,10.8296,4.29,2.8057,6,11.8142,13.5393,19.3171,20.4252,16.2478,11.3541,17.7738,10.9211,15.0479,16.9116,26.124,17.9738,,,3.6351,8.2732,4.37,3.83,3.82,16.0238,6.05,,8.3385,29.3147,25.9596,11.7534,60.1912,,
2018/8/28,6.98,11.97,2.8658,5.3843,2.57,5.7472,3.6584,1.79,3.12,8.6918,3.61,6.2613,12.3774,6.1628,8.9659,6.62,11.87,11.8812,17.29,5.9246,17.3172,8.9271,57.4717,17.698,34.6009,,,,4.53,3.7993,4.1129,3.1345,3.58,5.0801,5.6489,6.4368,6.7143,3.62,5.56,9.3334,8.0239,6.7088,10.6116,4.29,2.8254,5.99,11.8142,13.5393,18.3572,20.3255,16.1382,11.3043,18.5271,10.8711,15.1273,16.7446,25.0314,18.4332,,,3.5296,8.3728,4.34,3.96,3.8,16.0729,6.01,,8.2974,30.3323,25.5904,11.8217,60.2304,,
2018/8/29,6.84,11.8705,2.817,5.266,2.54,5.7278,3.5493,1.78,3.1,8.6381,3.37,6.2613,12.8362,6.1826,8.9201,6.61,11.87,11.8126,17.36,5.846,17.3074,8.4079,58.504,17.6182,34.2167,,,,4.5,3.7504,4.0844,3.1049,3.55,4.9606,5.6002,6.4467,6.6355,3.52,5.45,9.6116,7.9246,6.7887,10.3045,4.28,2.8254,5.72,11.8142,13.5095,18.466,20.3155,16.1282,11.1549,18.2892,10.7712,14.8892,16.324,24.3162,17.7142,,,3.4337,8.3131,4.37,3.84,3.63,16.0729,5.95,,8.322,29.4925,26.3786,11.8217,60.3479,,
2018/8/30,6.71,11.572,2.778,5.2463,2.5,5.7083,3.3907,1.75,3.1,8.5537,3.4,6.1824,12.3674,6.0834,8.8513,6.38,11.28,11.6267,17,5.6888,17.5632,8.2941,60.4892,17.2792,33.5636,,,,4.46,3.7016,4.0464,3.0257,3.44,4.9307,5.4444,6.3371,6.4288,3.41,5.39,9.7651,7.7258,6.5191,10.1162,4.24,2.7464,5.94,12.261,13.211,18.8817,19.847,15.8591,10.876,17.8531,10.5796,14.4428,15.8477,23.6738,15.9468,,,3.3378,8.3429,4.25,3.79,3.51,16.1907,5.88,,8.2809,29.1072,25.8099,11.6018,58.4486,,
2018/8/31,6.62,11.7809,2.778,5.2857,2.44,5.6986,3.3808,1.75,3.09,8.2085,3.21,6.1923,12.1978,6.0238,8.7673,6.26,11.15,11.4212,17.09,5.5414,17.701,8.0451,59.9532,17.0499,33.5405,,,,4.44,3.7504,4.0369,3.0257,3.41,4.8211,5.4054,6.1677,6.3894,3.4,5.17,9.7651,7.701,6.5291,10.0072,4.23,2.7266,5.86,11.7249,13.1215,18.09,19.8171,15.8292,10.7565,17.3772,10.5379,14.5222,16.2436,22.568,14.399,,,3.3474,8.1836,4.18,3.79,3.47,15.9747,5.65,,8.2892,28.0204,25.7201,11.6548,58.4779,,
2018/9/3,6.63,11.5421,2.7293,5.2561,2.45,5.7278,3.351,1.74,3.09,8.1011,3.24,6.3106,12.3873,5.8551,8.9888,6.07,10.72,11.568,16,5.394,16.9237,8.0664,60.9657,16.8405,31.5658,,,,4.4,3.7407,3.9799,3.0257,3.46,4.7713,5.4054,6.2773,6.2516,3.58,5.1,9.4773,7.6513,6.559,9.2641,4.23,2.8254,5.69,11.7447,12.7633,19.0994,19.219,16.0385,10.9059,17.2682,10.6712,14.6214,15.8786,22.2766,14.439,,,3.3569,8.3031,4.09,3.71,3.56,15.5623,5.49,,8.2317,27.6647,25.7101,11.943,54.3856,,
2018/9/4,6.67,11.7113,2.7488,5.3449,2.53,5.7375,3.3808,1.76,3.15,8.2468,3.27,6.3106,12.517,5.8353,8.9964,6.39,10.69,11.9105,16.26,5.4431,16.6088,8.5074,60.9458,17.0399,31.243,,,,4.36,3.7993,3.9799,3.0554,3.58,4.8112,5.4833,6.3371,6.2614,3.59,5.2,9.4101,7.7175,6.8386,8.6795,4.23,2.8254,5.71,11.705,12.7932,19.0697,19.4881,16.1182,11.0155,17.407,10.7379,14.6908,16.59,22.76,14.439,,,3.3282,8.4425,4.12,3.76,3.67,16.122,5.51,,8.2727,28.3365,25.9097,11.8748,54.552,,
2018/9/5,6.5,11.4824,2.7001,5.2758,2.55,5.6792,3.3114,1.74,3.09,8.0627,3.27,6.1331,12.2477,5.8254,8.7597,6.2,10.86,11.5875,15.86,5.3252,16.8941,8.5003,60.5488,16.8006,30.2134,,,,4.26,3.7895,3.9894,3.0159,3.74,4.7912,5.3178,6.1578,6.2319,3.52,5.2,9.4773,7.5602,6.8486,8.5706,4.23,2.7958,5.6,11.1689,12.4351,19.2379,19.0196,15.7694,10.7665,17.0105,10.5463,14.423,16.6147,22.0051,14.0895,,,3.2994,8.6715,4.15,3.71,3.71,15.8864,5.53,,8.2481,27.1213,25.77,11.5411,53.3576,,
2018/9/6,6.42,11.4327,2.7001,5.2561,2.52,5.6694,3.3015,1.75,3.08,8.0244,3.19,6.3008,12.896,5.5673,8.7368,6.82,10.96,11.519,15.6,5.2466,16.6285,8.7351,60.1517,16.6212,29.9444,,,,4.3,3.7797,3.9894,3.0159,3.58,4.8411,5.308,6.1179,6.222,3.52,5.21,9.3046,7.6016,7.198,8.0157,4.21,2.776,5.58,11.1689,12.4649,18.6343,18.9,15.7893,10.8163,17.0006,10.5213,14.4329,16.3735,22.2369,14.0396,,,3.2514,9.1095,4.08,3.67,3.63,15.6998,5.52,,8.2563,26.3605,25.7201,11.5411,53.5827,,
2018/9/7,6.46,11.572,2.7001,5.2758,2.53,5.6694,3.2816,1.75,3.11,7.9016,3.28,6.1824,12.9159,5.5673,9.0423,6.63,10.85,11.2939,15.9,5.2761,17.3566,8.7066,61.7399,16.5813,29.1991,,,,4.28,3.7797,3.9419,3.0356,3.78,4.8411,5.3372,6.1478,6.2417,3.7,5.27,9.3718,7.759,7.2279,8.3724,4.2,2.7958,5.59,10.9207,12.2461,18.4462,18.8601,15.56,10.9059,17.0204,10.4713,14.3139,16.2127,22.1971,13.7999,,,3.2323,8.8606,4.09,3.72,3.99,15.7489,5.52,,8.3549,26.9237,25.1714,11.6018,52.3589,,
2018/9/10,6.21,11.0645,2.6611,5.1871,2.47,5.6694,3.1825,1.73,3.08,7.5564,3.61,6.0542,12.4173,5.5673,8.1793,6.39,10.47,11.1569,14.31,5.06,16.9925,8.8916,59.6654,16.0329,28.0465,,,,4.26,3.7407,3.8849,2.9269,3.74,4.7315,5.0256,6.0083,6.0251,3.61,5.06,9.1895,7.1793,7.178,7.9761,4.17,2.6773,5.29,10.4045,11.8879,17.9811,18.1723,15.4005,10.5972,16.7924,10.2464,13.7881,14.6539,20.9787,13.1409,,,3.1843,8.8706,4.07,3.66,3.87,14.983,5.47,28.3428,8.3385,25.9653,24.892,11.7686,50.7827,,
2018/9/11,6.25,10.9551,2.6416,5.1674,2.45,5.6597,3.2122,1.74,3.08,7.5564,3.42,6.0247,12.2776,5.5673,8.1945,6.41,10.5,11.0884,13.89,5.1287,16.8548,8.5715,60.5488,16.1127,28.3846,,,,4.28,3.7504,3.7519,2.9368,3.88,4.6817,5.0158,5.9983,6.1236,3.6,5.17,9.1799,7.229,7.0183,7.9761,4.12,2.7464,5.39,10.196,12.0073,18.1889,18.262,15.4504,10.6868,16.9014,10.2464,14.2841,14.7034,21.2436,14.4589,,,3.1555,8.7611,4.05,3.69,3.9,15.15,5.39,31.1808,8.5192,26.479,24.7623,11.8748,51.1547,,
2018/9/12,6.27,11.174,2.6416,5.2167,2.49,5.6403,3.2023,1.73,3.06,7.6178,3.52,6.1331,12.2677,5.5673,8.1487,6.31,10.72,11.1471,13.67,5.1975,16.1857,8.5715,58.9606,16.2423,28.0158,,,,4.3,3.7309,3.7709,2.9269,3.85,4.6817,4.9379,6.0282,6.1039,3.66,5.27,9.1128,7.1793,6.8685,8.0355,4.1,2.7069,5.42,10.2158,11.9973,17.8327,18.3717,15.5002,10.8163,16.8816,10.2963,14.0857,15.093,21.6541,14.2393,,,3.1555,8.8407,4.04,3.68,3.79,14.8358,5.35,34.3004,8.5356,26.6964,24.3433,11.8444,51.8205,,
2018/9/13,6.32,11.3133,2.6611,5.2758,2.5,5.6986,3.2122,1.73,3.06,7.7022,3.44,6.1233,12.4372,5.5673,8.2785,6.35,10.76,11.4995,13.65,5.3449,15.802,8.5715,59.5462,16.2523,28.4,,,,4.39,3.7602,3.7709,2.9664,3.76,4.8311,4.9964,6.0781,6.094,3.67,5.34,9.2087,7.5354,6.9085,8.3526,4.1,2.7266,5.44,10.2655,12.1466,18.4264,18.3717,15.57,11.0454,17.0402,10.5379,14.1849,15.291,21.9587,14.409,,,3.1747,8.9801,4.1,3.73,3.79,14.9929,5.35,37.732,8.6096,26.3111,23.8744,12.1629,51.889,,
2018/9/14,6.36,11.2337,2.6611,5.2561,2.47,5.7083,3.1924,1.73,3.06,7.6254,3.32,5.9951,12.3674,5.5673,8.0265,6.08,10.7,11.3331,13.41,5.2958,15.8118,8.6213,58.2956,16.003,27.2013,,,,4.37,3.77,3.7614,2.9466,3.62,4.7912,4.8795,5.9983,6.094,3.53,5.15,9.1799,7.5768,6.2196,8.095,4.07,2.6476,5.33,10.3449,12.057,18.0405,18.272,15.4803,11.2545,16.7825,10.3047,14.0163,14.8642,20.9654,14.5488,,,3.1939,8.6515,4.1,3.72,3.65,14.8947,5.33,41.506,8.7246,26.9829,24.3932,11.9885,49.7645,,
2018/9/17,6.2,11.2237,2.6123,5.1674,2.42,5.6403,3.0536,1.7,2.97,7.4337,3.19,6.0641,12.0582,5.5673,7.8891,6.01,10.6,11.3527,12.87,5.1779,15.3887,8.4719,56.7769,14.8564,26.2792,,,,4.37,3.7211,3.7614,2.7489,3.51,4.7813,5.0353,6.088,5.8774,3.36,5.04,9.0648,7.3532,6.0898,8.0157,4,2.5982,5.11,10.0074,11.878,17.8129,17.644,15.4504,10.8063,16.5346,10.1214,13.5501,15.0621,20.2834,13.6601,,,3.1747,8.4126,4.15,3.8,3.6,14.5118,5.02,43.3701,8.5931,25.7084,24.1138,11.5032,47.9924,,
2018/9/18,6.31,11.4128,2.6611,5.266,2.44,5.6792,3.1032,1.71,2.97,7.7098,3.27,6.0937,12.3075,5.5673,8.0342,6.16,10.75,11.5288,12.97,5.2368,15.7626,8.5999,59.3576,15.2053,28.277,,,,4.36,3.7602,3.7804,2.8082,3.68,4.7813,5.123,6.1179,6.0448,3.48,5.17,8.6811,7.6265,6.0898,7.9959,4.04,2.6575,5.13,10.3151,12.0968,17.9811,17.8434,15.56,10.5673,16.7527,10.2714,13.7584,15.124,20.6542,13.76,,,3.2323,8.5122,4.2,3.8,3.74,14.983,5.13,47.7071,8.7164,27.4572,24.8422,11.943,49.3141,,
2018/9/19,6.41,11.6715,2.6806,5.3054,2.45,5.7083,3.1329,1.72,2.99,7.6868,3.3,6.212,12.4372,5.5673,8.1793,6.34,10.78,11.5288,12.96,5.2859,16.1955,8.5999,58.7919,15.3649,28.2002,,,,4.33,3.77,3.7994,2.8379,3.75,4.7414,5.1132,6.1279,5.9956,3.52,5.23,8.6427,7.6761,6.1497,8.1841,4.02,2.6773,5.18,10.5633,12.1366,16.18,18.2421,15.56,10.5474,16.8816,10.363,14.0659,15.5755,20.8992,14.449,,,3.2323,8.7113,4.2,3.82,3.78,15.3856,5.19,46.8702,8.7081,28.4452,25.5804,11.9733,50.1463,,
2018/9/20,6.55,11.7212,2.6806,5.3251,2.46,5.7472,3.123,1.71,2.99,7.5948,3.32,6.143,12.3275,5.5673,8.0953,6.3,10.72,11.3722,13.3,5.2368,15.8413,8.3936,61.194,15.3948,27.5778,,,,4.35,3.7797,3.8564,2.8379,3.88,4.6717,5.1132,6.1079,6.0054,3.62,5.26,8.6523,7.7258,6.0898,8.0751,4,2.6773,5.17,10.3449,12.0968,16.6452,18.0228,15.4205,10.5075,16.7131,10.2464,13.9568,15.3405,20.727,14.1394,,,3.2035,8.5619,4.22,3.84,3.87,15.2285,5.2,45.0669,8.5931,28.959,25.6004,11.9202,49.6176,,
2018/9/21,6.53,11.9799,2.7585,5.3843,2.49,5.7861,3.2122,1.73,3.07,7.7098,3.38,6.1528,12.4572,5.5673,8.248,6.4,10.9,11.5288,13.45,5.3252,15.8413,8.6782,60.5785,15.5643,29.1991,,,,4.29,3.8383,3.8659,2.917,3.9,4.7614,5.1814,6.1677,6.094,3.61,5.53,8.7003,7.7507,6.1697,8.4715,4,2.697,5.5,10.4343,12.2361,16.2295,18.3717,15.5301,10.5972,16.9708,10.338,14.1254,15.4642,21.2833,14.0296,,,3.2227,8.7212,4.25,3.85,3.87,15.69,5.28,44.7701,8.6753,28.9491,25.9895,12.0112,50.6456,,
2018/9/25,6.41,11.9998,2.7488,5.3449,2.47,5.7764,3.1627,1.73,3.03,7.6561,3.32,6.143,12.3774,5.5673,8.1716,6.39,10.78,11.3527,13.51,5.2859,15.4969,9.0196,58.365,15.5144,29.8522,,,,4.29,3.7895,3.8469,2.8774,3.89,4.7315,5.123,6.098,6.0547,3.59,5.4,8.5372,8.0405,5.9401,8.1445,4,2.6575,5.54,10.3648,12.1267,16.8926,18.1823,15.4205,10.5673,16.8519,10.2797,14.1452,15.3652,21.0912,14.0695,,,3.1747,8.6217,4.22,3.87,3.81,15.6802,5.27,45.1125,8.6588,28.8108,25.8698,12.0492,50.9883,,
2018/9/26,6.38,12.0695,2.7488,5.3449,2.48,5.825,3.1726,1.73,3.01,7.7022,3.33,6.0838,12.3175,5.5673,8.2098,6.53,10.69,11.4995,13.66,5.3056,15.4674,9.2117,58.9705,15.6839,29.5218,,,,4.3,3.7602,3.8754,2.8972,3.85,4.7713,5.1424,6.0482,6.0547,3.6,5.33,8.5852,8.3717,6.0299,8.1148,3.98,2.6674,5.53,10.4442,12.1366,16.5363,18.1025,15.4703,10.5772,16.8915,10.2963,14.0758,15.2786,21.323,13.2208,,,3.1747,8.5918,4.23,3.84,3.84,15.8864,5.27,46.3375,8.626,29.2752,25.8398,11.9885,50.8512,,
2018/9/27,6.24,11.9103,2.7001,5.2956,2.45,5.825,3.1032,1.7,3.07,7.5104,3.28,5.9754,12.0682,5.5673,7.9502,6.39,10.6,11.7441,13.12,5.1779,15.0935,9.2188,58.2559,14.8962,29.1069,,,,4.29,3.7407,3.8849,2.8774,3.91,4.4028,4.9282,5.8987,5.8873,3.5,5.15,8.5085,8.2227,5.7204,7.6293,3.95,2.6081,5.7,10.4343,11.7486,16.0316,17.7337,15.4205,10.2884,16.5545,9.8132,13.7286,14.6106,20.4555,12.6616,,,3.1555,8.333,4.15,3.77,3.74,15.5722,5.15,42.2364,8.4206,28.7219,26.1391,11.5108,51.0568,,
2018/9/28,6.4,12.0894,2.739,5.3449,2.45,5.8737,3.123,1.71,3.01,7.6101,3.21,5.9852,12.118,5.5673,7.9425,6.3,10.81,11.9594,13.49,5.2466,15.802,9.3539,59.7547,15.2053,29.1991,,,,4.3,3.7407,3.8944,2.9368,3.73,4.4327,4.9866,5.9685,5.966,3.54,5.21,8.518,8.0736,5.8402,7.4311,3.98,2.6279,5.72,10.3747,11.7884,15.517,17.8035,15.4903,10.398,16.7428,9.9215,13.9766,15.1054,21.0912,12.7115,,,3.1747,8.3429,4.15,3.78,3.72,16.0631,5.16,42.3429,8.5274,28.7219,26.1491,11.6852,52.3198,,
2018/10/8,6.19,11.3531,2.6708,5.1575,2.35,5.7861,2.9941,1.66,2.97,7.1882,3.06,5.9162,11.5894,5.5673,7.6141,6.06,10.48,11.5093,12.47,5.0501,15.802,9.5602,58.9209,14.5772,27.6623,,,,4.29,3.5942,3.8184,2.8181,3.6,4.2334,4.9866,5.7393,5.7002,3.37,5.03,8.4317,7.5271,5.7903,7.4113,3.97,2.5389,5.56,9.5705,10.9727,15.705,16.7867,15.5401,10.0095,16.1778,9.405,13.5798,14.1652,20.1774,11.5632,,,3.0596,8.0642,4.03,3.69,3.6,15.582,4.97,38.1581,8.5192,26.4889,25.4707,11.1468,50.6163,,
2018/10/9,6.26,11.5521,2.6513,5.1378,2.35,5.6694,3.004,1.66,2.99,7.2495,3.07,5.8965,11.749,5.5673,7.6447,6.08,10.32,11.431,12.7,4.9912,15.615,9.5389,57.3327,14.5373,27.9312,,,,4.27,3.6137,3.8184,2.7983,3.66,4.2733,4.9866,5.7791,5.9857,3.4,5.08,8.2495,7.643,5.6506,7.3915,3.97,2.5488,5.54,9.7194,11.0224,15.2993,17.0459,15.9887,10.0095,16.158,9.4133,13.6195,14.7405,20.78,11.6231,,,3.0788,8.1438,4.03,3.69,3.63,15.2776,4.95,38.2722,8.8396,26.6668,25.1614,11.2075,51.6638,,
2018/10/10,6.18,11.5819,2.6513,5.1378,2.31,5.7472,2.9842,1.66,3,7.1882,3.01,5.9162,11.7789,5.4979,7.5225,6.09,10.33,10.9416,12.65,4.9715,15.556,9.5104,56.0821,14.9062,27.6623,,,,4.24,3.5453,3.7804,2.7884,3.6,4.3231,4.9866,5.7791,5.8381,3.43,5.07,8.2878,7.701,5.5907,7.6293,3.98,2.5291,5.58,9.6599,11.1418,15.3884,17.0459,16.0186,10.1689,14.9982,9.5799,13.8873,14.524,21.8197,11.9226,,,3.0692,8.1737,3.94,3.69,3.58,14.9438,4.93,38.9266,8.971,25.659,25.0317,11.6397,52.4862,,
2018/10/11,5.58,10.4874,2.4466,4.9701,2.08,5.3485,2.7066,1.5,2.7,6.467,2.71,5.3246,10.602,5.0513,6.7741,5.48,9.3,9.8846,11.39,4.5098,14.0112,9.6313,52.9554,13.4305,25.9641,,,,4.19,3.35,3.6475,2.5511,3.24,3.9446,4.9866,5.7791,5.3261,3.09,4.56,7.6355,7.4443,5.0316,7.332,3.93,2.3018,5.02,8.7068,10.0276,14.28,16.9362,14.9121,9.1928,13.6104,8.6886,12.5581,13.0703,20.0648,10.7344,,,2.7719,7.3971,3.57,3.32,3.22,13.9914,4.44,35.0309,8.7903,23.9991,22.5675,10.4795,47.4148,,
2018/10/12,5.38,10.1292,2.4174,4.9603,1.96,5.4069,2.6669,1.45,2.52,6.2906,2.65,5.295,10.1333,4.7337,6.5679,5.1,8.81,10.0412,11.39,4.5294,14.6803,10.0226,54.7817,12.8622,24.8192,,,,4.08,3.2621,3.676,2.5808,3.17,4.0242,4.9866,5.7791,5.1785,3.11,4.36,7.578,7.378,4.5324,7.3915,3.8,2.2821,4.94,8.7465,9.8585,15.1904,16.0989,15.1912,9.0634,13.6401,8.6719,12.9847,12.6992,19.5549,10.1552,,,2.8486,7.2478,3.5,3.15,3.09,14.1387,4.75,34.1483,9.0039,23.7126,22.1484,10.4492,48.5603,,
