ÈÕÆÚ,000020.SZ,000021.SZ,000049.SZ,002045.SZ,002055.SZ,002139.SZ,002236.SZ,002241.SZ,002351.SZ,002369.SZ,002402.SZ,002415.SZ,002475.SZ,002547.SZ,002600.SZ,002635.SZ,002655.SZ,002660.SZ,002681.SZ,002782.SZ,002850.SZ,002855.SZ,002859.SZ,002861.SZ,002866.SZ,002881.SZ,002885.SZ,002888.SZ,002922.SZ,002925.SZ,002937.SZ,002947.SZ,200020.SZ,300083.SZ,300115.SZ,300131.SZ,300136.SZ,300207.SZ,300227.SZ,300256.SZ,300279.SZ,300322.SZ,300433.SZ,300543.SZ,300602.SZ,300647.SZ,300679.SZ,300686.SZ,300709.SZ,300735.SZ,300787.SZ,600203.SH,600478.SH,600745.SH,601138.SH,601231.SH,603327.SH,603380.SH,603629.SH,603633.SH,603890.SH,688036.SH
2014/4/17,8.32,5.2714,39.4523,5.5319,10.1559,2.8372,11.6408,14.137,5.267,9.4968,3.175,7.6466,4.7401,3.8797,2.4024,10.5686,8.0566,8.4793,5.2404,,,,,,,,,,,,,,3.98,4.6649,10.8421,2.757,3.6679,5.068,9.9465,4.6689,5.4037,7.3916,,,,,,,,,,8.2722,5.8263,11.5424,,11.0533,,,,,,
2014/4/18,8.32,5.2139,39.0658,5.5414,10.0279,2.8567,11.5943,14.1322,5.267,9.6696,3.1868,7.5903,4.8092,3.9425,2.4024,10.8854,7.9968,8.7167,5.1752,,,,,,,,,,,,,,3.98,4.6797,10.824,2.757,3.8389,4.9545,9.9003,4.6523,5.4037,7.3944,,,,,,,,,,8.4109,5.8337,11.6623,,11.006,,,,,,
2014/4/21,8.32,5.2331,40.0771,5.3806,9.4178,2.7619,11.7107,14.34,5.0812,9.1856,3.0549,7.7109,4.9575,3.8764,2.4024,11.4389,7.8042,8.4486,5.4748,,,,,,,,,,,,,,3.98,4.7614,11.225,2.6773,3.7145,4.9545,9.5903,4.7054,5.4037,7.5997,,,,,,,,,,8.4109,6.0213,11.4425,,11.1052,,,,,,
2014/4/22,8.32,5.1948,40.7212,5.2955,9.3981,2.7005,11.7572,14.0935,4.9651,9.0177,3.047,7.7631,5.0341,3.8334,2.4024,11.4005,7.512,8.1269,4.98,,,,,,,,,,,,,,3.98,4.6599,11.1557,2.5952,3.4566,4.9333,9.366,4.5362,5.4037,7.2903,,,,,,,,,,8.4109,6.1719,11.2126,,11.1903,,,,,,
2014/4/23,8.32,5.1564,39.3106,5.2861,9.28,2.7033,11.5128,14.1805,4.9651,9.0375,2.9741,7.7109,4.9661,3.8169,2.4024,11.215,7.4256,8.012,4.9232,,,,,,,,,,,,,,3.98,4.6426,11.1617,2.5662,3.4566,4.8467,9.3792,4.5362,5.4037,7.356,,,,,,,,,,8.4109,6.0658,10.8029,,11.5067,,,,,,
2014/4/24,8.32,5.1756,38.8743,5.2104,9.1718,2.6196,11.183,14.2095,4.9233,8.756,2.9465,7.5702,4.9661,3.7409,2.4024,10.9398,7.4854,8.1346,5.4162,,,,,,,,,,,,,,3.98,4.5856,11.216,2.5155,3.5001,4.8506,9.3528,4.6921,5.4037,7.6599,,,,,,,,,,8.4109,6.0337,10.4531,,11.5162,,,,,,
2014/4/25,8.32,4.9839,38.2442,5.0686,8.8667,2.5415,11.0743,13.7793,4.6911,8.5239,2.9426,7.4135,5.0501,3.7343,2.4024,10.8406,7.047,7.721,5.4768,,,,,,,,,,,,,,3.98,4.6723,10.821,2.4383,3.4736,4.6736,8.9109,4.6191,5.4037,7.4272,,,,,,,,,,8.4109,5.8534,10.3632,,11.3414,,,,,,
2014/4/28,8.32,4.7922,37.3426,4.8038,8.3747,2.4327,10.76,12.9384,4.482,8.4547,2.7594,7.305,4.8784,3.4898,2.4024,10.2646,6.5157,7.5065,4.9878,,,,,,,,,,,,,,3.98,4.5807,10.4924,2.2983,3.1488,4.5427,8.5745,4.5263,5.4037,7.1261,,,,,,,,,,8.4109,5.6609,11.4025,,11.0013,,,,,,
2014/4/29,8.32,4.9264,38.9713,4.8889,8.4731,2.4801,10.8415,13.2574,4.5703,8.5733,2.8047,7.4095,4.8994,3.4038,2.4024,11.2441,6.7614,7.6061,5.4866,,,,,,,,,,,,,,3.98,4.7193,10.6341,2.349,3.3151,4.7236,8.7724,4.765,5.4037,7.0385,,,,,,,,,,8.4109,5.7399,11.3326,,11.8421,,,,,,
2014/4/30,8.32,4.9168,38.981,4.9369,8.4928,2.5052,11.1092,13.4362,4.6493,8.514,2.8047,7.6425,4.8055,3.5426,2.4024,11.2634,6.7946,7.7439,5.6313,,,,,,,,,,,,,,3.98,4.7837,10.9326,2.349,3.4861,4.8525,8.9241,4.9607,5.4037,7.044,,,,,,,,,,8.4109,5.7646,11.4425,,11.6721,,,,,,
2014/5/5,8.32,4.8593,40.4836,5.033,8.6305,2.5331,11.1713,13.8228,4.7282,8.7856,2.8914,7.6104,5.1576,3.6186,2.4024,11.5759,6.974,7.8895,5.9247,,,,,,,,,,,,,,3.98,4.9174,11.3758,2.3997,3.5156,4.9064,9.0692,5.0137,5.4037,7.2912,,,,,,,,,,8.4109,5.7893,11.0428,,12.1397,,,,,,
2014/5/6,8.03,4.9072,41.7632,5.081,8.9061,2.5861,11.4507,14.2578,4.8072,8.7757,2.9761,7.7952,5.4084,3.5955,2.4024,12.3492,7.6714,8.0733,6.0636,,,,,,,,,,,,,,3.8,5.1625,11.6622,2.4817,3.5312,5.0006,9.3001,5.1895,5.4037,7.4231,,,,,,,,,,8.4109,5.7917,11.3625,,12.7018,,,,,,
2014/5/7,7.48,4.8114,41.1913,4.9081,8.8962,2.5024,11.0898,14.1612,4.6678,8.6473,2.919,7.6305,5.4047,3.5294,2.4024,11.9819,7.864,8.058,6.181,,,,,,,,,,,,,,3.67,5.1576,11.5024,2.4021,3.5374,4.9968,9.4716,5.0635,5.4037,7.0769,,,,,,,,,,8.4109,5.7078,11.3725,,12.5034,,,,,,
2014/5/8,7.44,4.821,42.1704,4.9081,8.7781,2.522,10.8997,14.021,4.6539,8.677,2.8914,7.6586,5.3911,3.5063,2.4024,12.027,7.9038,7.9967,5.8836,,,,,,,,,,,,,,3.67,5.1502,11.5778,2.4431,3.5358,4.7717,9.2341,5.0569,5.4037,6.9945,,,,,,,,,,8.4109,5.6633,11.1227,,12.357,,,,,,
2014/5/9,7.22,4.7347,41.3949,5.0138,8.6305,2.5415,10.7484,13.3444,5.1184,8.7362,2.8028,7.6546,5.2997,3.4567,2.4024,11.7886,7.8175,8.012,5.9501,,,,,,,,,,,,,,3.65,5.1403,11.5115,2.5059,3.4768,4.8256,9.0296,5.0071,5.4037,6.5385,,,,,,,,,,8.4109,5.5671,11.0428,,12.1255,,,,,,
2014/5/12,7.38,4.8401,41.3076,5.0906,8.9159,2.6029,10.9967,13.8518,5.6293,8.998,2.8225,7.8033,5.2354,3.5757,2.4024,12.1172,7.9703,8.2035,6.0264,,,,,,,,,,,,,,3.71,5.2344,11.5597,2.5252,3.5747,4.7909,9.3528,5.037,5.4037,6.7582,,,,,,,,,,8.4109,5.8016,11.0428,,12.6971,,,,,,
2014/5/13,7.44,4.8689,42.3158,5.0522,8.8273,2.6029,11.0433,13.5667,5.6107,8.8844,2.7614,7.8193,5.2478,3.5823,2.4024,12.0463,7.7179,8.0273,5.8484,,,,,,,,,,,,,,3.71,5.1502,11.7436,2.4817,3.5762,4.7621,9.3528,5.0668,5.4037,6.7692,,,,,,,,,,8.4109,5.7473,11.0028,,12.5176,,,,,,
2014/5/14,7.31,4.8305,42.1607,4.9945,8.9258,2.6029,10.9734,13.62,5.4621,8.9288,2.8205,7.7832,5.2811,3.5988,2.4024,12.3234,7.7976,7.9967,5.7761,,,,,,,,,,,,,,3.74,4.9768,11.6773,2.4769,3.6058,4.7967,9.3926,5.0403,5.4037,7.4176,,,,,,,,,,8.4109,5.8139,11.2726,,12.4798,,,,,,
2014/5/15,7,4.7443,40.1443,4.8793,8.4632,2.6029,10.7949,13.2951,5.3181,8.7699,2.7693,7.6908,4.8302,3.503,2.4024,11.8079,7.3061,7.8129,5.4905,,,,,,,,,,,,,,3.68,4.7862,11.1255,2.3659,3.427,4.5735,9.3197,4.9408,5.4037,7.0604,,,,,,,,,,8.4109,5.8139,10.9828,,12.0972,,,,,,
2014/5/16,7.14,4.7539,40.1152,4.8793,8.5912,2.6029,10.7949,13.3193,5.3645,8.4223,2.659,7.7671,4.8031,3.4237,2.4024,11.7306,7.3061,7.721,5.3653,,,,,,,,,,,,,,3.72,4.7689,10.8723,2.4045,3.413,4.5754,10.253,4.8745,5.4037,6.956,,,,,,,,,,8.4109,5.8213,10.9928,,12.0452,,,,,,
2014/5/19,7.12,4.7443,38.9907,4.8601,8.5219,2.6029,10.6281,13.2077,5.1927,8.4322,2.7003,7.6747,4.7932,3.4171,2.4024,11.4954,7.4522,7.7975,5.4748,,,,,,,,,,,,,,3.69,4.8728,10.8482,2.4479,3.4146,4.5523,9.9949,4.8048,5.4037,7.6538,,,,,,,,,,8.4109,5.8041,10.8029,,11.8185,,,,,,
2014/5/20,7.1,4.8976,39.4172,4.8505,8.5813,2.6642,10.4418,13.135,5.2068,8.5018,2.7831,7.7751,4.8673,3.4435,2.4024,11.2795,7.3526,7.8052,5.5042,,,,,,,,,,,,,,3.67,4.8852,11.0984,2.4455,3.4457,4.6468,10.4318,4.9342,5.4037,7.8022,,,,,,,,,,8.4109,5.7967,10.7629,,12.2767,,,,,,
2014/5/21,7.17,4.8689,39.4463,4.9081,8.6604,2.6363,10.469,13.2659,5.7261,8.6011,2.789,7.6385,4.999,3.46,2.6431,11.4696,7.6581,8.5865,5.5061,,,,,,,,,,,,,,3.68,5.0239,11.6924,2.4745,3.4876,4.6468,10.3391,5.1464,5.4037,7.8791,,,,,,,,,,8.4109,5.7967,10.8929,,12.5837,,,,,,
2014/5/22,7.14,4.8305,40.7841,4.8889,8.7495,2.5973,10.6559,13.1447,6.1415,8.6408,2.8697,7.3331,5.1861,3.4534,2.6456,11.7531,7.5518,8.7856,5.6802,,,,,,,,,,,,,,3.68,5.0387,11.5778,2.518,3.4985,4.9168,10.1869,5.0834,5.4037,8.0659,,,,,,,,,,8.4109,5.7967,10.9728,,12.4609,,,,,,
2014/5/23,7.24,5.0797,40.9877,4.9465,8.9871,2.6391,10.1925,13.0622,5.8394,8.9189,2.8737,7.1443,5.1861,3.4501,2.5872,11.7918,7.605,8.6171,5.6724,,,,,,,,,,,,,,3.71,5.0586,11.741,2.5349,3.5249,4.936,10.2597,5.1431,5.4037,8.1758,,,,,,,,,,8.4109,5.7967,11.0527,,12.9097,,,,,,
2014/5/26,7.28,5.051,41.55,5.0234,9.0959,2.6921,10.1107,12.8537,5.778,9.0679,2.8796,7.0479,5.1567,3.5492,2.6601,11.7886,7.9105,9.2682,5.6724,,,,,,,,,,,,,,3.71,5.0486,11.4569,2.5831,3.6384,4.9264,10.4847,5.1464,5.4037,8.3846,,,,,,,,,,8.4109,5.7967,10.9228,,12.9663,,,,,,
2014/5/27,7.59,4.9743,41.201,4.9657,9.2444,2.7284,10.1068,12.7615,5.627,8.8593,3.1671,7.072,5.1636,3.5327,2.5872,12.0817,7.9038,9.1457,5.4885,,,,,,,,,,,,,,3.76,4.9744,11.336,2.8414,3.7006,5.0402,10.2928,5.0668,5.4037,8.2692,,,,,,,,,,8.4109,5.7967,10.7529,,13.3017,,,,,,
2014/5/28,7.57,5.1948,41.4821,5.0522,9.2642,2.7312,10.1185,13.038,5.7308,9.1176,3.3149,7.2769,5.2814,3.6021,2.5848,12.2783,8.0965,9.1074,5.5785,,,,,,,,,,,,,,3.75,4.9768,11.475,2.9718,3.7145,5.0594,10.5708,5.0635,5.4037,8.5989,,,,,,,,,,8.4109,6.0658,10.7729,,13.7599,,,,,,
2014/5/29,7.4,5.0893,40.1734,5.1578,9.0168,2.7679,10.247,12.7761,6.0329,8.909,3.3444,7.2206,5.0579,3.5757,2.6456,11.8079,7.8906,8.7091,5.2851,,,,,,,,,,,,,,3.69,4.9669,10.9853,3.0901,3.6835,4.911,10.4847,4.8778,5.4037,8.8407,,,,,,,,,,8.4109,6.125,10.4531,,13.16,,,,,,
2014/5/30,7.57,5.1372,40.4351,5.1674,9.0366,2.7566,10.4417,12.9119,5.83,8.9586,3.2715,7.2407,5.2502,3.655,2.6212,12.0656,7.9902,8.8393,5.2577,,,,,,,,,,,,,,3.68,4.8728,11.1183,3.0153,3.7068,5.2445,10.5244,4.9905,5.4037,8.7473,,,,,,,,,,8.4109,5.9991,10.4032,,13.2545,,,,,,
2014/6/3,7.46,5.051,40.9586,5.0618,9.0761,2.6918,10.3054,13.0913,5.7119,8.9189,3.1986,7.3452,5.1792,3.612,2.5994,11.824,7.9171,8.7091,5.2538,,,,,,,,,,,,,,3.58,4.8976,11.3057,2.9428,3.6058,5.3949,10.0677,4.9176,5.4037,8.5769,,,,,,,,,,8.4109,6.0411,10.5831,,13.4812,,,,,,
2014/6/4,7.33,5.1181,40.4739,5.1002,8.898,2.6157,10.1847,12.9022,5.7308,8.7401,3.2302,7.305,5.148,3.5559,2.451,11.4052,8.2492,8.5559,5.3144,,,,,,,,,,,,,,3.56,4.7961,11.215,2.9259,3.7145,5.4065,9.8427,4.9308,5.4037,8.5385,,,,,,,,,,8.4109,5.8288,10.3732,,13.1222,,,,,,
2014/6/5,7.44,5.1372,40.7163,5.177,9.1454,2.6608,10.2275,12.6645,5.7828,9.0282,3.3286,7.2327,5.3282,3.5724,2.4802,11.5405,8.2492,8.9695,5.3418,,,,,,,,,,,,,,3.57,4.8555,11.5476,2.9525,3.7954,5.6398,10.0214,4.9905,5.4037,8.8791,,,,,,,,,,8.4109,5.9547,10.4132,,13.2828,,,,,,
2014/6/6,7.5,5.281,40.2606,5.1194,9.0366,2.6777,10.1496,13.1059,5.66,8.8494,3.3483,7.1724,5.4634,3.6054,2.4729,11.2698,8.3621,8.9388,5.5609,,,,,,,,,,,,,,3.64,4.9026,11.7773,2.9815,3.7969,5.6572,10.0809,4.911,5.4037,9.0879,,,,,,,,,,8.4109,5.9621,10.4032,,13.3679,,,,,,
2014/6/9,7.67,5.2427,39.2718,5.0906,8.9574,2.6636,9.4369,12.9119,5.424,8.6905,3.4783,6.8028,5.4096,3.5691,2.5215,11.1088,8.0898,8.8852,5.4083,,,,,,,,,,,,,,3.65,4.9719,11.7954,2.8801,4.1062,5.5338,10.2001,4.9076,5.4037,8.9011,,,,,,,,,,8.4109,5.8337,10.4132,,13.0655,,,,,,
2014/6/10,7.87,5.3577,40.2897,5.177,9.3731,2.7397,9.5109,13.5667,5.5562,9.2169,3.4803,6.9434,5.4634,3.6583,2.5167,11.4535,8.2295,9.0154,5.422,,,,,,,,,,,,,,3.72,5.0462,12.0312,2.9259,4.1777,5.7613,10.2861,4.9706,5.9458,8.9835,,,,,,,,,,8.4109,5.8016,10.4032,,12.7916,,,,,,
2014/6/11,7.78,5.3864,40.5321,5.1674,9.3434,2.7848,9.5459,13.5958,5.575,9.1672,3.4823,6.855,5.5673,3.7376,2.5216,11.5244,8.3691,9.0254,5.4514,,,,,,,,,,,,,,3.69,5.0239,12.0856,2.9935,4.1093,5.742,10.3523,5.0469,6.4225,8.7527,,,,,,,,,,8.4109,5.7078,10.733,,13.0986,,,,,,
2014/6/12,7.81,5.3002,40.3188,5.1002,9.3236,2.751,9.4602,13.3339,5.7497,9.0679,3.3582,6.8309,5.5448,3.7409,2.5707,11.1957,8.1497,8.9356,5.3555,,,,,,,,,,,,,,3.7,5.0239,12.7265,2.9284,4.0953,5.6495,10.7429,4.9408,6.3907,8.8352,,,,,,,,,,8.4109,5.7251,10.603,,12.7065,,,,,,
2014/6/13,7.81,5.4727,40.9586,5.1962,9.4721,2.8214,9.542,13.4745,5.8111,9.2963,3.4764,6.8429,5.5448,3.8467,2.6026,11.3762,8.5786,9.1852,5.8915,,,,,,,,,,,,,,3.71,5.1947,13.2525,2.967,4.1264,5.6495,11.1466,4.9706,6.4613,8.9835,,,,,,,,,,8.4109,5.8016,10.603,,13.16,,,,,,
2014/6/16,7.81,5.6069,41.7923,5.2827,9.3929,2.8496,9.4758,13.5958,5.8913,9.5347,3.5492,6.863,5.4807,3.9392,2.6002,11.5211,8.7182,9.1752,5.9638,,,,,,,,,,,,,,3.73,5.1997,13.053,3.0394,4.1109,5.4566,11.0209,4.9673,6.3836,8.2912,,,,,,,,,,8.4109,5.7572,10.5431,,13.571,,,,,,
2014/6/17,7.68,5.5685,40.8132,5.811,9.185,2.8271,9.3434,13.329,5.7544,9.5248,3.5414,6.7465,5.3317,3.8995,2.5953,11.2731,8.5287,9.0853,5.8387,,,,,,,,,,,,,,3.72,5.1006,12.527,3.0491,3.957,5.3467,10.7826,4.8612,6.2177,8.2198,,,,,,,,,,8.4109,5.6979,10.5031,,13.519,,,,,,
2014/6/18,7.57,5.7219,40.377,6.2144,9.2246,2.875,9.7524,13.1883,6.099,9.2268,3.4764,6.7706,5.4668,3.9491,2.6689,11.2119,8.5586,9.1452,5.8484,,,,,,,,,,,,,,3.71,5.2542,12.5754,2.9453,3.9461,5.3814,10.776,4.5959,6.3165,8.2418,,,,,,,,,,8.4109,5.7991,10.4731,,14.1661,,,,,,
2014/6/19,7.3,5.5962,39.679,5.7437,8.7792,2.7622,9.6044,12.7664,5.6175,8.8593,3.3365,6.5496,5.3785,3.85,2.5412,10.59,8.0798,9.0154,5.334,,,,,,,,,,,,,,3.66,5.0189,12.4544,2.757,3.7767,5.2966,9.7301,4.4434,5.854,7.7363,,,,,,,,,,8.4109,5.6411,10.1933,,13.7032,,,,,,
2014/6/20,7.4,5.6832,39.6208,5.7245,8.799,2.7848,9.7368,12.8294,5.7261,8.9487,3.3149,6.6059,5.4166,3.926,2.5314,10.0939,8.1497,8.9056,5.3692,,,,,,,,,,,,,,3.68,5.1799,12.9986,2.7835,3.9352,5.312,10.0545,4.4898,5.7622,8.1429,,,,,,,,,,8.4109,5.6806,10.4831,,13.708,,,,,,
2014/6/23,8.03,5.6832,39.6208,5.6957,8.9574,2.8722,9.8264,12.81,5.9008,8.9884,3.3483,6.642,5.4166,4.0152,2.5412,10.1326,8.3791,9.1253,5.3692,,,,,,,,,,,,,,3.8,5.1947,12.9986,2.8245,4.0534,5.4952,10.1008,4.7253,5.9493,8.2088,,,,,,,,,,8.4109,5.7127,10.3832,,14.4635,,,,,,
2014/6/24,8.03,5.7702,39.3687,5.6573,9.0267,2.8806,9.8341,12.7421,5.9621,8.9487,3.3011,6.6902,5.3525,4.0218,2.7131,10.1422,8.4689,9.0853,5.3692,,,,,,,,,,,,,,3.8,5.3235,12.9986,2.8583,4.0565,5.5993,10.1604,4.7253,5.9317,8.2308,,,,,,,,,,8.4109,5.7053,10.4731,,14.4112,,,,,,
2014/6/25,8.03,5.5962,39.7371,5.4748,8.8881,2.8327,9.9237,12.5917,5.9149,8.7501,3.2873,6.7626,5.3403,3.9623,2.7008,9.9618,8.3292,9.2051,5.3692,,,,,,,,,,,,,,3.8,5.3185,12.9986,2.8535,4.0378,5.5916,10.4781,4.838,5.6845,8.1593,,,,,,,,,,8.4109,5.614,10.3932,,14.3067,,,,,,
2014/6/26,8.03,5.6639,39.8632,5.6189,9.1058,2.9229,10.2236,12.8537,6.0377,9.0182,3.5039,6.7827,5.3195,3.9722,2.7082,10.2614,8.5088,9.3649,5.3692,,,,,,,,,,,,,,3.8,5.4151,12.9562,2.9259,4.1653,5.6109,10.7296,4.8877,5.8893,8.4231,,,,,,,,,,8.4109,5.6016,10.633,,14.7438,,,,,,
2014/6/27,8.03,5.7412,39.2524,5.8686,9.284,2.9539,10.099,12.6596,6.3398,8.899,3.5118,6.7987,5.3663,4.002,2.7499,10.3065,8.5487,9.4747,5.3692,,,,,,,,,,,,,,3.8,5.373,12.8051,2.9622,4.1606,5.6282,10.6105,4.8413,5.967,8.5495,,,,,,,,,,8.4109,5.6214,11.1127,,14.492,,,,,,
2014/6/30,8.03,5.7026,38.9422,5.8014,9.5116,2.9708,10.4962,12.9313,6.3398,9.0182,3.6674,6.8068,5.68,3.9557,2.8653,10.3065,8.7881,9.4048,5.3692,,,,,,,,,,,,,,3.8,5.3631,13.313,2.9766,4.1855,5.6302,10.6502,4.8479,6.1577,8.7143,,,,,,,,,,8.4109,5.5942,11.2426,,14.6535,,,,,,
2014/7/1,8.03,5.6252,38.7774,6.0223,9.4622,2.9511,10.3872,13.1447,6.2312,9.2169,3.6792,6.8992,5.7094,3.9822,2.799,10.3065,8.7182,9.3848,5.3692,,,,,,,,,,,,,,3.8,5.3086,13.2223,2.9501,4.2461,5.9155,10.6105,4.8446,6.1047,8.5714,,,,,,,,,,8.4109,5.6387,11.3326,,16.1027,,,,,,
2014/7/2,8.03,5.6542,38.7386,5.9262,9.5215,3.1061,10.1379,13.1447,6.1698,9.2864,3.6418,6.8028,5.7857,4.0053,2.8064,10.3065,8.6684,9.5046,5.3692,,,,,,,,,,,,,,3.8,5.1997,13.2888,2.9187,4.2523,5.902,10.723,4.7949,5.9847,8.4011,,,,,,,,,,8.4109,5.7621,11.9821,,16.1502,,,,,,
2014/7/3,8.03,5.8282,38.0988,6.0607,9.8878,3.0723,10.0873,12.9361,6.1934,9.3956,3.5867,6.8269,5.7007,4.111,2.772,10.3065,8.7581,9.874,5.3692,,,,,,,,,,,,,,3.8,5.2294,13.6455,3.1191,4.1917,5.823,10.7495,4.6424,6.1577,8.2692,,,,,,,,,,8.4109,5.8189,12.0221,,16.117,,,,,,
2014/7/4,8.03,5.7606,38.7289,5.9358,9.67,3.0582,10.0445,12.8488,6.1982,9.3063,3.7009,6.8188,5.6332,4.0317,2.7745,10.3065,9.0374,10.0438,5.3692,,,,,,,,,,,,,,3.8,5.1947,13.6455,3.0539,4.1932,5.7266,10.915,4.6656,6.0447,8.3022,,,,,,,,,,8.4109,5.7744,11.9821,,15.8176,,,,,,
2014/7/7,8.03,5.7412,36.2181,5.9262,9.3731,3.0187,10.0873,12.7567,6.1132,9.2467,3.6773,6.8309,5.6072,4.2135,2.7303,10.3065,8.9078,10.0837,5.3692,,,,,,,,,,,,,,3.8,5.0709,13.6576,3.0732,4.187,5.7362,10.8157,4.6424,5.6492,8.7582,,,,,,,,,,8.4109,5.7103,11.8622,,15.295,,,,,,
2014/7/8,8.03,5.7799,35.714,5.9934,9.5512,3.0723,9.951,12.8779,6.2973,9.5844,3.6714,6.7867,5.5899,4.2697,2.6517,10.3065,8.9078,10.1935,5.3692,,,,,,,,,,,,,,3.8,4.6079,13.4822,3.1794,4.1917,5.9098,10.8554,4.7319,5.7693,8.956,,,,,,,,,,8.4109,5.8213,11.9422,,15.6608,,,,,,
2014/7/9,8.03,5.6156,35.4038,5.8494,9.284,2.9342,9.3278,12.9216,6.0707,9.7135,3.6103,6.6195,5.4807,4.1771,2.7057,10.3065,8.7681,9.6644,5.3692,,,,,,,,,,,,,,3.8,4.5064,12.9986,3.068,4.1047,5.8519,10.6701,4.6191,5.5433,8.4341,,,,,,,,,,8.4109,5.614,11.5224,,15.1049,,,,,,
2014/7/10,8.03,5.5866,34.5894,5.8494,9.383,2.9567,8.8683,12.1212,6.1132,9.8922,3.4961,6.3707,5.2676,4.0978,2.745,10.3065,8.5586,9.6844,5.3692,,,,,,,,,,,,,,3.8,4.4371,12.4182,3.0776,4.1653,5.6899,10.7495,4.649,5.4939,8.5055,,,,,,,,,,8.4109,5.6399,11.3925,,14.435,,,,,,
2014/7/11,8.03,5.5866,35.0741,6.0319,9.383,3.0525,8.8605,12.0048,6.269,9.8724,3.4468,6.3054,5.0735,4.1143,2.7131,10.3065,8.5985,9.6943,5.3692,,,,,,,,,,,,,,3.8,4.4618,12.0856,3.1746,4.1653,5.4952,10.7362,4.6125,5.7093,8.5495,,,,,,,,,,8.4109,5.6362,11.4425,,14.3447,,,,,,
2014/7/14,8.03,5.7026,36.2084,6.2336,9.5908,3.154,8.9812,12.0776,6.3115,9.9717,3.5256,6.4237,5.3438,4.1573,2.7549,10.3065,8.7581,10.1137,5.3692,,,,,,,,,,,,,,3.8,4.395,12.394,3.2642,4.1932,5.5145,10.9547,4.8015,5.7587,8.8791,,,,,,,,,,8.4109,5.9473,11.6224,,15.0099,,,,,,
2014/7/15,8.03,5.8959,35.6364,6.1279,9.5908,3.1005,9.0357,12.1212,6.2029,9.4552,3.437,6.5257,5.1116,4.1176,2.8482,10.3065,8.7182,9.934,5.3692,,,,,,,,,,,,,,3.8,4.3727,12.3214,3.177,4.1653,5.5916,11.2525,4.6589,5.621,8.6813,,,,,,,,,,8.4109,6.1324,11.5524,,14.4777,,,,,,
2014/7/16,8.03,5.8572,34.9966,6.1375,9.3731,3.0074,8.9695,11.9466,6.0188,9.3758,3.3089,6.44,4.973,3.9954,2.8236,10.3065,8.2594,9.7343,5.3692,,,,,,,,,,,,,,3.8,4.3281,11.9103,3.0534,4.0176,5.3622,10.776,4.586,5.4586,8.5714,,,,,,,,,,8.4109,6.0287,11.3925,,13.6177,,,,,,
2014/7/17,8.03,5.8765,34.4052,6.0319,9.3038,3.0215,8.6735,11.7284,6.0424,9.5248,3.3149,6.3136,4.9817,4.0152,2.7622,10.3065,8.2594,9.7742,5.3692,,,,,,,,,,,,,,3.8,4.4841,11.8499,3.0849,4.0238,5.4663,11.3849,4.6092,5.508,8.6374,,,,,,,,,,8.4109,5.9176,11.4125,,13.8695,,,,,,
2014/7/18,8.03,5.8282,34.5507,6.0511,9.1553,3.0554,8.6463,11.35,5.8677,9.4254,3.3464,6.4441,5.0076,3.9855,2.7352,10.3065,8.1696,9.6344,5.3692,,,,,,,,,,,,,,3.8,4.4742,11.8196,3.0074,4.117,5.3544,11.4842,4.5263,5.4374,8.8791,,,,,,,,,,8.4109,5.9584,11.4125,,13.7507,,,,,,
2014/7/21,8.03,5.7412,34.9772,5.9166,9.1553,2.9736,9.0046,11.5586,5.8536,9.346,3.3168,6.9417,5.1723,3.9095,2.745,10.3065,8.0998,9.3649,5.3692,,,,,,,,,,,,,,3.8,4.3875,12.1703,2.9347,4.0953,5.4104,11.696,4.586,5.2962,8.6538,,,,,,,,,,8.4109,5.9361,11.2026,,13.8743,,,,,,
2014/7/22,8.03,5.7896,35.7818,6.0703,9.1553,3.0695,8.9578,11.5198,5.9669,9.3857,3.3424,6.9172,5.2936,3.9425,2.8064,10.3065,8.2694,9.5645,5.3692,,,,,,,,,,,,,,3.8,4.3875,12.5149,2.9856,4.1699,5.6784,11.6166,4.702,5.3315,8.7692,,,,,,,,,,8.4109,6.1028,11.3526,,14.4492,,,,,,
2014/7/23,8.03,5.7316,35.0741,5.9934,9.1553,2.9905,8.8332,11.5101,5.8016,9.0381,3.2262,6.9743,5.2398,3.9425,2.7156,10.3065,8.0499,9.1452,5.3692,,,,,,,,,,,,,,3.8,4.2058,11.9164,2.9371,4.0145,5.6051,11.0871,4.6888,5.1196,8.3022,,,,,,,,,,8.4109,6.0398,11.1827,,13.9313,,,,,,
2014/7/24,8.03,5.6446,34.4149,5.9262,9.1553,2.906,8.3347,11.578,5.627,8.8196,2.9899,6.8764,5.0475,3.9623,2.7278,10.3065,7.8803,9.0554,5.3692,,,,,,,,,,,,,,3.8,4.0813,11.735,2.8644,3.7753,5.4489,10.6039,4.6888,4.9749,8.3516,,,,,,,,,,8.4109,6.0621,11.2526,,13.7745,,,,,,
2014/7/25,8.03,5.7122,35.3165,5.8686,9.1553,2.9483,8.3736,11.6411,5.7072,8.909,2.9977,6.9661,5.1982,3.9987,2.7745,10.3065,7.9402,9.1352,5.3692,,,,,,,,,,,,,,3.8,4.0813,11.8499,2.8959,3.8125,5.607,10.6568,4.649,5.0455,8.3626,,,,,,,,,,8.4109,6.1065,11.3026,,14.2734,,,,,,
