ÈÕÆÚ,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH
2014/6/19,10.1677,8.6754,15.6247,2.2616,6.5527,8.4903,5.6567,10.8067,,,,7.7902,5.3519,3.9028,15.04,8.0402,,,,,,,7.69,5.36,4.992,5.4322,7.774,3.1489,6,7.3492,,,,0.281
2014/6/20,10.2668,8.9034,15.896,2.3154,6.8918,8.6681,5.6567,10.913,,,,7.8397,5.3802,3.9028,16.544,8.128,,,,,,,8.46,5.54,5.131,5.3826,7.7443,3.2115,6.33,7.656,,,,0.289
2014/6/23,10.8019,8.8638,15.8378,2.321,7.0613,8.8558,5.7015,11.4112,,,,7.9782,5.6216,3.9028,16.9547,8.4022,,,,,,,9.31,5.59,5.131,5.4223,7.8234,3.303,6.4,7.8313,,,,0.288
2014/6/24,10.6896,9.2306,15.9734,2.3295,7.1212,8.8657,5.6965,11.5174,,,,7.6616,5.6433,3.9028,16.7161,8.7093,,,,,,,9.31,5.57,5.2104,5.4322,7.8432,3.3126,6.12,8.0651,,,,0.284
2014/6/25,10.4386,9.0224,15.8281,2.3719,7.0813,8.8015,5.9158,11.3182,,,,7.2115,5.6216,3.9028,18.3866,8.5722,,,,,,,10.24,5.8,5.2005,5.2833,8.0905,3.3174,6,7.9044,,,,0.279
2014/6/26,10.5707,9.3199,16.7387,2.4228,7.3505,8.8904,5.9358,11.4244,,,,7.35,5.8803,3.911,18.9582,8.8081,,,,,,,11.26,5.92,5.2005,5.472,8.1399,3.3367,6.12,8.0018,,,,0.283
2014/6/27,10.5443,9.3199,16.5643,2.3662,7.919,8.9447,5.8959,11.4776,,,,7.9386,5.8173,3.848,18.3422,8.7697,,,,,,,12.39,5.75,5.1608,5.6209,8.1795,3.3704,6.24,8.3719,,,,0.287
2014/6/30,10.3461,9.3099,16.7968,2.3691,7.6797,8.8805,6.1052,12.082,,,,7.8001,5.9173,3.8398,18.1757,8.8903,,,,,,,12.39,5.54,5.2104,5.76,8.2586,3.4281,6.08,8.3719,,,,0.285
2014/7/1,10.683,9.4785,16.8162,2.3634,7.6697,8.7768,6.0604,12.1551,,,,8.0375,5.8673,3.7822,18.0647,8.8519,,,,,,,13.63,5.61,5.2203,5.7898,8.2388,3.4185,6.19,8.4547,,,,0.287
2014/7/2,10.5641,9.2703,17.1455,2.4002,7.4603,9.2114,6.1251,13.085,,,,8.0969,5.7194,3.7904,17.8593,8.8958,,,,,,,14.28,5.83,5.2699,5.7302,8.1696,3.6159,6.11,8.4791,,,,0.285
2014/7/3,10.6302,9.1216,16.9034,2.5161,7.4802,9.1077,6.0105,13.0916,,,,8.4728,5.7868,3.9521,18.4032,9.0329,,,,,,,13.65,5.75,5.4783,5.8791,8.2784,3.5485,6.24,8.7129,,,,0.287
2014/7/4,10.4518,9.0819,16.5353,2.5133,7.4902,9.0336,6.3893,13.085,,,,9.0515,5.7716,3.9055,17.9259,8.9891,,,,,,,12.85,5.78,5.4883,5.6904,8.1696,3.5293,6.2,8.4401,,,,0.286
2014/7/7,9.91,9.2703,16.4772,2.5161,7.3505,9.004,6.4042,13.1381,,,,8.7399,5.6368,3.8178,17.9148,8.8519,,,,,,,13.3,5.64,5.7066,5.7202,8.4268,3.8278,6.39,8.2307,,,,0.288
2014/7/8,10.0091,9.1117,16.2737,2.6065,7.4503,8.8904,6.3544,12.7861,,,,9.3878,5.8782,3.8261,17.8371,8.9671,,,,,,,13.24,5.87,5.7562,5.8195,8.3971,3.7941,6.39,8.6885,,,,0.289
2014/7/9,9.7845,8.8638,16.1478,2.6065,7.2009,8.9249,6.0255,12.9056,,,,9.2741,5.6564,3.7082,17.149,8.8847,,,,,,,13.25,5.69,5.8356,5.7597,8.0608,3.8663,6.12,8.3573,,,,0.283
2014/7/10,9.7911,8.8737,15.586,2.6123,7.2608,9.0435,6.6285,12.6798,,,,8.9031,5.5498,3.5547,16.8437,8.9232,,,,,,,13.87,5.82,5.6471,6.3386,8.0905,3.8037,6.08,8.4355,,,,0.285
2014/7/11,9.9629,9.4884,15.7216,2.6323,7.4303,9.1768,6.8029,13.9484,,,,9.0317,5.4824,3.6287,17.21,9.1977,,,,,,,15.26,5.75,5.7463,6.9775,8.9015,3.8904,6.08,8.7825,,,,0.286
2014/7/14,10.2073,9.4785,16.1866,2.7123,7.4702,9.3843,6.9226,13.7093,,,,9.373,5.5955,3.711,16.6495,9.3131,,,,,,,16.79,5.65,5.8356,7.6762,9.7818,4.0396,6.1,9.3299,,,,0.288
2014/7/15,10.2272,9.3595,16.5062,2.7066,7.7295,9.3349,6.8179,13.623,,,,8.7695,5.0453,3.6726,16.6661,9.0605,,,,,,,16.79,5.46,5.7364,7.5265,9.7422,3.9241,6.2,9.1442,,,,0.29
2014/7/16,10.1148,9.0522,16.6031,2.6723,7.4702,9.083,6.6784,12.8259,,,,8.448,4.8996,3.6397,16.9214,8.8738,,,,,,,16.79,5.46,5.6272,6.9974,9.5345,3.9096,6.15,9.2566,,,,0.289
2014/7/17,9.9695,8.9134,16.4384,2.4636,7.3505,8.8311,6.7083,12.992,,,,8.636,4.8691,3.5849,17.371,8.8957,,,,,,,16.79,5.47,5.7066,7.0573,9.1488,3.9,5.69,8.9682,,,,0.287
2014/7/18,9.9959,8.9134,16.1091,2.7094,7.3206,8.8805,6.5388,12.9986,,,,8.6063,4.8822,3.563,17.149,8.9232,,,,,,,16.79,5.36,5.786,7.227,9.4356,3.823,5.78,9.3934,,,,0.288
2014/7/21,9.844,8.9233,16.1284,2.7009,7.3605,8.9891,6.4989,12.6997,,,,8.1513,4.7865,3.467,17.4542,8.8189,,,,,,,15.15,5.45,5.7662,7.9457,9.0894,3.8615,5.75,9.4668,,,,0.286
2014/7/22,10.029,9.0224,16.1478,2.7437,7.4004,9.0879,6.7481,12.7263,,,,8.9674,4.8735,3.563,16.9381,8.9671,,,,,,,15.14,5.48,5.8852,8.1753,9.3169,3.9241,5.78,9.7649,,,,0.288
2014/7/23,9.9034,8.8737,15.8863,2.738,7.3106,8.9595,6.798,12.6532,,,,8.819,4.6951,3.415,15.9891,8.8902,,,,,,,15.12,5.39,5.8356,7.8659,9.1389,3.8904,5.89,9.6574,,,,0.29
2014/7/24,9.5269,8.5366,15.5763,2.7123,7.1212,8.9793,6.3394,12.4274,,,,8.5272,4.4711,3.5081,15.5784,9.066,,,,,,,13.61,5.15,5.6967,7.3169,9.1191,3.8615,5.75,9.4423,,,,0.29
2014/7/25,9.5731,8.6556,15.9347,2.698,7.161,9.1324,6.4042,12.7529,,,,8.5272,4.5342,3.5575,15.2731,9.2142,,,,,,,13.68,5.24,5.9349,7.4366,9.1587,4.0077,5.78,9.4814,,,,0.293
2014/7/28,9.8572,8.8043,16.0897,2.7094,7.2807,9.2608,6.5288,13.2842,,,,8.6409,4.6864,3.5712,15.7282,9.3186,,,,,,,13.88,5.39,5.9646,7.6263,9.3565,3.9785,5.85,9.5303,,,,0.295
2014/7/29,9.9166,8.9332,16.3997,2.7237,7.3505,9.7547,6.3943,13.251,,,,8.9031,4.7517,3.6808,16.4552,9.3076,,,,,,,15.27,5.42,6.1036,7.7261,9.5048,3.8712,6.04,9.6525,,,,0.296
2014/7/30,10.2668,8.9233,16.1672,2.8638,7.3406,9.8436,6.6285,13.5831,,,,9.091,4.7952,3.6452,16.4164,9.3625,,,,,,,16.8,5.42,6.0341,7.5864,9.3268,3.7396,6.01,9.6671,,,,0.296
2014/7/31,10.1809,9.0422,16.6612,2.9152,7.4802,9.8584,6.6484,13.5233,,,,9.0366,4.8061,3.6452,16.8715,9.2911,1.9764,,,,,,16.73,5.49,6.1532,7.776,9.3664,3.7396,6.05,9.6574,,,,0.297
2014/8/1,9.9761,8.7746,16.1866,2.8781,7.3605,9.5818,6.4092,12.8326,,,,8.7201,4.6821,3.6698,16.6495,9.0824,2.174,,,,,,17.27,5.5,6.0937,7.4067,8.9114,3.6811,6,9.3837,,,,0.295
2014/8/4,10.0884,8.8935,16.0413,3.0038,7.56,10.0264,6.5936,13.0119,,,,8.7943,4.7212,3.6534,17.2877,9.2417,2.3911,,,,,,16.86,5.6,6.1135,7.816,9.0499,3.7396,6.16,9.413,,,,0.298
2014/8/5,10.2139,9.4388,16.3222,3.001,7.5799,10.0214,6.6335,12.9256,,,,9.0564,4.8408,3.7219,19.0193,9.5053,2.6308,,,,,,16.3,5.76,6.0837,8.2452,9.2872,3.7493,6.16,9.2126,,,,0.301
2014/8/6,10.3725,9.3397,16.5547,3.1324,7.5101,9.9967,6.6584,13.1514,,,,8.9328,4.8517,3.7,19.0803,9.5492,2.8933,,,,,,16.18,5.66,6.0937,8.5347,9.1784,3.7883,6.35,9.3592,,,,0.303
2014/8/7,10.1215,9.1216,16.4287,3.1724,7.5101,9.8979,6.7232,12.9654,,,,8.9476,4.8061,3.6589,18.7029,9.4229,3.1833,,,,,,16.47,5.51,5.9646,8.2452,9.2773,3.7103,6.2,9.2175,,,,0.304
2014/8/8,10.835,9.2901,16.6806,3.201,7.5301,9.8535,6.8279,13.0053,,,,8.9822,4.8735,3.7548,19.0359,9.4613,3.5024,,,,,,17.71,5.67,5.9349,8.2951,9.2773,3.7201,6.17,9.2957,,,,0.305
2014/8/11,10.9473,9.3397,16.7968,3.1524,7.5799,10.0461,7.0173,13.4569,,,,9.002,4.917,3.785,18.8528,9.5602,3.8523,,,,,,17.25,5.68,6.054,8.4648,9.4559,3.7688,6.21,9.8529,,,,0.311
2014/8/12,11.0728,9.5975,17.998,3.1439,7.6597,10.5845,7.1967,13.437,,,,9.1504,4.9583,4.0234,18.5198,9.6425,4.2379,,,,,,17.46,5.64,6.1135,8.2651,9.6147,3.7786,6.24,9.8138,,,,0.31
2014/8/13,11.0332,9.4785,18.027,3.2039,7.6099,10.4462,7.1319,13.4901,,,,8.9872,4.8996,4.2454,17.9315,9.6645,4.6623,,,,,,16.62,5.6,6.1135,8.1054,9.5452,3.7542,6.16,9.6085,,,,0.311
2014/8/14,11.2182,9.6074,17.7171,3.181,7.4802,10.3622,7.1369,13.3772,,,,8.7547,4.893,4.3249,18.209,9.6151,4.5473,,,,,,16.62,5.45,5.9845,7.9357,9.3071,3.725,6.14,9.3299,,,,0.31
2014/8/15,11.0134,9.885,17.8624,3.1782,7.5799,10.4116,7.396,13.3772,,,,8.8388,4.9474,4.2235,18.1424,9.7359,4.314,,,,,,16.41,5.55,5.9845,8.0555,10.2398,3.7786,6.15,9.3299,,,,0.311
2014/8/18,11.4824,10.0238,17.9495,3.1724,7.7096,10.5351,7.6153,13.5366,,,,9.0317,5.0648,4.3112,18.1979,10.1312,4.4225,,,,,,16.21,5.79,5.9944,8.8641,10.9741,3.9005,6.21,9.4374,,,,0.316
2014/8/19,11.2842,9.9544,17.9495,3.1096,7.7994,10.4462,7.6103,13.9617,,,,9.0713,5.1475,4.292,18.6807,10.4278,4.6963,,,,,,15.94,5.83,5.9944,9.7525,10.468,3.8956,6.3,9.6671,,,,0.319
2014/8/20,10.9209,9.9941,17.7267,3.1153,7.7096,10.7326,7.4758,13.7691,,,,8.9526,5.0779,4.1933,19.6686,10.3454,4.8907,,,,,,16.14,5.89,6.3715,9.443,10.4482,3.8907,6.36,9.6622,,,,0.324
2014/8/21,10.901,9.9247,17.4846,3.1667,7.6398,10.5548,7.7748,13.5632,,,,8.9179,5.0801,4.1906,20.4733,10.2081,4.6914,,,,,,15.41,5.88,6.2723,9.2733,10.2894,3.8566,6.2,9.4325,,,,0.32
2014/8/22,11.1191,10.232,17.872,3.1953,7.7196,10.6684,8.2233,13.7226,,,,9.002,5.117,4.3112,20.8174,10.2411,4.7109,,,,,,15.51,5.85,6.3715,9.463,10.3192,3.8517,6.57,9.3397,,,,0.327
2014/8/25,10.9077,9.9346,17.8914,3.121,7.6298,10.6141,8.4676,13.4104,,,,9.1999,5.017,4.1495,22.0217,10.2466,4.7465,,,,,,15.11,5.66,6.441,9.1036,10.1207,3.9005,6.59,9.3397,,,,0.327
2014/8/26,10.5245,9.7561,18.1917,3.061,7.3904,10.1992,8.0738,12.7661,,,,8.9229,4.8147,4.0234,21.0838,9.7029,4.6088,,,,,,15.21,5.49,6.2227,9.1735,10.3589,3.7883,6.34,9.0611,,,,0.32
2014/8/27,10.65,9.8553,19.0829,3.0581,7.3904,10.1795,7.8296,13.085,,,,8.8487,4.8887,4.0645,21.0283,9.8787,4.7093,,,,,,14.91,5.52,6.1532,8.9739,10.3192,3.8127,6.46,9.0807,,,,0.32
2014/8/28,10.5377,9.6173,18.8892,3.0238,7.2209,10.0757,7.8147,13.0053,,,,8.5074,4.793,4.081,20.4844,9.7469,4.8599,,,,,,14.55,5.4,6.0242,9.2933,10.3192,3.7055,6.4,9.0904,,,,0.322
2014/8/29,10.7425,9.7859,19.141,3.1267,7.3007,10.2832,8.1336,13.2377,,,,8.547,4.8669,4.2481,22.5323,9.8237,5.2034,,,,,,14.7,5.56,6.044,9.7425,10.6962,3.7688,6.36,9.2468,,,,0.325
2014/9/1,10.9869,10.0536,19.6641,3.281,7.4204,10.54,8.1237,13.4636,,,,8.6459,5.0366,4.3139,24.1417,10.8067,5.7234,,,,,,15.35,5.57,6.0937,9.8922,10.7458,3.9541,6.45,9.3397,,,,0.334
2014/9/2,11.0464,10.0932,19.916,3.2982,7.5001,10.7623,8.4725,13.9352,,,,8.7844,5.1149,4.3029,25.5237,11.1306,5.8319,,,,,,15.51,5.65,6.1433,9.7225,10.7955,4.1004,6.79,9.457,,,,0.339
2014/9/3,11.0992,10.3014,19.5575,3.3153,7.57,10.8808,9.0357,15.33,,,,8.7844,5.1649,4.2481,28.0766,11.1471,5.7947,,,,,,15.28,5.67,6.1631,9.6726,10.9344,4.0955,6.79,9.4374,,,,0.344
2014/9/4,11.0728,10.4006,19.5285,3.3125,7.6996,10.8561,9.2201,15.6887,,,,8.9822,5.2105,4.4674,28.6038,11.3448,5.8611,,,,,,15.68,6.24,6.2128,9.4031,10.7558,4.1345,7.47,9.4423,,,,0.37
2014/9/5,11.2314,10.7079,19.635,3.4211,7.8093,10.8512,9.5939,15.2835,,,,8.8437,5.2366,4.3934,27.7491,11.202,5.955,,,,,,15.4,6.62,6.4212,9.4929,10.6863,4.154,8.22,9.3739,,,,0.377
2014/9/9,11.7599,11.1243,19.5382,3.5011,7.8592,10.7771,9.7584,15.3765,,,,9.0366,5.1844,4.5359,26.9722,11.6413,5.8773,,,,,,15.38,6.76,6.3318,9.5329,10.6466,4.1833,8.95,9.6769,,,,0.371
2014/9/10,11.6938,11.0649,18.6276,3.5326,8.0387,10.8117,8.8164,15.3765,,,,9.002,5.2084,4.6675,27.283,12.3552,6.1219,,,,,,16.92,6.68,6.2227,9.3831,10.4779,4.2515,8.56,9.5987,,,,0.369
2014/9/11,11.5023,10.817,18.8892,3.6526,7.9889,10.8215,8.7765,15.2038,,,,8.9624,5.4737,4.5661,26.7502,12.2893,6.0344,,,,,,16.61,6.48,6.2624,9.1536,10.4779,4.154,8.39,9.4277,,,,0.369
2014/9/12,11.5089,10.8963,18.9667,3.6755,8.0188,11.1031,8.642,15.3964,,16.9519,,9.1009,5.5367,4.6154,28.1487,12.6078,5.921,,,,,,16.14,6.53,6.3517,9.3332,10.6268,4.2564,8.39,9.4277,,,,0.373
2014/9/15,11.6938,11.1838,19.5479,3.9384,8.0487,11.0438,8.6769,15.6953,,18.6431,,9.0416,5.3084,4.5469,30.9656,12.5254,5.9615,,,,,,15.96,6.65,6.5204,9.1935,10.7657,4.3832,8.45,9.3495,,,,0.382
2014/9/16,11.0134,10.4997,18.6082,3.9012,7.6498,10.7228,8.024,14.7654,,20.5124,,8.6459,5.2149,4.2564,31.7547,12.1904,5.8238,,,,,,15.35,6.33,6.2822,8.6544,10.1604,4.1638,7.82,8.8363,,,,0.366
2014/9/17,10.9803,10.47,18.6373,3.8927,7.7196,10.5598,8.0639,14.5462,,22.5597,,8.6311,5.2997,4.3276,30.0266,12.4485,5.793,,,,,,15.37,6.34,6.3318,8.4249,10.3291,4.154,7.95,8.6164,,,,0.375
2014/9/18,11.0662,10.6881,18.5986,3.987,8.1983,10.3671,8.0738,14.6724,,24.8146,,8.6261,5.4824,4.2838,29.9767,12.465,5.7995,,,,,,15.35,6.59,6.967,8.6245,10.1406,4.2271,7.9,8.7385,,,,0.378
2014/9/19,11.1257,10.6782,18.8698,4.0041,8.1185,10.4758,8.3131,14.9381,,27.2971,,8.6904,5.5128,4.3441,30.616,12.6188,5.8319,,,,,,15.56,6.61,7.2052,8.8741,10.1604,4.3295,8.15,8.8265,,,,0.391
2014/9/22,10.8152,10.2618,18.7923,4.007,8.1584,10.4956,7.9941,14.5197,,30.0268,,8.4678,5.5976,4.2043,30.4661,11.8665,5.759,,,,,,15.61,6.47,7.3342,8.5646,9.9223,4.271,8.97,8.5137,,,,0.415
2014/9/23,10.9473,10.3807,19.1701,3.9784,8.308,10.4956,8.014,14.7853,,33.0334,,8.5766,5.6303,4.2755,32.1143,11.9324,5.8319,,,,,,16.02,6.46,7.2648,8.5446,10.2001,4.4368,8.88,8.5284,,,,0.407
2014/9/24,11.0926,10.7178,19.3057,3.9241,8.2781,10.7277,8.2134,15.2769,,35.595,,8.6657,5.5868,4.3715,32.364,12.2014,5.8092,,,,,,16.11,6.62,7.2449,8.6045,10.2993,4.4758,8.78,8.719,,,,0.411
2014/9/25,10.9803,10.6187,19.4994,3.967,8.0886,10.7326,8.1486,15.4429,,34.5071,,8.5964,5.5607,4.3578,33.0932,12.163,5.6667,,,,,,15.92,6.56,7.3144,9.0138,10.5672,4.4319,8.63,8.6555,,,,0.413
2014/9/26,10.835,10.6286,19.2282,3.9956,8.1484,10.7524,8.2233,15.3167,,34.7939,,8.6261,5.5193,4.3084,35.8901,12.0587,5.5209,,,,,,15.8,6.57,7.235,9.6826,10.468,4.4758,8.49,8.5333,,,,0.411
2014/9/29,10.9143,11.0054,18.802,4.0985,8.298,10.8611,8.2233,15.3234,,34.9324,,8.6756,5.6803,4.4674,39.0266,12.1795,5.563,,,,,,16.43,6.51,7.1754,9.4231,10.5672,4.5148,8.46,8.6506,,,,0.409
2014/9/30,11.1455,10.9855,18.9376,4.2699,8.2581,11.2117,8.2233,15.5425,,34.9818,,8.6855,5.7216,4.577,37.4584,12.3662,5.5695,,,,,,16.11,6.57,7.3045,9.1036,10.4283,4.6318,9.01,8.8265,,,,0.42
2014/10/8,11.3305,10.9459,18.0367,4.5815,8.5573,11.3352,8.2233,16.0075,,37.1676,,8.7794,5.9325,4.6264,41.2042,13.1294,5.7428,,,,,,16.01,6.69,7.5823,9.2134,10.7955,4.6611,9.3,8.9194,,,,0.427
2014/10/9,11.2182,10.9955,18.1917,4.5529,8.6272,11.024,8.652,15.6754,,36.1983,,9.2988,5.8782,4.6181,43.8313,12.7176,5.7234,,,,,,16.22,6.63,7.4434,9.1536,10.7756,4.6074,9.04,9.2028,,,,0.419
2014/10/10,11.4164,10.6881,17.8624,4.5386,8.8067,10.9648,8.4576,15.2769,,35.595,,9.1108,5.7651,4.5962,42.6826,12.5529,5.6391,,,,,,15.97,6.52,7.3442,9.1935,10.6169,4.5148,9.19,9.0709,,,,0.421
2014/10/13,11.4824,10.4898,17.378,4.37,8.6272,11.8736,8.1237,15.0776,,35.3675,,8.7201,5.7499,4.6017,44.3907,12.2289,5.5841,,,,,,15.43,6.47,7.4732,8.904,10.5077,4.5977,9.03,9.0855,,,,0.413
2014/10/14,11.0992,10.4997,17.5621,4.2957,8.4476,12.165,8.2184,14.9913,,35.6543,,8.6657,5.5998,4.4619,41.8435,12.5693,5.6489,,,,,,15.5,6.48,7.3739,9.0238,11.0137,4.5002,8.98,8.978,,,,0.408
2014/10/15,11.0068,10.4105,17.3199,4.3042,8.5873,12.1897,8.014,15.0776,,35.9708,,8.7102,5.3671,4.5003,40.6448,12.3771,6.2142,,,,,,15.52,6.41,7.2846,9.1835,11.242,4.5148,9.08,9.1491,,,,0.411
2014/10/16,10.7359,10.2419,16.9421,4.2728,8.4476,12.3477,7.71,15.4761,,35.4565,,8.4728,5.2845,4.4016,37.5982,12.0861,6.1462,,,,,,15,6.29,7.0464,9.7325,10.9542,4.4563,8.62,8.8754,,,,0.405
2014/10/17,10.7359,10.47,17.0971,4.2528,8.2282,11.9773,7.705,15.8747,,35.8818,,8.547,5.3149,4.3029,38.1077,11.504,6.1073,,,,,,14.61,6.2,6.838,8.7842,10.6268,4.271,8.51,8.8949,,,,0.407
2014/10/20,10.7425,10.7972,17.0971,4.3157,8.3379,13.1775,7.8396,15.8149,,37.0686,,8.5915,5.3736,4.3578,38.5971,11.7237,6.0522,,,,,,15.58,6.39,6.838,8.5646,10.7756,4.3344,8.63,8.9487,,,,0.41
2014/10/21,10.5905,10.9955,17.0971,4.2671,8.1983,13.3454,7.5854,15.0577,,38.206,,8.4876,5.2997,4.2564,37.8879,11.3283,6.2207,,,,,,15.02,6.31,6.6891,8.2651,10.4085,4.3295,8.42,8.7972,,,,0.397
2014/10/22,10.4716,10.5989,17.0971,4.1156,8.0387,13.1874,7.3562,14.8451,,36.3763,,8.3145,5.3041,4.2783,38.3574,11.3942,6.1316,,,,,,14.73,6.32,6.7487,8.325,10.3192,4.3247,8.36,8.6848,,,,0.393
2014/10/23,10.2734,10.4402,17.0971,3.8584,8.1784,12.8416,7.3163,14.5064,,36.7126,,7.9633,5.0844,4.0289,36.0799,11.3338,6.2515,,,,,,14.44,6.21,6.5403,7.8858,10.22,4.232,8.1,8.8803,,,,0.381
2014/10/24,10.062,11.2532,17.0971,3.9441,8.1484,12.8762,7.401,14.5462,,37.039,,8.0227,5.0496,3.996,35.7902,11.4491,6.2985,,,,,,14.45,6.19,6.8082,7.766,10.22,4.2028,8.91,8.8314,,,,0.402
2014/10/27,10.3064,11.2929,17.0971,3.9327,8.3878,13.6023,7.4359,14.8651,,34.151,,7.9287,5.1931,4.0645,35.8102,11.3283,6.083,,,,,,14.07,6.32,6.838,7.8259,10.22,4.2857,9.21,8.7825,,,,0.405
2014/10/28,10.6896,11.6003,17.0971,4.0699,8.6072,13.7455,7.6103,15.4097,,35.4862,,8.1661,5.3519,4.1604,37.1188,11.7512,6.3665,,,,,,14.47,6.48,6.9869,8.0955,10.22,4.4124,10.13,9.0855,,,,0.422
2014/10/29,10.7028,11.5011,17.0971,4.1756,8.6072,13.7307,7.5854,15.423,,37.217,,8.3491,5.3562,4.1988,40.8346,11.7951,6.4281,,,,,,14.9,6.49,6.9472,8.1553,10.22,4.4661,10.63,9.3543,,,,0.428
2014/10/30,10.6302,12.2447,17.0971,4.1813,8.697,13.3997,7.5705,15.1839,,36.861,,8.3442,5.3562,4.1906,39.8557,12.2563,6.3989,,,,,,15.09,6.44,6.7685,8.1054,10.22,4.4417,10.43,9.1833,,,,0.42
2014/10/31,10.8152,12.1356,17.0971,4.047,8.7668,13.0392,7.3761,15.3831,,38.2357,,8.27,5.3019,4.1193,39.8357,12.1136,6.6581,,,,,,14.91,6.41,6.8082,8.1254,10.22,4.4807,10.24,9.1589,,,,0.418
2014/11/3,10.7425,12.2447,17.0971,4.1013,8.7369,13.4146,7.6352,15.7418,,39.8181,,8.2106,5.3715,4.1193,40.1554,12.163,6.7018,,,,,,14.75,6.35,6.8182,8.2851,10.22,4.5002,10.79,8.6164,,,,0.429
2014/11/4,10.3857,12.3736,17.8333,4.0613,8.5773,12.975,7.5655,15.3831,6.8302,38.2654,,8.2106,5.2932,4.1193,37.5583,12.174,6.3811,,,,,,14.94,6.36,6.7884,8.2053,10.22,4.427,10.33,8.4306,,,,0.424
2014/11/5,10.4716,11.8779,17.349,4.0156,8.5873,13.0441,7.7598,15.2569,7.5138,38.7797,,8.4975,5.3128,4.1961,36.3196,12.0147,6.407,,,,,,14.8,6.46,6.6891,8.2552,10.22,4.427,10.29,8.4453,,,,0.423
2014/11/6,10.5377,12.0563,17.1843,4.0327,8.9264,13.5331,7.8446,15.6156,8.2667,42.6566,,8.3837,5.2801,4.1632,37.2986,12.2234,6.6063,,,,,,14.82,6.38,6.5502,8.1254,10.22,4.5197,10.35,8.3818,,,,0.422
2014/11/7,10.2932,11.63,17.0971,4.0213,8.5773,13.0886,7.8795,15.3898,9.0945,43.2599,,8.3145,5.1475,4.0755,37.1088,12.3552,6.569,,,,,,14.31,6.36,6.4906,8.0056,10.22,4.3685,10.56,8.3915,,,,0.425
2014/11/10,10.3989,11.8184,16.9518,4.027,8.6371,12.16,7.9343,15.4296,10.0023,44.605,,8.2354,5.1518,4.0371,36.3796,12.2069,6.7051,,,,,,14.32,6.39,6.5998,8.0356,10.22,4.3734,10.55,8.4258,,,,0.429
2014/11/11,9.7383,11.3326,16.2737,3.9298,8.2781,11.6069,8.1536,14.6127,11.001,49.0457,,7.9188,4.8561,3.8644,33.6127,11.2624,7.1765,,,,,,13.74,6.2,6.7785,7.6263,10.22,4.1979,9.85,8.2547,,,,0.412
2014/11/12,10.0025,11.4813,16.3512,3.9298,8.3878,11.5624,8.2981,14.8053,12.1011,50.7271,,8.0078,4.9996,3.922,33.8124,11.3119,7.5377,,,,,,13.84,6.28,6.8281,7.8359,10.22,4.2613,10.01,8.2987,,,,0.415
2014/11/13,9.8109,11.0351,15.8863,3.8555,8.2182,11.1525,8.2283,14.4267,13.3133,47.2259,,7.716,4.9496,3.7493,31.6049,11.0867,7.1684,,,,,,13.39,6.54,6.8876,7.6263,10.22,4.2369,10.1,8.2596,,,,0.41
2014/11/14,9.8308,10.9756,15.9153,3.7984,8.3379,11.2512,8.5423,14.5329,14.643,42.5083,,7.8496,4.9387,3.6808,31.6748,10.9275,6.5901,,,,,,13.58,6.43,6.6991,7.776,10.22,4.232,10.04,8.3915,,,,0.411
2014/11/17,9.8968,11.2235,16.1284,3.8126,8.5972,11.5476,8.5573,14.7853,16.1063,42.9435,,7.9089,4.9952,3.7987,34.2919,11.3558,6.6225,,,,,,13.73,6.35,6.6395,7.8359,10.22,4.3052,11.04,8.3769,,,,0.425
2014/11/18,10.0554,11.2632,16.08,3.7641,8.6671,11.4537,8.6171,14.6791,15.9354,44.0116,,7.8842,4.9692,3.8343,33.3729,11.5315,6.731,,,,,,13.84,6.41,6.6594,7.8359,10.22,4.3247,11.55,8.3769,,,,0.43
2014/11/19,10.6037,12.3439,16.4578,3.7641,8.9862,11.6563,8.6619,14.5994,17.5268,43.1808,,7.9435,5.0605,3.8864,34.5816,11.559,6.6678,,,,,,14.31,6.35,6.6594,7.8659,10.22,4.3344,10.94,8.3329,,,,0.426
2014/11/20,10.2932,12.3835,16.1575,3.7326,8.8266,11.6464,8.6221,14.4532,19.2784,43.6951,,7.8842,4.9952,3.8233,32.8535,11.5864,6.6516,,,,,,13.99,6.46,6.6296,7.776,10.22,4.3442,11.07,8.3476,,,,0.428
2014/11/21,10.3857,12.3042,15.9153,3.8012,8.8266,11.7056,9.0556,14.5994,19.3799,43.8534,,7.9238,5.0888,3.9028,32.9534,11.861,6.6597,,,,,,13.92,6.45,6.6693,7.9258,10.22,4.3442,11.05,8.416,,,,0.433
2014/11/24,10.498,12.8793,16.3512,3.987,8.8566,11.997,9.0556,14.5861,21.3184,44.4369,,7.9534,5.167,3.8836,32.3241,11.9983,6.778,,,,,,14.03,6.66,6.8182,8.0955,10.22,4.3539,11.09,8.587,,,,0.434
