ÈÕÆÚ,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH
2018/6/29,5.43,44.0555,8.2,6.2621,8.6763,10.7793,5.0358,49.603,11.7132,11.5795,11.12,13.28,22.7754,21.1774,8.7317,28.1709,17.6701,7.7053,138.303,21.1607,72.3608,55.0445,29.25,33.891,50.8597,,11.5466,6.39,5.5736,12.1298,16.94,7.2147,21.9456,,64.0902,37.5338,15.5594,108.1254,,,,,
2018/7/2,5.27,43.4664,7.85,6.1327,8.7147,10.6996,4.9733,49.7029,11.5753,11.33,10.91,13.75,22.3559,21.1864,8.7719,27.4322,17.4334,7.5281,137.3444,20.8037,71.7203,54.8747,28.48,35.0686,48.9719,,11.3671,6.2,5.4766,12.1597,16.78,7.0284,21.5868,,64.2482,37.5338,15.3418,107.139,,,,,
2018/7/3,5.5,46.2224,7.83,6.4314,8.9373,11.1475,5.1787,52.9605,12.1467,11.6993,11.44,12.75,23.4247,21.8646,9.6497,28.6634,18.2223,7.8956,143.6753,22.8861,78.3835,59.6373,30.4,38.576,53.8661,,11.9455,6.35,6.0234,12.8954,17.38,7.3225,22.5635,,68.7421,37.5338,15.8754,112.7485,,,,,
2018/7/4,5.37,45.6332,7.3,6.282,8.7531,11.0779,5.1251,51.4616,11.8216,11.2601,11.12,11.76,22.4058,21.4273,9.3415,27.048,17.394,7.6003,136.4057,22.82,76.9733,59.9768,28.55,40.0792,59.2497,,11.7261,6.1,5.8022,12.4778,16.61,7.3029,22.9422,,67.6557,37.5338,15.1662,108.8727,,,,,
2018/7/5,5.24,44.5748,6.57,6.1028,8.5534,10.6001,5.0358,50.4523,11.5556,11.0804,10.98,10.59,21.4868,20.9097,9.2476,26.5555,16.9996,7.4034,133.6197,22.192,73.4478,57.1113,27.88,37.4925,53.3267,,11.3671,5.86,5.6076,12.269,16,7.1362,22.0452,,66.9445,37.5338,15.1452,102.1771,,,,,
2018/7/6,5.31,44.455,5.91,6.2621,8.7377,10.7096,5.0715,47.7943,11.7723,11.2901,10.69,10.67,22.1061,21.0704,9.2342,26.723,17.0982,7.5806,136.216,22.7274,75.8981,56.9216,29.85,37.292,51.2292,,11.6065,5.97,6.1649,12.4778,16.43,7.3323,22.2645,,67.7517,37.5338,15.2505,103.0041,,,,,
2018/7/9,4.78,45.783,5.88,6.3219,8.8682,10.9485,5.1966,50.2125,12.0679,11.5496,10.72,10.97,22.6455,21.5255,9.3817,28.3975,17.394,7.7709,138.2031,23.1042,77.1672,58.1197,30.1,37.7367,52.8473,,11.8358,6.1,6.2533,12.6966,16.71,7.4107,22.5535,,68.7283,37.5338,15.6788,104.2097,,,,,
2018/7/10,4.3,45.6133,5.7,6.2522,8.7377,10.9286,5.1608,51.4216,11.9891,11.5496,10.87,11.08,23.0751,21.463,9.4286,28.5551,19.1294,7.7709,139.1019,23.2232,75.603,58.6089,29.95,37.3609,53.6763,,11.776,6.07,6.2003,12.5773,16.64,7.3617,22.3342,,68.6386,37.5338,15.7279,102.4362,,,,,
2018/7/11,4.37,43.5563,5.13,5.9933,8.492,10.3811,5.0269,52.9605,11.4078,11.0704,9.78,12.19,22.7754,21.6683,9.0868,27.9739,21.0424,7.4165,131.9021,22.3638,75.143,56.3325,28.93,35.2251,51.4989,,11.1478,5.79,6.3595,11.9509,15.68,6.999,21.0187,,66.526,37.5338,15.2996,100.5829,,,,,
2018/7/12,4.34,45.9028,5.4,6.2024,8.7531,11.0679,5.2591,53.4601,12.5506,11.4997,10,11.85,25.0529,22.4536,9.4085,29.0574,22.1665,8.1582,138.2031,23.6661,82.6573,58.4692,30.5,36.7659,52.7874,,11.776,6.06,6.4479,12.3784,16.56,7.2343,22.0751,,68.7781,37.5338,15.7279,108.7531,,,,,
2018/7/13,4.24,46.2224,5.3,6.2123,8.7838,11.1177,5.2858,53.2702,12.8658,11.4598,9.66,11.84,24.4736,22.2127,9.3683,29.5598,23.1427,7.981,139.9007,23.6727,83.3167,58.569,31.62,36.8035,51.6887,,11.8557,5.97,6.3152,12.3685,16.88,7.2343,22.5535,,68.24,37.5338,15.9245,115.7675,,,,,
2018/7/16,4.22,46.3921,5.3,6.2522,8.8913,11.0779,5.2948,53.8598,13.3486,11.6295,9.39,10.66,24.6334,22.4536,9.6095,28.7324,23.2314,8.0269,141.778,23.6727,82.0438,57.6904,33.15,36.3275,49.1417,,12.0252,6.04,6.3329,12.5574,16.97,7.3127,22.9123,,68.509,37.5338,15.7981,116.6144,,,,,
2018/7/17,4.27,47.7102,5.42,6.3617,8.8222,11.2769,5.3126,53.8098,14.6883,11.5496,9.58,10.87,25.0529,22.2751,9.3549,28.2596,24.04,8.0925,141.0291,23.4678,81.2771,58.1596,33.39,35.4506,50.0306,,12.105,6.03,6.3064,12.6568,17.42,7.4989,22.9422,,68.0208,37.5338,15.9807,119.1452,,,,,
2018/7/18,4.19,46.3322,5.55,6.3617,8.968,11.0381,5.2948,51.0319,14.1268,11.3,9.39,10.68,24.2738,21.8825,9.3616,28.5354,23.3793,8.0138,140.6596,22.9125,80.8937,55.9431,32.5,35.4193,47.6435,,11.9255,6.04,6.3241,12.2878,16.84,7.3323,23.0418,,67.2136,37.5338,15.9947,116.5447,,,,,
2018/7/19,4.03,45.3037,5.33,6.2323,8.8913,11.0978,5.2948,51.8613,14.6391,11.2102,8.85,10.86,23.8143,21.6237,9.4554,28.3187,23.5667,7.8825,136.915,22.4762,78.0567,53.2972,32.08,33.8159,46.6247,,11.7361,5.89,6.1472,12.0983,16.77,7.1853,22.8126,,65.6092,37.5338,15.5243,115.5981,,,,,
2018/7/20,4.06,46.6817,5.42,6.3119,8.8605,11.2272,5.3037,53.2103,14.3731,11.3599,8.88,10.81,24.4336,22.0877,9.5023,29.6189,23.2413,8.0728,138.8322,23.7719,79.1838,53.7964,32.57,34.2543,47.5736,,11.9255,5.99,6.2179,12.3277,17.06,7.3323,22.8226,,67.6222,37.5338,15.6015,118.6072,,,,,
2018/7/23,4.41,47.3707,5.35,6.3916,8.8222,11.3566,5.3394,55.3787,14.5012,11.9289,9.07,10.7,24.8931,22.882,9.6899,30.3773,23.5667,8.2238,141.6382,24.552,82.8106,54.6451,32.5,35.3567,49.1517,,12.0352,6.12,6.3948,12.577,17.51,7.4205,23.0817,,68.8877,37.5338,15.8824,127.7737,,,,,
2018/7/24,4.35,47.6203,5.56,6.4812,8.8759,11.695,5.3841,54.959,14.2943,12.0487,9.09,11.24,24.9331,22.9088,9.6832,30.5349,23.9118,7.9416,141.6782,24.9354,82.1205,54.3356,30.83,35.6385,48.882,,12.1748,6.14,6.5894,13.0059,17.64,7.548,23.291,,70.5319,37.5338,16.093,125.9304,,,,,
2018/7/25,4.43,48.8286,5.67,6.4413,8.8068,11.6054,5.3573,54.5693,14.3632,11.9589,9.13,10.94,24.993,22.6946,9.5894,29.6681,23.7244,7.8628,140.9592,24.3867,85.8393,54.3855,33.13,36.697,48.852,,12.1349,6.18,6.6248,13.6143,17.65,7.6362,23.0119,,73.9499,37.5338,16.0158,125.8607,,,,,
2018/7/26,4.43,46.9513,5.74,6.4214,8.6993,11.2371,5.2769,52.7207,13.3683,11.7892,8.87,9.89,23.9541,22.1145,9.2342,28.23,23.0046,7.574,135.4171,24.0892,85.1186,51.8494,31.1,34.8055,45.496,,11.8358,6.25,6.554,13.325,17.09,7.5087,22.1947,,72.495,37.5338,15.7841,117.2521,,,,,
2018/7/27,4.33,46.9313,5.92,6.3019,8.6379,11.1077,5.2055,52.0212,13.4668,11.7193,8.88,9.73,24.0241,22.061,9.194,28.0724,22.5905,7.4362,134.9078,23.7785,89.4048,51.7995,30.26,33.6781,43.5783,,11.8258,6.17,6.4744,13.2353,17.13,7.4009,21.8658,,73.9599,37.5338,15.6577,117.8798,,,,,
2018/7/30,4.3,45.1539,5.51,6.1825,8.4536,10.7992,5.0983,50.4324,13.4471,11.4897,8.56,9.29,22.9452,21.0704,8.993,27.6193,22.7778,7.2327,130.8137,22.6613,84.4055,50.5215,29.69,33.0705,44.1476,,11.4768,6,6.3506,12.8064,16.8,7.2441,21.4871,,74.1293,37.5338,15.2645,113.1371,,,,,
2018/7/31,4.32,44.4649,5.55,6.1526,8.3845,10.6598,5.0894,49.8228,13.1811,11.5696,8.54,9.47,22.8753,20.99,8.6982,27.3041,22.2749,7.2984,128.0776,22.6745,83.5007,50.5215,30.15,32.0183,43.2787,,11.417,5.99,6.1383,12.4573,16.77,7.2343,21.816,,73.3122,37.5338,15.3558,114.5221,,,,,
2018/8/1,4.29,44.1454,5.3,6.0431,8.254,10.5304,4.9555,50.2425,14.4913,11.32,8.44,9.13,22.6256,20.6955,8.5842,27.4814,22.3538,7.3049,127.6182,22.4101,82.8106,50.9409,30.21,32.106,42.8592,,11.2275,6,6.1383,12.3277,16.45,7.0088,21.6765,,74.2887,37.5338,14.45,118.2485,,,,,
2018/8/2,4.1,43.6861,5.06,5.8838,7.9085,10.1522,4.7858,51.1318,13.654,10.8109,8.01,9.66,22.1161,20.2404,8.3832,27.9838,22.2848,7.1802,125.1018,21.9606,86.6444,53.7565,30.88,31.9056,41.5607,,10.8586,5.8,5.9438,12.0584,16.32,7.0284,20.9988,,72.0067,37.5338,13.9585,120.0619,,,,,
2018/8/3,4.02,42.0585,5.02,5.8241,7.8086,10.1124,4.6698,48.5438,13.0432,10.4515,7.81,8.78,21.4768,20.0619,8.3095,26.9298,20.8057,7.154,120.778,21.2665,82.9333,51.5699,29.7,30.6905,39.8327,,10.5894,5.73,5.8376,11.7492,15.99,6.9696,20.5403,,72.3854,37.5338,13.8251,108.2948,,,,,
2018/8/6,3.94,41.7589,5.03,5.7743,7.5783,10.0626,4.5537,48.5638,13.2205,10.3617,7.81,8.55,21.5367,19.7942,8.276,25.6395,20.9438,7.0358,118.3314,21.2995,83.3857,52.3986,29.16,29.7698,39.9127,,10.5495,5.44,5.8288,11.4001,16.06,6.9598,19.7231,,70.7512,37.5338,13.3477,104.3093,,,,,
2018/8/7,4.03,43.4365,5.11,5.9236,7.7242,10.3612,4.7501,50.2725,13.6244,10.6811,8.03,8.79,22.3359,20.3207,8.5105,26.8116,21.565,7.2196,121.3272,22.0597,86.6368,53.3172,29.97,30.7218,41.1712,,10.9982,5.42,6.0587,11.7891,16.39,7.1657,20.2812,,72.5747,37.5338,13.9305,106.6807,,,,,
2018/8/8,4.02,41.9386,5,5.7743,7.5629,10.0129,4.643,46.5453,12.8855,10.4016,7.72,8.34,21.6966,19.6157,8.2559,25.8266,20.3226,7.0358,117.4128,20.6913,84.8809,50.7312,28.91,29.9389,38.9538,,10.719,5.24,5.7934,11.3502,15.91,6.9696,19.8427,,70.801,37.5338,13.6145,99.0585,,,,,
2018/8/9,4.05,44.3052,5.09,6.0132,7.7472,10.4608,4.8126,50.962,14.1761,10.771,8.2,8.72,22.6655,20.6241,8.5976,27.836,21.9988,7.4165,125.0219,21.8813,89.4048,53.5069,30.17,32.9328,41.7505,,11.1378,5.39,6.0145,11.9287,16.49,7.2245,20.8493,,74.2588,37.5338,14.0217,106.4017,,,,,
2018/8/10,4.02,44.9043,5.09,6.0331,7.7472,10.5006,4.8483,52.9105,15.5947,10.8408,8.37,9.12,22.8553,20.6955,8.6378,28.2497,22.5905,7.4428,125.8208,22.344,88.9524,54.4953,30.58,35.294,42.5595,,11.2076,5.42,6.0499,12.0384,16.45,7.2147,20.8493,,75.8931,37.5338,14.099,110.7658,,,,,
2018/8/13,4.23,46.7216,4.88,6.1227,7.8317,10.6996,4.9733,55.8483,17.1512,11.0505,8.8,10.03,23.5745,21.0257,8.7317,29.0574,22.4722,7.6068,127.3386,22.9852,88.9064,55.6635,31.08,35.6698,42.8192,,11.3771,5.52,6.1649,12.2878,16.79,7.2833,21.238,,76.1522,37.5338,14.106,114.2232,,,,,
2018/8/14,4.14,45.4136,4.91,6.063,7.7626,10.5404,4.8662,53.5001,16.0872,10.9706,8.57,10.01,23.125,20.9811,8.6177,28.5255,21.6932,7.4953,125.5512,22.6084,86.6598,53.9162,30.07,34.3796,42.13,,11.1777,5.73,6.0676,12.0384,16.79,7.1755,20.8792,,74.6076,37.5338,14.2464,108.5638,,,,,
2018/8/15,4.11,46.0327,4.86,5.9336,8.0851,10.2916,4.7055,53.7699,16.0971,10.6312,8.47,10.35,22.5756,20.6955,8.4502,28.0724,21.1508,7.3837,121.6267,22.3506,84.0068,52.9577,29.81,34.1478,40.8016,,10.9284,5.6,5.9526,11.8888,16.22,6.9794,20.4606,,73.6709,37.5338,13.9726,104.5186,,,,,
2018/8/16,4.01,45.2139,4.79,5.9137,8.5841,10.202,4.643,51.3617,15.4765,10.5813,8.42,9.89,22.0762,20.6063,8.2626,28.2694,20.8649,7.4034,122.0262,22.2515,82.1589,51.8594,29.15,33.1958,39.9526,,10.8287,5.66,5.9349,11.7592,16.32,6.9892,20.4108,,71.7377,37.5338,13.8813,102.496,,,,,
2018/8/17,3.96,43.3865,4.65,5.8241,7.7242,10.0527,4.5626,50.962,14.8755,10.3717,8.41,9.97,21.7066,20.4189,8.2626,27.5996,20.4902,7.1605,121.6767,22.6679,79.4215,50.5215,28.1,33.058,38.9538,,10.7788,5.66,5.8553,11.6494,16.29,6.901,20.0121,,71.0302,37.5338,13.6426,102.4163,,,,,
2018/8/20,4.06,44.2353,4.59,5.8739,7.2174,10.3115,4.634,52.4808,15.9099,10.6212,8.67,9.54,22.6256,20.874,8.3564,28.3679,21.4467,6.6224,124.4228,23.8512,81.5685,52.4984,28.48,33.7908,39.3733,,11.0082,5.85,5.9438,11.9287,16.57,6.9696,20.929,,67.0641,37.5338,13.7339,104.5784,,,,,
2018/8/21,4.07,44.2553,4.59,5.8938,7.2098,10.3612,4.6519,53.3502,15.8508,10.6711,8.61,9.74,22.5756,20.9633,8.4435,28.2694,21.3974,6.6027,124.8222,23.6661,80.3186,52.9178,28.3,33.39,39.9226,,11.0082,5.92,5.9438,12.0484,16.77,6.9696,21.0586,,68.6585,37.5338,13.9164,105.5149,,,,,
2018/8/22,3.96,43.2467,4.45,5.7444,6.918,10.0925,4.5715,51.9113,15.2105,10.4815,8.21,9.21,22.0162,20.6152,8.2693,26.6048,21.0128,6.5502,122.7252,23.5009,78.8694,51.4101,27.06,32.1248,37.955,,10.8486,5.98,5.8111,11.7392,16.47,6.8324,20.6699,,73.1427,37.5338,13.5302,103.1934,,,,,
2018/8/23,4.01,44.2752,4.56,5.7843,7.0408,10.2219,4.634,53.55,15.7326,10.7211,8.37,9.41,22.5456,21.0079,8.3765,26.6343,21.989,6.6027,125.0119,23.9702,78.9768,52.4285,27.47,34.2418,38.9538,,11.0182,6.24,5.8641,11.9686,16.11,6.8912,20.8493,,72.2459,37.5338,13.7409,107.3283,,,,,
2018/8/24,3.96,44.435,4.6,5.7345,6.9257,10.1025,4.643,52.8306,15.3385,10.6612,8.4,9.99,22.0262,20.4635,8.3028,26.26,21.8214,6.5108,125.0219,22.9257,80.587,51.8395,27.91,32.8764,38.5643,,10.8885,6.07,5.7757,11.7891,15.73,6.7932,20.4008,,73.4417,37.5338,13.6145,111.6924,,,,,
2018/8/27,4.02,45.9328,4.63,5.8739,7.1253,10.3513,4.7412,54.0297,16.2744,10.9207,8.57,10.11,22.6356,21.3827,8.5105,27.1958,22.6003,6.6617,124.283,23.9239,81.3538,53.3371,28.63,33.4025,40.3921,,11.1179,6.37,5.873,12.0584,16.04,6.9402,21.0785,,73.8901,37.5338,13.9726,113.5855,,,,,
2018/8/28,4.03,45.773,4.6,5.9834,7.1944,10.411,4.7055,54.6592,16.4419,10.8608,8.54,9.97,22.7055,21.231,8.5105,27.4617,22.5708,6.6617,123.4042,23.7322,81.3614,53.2872,28.68,33.509,39.8427,,11.088,6.35,5.8641,12.0683,16.01,6.9108,20.9888,,74.9663,37.5338,13.9656,114.3427,,,,,
2018/8/29,3.97,46.0626,4.53,5.9137,7.2712,10.1522,4.634,53.2902,16.3532,10.8508,8.39,10.11,22.186,21.1061,8.4368,27.2844,22.7482,6.7274,121.9563,23.3356,82.2585,51.8395,28.06,33.1708,38.9738,,10.9683,6.36,5.6961,11.9088,15.5,6.852,21.5071,,74.6774,37.5338,14.113,114.532,,,,,
2018/8/30,3.9,44.435,4.49,5.7843,7.0562,10.1025,4.5894,52.261,15.9296,10.4515,7.92,9.6,21.8764,20.758,8.2894,27.1564,22.5116,6.5567,120.1688,22.4762,78.9308,51.5499,27.6,32.3252,38.4144,,10.6991,6.13,5.5811,11.8788,14.84,6.6853,20.8293,,74.6275,37.5338,13.7058,110.0982,,,,,
2018/8/31,3.87,43.3865,4.45,5.7245,7.0792,10.1025,4.5537,51.9412,15.7129,10.4116,7.88,9.11,21.9063,19.9013,8.1889,26.2994,22.9257,6.4189,118.4912,22.1457,76.2011,49.1037,26.81,31.179,34.569,,10.6392,6.12,5.4573,11.4799,14.86,6.5383,20.2314,,73.7606,37.5338,13.6145,108.9225,,,,,
2018/9/3,3.92,43.2867,4.49,5.6648,7.1944,10.0029,4.5358,53.2203,15.8015,10.5813,8.05,9.14,21.5667,20.1244,7.8806,25.4622,23.4483,6.2154,120.6082,21.7094,75.626,47.3564,27.16,32.1749,32.9409,,10.5994,6.14,5.3777,11.3203,15.09,6.4697,20.1217,,76.1522,37.5338,13.2424,109.6,,,,,
2018/9/4,4.03,44.1155,4.62,5.7345,7.179,10.1323,4.6251,55.3787,16.2252,10.7111,8.09,9.34,21.6366,20.0173,7.9007,25.6789,23.8132,6.2811,120.9277,22.0201,78.2484,47.5861,27.24,32.4755,33.0208,,10.7689,6.27,5.4573,11.43,15.41,6.5775,20.3111,,82.8586,37.5338,13.3336,111.6924,,,,,
2018/9/5,3.94,41.8488,4.76,5.625,6.9871,9.8337,4.518,53.7599,15.6538,10.4715,7.86,8.92,22.0462,19.5264,7.7332,23.108,22.8271,6.2023,117.0233,21.0086,75.4497,46.3081,26,31.5548,32.4315,,10.4498,6.22,5.36,11.0909,15.04,6.4305,19.7231,,81.4137,37.5338,13.0598,107.2088,,,,,
2018/9/6,3.96,41.9386,4.65,5.625,7.0101,9.8536,4.5269,55.0589,15.6833,10.6811,7.94,9.81,23.105,20.1155,7.6997,22.5958,24.04,6.3204,117.7123,21.2004,75.9097,47.4163,25.89,31.9306,32.6912,,10.4897,6.34,5.3865,11.1408,15.03,6.4305,19.3843,,83.4664,37.5338,13.0458,107.3184,,,,,
2018/9/7,3.91,39.0828,4.7,5.5553,7.0101,9.565,4.5001,50.7621,14.7573,10.5314,7.84,9.84,22.3359,19.7406,7.693,22.1723,23.6653,6.222,114.1174,20.4005,73.4561,45.9885,25.21,30.8658,31.8023,,10.1507,6.24,5.3511,10.5224,14.78,6.2932,18.6268,,83.8551,37.5338,12.9755,102.207,,,,,
2018/9/10,3.83,37.1956,4.74,5.2964,6.9026,9.0972,4.3305,48.5837,14.1958,10.1521,7.61,9.15,21.0273,19.107,7.1971,21.4729,23.3004,5.9988,113.5483,20.1823,71.6312,43.6522,24.03,29.7823,31.2429,,9.702,6.08,5.1831,9.8741,14.02,6.0482,18.0288,,79.3908,37.5338,12.7228,93.8176,,,,,
2018/9/11,3.84,37.6349,4.73,5.3064,7.0024,9.127,4.3394,49.1733,14.5012,10.3118,7.7,9.43,21.1871,19.3033,7.1569,21.6601,24.5823,6.0317,114.1274,20.341,72.4209,43.5523,23.95,30.1894,31.6924,,9.7817,6.04,5.2185,9.924,14.13,6.058,17.9192,,80.3175,37.5338,12.8351,92.4426,,,,,
2018/9/12,3.83,37.8746,4.7,5.2964,6.9564,9.147,4.3483,48.0441,14.3534,10.3517,7.7,9.38,21.1571,19.3212,7.2775,21.4729,24.2865,6.1367,113.758,20.4467,71.2018,43.9917,24.02,30.227,31.8023,,9.8116,6.08,5.2539,9.914,14.2,6.0286,17.5704,,80.3275,41.2911,13.0528,92.9608,,,,,
2018/9/13,3.85,38.0943,4.68,5.3562,6.9641,9.0673,4.4733,46.885,14.6883,10.5214,7.81,9.6,21.297,19.4551,7.311,21.5813,23.9512,6.1826,115.0361,20.6054,69.7756,44.0915,24.28,30.465,32.062,,9.8814,6.14,5.3865,9.894,12.78,6.058,17.7299,,80.3275,45.4172,13.0879,89.5831,,,,,
2018/9/14,3.71,37.3653,4.5,5.2765,6.8873,8.9977,4.4555,45.0664,13.9199,10.4016,7.7,9.22,20.8375,19.0802,7.1837,20.5076,22.5905,6.0251,113.3685,19.118,66.9999,44.2413,23,29.8073,29.1854,,9.7917,6,5.3158,9.6846,12.08,6.0874,17.1917,,78.4242,44.002,12.8351,87.4907,,,,,
2018/9/17,3.54,35.9973,4.37,4.9082,6.6646,8.5498,4.3305,45.0664,13.516,10.202,7.6,9.26,21.0772,18.634,7.1703,20.4682,22.0383,5.7757,110.8521,18.9329,64.4083,42.3642,22.91,28.2478,29.2353,,9.4028,5.91,5.1919,9.3056,11.92,5.9697,16.2449,,78.7431,41.1416,12.6526,84.6411,,,,,
2018/9/18,3.67,36.7462,4.57,5.0376,6.7875,8.6891,4.4197,46.3554,14.1071,10.3617,7.75,9.77,21.4069,18.8214,7.244,20.6849,22.8074,5.8479,112.7394,19.3824,67.4753,43.093,23.43,28.9054,29.5749,,9.5225,5.96,5.3069,9.5649,12.15,6.058,16.7432,,84.2038,38.4208,12.807,86.8829,,,,,
2018/9/19,3.73,37.6549,4.62,5.1272,6.8489,8.8583,4.4912,47.2347,14.6982,10.6412,8.53,9.83,21.8064,19.1784,7.3378,21.3547,24.7302,5.9266,115.6852,19.508,73.2107,44.7305,23.62,29.7885,31.8522,,9.9014,6,5.4307,9.9738,12.36,6.1364,17.0522,,82.8586,41.8791,12.9194,90.0314,,,,,
2018/9/20,3.7,37.2555,4.68,5.1371,6.918,8.8683,4.4912,46.1556,14.5898,10.4915,8.64,9.63,21.4568,18.991,7.3043,21.1676,24.6809,5.8676,113.1388,19.2436,70.6037,43.8319,23.25,29.1184,30.1143,,9.8814,6.05,5.3688,9.8841,12.24,6.0482,16.9425,,79.4904,39.7662,12.6385,88.6365,,,,,
2018/9/21,3.71,38.0843,4.72,5.2267,7.0408,8.9578,4.5358,46.3054,14.6785,10.5613,8.69,9.73,21.5467,19.4551,7.445,21.2267,24.602,5.966,114.2373,19.508,73.3794,44.4509,23.53,29.3501,30.0344,,9.9712,6.1,5.4131,10.0337,12.52,6.2148,17.1419,,80.178,38.9191,12.8913,88.3775,,,,,
2018/9/25,3.7,38.0943,4.67,5.2068,6.9487,8.9379,4.5715,47.5245,14.6785,10.5214,8.74,9.82,21.6566,19.2944,7.3847,20.9607,25.4599,5.9332,114.6367,19.0387,72.2216,45.0899,23.26,29.989,29.9645,,9.8914,6.13,5.4131,9.9938,12.56,6.1952,16.9425,,79.9687,37.8328,12.9685,89.1746,,,,,
2018/9/26,3.7,38.274,4.68,5.2168,7.0178,9.0474,4.5715,47.5845,14.6391,10.6013,8.62,9.71,21.6167,19.4015,7.3579,21.4434,25.5388,5.9529,114.7465,19.4089,73.0037,46.2981,23.7,30.1894,31.6824,,9.9014,6.13,5.4307,10.0836,12.89,6.1658,17.0422,,81.8023,38.4606,12.9475,90.5396,,,,,
2018/9/27,3.56,37.4752,4.58,5.0774,7.0255,8.7588,4.5447,47.5645,13.9889,10.2619,8.32,9.17,21.297,19.0892,7.1502,20.6455,24.6711,6.5502,112.9092,18.761,72.0299,46.2581,21.8,28.9931,33.1507,,9.5823,6.03,5.2273,9.8043,12.6,6.0384,16.524,,79.3111,35.381,12.6174,88.1782,,,,,
2018/9/28,3.57,37.6449,4.7,5.1272,7.0485,8.8085,4.5447,47.0249,14.0579,10.3018,8.37,9.16,21.4568,19.2587,7.2574,20.8622,24.602,6.6894,114.2173,18.8602,72.6893,46.6076,21.85,29.4378,33.1806,,9.7718,6.06,5.2804,9.9639,13,6.0482,17.0522,,79.8193,35.7498,12.786,88.4074,,,,,
2018/10/8,3.36,34.7292,4.46,4.8285,7.1023,8.5199,4.3305,45.3262,12.7279,9.3235,7.82,8.5,20.5778,18.3574,6.8754,19.0301,22.3834,6.2054,109.1345,16.9894,68.1577,43.8319,19.8,27.6277,31.2929,,9.1436,5.89,5.1212,9.3555,12.35,5.8619,16.3545,,75.624,32.421,12.0698,79.5696,,,,,
2018/10/9,3.37,35.1086,4.48,4.8783,6.8412,8.3308,4.3215,41.9487,12.8067,9.2437,7.88,8.65,20.7376,18.0718,6.8955,17.8974,22.0876,6.212,109.534,16.6919,63.6415,44.4509,19.65,27.8281,33.0009,,9.1735,5.92,5.1123,9.4851,12.21,5.8521,16.4542,,72.1263,32.7698,12.1189,74.1793,,,,,
2018/10/10,3.42,36.5965,4.45,4.9978,6.9103,8.3607,4.3215,42.1186,13.0629,9.3435,7.96,8.97,21.1272,18.2146,7.0363,18.1338,22.2848,6.4441,111.5112,16.5861,66.3405,45.07,19.87,28.373,33.5702,,9.3131,5.9,5.1654,9.6048,12.31,5.9109,16.8728,,73.4118,33.8462,12.3506,74.9565,,,,,
2018/10/11,3.08,36.247,4.01,4.5,6.8028,7.5943,3.8929,39.2007,12.0876,8.4052,8.29,8.62,19.6588,16.4654,6.5136,16.6465,20.1845,6.0198,100.7964,15.0921,62.0389,41.3857,18.48,25.5357,32.6712,,8.3858,5.61,4.6524,8.777,11.29,5.3228,15.1885,,70.2429,31.803,11.3747,68.7491,,,,,
2018/10/12,2.92,34.1401,3.85,4.1515,6.4727,7.4251,3.7144,40.3799,12.5309,8.2754,8.38,9.03,18.7497,16.1798,6.46,17.1094,21.072,6.2783,96.2729,15.3433,65.7041,42.1545,19.13,25.0221,34.2494,,7.9271,5.38,4.4843,8.6772,10.64,4.9993,14.5506,,71.2893,31.7632,11.1219,71.3895,,,,,
2018/10/15,2.85,32.5224,3.72,4.1416,6.3728,7.4052,3.5983,40.2899,12.4915,8.0258,8.42,8.9,18.1604,16.1887,6.3728,16.9124,21.0424,6.285,87.3556,15.2045,59.1329,42.1345,19.14,24.9031,35.0085,,7.8373,5.37,4.4136,8.6772,10.39,5.0189,14.2716,,70.0337,31.9127,10.9674,71.808,,,,,
2018/10/16,2.79,30.1958,3.69,4.0719,6.3268,7.0667,3.4108,40.1101,12.5408,7.8262,8.35,8.7,17.0116,15.9299,5.9105,15.9373,20.6775,6.0993,83.2914,15.0194,53.2212,40.7966,18.1,25.0534,34.3493,,7.5482,5.26,4.2986,8.3082,9.9,4.9013,13.843,,70.2828,30.2582,10.7287,69.048,,,,,
2018/10/17,3.07,31.1045,3.68,4.2312,6.3805,7.2758,3.5447,41.4591,13.3584,8.0458,8.91,8.94,17.611,16.4208,6.1182,16.7844,21.634,6.7093,84.8192,15.6606,53.7579,41.7651,19.91,26.826,34.599,,7.9071,5.34,4.449,8.8069,10.21,5.0385,14.451,,72.8139,29.8496,10.9955,71.2201,,,,,
2018/10/18,3,30.0361,3.46,4.0719,6.2039,7.0568,3.4376,39.8503,13.0235,7.8961,8.42,8.14,16.9017,16.1173,6.0311,16.6465,20.5987,6.5104,81.9832,15.1714,51.6493,41.5055,20.29,25.1975,31.1431,,7.7077,5.07,4.2986,8.5077,10.02,4.9895,14.2218,,73.083,27.8164,11.0236,68.9882,,,,,
