ÈÕÆÚ,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH
2016/9/30,9.6708,10.7818,6.4097,4.7611,6.3163,18.1057,7.5713,7.0241,4.34,9.0194,15.2389,15.1117,6.6074,4.6813,9.0172,4.9652,16.0986,4.1667,0.43
2016/10/10,9.7,10.9333,6.4383,4.871,6.3735,18.6511,7.6666,7.1363,4.4,9.1226,15.3926,15.4172,6.663,4.7145,9.0769,5.054,16.1481,4.1281,0.4319
2016/10/11,9.7293,10.8197,6.5623,4.8023,6.3831,18.6511,7.7446,7.1887,4.44,9.1788,15.275,15.5986,6.6444,4.7609,9.1964,5.0441,16.1976,4.1667,0.4306
2016/10/12,9.7879,10.9238,6.4955,4.7542,6.4212,18.6511,7.7533,7.1962,4.43,9.2257,14.8771,15.589,6.6166,4.7675,9.1964,5.0935,16.4253,4.1281,0.43
2016/10/13,9.905,11.2362,6.5527,4.768,6.593,18.6511,7.7099,7.1139,4.47,9.2445,14.8138,15.5508,6.663,4.7609,9.2661,5.0935,16.3758,4.1281,0.437
2016/10/14,9.8562,11.1889,6.5146,4.713,6.488,18.6511,7.658,7.1139,4.43,9.2726,14.7957,15.5413,6.7186,4.7609,9.1566,5.0738,16.2768,4.0895,0.4357
2016/10/17,9.7,11.1226,6.3906,4.7061,6.4117,20.5152,7.58,6.9269,4.43,9.3288,14.6872,15.4076,6.6444,4.6747,8.9774,5.054,15.7719,4.0317,0.4249
2016/10/18,10.1294,11.2173,6.4478,4.768,6.5453,22.5677,7.7013,7.0466,4.54,9.4976,14.8319,15.6367,6.7371,4.7477,9.1168,5.1231,15.9105,4.0799,0.4472
2016/10/19,9.9635,11.3877,6.5337,4.7611,6.5453,24.8284,7.6666,7.0092,4.49,9.4882,14.8048,15.5986,6.7649,4.8206,9.1267,5.1132,15.8709,4.0317,0.4542
2016/10/20,9.9635,11.2457,6.5909,4.7817,6.5262,23.8666,7.658,7.2784,4.5,9.4788,14.8409,15.4076,6.7835,4.8471,9.2163,5.133,16.059,4.022,0.4542
2016/10/21,9.8952,11.577,6.6863,4.7954,6.5548,26.2563,7.6406,7.1812,4.48,9.4695,14.9133,15.4363,6.7464,4.8736,9.1267,5.1034,15.9303,4.0317,0.4548
2016/10/24,10.1977,11.6243,6.6958,4.8435,6.6216,28.8839,7.8485,7.256,4.53,9.582,15.3564,15.484,6.9873,4.9864,9.3158,5.1922,16.0491,4.0799,0.4656
2016/10/25,10.5295,12.0124,6.7149,4.871,6.6598,28.8839,8.0045,7.256,4.55,9.6476,15.4921,15.8372,7.0522,5.2184,9.4054,5.2218,16.2174,4.2535,0.4765
2016/10/26,10.4027,11.7663,6.6004,4.8435,6.6121,28.8839,7.9612,7.1064,4.57,9.5445,15.3745,15.6176,6.9873,5.2251,9.4153,5.1823,16.3758,4.2053,0.4707
2016/10/27,10.471,11.7285,6.8293,4.8367,6.5834,28.8839,7.9438,7.1513,4.52,9.5163,15.3836,15.6845,7.0429,5.172,9.7338,5.1231,16.2372,4.2246,0.465
2016/10/28,10.4612,11.5297,6.6481,4.8229,6.5644,28.8839,7.8399,6.9044,4.44,9.4038,15.266,15.484,6.8947,5.0129,9.5945,5.1034,15.8709,4.1956,0.4567
2016/10/31,10.4222,11.6433,6.7053,4.9122,6.5262,31.7693,7.8919,6.7698,4.45,9.4976,15.4107,15.5126,6.941,4.9134,9.5348,5.1132,15.8709,4.2342,0.4555
2016/11/1,10.471,11.8515,6.8866,5.0015,6.5739,34.9422,7.9179,6.8595,4.51,9.582,15.5735,15.6081,6.9966,4.9532,9.5845,5.1527,16.1382,4.2246,0.4574
2016/11/2,10.3246,11.6717,6.8866,4.9878,6.5071,38.4226,7.7359,6.8745,4.44,9.5163,15.3293,15.6845,6.8669,4.9598,9.7338,5.1034,16.0887,4.1763,0.4548
2016/11/3,10.4319,11.5581,6.8484,5.2351,6.5834,36.2015,7.7966,6.8296,4.66,9.657,15.465,15.7895,6.9966,5.0593,9.7637,5.1823,16.6926,4.186,0.4593
2016/11/4,10.4807,11.4823,6.6672,5.2145,6.5834,33.7028,7.8226,6.5304,4.64,9.6945,15.7091,15.6845,6.9966,5.119,9.9428,5.1922,16.5441,4.1763,0.4586
2016/11/7,10.9101,11.719,6.629,5.2901,6.6502,37.0741,7.9438,6.5528,4.61,9.7226,15.9624,15.5795,7.0893,5.1521,9.9528,5.212,16.7422,4.2053,0.4567
2016/11/8,11.0858,11.7001,6.7149,5.3244,6.6693,36.2213,7.9179,6.6127,4.66,9.657,15.9533,15.5508,7.0615,5.1124,9.9428,5.2021,16.6926,4.2921,0.4586
2016/11/9,11.32,11.435,6.629,5.2489,6.5834,36.6874,7.8659,6.6277,4.58,9.5914,15.6187,15.1881,6.9873,5.0328,9.8732,5.2021,16.257,4.4078,0.4472
2016/11/10,11.3102,11.5865,6.753,5.3588,6.7647,37.1336,8.2644,6.7025,4.69,9.7601,16.1342,15.4935,7.1263,5.1919,10.0225,5.2712,16.4946,4.5139,0.4586
2016/11/11,11.2614,11.3877,6.8484,5.4412,6.8315,36.0924,8.429,6.9643,4.74,9.8914,16.5773,15.6367,7.219,5.3179,9.903,5.3896,16.6728,4.5043,0.465
2016/11/14,11.5249,11.3403,6.9343,5.4344,6.8888,33.7722,8.8188,6.882,4.82,10.032,16.6768,15.7322,7.2561,5.3776,9.7836,5.3995,17.0788,4.4946,0.4682
2016/11/15,11.5249,11.3309,6.8961,5.5512,6.8601,34.2581,8.7148,6.9194,4.78,9.9664,16.514,15.7608,7.2375,5.3643,9.8732,5.3502,16.9897,4.485,0.4637
2016/11/16,11.2517,11.435,6.8866,5.5237,6.8697,32.9096,8.7062,6.8595,4.75,10.1164,16.3241,15.8659,7.2097,5.3444,9.9428,5.3502,17.3263,4.4368,0.4637
2016/11/17,11.3005,11.8894,7.0106,5.4481,6.822,33.0583,8.7062,6.8371,4.78,9.9476,16.3874,16.5723,7.1727,5.3511,9.913,5.4193,17.2372,4.4368,0.4625
2016/11/18,11.1638,11.7095,6.877,5.4,6.7647,33.2764,9.0787,6.8895,4.67,9.8257,16.1704,16.3432,7.1263,5.2184,9.9229,5.3205,17.356,4.4753,0.458
2016/11/21,10.9687,11.4918,6.8293,5.3657,6.8124,32.5427,9.018,6.882,4.69,9.8914,16.4146,16.3813,7.1541,5.1919,9.9727,5.3699,17.0689,4.5139,0.4625
2016/11/22,11.3005,11.5959,6.9056,5.4275,6.9556,32.8699,8.8881,6.9119,4.75,10.0414,16.3512,16.3909,7.2097,5.3975,10.1518,5.5476,17.6233,4.5043,0.4682
2016/11/23,11.0467,11.4918,6.7912,5.3519,6.8888,35.2992,8.8101,6.9493,4.79,9.9383,16.4869,16.2572,7.2283,5.3113,10.5997,5.4982,17.2174,4.3982,0.4637
2016/11/24,11.076,11.4066,6.734,5.3725,6.8411,32.3246,8.8101,6.8521,4.75,9.8632,16.6859,16.2095,7.219,5.2582,10.321,5.9819,17.6035,4.3885,0.4625
2016/11/25,11.1443,11.3593,6.8484,5.3657,6.8029,30.7877,8.7235,6.7997,4.75,9.8445,16.9029,16.2954,7.2561,5.3975,10.3111,5.9029,17.4451,4.4464,0.465
2016/11/28,11.7298,11.3971,6.9438,5.4756,6.9078,30.6587,8.8188,6.9867,4.93,9.957,16.704,16.5627,7.3024,5.5036,10.2116,6.0806,17.6134,4.5622,0.4663
2016/11/29,11.7786,11.2835,6.9438,5.3725,6.7838,30.8571,8.5416,6.8446,4.84,9.807,16.7673,16.8778,7.1727,5.3046,10.0623,6.1004,16.7818,4.4464,0.4561
2016/11/30,11.7884,10.867,7.0678,5.2351,6.7361,29.7664,8.3943,6.8221,4.86,9.7882,16.4055,16.8491,7.0893,5.2516,9.8533,6.0609,16.2372,4.3789,0.4561
2016/12/1,12.1007,11.3782,7.7736,5.3588,6.8124,30.5398,8.4983,6.8296,4.85,9.8539,16.9753,17.0114,7.2005,5.3444,9.8931,5.8931,16.257,4.4271,0.458
2016/12/2,12.247,11.2268,8.5558,5.2557,6.7838,30.9959,8.3597,6.6501,5.11,9.6945,16.8487,16.8396,7.219,5.1986,9.4552,5.6956,16.1184,4.4561,0.4529
2016/12/5,11.9152,10.9144,9.4142,5.2901,6.6407,30.3216,8.325,6.6202,4.93,9.732,16.5593,16.2572,7.1449,5.1389,9.3556,5.4785,15.9204,4.2439,0.4516
2016/12/6,11.8957,11.0185,9.8243,5.3794,6.7075,33.3558,8.4636,6.6202,5.01,9.807,16.4146,16.3145,7.3487,5.2251,9.8035,5.5081,16.0392,4.1956,0.4561
2016/12/7,12.0909,11.2741,10.7782,5.4893,6.7647,34.4068,8.7322,6.7099,5.14,9.9195,16.4598,16.5436,7.4692,5.3046,9.9329,5.6167,16.3362,4.2246,0.4599
2016/12/8,11.925,11.0753,10.7782,5.4,6.6789,34.8431,8.5676,6.6351,5.15,9.7789,16.6316,16.4386,7.2468,5.1787,9.6841,5.5574,16.5639,4.2053,0.4542
2016/12/9,12.0128,10.9428,10.7782,5.3588,6.6693,33.1178,8.3943,6.6576,5.08,9.7507,16.496,16.6773,7.2468,5.1124,9.5646,5.5673,16.8907,4.2246,0.4548
2016/12/12,11.9152,10.7724,11.856,5.1046,6.3926,31.0554,7.8485,6.3135,4.69,9.2445,16.505,15.9613,6.9688,4.867,8.9774,5.2317,16.0689,4.1281,0.4459
2016/12/13,12.3739,10.6304,13.0387,5.242,6.5167,31.6503,8.1431,6.2761,4.78,9.3945,16.7492,16.2954,7.0985,4.9598,9.3158,5.3403,16.2273,4.1378,0.4472
2016/12/14,11.9055,10.5831,14.2405,5.3244,6.6789,31.1347,8.0045,6.2312,4.73,10.332,16.4326,16.5436,7.4136,4.9598,9.2959,5.3403,16.2075,4.0895,0.4478
2016/12/15,11.4859,10.6115,14.0688,5.3725,6.7647,31.333,8.0218,6.2312,4.78,11.3634,15.5825,16.3432,7.5341,4.9864,9.6542,5.3502,16.3263,4.1667,0.4472
2016/12/16,11.4078,10.6777,12.6667,5.4275,6.7838,34.4663,8.1258,6.306,4.86,10.9883,15.7815,16.9159,7.4136,5.0262,9.9428,5.4291,17.9599,4.2439,0.4478
2016/12/19,11.359,10.5452,11.3981,5.5168,7.0319,32.8798,8.1431,6.3284,4.89,12.0853,15.4469,16.8205,7.6267,4.9665,9.8433,5.4291,17.7817,4.2632,0.4402
2016/12/20,11.2224,10.6304,10.864,5.4,6.8315,32.0965,7.9872,6.2985,4.76,11.279,15.4469,16.6677,7.358,4.9466,10.0026,5.4094,17.5441,4.2149,0.4363
2016/12/21,11.2712,10.7724,11.2264,5.4825,6.8697,32.4535,8.0045,6.3434,4.8,11.3259,15.5735,17.0114,7.4321,5.0063,9.8533,5.5278,17.2867,4.2149,0.4395
2016/12/22,11.3297,10.9049,10.988,5.4275,6.8888,31.6602,8.4549,6.3359,4.74,11.2134,15.673,16.7727,7.3951,5.0858,10.0125,5.5278,17.4451,4.1667,0.4383
2016/12/23,11.4176,10.7156,11.1788,5.297,6.8506,31.5016,8.2211,6.2312,4.7,11.3165,15.4921,16.1141,7.497,4.9864,9.7836,5.439,16.4748,4.1763,0.4344
2016/12/26,11.32,10.7818,11.0834,5.3794,6.717,31.9478,8.3163,6.3584,4.71,10.904,15.5102,16.3909,7.3487,4.9996,9.8234,5.4686,16.1481,4.2053,0.4383
2016/12/27,11.3883,10.8386,11.6652,5.4825,6.7743,31.6999,8.351,6.3509,4.77,11.3915,15.4921,16.3527,7.5155,5.0593,10.1021,5.4489,16.2174,4.1763,0.4395
2016/12/28,11.5444,10.6209,12.8289,5.4825,6.7075,31.6602,8.2384,6.2611,4.72,11.2134,15.2569,16.4959,7.4229,5.119,10.2514,5.3995,16.1283,4.1763,0.4338
2016/12/29,11.6518,10.6872,13.0769,5.5168,6.6979,31.1149,8.2557,6.3883,4.66,11.2602,15.1936,16.1331,7.4877,5.119,10.1518,5.3995,15.9402,4.1956,0.4402
2016/12/30,11.6127,10.7156,11.7701,5.5168,6.7266,29.6771,8.0998,6.3284,4.65,11.4102,15.3383,15.9804,7.5711,5.1389,10.3708,5.3995,15.9204,4.3017,0.4453
2017/1/3,11.9445,10.8765,11.9514,5.558,6.7647,29.3896,8.3683,6.3808,4.72,11.7759,15.7272,16.1331,7.6453,5.1787,10.3509,5.4686,15.96,4.2824,0.451
2017/1/4,12.2373,10.9428,12.3996,5.5305,6.8411,28.8839,8.5329,6.4481,4.75,11.729,15.6639,16.2,7.6267,5.1853,10.341,5.6463,16.1976,4.2824,0.451
2017/1/5,12.2373,11.2362,11.732,5.6542,6.8697,28.6756,8.5329,6.5304,4.72,11.9165,15.7905,16.2095,7.636,5.1124,10.5599,5.7746,16.2273,4.2439,0.4497
2017/1/6,12.2373,11.0658,11.0548,5.5718,7.0033,26.5736,8.5502,6.5828,4.73,11.7009,15.7724,16.0472,7.7102,5.0792,10.2414,5.7549,15.6828,4.2246,0.4465
2017/1/9,11.925,11.17,11.1692,5.5786,7.0605,25.9588,8.7841,6.6202,4.74,11.579,15.9171,16.2763,7.738,5.2118,10.2912,5.7647,15.6927,4.2342,0.4472
2017/1/10,12.1202,11.028,11.1597,5.5786,7.0987,26.0282,8.9054,6.8595,5.21,11.429,16.0347,16.3527,7.6453,5.2251,10.6694,5.6858,15.8511,4.2342,0.444
2017/1/11,11.7006,10.9901,10.616,5.4275,6.8792,26.0778,8.6629,6.6202,5,10.8008,16.1613,16.0854,7.4507,5.2052,10.2215,5.5871,15.4749,4.1763,0.4421
2017/1/12,11.4664,10.9333,10.5779,5.3657,6.9078,25.2151,8.5676,6.5454,5.04,10.6039,16.0076,15.5222,7.3209,5.1322,10.2016,5.518,15.158,4.1185,0.4389
2017/1/13,11.4273,10.8954,9.8243,5.3931,6.717,24.9375,8.6542,6.4481,4.94,10.5289,16.1613,15.1212,7.2653,5.046,9.8732,5.4785,15.0986,4.0895,0.4357
2017/1/16,11.6127,10.5641,9.6431,5.1183,6.4117,22.8652,8.403,6.2387,4.67,10.1633,16.3874,15.0926,7.1356,4.9134,8.9575,5.3403,13.8016,4.022,0.4332
2017/1/17,11.8957,10.3937,10.0723,5.1802,6.6216,22.8652,8.5069,6.306,4.78,10.407,16.3965,15.2358,7.2097,5.0063,9.2362,5.4587,13.9501,4.0703,0.4376
2017/1/18,12.1495,10.4695,10.2536,5.2076,6.8601,22.8652,8.5329,6.3883,5.26,10.482,16.6497,15.2072,7.2746,5.1521,9.3556,5.5278,14.0294,4.0992,0.4395
2017/1/19,12.1007,10.2423,10.4443,5.2351,6.822,22.8652,8.6369,6.3135,5.18,10.5852,16.8758,15.1308,7.2561,5.2781,9.4054,5.4291,13.9006,4.0895,0.444
2017/1/20,12.2958,10.4032,10.4157,5.3176,7.0223,22.8652,8.8534,6.9418,5.39,10.7446,17.0657,15.3694,7.3765,5.3643,9.5945,5.5278,14.267,4.1763,0.4446
2017/1/23,12.8814,10.7345,10.5302,5.4756,7.0987,22.8652,9.5898,7.0017,5.35,11.0258,17.3551,15.5508,7.5711,5.9014,9.9827,5.6463,14.6531,4.1956,0.4612
2017/1/24,13.2229,11.1605,10.7591,5.7092,7.4517,22.8652,9.5811,7.069,5.53,11.1383,18.0786,15.7322,7.7194,6.1932,10.6793,5.7845,14.6531,4.2728,0.4612
2017/1/25,12.9985,10.9428,10.1391,5.613,7.1845,22.8652,9.3819,6.8147,5.33,10.8946,18.1058,15.9422,7.6916,5.9478,10.1518,5.745,14.663,4.1956,0.4605
2017/1/26,13.057,11.0942,10.1009,5.5786,7.1082,22.8652,9.4858,6.9568,4.95,10.8477,18.0244,15.8849,7.738,6.0672,10.1419,5.824,14.8115,4.1763,0.4631
2017/2/3,12.9887,11.0658,10.1105,5.7298,7.1559,22.8652,9.6158,6.8745,5.04,10.9321,18.3499,15.9231,7.6545,6.3921,10.2912,5.7845,14.4353,4.1956,0.4663
2017/2/6,12.6764,10.8954,10.5206,5.771,7.3181,22.8652,9.5725,7.0466,5.07,11.0071,17.8073,16.1236,7.7287,6.4054,10.321,5.8931,15.0293,4.1474,0.4625
2017/2/7,12.7252,11.1984,11.5698,5.9015,8.0528,22.8652,9.6937,7.084,5.32,11.4009,17.8887,16.1331,8.1086,6.3457,10.6495,5.9622,15.0887,4.2053,0.4586
2017/2/8,12.5984,11.5297,12.0086,6.0802,8.8543,22.8652,9.8064,7.1962,5.85,11.9072,17.9882,16.4195,8.4052,6.3059,10.9481,6.0115,15.0491,4.2439,0.4593
2017/2/9,13.5449,11.4066,11.875,6.1283,9.7416,22.8652,9.7544,7.9143,6.44,11.7196,18.8745,16.515,8.331,6.3523,10.8585,6.0115,15.257,4.3789,0.4688
2017/2/10,14.1695,11.9178,13.0673,6.7397,10.7148,22.8652,10.1529,8.2958,7.08,12.8916,19.0644,16.9159,9.1651,6.8098,11.4557,6.1892,15.6432,4.5429,0.4771
2017/2/13,13.6718,11.5013,12.0944,6.4718,11.1919,22.8652,9.7371,8.1836,6.69,12.8447,18.7569,16.4959,8.8037,6.5181,10.8685,6.0115,15.1679,4.4561,0.4746
2017/2/14,13.662,11.4823,12.3329,6.7328,12.3082,22.8652,9.763,8.3182,7.07,13.8104,18.9378,16.62,9.2577,6.664,11.1869,6.0016,15.1184,4.5139,0.4758
2017/2/15,13.2522,11.0564,11.732,6.2863,11.9456,22.8652,9.4079,7.8769,6.5,12.6572,18.6936,16.2859,8.6554,6.3788,10.6594,5.8931,14.762,4.3789,0.4714
2017/2/16,13.3595,11.1226,11.7892,6.3275,13.1192,22.8652,9.4685,7.9292,6.67,12.7041,18.5851,16.4768,8.7759,6.3722,10.8983,5.9227,14.96,4.4271,0.472
2017/2/17,13.4669,11.2173,11.5031,6.2519,12.375,22.8652,9.2606,8.4155,7.26,12.7041,18.4585,16.2191,8.7944,6.2064,10.6694,5.9622,14.9996,4.5043,0.4714
2017/2/20,13.9743,11.4918,11.6843,6.4855,12.4418,22.8652,9.6504,8.4978,7.12,13.0604,18.5941,16.7346,9.128,6.3192,11.7343,6.0707,14.96,4.784,0.4822
2017/2/21,14.2085,11.5675,11.7129,6.5061,12.7089,22.8652,9.8064,8.3257,7.15,12.9104,18.6032,16.7537,9.1929,6.5778,12.9088,6.051,15.5244,4.8515,0.4905
2017/2/22,14.8233,12.7224,12.2089,7.1588,13.3959,22.8652,10.612,8.3781,7.37,13.7635,19.3809,18.4338,10.1103,7.2342,14.2026,6.2682,16.3461,5.1023,0.5051
2017/2/23,14.3159,13.9908,11.5889,6.9046,12.4608,22.8652,10.0489,7.9816,6.86,12.8541,19.0101,17.4028,9.7026,6.8695,14.3619,6.0905,15.6828,4.8129,0.4975
2017/2/24,13.9158,13.4607,11.1501,6.6435,12.5658,22.8652,9.8497,8.0115,6.65,12.526,18.3138,17.2023,9.406,6.6109,13.3766,6.0411,15.2867,4.7165,0.4905
2017/2/27,13.1741,13.0253,11.1692,6.6023,12.7185,22.8652,9.6071,7.8544,6.53,12.601,18.3861,17.2596,9.6006,6.6242,13.2074,5.9128,15.0095,4.5429,0.4911
2017/2/28,13.2522,12.4763,11.3028,6.6092,13.0715,22.8652,10.0056,7.9816,6.74,12.6853,18.5218,17.5078,9.7952,6.6043,13.3566,5.9523,15.1184,4.6007,0.4943
2017/3/1,13.3498,12.5993,11.6366,6.726,14.3786,22.8652,10.0576,8.0863,7.1,12.8916,18.7479,17.4505,10.0084,6.7966,13.9538,5.9622,15.1778,4.6104,0.4994
2017/3/2,12.8716,12.0219,11.2169,6.3825,14.1878,22.8652,9.5898,7.7497,6.72,12.2447,18.8835,17.0019,9.4431,6.5313,12.9585,5.8832,14.5244,4.4946,0.4873
2017/3/3,12.9204,11.9178,10.7209,6.2794,13.3386,22.8652,9.6071,7.7946,6.51,12.1509,18.6032,17.0209,9.2577,6.4186,12.3713,5.8042,14.7125,4.4657,0.4784
2017/3/6,12.9692,11.9651,10.74,6.3,13.2528,22.8652,9.5551,7.7722,6.5,12.2822,18.3409,16.9732,9.2299,6.4717,12.4808,5.8931,14.6927,4.4946,0.4752
2017/3/7,12.9204,12.3248,10.6828,6.2451,12.7852,22.8652,9.5811,7.8245,6.37,12.2353,18.4404,17.1546,9.0261,6.3722,12.4111,5.8832,14.8511,4.4753,0.4771
2017/3/8,13.2229,12.0219,10.8354,6.2176,13.0142,22.8652,9.5118,7.817,6.37,12.3572,18.4946,16.9637,9.128,6.3855,12.5206,5.8437,14.8709,4.5139,0.4777
2017/3/9,13.2327,11.7853,10.5874,5.9977,13.0429,22.8652,9.2433,7.5926,6.14,11.9165,18.2143,16.7727,8.9149,6.1269,12.1723,5.7647,14.8313,4.5043,0.4695
2017/3/10,13.2619,11.8042,10.5874,6.1145,13.7298,22.8652,9.3645,7.6076,6.17,12.0572,18.1419,16.7823,9.1465,6.1733,12.3415,5.824,14.8214,4.5236,0.4739
2017/3/13,13.5059,11.6717,10.6923,6.1695,13.5962,22.8652,9.4252,7.6375,6.1,12.2916,18.4585,16.8587,9.1929,6.2131,12.4111,5.824,14.6828,4.5911,0.479
2017/3/14,13.7987,11.7001,10.6637,6.2451,14.2164,22.8652,9.5205,7.6749,6.16,12.2634,19.1548,17.0782,9.3226,6.5048,12.3514,5.9227,14.5937,4.6297,0.4867
2017/3/15,14.0426,11.8988,10.7686,6.5886,13.7489,22.8652,9.867,7.6974,6.25,12.4322,19.7517,17.145,9.5821,7.1546,12.7694,5.9523,14.5937,4.6972,0.4994
2017/3/16,14.189,11.8515,10.7877,6.5748,13.6058,22.8652,9.919,7.832,6.26,12.4697,19.7789,17.1737,9.5543,7.4199,12.8789,5.972,14.7422,4.6875,0.5007
2017/3/17,14.1305,11.8042,10.8831,6.4855,14.2641,22.8652,9.7371,7.9891,6.35,12.6853,19.5709,16.935,9.5265,7.1745,12.8889,5.9128,14.6531,4.5814,0.4988
2017/3/20,13.9158,11.8894,11.0071,6.616,15.6953,22.8652,9.867,8.1836,6.68,13.0791,19.5889,17.126,9.8694,7.1878,13.1875,6.0313,14.762,4.6007,0.5
2017/3/21,13.7596,11.6622,10.74,6.4237,14.9702,22.8652,9.6331,8.0564,6.42,12.8541,19.399,17.336,9.5821,6.9756,12.8292,5.9819,14.8115,4.5139,0.4956
2017/3/22,13.8279,11.5297,10.6637,6.3962,15.3805,22.8652,9.7111,8.1312,6.49,12.8541,19.3448,17.2405,9.6192,7.0088,12.7296,5.9622,14.6729,4.485,0.4937
2017/3/23,13.9743,11.8326,10.6065,6.513,16.2583,22.8652,10.1269,8.9466,6.85,13.3791,19.7789,17.4792,9.8972,7.148,12.9187,5.9622,14.6432,4.5043,0.4873
2017/3/24,14.0036,12.4668,11.6652,6.7122,16.4682,22.8652,10.2741,9.358,7.54,13.651,19.4442,17.6892,10.4439,7.3867,13.6254,6.0609,14.8808,4.5911,0.4994
2017/3/27,14.0036,12.3911,12.123,6.7809,16.1533,22.8652,10.1962,9.2907,8.01,13.3885,19.2543,17.4601,10.3698,7.1347,14.1031,6.0609,14.9699,4.5429,0.4956
2017/3/28,14.15,12.5615,11.8655,6.6298,15.8957,22.8652,10.0403,9.4852,7.84,13.2479,19.2634,17.2691,10.1381,7.0088,13.5557,5.9819,15.3164,4.5525,0.4969
2017/3/29,14.2671,12.4668,12.0372,6.6504,16.0102,22.8652,10.0403,9.5749,7.9,13.6417,19.2634,17.3169,10.2122,7.0154,13.4263,6.0115,14.6432,4.62,0.4981
2017/3/30,13.7596,11.7663,11.4649,6.2931,16.0961,22.8652,9.5638,9.5151,7.72,13.0322,18.8926,16.5436,9.7211,6.7037,12.3216,5.8832,14.0492,4.6586,0.4943
2017/3/31,13.6425,11.7095,10.5588,6.0664,14.4836,22.8652,9.3992,8.5651,6.95,12.0384,18.7569,16.5627,8.9797,6.5711,11.2964,5.9326,14.0987,4.4946,0.4911
2017/4/5,15.0087,12.0976,10.9594,6.2725,14.4931,22.8652,9.6071,9.1635,6.75,12.4416,19.2815,17.0114,9.2207,6.7634,11.7244,6.1004,14.2373,4.948,0.5026
2017/4/6,16.5115,12.3343,10.8926,6.5061,14.6649,22.8652,9.8757,9.5675,6.67,12.826,19.5709,16.8396,9.4894,6.8032,11.9135,6.1102,14.1383,5.4399,0.5134
2017/4/7,18.1608,12.0124,10.6923,6.3069,14.1592,22.8652,9.7457,9.5226,6.37,12.526,19.1548,16.9255,9.2114,6.664,11.6746,6.2879,14.0492,5.98,0.5134
2017/4/10,19.9759,12.5993,10.8545,6.4031,14.4073,22.8652,10.1355,9.3655,6.37,12.7978,19.9507,16.83,9.3875,6.896,11.8936,6.357,13.9402,6.578,0.516
2017/4/11,21.9764,12.8738,11.1692,6.671,15.5617,22.8652,11.1491,9.6722,6.05,13.3323,19.9688,17.0687,9.7674,7.0552,12.3514,6.6038,13.96,7.2339,0.5166
2017/4/12,24.1721,12.4573,11.0261,6.6779,14.6172,22.8652,12.2666,9.1112,5.75,13.0135,19.6975,17.1737,9.5172,6.9093,13.0183,6.3669,13.9006,7.9572,0.5153
2017/4/13,24.1721,12.8455,10.9308,7.0145,14.5122,22.8652,13.4967,9.0588,5.46,13.3135,19.806,17.5269,9.6933,7.1878,13.0282,6.3965,14.0789,7.9572,0.5179
2017/4/14,24.1721,12.4005,10.6351,6.7397,13.7489,22.8652,12.977,8.7521,5.19,12.7978,19.7517,16.9828,9.3689,7.0552,12.0827,6.3471,14.0591,7.9572,0.5134
2017/4/17,23.0888,11.7663,10.6351,6.8565,13.9493,22.8652,11.6775,8.8045,4.93,12.676,19.6703,16.7346,9.3504,6.7767,12.013,6.0905,13.3462,8.7578,0.5051
2017/4/18,21.1762,11.6906,10.6351,6.671,14.5599,22.8652,11.7555,8.9316,4.85,12.5728,19.182,16.4291,9.1929,6.6772,12.1424,6.0806,13.2373,8.3431,0.5058
2017/4/19,21.0298,11.7285,10.6351,6.2863,14.3977,22.8652,12.0414,8.8867,4.71,12.0947,19.1729,15.9422,8.6369,6.5977,11.4557,6.051,13.0195,7.9572,0.5007
2017/4/20,19.7709,11.3214,10.6351,6.2451,14.3405,22.8652,11.5129,9.6273,4.67,11.2602,19.39,16.0854,8.3403,6.5247,10.958,5.9128,12.6036,7.1663,0.5045
2017/4/21,18.8829,11.3403,10.6351,6.1832,14.2546,22.8652,11.4523,9.5675,4.72,11.0446,19.6975,15.8372,8.3588,6.4054,10.6296,5.8832,12.5838,6.7227,0.5039
2017/4/24,18.9902,10.8102,10.6351,5.5649,12.833,22.8652,10.4387,8.7072,4.48,9.9851,19.6975,15.1881,7.5248,5.9412,9.5646,5.7154,12.0294,6.7516,0.4949
2017/4/25,19.5367,10.5925,10.6351,5.5855,13.081,22.8652,10.638,8.7521,4.26,10.2195,19.2995,15.2931,7.6453,6.0009,9.6443,5.6858,11.7423,7.0024,0.4975
2017/4/26,20.659,10.6777,9.5763,5.5924,12.5753,22.8652,11.2357,9.6273,4.08,10.3133,19.4623,15.4172,7.6824,6.0738,9.7935,5.7351,11.9007,7.7065,0.502
2017/4/27,19.4684,10.8386,10.0819,5.7641,13.2718,22.8652,11.4471,9.9415,4.16,10.7914,19.1458,15.5508,8.0438,6.286,10.7689,5.7351,12.0393,7.4364,0.5077
2017/4/28,19.9954,10.8008,9.7957,5.8122,13.1574,22.8652,11.6584,9.8966,4.25,10.8102,19.1729,15.7704,8.0438,6.2131,10.55,5.7746,12.2769,7.7933,0.5071
2017/5/2,21.8397,10.8292,9.7385,5.7435,13.9302,22.8652,11.7288,10.3679,4.22,10.8758,18.974,16.3623,8.155,6.2661,10.6793,5.824,13.1581,7.9572,0.5064
