ÈÕÆÚ,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH
2019/6/21,4.217,15.04,2.34,7.89,3.1957,5.5282,11.97,3.75,10.4835,0.495
2019/6/24,4.217,15.05,2.3578,7.63,3.1663,5.4189,11.98,3.72,10.6328,0.493
2019/6/25,4.19,14.89,2.34,7.61,3.1564,5.2697,11.88,3.71,10.3042,0.493
2019/6/26,4.23,15.08,2.37,7.58,3.1466,5.2896,11.89,3.82,10.2445,0.491
2019/6/27,4.21,15,2.38,7.49,3.1761,5.22,11.87,3.9,10.1748,0.49
2019/6/28,4.16,14.79,2.37,7.39,3.1663,5.06,11.66,3.89,10.1151,0.486
2019/7/1,4.35,15.07,2.45,7.59,3.2055,5.21,11.89,3.92,10.364,0.497
2019/7/2,4.29,15.14,2.43,7.56,3.1466,5.17,12.34,3.95,10.2943,0.488
2019/7/3,4.24,14.85,2.41,7.48,3.1957,5.07,12.05,3.88,10.4237,0.487
2019/7/4,4.25,14.86,2.42,7.45,3.1368,5.09,12.05,3.87,10.6427,0.48
2019/7/5,4.27,14.95,2.44,7.62,3.1663,5.07,11.93,3.87,10.5034,0.479
2019/7/8,4.13,14.39,2.38,7.44,3.0584,4.85,11.43,3.73,10.0056,0.465
2019/7/9,4.14,14.43,2.37,7.68,3.0486,4.9,11.41,3.74,10.0653,0.466
2019/7/10,4.1,14.6,2.37,7.6,2.9604,4.83,11.24,3.67,9.8662,0.461
2019/7/11,4.12,15.15,2.37,7.84,2.98,4.87,11.19,3.65,9.7069,0.466
2019/7/12,4.15,15.21,2.38,7.69,3.0094,4.87,11.24,3.67,9.7766,0.468
2019/7/15,4.19,14.95,2.4,7.54,3.0192,4.94,11.34,3.74,9.8562,0.478
2019/7/16,4.22,14.86,2.4,7.62,3.0192,4.94,11.39,3.84,9.8761,0.471
2019/7/17,4.24,14.88,2.37,7.63,3.0192,4.95,11.38,3.84,9.9558,0.469
2019/7/18,4.16,14.6,2.38,7.64,2.98,4.84,11.18,3.76,9.6969,0.464
2019/7/19,4.21,14.82,2.38,7.54,3.01,4.79,11.24,3.76,9.6173,0.467
2019/7/22,4.15,14.47,2.38,7.37,2.95,4.79,11.04,3.63,8.8706,0.466
2019/7/23,4.17,14.61,2.38,7.55,2.96,4.76,11.07,3.69,8.9204,0.465
2019/7/24,4.21,14.72,2.4,7.77,2.97,4.76,11.16,3.7,9.01,0.469
2019/7/25,4.21,14.72,2.39,7.82,2.97,4.78,11.12,3.7,8.98,0.473
2019/7/26,4.22,14.64,2.39,7.72,2.98,4.76,11.14,3.69,9.25,0.468
2019/7/29,4.18,14.65,2.38,7.8,2.97,4.71,11.11,3.68,9.12,0.468
2019/7/30,4.2,14.69,2.38,7.94,2.98,4.74,11.2,3.68,9.13,0.469
2019/7/31,4.2,14.55,2.36,7.65,2.95,4.7,11.04,3.62,8.99,0.463
2019/8/1,4.16,14.32,2.35,8.09,2.92,4.69,10.9,3.6,8.94,0.465
2019/8/2,4.08,13.92,2.34,8.2,2.86,4.54,10.64,3.53,8.68,0.455
2019/8/5,4.01,13.85,2.32,8.28,2.84,4.44,10.55,3.47,8.86,0.434
2019/8/6,3.9,13.32,2.26,8.28,2.73,4.17,10.03,3.35,9.02,0.411
2019/8/7,3.9,13.24,2.25,8.75,2.76,4.22,10.1,3.36,8.75,0.417
2019/8/8,3.92,13.31,2.25,8.68,2.76,4.24,10.09,3.33,8.72,0.416
2019/8/9,3.86,13.14,2.24,8.08,2.77,4.25,9.92,3.33,8.6,0.418
2019/8/12,3.93,13.29,2.25,7.73,2.81,4.27,10.07,3.37,9.46,0.409
2019/8/13,3.9,13.31,2.22,7.63,2.78,4.21,9.97,3.34,9.15,0.397
2019/8/14,3.91,13.34,2.24,8.39,2.78,4.21,10.1,3.36,9.17,0.396
2019/8/15,3.89,13.33,2.23,8.72,2.76,4.23,10.04,3.36,9.12,0.395
2019/8/16,3.9,13.36,2.25,8.91,2.76,4.28,10.16,3.36,9.06,0.41
2019/8/19,4.1,13.66,2.33,9.2,2.82,4.42,10.33,3.5,9.26,0.418
2019/8/20,4.12,13.66,2.31,9.24,2.84,4.43,10.39,3.47,9.3,0.418
2019/8/21,4.21,13.85,2.34,9.12,2.87,4.47,10.33,3.47,10.23,0.413
2019/8/22,4.26,13.74,2.33,9.37,2.87,4.5,10.38,3.5,10.59,0.413
2019/8/23,4.2,13.77,2.35,9.52,2.9,4.5,10.28,3.47,11.65,0.412
2019/8/26,4.33,13.55,2.35,9.92,2.83,4.47,10.26,3.41,11.65,0.405
2019/8/27,4.3,13.9,2.35,10.13,2.86,4.55,10.45,3.47,11.62,0.409
2019/8/28,4.23,13.95,2.36,10.57,2.85,4.59,10.43,3.45,11.11,0.408
2019/8/29,4.22,13.78,2.34,10.65,2.83,4.55,10.35,3.44,10.94,0.405
2019/8/30,4.16,13.77,2.32,10.3,2.79,4.41,10.02,3.38,10.42,0.406
2019/9/2,4.25,13.91,2.35,10.62,2.83,4.59,10.41,3.45,10.74,0.41
2019/9/3,4.27,14.06,2.34,10.53,2.82,4.55,10.37,3.48,10.84,0.405
2019/9/4,4.3,14.13,2.34,11.21,2.84,4.59,10.55,3.52,10.87,0.411
2019/9/5,4.28,14.15,2.36,11.26,2.85,4.63,10.58,3.54,10.93,0.419
2019/9/6,4.29,14.2,2.35,11.35,2.87,4.64,10.69,3.57,11.03,0.42
2019/9/9,4.33,14.41,2.37,11.58,2.91,4.67,10.78,3.6,11.18,0.427
2019/9/10,4.3,14.47,2.35,12.74,2.94,4.67,10.93,3.61,11.3,0.429
2019/9/11,4.31,14.46,2.36,12.54,3,4.62,10.82,3.62,11.09,0.428
2019/9/12,4.48,14.46,2.41,12.01,3.09,4.71,11.05,3.73,11.7,0.431
2019/9/16,4.66,14.65,2.47,12.85,3,4.68,10.92,3.77,11.71,0.426
2019/9/17,4.53,14.52,2.41,13.04,2.93,4.62,10.55,3.65,11.21,0.419
2019/9/18,4.45,14.36,2.43,12.68,2.92,4.6,10.57,3.6,11.16,0.418
2019/9/19,4.61,14.33,2.47,12.79,2.92,4.58,10.73,3.66,11.13,0.422
2019/9/20,4.55,14.39,2.54,13,2.92,4.65,10.76,3.74,11.1,0.418
2019/9/23,4.51,14.4,2.52,13.31,2.85,4.54,10.56,3.66,10.62,0.417
2019/9/24,4.44,14.57,2.52,11.98,2.88,4.53,10.52,3.64,10.81,0.421
2019/9/25,4.33,14.38,2.46,11.16,2.8,4.45,10.21,3.58,10.42,0.421
2019/9/26,4.23,13.98,2.46,11.19,2.8,4.35,10,3.57,10.43,0.421
2019/9/27,4.26,14.08,2.46,11.29,2.83,4.38,10.07,3.58,10.63,0.421
2019/9/30,4.22,13.91,2.48,11.38,2.83,4.36,10.11,3.6,10.13,0.416
