ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2018/3/8,3.2836,0.6585,0.4695,-1.9915,0,0.3387,8.2707,-0.3344,0.5587,0,0.7053,-0.0613,0.5828,0.1456,2.0148,0.1135,0.4674,2.4409,1.3483,1.0676,0.6462,0.625,3.2823,1.6349,-1.8868,0,-0.1792,1.8145,0.6927,3.6892,-1.0204,0.5924,1.1125,0.4161,0.2119,1.5633,0.4506,0.384,1.0953,0.2539,0.5644,,0.4731,0.2751,0.3957,0.4008,0.873,0.4005,0.8069,2.8445,0.4884,0.4529,0.6625,0.6264,1.2301,1.1273,2.5097,,0.1197,4.169,2.3988,24.4623,1.4854,0.1142,2209887641,6004309612,4037677053,3709515713,5776138493,5609868411,10853787106,5162388106,4404478648,5062247744,1762009540,3767978465,3910296000,2744213842,2312943334,6004309612,2283851681,671500000,1813519266,5064686526,2272196529,2567126421,1993558557,2029120000,1503776933,7350536700,8355000000,1024140000,610500000,792600000,5013860160,1503776933,-103.4478,11.7361,38.8229,81.6353,120.431,18.9534,19.3798,13.1927,15.0959,49.1299,23.5262,60.1407,10.8533,35.5565,64.4031,7.8087,58.3684,29.8014,-20.9487,41.859,89.9829,58.2262,361.1088,81.7276,95.9195,12.8157,17.1299,22.6347,47.3504,50.8181,29.4516,52.1246,4.3022,1.3652,0.8985,5.1236,3.029,2.8804,1.9072,1.6284,1.3566,4.7957,1.3458,1.6842,1.282,2.9928,1.2366,0.9084,15.9628,3.5783,2.9139,2.445,1.9506,2.0208,1.7101,2.9126,4.3271,2.0738,1.1499,3.6343,3.1356,3.9693,2.7443,2.3515,54.6112,1.5403,1.7239,5.8728,2.0654,2.6329,1.0421,1.1224,0.849,3.1433,3.5784,3.5752,0.9767,1.4332,1.3759,1.0248,6.6987,3.6388,2.5455,2.3547,1.8432,2.4084,0.8692,2.471,1.5545,2.1027,1.4037,3.0405,3.9492,4.8367,2.6423,0.8447
2018/3/9,4.6243,0.5607,1.4019,-1.7417,1.5625,2.5316,-1.8519,2.349,0.3704,0,1.7121,0.1227,0.9934,0.8721,7.1726,0,1.8766,2.1966,3.5477,0.7042,1.9262,0.3106,5.9322,0.2681,1.1134,0,0.1795,1.2541,2.2113,-0.9084,1.482,2.9446,1.8366,0.4063,0.3252,2.2588,0.706,0.7201,0.7996,0.6844,1.3486,,0.7919,0.4516,0.648,0.5936,3.9525,0.1836,1.2714,3.2389,1.1739,0.5226,0.7494,0.5201,3.7736,0.5622,1.5317,,0.1124,4.9375,3.0288,18.3816,1.9755,0.1,2312078977,6037978638,4094280002,3644908763,5866390657,5751890397,10652791049,5283652256,4420791531,5062247744,1792176241,3772601751,3949140000,2768145940,2478840517,6037978638,2326709320,686250000,1877856978,5100353332,2315962754,2575098863,2111820505,2034560000,1520519389,7350536700,8370000000,1036984000,624000000,785400000,5088163500,1520519389,-108.2315,11.8019,39.3672,80.2135,122.3128,19.4333,19.0209,13.5026,15.1518,49.1299,23.929,60.2145,10.9611,35.8666,69.0224,7.8285,59.4637,30.456,-21.6919,42.1538,91.7161,58.407,382.5306,81.9467,96.9874,12.8157,17.1607,22.9186,48.3975,50.3565,29.888,53.8394,4.5012,1.3729,0.9111,5.0344,3.0763,2.9533,1.8719,1.6667,1.3616,4.7957,1.3688,1.6863,1.2947,3.0189,1.3253,0.9107,16.2623,3.657,3.0173,2.4622,1.9882,2.027,1.8115,2.9204,4.3753,2.0738,1.152,3.6799,3.2049,3.9333,2.785,2.4288,57.1366,1.5489,1.7481,5.7706,2.0977,2.6995,1.0228,1.1487,0.8521,3.1433,3.6396,3.5795,0.9864,1.4457,1.4746,1.0274,6.8244,3.7188,2.6358,2.3713,1.8787,2.4159,0.9207,2.4776,1.5718,2.1027,1.4062,3.0786,4.0366,4.7928,2.6815,0.8725
2018/3/12,0.8287,-0.0929,0.6912,-0.7386,-0.6154,-0.6584,-0.1572,0.4918,1.6605,0,0.9946,0.7353,0.1639,0.5764,-1.2609,0.1134,0.4719,0.9107,1.0707,0.3497,4.8819,0.3096,-1.8,5.615,1.6016,0,0.1792,1.043,5.2885,2.3682,0.6349,1.0297,0.8546,0.5351,0.3574,1.1965,0.5282,0.6981,0.7567,0.7008,1.1974,,0.8614,0.7899,0.6123,0.4755,1.1134,0.3285,1.0348,4.3274,0.5666,0.565,1.5854,0.6437,2.0581,2.088,1.7178,,0.1586,4.4494,8.1656,19.8168,1.9512,0.3788,2331239853,6032367133,4122581477,3617989200,5830289791,5714017867,10636041377,5309637431,4494199509,5062247744,1810002018,3800341470,3955614000,2784100671,2447584526,6032367133,2337689376,692500000,1897962513,5118186736,2429025503,2583071305,2073807736,2148800000,1544872051,7350536700,8385000000,1047800000,657000000,804000000,5120469300,1544872051,-109.1285,11.791,39.6393,79.6211,121.5601,19.3053,18.991,13.569,15.4034,49.1299,24.167,60.6572,10.9791,36.0733,68.1521,7.825,59.7443,30.7334,-21.9242,42.3012,96.1936,58.5878,375.645,86.548,98.5408,12.8157,17.1914,23.1577,50.957,51.549,30.0778,54.2926,4.5385,1.3716,0.9174,4.9972,3.0574,2.9339,1.8689,1.6749,1.3842,4.7957,1.3825,1.6987,1.2968,3.0363,1.3086,0.9103,16.339,3.6903,3.0496,2.4708,2.0852,2.0333,1.7789,3.0844,4.4454,2.0738,1.154,3.7182,3.3744,4.0264,2.8027,2.4493,57.6101,1.5475,1.7602,5.7279,2.0848,2.6818,1.0212,1.1544,0.8663,3.1433,3.6759,3.6059,0.988,1.454,1.456,1.027,6.8566,3.7526,2.664,2.3796,1.9705,2.4234,0.9042,2.6167,1.597,2.1027,1.4087,3.1108,4.25,4.9063,2.6985,0.8799
2018/3/13,1.3699,0.093,-0.4577,-0.1488,1.548,-0.8285,-2.2835,-0.1631,1.6334,0,-0.9091,2.7981,-0.6547,-1.4327,-0.1965,-0.2265,1.2727,-1.5162,-0.2119,0,-0.4505,0.3086,-2.6477,-1.8987,-0.4926,0,-0.7156,-2.3226,-3.242,-3.9552,0.3785,-1.359,0.8157,0.3792,0.2575,0.7583,0.5776,0.4962,0.6311,0.3629,1.8116,,0.6738,1.0897,0.4823,0.593,1.1535,0.1361,1.1724,2.5736,0.7436,0.504,0.9874,0.7859,1.3881,1.082,1.6161,,0.1234,3.8996,4.354,15.3782,1.4151,0.1211,2363174645,6037978638,4103713827,3612605288,5920541955,5666677205,10393171141,5300975706,4567607486,5062247744,1793547454,3906677059,3929718000,2744213842,2442775912,6037978638,2367441786,682000000,1893941406,5118186736,2418083947,2591043748,2018900403,2108000000,1537261844,7350536700,8325000000,1023464000,635700000,772200000,5139852780,1537261844,-110.6234,11.8019,39.4579,79.5026,123.4418,19.1454,18.5573,13.5468,15.655,49.1299,23.9473,62.3545,10.9072,35.5565,68.0182,7.7918,60.5047,30.2674,-21.8777,42.3012,95.7603,58.7687,365.6992,84.9047,98.0554,12.8157,17.0684,22.6198,49.3049,49.5101,30.1917,53.4575,4.6007,1.3729,0.9132,4.9898,3.1047,2.9096,1.8263,1.6721,1.4068,4.7957,1.3699,1.7462,1.2883,2.9928,1.306,0.9064,16.547,3.6343,3.0431,2.4708,2.0759,2.0396,1.7318,3.0258,4.4235,2.0738,1.1458,3.6319,3.265,3.8672,2.8133,2.4116,58.3993,1.5489,1.7521,5.7194,2.1171,2.6595,0.9979,1.1525,0.8804,3.1433,3.6424,3.7068,0.9815,1.4332,1.4531,1.0226,6.9438,3.6957,2.6583,2.3796,1.9616,2.4309,0.8802,2.567,1.5891,2.1027,1.3986,3.0385,4.1122,4.7122,2.7087,0.8663
2018/3/14,-0.4054,-0.8364,-1.3793,-0.149,-2.439,-0.6683,-0.8058,-1.3072,-1.6071,0,-0.2294,-0.0592,-0.3295,-1.4535,0.5906,0.454,-1.7355,-0.4765,0.4246,-1.3937,-2.2624,-1.2308,-1.4644,-0.9032,-3.3663,0,-0.9009,-0.0661,-0.8966,-0.3108,-0.6914,-1.837,1.0735,0.3201,0.2138,0.748,0.5144,0.386,0.6311,0.3058,0.8944,,0.7397,0.9098,0.3479,0.4871,0.6607,0.1914,0.5901,1.2692,0.7803,0.3391,0.7421,0.4937,0.8849,0.7126,1.7804,,0.1495,2.7097,2.926,12.7191,1.692,0.1062,2353594207,5987475099,4047110878,3607221375,5776138493,5628804676,10309422784,5231681906,4494199509,5062247744,1789433813,3904365415,3916770000,2704327013,2457201754,5987475099,2326355124,678750000,1901983620,5046853123,2363376165,2559153978,1989334916,2088960000,1485512436,7350536700,8250000000,1022788000,630000000,769800000,5104316400,1485512436,-110.1749,11.7032,38.9137,79.3841,120.431,19.0174,18.4078,13.3698,15.4034,49.1299,23.8924,62.3176,10.8713,35.0397,68.4199,7.8249,59.4546,30.1231,-21.9706,41.7116,93.5937,58.0453,360.3438,84.1378,94.7545,12.8157,16.9146,22.6049,48.8628,49.3562,29.9829,52.4647,4.582,1.3614,0.9006,4.9823,3.029,2.8901,1.8115,1.6503,1.3842,4.7957,1.3668,1.7451,1.2841,2.9493,1.3137,0.9102,16.2598,3.617,3.056,2.4363,2.0289,2.0145,1.7065,2.9985,4.2746,2.0738,1.1354,3.6295,3.2357,3.8552,2.7938,2.3668,58.1625,1.5359,1.7279,5.7109,2.0654,2.6418,0.9899,1.1374,0.8663,3.1433,3.6341,3.7046,0.9783,1.4123,1.4617,1.0269,6.8233,3.6781,2.6696,2.3465,1.9172,2.401,0.8673,2.5439,1.5356,2.1027,1.386,3.0365,4.0754,4.6976,2.69,0.8503
2018/3/15,-0.9498,-0.9372,0,-3.4328,0.9375,-0.6728,0.1625,0.1656,0.1815,0,-0.3065,-0.0592,-1.2397,0.1475,0.6849,-0.226,-0.4111,-4.0516,-2.7484,0.7067,-0.463,-0.6231,-0.8493,-1.0417,2.9713,0,0,-3.8334,-2.3333,-6.1574,-2.4051,-0.117,0.861,0.3828,0.2189,2.3731,0.4603,0.3815,0.8626,0.2516,0.7859,,1.034,0.454,0.4754,0.4453,0.3206,0.1287,0.6214,2.478,0.5773,0.5193,0.5738,0.3955,0.7386,0.7557,3.2225,,0.1205,5.6863,3.2956,18.0314,1.8352,0.1921,2331239853,5931360056,4047110878,3483391388,5830289791,5590932147,10326172455,5240343631,4502355951,5062247744,1783948959,3902053772,3868215000,2708315696,2474031903,5931360056,2316791850,651250000,1849709229,5082519929,2352434609,2543209094,1972440352,2067200000,1529651637,7350536700,8250000000,983580000,615300000,722400000,4981554360,1529651637,-109.1285,11.5935,38.9137,76.659,121.5601,18.8895,18.4377,13.3919,15.4313,49.1299,23.8191,62.2807,10.7365,35.0914,68.8885,7.7996,59.2102,28.9027,-21.3668,42.0064,93.1604,57.6837,357.2835,83.2614,97.5699,12.8157,16.9146,21.7383,47.7227,46.3172,29.2618,52.3503,4.5385,1.3486,0.9006,4.8113,3.0574,2.8707,1.8145,1.653,1.3867,4.7957,1.3626,1.7441,1.2682,2.9537,1.3227,0.9073,16.193,3.4704,2.972,2.4536,2.0195,2.0019,1.692,2.9673,4.4016,2.0738,1.1354,3.4904,3.1602,3.6178,2.7266,2.3616,57.6101,1.5215,1.7279,5.5148,2.0848,2.624,0.9915,1.1393,0.8679,3.1433,3.6229,3.7024,0.9662,1.4144,1.4717,1.0236,6.7953,3.5291,2.5963,2.363,1.9083,2.386,0.86,2.5174,1.5812,2.1027,1.386,2.9201,3.9803,4.4083,2.6253,0.8484
2018/3/16,1.3699,-0.1892,1.6317,0,0.9288,0.254,0,0.1653,0.1812,0,0.0769,-0.0592,-0.0837,-0.8837,2.0408,-1.2458,-0.9326,0.6526,0.2174,-0.3509,0.6202,0.3135,-0.2141,0.3947,0.796,0,-0.9091,-0.4124,0.3413,-0.8306,-2.7237,0.7026,0.7681,0.1786,0.5478,0.7764,0.3947,0.5345,0.6293,0.1578,0.5441,,0.7661,0.4082,0.2531,0.5791,1.4738,0.3,0.344,1.0088,0.491,0.3372,0.4224,0.3108,0.5046,0.4556,2.3111,,0.0991,2.3191,1.4237,8.2936,1.0212,0.1996,2363174645,5920137047,4113147652,3483391388,5884441090,5605134345,10326172455,5249005356,4510512393,5062247744,1785320172,3899742129,3864978000,2684383598,2524522350,5920137047,2295185933,655500000,1853730336,5064686526,2367023351,2551181536,1968216711,2075360000,1541827969,7350536700,8175000000,979524000,617400000,716400000,4845870000,1541827969,-110.6234,11.5716,39.5486,76.659,122.6891,18.9374,18.4377,13.414,15.4593,49.1299,23.8375,62.2438,10.7275,34.7813,70.2944,7.7253,58.658,29.0913,-21.4132,41.859,93.7382,57.8645,356.5185,83.5901,98.3466,12.8157,16.7609,21.6487,47.8856,45.9325,28.4648,52.8843,4.6007,1.3461,0.9153,4.8113,3.0858,2.878,1.8145,1.6558,1.3892,4.7957,1.3636,1.7431,1.2671,2.9276,1.3497,0.8987,16.042,3.4931,2.9785,2.445,2.032,2.0082,1.6884,2.979,4.4366,2.0738,1.1251,3.476,3.171,3.5877,2.6524,2.3857,58.3993,1.5187,1.7561,5.5148,2.1042,2.6307,0.9915,1.1412,0.8694,3.1433,3.6257,3.7002,0.9654,1.4019,1.5018,1.0139,6.7319,3.5521,2.6019,2.3547,1.9202,2.3935,0.8581,2.5273,1.5938,2.1027,1.3734,2.9081,3.9939,4.3717,2.5538,0.8571
2018/3/19,2.4324,0.4739,0,-0.4637,-0.9202,1.5203,-1.4599,-0.9901,-1.2658,0,0.2304,0.0593,0,0.5944,1.2381,0.2294,1.0957,1.4874,-2.3861,2.1127,0.9245,0.625,-1.2876,-1.3106,-0.5923,0,0,1.7943,0.3887,3.3501,-0.6667,-1.1628,0.9742,0.296,0.3058,0.5046,0.3946,0.362,0.3981,0.2825,0.6753,,0.5855,0.4708,0.2809,0.452,0.8445,0.171,0.6894,1.4976,0.7908,0.4173,0.3239,0.4091,0.6874,0.4342,1.5848,,0.0681,2.3526,2.0283,12.3748,0.6116,0.0473,2420657272,5948194569,4113147652,3467239650,5830289791,5690347536,10175425412,5197035006,4453417299,5062247744,1789433813,3902053772,3864978000,2700338330,2555778341,5948194569,2320333803,665250000,1809498159,5171686945,2388906463,2567126421,1942874865,2048160000,1532695720,7350536700,8175000000,997100000,619800000,740400000,4813564200,1532695720,-113.3142,11.6264,39.5486,76.3036,121.5601,19.2253,18.1685,13.2812,15.2636,49.1299,23.8924,62.2807,10.7275,34.988,71.1647,7.7391,59.3007,29.524,-20.9023,42.7434,94.6048,58.2262,351.9281,82.4945,97.7641,12.8157,16.7609,22.0371,48.0717,47.4712,28.275,52.2528,4.7126,1.3525,0.9153,4.789,3.0574,2.9217,1.788,1.6394,1.3717,4.7957,1.3668,1.7441,1.2671,2.945,1.3664,0.9003,16.2177,3.545,2.9074,2.4966,2.0508,2.0208,1.6666,2.9399,4.4103,2.0738,1.1251,3.5383,3.1833,3.7079,2.6347,2.3572,59.8198,1.5259,1.7561,5.4893,2.0848,2.6706,0.977,1.1299,0.8584,3.1433,3.6341,3.7024,0.9654,1.4102,1.5204,1.0157,6.8057,3.605,2.5398,2.4045,1.9379,2.4084,0.8471,2.4942,1.5844,2.1027,1.3734,2.9602,4.0094,4.5182,2.5368,0.8468
2018/3/20,-1.0554,1.1321,-1.3761,1.087,-1.2384,-0.6656,-2.8807,-1.5,-0.3663,0,1.6092,-1.0664,0.1675,1.034,1.5992,-0.4577,-0.7785,-0.4134,6,0,-0.6107,0,0.8696,-0.2656,1.9861,0,0,2.3729,0.1452,9.9676,-2.349,0.2353,0.5077,0.4608,0.335,0.8533,0.616,0.3621,0.5639,0.4487,0.4833,,0.9274,0.3079,0.36,0.4344,1.0513,0.2161,0.4994,1.8204,1.4825,0.6996,0.4448,0.4005,0.9279,0.4315,2.7518,,0.0489,5.4575,1.5846,28.6694,0.9218,0.241,2395109438,6015532620,4056544703,3504927038,5758088060,5652475007,9882306161,5119079481,4437104415,5062247744,1818229300,3860444194,3871452000,2728259110,2596651560,6015532620,2302269840,662500000,1918068049,5171686945,2374317721,2567126421,1959769429,2042720000,1563136549,7350536700,8175000000,1020760000,620700000,814200000,4700493900,1563136549,-112.1183,11.7581,39.0044,77.133,120.0547,19.0974,17.6452,13.082,15.2077,49.1299,24.2769,61.6165,10.7455,35.3498,72.3028,7.6946,58.8391,29.402,-22.1564,42.7434,94.0271,58.2262,354.9884,82.2754,99.7058,12.8157,16.7609,22.56,48.1415,52.203,27.6109,52.3146,4.6628,1.3678,0.9027,4.841,3.0195,2.9023,1.7365,1.6148,1.3666,4.7957,1.3887,1.7255,1.2692,2.9754,1.3883,0.8951,16.0915,3.5304,3.0819,2.4966,2.0383,2.0208,1.6811,2.9321,4.4979,2.0738,1.1251,3.6223,3.1879,4.0775,2.5728,2.36,59.1884,1.5431,1.732,5.5489,2.059,2.6529,0.9489,1.1129,0.8553,3.1433,3.6926,3.6629,0.967,1.4248,1.5447,1.0099,6.7527,3.5901,2.6922,2.4045,1.9261,2.4084,0.8544,2.4875,1.6158,2.1027,1.3734,3.0305,4.0152,4.9685,2.4772,0.8478
2018/3/21,-0.1333,-0.653,-0.6977,0.4608,-0.627,-0.5025,1.6102,-1.0152,-0.3676,0,-1.2821,-0.6587,0.9197,-1.0234,-1.6667,0,2.6,0.566,-2.935,-0.6897,1.0753,-0.3106,0.2155,1.5979,10.0292,0,2.0183,-0.9934,0.435,2.4318,-0.6186,7.7465,2.0008,0.3834,0.3942,0.6995,0.4553,0.385,0.4185,0.3614,0.6558,,0.6275,0.8907,0.6656,0.6207,0.5712,0.1658,0.8052,2.5476,0.8072,0.4932,0.8274,0.599,0.8491,1.1248,3.9989,,0.2136,4.3487,2.6131,50.4353,0.6289,2.3792,2391915958,5976252090,4028243228,3521078775,5721987194,5624070610,10041428040,5067109131,4420791531,5062247744,1794918668,3835016119,3907059000,2700338330,2553374034,5976252090,2362128856,666250000,1861772550,5136020139,2399848020,2559153978,1963993070,2075360000,1719906816,7350536700,8340000000,1010620000,623400000,834000000,4671418680,1719906816,-111.9688,11.6813,38.7322,77.4884,119.302,19.0014,17.9293,12.9492,15.1518,49.1299,23.9656,61.2107,10.8443,34.988,71.0978,7.7112,60.3689,29.5684,-21.5061,42.4486,95.0381,58.0453,355.7534,83.5901,109.7055,12.8157,17.0992,22.3359,48.3509,53.4725,27.4401,56.5008,4.6566,1.3588,0.8964,4.8633,3.0006,2.8877,1.7645,1.5984,1.3616,4.7957,1.3709,1.7142,1.2809,2.945,1.3651,0.897,16.5099,3.5504,2.9914,2.4794,2.0602,2.0145,1.6847,2.979,4.9491,2.0738,1.1478,3.5863,3.2018,4.1767,2.5569,2.5489,59.1095,1.5331,1.7199,5.5745,2.0461,2.6395,0.9641,1.1017,0.8521,3.1433,3.6452,3.6388,0.9759,1.4102,1.5189,1.012,6.9283,3.6104,2.6132,2.3879,1.9468,2.401,0.8563,2.5273,1.7779,2.1027,1.4012,3.0004,4.0327,5.0893,2.4619,0.9157
2018/3/22,-0.267,1.1268,0.9368,-0.1529,-1.2618,-1.936,-0.417,0,0,0,2.4446,-0.2411,0.9114,-0.5908,-0.0942,0.8046,-2.819,1.1257,0.6479,1.7361,2.5836,0.3115,0.8602,0.5242,10,0,1.259,0,2.743,4.0288,-0.5533,6.2092,1.2797,0.6202,0.4033,0.5539,0.3669,0.5054,0.32,0.5698,0.5079,,1.0189,0.5185,1.5219,0.3854,0.3091,0.1174,0.6523,3.3212,0.4871,0.83,1.152,0.5519,0.8953,0.5714,6.3289,,0.6902,2.8655,4.9072,40.8267,0.6472,2.833,2385529000,6043590142,4065978528,3515694863,5649785463,5515187088,9999553862,5067109131,4420791531,5062247744,1838797505,3825769546,3942666000,2684383598,2550969727,6043590142,2295540128,673750000,1873835871,5225187155,2461850172,2567126421,1980887634,2086240000,1891897497,7350536700,8445000000,1010620000,640500000,867600000,4645574040,1891897497,-111.6698,11.8129,39.0951,77.3699,117.7966,18.6336,17.8545,12.9492,15.1518,49.1299,24.5515,61.0631,10.9431,34.7813,71.0308,7.7443,58.6671,29.9012,-21.6455,43.1855,97.4935,58.2262,358.8137,84.0283,120.676,12.8157,17.3144,22.3359,49.6772,55.6268,27.2883,59.7922,4.6442,1.3742,0.9048,4.8559,2.9627,2.8318,1.7571,1.5984,1.3616,4.7957,1.4045,1.71,1.2926,2.9276,1.3638,0.9009,16.0445,3.5903,3.0108,2.5224,2.1134,2.0208,1.6992,2.9946,5.444,2.0738,1.1623,3.5863,3.2896,4.3449,2.5427,2.6974,58.9517,1.5503,1.736,5.566,2.0203,2.5884,0.9601,1.1017,0.8521,3.1433,3.7343,3.63,0.9848,1.4019,1.5175,1.0164,6.733,3.651,2.6301,2.4294,1.9971,2.4084,0.8637,2.5405,1.9557,2.1027,1.4188,3.0004,4.1433,5.2944,2.4483,0.969
2018/3/23,-3.6145,-3.714,-4.8724,-0.6126,-3.8339,-5.1502,-0.7538,-6.1538,-5.9041,0,-6.8606,-2.1752,-5.2545,-3.7147,-0.2828,-1.2543,-3.41,-7.7922,-1.7167,-7.1672,-2.3704,-6.5217,-8.1023,-8.4746,9.9759,0,-8.1705,-9.2977,-5.4801,-10.0277,-2.5035,-2.8718,0.9751,0.9101,0.6002,1.8938,0.7785,0.9276,0.5026,0.9193,1.4249,,1.4572,0.9741,1.2783,1.4267,1.1556,0.3809,1.6663,3.0392,2.183,0.8932,1.9714,0.9777,1.4007,1.0849,24.0485,,0.6543,6.4793,4.8861,24.8363,0.9584,3.8373,2299305060,5819129969,3867868205,3494159213,5433180270,5231143118,11989948938,4755287030,4159785389,5062247744,1712645849,3742550389,3735498000,2584666526,2543756806,5819129969,2217262954,621250000,1841667015,4850685687,2403495205,2399705132,1820389275,1909440000,2080630635,7350536700,7755000000,916656000,605400000,780600000,4529273160,2080630635,-107.6336,11.3742,37.1902,76.896,113.2805,17.6739,17.7199,12.1523,14.2572,49.1299,22.8671,59.7348,10.3681,33.4893,70.83,7.6578,56.6666,27.5713,-21.2739,40.0903,95.1825,54.4288,329.7413,76.9072,132.7145,12.8157,15.8998,20.2592,46.9549,50.0487,26.6051,58.1717,4.4763,1.3231,0.8607,4.8262,2.8491,2.6859,1.7439,1.5,1.2812,4.7957,1.3081,1.6728,1.2247,2.8188,1.36,0.8908,15.4973,3.3106,2.9591,2.3416,2.0633,1.889,1.5615,2.7408,5.987,2.0738,1.0673,3.2529,3.1094,3.9092,2.4791,2.6242,56.8209,1.4928,1.6514,5.5319,1.9428,2.4551,0.9529,1.0339,0.8018,3.1433,3.4781,3.551,0.933,1.3498,1.5132,1.005,6.5034,3.3665,2.585,2.2553,1.9498,2.2514,0.7937,2.3252,2.1508,2.1027,1.3029,2.7214,3.9162,4.7635,2.387,0.9427
2018/3/26,0.2778,0.5786,1.2195,0.4622,0,1.1765,0,1.0929,-2.1569,0,0.6405,1.2971,1.0399,0.9259,-3.5917,-0.8083,1.9329,3.8229,-1.7467,0.3676,-4.4006,0.3322,0.232,1.8519,-2.9261,0,1.9342,0.1475,4.9554,-1.3067,-0.6419,-1.6895,0.7207,0.4065,0.421,2.5421,0.54,0.3979,0.5496,0.4533,1.1571,,0.6749,0.4384,0.6781,0.5213,0.7801,0.1396,0.8758,2.7082,1.0517,0.833,1.3052,0.348,0.9546,0.8954,19.4299,,0.2344,3.5126,3.2878,20.6682,0.5603,0.9912,2305692019,5852798995,3915037329,3510310950,5433180270,5292685978,11989948938,4807257381,4070064528,5062247744,1723615558,3791094897,3774342000,2608598623,2452393140,5852798995,2260120592,645000000,1809498159,4868519090,2297726827,2407677575,1824612916,1944800000,2019748978,7350536700,7905000000,918008000,635400000,770400000,4500197940,2019748978,-107.9326,11.44,37.6437,77.2514,113.2805,17.8818,17.7199,12.2851,13.9497,49.1299,23.0136,60.5096,10.4759,33.7994,68.286,7.5864,57.7619,28.6253,-20.9023,40.2377,90.9939,54.6096,330.5064,78.3314,128.8311,12.8157,16.2073,20.2891,49.2817,49.3947,26.4343,57.1174,4.4888,1.3308,0.8712,4.8485,2.8491,2.7175,1.7439,1.5164,1.2536,4.7957,1.3165,1.6945,1.2374,2.8449,1.3111,0.8825,15.7969,3.4371,2.9074,2.3503,1.9725,1.8952,1.5652,2.7916,5.8118,2.0738,1.088,3.2577,3.2634,3.8582,2.4632,2.5767,56.9787,1.5014,1.6715,5.5575,1.9428,2.484,0.9529,1.0452,0.7845,3.1433,3.5004,3.5971,0.9427,1.3623,1.4589,0.9956,6.6291,3.4952,2.5398,2.2635,1.864,2.2589,0.7955,2.3683,2.0879,2.1027,1.3281,2.7254,4.1103,4.7012,2.3716,0.9257
