ÈÕÆÚ,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH
2018/6/20,47.8985,4.703,22.2679,6.2123,,19.7126,13.7489,30.3965,9.4144,9.0665,20.4195,31.9589,18.5335,5.673,8.2588,26.319,4.7052,7.54,10.1252,16.8235,23.6011,48.3421,31.4505,19.83,73.6553,59.4158,0.7239
2018/6/21,47.7302,4.6632,21.2782,6.0828,,19.5356,13.7786,30.871,8.9883,9.9725,20.4195,31.8213,18.3494,5.4125,7.5664,26.2404,4.6954,7.06,9.9869,16.7051,23.3124,49.012,31.4996,19,73.8635,59.4158,0.719
2018/6/22,48.6311,4.703,19.1504,6.1426,,19.5356,14.0158,31.1083,9.127,10.0771,20.4195,31.8508,18.3979,5.5379,7.6752,26.4663,4.7248,7.07,10.0956,16.7939,23.322,51.2731,32.0204,19.35,77.3341,59.4158,0.7161
2018/6/25,48.9578,4.703,17.2403,6.1724,,19.6143,13.8873,30.7623,8.9784,9.8157,20.4195,31.5852,17.5647,5.3932,7.7148,26.8691,4.7932,7.09,10.224,16.8336,23.1104,51.1589,32.5902,19.55,75.9558,59.4158,0.718
2018/6/26,48.8687,4.703,15.5182,6.2123,,19.4078,13.6699,31.6124,9.2261,9.7402,20.4195,31.2804,17.8166,5.4414,7.8434,26.653,4.7835,7.08,10.2833,17.1113,22.5139,53.6559,32.6099,19.82,80.527,59.4158,0.7278
2018/6/27,47.7302,4.703,14.0337,6.2023,,19.044,13.146,30.6634,9.0775,9.5079,20.4195,31.3197,17.4581,5.3739,7.784,26.5253,4.715,7.2,10.0166,16.7145,21.8211,53.0392,32.3643,19.58,78.4546,59.4158,0.7308
2018/6/28,48.2054,4.693,13.242,6.1824,,18.8572,13.1361,30.3965,9.0973,9.4498,20.4195,30.9756,17.2159,5.3932,7.7247,26.1716,4.6856,7.01,9.9375,16.6253,22.3407,51.0599,32.5509,19.34,77.3638,59.4158,0.7317
2018/6/29,49.4034,4.7825,13.2123,6.3218,,19.2238,13.4821,32.077,9.4541,9.7286,20.4195,30.8871,17.7003,5.4896,7.8631,26.4762,4.7835,7.16,10.1845,16.8237,22.9949,52.1181,33.1896,20.13,82.4606,59.4158,0.7445
2018/7/2,47.4134,4.7527,13.0341,6.262,,19.5409,13.4722,32.2945,9.236,9.6415,20.4195,30.8674,17.3418,5.4028,7.7642,25.8572,4.715,7.04,10.0462,16.784,22.7159,50.999,32.4429,19.81,80.6658,59.4158,0.7356
2018/7/3,47.5223,4.7825,13.2617,6.3716,,19.8184,13.2448,31.2862,9.573,9.8506,18.3808,30.5724,17.3128,5.4511,7.8631,25.199,4.7443,7.1,10.1944,16.655,22.3214,48.6161,32.1186,20.01,80.1205,59.4158,0.7425
2018/7/4,47.5124,4.7129,13.4201,6.3118,,19.2338,13.0966,30.0407,9.3847,9.4091,16.546,30.3364,16.7702,5.4028,7.8137,24.0496,4.6661,6.94,10.0264,16.0499,22.0328,46.6825,31.706,19.11,79.4858,59.4158,0.7435
2018/7/5,45.2353,4.5737,12.7471,6.2521,,19.0058,12.9483,29.1609,8.9288,9.0607,14.8888,29.6972,15.2589,5.3932,7.5664,23.2931,4.5878,6.67,9.7005,15.4746,21.696,45.0381,30.5269,18.18,76.3524,59.4158,0.7229
2018/7/6,45.1858,4.5737,12.3908,6.262,,19.1248,12.9384,30.2483,8.9486,9.1652,13.4025,29.5792,15.8983,5.4607,7.5565,23.0475,4.6074,6.81,9.7005,15.1869,21.7249,45.2512,30.7824,18.18,75.4699,59.4158,0.7229
2018/7/9,46.5718,4.5339,12.9055,6.3716,,20.7102,13.1756,31.4345,9.3252,9.4498,12.7712,30.0709,16.8381,5.5089,7.7148,24.5408,4.6856,7,10.1746,15.5639,22.764,47.9538,32.8555,18.98,77.8001,59.4158,0.7347
2018/7/10,47.5718,4.4146,12.9648,6.3815,,21.4039,13.1559,31.6124,9.8703,9.7692,14.047,29.9922,17.4387,5.5186,7.7642,26.0832,4.7052,7.04,10.4413,15.6036,22.8891,47.8548,33.2977,19.57,76.3227,59.4158,0.7464
2018/7/11,46.4728,4.1561,12.2622,6.2222,,21.8201,12.9878,31.5136,9.7117,9.4382,13.4091,30.1397,17.6131,5.3546,7.4576,26.1127,4.6172,6.83,10.1055,15.1274,23.1489,46.9032,34.9483,19.03,73.8735,59.4158,0.7239
2018/7/12,47.6015,4.2655,12.5987,6.3716,,22.0975,13.4326,32.6405,9.8504,9.7228,13.3959,30.3167,18.1363,5.4704,7.6653,26.427,4.715,7,10.2635,15.6333,23.9474,48.4182,35.4494,19.52,76.6499,59.4158,0.7396
2018/7/13,48.1955,4.3053,13.8556,6.4114,,22.0083,13.4326,33.0952,10.0387,9.8622,13.4749,30.2381,18.3397,5.48,7.6653,27.0853,4.7346,7.12,10.4611,15.8714,24.2649,49.111,35.4494,19.82,79.119,59.4158,0.7386
2018/7/16,47.5223,4.3649,15.2411,6.4412,,22.375,13.8379,33.1149,9.8504,9.7054,13.2052,29.707,18.3397,5.4607,7.6851,27.0558,4.7443,7.38,10.3919,15.9309,24.2845,48.2659,35.5378,19.88,80.884,65.3554,0.7376
2018/7/17,45.7699,4.3351,14.578,6.491,,22.2462,13.7687,33.3225,9.8207,9.7518,13.2447,29.7955,18.0685,5.48,7.6851,26.8495,4.7248,7.26,10.5599,16.0202,24.0403,48.3725,35.4297,19.86,81.4194,64.639,0.7396
2018/7/18,46.0867,4.3251,14.5978,6.4711,,21.8894,13.6197,33.3719,9.8009,9.5834,13.1263,29.8742,18.02,5.4704,7.695,26.8986,4.7248,7.18,10.3919,15.9904,23.9133,49.5069,34.742,19.72,83.244,63.7237,0.7376
2018/7/19,45.3739,4.2555,13.9644,6.3417,,22.0083,13.5501,32.591,9.7117,9.3975,12.6528,29.5005,17.9425,5.4125,7.5862,26.3583,4.6856,7.2,10.1944,15.8813,23.7081,47.9995,35.3413,19.51,78.7719,61.2564,0.7249
2018/7/20,45.0571,4.2754,14.0832,6.4412,,22.2759,13.7488,32.9073,9.9495,9.5021,12.7317,29.5005,18.1556,5.4896,7.6752,26.9674,4.7248,7.24,10.6093,16.0103,24.2063,47.6188,35.2136,19.86,79.7536,62.5597,0.7298
2018/7/23,44.8887,4.2854,13.5883,6.4313,,21.4534,13.2621,31.2664,9.3054,9.1304,12.0018,29.3727,17.6712,5.48,7.8137,25.8081,4.715,7.04,10.2833,16.0103,23.3076,44.6346,35.3413,19.34,76.4318,57.5851,0.7347
2018/7/24,45.9877,4.3351,14.1327,6.5508,,21.7507,13.3217,32.5218,9.4342,9.2639,12.3372,29.5989,18.7273,5.5668,7.9126,27.7631,4.803,7.27,10.4117,16.1194,24.3529,45.5557,35.3511,19.76,77.7506,59.4556,0.7445
2018/7/25,45.3442,4.3749,13.9644,6.5906,,22.1768,13.272,33.4411,9.7712,9.3046,12.6857,29.766,18.6497,5.6537,8.0016,27.6845,4.803,7.29,10.471,16.5558,24.2747,45.9592,35.9603,19.12,76.5012,58.779,0.7464
2018/7/26,46.0075,4.4345,14.0832,6.6005,,21.721,13.2919,32.6998,9.7712,9.2291,12.7317,29.6677,18.3494,5.673,8.0511,27.2424,4.8324,7.37,10.3821,16.5558,23.7179,46.0049,35.4396,18.58,74.0718,57.7244,0.7533
2018/7/27,45.5422,4.355,14.4494,6.6702,,21.6417,13.272,31.731,9.5333,8.9793,12.4621,29.4022,18.2719,5.6151,8.2003,27.1442,4.8226,7.3,10.5796,16.3078,23.5518,44.5128,35.1644,18.68,73.4471,57.5752,0.7602
2018/7/30,44.7006,4.2357,13.2518,6.5109,,21.0769,13.0832,30.7425,9.1865,8.8399,12.1662,29.2252,17.71,5.4993,8.469,26.3681,4.7639,7.21,10.955,16.0896,22.6629,41.46,34.4177,19.68,71.8308,57.1872,0.7572
2018/7/31,44.4234,4.345,14.578,6.5508,,20.9778,13.3614,29.2598,9.2162,8.8922,12.3372,29.1957,17.7875,5.5379,8.3098,26.2404,4.803,7.28,10.8167,16.0698,22.5945,40.851,34.1524,18.74,71.3945,57.426,0.7582
2018/8/1,44.1957,4.2357,14.7067,6.5109,,20.4922,13.0733,28.5678,9.1072,8.7993,11.9031,29.3039,17.3128,5.4414,8.2401,25.6706,4.6661,7.06,10.6191,15.8714,22.3894,39.5948,33.3271,18.25,69.2923,56.6499,0.7553
2018/8/2,42.9285,4.1064,14.2316,6.262,,20.1454,12.5667,28.8446,8.7405,8.4682,11.3902,28.9105,17.0221,5.3063,7.8321,25.4643,4.5683,6.82,10.145,15.8218,22.2722,38.6204,33.2878,17.56,66.8827,56.0729,0.7355
2018/8/3,42.4037,4.1462,14.004,6.2521,,19.7689,12.0302,27.1839,8.6216,8.3753,11.3113,28.468,16.2471,5.3256,7.8421,24.7078,4.5487,7.16,9.9672,15.7027,21.3051,37.5165,32.2464,17.03,68.618,53.7349,0.7374
2018/8/6,40.889,4.1064,13.2815,6.1724,,18.9761,11.0964,26.0471,8.3243,8.0559,11.0811,27.6223,16.1308,5.3256,7.5137,23.8924,4.5193,7.38,9.7894,14.9885,20.3771,36.778,31.8632,16.7,63.551,49.2677,0.7305
2018/8/7,41.384,4.176,13.5092,6.3019,,19.3328,11.9905,26.5611,8.5622,8.294,11.4099,28.2124,16.7218,5.4318,7.6828,24.2264,4.5878,7.62,10.0363,15.0183,20.9827,38.666,32.1383,16.94,66.9125,51.6555,0.7384
2018/8/8,42.0374,4.1263,12.9648,6.2521,,18.7185,11.6031,25.6418,8.3739,8.2011,11.1337,28.3304,16.3149,5.4028,7.5634,23.637,4.4998,8.04,9.9375,15.0183,20.5138,36.3974,31.2245,16.48,63.5213,50.6308,0.7335
2018/8/9,42.77,4.1959,13.143,6.3218,,19.3527,12.1196,27.4805,8.5919,8.3811,11.4428,28.4877,16.9931,5.4318,7.6729,24.2952,4.5878,8.54,10.1055,15.2762,21.2855,38.5671,32.1579,17.09,67.7058,53.6652,0.7414
2018/8/10,43.4433,4.2058,14.4593,6.5508,,19.5013,12.1693,28.1131,8.7306,8.5147,11.673,28.4385,16.9737,5.3546,7.7625,24.6882,4.6074,8.04,10.2141,15.3357,21.4614,39.1837,31.9025,17.1,68.5486,56.7096,0.7384
2018/8/13,44.1561,4.1859,15.0135,7.2078,,19.6301,12.1296,28.3701,8.8198,8.5379,11.7716,28.8614,16.7121,5.3739,7.7426,24.7471,4.6367,7.75,10.1351,15.3853,21.5591,39.0391,32.6492,17.12,69.3121,57.4757,0.7374
2018/8/14,45.562,4.2058,14.6176,7.0684,,19.422,12.1196,27.9747,8.7802,8.5553,11.8834,28.4189,16.5571,5.3642,7.8222,24.9043,4.627,7.68,10.1252,15.4052,21.6079,38.0342,32.2955,16.95,67.1505,56.8688,0.7374
2018/8/15,44.5521,4.0965,14.1525,6.72,,18.8473,11.8911,26.6896,8.4928,8.3404,11.982,28.2222,16.0824,5.316,7.9416,24.0594,4.5291,7.52,10.0166,15.0778,20.9339,36.405,31.3424,16.73,65.4846,55.3068,0.7305
2018/8/16,45.3244,4.0666,14.2118,6.5707,,18.659,11.6726,26.3931,8.4135,8.3637,11.6532,28.114,15.7724,5.3256,7.8719,24.2362,4.5193,7.26,9.9573,14.929,20.8557,34.3191,30.6154,16.97,64.7607,54.6203,0.7266
2018/8/17,44.4927,3.9672,13.529,6.3317,,18.3816,11.5236,25.3255,8.027,8.1662,10.6865,28.0255,15.4817,5.3063,7.5535,24.0692,4.4802,7.04,9.7795,14.9092,21.0511,33.3218,29.6328,16.45,61.2505,52.5609,0.7157
2018/8/20,44.3838,3.8181,14.0238,6.3218,,18.1735,11.464,25.1278,8.3342,8.3172,11.0679,27.819,15.2104,5.3063,7.5236,23.8138,4.5291,7.11,9.819,14.7802,20.5041,34.5475,29.6328,16.18,61.5282,52.4315,0.7226
2018/8/21,45.0868,3.8578,14.3405,6.5508,,18.4113,11.7322,26.5513,8.3144,8.416,11.16,27.7305,16.1211,5.3256,7.5933,25.3267,4.5878,7.1,9.9277,14.9489,20.6701,36.8618,30.7136,16.24,65.1177,56.1624,0.7266
2018/8/22,43.0473,3.8081,14.4988,6.4213,,17.9257,11.5136,25.454,8.1459,8.2475,10.72,27.6322,15.8111,5.3063,7.5137,24.7078,4.5585,6.91,9.8585,14.8497,19.9961,35.3773,31.1558,16.04,65.4449,57.217,0.7167
2018/8/23,44.0571,3.8578,14.4593,6.4313,,17.9555,11.6229,25.8,8.2351,8.3404,10.82,27.8682,15.782,5.3063,7.5137,24.4524,4.5683,7.15,9.9082,14.8596,19.8398,35.3316,31.2049,16.1,66.0399,58.0528,0.7216
2018/8/24,46.9777,3.8479,13.9347,6.4213,,18.1239,11.9309,25.8593,8.2351,8.294,10.95,30.0512,15.8014,5.3642,7.5336,24.7864,4.6172,7.47,9.9181,14.8893,19.8105,35.2326,31.2638,16.2,67.4281,57.6349,0.7186
2018/8/27,46.9777,3.8976,14.3702,6.6204,,18.4509,12.1991,26.8972,8.3838,8.5495,11.03,29.8349,16.6734,5.3642,7.8421,25.5036,4.6563,7.52,10.0672,15.0778,20.6897,36.6562,32.1678,16.7,67.5769,57.7642,0.7275
2018/8/28,47.0075,3.9274,14.291,6.6603,10.06,18.5005,12.2786,26.9862,8.4135,8.5263,11.07,29.766,16.7412,5.3063,7.7426,25.9358,4.6563,7.77,10.0374,15.0877,20.8655,37.2196,32.1088,16.74,66.9026,56.1226,0.7236
2018/8/29,47.3837,3.8877,14.5285,6.6204,9.05,18.2627,12.1196,26.6896,8.4333,8.4218,10.95,29.8644,16.809,5.3063,7.6729,26.0832,4.6074,7.39,10.0076,15.3655,21.3735,36.0015,32.2365,16.73,64.9491,54.0234,0.7236
2018/8/30,46.5223,3.8479,13.9644,6.5408,8.33,17.896,12.2488,26.5117,8.1757,8.2301,10.6,29.8742,16.5087,5.2677,7.5037,25.9162,4.6074,7.15,9.8685,15.4052,21.2465,35.0195,31.9123,16.63,65.1871,54.4711,0.7226
2018/8/31,46.1956,3.8578,13.6081,6.5806,7.54,17.9059,11.8514,25.4046,8.2153,8.1488,10.3,29.6579,16.3246,5.2967,7.4639,25.425,4.578,7.08,9.7194,15.1869,20.7776,33.2456,31.6077,16.77,63.3626,52.531,0.7186
2018/9/3,47.1659,3.7485,13.6972,6.6204,7.51,17.7969,11.8911,24.0207,8.136,8.1894,10.13,29.6677,16.499,5.2774,7.4838,25.7885,4.578,7.22,9.5902,15.0679,20.9046,33.7862,31.2442,17.09,62.2917,51.2973,0.7127
2018/9/4,46.9876,3.9075,13.7764,6.7399,7.65,17.9753,11.9209,24.2975,8.3243,8.2359,10.34,29.6972,16.6734,5.3256,7.5435,25.7295,4.6172,7.23,9.5107,15.0778,21.1195,34.1211,31.7944,17.3,61.2902,49.6955,0.7206
2018/9/5,46.3144,3.8678,13.6774,6.5906,7.4,17.4501,11.9011,24.3765,8.1559,8.1139,10.75,29.6382,16.2083,5.2581,7.4639,25.8081,4.5976,7.08,9.4312,14.9389,20.8753,33.5578,30.635,17.14,59.8524,51.1382,0.7176
2018/9/6,45.9085,3.828,13.3805,6.6105,7.21,16.8456,11.5931,24.1195,8.0369,8.1197,10.52,29.6284,16.2083,5.2485,7.4539,25.4053,4.578,7.01,9.4511,14.7901,20.846,32.0733,30.7431,17.1,59.2971,49.994,0.7186
2018/9/7,45.8689,3.8976,13.4399,6.5906,7.49,17.0438,11.5534,24.9202,7.9775,8.1488,10.73,29.766,16.3343,5.2195,7.4539,25.6902,4.5878,7.04,9.4511,14.9985,21.0316,33.6111,30.9101,17.09,61.2803,52.1928,0.7196
2018/9/10,46.2253,3.7882,13.1628,6.4512,7.27,16.7465,11.1759,24.8115,7.9081,7.9339,10.95,29.6185,16.1211,5.1713,7.3246,26.0537,4.5976,6.96,8.9243,15.1373,20.9046,33.5121,30.5171,16.88,59.4954,52.2525,0.7127
2018/9/11,44.8392,3.8578,13.2222,6.4612,7.16,16.6871,10.9573,23.823,7.918,7.9687,10.87,28.7925,16.063,5.1713,7.3445,25.9751,4.6563,6.96,8.8647,15.2167,20.9827,33.1543,29.7115,16.76,57.8692,52.2525,0.7097
2018/9/12,44.4432,3.8379,13.1925,6.491,7.02,16.9051,10.8282,23.2101,8.0468,8.0036,10.71,28.5172,15.9952,5.1713,7.3743,25.9849,4.6367,6.97,8.8647,15.0977,20.2012,31.7078,29.5739,16.77,54.8845,50.5412,0.7107
2018/9/13,44.1165,3.8678,13.2716,6.5508,7.27,16.7862,10.6295,23.2299,7.9973,8.0442,10.64,28.468,15.4526,5.2485,7.4838,24.9239,4.6563,7.15,8.8647,15.1076,19.957,32.1189,29.1318,16.79,54.24,51.0387,0.7127
2018/9/14,43.1562,3.7982,12.9055,6.5408,6.78,16.5979,10.4209,23.0322,7.9477,7.9803,10.3,28.1632,15.1911,5.2388,7.434,25.9948,4.6759,7.1,8.7554,14.9687,19.7812,32.3245,28.4342,16.79,54.6465,50.7402,0.7087
2018/9/17,41.9582,3.7485,12.47,6.3616,6.64,16.5979,9.7553,21.9844,7.7892,7.7771,10.14,28.1239,14.9198,5.2292,7.3942,24.9043,4.627,7.1,8.4672,14.5719,18.9118,32.2788,27.0292,16.5,51.7709,49.9443,0.7048
2018/9/18,42.3839,3.7882,12.7273,6.5707,6.86,16.7366,9.6162,23.1903,7.8685,7.5912,10.37,28.2812,15.2395,5.2292,7.4739,25.1106,4.7248,7.11,8.8349,14.6909,19.0388,33.1162,27.7857,16.68,53.883,52.153,0.7087
2018/9/19,43.0671,3.8081,12.7471,6.5906,6.89,16.7763,9.6659,23.4968,7.9874,7.5738,10.39,28.6057,15.5205,5.2677,7.5236,25.0811,4.7248,7.1,8.8945,14.6612,19.4393,33.4893,28.3261,17.34,55.7174,53.1479,0.7127
2018/9/20,42.6017,3.8081,12.5591,6.5408,7.58,16.6276,9.8248,23.5264,7.9477,7.4925,10.4,28.527,15.4526,5.2485,7.5634,24.806,4.7443,7.08,8.7156,14.6513,19.3221,32.9335,28.3457,17.39,56.4016,52.0833,0.7157
2018/9/21,44.6412,3.8777,12.7372,6.72,7.36,16.8952,9.9242,24.2777,8.0766,7.6261,10.55,28.9204,15.9177,5.2677,7.6231,25.7393,4.7737,7.13,8.9243,14.9389,19.6444,33.8623,28.6995,17.86,59.4458,53.3568,0.7206
2018/9/25,43.7007,3.8479,12.8164,6.6404,7.3,16.8456,9.795,23.9614,8.027,7.7654,10.42,28.5074,15.8014,5.2774,7.6231,25.3955,4.7346,7.08,8.8846,15.0282,19.4002,34.0602,28.3457,17.83,60.7151,53.0782,0.7137
2018/9/26,44.2254,3.8678,14.103,6.6304,7.18,17.0835,9.7851,24.9005,8.0072,7.748,10.58,28.5172,16.0049,5.2677,7.6231,25.8769,4.7443,7.13,9.1032,15.0977,19.7226,35.6285,29.0237,17.97,61.8157,54.8193,0.7157
2018/9/27,43.8591,3.8777,14.291,6.6404,7.32,16.7565,9.4573,25.108,7.7991,7.6667,10.59,28.2025,16.0339,5.1423,7.444,25.7688,4.7737,7.04,9.5306,14.9687,19.9961,36.0548,28.4243,17.5,60.9431,55.3566,0.7117
2018/9/28,45.2056,3.8976,13.5586,6.7001,7.39,16.9645,9.9242,25.4639,7.8784,7.87,10.58,28.5074,16.2955,5.152,7.5933,25.7983,4.8519,7.03,9.5007,15.0381,20.0254,36.1157,28.7781,17.95,62.0041,57.1573,0.7186
2018/10/8,44.8491,3.7683,12.7768,6.5408,6.82,16.4295,9.6162,24.1393,7.6009,7.6144,10.08,27.8288,15.5592,5.1134,7.3942,24.5604,4.7346,6.83,8.8945,14.8794,19.1267,34.3724,27.5892,17.5,59.4954,54.1229,0.6988
2018/10/9,43.9878,3.7783,12.6976,6.5607,6.96,16.7664,9.6262,23.3287,7.5514,7.6725,10.14,27.6223,15.4817,5.0941,7.444,25.0516,4.7835,6.78,8.7653,14.7604,19.1169,33.3446,27.5106,17.56,56.9966,49.4767,0.7068
2018/10/10,43.3641,3.7783,12.9055,6.5508,6.85,16.5979,8.9308,23.477,7.6901,7.6435,10.17,27.7207,15.4817,5.0651,7.4639,25.366,4.7737,6.64,8.7256,14.6909,18.9899,33.7557,27.7759,17.48,59.2872,49.3573,0.6988
2018/10/11,41.7404,3.659,11.6684,5.9335,6.17,14.9629,8.4142,22.2513,7.3036,6.9697,9.16,27.2487,14.6001,5.0169,6.7374,24.6685,4.4411,5.98,7.9504,14.3239,18.8434,32.1265,26.2825,15.73,56.1637,49.3573,0.6513
2018/10/12,42.6908,3.659,11.4209,5.9435,5.78,14.5269,8.2255,22.6664,7.7495,6.8652,9.11,27.3765,14.4063,5.0362,6.6877,23.745,4.4509,5.8,7.7616,14.7108,18.7262,32.5985,27.3927,15.14,58.7021,49.3573,0.6493
2018/10/15,42.1166,3.649,11.2329,5.9435,5.5,14.3188,8.2255,22.617,7.3928,6.8884,9,27.1405,14.2126,5.0651,6.5682,23.7057,4.402,5.67,7.7218,14.0164,18.4429,31.8829,26.3021,15.33,56.3521,49.3573,0.6444
2018/10/16,41.5721,3.649,10.8568,5.8937,5.29,14.0612,8.0466,21.9053,6.9667,6.749,8.46,26.2653,13.8444,5.0362,6.4389,23.1556,4.2944,5.53,7.4336,14.2942,18.1401,30.9009,24.9364,14.9,56.3818,49.3573,0.6147
2018/10/17,40.9781,3.6291,10.8964,5.8837,5.18,14.2792,7.9076,21.3517,6.818,6.8536,8.48,26.049,14.0479,5.0362,6.5384,23.1458,4.3335,5.6,7.5231,14.2743,17.8666,31.2054,25.634,14.96,54.4879,49.3573,0.6196
2018/10/18,40.7702,3.2712,10.4411,5.6846,4.98,14.1206,7.8281,21.0552,6.4514,6.6212,8.13,25.8425,13.825,5.0265,6.3791,22.7528,4.2454,5.42,7.374,14.0363,17.4856,29.9721,24.9659,13.85,53.5855,49.3573,0.6038
2018/10/19,41.5028,3.0127,10.5896,5.834,5.05,14.4278,8.1758,21.7175,6.6,6.749,8.3,26.0588,14.2029,5.0651,6.4687,23.1654,4.2944,5.43,7.5231,14.1255,18.0424,32.1265,25.6635,15.24,55.2316,47.0391,0.6147
2018/10/22,43.4433,3.0823,11.1141,6.053,5.27,15.2701,8.6129,23.6253,6.8775,7.0859,8.78,26.6882,14.7842,5.3932,6.7971,24.2068,4.4509,5.68,7.8709,14.3934,18.9411,33.2533,27.4615,16,58.9004,48.8499,0.6503
2018/10/23,43.0671,2.9729,10.9459,5.9634,5.22,14.9034,8.6626,21.6483,6.9072,7.0859,8.7,26.1571,14.6388,5.3642,7.0459,24.2362,4.3726,5.57,7.8411,14.314,18.5797,31.9058,27.3927,15.79,55.2613,46.5616,0.6493
2018/10/24,43.0671,3.0027,10.9657,5.9733,5.26,14.8143,8.5433,21.6087,6.8973,7.1324,8.77,26.1571,14.6292,5.3063,6.9763,23.9022,4.3824,5.7,7.9107,14.3537,18.4625,31.5632,27.1667,15.63,53.7442,46.5616,0.6493
2018/10/25,42.7997,2.9033,10.9855,6.0032,5.09,14.6161,8.4738,21.4209,6.8279,7.2137,8.7,26.1768,14.5516,5.1809,6.8469,24.7864,4.3433,5.63,7.7616,14.7802,18.3941,31.2739,26.872,15.68,54.6366,46.2432,0.6434
2018/10/26,43.0671,2.9033,10.936,5.9833,5.09,14.4575,8.5235,20.9761,6.8874,7.3415,8.79,26.108,14.6873,5.1713,7.1255,25.032,4.3726,5.67,7.8808,15.425,18.3941,30.6725,26.2923,15.47,54.4383,44.8106,0.6602
2018/10/29,44.6313,2.8536,10.6292,5.9335,5.01,14.4179,8.3447,20.5708,6.9468,7.173,8.85,26.3243,13.3212,5.1327,6.9663,24.8159,4.3041,5.57,7.7218,15.3655,18.5797,29.4316,26.5477,15.65,54.2201,44.6315,0.6484
2018/10/30,45.5422,2.8735,10.9558,5.9833,5.07,14.5665,8.5334,20.7784,6.9468,7.3473,8.71,26.3047,13.515,5.1713,7.245,24.7471,4.3041,5.67,7.8212,15.2762,18.902,29.3098,26.646,15.64,54.2995,45.9945,0.6533
2018/10/31,45.5917,2.9729,11.0449,6.053,5.2,14.9827,8.6626,21.5593,7.0063,7.3821,8.83,26.6488,13.8347,5.2002,7.245,24.7766,4.3726,5.83,7.9206,15.1473,19.3416,30.1852,26.9407,15.69,56.2529,48.1634,0.6632
2018/11/1,45.7699,2.9829,11.0548,6.053,5.17,15.0818,8.5235,21.7274,7.0459,7.4344,8.98,26.875,13.951,5.1713,7.3047,24.698,4.3628,5.89,7.9107,14.9985,19.2342,30.0634,27.6973,15.6,55.6282,48.2231,0.6652
2018/11/2,46.7995,3.0823,11.4803,6.1924,5.69,15.6664,9.3778,23.1211,7.2243,7.6667,9.3,27.5338,14.3288,5.4318,7.3445,25.2285,4.4607,6.06,8.1194,15.544,19.7324,31.2587,28.6503,15.9,58.6724,51.4366,0.68
2018/11/5,46.4926,3.0823,11.7871,6.2123,6.13,15.6962,9.5566,22.7554,7.2739,7.748,9.44,27.524,14.106,5.4511,7.4241,24.8257,4.4704,6.13,8.2386,15.5738,19.5468,31.7154,29.0925,15.73,58.8112,50.3422,0.681
2018/11/6,45.8887,3.1419,12.0642,6.2222,5.85,15.498,9.3381,22.3205,7.5315,7.6609,9.38,27.4355,14.0188,5.4221,7.5634,24.8257,4.4313,6.14,8.4871,15.5639,19.537,31.5632,29.0826,15.6,57.5618,50.8894,0.681
2018/11/7,45.2947,3.0723,12.3116,6.2123,5.83,15.5574,9.05,22.2611,7.3532,7.6377,9.21,27.1405,13.951,5.3739,7.4042,24.698,4.402,6.04,8.2982,15.6036,19.6835,32.1874,28.9844,15.38,57.5122,50.7103,0.6701
2018/11/8,45.1561,3.132,12.2325,6.1625,5.68,15.5872,8.9705,22.1524,7.3036,7.6377,9.21,27.2388,13.8153,5.3449,7.3843,24.5113,4.3922,6.18,8.2982,15.4746,19.5174,31.2967,28.7879,15.06,57.5816,51.3272,0.6741
2018/11/9,44.9581,3.0723,12.3116,6.1824,5.61,15.4385,8.8016,21.4703,7.2541,7.6377,9.3,27.2388,13.7282,5.3353,7.3345,24.5113,4.3726,6.09,8.2187,15.3754,19.5956,31.2282,28.2868,15,59.2971,50.3024,0.6711
2018/11/12,45.8689,3.2513,12.4205,6.2919,5.73,16.1619,9.1295,22.7653,7.4919,7.9862,9.55,27.288,14.106,5.4221,7.4838,25.5429,4.4607,6.28,8.4473,15.544,20.0645,32.6747,29.4462,15.38,60.0209,52.4514,0.6731
2018/11/13,46.1659,3.4005,12.6679,6.4114,5.84,16.6475,9.3679,23.5561,7.6504,7.9862,9.75,27.8485,14.416,5.4993,7.6132,26.3681,4.578,6.66,8.6163,15.4448,20.2501,33.9765,30.0652,16.2,63.9576,53.5259,0.682
2018/11/14,46.4035,3.3806,12.5096,6.4412,5.9,16.4592,9.3877,24.0009,7.6207,7.9687,9.78,27.9272,14.5226,5.5958,7.6928,26.4467,4.5389,6.52,8.5964,15.2365,20.465,34.0145,30.4189,16.18,61.4984,53.4165,0.6929
2018/11/15,45.8788,3.4104,12.7669,6.5308,5.89,16.7862,9.4772,23.6253,7.7793,8.2069,10.08,28.0157,14.5807,5.7019,7.8122,26.5744,4.578,6.53,8.8548,15.1671,20.3478,35.0118,29.9669,16.3,60.8836,52.9688,0.7137
2018/11/16,45.8491,3.4701,12.6283,6.5607,5.86,16.6673,9.4175,23.6253,8.0865,8.3056,9.98,28.3205,14.7454,5.7887,8.1506,26.7021,4.6172,6.55,9.0833,15.2266,20.3478,34.3343,30.5564,16.36,59.8821,52.2027,0.7355
