ÈÕÆÚ,000004.SZ,000153.SZ,000513.SZ,000566.SZ,000597.SZ,000623.SZ,000739.SZ,000756.SZ,000766.SZ,000788.SZ,000813.SZ,000908.SZ,000915.SZ,000931.SZ,000952.SZ,000963.SZ,002001.SZ,002019.SZ,002020.SZ,002099.SZ,002102.SZ,002262.SZ,002294.SZ,002332.SZ,002365.SZ,002370.SZ,002393.SZ,002399.SZ,002411.SZ,002422.SZ,002435.SZ,002437.SZ,002550.SZ,002626.SZ,002653.SZ,002675.SZ,002755.SZ,002773.SZ,002821.SZ,002898.SZ,002900.SZ,002923.SZ,002940.SZ,300006.SZ,300016.SZ,300086.SZ,300110.SZ,300158.SZ,300194.SZ,300199.SZ,300233.SZ,300254.SZ,300267.SZ,300363.SZ,300401.SZ,300434.SZ,300436.SZ,300452.SZ,300497.SZ,300558.SZ,300573.SZ,300583.SZ,300584.SZ,300630.SZ,300636.SZ,300702.SZ,300705.SZ,300723.SZ,300725.SZ,300765.SZ,600062.SH,600079.SH,600200.SH,600216.SH,600227.SH,600267.SH,600276.SH,600380.SH,600420.SH,600488.SH,600513.SH,600521.SH,600613.SH,600664.SH,600673.SH,600781.SH,600789.SH,600812.SH,600851.SH,603079.SH,603168.SH,603222.SH,603229.SH,603351.SH,603456.SH,603520.SH,603538.SH,603669.SH,603676.SH,603707.SH,603811.SH,688321.SH,900904.SH,900917.SH
2019/3/25,21.67,6.8955,25.913,8.42,8.6407,17.8511,10.3058,7.5744,8.2,8.7742,12.49,5.49,22.6147,9.86,11.38,26.8011,17.2809,13.4184,10.945,6.3991,2.14,12.6606,26.1177,8.4151,12.4857,14.9583,30.9343,24.5145,19.99,27.7019,4.6711,6.2547,4.8323,13.6236,12.8464,12.5043,15.6687,37.8122,89.2792,16.3184,13.2877,16.9513,42.0617,5.467,10.5988,6.5723,3.8139,4.85,3.97,10.99,18.8701,8.5677,4.272,11.398,15.2942,9.8897,27.65,16.2562,18.5466,45.8294,19.3026,38.2104,27.9784,48.0203,20.7633,30.5198,15.2466,36.5339,77.1333,38.76,13.6632,11.47,7.66,10.8423,4.07,11.1,59.1546,8.6233,10.2347,4.6266,7.8233,16.14,8.53,5.17,9.2701,14.83,7.7813,4.945,8.5246,19.7306,8.58,24.6881,14.8117,41.5002,9.5733,20.5413,19.6935,8.5513,13.7468,25.8537,18.6147,,0.976,0.501
2019/3/26,21.67,6.5413,25.074,8.04,8.4529,17.3572,10.2959,7.2883,8.15,8.1959,11.77,5.35,22.27,9.2,11.14,25.7792,16.9042,13.0909,10.6616,6.234,2.07,12.1534,25.4091,8.2961,12.0397,14.9583,28.3177,24.2061,20.03,27.3941,4.4934,5.6262,4.6959,13.4822,13.1221,12.2455,16.0647,37.2158,87.8062,15.8451,13.7161,16.3767,42.6682,5.6948,9.8658,6.3672,3.9529,4.82,3.82,10.48,18.4361,8.2486,4.3318,10.9707,14.58,10.0681,26.8,16.1574,17.4552,43.9244,18.3176,37.3343,27.562,47.3288,20.0246,29.6734,14.3503,35.4389,76.1356,42.64,13.1738,10.98,7.61,10.241,3.98,10.75,59.4454,8.2804,9.8293,4.4688,7.5167,15.42,8.01,5.42,9.1313,14.4,7.6206,4.8159,8.176,19.2627,8.05,24.4982,14.9412,41.599,9.1927,20.0173,19.1291,8.3036,13.0998,25.3175,18.9293,,0.945,0.4892
2019/3/27,21.67,6.7676,25.772,7.91,8.5669,17.4757,11.3246,7.6927,8.97,8.5748,12.95,5.42,22.3586,9.31,11.28,26.6528,17.2809,13.2497,10.8278,6.5059,2.07,12.6308,25.8168,8.5539,12.2478,16.0944,27.7056,24.7334,20.86,28.6948,4.5592,5.4566,4.8712,13.8026,14.2246,12.6238,17.1139,38.7374,89.7769,16.2198,14.5061,18.0156,41.4748,6.1405,9.9945,6.5332,4.2906,4.83,4.02,10.45,18.367,8.3683,4.761,10.9211,13.737,9.8996,26.68,16.671,18.6789,44.084,18.5464,37.4239,28.1866,47.4884,20.414,32.6408,14.659,35.4489,78.7834,46.9,13.3696,11.19,7.72,10.4283,4.06,10.98,61.78,8.4665,10.0963,4.7351,7.7244,15.57,8.25,5.96,9.2205,14.64,8.0721,5.3025,8.2557,20.1089,8.19,24.838,15.9173,41.6837,9.1732,20.6971,19.5449,8.4576,13.5278,26.8572,19.067,,0.943,0.4922
2019/3/28,21.67,6.5315,25.2968,7.41,8.5535,17.2287,10.8894,7.4264,8.67,7.9666,14.25,5.44,21.8169,8.9,11.15,26.1006,17.4934,12.7336,10.6323,6.3602,2.03,12.223,25.3121,8.1673,11.3857,15.7456,27.0045,24.7633,20.3,27.9104,4.5263,5.0476,4.7836,13.3692,14.0769,12.2853,16.1834,37.9881,88.4332,16.3972,13.7922,18.5184,40.2912,5.774,9.6776,6.4258,4.7177,4.87,3.75,10.24,17.9626,8.3084,5.2401,10.8316,13.8362,9.5528,26.21,16.0586,18.2407,42.9769,18.3773,36.7469,27.9883,48.8648,20.2243,32.6109,13.9918,35.0407,70.9089,51.59,12.9977,11.14,7.21,10.3494,3.9,10.99,64.65,8.4274,9.7304,4.528,7.4277,15.03,8.02,6.37,9.0916,14.23,7.6053,5.0344,8.1959,20.2483,7.89,24.3483,15.3396,40.0954,9.1537,20.2793,19.0895,8.4107,13.0102,26.1754,18.2213,,0.945,0.4922
2019/3/29,21.67,6.7282,25.9799,7.55,8.8152,17.9894,10.9982,7.5448,8.86,8.0663,14.22,5.69,22.9299,9.24,11.38,26.8918,17.8508,13.1505,10.9939,6.4379,2.06,12.4816,26.3894,8.4448,11.4353,16.6326,27.4488,25.7781,20.31,28.7445,4.6645,5.1873,4.9589,12.5212,14.5199,12.6138,16.3418,38.9362,91.6083,16.5649,13.9445,18.2899,40.6238,6.3485,10.0342,6.6211,5.1944,5.08,4.13,10.72,18.3177,8.458,5.7691,11.08,14.1238,9.9392,27.08,16.3944,18.5218,44.842,18.9842,37.7126,28.7319,49.9951,20.7334,33.4075,14.2308,37.4299,75.652,52.99,13.4968,11.42,7.53,10.5367,3.99,11.28,65.42,8.6527,10.0567,4.6069,7.5464,15.5,8.35,6.24,9.1412,14.65,7.5824,5.0344,8.3354,20.4772,8.06,24.908,15.2201,40.6248,9.183,20.9945,19.5251,8.4911,13.2093,27.945,18.713,,0.966,0.4981
2019/4/1,21.67,6.925,26.7149,7.79,8.9963,18.345,11.2059,7.89,9.75,8.2657,13.96,5.84,24.0035,10.07,11.66,27.9714,18.5173,13.7162,11.1209,6.7972,2.09,13.0286,26.7291,8.6431,11.8812,18.2968,28.4066,26.8625,20.55,29.2012,4.8158,5.307,5.0564,12.9358,14.8448,12.7632,16.7278,40.6873,91.2101,17.6692,14.2681,19.0278,41.0835,6.8338,10.3214,6.7773,5.7109,5.16,4.54,11.13,19.1956,8.7373,5.8989,11.4179,14.5304,10.2563,27.82,17.0364,19.7952,45.3207,19.3026,38.9173,29.2573,51.5311,21.1926,34.6323,14.669,40.3267,78.2846,54.49,13.947,12.18,7.89,10.9408,4.17,11.81,65.75,8.9075,10.3633,4.7154,7.764,15.89,8.57,6.42,9.4287,15.25,7.8578,5.1337,8.5943,22.5279,8.43,26.2074,15.6384,41.6272,9.2318,21.5397,20.0895,8.8125,13.5776,28.9715,19.1063,,0.982,0.509
2019/4/2,21.67,6.925,26.2843,7.82,8.9963,18.2957,11.3147,7.7913,10.73,8.505,13.4,5.77,24.2202,9.7,11.61,27.4769,18.4594,14.3017,10.9939,7.4478,2.07,13.0087,26.3215,8.4944,12.5055,20.1205,28.3276,26.8725,20.1,29.0026,4.8355,5.2571,4.9979,12.8227,14.9334,12.3251,16.421,40.5802,87.9853,17.3044,14.0778,19.1061,40.4281,6.5961,10.47,6.8359,5.4824,5.08,4.99,11.17,19.314,9.1263,5.9488,11.3782,14.4213,10.514,27.76,17.0265,18.9601,44.7023,19.2429,39.9029,28.4047,51.6308,21.1227,35.1003,14.6989,43.7113,75.6904,53.2,13.8981,12.54,8.21,10.8817,4.14,12.16,65.28,8.8487,10.3237,4.8338,7.7739,16.6,8.71,6.09,9.3197,15.31,7.9114,5.094,8.6042,23.613,8.4,27.8166,15.6384,41.5637,9.0171,21.653,20.1291,8.779,13.5676,27.9373,18.9195,,0.978,0.507
2019/4/3,21.67,6.9742,26.4476,8.01,8.9695,18.5723,11.0278,8.1267,11.47,8.3255,13.02,6.09,24.2301,9.68,11.76,27.4687,18.7975,14.6293,11.0721,7.3021,2.08,13.327,26.1759,8.534,12.5154,18.4862,28.3868,26.9023,19.71,28.9331,5.2105,5.2272,5.0758,12.7662,14.6577,12.0862,16.6982,40.282,89.2792,17.5706,14.2491,18.5446,40.4966,7.2597,10.4,6.9434,6.0287,5.09,5.49,11.24,19.8368,9.0365,6.5477,11.1993,14.5106,10.7023,29.4,17.3919,18.5714,44.3433,19.3424,39.9726,28.4444,50.0217,21.4322,34.5725,15.3163,45.1448,73.7563,50.93,14.1819,12.52,8.25,11.0197,4.14,12.16,65.58,8.9173,10.6797,4.8535,7.9222,16.89,8.68,6.12,9.4089,15.75,7.9649,5.1237,8.8731,25.1262,8.61,26.8171,15.5787,41.7966,9.1244,21.9433,20.4756,8.7723,13.6672,28.5195,19.7652,,0.981,0.509
2019/4/4,21.67,7.1217,26.507,7.87,8.8822,18.76,11.1169,8.2056,11.46,8.3455,13.28,6.26,23.8262,9.52,12.1,27.6912,19.5702,15.066,11.0134,8.0304,2.04,13.0684,26.3118,8.4944,12.7631,18.9844,28.5448,26.3551,19.84,29.4891,5.1711,5.2671,5.0271,12.9735,14.6479,11.8871,16.52,40.412,89.9461,17.1762,14.0968,18.5446,40.5064,7.6855,10.17,6.8359,6.5054,5.07,6.04,11.05,19.9749,9.1363,6.927,11.2092,15.1156,10.7419,29.11,17.1746,19.4148,44.5328,19.6409,40.8188,29.6936,49.0243,21.7915,33.8556,14.9279,44.7765,73.2882,51.25,14.2407,12.56,8.32,11.1774,4.13,12.57,66.14,8.8879,10.7391,4.8141,7.9915,17.04,8.58,6.18,9.2602,16.37,7.9343,5.1436,8.7636,27.6348,8.46,29.116,15.6882,41.9872,9.0366,21.9645,20.5846,8.7723,13.5776,28.0292,20.1192,,0.972,0.508
2019/4/8,21.67,7.0528,26.1655,7.73,9.2244,18.6217,11.4235,9.0241,12.1,8.1161,14.19,6.19,23.4421,9.48,12.25,27.1967,20.4975,14.9965,11.1893,8.8364,1.99,13.0187,26.0497,8.4448,13.6748,18.9844,28.8015,26.0765,19.55,30.3331,5.0395,5.0576,4.9882,13.567,14.7759,11.8074,16.6586,38.5692,85.8952,16.9593,14.7726,19.5697,40.2423,7.8242,9.91,6.7676,7.161,5.16,6.64,10.71,19.5014,8.8271,7.5658,10.8416,15.195,10.5041,28.7,17.2635,21.358,42.4084,19.8499,39.5246,28.7616,47.6546,21.6418,35.8371,15.2366,45.8018,70.8091,53.2,14.2113,13.02,7.88,11.6899,4.27,12.61,63.98,8.8389,10.9368,5.0212,7.9123,17.09,8.3,6.65,9.1908,17.3,8.3399,5.1833,8.5744,30.4023,8.66,29.3259,15.3894,43.0108,9.0659,23.1328,21.0004,8.7188,13.926,27.5007,20.4929,,0.958,0.5001
2019/4/9,21.67,7.1512,26.7372,7.99,9.3384,18.5031,11.2454,8.7776,11.57,8.4651,14.21,6.24,23.9247,9.59,12.11,28.4329,19.8117,14.6789,11.2382,9.72,2.09,13.864,27.1367,8.3259,13.2883,20.8879,28.5053,26.1163,19.3,31.8125,5.3421,5.1175,5.1245,13.4351,14.5002,12.0265,17.2623,39.1809,87.7863,17.0579,14.5537,18.8449,40.1249,7.9232,10.24,6.9727,7.8761,5.05,7.3,10.82,19.8466,9.7148,7.6157,10.9608,14.8974,10.5635,28.89,17.6586,20.4402,43.4556,19.6907,37.2945,28.9103,48.2198,21.6118,38.5953,15.4258,44.9756,72.6435,48.81,14.3875,13.55,7.63,11.4139,4.23,12.42,64.82,8.8683,11.1346,5.1199,8.0607,17.27,8.52,6.31,9.4585,16.97,8.118,5.1436,8.7735,30.8303,9.17,28.8761,15.5388,42.1778,9.0561,22.7009,23.0995,9.0737,13.8065,27.7305,20.1585,,0.969,0.501
2019/4/10,23.84,7.3873,27.4352,8.29,9.5531,18.7797,11.2652,9.2707,11.83,8.9537,13.57,6.61,24.6832,9.6,12.55,28.3505,20.71,15.6515,11.5118,10.69,2.19,13.7447,26.9814,8.762,13.1793,21.6752,28.8312,26.3949,19.68,31.4749,5.25,5.3469,5.222,13.5011,14.4412,12.5342,17.6385,38.8445,89.4683,17.334,15.1629,18.9037,40.8879,8.7155,10.24,7.2363,8.0946,5.08,8.03,11.36,20.0242,10.1038,7.4061,11.398,15.3338,11.168,28.97,17.5499,19.4479,43.2861,21.6607,37.2845,30.457,49.769,21.7616,41.2938,16.9694,44.9955,75.9514,48.36,14.6517,13.48,8.2,12.1433,4.27,13.3,65.73,9.2407,11.2731,5.0409,8.8717,17.59,9.37,6.25,9.6171,17.44,8.929,5.3223,8.903,32.5028,9.28,28.8361,15.499,41.5566,9.3196,22.6584,22.7727,9.3415,14.1649,26.5355,20.5125,,1.035,0.5001
2019/4/11,24.91,7.0824,26.0838,7.88,9.8617,18.1969,10.8894,9.1326,10.85,8.3853,12.94,6.18,24.0035,9.36,12.1,27.2874,20.739,15.582,11.2284,10.33,2.3,13.0684,27.0882,8.2565,12.5649,21.5556,28.1499,25.2508,19.36,30.7601,5.2961,5.2072,5.0758,13.3409,13.8899,11.8174,16.5497,37.8504,87.6867,16.5747,14.6774,19.4261,39.1761,8.2203,10.34,7.0996,7.4986,5.25,7.8,10.78,20.2215,9.3457,6.877,10.8217,14.7982,10.8311,27.86,16.8389,18.5549,42.169,23.8298,36.3088,30.3281,47.2091,21.502,37.8884,16.3819,43.9204,72.1446,48.44,14.0547,12.82,8,11.9265,4.12,12.5,63.98,8.9467,11.0159,4.9324,9.7618,16.94,9.05,6.13,9.6171,16.69,9.0667,5.2727,8.6441,30.1434,8.79,29.066,15.1902,40.9425,9.7978,21.7804,21.6836,8.9196,13.4781,25.892,19.5882,,0.991,0.4931
2019/4/12,22.48,6.9938,25.6383,7.72,9.3921,18.0487,10.3652,8.5902,10.15,8.1361,12.38,5.99,24.0035,9.2,11.92,26.9495,20.5845,15.5622,11.1112,9.39,2.19,12.7402,26.6029,7.8105,12.1983,19.403,28.14,25.2408,19.5,29.6778,5.1447,5.0177,4.9589,13.9627,13.8604,11.5486,16.0647,37.1622,85.7857,16.2888,14.2396,18.2507,38.687,7.5271,9.62,6.9531,6.7537,5.78,7.65,10.28,19.8269,9.1263,6.4978,10.6229,14.7189,10.5437,27.95,16.8685,18.7616,41.2215,24.8745,36.4183,28.0577,47.8807,21.2425,38.5854,14.9578,44.7964,70.9933,46.78,14.4756,12.8,7.64,11.7293,4.09,12.15,64.62,8.7605,10.8083,4.8239,8.7827,16.77,8.15,5.84,9.974,16.4,8.1639,5.1734,8.903,28.6104,9.03,29.7357,15.1005,41.3307,9.3782,21.3556,21.7925,8.7188,12.9405,25.5549,19.2735,,0.957,0.4961
2019/4/15,21.51,6.8955,25.2374,7.54,9.4458,18.2265,10.1278,8.5803,10.14,8.0762,12.38,5.89,24.0429,9.17,11.61,26.8258,20.6714,15.6515,10.8962,9.18,2.28,12.3921,26.37,7.642,12.0992,18.4363,27.9129,24.7633,19.46,29.8863,5.0724,4.898,4.881,14.2265,13.5257,11.3196,15.8667,38.1639,84.4022,16.1014,14.0207,17.885,38.3055,7.0715,9.54,6.8164,7.3,5.22,8.42,10.2,19.3337,8.9069,7.1465,10.4143,14.5304,10.2563,27.61,16.3352,18.1745,42.2089,27.3619,36.5776,26.9374,47.6014,20.7434,38.5456,14.5694,44.7964,70.4407,46.48,14.1232,12.41,7.42,11.5815,4.05,11.88,63.35,8.5939,10.6105,4.7845,8.2585,16.15,7.97,5.83,9.7658,15.8,8.0262,5.2826,9.0623,26.4303,8.84,29.4058,14.7918,41.1896,9.1244,21.1432,22.0598,8.7255,12.841,25.1949,19.1555,,0.957,0.4922
2019/4/16,21.08,6.984,25.4527,7.72,9.4122,19.165,10.2762,8.7381,10.4,8.166,12.63,6.05,24.1611,9.34,11.73,27.3533,21.0191,16.5646,11.0232,9.55,2.32,12.6507,26.07,7.6618,12.5649,18.2769,27.9327,25.2707,19.59,30.0551,5.1316,4.9778,4.9784,14.3961,13.6733,11.449,16.0845,38.8827,86.0743,16.3184,14.2396,18.1071,38.7457,7.0715,9.8,7.0605,7.6178,5.16,9.26,10.38,19.5704,9.0266,7.5658,10.4838,14.6395,10.4644,28.29,16.7105,19.9937,42.8373,30.0981,36.936,27.4926,48.2065,21.2924,39.8002,14.8383,44.6471,71.9143,46.76,14.2994,12.6,7.56,12.37,4.19,12.18,64.86,8.6919,10.7984,4.8338,8.4266,16.26,8.1,5.92,9.8352,16.23,8.1945,5.4415,8.9428,26.271,8.97,30.0355,14.8416,41.6837,9.222,21.3981,22.8618,8.779,13.1197,24.5897,19.5783,,0.967,0.4971
2019/4/17,21.2,7.043,25.5047,7.88,9.3317,19.1749,10.197,8.5705,11.27,8.2258,12.98,6.02,24.5256,9.39,11.74,27.1885,20.4975,16.2371,10.9939,10.03,2.3,12.5811,25.98,7.751,12.5649,18.6855,28.1992,25.0617,19.78,29.6381,5.1316,4.9678,5.0369,14.2831,13.565,11.5984,16.1933,38.378,89.3987,16.4268,14.3348,18.316,38.9315,7.0517,10.03,7.5,7.8959,5.36,10.19,10.29,19.4225,9.3756,7.985,10.5633,14.5999,10.8608,28.49,16.7203,20.8619,41.5806,33.1129,36.9858,27.6611,47.6812,21.4222,38.7945,14.8383,47.0959,72.6665,46.77,14.2309,12.48,7.73,12.1532,4.17,12,64.53,8.7507,10.8182,4.8338,8.5948,16.2,8.13,6.08,9.6171,16.18,8.2327,5.4216,8.8532,26.2511,9.28,30.1055,14.742,42.3261,9.2415,21.4122,22.3767,9.067,13.1097,24.9728,19.6865,,0.967,0.4971
2019/4/18,21.3,7.0627,25.0369,7.71,9.2177,19.086,10.385,8.4028,10.76,8.1161,12.14,5.92,24.0922,9.18,11.56,26.661,20.2464,16.0088,10.8571,10.53,2.42,12.3822,25.64,7.6122,12.3866,18.526,27.9228,25.3105,19.5,29.3601,5.1053,4.888,5.183,13.925,13.3878,11.4988,15.7182,40.5726,91.5784,16.4465,14.0778,17.5651,38.374,7.5172,9.86,7.9883,7.151,5.31,10.02,10.9,19.6789,9.0864,7.2164,10.5434,14.3519,10.5833,28.81,16.4537,20.0929,42.1491,36.4262,36.6772,27.5223,46.8102,21.3723,37.8286,14.4499,47.2751,71.4538,45.81,14.0449,12.49,7.62,12.1729,4.1,11.89,64.13,8.5939,10.6995,4.9423,8.2882,15.9,8.04,5.86,9.5675,16.15,7.9726,5.2727,8.7138,25.6936,9.14,30.6852,14.4431,41.3307,9.2318,20.9024,22.6341,8.8259,12.8211,25.2639,20.1585,,0.956,0.4902
2019/4/19,22.12,7.2299,25.1706,7.84,9.3451,19.1551,10.2366,8.5409,10.53,8.0962,12.27,5.96,23.3535,9.16,11.64,27.9467,20.3237,16.4554,10.945,9.85,2.44,12.6407,25.73,7.8402,12.4262,18.3865,28.1696,25.2906,19.41,30.0352,5.2039,4.9578,5.1635,14.9143,13.506,11.5486,15.8271,41.5819,93.0415,16.4958,13.9921,17.7087,38.7065,7.6558,10.32,7.7148,7.3099,5.6,11.02,10.74,19.6888,9.994,7.6755,10.5534,14.3618,10.7221,28.77,16.7302,19.5141,41.8898,40.0678,36.6672,27.6611,47.8807,21.6318,37.5399,14.6491,48.4797,71.7532,45.9,14.133,12.73,7.73,12.232,4.12,11.91,64.45,8.6135,10.6995,4.9324,8.3178,15.8,8.08,5.82,9.4783,16.63,7.942,5.2826,8.7038,25.8628,10.05,30.5553,14.4133,40.9425,9.2123,21.1998,22.2777,8.7924,12.9007,24.9728,20.7977,,0.957,0.4892
2019/4/22,21.12,7.1315,24.8067,8.07,9.3787,18.7204,10.108,8.4916,10.02,8.0463,11.69,5.87,23.7573,9.16,11.42,27.8807,19.5123,16.118,10.8864,9.45,2.33,12.4319,25.51,7.7213,12.2379,17.5095,28.0413,24.7036,19.39,29.1913,5.1382,4.8381,5.0758,15.9413,13.5355,11.459,15.6786,43.4324,93.2605,16.5451,13.5638,17.7414,38.1098,8.0718,10.1,7.793,6.8729,5.9,9.92,10.75,19.3929,9.9741,7.965,10.454,13.9552,10.3554,28.73,16.4339,18.5632,40.9821,44.0776,36.0798,27.1158,48.9179,21.2525,38.1871,14.4997,47.2851,71.6073,45.29,13.859,12.24,7.54,11.7096,4.05,11.46,62.14,8.6331,10.4918,5.1199,8.1893,15.32,7.96,5.61,9.3791,16.81,7.7966,5.1535,8.8034,24.29,10.4,30.5653,14.5925,40.3637,9.1732,22.0637,21.5351,8.9263,12.7315,25.1336,21.1419,,0.956,0.4872
2019/4/23,20.71,6.8364,24.7251,8.19,9.2646,18.6315,9.8707,8.4521,9.92,7.817,11.46,5.71,23.7967,9.15,11.36,28.6637,19.6185,15.1354,10.73,9.4,2.27,12.1932,24.72,7.7114,11.8713,17.5394,27.3699,24.7832,19.38,28.9033,5.1842,4.7583,4.9882,15.0651,13.0728,11.23,15.9162,43.4401,92.7429,15.9437,13.3924,18.4597,37.3664,7.8539,10.43,7.8711,6.9524,5.78,9.33,10.92,19.4323,10.0738,8.3942,10.0565,13.7866,10.187,29.2,15.95,18.8112,40.9722,48.4854,35.6816,26.4218,49.031,20.7633,37.9182,14.1213,45.6923,68.3071,45.9,13.673,12.01,7.55,11.6012,3.96,11.54,62.84,8.4665,10.3139,4.9522,8.0607,15.35,7.76,5.31,9.3395,15.9,7.9114,5.0344,8.8433,26.719,10.1,30.5553,14.2838,40.5048,8.4803,22.4956,21.4955,8.6451,12.413,25.2026,20.4437,,0.948,0.4862
2019/4/24,21.36,6.9742,24.8067,8.73,9.2646,18.6908,9.9893,8.4521,10.9,7.8469,11.62,5.78,23.4717,9.08,11.43,28.3093,19.2997,15.7408,10.818,9.21,2.28,12.402,24.63,7.9096,11.9605,17.7387,27.1428,25.0219,19.35,28.6353,5.1908,4.8282,5.0369,15.0651,13.3485,11.82,16.035,42.706,93.2406,15.8549,13.8017,18.8972,37.7479,8.0817,10.1,7.8223,6.6942,5.8,9.16,11.55,19.4718,10.8219,7.8752,10.2155,13.856,10.2861,30.59,16.3549,18.3895,43.2861,53.3309,35.9604,26.8581,49.5363,20.8632,35.2994,14.3404,46.2498,73.5338,44.5,13.7807,11.8,7.48,10.8423,4,12.1,62.85,8.5155,10.4523,5.3172,8.0508,14.97,7.93,5.84,9.4783,16.13,7.8196,5.1039,8.8233,28.0927,10.55,30.2954,14.2738,40.3848,8.4511,22.4743,21.5747,8.7857,12.6319,25.2255,21.1222,,0.95,0.4852
2019/4/25,21.67,6.6791,24.4132,8.87,9.1238,17.9696,9.7718,7.7026,10,7.3384,11.19,5.49,23.0087,8.6,11.02,27.5016,19.2128,15.6118,10.476,9.01,2.17,12.0341,24.18,7.2951,11.4254,17.1408,26.264,24.7732,19,28.3275,4.9342,4.5888,4.92,14.9803,12.7972,11.3,15.7875,42.2472,92.3746,15.0957,13.2116,18.4662,36.2317,8.1411,9.46,7.1875,6.2373,5.63,8.39,11.24,18.5643,9.7447,8.0149,9.7186,13.9849,9.7014,29.51,15.6833,17.5213,42.6877,58.664,34.7657,26.0253,48.5323,20.1145,35.3592,13.5735,45.0453,72.2137,42.26,13.3011,11.42,7.09,11.0295,3.79,11.74,63.9,8.251,10.0567,4.9226,7.8332,14.54,7.5,5.46,9.2899,15.26,7.6589,4.8259,8.3453,25.7932,11.61,30.0755,13.9451,40.6743,7.8753,22.1203,20.3766,8.4978,11.8953,25.5779,20.7879,,0.938,0.4744
2019/4/26,22.18,6.4725,24.636,8.12,8.8487,17.8215,9.8805,7.5744,9.45,7.1988,11.13,5.42,22.3586,8.3,10.87,26.7105,18.4594,15.2247,10.476,8.99,2.26,11.686,24.02,7.4239,11.4947,16.2339,25.7209,24.6439,20.3,28.0991,4.7434,4.5788,4.881,15.2629,12.5019,11.22,15.837,42.8819,93.1609,15.0267,13.2211,17.8916,35.9089,7.329,9.39,7.2266,6.2174,5.37,9.07,10.86,18.5643,8.8071,7.6356,9.0628,14.223,9.7906,28.6,15.95,18.0836,40.8625,64.5344,34.5964,25.817,47.4817,19.3458,35.0405,13.1752,44.5774,75.8286,41.74,13.164,11.19,6.79,10.8521,3.62,11.47,62.33,8.1824,9.9183,4.5082,7.675,13.99,7.34,5.3,9.1313,14.86,7.4676,4.7365,8.3553,26.5497,10.45,29.2859,13.706,40.0248,7.9046,22.4035,20.6935,8.3906,11.9849,23.8237,20.4535,,0.929,0.4724
2019/4/29,22.98,6.2364,24.8067,8.12,8.52,17.6634,9.6827,7.456,8.83,7.0592,10.02,5.23,22.4177,7.86,10.59,27.1802,18.2565,14.3414,11.5216,9.13,2.24,11.7357,23.88,7.5032,11.3164,16.6425,25.2865,24.9026,20.95,28.397,4.7237,4.1498,4.6959,13.7366,12.3444,11.13,16.4408,42.4384,93.8278,14.3562,12.5453,17.3496,35.1362,6.5961,8.88,7.1289,5.5917,5.19,8.16,10.96,18.15,7.9294,6.877,8.7448,14.2428,9.2951,26.93,16.0586,16.9673,39.3165,58.077,34.0688,24.5381,47.9139,18.8367,35.8072,12.5279,44,73.6412,40.82,13.5849,11.23,6.42,10.1129,3.58,11.27,65.32,8.398,9.7403,4.4096,7.2991,14.14,6.98,4.77,8.9231,14.92,7.0697,4.6471,8.0665,27.5552,9.41,29.7856,13.7658,38.1401,7.6899,22.4743,21.0796,7.9888,11.2981,24.6663,21.5352,,0.904,0.4655
2019/4/30,25.28,6.3741,25.3488,8.12,8.4931,18.0586,9.8707,7.6434,9.01,7.2188,10.06,5.31,22.4374,8.34,10.64,28.7626,18.3628,14.7484,11.7171,9.13,2.35,11.7357,24.06,7.5131,11.5443,18.1374,25.4346,23.5495,20.31,28.4962,4.7763,4.5688,4.7056,13.7084,12.1081,11.53,14.7977,38.1945,90.7821,14.6224,12.8975,17.8132,35.8013,6.5664,9.39,6.8652,5.7109,5.16,7.91,10.78,18.8,8.1289,6.2682,8.7746,14.4809,9.196,27.1,16.2759,17.1575,40.0147,59.6988,34.2778,24.9248,47.5948,18.9266,34.6024,12.747,44.5,69.9803,41.21,13.9568,11.75,6.5,10.2213,3.46,11.56,65.75,8.5841,9.9183,4.5181,7.4772,14.97,7.11,4.77,8.9826,15.54,7.1157,4.7166,8.0864,28.1425,8.47,29.6357,13.7857,38.7965,7.768,23.5719,21.5054,8.0089,11.4175,25.6162,20.6502,,0.914,0.4714
2019/5/6,22.75,6.0495,24.0345,8.68,7.9162,16.6162,9.208,6.8939,8.11,6.5507,9.05,4.85,20.2016,7.92,9.86,28.4082,17.0394,13.2695,11.8832,8.22,2.38,10.6317,22.4,6.9977,10.8209,16.3236,23.3908,21.6791,20,27.0963,4.3092,4.2795,4.2575,12.3422,11.2222,10.7,13.3229,34.9371,85.1985,13.4097,11.7457,16.5007,33.1407,5.9127,8.85,6.1914,5.3633,4.87,7.12,9.7,18.05,7.5504,5.6394,8.238,13.2411,8.2843,25.05,15.1007,15.6857,37.98,53.7289,31.9183,23.16,43.8845,17.2695,31.7645,11.4822,40.05,67.6317,38.34,12.8313,11.42,5.86,9.3145,3.11,10.61,64.2,8.0942,9.147,4.1235,6.9826,13.99,6.49,4.44,8.0803,14.53,6.4041,4.379,7.2798,29.0783,7.62,29.6157,12.949,35.8035,7.3483,22.0707,19.8024,7.3728,10.4022,23.5709,18.5852,,0.879,0.4427
