ÈÕÆÚ,000403.SZ,000504.SZ,000518.SZ,000661.SZ,002007.SZ,002038.SZ,002166.SZ,002252.SZ,002581.SZ,002680.SZ,002693.SZ,002880.SZ,300009.SZ,300122.SZ,300142.SZ,300204.SZ,300239.SZ,300255.SZ,300289.SZ,300294.SZ,300357.SZ,300381.SZ,300485.SZ,300601.SZ,300683.SZ,600080.SH,600161.SH,600196.SH,600530.SH,600645.SH,600739.SH,600796.SH,600867.SH,603590.SH
2018/6/15,30.4,22.44,4.78,209.3205,21.194,30.1521,7.0192,19.52,11.18,22.95,6.94,45.5454,17.3217,43.8319,22.0452,11.1708,4.4994,5.6431,8.349,32.7983,21.8045,9.5857,14.751,57.9973,48.2834,9.4516,16.6607,42.1948,5.9928,23.58,14.8405,6.08,23.5848,
2018/6/19,29.69,21.25,4.3,204.4535,21.0632,28.8025,6.3198,19.52,10.29,22.04,6.29,42.5064,16.0646,42.666,19.9576,10.2049,4.0624,5.0877,7.5131,31.7294,20.8372,9.1387,13.4225,58.2462,48.2834,9.1832,16.1718,42.2925,5.3994,21.22,14.2971,6.08,23.1805,
2018/6/20,29.88,20.48,4.23,211.4349,21.495,29.744,6.2943,19.52,10.68,23.1,6.74,44.0159,16.995,45.6698,20.8066,10.2718,4.0922,5.167,6.7668,32.4321,21.6166,9.6353,13.7117,59.889,48.2834,9.3522,16.4576,41.9896,5.3797,21.03,14.3366,6.08,23.9496,
2018/6/21,30,20.5,4.01,213.5093,20.9324,26.7683,6.0555,19.52,10.09,22.8,6.42,42.6553,17.0643,44.9682,20.8965,10.0136,3.963,5.0084,6.5777,31.769,21.401,9.1188,13.6823,60.6159,48.2834,9.3721,16.4512,41.8235,5.1522,20.31,14.3563,6.08,23.9989,
2018/6/22,29.95,20.48,4.05,212.7913,20.9847,25.3133,6.1578,19.52,10.44,22.39,6.54,43.5293,17.3019,44.9485,20.7267,10.1475,4.0127,5.088,6.1498,31.7888,21.7216,9.0095,13.9716,59.2518,48.2834,9.3919,16.7174,42.8886,5.2808,20.62,14.5045,6.08,24.4031,
2018/6/25,29.3,20.59,4.04,215.3345,21.0698,24.0954,6.0725,19.52,10.44,20.78,6.47,43.281,17.2722,44.7607,20.467,10.0805,4.0226,5.5958,6.1299,31.482,22.6557,8.7314,13.8294,58.6644,48.2834,9.5609,16.6425,43.2502,5.3006,20.17,14.3662,6.08,24.0186,
2018/6/26,29.3,20.4,4.12,211.6942,21.0698,24.7208,6.0725,19.52,10.64,21.22,6.47,43.6584,17.9354,43.8616,20.0974,10.1857,4.1021,5.5759,6.1498,31.6107,22.8933,8.7314,14.0206,57.0614,48.2834,9.7298,16.5593,42.4977,5.3896,18.35,14.3168,6.08,23.6045,
2018/6/27,29.8,20.4,4.11,208.0439,20.766,23.707,6.0299,19.52,10.43,21.4,6.41,43.6187,17.6582,42.251,18.8289,10.0901,4.0822,5.3369,6.1598,30.9871,21.5005,8.6718,14.3588,54.8709,48.2834,9.7298,16.2682,40.0352,5.3599,17.85,14.3069,6.08,22.6185,
2018/6/28,29.5,21.15,4.05,206.4482,20.4293,23.7728,6.1578,19.52,10.35,21.1,5.97,43.3208,17.4207,42.4881,18.9587,9.9849,4.0922,5.2075,6.2394,29.7995,20.6714,8.5228,13.7608,56.2549,48.2834,9.7298,15.711,38.6574,5.35,17.9,14.9887,6.08,22.579,
2018/6/29,29.97,21.7,4.13,227.093,21.2348,25.0105,6.2431,19.52,10.65,22.29,6.17,44.6516,18.2521,45.1955,19.9576,10.3483,4.2014,5.3867,6.4483,30.6704,22.0366,8.6519,14.2254,61.7808,48.2834,9.7696,16.0936,40.4456,5.4687,19.26,14.9986,6.08,23.6341,
2018/7/2,29.82,21.85,4.15,229.3869,21.116,24.497,6.1663,19.52,10.14,23.14,6.38,44.2046,18.163,46.7369,19.4681,10.2336,4.0922,5.2473,6.2991,31.2841,22.2743,8.3639,13.8201,66.0123,48.2834,9.6006,15.9189,39.5955,5.3401,19.91,14.8108,6.08,24.3242,
2018/7/3,30,21.9,4.19,224.2008,21.5386,24.0888,6.3113,19.52,10.52,22.73,6.47,45.1084,17.8166,46.4405,19.4282,10.4727,4.2014,5.3967,6.3986,31.1752,23.9214,8.195,14.0771,66.7093,48.2834,9.7696,15.9106,38.374,5.3896,20.39,14.88,6.08,23.6932,
2018/7/4,29.8,21.72,4.14,223.4029,22.8459,23.8518,6.1578,19.52,10.18,21.88,6.23,43.7279,17.4207,46.4306,18.9088,10.3483,4.1816,5.327,6.2394,31.769,22.9265,7.6785,13.7706,66.7093,48.2834,9.859,15.9938,38.0906,5.3401,19.93,14.72,6.08,23.358,
2018/7/5,29.59,20.78,4.01,218.3564,22.5092,23.1869,6.064,19.52,9.61,21.22,6,42.8639,16.6288,43.9801,18.659,10.1666,4.0723,5.1577,6.11,31.4127,22.3406,7.6089,13.5433,64.4193,48.2834,9.7895,15.4448,38.4913,5.1522,18.76,14.46,6.08,22.9537,
2018/7/6,29.52,20.45,3.97,216.1922,22.0866,23.6082,6.1237,19.52,10.05,21.8,5.95,43.3108,16.7476,45.4524,18.9387,10.4057,4.0524,5.1975,6.14,31.7591,21.6166,7.7281,12.357,64.3197,48.2834,9.9187,15.212,38.9408,5.1423,20.63,14.54,6.08,23.0918,
2018/7/9,29.9,20.73,4.11,235.8696,23.0902,24.3982,6.2431,19.52,10.43,23.5,6.1,44.3536,18.064,48.0906,19.8877,10.4535,4.1915,5.3071,6.24,32.7191,23.0812,7.8672,12.8414,65.8431,48.2834,10.1671,15.5363,40.1036,5.2709,20.65,14.64,6.08,24.2749,
2018/7/10,30.61,20.78,4.11,233.466,22.9648,24.339,6.2516,19.52,10.38,23.36,6.23,44.88,18.163,48.9799,20.5769,10.4727,4.1816,5.3568,6.21,32.5113,23.026,7.897,13.7311,66.4504,48.2834,10.3162,15.7609,40.1036,5.2907,20.98,14.51,6.08,24.4228,
2018/7/11,30.18,20.58,3.99,240.956,22.8327,23.7991,6.1493,19.52,9.94,22.97,6.07,44.2642,18.5094,49.4542,20.4071,10.3196,4.0723,5.1975,5.8,32.4019,23.1199,7.6487,13.3851,66.0223,48.2834,10.2367,15.5862,39.3805,5.1226,20.27,14.5,6.08,25.0046,
2018/7/12,30.7,20.9,4.07,245.1448,23.11,24.9051,6.2857,19.52,10.25,24.11,6.18,45.1978,18.8163,51.7268,21.0164,11.3525,4.1816,5.3668,5.99,32.7499,23.7556,7.8672,13.8992,71.2595,48.2834,10.2864,16.0853,39.6541,5.3401,20.74,14.51,6.08,25.4877,
2018/7/13,30.64,20.6,4.14,254.6195,23.1167,25.3528,6.3966,19.52,10.45,24.55,6.28,45.3368,19.331,52.211,21.6457,11.2378,4.5987,5.7651,6.24,33.247,25.3308,7.9467,14.0376,71.9863,48.2834,10.187,16.4928,41.1199,5.4489,21.58,14.47,6.08,26.3356,
2018/7/16,30.6,20.6,4.13,249.4832,24.1929,25.4187,6.3369,19.52,10.09,22.1,6.18,47.1642,19.331,52.3295,21.376,11.0848,4.5789,5.6356,6.52,33.0084,25.6956,8.0857,13.9684,72.5837,48.2834,10.1572,16.5011,40.8951,5.4192,21.55,14.66,6.08,25.9511,
2018/7/17,30.58,20.48,4.18,249.8322,23.6449,24.9644,6.5416,19.52,10.33,19.89,6.1,51.8816,19.034,50.8573,21.2761,10.97,4.4597,5.7153,6.41,32.8891,25.0655,8.0162,14.087,71.0404,48.2834,10.2765,16.4595,40.2013,5.3896,21.6,14.54,6.08,25.4384,
2018/7/18,30.54,20.43,4.21,243.8482,23.3411,24.5233,6.7719,19.52,10.14,17.9,6.04,48.783,18.7371,50.9956,21.7256,10.7883,4.3405,5.6356,6.3,32.6405,24.4022,7.8871,13.7014,72.4344,48.2834,10.4355,16.5094,40.5336,5.3797,22.07,14.43,6.08,25.4285,
2018/7/19,29.97,20.46,4.08,240.3875,22.8195,23.1605,6.5842,19.52,9.75,16.11,5.97,46.6478,18.8856,47.8535,21.0963,10.6544,4.2809,5.5261,6.23,32.6505,23.9435,7.6884,13.4247,65.415,48.2834,10.3063,16.1934,39.0287,5.3104,21.5,14.42,6.08,24.9553,
2018/7/20,29.96,20.58,4.09,237.3656,22.9582,23.6872,6.6269,19.52,10.09,14.5,6.05,46.6478,18.8856,48.4167,20.9964,10.8074,4.3305,5.6257,6.32,32.6604,24.0153,7.7977,14.3045,64.1206,48.2834,10.2566,16.3348,38.8235,5.3797,22.16,14.38,6.08,24.9356,
2018/7/23,29.7,21.3,4.03,213.629,20.6802,23.0091,6.5331,19.52,9.78,13.05,5.72,50.0642,17.5295,43.575,18.8988,10.4822,4.261,5.3867,6.12,31.2088,22.4235,8.0758,13.652,57.7085,48.2834,9.9982,15.9688,37.0353,5.3203,21.2,14.86,6.08,23.4467,
2018/7/24,29.74,21.07,4.11,204.4535,21.4065,23.6214,6.7207,19.52,10.03,11.75,5.76,49.3094,17.6384,41.8557,19.3583,10.6926,4.4001,5.4763,6.44,31.7457,22.5175,8.0857,13.6421,51.9337,48.2834,10.1274,16.7007,38.0515,5.3994,22.64,15.76,6.08,23.8904,
2018/7/25,29.74,20.61,4.16,216.3218,23.5458,23.8255,6.8316,19.52,10.13,11.75,6.07,51.6929,17.678,41.915,19.588,10.7309,4.3703,5.5062,6.37,32.8692,23.3631,8.1652,13.4741,47.0052,48.2834,10.1473,16.8754,38.1102,5.6269,23,15.33,6.08,24.62,
2018/7/26,29.68,20.48,4.58,214.4269,23.9618,22.9828,6.823,19.52,10.27,11.16,5.97,49.9549,17.4701,40.591,19.3882,10.5779,4.4895,5.4863,6.49,32.5908,22.4401,8.3142,13.1281,45.3723,48.2834,10.197,16.576,37.2991,5.6763,22.59,14.94,6.08,23.8312,
2018/7/27,29.51,20.38,4.32,215.2946,23.4072,24.2534,6.806,19.52,11.3,10.6,5.83,48.2169,17.2425,40.8182,21.326,10.5779,4.41,5.4365,6.5,32.8593,22.6999,8.0957,13.1182,43.9784,48.2834,10.2069,16.3764,37.3577,5.5181,23.44,14.91,6.08,21.4945,
2018/7/30,29.45,20.4,4.17,200.7135,22.7667,23.3054,6.6525,19.52,10.74,10.07,5.69,46.4789,16.4308,36.7374,21.0963,10.2622,4.2511,5.2075,6.2,32.6405,22.2743,8.0261,12.6437,44.3567,48.2834,10.0678,15.869,35.9897,5.5774,22.81,14.53,6.08,20.6761,
2018/7/31,29.41,20.35,4.25,205.4509,22.1328,22.963,6.6184,19.52,10.63,9.57,5.79,47.0649,16.8268,37.3796,21.4259,10.3388,4.2908,5.2473,6.19,32.8791,22.2466,8.195,12.5646,43.2117,48.2834,10.0678,15.7443,36.1558,5.5676,22.35,14.7,6.08,21.4846,
2018/8/1,29.45,20.33,4.17,200.8631,21.7895,22.9762,6.5672,19.52,10.32,9.09,5.65,46.33,16.5793,37.103,21.2262,10.224,4.2312,5.1278,6.13,31.6165,21.8321,7.9765,12.3867,43.839,43.4571,10.0578,15.6611,35.4327,5.4786,22.35,14.34,6.08,21.3564,
2018/8/2,29,20.11,4.1,208.4429,22.2847,22.5285,6.354,19.52,9.73,8.64,5.33,45.3368,16.6288,39.0594,21.1263,9.8319,4.1021,5.0283,5.92,31.1194,21.9813,7.6586,11.9517,47.7917,39.1074,9.9982,15.0955,34.9636,5.1918,22.84,14.3,6.08,21.4156,
2018/8/3,28.3,19.6,4.08,201.8106,20.9971,21.3896,6.3369,19.52,9.52,8.21,5.36,45.9824,15.8963,37.0536,20.3771,9.6788,4.0822,4.9884,5.85,30.9006,20.7267,7.7281,11.9023,45.8104,35.1947,9.9485,14.846,33.0278,5.2116,21,14.22,6.08,19.976,
2018/8/6,28.2,18.9,4.02,188.4962,19.9209,20.3757,6.1919,19.52,9.07,7.8,5.02,43.9564,15.3223,35.5714,20.0774,9.6501,4.0822,4.8092,5.86,30.7217,20.2845,7.5195,11.843,41.2303,31.6792,9.7398,14.5466,32.1586,5.1226,20.18,14.25,6.08,19.7098,
2018/8/7,28.18,18.86,4.1,202.8279,20.8321,20.8892,6.3198,19.52,9.24,7.41,5.11,44.6913,15.926,37.2413,20.9265,9.8319,4.1915,4.9187,6.02,30.7117,20.6438,7.6785,12.1988,41.1109,32.2353,9.8491,14.7795,32.8895,5.2313,20.88,14.42,6.08,20.2225,
2018/8/8,27.7,17.71,4.1,198.7089,20.1718,20.4021,6.2772,19.52,8.93,7.04,5.01,43.6981,15.5103,36.7077,20.8466,9.851,4.1518,4.8291,5.91,29.807,19.6821,7.8473,11.8726,36.9988,29.9512,9.7597,14.322,31.6648,5.2511,20.27,14.31,6.08,19.9958,
2018/8/9,28,15.94,4.19,207.655,21.2943,21.1987,6.354,19.52,9.06,6.69,5.06,44.4231,16.1735,39.2669,20.8766,10.1188,4.2312,4.9387,6.03,30.1848,20.7875,7.8771,12.1198,37.9048,30.5371,9.859,14.7462,33.1661,5.35,20.98,14.32,6.08,20.7353,
2018/8/10,28.06,14.35,4.19,212.1829,21.4263,21.8438,6.6269,19.52,9.1,6.36,5.16,45.2971,16.5298,40.176,21.0564,10.1283,4.261,5.0482,6.18,30.3637,21.6387,7.9367,12.2582,41.6983,31.848,9.8988,14.846,33.8179,5.39,21.12,14.41,6.08,21.3367,
2018/8/13,28.38,12.92,4.14,216.9202,21.7499,22.0282,6.5928,19.52,9.06,6.04,5.2,45.3468,16.8862,40.9566,21.0763,10.0805,4.2411,5.1079,6.23,30.6024,22.6059,7.9069,12.2384,44.9939,31.2819,9.8193,15.0872,34.3118,5.38,21.89,14.18,6.08,21.6917,
2018/8/14,28.19,11.63,4.14,217.2892,21.9744,21.8965,6.5587,19.52,9.14,5.74,5.15,44.9396,16.6684,40.255,21.0663,10.1188,4.261,5.0482,6.15,30.6222,22.8049,8.0758,12.2384,45.2528,30.8251,9.8193,14.8959,33.9562,5.32,21.68,14.18,6.08,21.5339,
2018/8/15,28,10.94,4.22,207.4455,21.0169,21.225,6.4393,19.52,8.94,5.45,5.03,44.1351,16.1339,39.1286,20.8865,10.071,4.1418,4.9387,6.06,30.0257,22.208,7.7182,12.011,45.3723,29.842,9.8491,14.5965,32.3265,5.25,21.15,14.16,6.08,19.3845,
2018/8/16,27.92,11.32,4.31,211.5845,21.1292,21.0012,6.3796,19.52,8.72,5.18,4.97,43.8769,16.0052,39.4645,20.8066,10.0614,4.0922,4.869,6.17,29.797,23.0149,7.8275,11.8331,46.4576,29.3256,9.8193,14.6131,32.4549,5.24,21.22,14.21,6.08,19.1774,
2018/8/17,27.53,11.53,4.12,197.4822,20.4689,20.8761,6.2687,19.52,8.58,4.92,4.79,42.556,15.4905,37.6464,20.477,9.8797,4.0326,4.8391,6.02,29.9064,21.7768,7.5493,11.9319,42.3057,28.3821,9.6702,14.3553,30.2722,5.16,20.4,14.15,6.08,18.4478,
2018/8/20,27.1,11.55,4.15,196.4749,19.4124,20.2967,6.4307,19.52,8.38,4.67,4.75,43.0725,15.4311,37.9923,20.3471,9.9179,4.0326,4.9187,6.62,30.6421,21.7216,7.4997,11.922,41.071,28.2233,9.6802,14.347,30.1043,5.2,20.6,14.14,6.08,18.1125,
2018/8/21,27.2,11.66,4.15,210.1683,20.4029,21.3106,6.4137,19.52,8.43,4.44,4.83,43.5889,16.0349,41.4704,20.8266,10.0327,4.1319,4.9785,7.28,30.9901,23.2968,7.5692,12.1791,43.0922,28.7992,9.7895,14.688,31.0821,5.24,20.85,14.13,6.08,19.138,
2018/8/22,27.15,11.78,4.06,218.2168,20.3633,20.8827,6.5928,19.52,8,4.22,4.98,43.6584,16.0052,40.7293,20.8466,10.0614,4.1021,4.869,7.55,30.9603,23.8385,7.9665,11.8825,43.381,29.127,9.7795,14.5715,30.8154,5.23,20.31,14.07,6.08,18.645,
2018/8/23,27,11.72,4.07,220.2812,20.3831,21.1723,6.7378,19.52,8.16,4.01,4.9,43.8968,16.0745,41.5494,21.6057,10.1188,4.112,4.8889,8.31,30.831,23.9435,8.1652,12.1296,44.4165,29.1965,9.6404,14.6713,31.1808,5.23,20.85,14.06,6.08,18.8915,
2018/8/24,26.84,11.52,4.08,231.3816,21.6574,21.1658,6.6781,19.52,8.19,3.81,4.9,44.6118,14.6492,42.1324,21.9853,10.0997,4.1021,4.869,7.48,30.6222,24.3138,7.8175,12.1099,45.7208,28.8092,9.5808,15.1205,30.1932,5.2,20.69,14.02,6.08,18.8816,
2018/8/27,27.11,12.05,4.12,235.8696,23.8232,22.3837,6.6951,19.52,8.37,3.62,4.93,45.5553,15.1243,43.081,22.3349,10.1953,4.1816,4.9884,8.23,31.4176,24.7615,7.8573,12.4855,48.1104,29.4447,9.7,15.5779,33.2155,5.28,21.32,14,6.08,19.6112,34.5955
2018/8/28,26.91,11.99,4.13,239.9686,23.4534,22.5219,6.6439,19.52,8.3,3.44,5,45.4361,15.1441,42.3399,22.0353,10.1857,4.1716,4.9685,7.54,31.6065,24.4133,7.7977,12.4855,48.7575,29.0674,9.6205,15.5779,32.287,5.33,21.43,13.98,6.08,19.6408,38.06
2018/8/29,27,12,4.11,237.7845,23.5062,23.1934,6.5331,19.52,8.15,3.27,4.9,44.9793,14.7977,42.1917,21.9254,10.0997,4.1617,4.9785,7.27,31.5369,24.1093,7.6785,12.5152,47.3935,29.0972,9.6205,15.5363,32.129,5.27,21.25,13.96,6.08,19.0689,41.87
2018/8/30,27.05,11.81,4.07,231.3716,23.1299,22.7787,6.4222,19.52,8.04,3.43,4.86,44.5721,14.4215,42.4881,21.8055,9.8797,4.122,4.9287,6.9,31.4574,23.8771,7.748,12.3372,46.806,28.541,9.6106,15.37,30.9734,5.23,20.89,13.84,6.08,18.9802,46.055
2018/8/31,26.98,11.65,4.16,229.7659,22.496,22.8116,6.7036,19.52,7.68,3.26,5.35,44.1947,13.9365,41.2036,21.6257,9.784,4.112,4.859,6.79,30.6421,23.8716,7.5096,12.3471,45.5117,27.9253,9.6205,15.3783,28.8401,5.18,20.71,13.64,6.08,17.0871,50.6644
2018/9/3,26.96,10.6,4.1,228.8982,23.361,22.8511,6.6525,19.52,7.65,3.26,5.12,43.6981,13.9563,42.6857,21.9054,9.8223,4.0723,4.8391,6.79,31.4077,23.6008,7.5195,12.1791,46.0991,27.7069,9.7696,15.2619,27.7833,5.17,20.37,13.55,6.08,16.1899,54.119
2018/9/4,27.2,11.4,4.13,232.1794,23.011,22.8709,6.6269,19.52,7.74,3.26,5.07,44.6317,14.0256,42.6166,21.9054,9.9466,4.1617,4.9586,6.91,31.6165,23.5953,7.6387,12.3372,45.1035,28.1637,9.8193,15.3367,28.7512,5.2,20.67,13.55,6.08,16.8603,53.6946
2018/9/5,27.03,11.04,4.07,224.8989,22.6743,22.4495,6.4051,19.52,7.71,3.26,4.92,43.6286,13.5802,42.5869,21.4759,9.7553,4.1418,4.9486,6.77,30.7217,23.0536,7.4599,12.1791,42.5147,27.3394,9.8292,15.0207,28.7907,5.13,19.98,13.41,6.08,17.304,54.1388
2018/9/6,27.05,11.15,4.03,227.3224,22.8789,22.3047,6.3625,19.52,7.74,3.26,4.87,43.4101,13.4416,42.3893,21.3161,9.851,4.1319,4.8789,6.76,30.3836,23.5566,7.45,12.0901,43.3113,27.1309,9.8392,14.7878,28.3956,5.11,19.06,13.24,6.08,16.6336,53.4084
2018/9/7,27.02,11.52,4.04,234.573,23.2817,22.4693,6.3113,19.52,7.61,3.26,4.87,43.4002,13.6693,42.3893,21.2961,9.7171,4.1617,4.8889,6.82,30.7117,24.5901,7.4401,12.1,43.7095,27.4089,9.8392,15.0124,29.3339,5.12,19.22,13.15,6.08,17.2054,51.0691
2018/9/10,26.8,10.93,4.01,226.8936,23.2751,21.5147,6.2431,19.52,7.43,3.26,4.78,42.6156,13.4218,43.5948,21.1662,9.7649,4.112,4.8092,6.75,29.8269,23.2305,7.2613,11.6947,44.6654,26.5648,9.8094,14.871,28.5931,5.05,18.93,13.11,6.08,16.8603,50.5953
2018/9/11,26.85,10.83,3.81,227.3922,23.0968,22.4495,6.2346,19.52,7.57,3.26,4.82,43.1122,13.8177,44.4841,20.6268,9.6884,4.1418,4.8291,6.74,29.8269,23.634,7.0825,11.6848,45.7905,26.684,9.8193,14.6713,28.7314,5.05,19.25,13.08,6.08,16.9984,49.5293
2018/9/12,26.67,10.82,3.77,219.9122,23.2223,21.8504,6.354,19.52,7.8,3.26,4.92,43.579,13.7485,43.328,20.6268,9.6693,4.1617,4.8391,6.69,29.7374,22.9928,6.7646,11.6551,42.913,26.8429,9.8094,14.8959,27.6549,5.06,18.99,13.23,6.08,16.7617,48.5226
2018/9/13,26.69,10.87,3.77,216.641,22.3639,21.2908,6.371,19.52,7.85,3.26,4.86,43.0824,13.6198,41.5494,20.477,9.8414,4.1915,4.859,6.69,28.8923,22.6778,6.8043,11.6551,42.3554,26.7833,9.8292,14.4052,27.3783,5.08,19.23,13.24,6.08,16.3969,48.6114
2018/9/14,26.69,10.48,3.71,214.5665,22.146,20.7839,6.5245,19.52,7.55,3.26,4.96,42.5858,12.8081,41.0356,20.6468,9.9753,4.1518,4.7993,6.52,28.8426,22.2688,6.6851,11.4376,40.1252,26.972,9.71,14.3719,27.4079,5,18.76,13.17,6.08,16.5152,44.4165
2018/9/17,25.95,10.66,3.61,213.4196,21.7499,20.1848,6.2516,19.52,7.43,3.26,4.78,42.0098,12.4617,40.8182,20.6468,10.0518,4.2312,4.6399,6.27,27.7489,21.8321,6.6553,10.973,39.0498,25.7704,9.6702,14.1391,26.7956,4.77,17.93,13.25,6.08,16.1997,43.3801
2018/9/18,26,10.8,3.66,219.7925,22.4167,20.5996,6.3113,19.52,7.47,3.26,4.84,42.8639,13.0655,42.5968,20.8566,10.1283,4.261,4.6897,6.38,28.2361,22.8491,6.7547,11.0916,40.5732,26.0484,9.6205,14.4468,27.3092,4.77,18.5,13.36,6.08,16.4955,44.3079
2018/9/19,25.98,11.02,3.7,217.4189,22.7205,20.9156,6.354,19.52,7.59,3.26,4.93,43.1023,13.4713,42.992,21.1263,10.157,4.2312,4.7096,6.46,28.4051,23.0923,7.0229,11.2992,40.3243,26.3861,9.6603,14.871,27.9512,4.78,18.84,13.55,6.08,16.9195,43.6367
2018/9/20,25.57,11.01,3.75,215.8231,22.7139,20.6786,6.3284,19.52,7.53,3.26,4.94,42.6553,13.4812,42.7351,21.1263,10.0327,4.2014,4.7096,6.41,28.4349,22.8159,6.9037,11.2399,39.0698,27.6075,9.6106,14.7628,27.8919,4.79,18.81,13.54,6.08,16.9491,41.9687
2018/9/21,25.55,12.11,3.84,228.7885,23.2289,21.1526,6.4563,19.52,7.62,3.26,4.95,43.8968,13.6792,44.3556,21.2761,10.1092,4.2312,4.7296,6.45,29.0215,23.3244,7.0725,11.497,41.0113,27.5976,9.6404,14.9874,29.65,4.86,19.16,13.72,6.08,17.9548,42.4523
2018/9/25,25.41,13.32,3.78,229.3869,23.044,21.0407,6.4734,19.52,7.56,3.26,4.91,44.4529,13.8672,44.9386,21.2761,10.0901,4.2014,4.6798,6.5,29.1408,23.2913,7.1222,11.3091,41.6585,27.3493,9.6006,15.2286,29.6697,4.92,19.03,13.7,6.08,17.5505,42.7188
2018/9/26,25.31,14.22,3.75,233.6954,23.1695,20.8827,6.4307,19.52,7.66,3.26,4.91,44.443,13.7979,45.7488,21.2961,10.0997,4.2114,4.6599,6.48,29.0712,23.5124,7.1719,11.408,42.5645,27.5976,9.5609,15.4532,29.7784,4.92,19.02,13.7,6.08,17.9449,42.7188
2018/9/27,25.34,13.28,3.79,234.2738,24.873,20.9156,6.3454,19.52,7.53,3.26,4.78,44.5522,13.7386,47.9325,21.7656,10.4727,4.1418,4.5603,6.29,30.0257,24.1535,7.0924,11.1707,43.8489,28.2034,9.6305,16.0354,30.1833,4.79,18.66,13.78,6.08,17.9942,42.3437
2018/9/28,25.4,13.27,3.72,236.3682,25.0249,21.1723,6.4137,19.52,7.9,3.26,4.85,44.6118,13.9167,48.3771,21.7755,10.6257,4.1716,4.5702,6.38,29.5584,24.7891,7.1719,11.5167,43.3113,28.4517,9.6106,16.0437,31.1611,4.81,19.38,13.83,6.08,17.8858,42.403
2018/10/8,24.77,13.05,3.61,226.8936,24.3646,20.0597,6.226,19.52,8.13,3.26,4.64,42.556,13.3426,43.5355,20.9365,10.6161,4.0226,4.4308,6.16,28.3256,23.7611,7.0924,10.9038,40.8221,26.3364,9.5808,15.7276,29.5611,4.92,18.98,13.35,6.08,17.1956,38.4055
2018/10/9,23.9,12.92,3.61,228.7486,24.7278,19.566,6.226,19.52,8.31,3.26,4.55,42.8341,13.2536,41.9446,21.1562,10.53,3.9928,4.4707,6.21,28.3852,23.9269,7.2017,10.973,40.8719,26.9819,9.5013,16.1518,29.0672,4.78,18.8,13.37,6.08,16.5251,38.6325
2018/10/10,24,13.57,3.57,224.6994,23.6713,19.3882,6.2516,19.52,8.1,3.26,4.54,42.854,13.1942,41.4901,21.1762,10.4248,4.0127,4.4906,6.22,28.3455,23.236,7.2911,11.1707,40.0754,28.4417,9.541,16.2017,29.0277,4.73,18.25,13.35,6.08,16.1997,38.8595
2018/10/11,22.8,12.5,3.22,202.2295,23.1034,17.6897,5.6461,19.52,7.29,3.26,4.1,39.527,12.5112,39.2175,19.7778,9.7458,3.6353,4.0624,5.73,27.8682,22.0145,6.9037,10.2711,36.939,26.1179,9.1534,15.8025,27.6351,4.31,16.43,12.84,6.08,15.3814,34.9706
2018/10/12,22.49,13.17,3.15,182.0035,23.5062,18.0584,5.5523,19.52,7,3.26,4,39.8944,13.7584,39.8301,19.548,9.7553,3.5856,4.0326,5.72,28.4349,22.3848,7.1719,10.1822,38.3529,28.7297,9.0938,16.5843,28.04,4.29,16.05,12.35,6.08,15.1151,34.4475
2018/10/15,22.2,13.21,3.14,176.4185,23.7373,17.6304,5.4243,19.52,6.8,3.26,3.97,39.815,13.8771,41.2036,18.1796,9.6597,3.5359,4.0824,5.7,27.9478,21.3955,6.9235,9.8757,38.8109,28.9979,8.9745,16.2932,27.3586,4.29,16.06,11.29,6.08,14.9771,34.0625
2018/10/16,21.59,13.04,3.01,168.4996,23.3478,16.5442,5.3732,19.52,6.63,3.26,3.93,38.7424,13.8177,40.8083,16.3616,9.6597,3.4565,4.0326,5.53,27.57,21.2628,6.6951,9.5001,38.9503,28.3027,8.5472,16.1435,26.6771,4.2,15.79,10.16,6.08,14.6419,34.5659
2018/10/17,20.6,13.2,3.05,170.983,22.5818,16.6232,5.3987,19.52,6.74,3.26,3.98,38.5835,14.1147,39.346,15.6225,9.7458,3.5061,4.0326,5.62,27.5799,20.2845,6.7745,9.5594,35.8239,28.9979,9.4019,15.8524,27.4869,4.2,15.77,10.32,6.08,15.0856,34.7732
2018/10/18,19.57,12.85,2.93,160.8999,21.5188,16.4125,5.1258,19.52,6.35,3.26,3.74,37.5705,13.5901,35.4133,14.0642,9.6406,3.4068,4.0226,5.47,26.0985,19.3504,6.4964,9.5001,33.265,28.4219,9.5211,16.0187,26.845,4.05,14.99,10,6.08,14.7898,33.3025
2018/10/19,19.9,12.77,2.97,176.987,23.3676,17.0379,5.2026,19.52,6.99,3.26,3.77,38.6431,14.3522,37.8441,14.3339,9.8032,3.4962,4.0724,5.62,26.7149,20.9422,6.5957,9.7274,36.0629,29.8221,9.5013,16.8421,28.2277,4.13,15.49,10.69,6.08,14.0601,34.0921
2018/10/22,20.9,13.44,3.11,182.961,25.0315,17.8872,5.4499,19.52,7.2,3.26,3.94,40.4208,14.9263,39.2373,15.1829,10.2049,3.6353,4.2417,5.84,27.5898,22.418,7.0229,10.2316,38.5321,30.9344,9.7895,17.391,29.7191,4.33,16.34,11.31,6.08,15.4701,35.9774
