ÈÕÆÚ,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH,000028.SZ,000078.SZ,000411.SZ,000705.SZ,000950.SZ,002462.SZ,002589.SZ,002727.SZ,002758.SZ,002788.SZ,002872.SZ,200028.SZ,600056.SH,600090.SH,600272.SH,600511.SH,600713.SH,600829.SH,600833.SH,600998.SH,601607.SH,603233.SH,603368.SH,603716.SH,603883.SH,603939.SH,900943.SH
2019/8/9,2.0969,0,-1.3617,-1.3378,-0.7663,-0.6263,-2.0298,-2.7893,0.1145,-0.7102,-0.7663,0.1111,-1.248,-2.8205,-1.1538,2.1234,-0.2469,-0.1645,-2.4364,-1.586,-0.8069,-0.3822,0.9726,-0.3795,1.5248,0.3099,-2.9968,0.5264,0.2394,0.3633,0.4696,0.2837,0.3845,2.9446,2.431,0.5803,0.5037,1.1183,0.3143,0.3352,0.9037,0.2103,2.5895,0.189,0.2609,0.3425,0.5741,0.2852,2.7759,0.4028,0.7744,0.4921,0.5051,0.0299,12586744120,8259176545,2402804853,1663703470,3683091603,3558324244,8251476827,7008794679,1575567736,2221606927,1113898228,12586744120,12813642570,5456322562,1233600000,7077130929,3625599416,3519923784,2054625256,20767580521,33093711660,4347461109,8513968450,1796785594,18310860000,25831113543,1233600000,14.4625,20.9846,30.7424,27.8106,12.9614,10.9193,13.9909,25.4427,53.1371,12.6691,14.874,8.548,8.7581,10.3167,53.1734,13.877,15.9221,13.6506,43.5428,17.3819,12.6028,50.9905,16.2943,34.3144,45.1733,64.8077,29.7479,1.5071,1.4634,3.1014,1.3855,1.223,1.4326,1.289,3.277,2.8862,1.4557,0.5163,0.8908,1.6005,0.8998,3.782,2.1105,1.1469,2.2279,3.101,1.2618,1.2537,8.9227,2.2375,2.1246,6.4514,6.649,2.1159,0.4061,0.2267,0.1408,0.6897,0.3469,0.1992,0.3212,1.4448,1.2062,0.1986,0.7586,0.24,0.4363,0.5033,2.1349,0.503,0.1344,0.4989,1.7461,0.2674,0.3075,3.0599,0.7347,2.4525,2.0749,3.904,1.1944
2019/8/12,-0.709,0.6349,1.6393,2.3729,1.1583,0.8403,0,2.3126,0.9153,1.4306,0.7722,-0.296,2.5276,0.7916,0.5188,-0.3138,0.7426,2.8007,1.7372,0.4029,0.9878,2.0526,2.2878,1.7778,-0.0729,0.3931,1.4634,0.4204,0.3252,0.3656,0.4513,0.2315,0.3859,1.6806,1.4788,0.4506,0.614,0.8264,0.0401,0.4427,0.5212,0.3338,1.7654,0.4352,0.4846,0.1942,0.4683,0.2898,1.9121,0.6275,0.7006,0.4717,0.4829,0.055,12497498257,8311615761,2442195096,1703181180,3725752896,3588226128,8251476827,7170882436,1589989409,2253389573,1122499759,12497498257,13137526111,5499512450,1240000000,7054919455,3652522184,3618504845,2090319071,20851253287,33420610613,4436695396,8708749185,1828728449,18297510000,25932668047,1240000000,14.36,21.1178,31.2463,28.4705,13.1115,11.011,13.9909,26.0311,53.6235,12.8503,14.9889,8.5328,8.9795,10.3984,53.4493,13.8335,16.0403,14.0329,44.2992,17.4519,12.7273,52.0371,16.6671,34.9244,45.1403,65.0625,30.2155,1.4964,1.4727,3.1522,1.4183,1.2372,1.4446,1.289,3.3528,2.9126,1.4765,0.5203,0.8892,1.641,0.907,3.8016,2.1038,1.1554,2.2903,3.1549,1.2669,1.2661,9.1059,2.2887,2.1624,6.4467,6.6752,2.1491,0.4032,0.2282,0.1431,0.7061,0.351,0.2009,0.3212,1.4782,1.2172,0.2015,0.7645,0.2396,0.4473,0.5073,2.146,0.5014,0.1354,0.5129,1.7765,0.2685,0.3105,3.1227,0.7515,2.4961,2.0734,3.9194,1.2132
2019/8/13,2.2162,-0.6309,-0.0849,0.4967,0.3817,-0.8333,-0.2762,1.9674,-1.4739,-0.9873,-0.3831,-0.8905,-1.2327,-1.0471,-0.9032,-0.6297,-0.9828,-2.0833,-1.3874,1.5249,-0.4603,-0.2632,0.7946,-1.7467,-0.8318,0.5734,0.1603,0.4193,0.2654,0.2471,0.5296,0.3,0.2935,1.6342,1.6103,0.5159,0.4315,0.7087,0.0743,0.2807,0.6051,0.2164,1.5001,0.2268,0.2768,0.2342,0.8258,0.2468,1.7371,0.7009,0.6299,0.3269,0.3457,0.0193,12774468176,8259176545,2440121926,1711640689,3739973327,3558324244,8228682692,7311958817,1566554191,2231141721,1118198994,12774468176,12975584340,5441925932,1228800000,7010496507,3616625160,3543119328,2061317846,21169209798,33266775811,4425019882,8777947604,1796785594,18145320000,26081372857,1228800000,14.6782,20.9846,31.2198,28.6119,13.1615,10.9193,13.9522,26.5432,52.8331,12.7234,14.9314,8.4661,8.8688,10.2895,52.9665,13.7464,15.8827,13.7405,43.6846,17.7181,12.6687,51.9002,16.7995,34.3144,44.7649,65.4356,30.3135,1.5296,1.4634,3.1495,1.4254,1.2419,1.4326,1.2855,3.4188,2.8697,1.4619,0.5183,0.8822,1.6207,0.8975,3.7673,2.0906,1.144,2.2426,3.1111,1.2862,1.2603,9.0819,2.3069,2.1246,6.3931,6.7135,2.1561,0.4121,0.2267,0.143,0.7096,0.3523,0.1992,0.3203,1.5072,1.1993,0.1995,0.7615,0.2377,0.4418,0.502,2.1266,0.4982,0.1341,0.5022,1.7518,0.2726,0.3091,3.1145,0.7575,2.4525,2.0562,3.9418,1.2171
2019/8/14,-2.6741,1.5873,0.5098,0.4942,0.3802,0.6303,1.108,1.4368,0.2301,0.2849,0.5769,0.5241,0.546,-0.2646,-0.2604,-1.3861,0.2481,2.2913,0.8658,-1.4229,0.5202,1.3758,1.4015,1.0794,0.0736,2.7673,-0.48,0.9431,0.5244,0.3355,0.3169,0.3623,0.3812,2.8153,1.4566,0.3827,0.6691,0.9484,0.0543,0.3663,0.5288,0.319,2.4539,0.2111,0.3549,0.1591,0.5816,0.2689,1.7203,0.8078,1.03,0.3709,0.2546,0.044,12432871942,8390274586,2452560950,1720100198,3754193758,3580750657,8319859231,7417015696,1570159609,2237498250,1124650142,12432871942,13046433865,5427529303,1225600000,6913321307,3625599416,3624303731,2079164754,20867987840,33439839963,4485899349,8900967016,1816179470,18158670000,26803135226,1225600000,14.2857,21.3177,31.379,28.7533,13.2116,10.9881,14.1068,26.9246,52.9547,12.7597,15.0176,8.5085,8.9172,10.2623,52.8286,13.5558,15.9221,14.0553,44.0629,17.4659,12.7346,52.6142,17.035,34.6848,44.7978,67.2465,30.162,1.4887,1.4866,3.1656,1.4324,1.2466,1.4416,1.2997,3.4679,2.8763,1.4661,0.5213,0.8867,1.6296,0.8951,3.7575,2.0616,1.1469,2.2939,3.1381,1.2679,1.2668,9.2069,2.3392,2.1475,6.3978,6.8992,2.1453,0.4011,0.2303,0.1437,0.7131,0.3536,0.2005,0.3238,1.5289,1.202,0.2001,0.7659,0.2389,0.4442,0.5006,2.1211,0.4913,0.1344,0.5137,1.767,0.2687,0.3107,3.1573,0.7681,2.479,2.0577,4.0509,1.211
2019/8/15,0.3218,-0.9375,0.0845,1.4754,1.7045,1.9485,-0.5479,-0.9308,-0.4592,1.7045,-0.3824,-0.8939,1.474,0.7958,-0.7833,0.4418,0.2475,10.08,0.1073,-0.5613,0.345,1.2642,3.8583,0.8166,-0.9557,-0.839,0.3215,0.4838,0.4296,0.4485,0.7136,0.5422,0.6296,2.2441,1.5979,0.6962,1.1273,1.0292,0.0306,0.5546,0.6294,0.4265,1.8094,0.2739,0.7355,0.4088,0.3503,0.3784,1.7471,1.6943,0.8344,0.4042,0.273,0.0278,12472878708,8311615761,2454634121,1745478725,3818185697,3650521721,8274270961,7347978318,1562948772,2275637425,1120349376,12472878708,13238739717,5470719191,1216000000,6943862084,3634573672,3989633547,2081395618,20750845968,33555216064,4542608989,9244396207,1831010081,17985120000,26578264538,1216000000,14.3317,21.1178,31.4055,29.1775,13.4368,11.2022,14.0295,26.674,52.7115,12.9772,14.9601,8.4363,9.0486,10.344,52.4148,13.6157,15.9615,15.4721,44.1101,17.3679,12.7786,53.2793,17.6922,34.968,44.3697,66.6823,30.2401,1.4935,1.4727,3.1683,1.4536,1.2679,1.4697,1.2926,3.4356,2.8631,1.4911,0.5193,0.8791,1.6536,0.9022,3.7281,2.0707,1.1497,2.5252,3.1414,1.2608,1.2712,9.3233,2.4294,2.1651,6.3366,6.8414,2.1509,0.4024,0.2282,0.1438,0.7236,0.3597,0.2044,0.3221,1.5147,1.1965,0.2035,0.763,0.2369,0.4507,0.5046,2.1044,0.4935,0.1348,0.5655,1.7689,0.2672,0.3117,3.1972,0.7977,2.4992,2.038,4.0169,1.2141
2019/8/16,2.0972,0.9464,1.6892,0.3231,-0.3724,0.6826,0.9642,3.4722,-0.5767,0.2793,0,0.3382,2.0642,0.5263,0.2632,1.7193,0.9877,10.0291,0.8574,0.7258,1.7765,-2.148,0.1386,-0.4361,0.0594,2.2789,0.9615,0.6496,0.4405,0.4404,0.5124,0.5495,0.7111,3.841,2.3532,0.6237,0.8511,1.0449,0.0552,0.8573,0.5297,0.3093,2.6023,0.2807,4.6188,0.3341,0.6133,0.5664,2.3962,1.1255,0.7337,0.4374,0.366,0.0136,12734461410,8390274586,2496097535,1751118398,3803965266,3675439958,8354050434,7603116454,1553935227,2281993954,1120349376,12734461410,13512016454,5499512450,1219200000,7063248757,3670470696,4389756679,2099242525,20901456947,34151325920,4445035049,9257210729,1823024368,17995800000,27183964617,1219200000,14.6323,21.3177,31.936,29.2718,13.3867,11.2787,14.1648,27.6002,52.4076,13.0134,14.9601,8.4671,9.2354,10.3984,52.5527,13.8498,16.1191,17.0238,44.4884,17.494,13.0056,52.1349,17.7168,34.8155,44.396,68.2019,30.5499,1.5248,1.4866,3.2218,1.4583,1.2631,1.4797,1.3051,3.5549,2.8465,1.4953,0.5193,0.8823,1.6877,0.907,3.7379,2.1063,1.1611,2.7784,3.1684,1.2699,1.2938,9.123,2.4328,2.1556,6.3404,6.9973,2.1729,0.4108,0.2303,0.1463,0.726,0.3583,0.2058,0.3252,1.5673,1.1896,0.204,0.763,0.2377,0.46,0.5073,2.11,0.502,0.1361,0.6222,1.7841,0.2691,0.3173,3.1286,0.7988,2.4883,2.0392,4.1085,1.2266
2019/8/19,3.8908,5,2.5748,1.1272,3.3645,2.9153,3.1378,2.4477,2.2042,4.5961,2.3033,2.4345,1.7978,2.6178,2.0997,0.8648,1.956,2.5099,2.1254,2.562,1.8581,0.1313,2.3533,2.816,7.9525,-0.8672,3.0159,0.9469,1.0772,0.5453,0.8012,0.8366,0.9526,5.3044,2.08,1.0337,1.426,1.6169,0.0864,0.9528,0.683,0.438,2.5569,0.3262,4.7766,0.435,1.0709,0.7234,2.7851,1.5629,2.4095,0.7991,0.5883,0.0799,13229929821,8809788315,2560365827,1770857253,3931949144,3782588377,8616182985,7789217212,1588186699,2386876685,1146153968,13229929821,13754929110,5643478744,1244800000,7124330311,3742264744,4499935513,2143859795,21436962649,34785894476,4450872806,9475057604,1874361099,19426920000,26948213089,1244800000,15.2016,22.3836,32.7583,29.6018,13.8371,11.6075,14.6093,28.2757,53.5627,13.6115,15.3047,8.6762,9.4014,10.6706,53.6562,13.9696,16.4344,17.4511,45.4339,17.9422,13.2472,52.2034,18.1337,35.7959,47.9266,67.6104,31.495,1.5841,1.5609,3.3047,1.4747,1.3056,1.5229,1.346,3.6419,2.9093,1.564,0.5313,0.9041,1.7181,0.9307,3.8164,2.1245,1.1838,2.8482,3.2357,1.3025,1.3178,9.135,2.4901,2.2163,6.8446,6.9366,2.2401,0.4268,0.2418,0.15,0.7342,0.3704,0.2117,0.3354,1.6056,1.2158,0.2134,0.7806,0.2436,0.4683,0.5205,2.1543,0.5063,0.1388,0.6378,1.822,0.276,0.3232,3.1327,0.8176,2.5584,2.2014,4.0729,1.2645
2019/8/20,0.2559,1.7857,0.081,0,1.2658,0,0,2.7746,-0.7946,3.0626,0.9381,-0.1463,-1.3245,-0.5102,0.3856,-0.6235,-0.2398,1.6753,0.1041,1.7955,-0.2211,2.0236,-0.1352,0.913,-3.3672,1.5343,-0.6163,0.5936,1.445,0.5238,0.493,1.9721,0.6535,4.768,2.6322,0.7155,4.2068,1.7611,0.0461,0.5959,0.6801,0.415,1.3517,0.3036,3.8311,0.3,1.2267,0.4912,3.0302,0.9961,1.8389,0.6476,1.2125,0.229,13263781701,8967105963,2562438998,1770857253,3981720652,3782588377,8616182985,8005334222,1575567736,2459976769,1156905882,13263781701,13572744618,5614685486,1249600000,7079907363,3733290488,4575321030,2146090658,21821857373,34708977075,4540941059,9462243082,1891473343,18772770000,27361685000,1249600000,15.2405,22.7833,32.7848,29.6018,14.0123,11.6075,14.6093,29.0603,53.1371,14.0284,15.4483,8.6731,9.2769,10.6162,53.8631,13.8825,16.395,17.7435,45.4812,18.2643,13.218,53.2598,18.1092,36.1227,46.3128,68.6478,31.3405,1.5882,1.5888,3.3074,1.4747,1.3222,1.5229,1.346,3.743,2.8862,1.6119,0.5363,0.9038,1.6953,0.9259,3.8311,2.1113,1.1809,2.8959,3.2391,1.3259,1.3149,9.3198,2.4867,2.2365,6.6141,7.043,2.2291,0.4279,0.2462,0.1502,0.7342,0.3751,0.2117,0.3354,1.6502,1.2062,0.22,0.7879,0.2435,0.4621,0.5179,2.1626,0.5032,0.1384,0.6485,1.8239,0.281,0.3225,3.1961,0.8165,2.5817,2.1273,4.1353,1.2583
2019/8/21,-1.2065,8.1871,-0.0809,1.1146,-0.8929,1.2516,-1.5873,-6.2242,1.1442,2.584,-0.7435,-0.9154,-0.8203,-0.5128,1.1524,0.8627,0,-4.6895,0.6237,-1.6104,-0.7202,-3.4894,0.5146,-0.7841,-1.9058,-3.4464,-1.7054,0.652,2.9342,0.4849,0.4528,0.7803,1.2787,3.4839,5.1323,0.5313,2.7271,1.1159,0.0551,0.4272,0.4424,0.3946,1.2489,0.1894,2.6711,0.3661,0.9504,0.365,3.3175,1.0345,0.887,0.5078,0.7508,0.0491,13103754636,9701254990,2560365827,1790596108,3946169575,3829933027,8479418175,7507064450,1593594827,2523542061,1148304351,13103754636,13461409651,5585892227,1264000000,7140988917,3733290488,4360762249,2159475839,21470431756,34458995523,4382487652,9510938266,1876642731,18414990000,26418678889,1264000000,15.0566,24.6486,32.7583,29.9317,13.8872,11.7527,14.3774,27.2515,53.7451,14.3909,15.3334,8.5935,9.2008,10.5617,54.4838,14.0022,16.395,16.9114,45.7649,17.9702,13.1228,51.4013,18.2024,35.8395,45.4302,66.2819,30.7968,1.569,1.7189,3.3047,1.4911,1.3104,1.5419,1.3246,3.51,2.9192,1.6535,0.5323,0.8955,1.6814,0.9212,3.8752,2.1295,1.1809,2.7601,3.2593,1.3045,1.3054,8.9946,2.4995,2.219,6.4881,6.8003,2.1905,0.4227,0.2663,0.15,0.7424,0.3717,0.2144,0.3301,1.5475,1.22,0.2256,0.782,0.2413,0.4583,0.5152,2.1875,0.5075,0.1384,0.6181,1.8353,0.2765,0.3201,3.0845,0.8207,2.5615,2.0867,3.9928,1.2365
2019/8/22,7.985,-3.2432,2.5101,0.315,1.2613,2.7977,-0.8065,-1.6393,-0.1131,0,1.1236,4.065,2.1805,0.7732,-0.6329,9.9922,0.7212,-1.1968,0.5198,3.7412,5.1897,0.019,0.6737,0.4863,1.8849,5.8622,0.6309,1.5601,1.7355,0.9515,0.5179,0.96,2.6882,3.276,2.3072,0.6346,1.7507,1.1958,0.2653,1.1058,0.5664,0.4275,4.1387,0.3542,1.8782,0.402,1.5965,1.4997,2.2521,0.912,1.0289,0.5752,0.9548,0.0144,14150085443,9386619693,2624634119,1796235780,3995941083,3937081446,8411035771,7383997820,1591792118,2523542061,1161206647,14150085443,13754929110,5629082115,1256000000,7854532522,3760213256,4308572276,2157244975,22273690309,36247325089,4383321617,9575010876,1885769261,18762090000,27967385078,1256000000,16.2588,23.8492,33.5805,30.026,14.0623,12.0815,14.2614,26.8047,53.6843,14.3909,15.5057,8.9507,9.4014,10.6434,54.139,15.4014,16.5133,16.709,45.7176,18.6425,13.8038,51.4111,18.325,36.0138,46.2865,70.1674,31.0162,1.6943,1.6631,3.3877,1.4958,1.3269,1.5851,1.314,3.4525,2.9159,1.6535,0.5383,0.9327,1.7181,0.9283,3.8507,2.3423,1.1895,2.727,3.2559,1.3533,1.3732,8.9963,2.5163,2.2298,6.6104,7.1989,2.2061,0.4565,0.2577,0.1538,0.7447,0.3764,0.2204,0.3274,1.5221,1.2186,0.2256,0.7908,0.2513,0.4683,0.5192,2.1737,0.5582,0.1394,0.6107,1.8334,0.2868,0.3368,3.0851,0.8262,2.5739,2.1261,4.2269,1.2453
2019/8/23,-0.174,0.838,-0.316,0,1.0676,1.0127,-0.813,1.6667,0.6795,4.7859,0.3704,0.142,1.9132,0,-0.2548,4.2064,0.9547,1.7497,0.6205,3.0804,0.6897,0.5708,0.2409,3.2668,6.845,1.3617,-0.3135,0.8851,1.3531,0.6168,0.5141,1.1379,1.9834,2.6499,1.9955,1.0638,3.3868,1.3341,0.1037,1.3165,0.7006,0.4303,7.2808,0.4196,2.3438,0.3857,1.2553,1.2869,2.8641,1.0067,2.5369,0.7994,0.7448,0.0307,14125465895,9465278517,2616341436,1796235780,4038602376,3976950625,8342653366,7507064450,1602608372,2644316114,1165507413,14125465895,14018084486,5629082115,1252800000,8184928198,3796110280,4383957793,2170630156,22959806990,36497306642,4408340576,9598077015,1947373339,20046360000,28348214469,1252800000,16.2306,24.049,33.4744,30.026,14.2125,12.2039,14.1455,27.2515,54.0491,15.0796,15.5631,8.9789,9.5813,10.6434,54.0011,16.0492,16.6709,17.0013,46.0012,19.2167,13.899,51.7045,18.3691,37.1903,49.4548,71.1229,30.9549,1.6914,1.6771,3.377,1.4958,1.3411,1.6011,1.3033,3.51,2.9357,1.7327,0.5403,0.9357,1.751,0.9283,3.8409,2.4408,1.2008,2.7748,3.2761,1.395,1.3827,9.0477,2.5224,2.3026,7.0628,7.297,2.2017,0.4557,0.2598,0.1533,0.7447,0.3804,0.2226,0.3247,1.5475,1.2269,0.2364,0.7937,0.2521,0.4773,0.5192,2.1681,0.5817,0.1408,0.6214,1.8447,0.2956,0.3391,3.1027,0.8282,2.658,2.2716,4.2844,1.2428
2019/8/26,10,1.108,5.1506,0.7849,9.1549,3.9474,-0.5464,0.9996,2.9246,5.0481,1.476,3.617,1.444,0.7673,-0.6386,2.3066,3.3097,-2.7778,1.7472,2.8426,2.9505,4.0484,1.8692,2.6362,-0.666,-0.9468,-2.5157,2.1671,1.4802,3.2864,0.6003,4.4707,3.3909,2.0436,1.8568,2.0977,6.0073,2.436,0.5742,2.1288,1.2851,0.501,5.657,1.2014,1.6235,0.6328,1.4963,1.5177,3.2547,1.8376,4.0637,0.6205,0.4433,0.2656,15538012484,9570156949,2751097532,1810334962,4408333579,4133935518,8463966711,7582105078,1649478808,2777803225,1182710474,15538012484,14220511699,5672272003,1244800000,8373725728,3921749863,4262181188,2208554835,23612454565,37574150252,4586809150,9777480324,1998710070,19912860000,28079820422,1244800000,17.8536,24.3155,35.1986,30.2617,15.5136,12.6856,14.0682,27.5239,55.6298,15.8409,15.7929,9.2974,9.7197,10.7251,53.6562,16.4194,17.2227,16.5291,46.805,19.763,14.3091,53.7978,18.7125,38.1707,49.1254,70.4495,30.1753,1.8605,1.6956,3.5509,1.5076,1.4638,1.6643,1.2962,3.5451,3.0216,1.8201,0.5482,0.9689,1.7762,0.9354,3.8164,2.4971,1.2406,2.6977,3.3334,1.4347,1.4235,9.414,2.5695,2.3633,7.0158,7.2279,2.1463,0.5013,0.2627,0.1612,0.7505,0.4153,0.2314,0.323,1.5629,1.2627,0.2484,0.8055,0.261,0.4842,0.5232,2.1543,0.5951,0.1454,0.6041,1.877,0.3041,0.3491,3.2283,0.8437,2.7281,2.2565,4.2439,1.2115
2019/8/27,2.2579,-0.5479,-0.6029,2.648,3.7097,0.0603,3.5714,2.1378,-0.1093,4.0046,0.9091,-0.308,0,4.3147,2.6992,0.1989,1.6018,6.8027,0.8081,-1.7718,-1.1259,-1.7273,1.7038,-0.2854,-0.5095,-1.8729,-1.6129,2.2212,1.7697,1.8854,1.2576,4.8194,2.7513,4.4104,1.87,2.1037,5.7584,2.7297,0.3111,1.7353,2.1739,0.7916,3.8491,1.4668,3.4853,0.8742,1.7972,1.6908,2.8672,1.4678,3.2165,0.8632,0.6192,0.928,15888841049,9517717733,2734512166,1858272181,4571868534,4136427342,8766251237,7744192835,1647676099,2889042485,1193462387,15888841049,14220511699,5917014704,1278400000,8390384334,3984569655,4552125486,2226401743,23194090735,37151104548,4507582447,9944069111,1993005989,19811400000,27553913168,1278400000,18.2567,24.1822,34.9864,31.063,16.0891,12.6933,14.5706,28.1123,55.569,16.4752,15.9364,9.2972,9.7197,11.1878,55.1045,16.4521,17.4985,17.6535,47.1832,19.4128,14.148,52.8685,19.0313,38.0618,48.8751,69.1301,29.7896,1.9025,1.6864,3.5295,1.5475,1.5181,1.6653,1.3424,3.6209,3.0183,1.893,0.5532,0.9688,1.7762,0.9758,3.9194,2.5021,1.2604,2.8812,3.3603,1.4092,1.4074,9.2514,2.6133,2.3566,6.9801,7.0925,2.1188,0.5126,0.2613,0.1602,0.7704,0.4307,0.2316,0.3345,1.5963,1.2614,0.2583,0.8128,0.261,0.4842,0.5458,2.2124,0.5963,0.1477,0.6452,1.8921,0.2987,0.3452,3.1726,0.8581,2.7203,2.245,4.1644,1.1961
2019/8/28,-6.1205,-2.7548,0.9856,-0.1517,-3.1104,-1.747,0,-0.1938,-0.8753,-4.1804,-0.5405,-1.4075,-4.911,-0.4866,-1.0013,-1.7207,-1.3514,-5.4777,-1.1022,-2.886,-1.5528,1.5726,-1.1598,-3.091,-1.3073,-0.2764,-1.6393,2.2892,1.0392,1.5804,0.7982,2.5263,2.1497,5.7512,1.462,0.8026,3.5743,1.2051,0.1784,2.2719,1.6962,0.5061,2.5751,0.746,2.0605,0.5571,1.1813,0.8036,5.0753,0.8738,2.3757,0.4465,0.59,0.1457,14916368887,9255521652,2761463386,1855452345,4429664225,4064164455,8766251237,7729184710,1633254426,2768268432,1187011239,14916368887,13522137815,5888221445,1265600000,8246009752,3930724119,4302773390,2201862245,22524708607,36574224042,4578469497,9828738412,1931401911,19552410000,27477747290,1265600000,17.1393,23.5161,35.3312,31.0159,15.5887,12.4715,14.5706,28.0578,55.0826,15.7865,15.8503,9.1686,9.2423,11.1334,54.5528,16.169,17.2621,16.6865,46.6631,18.8526,13.9283,53.6999,18.8106,36.8853,48.2362,68.939,29.3116,1.7861,1.6399,3.5643,1.5451,1.4709,1.6362,1.3424,3.6139,2.9918,1.8139,0.5502,0.9554,1.689,0.9711,3.8801,2.459,1.2434,2.7234,3.3233,1.3686,1.3856,9.3969,2.583,2.2838,6.8888,7.0729,2.0848,0.4812,0.2541,0.1618,0.7692,0.4173,0.2275,0.3345,1.5932,1.2503,0.2475,0.8084,0.2574,0.4604,0.5431,2.1903,0.586,0.1457,0.6099,1.8713,0.29,0.3398,3.2225,0.8481,2.6362,2.2156,4.1529,1.1769
2019/8/29,-0.1444,-0.2833,-0.2252,2.1277,3.5313,1.3489,0.5305,1.0097,-0.4415,-0.3444,5.0725,0.2786,0,3.1785,-0.1264,-0.1347,-0.6849,1.0782,-0.304,-0.2972,0.1577,5.6284,-0.3911,0.0591,5.1755,1.7159,0.3333,1.1007,0.6391,1.2215,0.9585,2.417,1.8146,4.6822,2.068,0.8177,2.2311,5.4102,0.1745,0.7376,1.6651,0.4267,2.2665,0.5572,1.5608,0.3584,0.6159,0.7093,4.5919,0.8725,1.5688,0.7423,0.4298,0.0818,14894826782,9229302044,2755243874,1894930054,4586088965,4118984576,8812756548,7807226963,1626043590,2758733638,1247221954,14894826782,13522137815,6075377628,1264000000,8234904015,3903801351,4349164478,2195169654,22457770394,36631912093,4836164775,9790294846,1932542728,20564340000,27949250345,1264000000,17.1146,23.4494,35.2516,31.6758,16.1392,12.6397,14.6479,28.3411,54.8395,15.7321,16.6543,9.1998,9.2423,11.4872,54.4838,16.1472,17.1438,16.8664,46.5213,18.7965,13.9503,56.7224,18.737,36.907,50.7327,70.1219,29.4189,1.7835,1.6353,3.5563,1.578,1.5229,1.6583,1.3496,3.6503,2.9786,1.8076,0.5781,0.9587,1.689,1.0019,3.8752,2.4557,1.2349,2.7527,3.3132,1.3645,1.3878,9.9258,2.5729,2.2851,7.2453,7.1943,2.0925,0.4805,0.2534,0.1614,0.7856,0.432,0.2306,0.3363,1.6093,1.2448,0.2467,0.8494,0.2583,0.4604,0.5604,2.1875,0.5852,0.1447,0.6164,1.8656,0.2892,0.3403,3.4038,0.8448,2.6378,2.3303,4.2242,1.1812
