ÈÕÆÚ,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH
2016/3/9,-4.2128,-2.2269,0.4802,0.3155,-3.377,-0.3582,0.051,,,,-2.8736,-2.2568,3.3592,0.1125,0,1.9289,0,-0.5926,3.189,0.9535,0.7835,-0.1579,2.9061,0,-2.7195,-1.1111,-3.2065,-2.0718,-3.1829,,,,,,,,,,,,,-1.1124,-3.2436,-1.379,,0.062,,,,,,,,,,2.0465,2.2799,2.7702,2.5988,1.3022,5.3561,2.3206,,,,0.6594,5.4905,4.4868,4.3922,,3.3051,7.1559,2.7318,1.7318,15.2129,3.0515,1.2955,7.9873,2.3616,0.9482,2.9852,6.5609,2.4005,3.0724,,,,,,,,,,,,,1.3353,1.024,0.571,,8.799,,,,,,,,,,3403512000,7009530668,17169966789,8210853562,4574244412,6196252626,5264033936,,,,23190407305,3031988421,4441571240,2423229504,10196663248,9108694469,2339570184,6878726573,5053668202,3245074611,2889192747,5812895339,2121396484,1393120681,3856033022,2118698400,965181420,2658750000,1793440000,,,,,,,,,,,,,5387440500,3608469156,8723006134,,2485560000,,,,,,,,,,-261.6327,44.8749,177.0622,45.9348,27.8407,-41.1822,62.7429,,,,56.5691,97.363,57.47,40.3569,220.6915,87.2123,133.2682,99.9121,47.615,162.8621,487.1945,55.3693,47.016,46.1276,38.2948,52.5419,74.3478,52.5303,57.2291,,,,,,,,,,,,,149.122,24.8163,34.1544,,70.6927,,,,,,,,,,28.9197,5.6461,13.5073,7.9098,4.0069,10.1958,5.8576,,,,6.13,4.2126,3.9292,3.5121,24.0676,16.4468,7.4366,4.6504,5.5307,10.4858,4.1694,5.72,4.7464,5.0075,7.9849,6.579,7.2515,6.6097,10.2388,,,,,,,,,,,,,8.6028,1.6189,2.9631,,8.2961,,,,,,,,,,14.7942,8.1778,12.1582,7.9554,3.1404,15.6053,5.1232,,,,10.6426,7.1119,8.721,7.5712,61.8305,8.2039,8.3774,13.3653,10.5972,33.3508,21.5322,14.4317,7.398,8.8038,16.5734,12.4034,12.3679,12.3806,16.7306,,,,,,,,,,,,,7.3444,2.094,1.2697,,11.7623,,,,,,,,,
2016/3/10,-1.3772,-2.9284,-3.75,-3.0748,-1.0955,-3.7747,-3.1633,,,,0,-3.5828,0.4,-2.3596,0,-3.6255,-3.0706,-3.1297,-2.1366,-6.8083,-3.8869,-3.7428,1.3926,-2.8861,-1.7572,-2.5281,-2.6543,1.3399,-0.8832,,,,,,,,,,,,,-2.0088,0.0713,-2.6271,,-1.9517,,,,,,,,,,1.6084,1.6105,1.7904,1.7852,0.7917,3.436,1.6657,,,,0.5754,3.6127,4.7956,3.2794,,2.3441,4.2686,2.0549,1.1863,10.8105,1.9362,1.03,11.4912,1.9155,0.82,2.7129,4.4744,4.4711,2.744,,,,,,,,,,,,,0.7796,0.9568,0.425,,6.0448,,,,,,,,,,3356640000,6804262417,16526093034,7958388463,4524135319,5962361724,5097518577,,,,23190407305,2923358263,4459337525,2366052179,10196663248,8778458933,2267731870,6663446010,4945692079,3024138796,2776891969,5595333099,2150940110,1352913944,3788275253,2065135800,939562407,2694375000,1777600000,,,,,,,,,,,,,5279215500,3611042957,8493842414,,2437050000,,,,,,,,,,-258.0296,43.5608,170.4224,44.5224,27.5358,-39.6277,60.7581,,,,56.5691,93.8747,57.6999,39.4046,220.6915,84.0504,129.1761,96.7852,46.5976,151.7739,468.2576,53.297,47.6708,44.7963,37.6219,51.2136,72.3744,53.2342,56.7237,,,,,,,,,,,,,146.1264,24.834,33.2571,,69.313,,,,,,,,,,28.5214,5.4807,13.0007,7.6665,3.963,9.8109,5.6723,,,,6.13,4.0617,3.9449,3.4292,24.0676,15.8505,7.2082,4.5049,5.4126,9.7719,4.0073,5.5059,4.8125,4.863,7.8446,6.4126,7.059,6.6983,10.1484,,,,,,,,,,,,,8.43,1.6201,2.8852,,8.1342,,,,,,,,,,14.5905,7.9383,11.7023,7.7108,3.106,15.0162,4.9611,,,,10.6426,6.8571,8.7559,7.3926,61.8305,7.9064,8.1201,12.947,10.3708,31.0802,20.6953,13.8915,7.501,8.5497,16.2822,12.0899,12.0396,12.5465,16.5829,,,,,,,,,,,,,7.1969,2.0955,1.2363,,11.5328,,,,,,,,,
2016/3/11,7.2072,-0.8939,-0.4966,-1.3699,-0.2637,-0.8717,-2.0548,,,,1.6568,-0.4129,-2.6892,-0.8055,0,0.8268,-1.0402,0.0769,-2.5193,-2.9561,-0.8824,-0.3286,-2.5181,0.4426,1.5989,1.3998,0.6764,2.1573,3.2054,,,,,,,,,,,,,-0.492,-0.3564,-0.5222,,-0.6319,,,,,,,,,,3.1976,1.4558,1.1228,1.3424,0.4695,2.1399,2.0258,,,,0.4569,3.0763,2.721,2.4457,,1.6123,2.4421,1.1393,0.7021,5.8567,1.36,0.8002,6.2211,1.2889,1.0651,2.5528,3.3953,4.5465,3.6019,,,,,,,,,,,,,0.6584,0.9954,0.3335,,5.1316,,,,,,,,,,3598560000,6743442194,16444030693,7849369443,4512204582,5910385968,4992775044,,,,23574627071,2911288245,4339415101,2346993070,10196663248,8851038172,2244143169,6668571738,4752491948,2934742801,2752389981,5576947558,2096776795,1358902181,3848846592,2094042600,945917511,2752500000,1834580000,,,,,,,,,,,,,5253241500,3598173952,8449488145,,2421650000,,,,,,,,,,-276.6263,43.1714,169.5761,43.9125,27.4631,-39.2822,59.5097,,,,57.5064,93.4871,56.1482,39.0872,220.6915,84.7453,127.8324,96.8596,44.7773,147.2874,464.1259,53.1219,46.4703,44.9946,38.2234,51.9304,72.8639,54.3826,58.5419,,,,,,,,,,,,,145.4074,24.7455,33.0834,,68.875,,,,,,,,,,30.577,5.4317,12.9362,7.5615,3.9526,9.7254,5.5558,,,,6.2316,4.0449,3.8388,3.4016,24.0676,15.9815,7.1332,4.5083,5.2011,9.4831,3.9719,5.4878,4.6913,4.8845,7.97,6.5024,7.1068,6.8428,10.4737,,,,,,,,,,,,,8.3885,1.6143,2.8702,,8.0828,,,,,,,,,,15.642,7.8674,11.6442,7.6051,3.0978,14.8853,4.8592,,,,10.8189,6.8288,8.5204,7.333,61.8305,7.9718,8.0357,12.957,9.9657,30.1614,20.5127,13.8459,7.3121,8.5875,16.5425,12.2591,12.121,12.8171,17.1144,,,,,,,,,,,,,7.1615,2.0881,1.2299,,11.4599,,,,,,,,,
2016/3/14,4.4118,4.3968,4.8369,4.4591,3.6489,4.4598,5.1641,,,,1.8626,4.8922,4.043,5.5684,0,6.5601,7.4056,4.6118,4.6941,5.0044,10.0148,7.4725,10.0196,5.6657,9.6026,4.5473,6.3195,3.8692,6.3077,,,,,,,,,,,,,4.3675,3.8627,3.5871,,4.0382,,,,,,,,,,2.9222,2.2487,2.4968,2.6685,1.1155,3.6239,2.6329,,,,0.8996,4.8801,3.0515,3.6511,,3.0892,5.5863,3.0478,1.4429,7.2093,2.5509,2.159,12.162,3.9087,3.8657,4.3102,6.764,6.6197,5.8337,,,,,,,,,,,,,1.4577,1.5873,0.7425,,9.7078,,,,,,,,,,3757320000,7039940780,17239404154,8199377876,4676848747,6173977302,5250605278,,,,24013735375,3053714453,4514857165,2477684100,10196663248,9431672082,2410336285,6976115400,4975578331,3081607649,3028037345,5993686496,2306864803,1435893806,4218434422,2189265000,1005695208,2859000000,1950300000,,,,,,,,,,,,,5482678500,3737159212,8752575647,,2519440000,,,,,,,,,,-288.8304,45.0696,177.7783,45.8706,28.4652,-41.0341,62.5828,,,,58.5775,98.0607,58.4183,41.2638,220.6915,90.3046,137.2992,101.3266,46.8792,154.6581,510.6074,57.0914,51.1265,47.5439,41.8939,54.2919,77.4686,56.4868,62.2346,,,,,,,,,,,,,151.7582,25.7013,34.2701,,71.6563,,,,,,,,,,31.926,5.6705,13.5619,7.8987,4.0968,10.1591,5.8427,,,,6.3476,4.2428,3.994,3.591,24.0676,17.0299,7.6615,4.7163,5.4453,9.9576,4.3697,5.8979,5.1614,5.1612,8.7353,6.7981,7.5559,7.1075,11.1344,,,,,,,,,,,,,8.7549,1.6767,2.9731,,8.4091,,,,,,,,,,16.3321,8.2133,12.2074,7.9443,3.2108,15.5492,5.1101,,,,11.0204,7.1629,8.8649,7.7414,61.8305,8.4947,8.6308,13.5546,10.4335,31.6708,22.567,14.8805,8.0447,9.0741,18.131,12.8166,12.887,13.313,18.194,,,,,,,,,,,,,7.4743,2.1687,1.274,,11.9227,,,,,,,,,
2016/3/15,-1.2072,-0.8099,-0.9154,-0.5598,1.1224,-0.6615,-1.4834,,,,-0.4571,-0.4743,-1.7708,-1.1538,0,-1.8276,-2.0463,-1.3226,-1.5617,-2.2793,-1.4835,-0.9202,-0.0356,-1.1022,0.8518,-1.3592,-0.8689,-2.0199,-2.1207,,,,,,,,,,,,,-1.6186,-0.2066,0.2956,,-0.5807,,,,,,,,,,2.6318,1.592,1.7067,1.8461,0.8817,2.8699,1.6435,,,,0.4548,3.9794,1.8946,2.5614,,2.3881,4.0096,1.744,0.8187,4.9237,6.4063,1.206,10.8067,2.8407,3.2827,2.8582,4.3618,4.6799,3.797,,,,,,,,,,,,,0.8751,1.0252,0.501,,5.7842,,,,,,,,,,3711960000,6982921821,17081591960,8153475130,4729343988,6133139208,5172719062,,,,23903958299,3039230432,4434908883,2449095437,10196663248,9259296390,2361014457,6883852301,4897874085,3011367939,2983117034,5938529872,2306044147,1420067750,4254366572,2159508000,996956940,2801250000,1908940000,,,,,,,,,,,,,5393934000,3729437808,8778448970,,2504810000,,,,,,,,,,-285.3436,44.7046,176.1508,45.6138,28.7847,-40.7627,61.6545,,,,58.3097,97.5956,57.3838,40.7876,220.6915,88.6542,134.4897,99.9865,46.1471,151.133,503.0326,56.566,51.1083,47.0199,42.2507,53.5539,76.7955,55.3458,60.9148,,,,,,,,,,,,,149.3017,25.6482,34.3714,,71.2402,,,,,,,,,,31.5405,5.6246,13.4377,7.8545,4.1428,10.0919,5.756,,,,6.3186,4.2227,3.9233,3.5496,24.0676,16.7187,7.5047,4.6539,5.3602,9.7307,4.3049,5.8436,5.1596,5.1043,8.8097,6.7057,7.4902,6.964,10.8982,,,,,,,,,,,,,8.6132,1.6732,2.9819,,8.3603,,,,,,,,,,16.135,8.1468,12.0956,7.8998,3.2469,15.4463,5.0343,,,,10.9701,7.1289,8.7079,7.652,61.8305,8.3395,8.4542,13.3753,10.2705,30.9489,22.2322,14.7436,8.0419,8.9741,18.2855,12.6423,12.775,13.0441,17.8081,,,,,,,,,,,,,7.3533,2.1642,1.2777,,11.8534,,,,,,,,,
2016/3/16,0.6517,-1.7964,-2.2912,-1.8297,-2.1191,-2.1792,-1.3499,,,,-0.8324,-2.3034,-2.0531,0.1112,0,-1.6461,0.6358,-0.5957,-2.3541,-2.2477,-2.601,-1.4964,-1.7082,0,0.3861,-1.8898,-1.3944,-2.5301,-2.0744,,,,,,,,,,,,,-1.1637,-1.7253,-0.0842,,-0.3381,,,,,,,,,,3.2734,1.514,1.6189,1.8557,0.8092,2.3864,1.7391,,,,0.5471,4.0141,2.3887,3.2427,,1.8973,4.7404,1.9829,0.8467,5.8097,3.5566,1.0926,8.2779,2.356,2.8596,2.9453,5.3076,2.9964,3.4219,,,,,,,,,,,,,0.9045,1.5729,0.5036,,7.8574,,,,,,,,,,3736152000,6857480112,16690217717,8004291208,4629125801,5999487264,5102890040,,,,23704987349,2969224330,4343856673,2451818167,10196663248,9106879988,2376025448,6842846480,4782571011,2943682400,2905527406,5849666422,2266652645,1420067750,4270792698,2118698400,983055150,2730375000,1869340000,,,,,,,,,,,,,5331163500,3665092781,8771056592,,2496340000,,,,,,,,,,-287.2032,43.9015,172.1149,44.7792,28.1748,-39.8744,60.8222,,,,57.8244,95.3475,56.2057,40.833,220.6915,87.1949,135.3447,99.3909,45.0607,147.736,489.949,55.7196,50.2353,47.0199,42.4138,52.5419,75.7246,53.9455,59.6511,,,,,,,,,,,,,147.5643,25.2057,34.3425,,70.9993,,,,,,,,,,31.7461,5.5236,13.1299,7.7108,4.055,9.872,5.6783,,,,6.266,4.1254,3.8427,3.5535,24.0676,16.4435,7.5524,4.6262,5.234,9.5119,4.1929,5.7562,5.0714,5.1043,8.8438,6.579,7.3858,6.7878,10.6722,,,,,,,,,,,,,8.513,1.6443,2.9794,,8.332,,,,,,,,,,16.2401,8.0004,11.8185,7.7552,3.1781,15.1097,4.9663,,,,10.8787,6.9647,8.5291,7.6605,61.8305,8.2022,8.5079,13.2956,10.0287,30.2533,21.6539,14.523,7.9045,8.9741,18.3561,12.4034,12.5969,12.7141,17.4387,,,,,,,,,,,,,7.2677,2.1269,1.2767,,11.8133,,,,,,,,,
2016/3/17,2.1854,4.2683,4.9924,4.1577,3.866,4.2698,5.6842,,,,3.4732,10,10.0204,6.3853,0,8.2088,5.37,7.2659,5.2411,5.6833,7.0274,7.1241,8.798,4.3072,6.5865,4.3339,5.4141,5.3289,5.2371,,,,,,,,,,,,,4.4661,3.2303,3.6662,,2.19,,,,,,,,,,2.8074,2.7081,3.2258,3.2179,1.2012,4.3253,3.1174,,,,0.7037,9.8024,5.5264,4.2045,,3.6905,5.2857,4.2099,1.4355,8.4343,4.8072,2.4137,12.1589,3.2401,4.4219,4.8737,6.5394,5.6564,5.659,,,,,,,,,,,,,1.7651,2.3061,0.8525,,13.0268,,,,,,,,,,3817800000,7150177434,17523466105,8337086111,4808086850,6255653490,5392949053,,,,24528315419,3266146763,4779130654,2608375129,10196663248,9854446148,2503618873,7340042066,5033229869,3110980619,3109710639,6266405361,2466072121,1481233319,4552090101,2210520000,1036279146,2875875000,1967240000,,,,,,,,,,,,,5569258500,3783487632,9092625038,,2551010000,,,,,,,,,,-293.4796,45.7753,180.7076,46.641,29.264,-41.577,64.2794,,,,59.8328,104.8823,61.8377,43.4403,220.6915,94.3525,142.6128,106.6126,47.4224,156.1323,524.3797,59.6891,54.6549,49.0451,45.2075,54.819,79.8244,56.8202,62.7751,,,,,,,,,,,,,154.1547,26.0199,35.6016,,72.5541,,,,,,,,,,32.4399,5.7593,13.7854,8.0314,4.2118,10.2935,6.001,,,,6.4837,4.5379,4.2278,3.7804,24.0676,17.7933,7.958,4.9623,5.5084,10.0525,4.4876,6.1663,5.5176,5.3242,9.4263,6.8641,7.7857,7.1495,11.2311,,,,,,,,,,,,,8.8932,1.6975,3.0886,,8.5145,,,,,,,,,,16.595,8.3419,12.4085,8.0777,3.3009,15.7549,5.2486,,,,11.2566,7.6612,9.3838,8.1497,61.8305,8.8755,8.9648,14.2617,10.5544,31.9727,23.1757,15.5576,8.5999,9.3606,19.5651,12.941,13.2789,13.3916,18.352,,,,,,,,,,,,,7.5923,2.1956,1.3235,,12.0721,,,,,,,,,
2016/3/18,2.6535,5.5821,5.8357,3.9229,4.6154,6.3501,4.6315,,,,2.1259,3.9911,6.9238,5.428,0,5.3213,6.9807,9.2179,4.3825,4.9672,5.3185,3.423,2.3295,3.8984,0.7894,6.2308,6.3626,5.9982,4.6858,,,,,,,,,,,,,5.0913,4.2177,3.8618,,0.6037,,,,,,,,,,2.8172,4.1596,4.4702,4.5763,1.8143,7.2179,3.9805,,,,1.0106,8.6557,7.1578,6.7101,,3.6216,6.7305,9.8472,2.0764,12.374,6.6371,2.3113,12.2827,4.3374,4.3402,7.3367,9.984,8.1122,6.4502,,,,,,,,,,,,,2.0633,2.6775,1.0814,,17.5809,,,,,,,,,,3919104000,7549310145,18546089127,8664143172,5029998551,6652896768,5642722092,,,,25049756530,3396502953,5110027712,2749957078,10196663248,10378831148,2678389698,8016638123,5253809664,3265507981,3275099057,6480903344,2523518061,1538977038,4588022251,2348252400,1102213350,3048375000,2059420000,,,,,,,,,,,,,5852808000,3943063301,9443762997,,2566410000,,,,,,,,,,-301.267,48.3306,191.2532,48.4706,30.6147,-44.2172,67.2565,,,,61.1047,109.0683,66.1192,45.7982,220.6915,99.3733,152.5682,116.44,49.5007,163.8876,552.2685,61.7323,55.9281,50.9571,45.5643,58.2346,84.9033,60.2283,65.7166,,,,,,,,,,,,,162.0032,27.1174,36.9764,,72.9921,,,,,,,,,,33.3006,6.0808,14.5898,8.3464,4.4062,10.9472,6.279,,,,6.6215,4.7191,4.5205,3.9857,24.0676,18.7401,8.5135,5.4197,5.7498,10.5519,4.7262,6.3773,5.6461,5.5317,9.5007,7.2918,8.2811,7.5783,11.7573,,,,,,,,,,,,,9.3459,1.7691,3.2079,,8.5659,,,,,,,,,,17.0354,8.8076,13.1326,8.3946,3.4533,16.7553,5.4917,,,,11.4959,7.9669,10.0335,8.5921,61.8305,9.3478,9.5906,15.5763,11.0169,33.5608,24.4082,16.0901,8.8003,9.7255,19.7195,13.7473,14.1238,14.1949,19.2119,,,,,,,,,,,,,7.9788,2.2882,1.3746,,12.1449,,,,,,,,,
2016/3/21,0.5401,2.8701,3.4377,2.0199,3.0361,4.0179,0,,,,0.5752,3.0561,1.2169,1.4356,0,0.7867,10.008,0.3836,0,7.1177,3.9277,1.4184,1.6911,2.0011,0.2238,3.5844,5.1892,2.7679,1.6985,,,,,,,,,,,,,2.4038,1.3708,3.1311,,0.8101,,,,,,,,,,3.1085,3.7123,4.4876,4.4123,2.1103,7.8547,,,,,0.9889,12.3174,7.5928,5.5227,,3.5281,8.6811,7.2043,,15.2552,6.2357,2.1622,11.9786,4.2855,3.4444,6.8196,11.2641,6.7754,5.8213,,,,,,,,,,,,,2.2341,2.0096,1.2961,,15.5956,,,,,,,,,,3940272000,7765982189,19183650394,8839147388,5182711979,6920200656,5642722092,,,,25193838942,3500305104,5172209709,2789436660,10196663248,10460482792,2946443110,8047392489,5253809664,3497937568,3403734494,6572831051,2566192188,1569773688,4598288580,2432422200,1159409286,3132750000,2094400000,,,,,,,,,,,,,5993500500,3997113124,9739458120,,2587200000,,,,,,,,,,-302.8942,49.7177,197.8279,49.4497,31.5441,-45.9938,67.2565,,,,61.4562,112.4016,66.9238,46.4557,220.6915,100.1551,167.8373,116.8867,49.5007,175.5527,573.9599,62.6079,56.8739,51.9768,45.6663,60.322,89.3091,61.8954,66.8328,,,,,,,,,,,,,165.8975,27.4891,38.1342,,73.5834,,,,,,,,,,33.4805,6.2554,15.0914,8.515,4.5399,11.387,6.279,,,,6.6596,4.8633,4.5755,4.0429,24.0676,18.8876,9.3656,5.4405,5.7498,11.3029,4.9119,6.4678,5.7416,5.6424,9.5219,7.5531,8.7108,7.7881,11.957,,,,,,,,,,,,,9.5706,1.7933,3.3083,,8.6353,,,,,,,,,,17.1274,9.0603,13.5841,8.5641,3.5581,17.4285,5.4917,,,,11.562,8.2104,10.1556,8.7154,61.8305,9.4214,10.5504,15.636,11.0169,35.9496,25.3669,16.3184,8.9491,9.9201,19.7637,14.2401,14.8567,14.5878,19.5382,,,,,,,,,,,,,8.1706,2.3196,1.4176,,12.2433,,,,,,,,,
2016/3/22,0.7291,-0.3426,2.7312,2.0772,-1.7956,0,9.9952,,,,0.7625,-1.931,-1.9322,-0.1952,0,1.1448,-2.4381,1.7197,0,-2.9573,0.3599,-0.0466,0.6076,-1.3624,-0.4242,-0.9787,3.8027,-0.419,0.4202,,,,,,,,,,,,,0.6501,-0.322,-1.7457,,-2.6786,,,,,,,,,,2.5907,2.4002,4.7037,6.1321,1.762,7.0299,4.3563,,,,0.7461,5.9518,3.2332,4.2816,,2.7503,4.9826,5.7515,,10.8044,5.8368,2.1254,10.328,2.574,2.4916,4.4109,11.4652,5.2404,4.7957,,,,,,,,,,,,,2.1387,1.1878,1.0635,,10.5207,,,,,,,,,,3969000000,7739373341,19707586880,9022758369,5089652234,6920200656,6206725728,,,,25385948825,3432713005,5072274356,2783991200,10196663248,10580238536,2874604796,8185787137,5253809664,3394493631,3415985488,6569766794,2581784657,1548387125,4578782556,2408616600,1203497820,3119625000,2103200000,,,,,,,,,,,,,6032461500,3984244118,9569433425,,2517900000,,,,,,,,,,-305.1026,49.5474,203.2309,50.4769,30.9777,-45.9938,73.9789,,,,61.9248,110.231,65.6307,46.365,220.6915,101.3017,163.7452,118.8969,49.5007,170.3611,576.0257,62.5787,57.2195,51.2687,45.4725,59.7316,92.7053,61.6361,67.1137,,,,,,,,,,,,,166.9759,27.4006,37.4685,,71.6125,,,,,,,,,,33.7246,6.2339,15.5036,8.6919,4.4584,11.387,6.9066,,,,6.7104,4.7694,4.4871,4.035,24.0676,19.1038,9.1372,5.5341,5.7498,10.9687,4.9296,6.4648,5.7765,5.5656,9.4815,7.4792,9.042,7.7554,12.0073,,,,,,,,,,,,,9.6328,1.7875,3.2506,,8.404,,,,,,,,,,17.2523,9.0293,13.9551,8.742,3.4943,17.4285,6.0406,,,,11.6502,8.0519,9.9594,8.6984,61.8305,9.5292,10.2932,15.9049,11.0169,34.8864,25.4582,16.3107,9.0035,9.785,19.6798,14.1007,15.4217,14.5267,19.6203,,,,,,,,,,,,,8.2237,2.3121,1.3929,,11.9154,,,,,,,,,
2016/3/23,1.6762,-0.0491,-0.5445,-0.6995,0,-0.4292,-0.5193,,,,-1.0811,2.1097,1.8389,1.467,0,1.0976,0.4476,0.4383,0,1.3168,0.9564,0.7929,1.2397,0.8011,-0.4933,3.2121,4.3564,2.7047,1.454,,,,,,,,,,,,,0.0718,0.5168,-0.4635,,-0.4587,,,,,,,,,,3.0708,2.4319,3.5984,3.3513,1.8029,5.1499,6.3937,,,,0.4546,6.5054,3.4138,3.7539,,1.9544,3.8631,3.1703,,9.3914,6.3248,1.6296,6.7822,2.5162,2.5,5.9683,12.0975,5.7811,4.7397,,,,,,,,,,,,,1.2269,1.336,1.0209,,6.9499,,,,,,,,,,4035528000,7735572077,19600274588,8959642094,5089652234,6890500224,6174496948,,,,25111506135,3505133111,5165547352,2824832147,10196663248,10696365318,2887471359,8221667231,5253809664,3439191629,3448654805,6621859161,2613790252,1560791331,4556196633,2485984800,1255927428,3204000000,2133780000,,,,,,,,,,,,,6036790500,4004834527,9525079156,,2506350000,,,,,,,,,,-310.2167,49.523,202.1243,50.1238,30.9777,-45.7964,73.5948,,,,61.2553,112.5566,66.8376,47.0452,220.6915,102.4136,164.4781,119.418,49.5007,172.6044,581.5346,63.0749,57.9288,51.6794,45.2482,61.6503,96.7439,63.3031,68.0895,,,,,,,,,,,,,167.0957,27.5422,37.2948,,71.284,,,,,,,,,,34.2899,6.2309,15.4191,8.6311,4.4584,11.3381,6.8707,,,,6.6378,4.87,4.5696,4.0942,24.0676,19.3135,9.1781,5.5583,5.7498,11.1131,4.9767,6.516,5.8481,5.6102,9.4348,7.7195,9.4359,7.9652,12.1819,,,,,,,,,,,,,9.6397,1.7968,3.2355,,8.3655,,,,,,,,,,17.5414,9.0249,13.8791,8.6809,3.4943,17.3537,6.0092,,,,11.5242,8.2217,10.1425,8.826,61.8305,9.6338,10.3393,15.9747,11.0169,35.3458,25.7017,16.4401,9.1151,9.8634,19.5827,14.5536,16.0935,14.9195,19.9056,,,,,,,,,,,,,8.2296,2.3241,1.3864,,11.8607,,,,,,,,,
