ÈÕÆÚ,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH
2019/4/30,0.7401,1.4155,0.8772,1.0563,-0.5198,0.4896,5.7751,-0.5282,0.6471,0.8816,-0.2532,-2.3529,1.7568,0,-5.0083,-1.0119,-2.2491,6.1265,7.0161,-0.9394,-1.6335,1.3785,1.3359,1.2609,3.8827,1.2559,0.4716,0.364,1.2413,2.9474,0.6368,0.621,0.8601,0.9604,5.5087,3.4031,0.0964,1.326,1.2919,0.7291,2.7302,2.6494,3.3616,1.5082,6269452671,19962841151,2847905562,11072469414,35895283199,3045151133,6418255775,2722956989,71141251578,3394988429,6385099053,23134343656,1871512601,2342991000,1736324513,24779059200,1926142528,4667062033,6434851462,3640206394,9223656177,9871269690,38.4817,-106.3211,-53.0132,5.1796,58.2359,125.8332,-4.5782,-38.0084,88.1835,87.3018,48.8988,70.3364,408.8152,69.0684,-2.82,74.6148,94.4078,40.7841,28.0084,68.9511,45.8186,69.2749,2.8303,16.4548,272.1883,1.9755,7.2784,1.0328,2.3942,3.5028,15.6288,2.1456,3.5965,12.4454,7.333,10.0603,2.4935,18.8404,6.7297,2.6308,2.9282,11.4691,5.8556,8.4832,3.0977,209.0787,2.3554,5.5478,5.6501,3.5267,1.6911,2.4197,11.1095,8.6893,7.9009,14.4357,17.584,8.0566,5.4348,16.0274,9.2933,87.9733,1.2301,18.2732,10.7736,3.5718
2019/5/6,-8.1726,-9.9955,-9.8551,-7.8397,-0.3919,-9.257,-7.1839,-9.9115,-7.581,-6.6167,-6.2817,-3.0723,-6.1974,-10,-4.9209,-3.6491,-4.9558,-8.9385,-10.0316,-6.7457,-8.676,-1.1331,3.4043,2.4748,3.8296,2.082,0.8513,0.7511,1.1923,3.3078,1.2878,1.4355,1.726,1.4745,5.5071,6.3611,0.5336,1.8352,0.7522,0.7023,2.6527,1.7897,6.9155,1.6386,5757073160,17967455858,2567242405,10204418676,35754609327,2763261382,5957174182,2453070986,65748009093,3170351243,5984004633,22423589724,1755526871,2108691900,1650881479,23874854400,1830687677,4249894477,5789333187,3394649367,8423411267,9759413943,35.3367,-95.6938,-47.7887,4.7736,58.0077,114.1848,-4.2493,-34.2412,81.4982,81.5253,45.8271,68.1755,383.4792,62.1615,-2.6813,71.8921,89.7292,37.1386,25.1987,64.2999,41.8433,68.49,2.599,14.8101,245.364,1.8206,7.2499,0.9372,2.2222,3.1557,14.4439,2.0036,3.3706,12.0631,6.8785,9.0543,2.3708,18.1529,6.3962,2.3957,2.6345,10.6954,5.3476,8.3871,2.8445,188.1803,2.1233,5.1128,5.628,3.2002,1.5696,2.1799,10.2673,8.1144,7.4045,13.9922,16.4942,7.251,5.1673,15.4426,8.8327,80.1098,1.1067,17.0405,9.8389,3.5313
2019/5/7,-3.2,-0.1001,-4.1801,4.3478,-0.5902,6.5772,3.096,1.1788,6.6667,8.0214,1.4895,-1.7247,-1.8405,1.2138,-4.6211,7.0373,-4.2831,1.227,-10.0088,3.0275,0.0124,2.0057,3.1147,1.5975,4.6628,1.7197,0.6593,1.0449,1.0198,1.7746,1.1418,1.4857,0.6901,1.2279,3.83,3.9809,4.0296,1.8552,0.9807,0.4852,4.3531,1.3574,3.2405,1.1364,5572846819,17949479414,2459930022,10648089053,35696615568,2945006090,6141606819,2481987344,70131209699,3424657492,6073136726,22036855968,1723216560,2134287600,1574593056,25555008000,1752278335,4302040421,5209891587,3497422436,8424453253,9955161501,34.2059,-95.5981,-45.7911,4.9811,57.6653,121.6949,-4.3808,-34.6448,86.9315,88.0647,46.5097,66.9997,376.4213,62.9161,-2.5574,76.9514,85.8861,37.5943,22.6766,66.2466,41.8485,69.8637,2.5158,14.7953,235.1076,1.8998,7.2071,0.9988,2.291,3.1929,15.4069,2.1644,3.4208,11.855,6.7519,9.1642,2.2613,19.4304,6.1222,2.4251,2.3708,11.0192,5.3482,8.5553,2.7535,187.992,2.0345,5.3351,5.5948,3.4107,1.6182,2.2055,10.9518,8.7653,7.5148,13.7509,16.1906,7.339,4.9285,16.5293,8.4544,81.0927,0.996,17.5564,9.8401,3.6022
2019/5/8,-0.8264,-0.3005,-2.349,2.7174,-2.3087,-1.2594,-0.9009,-0.1942,-4.6467,0.8663,-0.0667,-0.9328,7.4038,1.1685,1.938,-3.3877,-0.1946,-1.6162,-7.8049,-0.8524,-1.0513,-5.0281,2.748,1.6189,3.4736,2.0714,0.6189,0.749,0.7319,1.8993,0.9274,1.0634,0.7027,1.2577,6.8151,3.9391,2.1113,1.6061,0.6773,0.4059,4.935,1.1163,0.4247,1.1523,5526790234,17895550082,2402146430,10937439299,34872485261,2907915333,6086277028,2477167951,66872395335,3454326554,6069085267,21831294781,1850800863,2159227000,1605108425,24689280000,1748869234,4232512495,4803265902,3467610401,57490085840,9454607032,33.9232,-95.3108,-44.7155,5.1165,56.334,120.1622,-4.3414,-34.5775,82.892,88.8277,46.4787,66.3747,404.291,63.6512,-2.6069,74.3445,85.719,36.9867,20.9067,65.6819,41.4085,66.3509,2.495,14.7508,229.5849,1.9514,7.0407,0.9862,2.2704,3.1867,14.6909,2.1831,3.4185,11.7445,7.2518,9.2712,2.3051,18.7721,6.1103,2.3859,2.1858,10.9253,5.292,8.1252,2.7307,187.4272,1.9867,5.4801,5.4656,3.3677,1.6036,2.2013,10.4429,8.8412,7.5098,13.6226,17.3894,7.4247,5.0241,15.9693,8.438,79.7821,0.9182,17.4068,9.7366,3.421
2019/5/9,-1.875,-1.0045,-1.3746,-2.6455,-3.4436,-0.5102,-0.6061,-0.9728,-3.9327,-0.7362,-1.6021,-1.5321,-2.9991,-1.8541,-1.5209,-2.5714,-1.5595,0,-0.7407,-0.8145,-6.55,0.562,1.8255,1.5005,2.0939,1.3989,0.7904,0.6091,0.5981,1.6341,0.8873,0.6889,0.5575,0.7959,2.7958,2.7896,1.1956,1.544,0.5132,0.3917,3.4096,0.8776,1.1719,0.9544,5423162917,17715785641,2369127236,10648089053,33671609672,2893079030,6049390500,2453070986,64242474972,3428895929,5971850256,21496822343,1795293407,2119192700,1580696130,24054412800,1721596419,4232512495,4767686154,3439367420,53724485217,9507738512,33.2872,-94.3534,-44.1008,4.9811,54.3941,119.5492,-4.3151,-34.2412,79.632,88.1737,45.734,65.3578,392.1658,62.4711,-2.5673,72.4328,84.3822,36.9867,20.7519,65.1469,38.6963,66.7237,2.4483,14.6026,226.4291,1.8998,6.7983,0.9812,2.2566,3.1557,14.1132,2.167,3.3637,11.5645,7.0343,9.0993,2.27,18.2894,6.015,2.3859,2.1696,10.8363,4.9454,8.1708,2.6795,185.5444,1.9594,5.3351,5.2774,3.3506,1.5939,2.1799,10.0322,8.7761,7.3895,13.4139,16.8678,7.2871,4.9476,15.5587,8.3064,79.7821,0.9114,17.265,9.0989,3.4403
2019/5/10,2.7601,5.378,2.439,2.7174,0.9091,2.3077,2.439,4.1257,4.1827,2.5958,1.8318,2.5608,7.7065,5.3267,2.5097,2.6393,1.9802,1.848,6.3966,2.76,4.7084,3.9412,2.6789,2.5035,2.6977,1.4087,0.5413,0.8132,0.9918,2.8514,0.81,0.9848,0.7924,0.9909,4.618,5.3364,1.6064,1.2635,0.5279,0.6385,3.2907,1.5144,0.8484,1.046,5572846819,18668537177,2426910827,10937439299,41403751511,2959842393,6196936610,2554278237,66929567517,3517903117,6081239644,22047308231,1933647813,2232076300,1620366110,24689280000,1755687437,4310731412,5072655418,3534295216,56254048994,9882455265,34.2059,-99.4277,-45.1765,5.1165,54.8886,122.308,-4.4203,-35.6539,82.9628,90.4625,46.5718,67.0314,422.3881,65.7987,-2.6317,74.3445,86.0532,37.6702,22.0793,66.945,40.5183,69.3534,2.5158,15.388,231.9518,1.9514,6.8601,1.0038,2.3117,3.2859,14.7035,2.2233,3.4254,11.8607,7.5764,9.584,2.327,18.7721,6.1341,2.43,2.3084,11.1354,5.1782,8.4929,2.7535,195.523,2.0072,5.4801,5.3254,3.4279,1.6328,2.2698,10.4518,9.0039,7.5249,13.7574,18.1678,7.6752,5.0718,15.9693,8.4709,81.2565,0.9697,17.7415,9.5273,3.5759
2019/5/13,-2.0661,-1.3962,-2.381,0.3527,-1.5246,-1.2531,-1.7857,-2.6415,2.0501,-0.4819,-1.7988,2.2598,-1.0283,-0.0882,0,1.974,4.0777,10.0806,-1.002,-1.4872,1.9417,0.6225,1.7091,2.0092,2.0943,0.9301,0.4726,0.4959,0.5017,1.6326,0.7907,0.6189,0.5887,0.7552,2.3441,3.046,0.8071,1.0843,0.7627,0.5265,1.7801,0.9457,0.6034,0.8026,5457705356,18407878738,2369127236,10976019332,40772509284,2922751636,6086277028,2486806736,68301699881,3500949367,5971850256,22545532801,1913764545,2230107400,1620366110,25176652800,1827278576,4745280950,5021827207,3481731891,57346360625,9943975926,33.4992,-98.0395,-44.1008,5.1345,54.0517,120.7753,-4.3414,-34.7121,84.6637,90.0266,45.734,68.5462,418.0448,65.7407,-2.6317,75.8121,89.5621,41.4676,21.858,65.9494,41.305,69.7852,2.4639,15.1731,226.4291,1.9583,6.7555,0.9913,2.2704,3.1991,15.0049,2.2126,3.3637,12.1287,7.4985,9.5756,2.327,19.1427,6.3842,2.6749,2.2852,10.9698,5.2788,8.5457,2.6966,192.793,1.9594,5.4994,5.2442,3.3849,1.6036,2.2098,10.6661,8.9605,7.3895,14.0683,17.981,7.6685,5.0718,16.2846,8.8163,89.4477,0.96,17.4777,9.7123,3.5981
2019/5/14,0.211,-1.8555,-1.0453,-1.5817,-0.7741,1.269,-2.7273,-2.1318,-2.0089,-1.4528,0.7463,1.5763,-3.8095,-0.3826,0.1883,-2.3179,-1.6791,4.3956,0.5061,3.1996,0.9649,-3.1496,2.5032,1.4339,2.1291,0.6942,0.4946,0.6863,0.6174,1.9308,0.5803,0.6215,0.6085,1.0335,2.9917,3.3503,0.8785,0.871,0.6083,2.3712,1.7005,1.7284,0.5769,0.7905,5469219502,18066326300,2344362839,10802409184,40456888171,2959842393,5920287654,2433793415,66929567517,3450088117,6016416303,22900909767,1840859229,2221575500,1623417647,24593088000,1796596659,4953864728,5047241313,3593134759,57899702702,9630779834,33.5699,-96.2204,-43.6399,5.0533,53.6333,122.308,-4.223,-33.9721,82.9628,88.7187,46.0753,69.6267,402.1193,65.4892,-2.6366,74.0548,88.0583,43.2904,21.9687,68.0595,41.7036,67.5872,2.469,14.8916,224.0623,1.9273,6.7032,1.0038,2.2085,3.1309,14.7035,2.1804,3.3888,12.3199,7.2129,9.539,2.3314,18.699,6.277,2.7925,2.2968,11.3208,5.3297,8.2766,2.7023,189.2158,1.9389,5.4125,5.2036,3.4279,1.5599,2.1627,10.4518,8.8304,7.4447,14.2901,17.296,7.6391,5.0814,15.9071,8.6683,93.3795,0.9649,18.0369,9.806,3.4848
2019/5/15,0.1053,1.592,2.4648,1.0714,1.0638,1.7544,1.8692,10.099,2.7904,5.0369,1.2121,7.2265,0.8551,2.9838,2.0677,4.3286,0.759,0,3.7261,2.0306,1.1667,0.6678,1.6616,1.4412,2.3313,1.0503,0.3708,0.458,0.5393,4.1064,0.6822,1.0825,0.7917,1.6306,2.439,3.5773,1.0306,1.3274,0.3185,1.5803,2.2641,1.5942,0.4323,1.0865,5474976575,18353949406,2402146430,10918149282,40887280598,3011769452,6030947236,2679582452,68797192123,3623864054,6089342561,24555851519,1856600150,2287861800,1656984553,25657612800,1810233066,4953864728,5235305692,3666095793,58575211210,9695096889,33.6052,-97.7522,-44.7155,5.1074,54.2039,124.4538,-4.3019,-37.4029,85.2779,93.1873,46.6338,74.6583,405.5578,67.4432,-2.6912,77.2603,88.7267,43.2904,22.7872,69.4415,42.1901,68.0386,2.4716,15.1286,229.5849,1.948,6.7745,1.0215,2.2497,3.447,15.1138,2.2903,3.4299,13.2102,7.2745,9.8236,2.3796,19.5084,6.3247,2.7925,2.3824,11.5507,5.3919,8.3318,2.7051,192.2282,1.9867,5.4704,5.2589,3.488,1.589,2.3811,10.7435,9.2751,7.5349,15.3228,17.4439,7.8671,5.1864,16.5957,8.7341,93.3795,1.0008,18.4032,9.9204,3.5081
2019/5/16,0.4206,-1.1753,0.6873,0.3534,1.4035,3.8177,10.0917,-2.518,0.8033,2.6901,1.2641,0.0709,-1.9188,3.1268,3.8674,-0.5249,-0.1883,-2.1053,2.8155,0.642,-0.0491,-0.0288,1.5423,1.3449,1.9349,0.9692,0.4791,0.7211,2.0294,4.9436,0.4952,1.0084,0.6741,1.3112,1.2727,4.8273,1.2127,0.7517,0.5295,0.7813,1.8383,1.0881,0.3094,0.5058,5498004868,18138232077,2418656028,10956729315,41461137168,3126750798,6639574939,2612110952,69349856548,3721348116,6166320278,24573271959,1820975961,2359398500,1721066829,25522944000,1806823965,4849572839,5382707503,3689631610,58546466167,9692300495,33.7465,-96.6033,-45.0228,5.1255,54.9646,129.2051,-4.736,-36.4611,85.9629,95.6941,47.2233,74.7112,397.776,69.552,-2.7952,76.8548,88.5596,42.379,23.4288,69.8873,42.1694,68.019,2.482,14.9508,231.1628,1.9549,6.8696,1.0605,2.4768,3.3602,15.2352,2.3519,3.4733,13.2195,7.1349,10.1307,2.4716,19.406,6.3128,2.7337,2.4495,11.6248,5.3892,8.3294,2.7165,189.9689,2.0004,5.4898,5.3327,3.6212,1.7494,2.3212,10.8298,9.5246,7.6301,15.3336,17.1091,8.1131,5.387,16.5086,8.7176,91.4136,1.029,18.5213,9.9156,3.507
2019/5/17,-9.3194,-8.3251,-6.1433,-5.1056,-2.4221,0,-2.5,-3.5055,-0.2473,-1.5945,-0.7227,-1.0634,0.091,-1.7803,-4.078,-3.2412,-4.9057,-5.914,-2.644,-2.02,-1.2397,-2.1639,3.1411,2.4544,3.218,1.4105,0.4676,0.729,1.6161,3.153,0.75,0.8984,0.8248,0.9706,1.9689,3.9627,0.924,0.9339,1.0978,0.8739,1.3737,1.6451,0.4508,0.7776,4985625357,16628210774,2270069651,10397318840,40456888171,3126750798,6473585566,2520542487,69178340002,3662009991,6121754232,24311965366,1822632900,2317395300,1650881479,24695692800,1718187317,4562770144,5240388513,3615101522,57820653834,9482570969,30.6016,-88.561,-42.2569,4.8638,53.6333,129.2051,-4.6176,-35.183,85.7503,94.1682,46.882,73.9168,398.1379,68.3138,-2.6813,74.3638,84.2151,39.8727,22.8094,68.4756,41.6466,66.5471,2.2507,13.7062,216.9617,1.8551,6.7032,1.0605,2.4149,3.2425,15.1975,2.3144,3.4482,13.079,7.1414,9.9504,2.3708,18.777,6.0031,2.572,2.3847,11.39,5.3224,8.1492,2.4633,174.1538,1.8775,5.2095,5.2036,3.6212,1.7057,2.2398,10.803,9.3728,7.575,15.1706,17.1247,7.9686,5.1673,15.9735,8.2899,86.0074,1.0018,18.1472,9.7926,3.4312
2019/5/20,6.2356,3.2432,-3.6364,-1.2987,1.9858,-3.6773,2.2792,1.912,1.0744,-0.3472,1.1913,-2.5509,0.2273,-2.8604,-1.1091,-2.363,-4.7619,-1.1429,-0.097,-0.2821,-2.4484,-0.9142,3.0841,1.7971,2.6739,0.8812,0.5029,0.4885,1.0709,2.272,0.6641,0.4564,0.6728,1.1408,1.4069,3.181,0.7264,1.1431,0.6578,0.5596,2.0943,1.4826,0.3528,0.6215,5296507307,17167504096,2187521663,10262288725,41260287369,3011769452,6621131675,2568736416,69921578366,3649294679,6194680490,23691797720,1826775248,2251109000,1632572258,24112128000,1636368874,4510624199,5235305692,3604902668,56404960470,9395882765,32.5098,-91.4333,-40.7203,4.8006,54.6984,124.4538,-4.7229,-35.8557,86.6716,93.8412,47.4405,72.0313,399.0428,66.3598,-2.6515,72.6066,80.2049,39.417,22.7872,68.2824,40.627,65.9387,2.3911,14.1507,209.0722,1.831,6.8363,1.0215,2.4699,3.3045,15.3608,2.3063,3.4893,12.7453,7.1577,9.6658,2.3445,18.3333,5.7172,2.5426,2.3824,11.3579,5.1921,8.0747,2.6169,179.802,1.8092,5.1418,5.3069,3.488,1.7445,2.2826,10.9191,9.3402,7.6652,14.7836,17.1636,7.7407,5.11,15.596,7.8952,85.0245,1.0008,18.096,9.5529,3.3998
2019/5/21,-1.6304,2.7749,3.0189,3.3835,2.0862,3.4483,5.571,1.5009,0.2998,1.7422,0.7194,0.5588,2.6757,2.0117,2.243,2.0745,0.625,0.1927,-1.3592,2.3286,3.3507,0.3869,2.0809,1.336,2.6719,1.0054,0.8891,2.4352,1.7624,1.9255,0.6681,1.1058,0.5508,0.8132,2.9567,2.1554,0.544,0.6301,0.5697,0.4864,1.6471,1.2352,0.4723,0.348,5210151210,17643879865,2253560053,10609509020,42121072223,3115623571,6989996950,2607291559,70131209699,3712871241,6239246537,23824193060,1875654948,2296393700,1669190701,24612326400,1646596179,4519315190,5164146197,3688847082,58294947042,9432235883,31.9797,-93.9705,-41.9496,4.9631,55.8395,128.7453,-4.986,-36.3939,86.9315,95.4761,47.7818,72.4338,409.7201,67.6947,-2.711,74.1128,80.7062,39.493,22.4775,69.8725,41.9883,66.1939,2.3521,14.5434,215.3838,1.8929,6.9789,1.0567,2.6075,3.354,15.4069,2.3465,3.5144,12.8166,7.3492,9.8602,2.3971,18.7136,5.753,2.5475,2.35,11.6224,5.3661,8.1059,2.5743,184.7913,1.8638,5.3158,5.4176,3.6083,1.8417,2.3169,10.9518,9.5029,7.7204,14.8662,17.6229,7.8964,5.2246,15.9196,7.9445,85.1883,0.9872,18.5174,9.873,3.4129
2019/5/22,-0.1105,-2.1396,-1.4652,0.1818,-1.0899,-1.1905,1.3193,-0.9242,-1.3859,-2.1689,-0.974,2.9833,-1.7226,-0.8574,-0.9141,0.0912,-2.6915,10,-1.5748,2.0842,1.0478,-1.1266,1.7235,1.2386,2.0215,0.9466,0.5155,1.3623,1.8457,1.5254,0.5894,0.5597,0.5039,0.7971,1.3001,2.1263,0.451,0.6135,0.8157,0.7993,0.9901,1.6131,0.5197,0.3567,5204394137,17266374539,2220540858,10628799036,41661986967,3078532814,7082213268,2583194594,69159282608,3632340929,6178474655,24534946992,1843344638,2276704700,1653933016,24634771200,1602277855,4971246709,5082821060,3765730752,58905779204,9325972923,31.9444,-91.9599,-41.3349,4.9721,55.2309,127.2126,-5.0518,-36.0575,85.7267,93.4053,47.3164,74.5947,402.6622,67.1143,-2.6862,74.1804,78.534,43.4423,22.1235,71.3288,42.4282,65.4481,2.3495,14.2322,212.228,1.8964,6.9028,1.0441,2.6419,3.3231,15.1933,2.2956,3.4801,13.1989,7.2226,9.7757,2.3752,18.7307,5.5981,2.8023,2.313,11.8646,5.4223,8.0146,2.5714,180.8376,1.8365,5.3255,5.3586,3.5653,1.866,2.2955,10.8,9.2968,7.6452,15.3097,17.3193,7.8287,5.1769,15.9341,7.7307,93.7071,0.9717,18.9033,9.9764,3.3745
2019/5/23,-3.8717,-2.5508,-2.2305,-4.3557,-3.3058,-6.0241,-9.8958,-2.6119,-2.48,-4.2007,-0.459,-3.7915,8.764,-0.0865,-3.1365,-0.039,-4.8936,-1.2238,-0.5,-4.4583,-3.5135,-5.2174,1.6259,1.4032,2.3221,1.5264,0.5469,0.943,2.241,1.3267,0.5261,0.5185,0.4777,0.9117,4.7082,2.1524,1.0279,0.6074,0.6048,2.3459,0.8948,1.4947,0.3832,0.8705,5002896576,16825951659,2171012066,10165838643,40284731200,2893079030,6381369247,2515723094,67444117154,3479757179,6150114443,23604695523,2004896190,2274735800,1602056888,24625152000,1523868514,4910409774,5057406955,3597841923,56836136114,8839400422,30.7076,-89.6142,-40.413,4.7555,53.4051,119.5492,-4.5519,-35.1157,83.6007,89.4816,47.0992,71.7664,437.9517,67.0563,-2.602,74.1514,74.6908,42.9106,22.0129,68.1487,40.9375,62.0334,2.2585,13.8692,207.4943,1.8138,6.6746,0.9812,2.3805,3.2363,14.8165,2.1992,3.4642,12.6985,7.8556,9.7672,2.3007,18.7234,5.3242,2.768,2.3014,11.3356,5.2318,7.5965,2.4719,176.2248,1.7956,5.0935,5.1814,3.3506,1.6814,2.2355,10.5322,8.9063,7.6101,14.7292,18.8372,7.8219,5.0145,15.9279,7.3524,92.5604,0.9668,18.0605,9.6259,3.1984
2019/5/24,-1.0357,0.0534,1.5209,-1.7078,-1.2821,-5.1282,-2.6012,1.7241,0.0283,-1.3398,0.527,2.5092,1.4463,-1.0964,-0.5714,-1.1589,-4.698,-4.9558,0,-2.7475,0.7839,2.8156,1.156,0.8119,1.6583,0.7917,0.3925,0.7759,1.0608,1.2349,0.4196,0.5366,0.5274,0.9404,3.4415,1.6251,0.5361,0.503,0.9493,1.1734,1.2528,1.2942,0.2665,0.696,4951082918,16834939881,2204031261,9992228495,39768260287,2744716003,6215379874,2559097630,67463174548,3433134367,6182526114,24196990466,2033892623,2249796400,1592902277,24339782400,1452277375,4667062033,5057406955,3498991490,57281684279,9088279460,30.3896,-89.6621,-41.0276,4.6743,52.7204,113.4184,-4.4335,-35.7212,83.6243,88.2827,47.3474,73.5672,444.2857,66.3211,-2.5871,73.2921,71.1818,40.7841,22.0129,66.2763,41.2584,63.78,2.2351,13.8766,210.6501,1.7828,6.5891,0.9309,2.3185,3.2921,14.8207,2.1697,3.4824,13.0171,7.9692,9.6601,2.2876,18.5064,5.074,2.6308,2.3014,11.0242,5.2728,7.8104,2.4463,176.319,1.8229,5.0065,5.115,3.1787,1.6376,2.2741,10.5352,8.787,7.6502,15.0988,19.1096,7.7362,4.9859,15.7433,7.007,87.9733,0.9668,17.5643,9.7013,3.2885
2019/5/27,2.907,3.0432,1.8727,1.9305,0.4329,2.027,0.8902,1.3183,1.1299,1.7284,1.114,-1.5263,4.7658,3.8798,1.5326,0.6982,4.9296,1.676,2.0101,2.6682,0.8531,0.1538,1.5933,1.6388,2.0137,0.7256,0.4247,0.598,0.8493,1.5728,0.5858,0.4038,0.4665,1.5899,3.8732,2.7967,0.6357,0.5036,0.5484,0.821,1.3595,0.9247,0.3663,0.9217,5095009747,17347268537,2245305255,10185128659,39940417258,2800352138,6270709665,2592833380,68225470305,3492472492,6251400913,23827677148,2130823554,2337084300,1617314573,24509721600,1523868514,4745280950,5159063376,3592350232,57770350008,9102261428,31.273,-92.3907,-41.7959,4.7645,52.9486,115.7175,-4.4729,-36.1921,84.5692,89.8086,47.8749,72.4444,465.4594,68.8942,-2.6267,73.8038,74.6908,41.4676,22.4554,68.0447,41.6104,63.8782,2.3001,14.2989,214.5949,1.8172,6.6176,0.9498,2.3392,3.3355,14.9882,2.2072,3.5212,12.8184,8.349,10.0349,2.3226,18.6356,5.3242,2.6749,2.3477,11.3183,5.3178,7.8224,2.5174,181.6848,1.857,5.1032,5.1371,3.2432,1.6522,2.304,10.6542,8.9388,7.7354,14.8684,20.0204,8.0363,5.0623,15.8532,7.3524,89.4477,0.9862,18.033,9.7841,3.2935
2019/5/28,0,-1.1399,2.2059,-0.3788,-0.2874,-0.7947,-1.4706,-0.5576,5.838,0.1214,-0.8425,1.5938,-2.7994,-1.4041,1.3208,3.2444,4.9217,0.9158,1.0837,1.4632,-1.7291,1.0753,1.5965,1.237,2.6098,0.6873,0.4936,0.4228,0.651,1.7647,1.1287,0.3921,0.353,1.8071,3.8473,2.4387,0.7821,0.7818,0.5484,1.09,1.3117,0.9551,0.4211,0.9062,5093858329,17149527652,2294834047,10146548626,39825645944,2778097684,6178493346,2578375202,72208465639,3496710929,6198731949,24207442729,2071173750,2304269300,1638675331,25304908800,1598868754,4788735903,5214974408,3644913557,56771459767,9200135207,31.2659,-91.3376,-42.7179,4.7465,52.7965,114.7979,-4.4072,-35.9902,89.5063,89.9176,47.4715,73.599,452.4294,67.9269,-2.6614,76.1983,78.3669,41.8474,22.6987,69.0403,40.8909,64.565,2.2996,14.1359,219.3286,1.8103,6.5986,0.9422,2.3048,3.3169,15.8632,2.2099,3.4915,13.0227,8.1153,9.894,2.3533,19.2402,5.5862,2.6994,2.3731,11.4839,5.2258,7.9065,2.5168,179.6138,1.898,5.0838,5.1224,3.2174,1.6279,2.2912,11.2762,8.9497,7.6702,15.1053,19.4599,7.9235,5.1291,16.3675,7.7143,90.2668,0.9969,18.2968,9.6149,3.329
2019/5/29,-0.3165,-1.1006,-1.0791,0.1901,-1.0807,0.1335,0.597,-0.3738,-2.0058,-1.4545,-0.9804,-3.9292,-2.96,0.0285,-0.1862,-0.3041,2.5586,-0.5445,1.462,-0.3013,0.9114,-2.1581,1.0898,0.8325,1.5636,0.6571,0.618,0.4344,0.7411,1.2475,0.5737,0.37,0.4647,0.9904,2.7986,2.3142,0.4638,0.5223,0.7716,0.6054,0.938,0.7521,0.3636,0.6363,5077738525,16960774989,2270069651,10165838643,39395253517,2781806760,6215379874,2568736416,70760103699,3445849679,6137960067,23256286733,2009867007,2304925600,1635623794,25227955200,1639777975,4762662931,5291216723,3633930176,57288870540,9001591256,31.167,-90.3323,-42.2569,4.7555,52.2259,114.9511,-4.4335,-35.8557,87.711,88.6097,47.0061,70.7072,439.0375,67.9462,-2.6565,75.9666,80.372,41.6195,23.0306,68.8322,41.2636,63.1717,2.2923,13.9803,216.9617,1.8138,6.5273,0.9435,2.3185,3.3045,15.545,2.1778,3.4573,12.511,7.8751,9.8968,2.3489,19.1817,5.7291,2.6847,2.4078,11.4493,5.2735,7.7359,2.5088,177.6369,1.8775,5.0935,5.067,3.2217,1.6376,2.2826,11.05,8.8195,7.595,14.5118,18.8839,7.9257,5.1196,16.3178,7.9116,89.7754,1.0115,18.2417,9.7026,3.2571
