ÈÕÆÚ,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH
2018/6/29,5.92,9.21,14.36,13.2613,15.5376,7.5382,12.54,29.9171,17.09,6.09,13.5031,5.39,24.9735,,7.0217,12.01,19.4076,14.7333,32.0945,15.5896,,39.5179,9.3036,13.0175,14.55,36.04,7.4089,6.0812,22.1868,
2018/7/2,5.81,8.99,13.98,13.4208,15.3985,7.6477,12.47,29.9247,16.76,5.99,13.1839,5.48,24.5457,,6.9126,11.85,19.7474,14.5444,31.8659,15.6289,,39.3005,9.1838,12.9078,14.56,36.53,7.3392,6.0515,22.2763,
2018/7/3,6.07,9.17,14.25,14.7669,15.925,7.8668,13.26,30.6995,17.55,6.2,13.4532,5.73,24.7845,,7.0614,12.31,21.3364,15.0812,34.3905,16.1201,,40.269,9.8027,13.8747,16.02,39.04,7.7674,6.6547,23.7574,
2018/7/4,5.97,8.93,13.82,15.4748,15.7859,7.9863,12.74,31.014,17.26,6.24,13.0643,5.61,24.7646,,6.9027,12.01,21.4663,14.7929,33.0487,15.2163,,39.5278,9.623,13.765,16.08,37.84,7.7076,6.6646,23.4492,
2018/7/5,5.8,8.57,13.68,14.9264,15.5674,7.6378,12.37,30.2086,16.59,6.06,12.7651,5.74,24.9636,,6.7738,11.64,21.7361,13.9877,32.1144,14.5876,,37.7392,9.2637,13.4361,15.61,37.18,7.4786,6.3877,22.8329,
2018/7/6,5.87,8.68,13.89,14.7569,15.7065,7.6378,12.93,30.9296,16.63,6.24,12.9945,5.79,24.9934,,6.8829,11.7,22.4857,14.1964,32.8897,15.0199,,38.4309,9.3635,13.5458,15.72,38.34,7.6379,6.536,23.161,
2018/7/9,6.01,8.9,14.04,15.0162,16.2429,8.0361,13.3,32.134,18.29,6.31,13.3335,5.66,24.874,,6.9225,11.94,22.5856,14.3356,33.8438,15.403,,39.8935,9.653,13.7949,15.91,38.78,7.7276,6.5855,23.7574,
2018/7/10,6.05,8.95,14.11,14.9563,16.2926,8.2153,13.38,32.6173,17.99,6.25,13.3934,5.53,24.675,,6.8531,12.09,22.3957,14.6239,34.3607,15.8155,,40.101,9.5931,13.8348,15.83,39.03,7.7574,6.5261,23.7872,
2018/7/11,5.89,8.49,14.01,14.388,15.6469,8.2253,13.01,32.3411,17.64,5.96,12.9945,5.39,24.476,,6.7236,11.53,22.3358,13.9976,32.7306,15.0395,,38.5307,9.1938,13.2866,14.98,37.79,7.4687,6.2196,23.4592,
2018/7/12,6.02,8.73,14.36,14.8766,15.9449,8.3348,13.56,32.7784,18,6.11,13.3535,5.47,24.874,,7.0025,11.93,22.5256,14.4251,33.5357,15.6485,,39.7333,9.4434,13.5059,15.43,39.01,7.7276,6.3679,23.9761,
2018/7/13,6,8.91,14.68,14.5276,15.8455,8.1655,13.58,32.6019,18,6.13,13.2936,5.62,24.9536,,7.0424,12.11,22.1459,14.276,32.7306,15.4521,,40.6774,9.4334,13.3464,15.17,37.81,7.6778,6.3086,23.3896,
2018/7/16,6.04,8.92,14.56,15.2255,16.0442,8.1257,13.45,33.1619,17.93,6.26,13.4133,5.59,25.073,,7.0125,11.9,22.2558,13.928,32.7107,15.5601,,40.7072,9.4733,13.4162,15.83,38.14,7.7176,6.3086,23.827,
2018/7/17,6.05,9.06,15.1,15.0461,15.9747,8.1556,13.18,32.8321,18.38,6.37,13.3834,5.47,25.0531,,7.4109,11.97,22.7555,13.928,32.502,15.4226,,39.7432,9.5831,13.5856,15.63,38.57,7.618,6.3185,23.7077,
2018/7/18,6.18,8.97,15.45,14.6373,15.5872,7.9763,12.81,32.694,19.42,6.31,14.3009,5.45,24.9835,,7.9588,11.95,22.7255,13.4707,31.7069,15.1377,,38.8488,9.5232,13.1869,15.2,37.74,7.6081,6.2097,23.4592,
2018/7/19,6.02,9.03,15,14.388,14.9713,7.9166,13.34,32.2184,18.89,6.19,13.6128,5.38,24.8243,,7.9986,11.68,22.3258,13.1029,30.6732,14.8332,,37.1592,9.2936,12.5291,15.23,37.27,7.4886,6.0812,22.9621,
2018/7/20,6.07,9.04,15.53,14.8566,15.5276,7.9365,14.11,33.0238,19.04,6.27,13.4133,5.92,25.0034,,7.9887,11.79,22.4857,13.3613,31.0707,15.1377,,37.3878,9.4335,12.6188,15.58,38.21,7.6479,6.1603,23.8767,
2018/7/23,6.19,9.25,15.31,15.2953,16.6701,8.6535,14.13,33.7526,19.42,6.4,13.6726,6.51,24.9238,,8.0684,12.21,24.1046,13.7689,31.9553,15.5896,,40.3594,9.7633,13.8847,16.09,40.15,7.9267,6.6448,24.6222,
2018/7/24,6.25,9.29,15.64,15.2654,16.7198,8.8626,14.04,32.5943,19.41,6.47,14.0017,6.7,24.8243,,8.3373,12.29,23.6349,13.8783,32.174,15.6485,,40.6575,9.8832,14.1637,16.03,40.15,8.0462,6.5756,24.6421,
2018/7/25,6.22,9.2,16.53,15.5546,16.9681,8.8726,14.17,32.3565,19.05,6.52,14.1214,6.38,24.3865,,8.3273,12.66,23.485,13.6994,31.5677,15.511,,40.6476,9.8532,14.1438,16.23,40.02,8.106,6.5855,24.4035,
2018/7/26,6.24,9.15,16.15,15.1258,16.6502,8.7132,13.39,32.3718,18.99,6.65,14.0117,6.43,24.6551,,8.2078,12.52,22.5256,13.5304,30.3551,15.0395,,39.6836,9.8932,13.9744,15.96,38.53,8.1259,6.5954,24.1649,
2018/7/27,6.43,9.12,16.2,15.2854,16.7893,8.7431,13.19,31.9499,19.04,6.48,13.9419,6.37,24.685,,8.2078,12.26,21.896,13.4906,30.0171,14.8823,,39.3755,9.9432,14.094,15.81,38,8.2852,6.536,24.155,
2018/7/30,6.3,8.86,16.65,14.8865,16.4615,8.534,13.78,32.7323,18.65,6.63,14.261,6.74,24.6949,,8.148,13.49,21.976,13.3216,29.6693,14.7644,,38.5705,9.8133,13.8747,15.49,37.79,8.2255,6.4569,23.5486,
2018/7/31,6.18,8.91,16.9,14.7669,16.5906,8.6734,12.4,32.203,19.34,6.48,14.1114,6.84,24.5656,,8.1082,13.05,21.7861,13.0631,29.0729,14.3519,,38.9084,9.7433,14.4428,15.21,38.02,8.0761,6.5064,23.6878,
2018/8/1,6.05,8.71,16.77,14.1786,15.8257,8.1855,12.16,32.1877,18.79,6.29,13.5829,6.75,23.9487,,7.9588,12.85,21.8061,12.5859,27.8901,13.2418,,37.3978,9.4735,13.6355,14.65,36.99,7.7774,6.2196,23.2604,
2018/8/2,5.84,8.52,16.41,13.69,15.021,7.6876,12.04,31.0064,17.65,6.02,12.9346,6.68,23.9487,,8.1082,12.01,20.9566,11.7508,26.3197,12.6623,,35.1915,9.0638,12.6886,14.04,35.08,7.3691,5.9724,22.3558,
2018/8/3,5.81,8.21,16.86,13.4108,14.9713,7.4884,11.83,30.6228,17.4,5.92,12.6753,6.29,23.9586,,7.5105,11.55,21.1365,11.3432,25.6438,12.4756,,35.1915,9.0138,12.8181,13.87,35.09,7.4189,5.9427,22.6142,
2018/8/6,5.87,7.99,16.59,13.361,14.3852,7.0204,11.65,29.9861,17.17,5.83,12.5257,6.33,23.5905,,7.3611,11.14,20.6168,10.9555,24.8387,12.1613,,33.7206,8.784,12.5789,13.53,34.03,7.4388,5.8439,21.8886,
2018/8/7,5.97,8.12,16.56,13.8795,14.7329,7.0503,12.2,30.2776,17.5,5.98,12.815,6.44,23.5905,,7.4408,11.4,21.6962,11.2438,25.8128,12.6426,,34.5654,9.0238,12.9776,13.98,34.98,7.618,5.9724,22.4453,
2018/8/8,5.86,7.99,16,13.5504,14.1467,6.8411,11.8,29.3571,17.26,5.84,12.5557,6.3,23.5706,,7.1719,11.13,21.2464,10.7567,24.7691,12.1711,,32.7765,8.8839,12.6587,13.69,33.36,7.4388,5.8735,21.9482,
2018/8/9,5.98,8.19,16.17,13.9792,14.6931,7.1498,12.58,31.1444,17.57,5.97,12.8249,6.39,23.4114,,7.6102,11.4,21.946,11.214,25.445,12.5444,,34.6449,9.1137,12.9278,14.06,34.61,7.6081,6.0317,22.8329,
2018/8/10,6.02,8.21,17.04,14.059,14.8322,7.2892,12.69,31.3516,17.64,6.04,12.9047,6.28,23.4413,,7.6102,11.54,21.8461,11.4029,26.0314,12.7212,,34.8536,9.2137,12.9377,14.21,35.34,7.6778,6.0614,23.1013,
2018/8/13,6.04,8.28,17.03,14.0789,14.9216,7.5282,12.99,31.4436,17.59,5.98,12.8548,6.09,23.0532,,7.6699,11.58,21.8361,11.3929,26.2203,12.7703,,35.5691,9.2537,13.0275,14.28,36.05,7.867,6.0812,23.3101,
2018/8/14,6.03,8.27,16.83,13.8296,14.6931,7.3988,12.7,31.4513,17.68,6.06,12.9446,6.13,22.8343,,7.6699,11.72,21.6662,11.5122,25.7233,13.0454,,35.3306,9.1937,12.9078,14.11,35.68,7.867,6.0416,22.8031,
2018/8/15,5.86,8.07,16.47,13.5604,14.5541,7.4585,12.69,31.3055,17.4,6.1,12.6454,6.09,22.8244,,7.6002,11.6,21.0566,11.4725,28.2976,12.7605,,34.6747,9.0338,12.6686,14.01,35.68,7.6479,5.9625,22.5944,
2018/8/16,5.87,8.02,16.77,13.4607,14.4348,7.2195,12.39,30.9603,17.35,5.99,12.5357,5.75,22.7249,,7.3711,11.35,20.8767,11.2438,26.8365,12.3184,,34.2473,8.9738,12.4792,14.03,35.14,7.628,5.9329,22.3757,
2018/8/17,5.78,7.79,16.24,13.0419,14.1567,7.2295,12.15,30.408,17.11,5.93,12.2665,5.71,22.6453,,7.3014,11.09,20.8067,10.8362,24.6498,12.0827,,33.9094,8.8639,12.0207,13.63,34.23,7.3989,5.8142,21.8985,
2018/8/20,6.36,8.06,16.72,13.2713,14.4348,7.2494,12.38,30.454,16.99,5.88,12.3861,5.64,22.5756,,7.2516,11.27,20.5169,10.876,23.805,12.0729,,34.138,8.9539,12.0706,13.83,34.92,7.4089,5.8735,22.1073,
2018/8/21,6.48,8.08,17.21,13.5106,14.6037,7.4187,12.32,31.037,17.3,5.96,12.4859,5.86,22.4861,,7.4109,11.37,20.9267,11.0847,24.0833,12.1613,,34.9629,9.0338,12.4194,14.07,36.18,7.5583,5.9526,22.3458,
2018/8/22,6.24,7.93,17,13.4607,14.564,7.4585,12.03,31.4666,17.42,5.82,12.3263,5.73,22.5358,,7.4209,11.31,20.457,11.1345,23.8845,12.063,,34.9629,9.1537,12.4095,14,35.9,7.6579,6.0713,22.2763,
2018/8/23,6.25,8,16.99,13.4707,14.6633,7.5581,12.23,31.8041,17.55,5.83,12.446,5.77,22.4961,,7.4906,11.3,20.7767,11.2836,24.0535,12.1809,,35.4002,9.1537,12.5789,14.03,36.21,7.6678,6.012,22.3657,
2018/8/24,6.28,8.07,17.12,13.2214,14.4646,7.6278,12.23,31.9576,17.34,5.8,12.1667,5.62,22.6552,,7.3412,11.24,21.3964,11.0251,24.1032,12.0336,,35.102,8.9938,12.4992,13.72,34.98,7.6081,5.9032,22.2266,
2018/8/27,6.38,8.17,17.64,13.8097,15.1005,7.9266,12.65,32.2184,17.77,5.9,12.6354,5.82,22.8343,,7.4408,11.5,21.6962,11.7111,25.1965,13.2418,,37.2686,9.1637,12.9178,13.84,36.15,7.8471,6.0614,23.0317,
2018/8/28,6.4,8.15,17.53,13.8396,15.4283,8.0461,12.62,32.9855,17.79,5.93,12.6354,5.85,22.7149,31.9895,7.3711,11.64,21.2764,11.5918,25.2959,13.4285,,37.7456,9.1937,13.2567,13.96,36.54,7.8969,6.0219,23.3101,
2018/8/29,6.34,8.1,17.52,13.8595,15.4879,7.9863,12.4,32.2184,17.71,5.88,12.2665,5.89,22.6751,35.1855,7.391,11.51,21.1765,11.5818,24.9381,13.065,,37.9344,9.2437,13.2667,13.99,36.69,7.9068,5.9625,23.658,
2018/8/30,6.17,7.91,17.1,13.4208,15.2793,7.6676,11.69,32.3181,17.51,5.79,12.2066,5.64,22.8542,38.708,7.2615,11.21,20.7867,11.2339,24.0137,12.6623,,37.368,9.0938,12.9178,13.55,36.82,7.7176,5.8538,23.5586,
2018/8/31,6.18,7.89,17.01,13.4108,15.1998,7.8469,11.3,31.6814,17.53,5.69,11.7578,5.59,22.7348,42.5768,7.3113,11.08,20.6368,11.3731,24.2125,13.0945,,37.4971,9.0138,12.8281,13.38,35.98,7.6877,5.7944,23.4492,
2018/9/3,6.11,7.75,17.03,13.8894,15.7462,8.1257,11.25,32.5099,17.3,5.7,11.8376,5.75,22.5756,46.8315,7.2914,11.28,21.5563,12.5064,26.6377,13.5169,,38.1829,9.1637,13.3564,13.6,37.62,7.6977,5.7845,23.9363,
2018/9/4,6.34,7.92,17.11,14.1287,16.541,8.5639,11.55,33.6912,18.1,5.85,12.077,5.94,22.506,51.5117,7.4707,11.55,21.5862,12.7847,27.3832,13.5365,,40.101,9.4635,13.785,14.05,38.6,8.0363,5.9526,24.1053,
2018/9/5,6.42,7.79,16.21,14.039,16.4814,8.5141,11.38,33.6759,17.87,5.87,11.8975,5.85,22.4065,56.6668,7.3512,11.36,21.5563,12.9239,27.8802,13.7625,,39.3059,9.3236,13.9544,13.85,38.45,7.9367,5.8735,24.1053,
2018/9/6,6.39,7.78,15.83,14.2983,16.541,8.4444,12.01,33.4457,17.65,5.92,11.8376,5.95,22.2871,62.3364,7.1918,11.63,20.8067,13.073,29.063,13.6053,,39.2562,9.5135,13.8548,14.14,38.63,8.0363,6.0614,23.8468,
2018/9/7,6.21,7.79,15.76,13.9493,16.2429,8.4942,12.04,32.3641,17.62,5.87,11.7977,5.84,22.1777,68.5701,7.1221,11.52,20.317,12.8742,28.0988,13.2418,,39.1072,9.3836,13.8249,13.84,37.75,7.8471,5.9427,24.155,
2018/9/10,6.12,7.58,14.43,13.6601,15.8058,8.3249,11.65,32.2491,16.96,5.66,11.5983,5.71,21.7001,68.4909,7.0623,11.53,19.9873,12.3374,27.3037,12.3184,,38.0934,9.0438,13.765,13.36,37.19,7.6877,5.7648,23.1311,
2018/9/11,6.2,7.55,14.83,13.8097,16.382,8.5439,11.81,32.7554,17.23,5.7,12.0371,5.65,21.2225,64.4044,7.0822,11.35,20.2671,12.4865,27.7311,13.5464,,39.0177,9.2337,13.775,13.47,37.61,7.7574,5.8933,23.8568,
2018/9/12,6.27,7.62,15.8,14.0191,16.1833,8.6435,11.8,32.9088,17.71,5.79,12.067,5.76,19.1032,65.8292,7.0922,11.29,20.6168,12.7251,28.556,13.7526,,39.9618,9.4635,14.9512,13.8,38.37,8.1159,5.9724,24.4532,
2018/9/13,6.45,7.74,15.8,14.4079,16.7595,8.6435,11.48,33.7449,17.96,6.37,12.2365,6.07,17.1929,67.5905,7.1021,11.75,20.9766,13.421,29.9078,15.1279,,40.5482,9.7533,15.0209,14.23,38.79,8.4943,6.1207,24.7713,
2018/9/14,6.35,7.52,15.53,13.8695,15.7959,8.1755,11.02,32.6019,17.76,7.01,11.9972,5.93,15.4716,60.8324,7.0225,11.37,19.8973,12.9537,27.4031,14.3322,,39.1469,9.5435,14.2036,13.82,37.19,8.345,5.9131,24.2246,
2018/9/17,6.24,7.28,15.29,13.5205,15.6767,8.1655,10.88,32.3795,17.55,7.71,11.7279,5.93,13.9294,61.2282,6.7734,11.13,19.3377,12.8146,27.8007,14.7153,,39.2562,9.4735,14.0541,13.58,36.5,8.2354,5.923,23.8071,
2018/9/18,6.58,7.31,15.31,13.6701,15.9548,8.2153,11.12,33.3384,17.65,8,11.8975,5.93,12.5365,61.2282,7.2217,11.35,19.7774,12.8444,27.6217,14.8823,,39.5544,9.5734,14.1239,13.7,37.1,8.2952,5.9724,24.1848,
2018/9/19,6.84,7.44,15.25,13.7499,16.0244,8.6634,11.33,34.8112,17.79,8.8,12.0171,5.93,13.6807,59.1404,7.5604,11.47,19.9773,13.1029,28.1187,14.9118,,40.3494,9.6034,14.1538,13.79,37.9,8.5342,6.012,24.2942,
2018/9/20,6.77,7.35,14.9,13.5405,15.6667,8.5141,11.26,34.443,17.91,7.99,12.057,5.93,12.3176,57.0032,7.7197,11.44,19.5076,13.1923,27.6317,14.4206,,39.6538,9.4535,14.2435,13.6,37.2,8.345,5.9823,23.9462,
2018/9/21,6.8,7.38,15.7,13.69,15.6369,8.3747,11.26,34.489,17.99,7.65,12.1368,5.93,12.4868,58.4082,7.7197,11.55,19.3776,13.2023,27.7311,14.4206,,39.0376,9.5634,14.2136,13.69,37.06,8.4147,6.0416,24.0755,
2018/9/25,6.71,7.35,15.5,13.8795,15.9449,8.3647,11.42,34.2282,18.3,7.59,12.2964,5.93,13.1036,58.5962,7.7596,11.68,19.3876,13.2222,28.8045,14.3322,,39.0575,9.5634,14.5425,13.82,38.4,8.3151,6.0219,24.5427,
2018/9/26,6.7,7.33,15.49,13.9592,16.0244,8.4444,11.38,34.2742,18.33,7.66,12.2465,5.93,13.4618,61.0303,7.6699,11.7,19.2477,13.0929,28.4169,14.1947,,39.2264,9.6034,14.6422,13.82,38.71,8.4446,6.0515,24.5327,
2018/9/27,6.55,7.15,16.68,13.6402,15.7164,8.524,11.03,33.7142,18.03,7.13,12.057,5.93,12.6857,55.984,7.5105,11.25,19.0179,12.3175,26.9061,13.2222,,39.4053,9.3236,14.393,13.56,38.35,8.1558,5.9032,24.155,
2018/9/28,6.57,7.19,17,13.71,15.776,8.3647,11.06,33.7526,18.13,7.14,12.1468,5.93,12.9842,55.8059,7.6102,11.45,18.838,12.3573,27.0353,13.2222,,39.614,9.3736,14.4129,13.6,38.1,8.2056,5.923,23.9164,
2018/10/8,6.25,6.87,16.75,13.351,15.5872,8.2153,10,33.0699,18.38,7,11.6083,5.93,12.5265,51.1555,7.3312,11.04,17.9486,11.4824,24.6101,12.5444,,38.7593,9.1237,13.8149,13.25,37.5,7.8072,5.7746,23.5685,
2018/10/9,6.29,6.94,16.53,12.9123,15.021,7.7672,10.05,32.4178,18.06,7.2,11.2592,5.57,12.6061,51.759,7.1121,11.13,17.7787,11.4923,24.7393,12.6033,,37.5767,8.9738,13.3065,12.8,35.43,7.8969,5.7845,22.7733,
2018/10/10,6.16,6.94,15.91,13.012,15.1005,7.8568,10.1,32.8628,18.7,7.2,11.5185,5.43,12.1982,52.3329,7.2715,11.33,17.9985,11.5619,25.1568,13.1436,,37.527,8.9938,13.5956,12.87,36.08,7.9566,5.7549,22.9124,
2018/10/11,5.56,6.25,14.32,11.8554,14.1865,7.339,9.09,31.2979,17.38,6.48,10.3716,4.92,10.9744,47.0986,7.2615,10.2,16.3396,10.5777,22.7912,12.1613,,35.5791,8.0944,13.0574,11.58,34.72,7.1599,5.2011,21.7793,
2018/10/12,5.41,6.01,14.48,11.9352,14.8819,7.6378,8.72,31.8655,17,6.35,10.0026,4.79,10.8948,44.6843,7.3711,9.85,16.3596,10.6076,22.98,12.4167,,37.1394,8.0645,13.2168,11.41,35.54,7.2396,5.033,22.6441,
2018/10/15,5.4,5.99,14.28,11.7258,14.9812,7.817,8.7,31.8502,16.57,6.32,9.8331,4.78,11.0341,45.5155,7.3611,9.4,16.2896,10.9356,23.2086,11.9845,,37.3083,7.9745,13.2368,11.23,35.22,7.0106,4.8748,22.7435,
2018/10/16,5.33,5.97,14.47,11.6759,14.7925,7.5979,8.55,30.1319,15.67,6.37,9.8929,4.89,10.9247,44.8031,7.0424,9.27,15.3902,12.0292,23.6062,12.4265,,36.1455,7.8446,12.6786,11.3,35.05,6.8612,4.8649,22.2564,
2018/10/17,5.38,6.08,13.45,11.8953,14.6931,7.4486,8.83,28.9122,15.72,6.25,9.9727,4.94,10.9048,45.5155,6.3352,9.38,16.2296,12.1485,23.0098,12.2595,,35.3604,7.8946,12.5789,11.35,34.63,6.9608,4.9539,21.9284,
2018/10/18,5.34,5.81,12.11,11.4765,14.2163,7.2494,8.52,29.3264,15,5.81,9.5638,4.72,10.0988,40.9639,5.6977,9.1,15.5201,11.035,21.6183,11.0414,,34.8933,7.7047,12.1703,10.9,33.85,6.7218,4.7463,21.7295,
2018/10/19,5.46,5.84,11.45,11.7557,14.1964,7.6079,8.8,30.2393,15.44,5.93,9.8431,4.86,11.1137,41.9039,5.3291,9.39,16.4095,11.383,22.1749,11.1102,,35.8474,7.8346,13.0374,11.04,33.61,6.8612,4.8155,22.0178,
2018/10/22,5.69,6.18,12.6,12.3539,14.9614,8.1456,9.17,31.62,16.22,6.23,10.3317,5.35,11.5117,44.5656,5.7076,9.8,16.7993,12.5263,23.6559,11.6996,,37.8152,8.2443,13.4262,11.51,35.32,7.2097,5.0528,22.992,
2018/10/23,5.59,6.06,12.8,12.1445,14.9216,8.1655,8.86,31.037,15.95,6.14,10.222,5.59,11.7604,44.1302,5.7574,9.58,16.4695,12.5163,23.2285,11.4442,,38.1431,8.1044,13.3863,11.25,34.89,7.1002,4.9144,22.9025,
2018/10/24,5.56,6.09,13.15,12.1346,14.9018,8.1855,8.79,31.2135,15.94,6.35,10.2819,5.6,11.4619,44.4271,5.7574,9.58,16.2996,12.5064,23.4372,11.4442,,37.8847,8.1244,13.4561,11.15,34.45,7.1002,4.9737,22.6639,
2018/10/25,5.53,6.03,12.95,11.9551,14.713,8.1556,8.38,31.0064,15.6,6.21,10.0924,5.58,11.064,43.0715,5.5781,9.31,16.0398,12.8344,22.6918,10.9825,,37.517,8.0745,13.4561,10.9,34.29,7.0504,4.9539,22.495,
2018/10/26,5.55,6.15,13.15,11.985,14.6633,8.2054,8.48,30.0321,15.66,6.17,10.3517,5.61,11.1336,44.5458,5.5482,9.37,15.7899,12.5263,22.821,10.8548,,35.9269,8.0944,13.5657,10.92,33.91,7.2097,4.9836,22.6341,
2018/10/29,5.55,5.98,12.46,12.0648,14.4845,8.1158,8.48,29.0349,15.47,6.03,10.3517,5.77,10.9446,45.1395,5.2793,9.25,15.69,12.2877,22.821,10.7664,,35.3902,8.0944,13.3464,10.78,32.54,7.6678,4.9737,22.3657,
2018/10/30,5.54,6.14,12.85,12.1146,14.4845,8.2651,8.47,28.9889,15.6,6.2,10.3816,5.75,11.1933,45.8717,5.6479,9.37,15.61,12.5263,22.7117,10.8941,,35.9269,8.2144,13.2966,10.99,32.88,7.6778,5.033,22.5447,
2018/10/31,5.63,6.15,13.21,12.2542,14.7031,8.3149,8.61,29.3801,15.9,6.3,10.6409,5.71,11.2232,46.7028,5.5881,9.5,15.68,12.7649,23.1192,11.0414,,36.1654,8.2843,13.5258,11.19,33.39,7.6778,5.0726,22.654,
2018/11/1,5.68,6.18,13.15,12.3938,15.0806,8.2153,8.96,29.5028,16.05,6.25,10.7107,5.82,11.2232,47.2471,5.608,9.51,15.8699,12.5561,23.2881,11.1986,,36.722,8.3543,13.7152,11.37,34.6,7.8471,5.122,23.0914,
2018/11/2,5.77,6.52,13.51,12.8525,15.2991,8.295,9.14,30.7839,16.31,6.5,11.0897,5.9,12.3475,49.2062,5.8869,9.8,16.6194,12.7947,23.9143,11.454,,37.4673,8.5142,14.1637,12.18,35.19,7.9367,5.2704,24.0059,
2018/11/5,5.74,6.59,13.56,12.7727,15.2991,8.0958,9.03,30.2623,16.42,6.54,11.6481,5.97,12.8549,47.7913,5.857,9.91,16.5794,13.073,23.7454,11.3852,,37.9444,8.5142,14.2734,12.07,35.1,7.9367,5.5472,23.9959,
2018/11/6,5.72,6.56,13.82,12.7328,15.1402,8.056,8.9,30.2393,16.26,6.49,11.5584,5.9,13.233,44.6645,5.9268,9.83,16.4095,12.576,23.0397,11.0316,,37.5071,8.4542,14.1936,11.93,34.54,7.9865,5.8439,24.1053,
2018/11/7,5.73,6.5,13.7,12.6431,15.0707,7.8768,9.03,29.9171,16.31,6.47,11.5584,5.91,12.6857,44.0412,5.877,9.88,16.5494,12.576,23.5068,10.9628,,36.9009,8.4742,13.8847,11.89,34.39,7.8769,5.5868,23.7872,
2018/11/8,5.66,6.47,13.27,12.3938,14.7627,7.7174,8.9,28.5209,16.23,6.68,11.4287,5.79,12.437,43.0814,5.7773,9.95,16.5494,12.2578,23.2186,10.8548,,35.8375,8.3343,13.6454,11.64,33.36,7.8969,5.5274,23.5884,
2018/11/9,5.69,6.57,13.54,12.3639,14.7329,7.7174,8.85,29.6793,16.25,6.54,11.698,5.82,12.447,42.8043,5.8969,9.88,16.3096,12.228,22.99,10.8941,,35.7679,8.4842,13.5856,11.62,33.25,8.0064,5.5373,23.7276,
2018/11/12,5.82,6.71,13.63,12.6231,14.9912,7.9166,9.12,29.9401,16.6,6.67,11.7778,5.87,12.7852,44.3776,6.0264,10.19,16.6794,12.5362,23.7454,11.4933,,36.3542,8.6641,13.8448,11.86,33.74,8.1956,5.7153,23.9462,
2018/11/13,5.95,6.87,13.57,12.7627,15.1104,8.0062,9.2,30.6765,16.88,6.75,11.7878,5.92,13.034,45.6441,6.2555,10.42,17.219,12.7847,24.0038,11.5031,,36.7021,8.9439,13.8946,12.1,33.85,8.2852,5.8142,23.827,
2018/11/14,5.9,7.08,13.41,12.663,15.011,7.7871,9.38,30.4694,16.88,6.64,11.8576,5.82,12.7653,45.4462,6.2256,10.33,16.9492,12.7052,24.0137,11.4343,,36.0263,9.0738,13.8348,12.06,33.18,8.1657,5.834,23.827,
2018/11/15,6.01,7.22,13.51,12.9821,15.5475,8.2054,9.56,31.0294,17.85,6.77,12.1966,6.13,13.0937,48.0881,6.3252,10.58,17.5988,13.083,24.8486,11.7978,,36.8213,9.9832,14.8814,12.41,34.82,8.335,6.4174,24.0456,
2018/11/16,6.09,7.19,13.83,12.9223,15.3985,8.1556,9.42,30.8376,18.13,6.91,12.2266,6.17,13.0141,47.5043,6.4547,10.85,17.5888,13.1228,24.63,11.6505,,37.3978,10.9825,14.8914,12.66,34.53,8.3948,6.7041,24.0556,
2018/11/19,6.08,7.56,13.39,12.9522,15.478,8.0958,9.41,30.5691,18.03,6.88,12.2066,6.09,12.7753,48.187,6.3152,10.7,17.7287,13.7888,24.7393,11.6996,,37.4971,11.0424,15.0608,12.73,34.6,8.4744,6.625,23.9661,
2018/11/20,5.9,7.19,13.1,12.8026,15.4978,8.0062,9.44,30.3466,17.81,6.62,12.1468,6.06,12.7952,46.2576,6.126,10.45,17.3989,13.7093,24.1728,11.5522,,37.2785,11.7519,15.3399,12.48,34.47,8.2653,6.2987,23.6679,
2018/11/21,5.96,7.18,12.92,12.7229,15.3886,7.8768,9.63,29.779,18.05,6.55,12.1966,6.03,12.7753,45.6342,6.1459,10.59,17.4888,13.5602,24.1032,11.5129,,37.3282,11.8818,14.9312,12.58,34.08,8.4545,6.4075,23.9164,
2018/11/22,5.88,7.07,12.98,12.7328,15.4581,7.8369,9.5,29.756,18.05,6.56,12.2964,5.81,13.0141,44.4667,6.1559,10.74,17.6887,13.2918,24.2821,11.4343,,38.1133,11.682,14.9611,12.47,33.65,8.3549,6.3778,23.8866,
2018/11/23,5.57,6.63,12.26,12.0249,14.7826,7.6378,8.92,29.3724,17.45,6.09,11.8476,5.46,12.437,43.2001,5.8471,9.99,16.8093,12.576,22.8906,10.7762,,37.6462,11.2523,14.403,11.85,32.9,8.0462,5.9526,23.0616,
2018/11/26,5.58,7.07,12.13,12.0648,14.8322,7.578,8.78,28.9889,17.38,6.04,12.426,5.5,11.8997,42.27,5.7873,10.17,17.229,12.3473,22.6321,10.7271,,38.8587,10.9825,14.7618,11.93,32.58,8.0164,6.0614,23.0814,
