ÈÕÆÚ,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH
2016/8/25,0,-1.2422,0.8621,-2.0898,,-1.971,-1.7722,-3.4806,0,-0.2766,-0.7692,,-0.8084,,,-0.5313,,1.3353,2.6639,2.9095,,1.7969,1.354,2.9452,,0.5275,1.216,,0.1188,,,1.2866,3782012982,3610850606,3946490870,1934302860,,5454292901,2390685016,7463071000,3110472221,29193392382,10906949999,,36324942360,,,3312811008,-27.8306,42.1875,-49.072,84.0454,,89.7475,-72.4245,-241.8375,-3.2824,9.3485,2235.971,,54.5182,,,41.1017,11.7538,3.2687,7.4356,7.4389,,2.9227,2.5759,9.8922,54.9824,1.3874,2.2214,,1.2526,,,2.3939,18.2545,5.0132,19.6869,11.9346,,8.0205,5.2916,257.3093,1.6122,1.9676,0.9069,,2.4752,,,3.2319
2016/8/26,0,0.6289,-0.5983,1.2716,,0.4233,0.5155,0.6935,0,0,0,,0,,,0,,0.8472,1.7387,2.0531,,2.0013,1.688,1.8952,,0.4265,0.7516,,0.0592,,,1.1626,3782012982,3633560358,3922879387,1958898900,,5477379855,2403008135,7514826000,3110472221,29193392382,10906949999,,36324942360,,,3312811008,-27.8306,42.4528,-48.7784,85.1141,,90.1273,-72.7978,-243.5146,-3.2824,9.3485,2235.971,,54.5182,,,41.1017,11.7538,3.2893,7.3911,7.5335,,2.9351,2.5892,9.9608,54.9824,1.3874,2.2214,,1.2526,,,2.3939,18.2545,5.0447,19.5691,12.0863,,8.0545,5.3188,259.0937,1.6122,1.9676,0.9069,,2.4752,,,3.2319
2016/8/29,0,1.4063,-1.0318,-1.1211,,2.1075,0.7692,0.551,0,-0.5548,0,,0.0815,,,0.4274,,1.2465,1.8403,1.9464,,3.2845,1.1822,1.4441,,0.383,0.6985,,0.0513,,,0.9472,3782012982,3684657301,3882402557,1936938150,,5592814626,2421492813,7556230000,3110472221,29031431814,10906949999,,36354547040,,,3326968320,-27.8306,43.0498,-48.2751,84.1599,,92.0268,-73.3578,-244.8563,-3.2824,9.2967,2235.971,,54.5626,,,41.2773,11.7538,3.3355,7.3148,7.449,,2.9969,2.6091,10.0157,54.9824,1.3797,2.2214,,1.2536,,,2.4041,18.2545,5.1156,19.3672,11.9508,,8.2242,5.3597,260.5212,1.6122,1.9567,0.9069,,2.4772,,,3.2457
2016/8/30,0,-0.1541,0.7819,-0.2268,,-0.2064,1.3995,4.9315,0,0,0.5168,,0,,,0.3723,,1.1683,1.6975,1.5109,,1.632,1.7814,3.921,,0.3225,0.9983,,0.0846,,,0.8909,3782012982,3678979863,3912760179,1932546000,,5581271149,2455381389,7928866000,3110472221,29031431814,10963316665,,36354547040,,,3339355968,-27.8306,42.9835,-48.6525,83.9691,,91.8368,-74.3845,-256.9314,-3.2824,9.2967,2247.5264,,54.5626,,,41.431,11.7538,3.3304,7.372,7.4321,,2.9907,2.6456,10.5096,54.9824,1.3797,2.2329,,1.2536,,,2.4131,18.2545,5.1078,19.5187,11.9237,,8.2073,5.4348,273.3688,1.6122,1.9567,0.9116,,2.4772,,,3.2578
2016/8/31,0,-0.3086,-0.1724,1.0909,,-0.8273,-0.3764,-2.0104,0,0,-0.2571,,0.1629,,,0.159,,0.76,1.8804,2.3784,,1.6125,1.1691,2.4344,,0.2453,0.672,,0.072,,,0.9634,3782012982,3667624987,3906014041,1953628320,,5535097241,2446139050,7769460600,3110472221,29031431814,10935133332,,36413756400,,,3344664960,-27.8306,42.8508,-48.5687,84.8851,,91.0771,-74.1045,-251.766,-3.2824,9.2967,2241.7487,,54.6514,,,41.4969,11.7538,3.3201,7.3593,7.5132,,2.966,2.6357,10.2983,54.9824,1.3797,2.2272,,1.2556,,,2.4169,18.2545,5.092,19.485,12.0538,,8.1394,5.4143,267.8729,1.6122,1.9567,0.9093,,2.4812,,,3.263
2016/9/1,0,-1.3932,-0.7772,-1.3489,,-1.2513,-0.1259,0.5329,0,-1.1158,-0.2577,,-1.0569,,,-0.8995,,1.4956,1.3818,2.1935,,1.4911,2.5584,2.6984,,0.3502,0.8199,,0.12,,,1.0247,3782012982,3616528044,3875656419,1927275420,,5465836378,2443058270,7810864600,3110472221,28707510678,10906949999,,36028895560,,,3314580672,-27.8306,42.2538,-48.1912,83.7401,,89.9374,-74.0111,-253.1076,-3.2824,9.1929,2235.971,,54.0738,,,41.1236,11.7538,3.2738,7.3021,7.4118,,2.9289,2.6323,10.3532,54.9824,1.3643,2.2214,,1.2424,,,2.3952,18.2545,5.0211,19.3336,11.8912,,8.0375,5.4075,269.3004,1.6122,1.9348,0.9069,,2.455,,,3.2336
2016/9/2,0,-1.4129,0.087,0.0912,,-0.4224,1.261,-3.4985,0,0.5642,-0.2584,,-0.1643,,,-0.961,,1.5421,1.4496,1.6526,,1.4474,2.0605,2.6916,,0.3884,0.7934,,0.0827,,,1.2787,3782012982,3565431102,3879029488,1929032280,,5442749424,2473866067,7537598200,3110472221,28869471246,10878766665,,35969686200,,,3282726720,-27.8306,41.6568,-48.2331,83.8164,,89.5575,-74.9444,-244.2526,-3.2824,9.2448,2230.1933,,53.985,,,40.7284,11.7538,3.2276,7.3085,7.4186,,2.9165,2.6655,9.991,54.9824,1.372,2.2157,,1.2403,,,2.3721,18.2545,4.9501,19.3504,11.9021,,8.0036,5.4757,259.8788,1.6122,1.9458,0.9046,,2.451,,,3.2025
2016/9/5,0,0.9554,0.3478,2.6412,,0.2121,-0.7472,-0.0275,0,0,0.2591,,0.1646,,,0.3774,,0.9603,0.9911,4.7239,,1.327,1.5186,1.7841,,0.3021,0.722,,0.0546,,,1.0468,3782012982,3599495730,3892521764,1979981220,,5454292901,2455381389,7535528000,3110472221,28869471246,10906949999,,36028895560,,,3295114368,-27.8306,42.0548,-48.4009,86.0302,,89.7475,-74.3845,-244.1855,-3.2824,9.2448,2235.971,,54.0738,,,40.8821,11.7538,3.2584,7.3339,7.6145,,2.9227,2.6456,9.9882,54.9824,1.372,2.2214,,1.2424,,,2.3811,18.2545,4.9974,19.4177,12.2164,,8.0205,5.4348,259.8075,1.6122,1.9458,0.9069,,2.455,,,3.2146
2016/9/6,0,2.5237,0.6932,-0.3993,,1.7989,1.3802,2.5275,0,0.7013,0.2584,,0.6574,,,0.913,,1.4681,1.2809,3.4917,,2.5278,1.9221,2.6018,,0.313,0.8438,,0.0834,,,1.297,3782012982,3690334739,3919506317,1972075350,,5552412456,2489269965,7725986400,3110472221,29071921956,10935133332,,36265733000,,,3325198656,-27.8306,43.1161,-48.7364,85.6867,,91.362,-75.4111,-250.3572,-3.2824,9.3096,2241.7487,,54.4293,,,41.2554,11.7538,3.3406,7.3847,7.5841,,2.9753,2.6821,10.2407,54.9824,1.3816,2.2272,,1.2505,,,2.4028,18.2545,5.1235,19.5523,12.1676,,8.1648,5.5098,266.374,1.6122,1.9594,0.9093,,2.4711,,,3.244
2016/9/7,0,0.4615,0.6885,2.2272,,-0.6237,-0.7426,-0.3215,0,0.2786,0.2577,,0.0816,,,1.2241,,2.3328,1.9862,5.7942,,3.0052,2.2155,3.8762,,0.4239,0.9492,,0.1053,,,2.0664,3782012982,3707367053,3946490870,2063090250,,5517782025,2470785287,7701144000,3110472221,29152902240,10963316665,,36295337680,,,3365900928,-27.8306,43.3151,-49.072,87.595,,90.7921,-74.8511,-249.5522,-3.2824,9.3356,2247.5264,,54.4737,,,41.7604,11.7538,3.3561,7.4356,7.753,,2.9567,2.6622,10.2077,54.9824,1.3855,2.2329,,1.2516,,,2.4322,18.2545,5.1472,19.6869,12.4386,,8.1139,5.4688,265.5175,1.6122,1.9649,0.9116,,2.4731,,,3.2837
2016/9/8,0,0.9188,3.7607,8.9325,,2.6151,1.3716,2.9032,0,-0.2778,0.2571,,0.3263,,,0.0526,,1.0569,5.4062,13.7074,,4.54,3.1753,3.7966,,0.2024,0.6693,,0.0665,,,1.409,3782012982,3741431682,4094905912,2247375000,,5662075488,2504673864,7924725600,3110472221,29071921956,10991499999,,36413756400,,,3367670592,-27.8306,43.7131,-50.9174,95.4194,,93.1664,-75.8777,-256.7973,-3.2824,9.3096,2253.3041,,54.6514,,,41.7823,11.7538,3.3869,7.7152,8.4456,,3.034,2.6987,10.5041,54.9824,1.3816,2.2387,,1.2556,,,2.4335,18.2545,5.1945,20.4273,13.5497,,8.3261,5.5439,273.2261,1.6122,1.9594,0.914,,2.4812,,,3.2854
2016/9/9,0,-0.3035,0.8237,-1.6,,-1.1213,-1.107,-1.4629,0,-0.4178,0.2564,,-1.0569,,,-1.1561,,0.9731,6.4841,12.8435,,3.5936,1.8148,2.2522,,0.2539,1.5281,,0.112,,,1.1185,3782012982,3730076805,4128636603,2211417000,,5598586364,2476946847,7808794400,3110472221,28950451530,11019683332,,36028895560,,,3328737984,-27.8306,43.5805,-51.3368,93.8927,,92.1217,-75.0378,-253.0406,-3.2824,9.2707,2259.0818,,54.0738,,,41.2993,11.7538,3.3766,7.7787,8.3105,,3,2.6689,10.3504,54.9824,1.3759,2.2444,,1.2424,,,2.4054,18.2545,5.1787,20.5956,13.3329,,8.2327,5.4825,269.229,1.6122,1.9512,0.9163,,2.455,,,3.2474
2016/9/12,0,-4.1096,-5.8824,1.2195,,-2.5773,-4.7264,-3.5525,0,-1.8182,-1.2788,,-1.8899,,,-1.9139,,1.505,4.1932,10.3379,,2.5184,2.3841,1.8421,,0.9048,1.3087,,0.2002,,,1.3971,3782012982,3576785978,3885775626,2238385500,,5454292901,2359877220,7531387600,3110472221,28424079684,10878766665,,35347987920,,,3265030080,-27.8306,41.7895,-48.317,95.0378,,89.7475,-71.4912,-244.0513,-3.2824,9.1022,2230.1933,,53.0519,,,40.5089,11.7538,3.2379,7.3212,8.4118,,2.9227,2.5427,9.9827,54.9824,1.3509,2.2157,,1.2189,,,2.3594,18.2545,4.9659,19.3841,13.4955,,8.0205,5.2234,259.6647,1.6122,1.9157,0.9046,,2.4086,,,3.1853
2016/9/13,0,2.381,7.5521,-4.4578,,0.3175,1.3055,0.4948,0,-0.4274,0.2591,,0,,,0.271,,0.9743,5.9572,10.1507,,1.4157,1.2739,1.2064,,0.2855,0.8697,,0.0782,,,0.9306,3782012982,3661947549,4179232640,2138602050,,5471608117,2390685016,7568651200,3110472221,28302609258,10906949999,,35347987920,,,3273878400,-27.8306,42.7845,-51.966,90.8011,,90.0324,-72.4245,-245.2588,-3.2824,9.0633,2235.971,,53.0519,,,40.6186,11.7538,3.3149,7.8741,8.0368,,2.932,2.5759,10.0321,54.9824,1.3451,2.2214,,1.2189,,,2.3657,18.2545,5.0841,20.848,12.8939,,8.046,5.2916,260.9495,1.6122,1.9076,0.9069,,2.4086,,,3.1939
2016/9/14,0,0.4651,-1.5335,-3.9512,,-0.7384,0.5155,-0.547,0,-0.7153,1.0336,,0.0838,,,0.2162,,0.8497,4.0863,6.2538,,1.2238,1.4571,1.2005,,0.229,1.8338,,0.0831,,,0.8834,3782012982,3678979863,4115144326,2054100750,,5431205947,2403008135,7527247200,3110472221,28100158548,11019683332,,35377592600,,,3280957056,-27.8306,42.9835,-51.1691,87.2134,,89.3676,-72.7978,-243.9172,-3.2824,8.9984,2259.0818,,53.0963,,,40.7065,11.7538,3.3304,7.7533,7.7193,,2.9103,2.5892,9.9772,54.9824,1.3355,2.2444,,1.2199,,,2.3709,18.2545,5.1078,20.5282,12.3844,,7.9866,5.3188,259.522,1.6122,1.8939,0.9163,,2.4106,,,3.2008
2016/9/19,0,1.3889,0,3.1947,,1.0627,1.0256,1.3476,0,0.1441,-0.2558,,0.0837,,,0.6472,,1.1166,2.6701,5.2643,,1.4498,1.2534,1.1024,,0.1816,0.9406,,0.076,,,1.3226,3782012982,3730076805,4115144326,2119724100,,5488923333,2427654372,7628687000,3110472221,28140648690,10991499999,,35407197280,,,3302193024,-27.8306,43.5805,-51.1691,89.9996,,90.3173,-73.5445,-247.2043,-3.2824,9.0114,2253.3041,,53.1408,,,40.9699,11.7538,3.3766,7.7533,7.9659,,2.9413,2.6157,10.1117,54.9824,1.3374,2.2387,,1.2209,,,2.3862,18.2545,5.1787,20.5282,12.7801,,8.0715,5.3734,263.0194,1.6122,1.8966,0.914,,2.4126,,,3.2215
2016/9/20,0,-0.6088,-0.9836,0.212,,-0.6309,0.3807,0.8412,0,-0.2878,-0.7692,,-0.1672,,,-0.3751,,1.1345,1.6608,3.9115,,1.1557,1.2422,1.8252,,0.2181,0.6384,,0.0569,,,0.8847,3782012982,3707367053,4074667497,2124218850,,5454292901,2436896711,7692863200,3110472221,28059668406,10906949999,,35347987920,,,3289805376,-27.8306,43.3151,-50.6658,90.1904,,89.7475,-73.8245,-249.2839,-3.2824,8.9855,2235.971,,53.0519,,,40.8162,11.7538,3.3561,7.6771,7.9828,,2.9227,2.6257,10.1968,54.9824,1.3335,2.2214,,1.2189,,,2.3773,18.2545,5.1472,20.3263,12.8072,,8.0205,5.3938,265.232,1.6122,1.8912,0.9069,,2.4086,,,3.2094
2016/9/21,0,1.5314,0.1656,0.8464,,0.2116,1.1378,-0.5651,0,0.1443,0.2584,,0.1675,,,-0.0538,,1.3763,2.053,3.5686,,1.2244,1.3986,1.3531,,0.1291,0.5555,,0.054,,,0.8658,3782012982,3764141434,4081413635,2142197850,,5465836378,2464623728,7649389000,3110472221,28100158548,10935133332,,35407197280,,,3288035712,-27.8306,43.9785,-50.7496,90.9538,,89.9374,-74.6644,-247.8751,-3.2824,8.9984,2241.7487,,53.1408,,,40.7943,11.7538,3.4075,7.6898,8.0503,,2.9289,2.6556,10.1391,54.9824,1.3355,2.2272,,1.2209,,,2.376,18.2545,5.226,20.36,12.9156,,8.0375,5.4552,263.7331,1.6122,1.8939,0.9093,,2.4126,,,3.2077
2016/9/22,0,-1.3575,1.5702,0.5455,,0,0.125,0.6225,5.0186,0.1441,0.5155,,0,,,0.3229,,1.2891,3.0815,3.3839,,1.762,1.5932,1.5522,0.2464,0.2077,0.9308,,0.084,,,1.1004,3782012982,3713044491,4145501948,2153884200,,5465836378,2467704508,7697003600,3266573987,28140648690,10991499999,,35407197280,,,3298653696,-27.8306,43.3815,-51.5465,91.45,,89.9374,-74.7578,-249.418,-3.4472,9.0114,2253.3041,,53.1408,,,40.926,11.7538,3.3612,7.8105,8.0942,,2.9289,2.6589,10.2022,57.7418,1.3374,2.2387,,1.2209,,,2.3837,18.2545,5.1551,20.6797,12.986,,8.0375,5.462,265.3748,1.6932,1.8966,0.914,,2.4126,,,3.2181
2016/9/23,0,-0.4587,1.9528,-0.9599,,-0.4224,0.1248,-0.2152,4.9558,-0.5755,0.2564,,0,,,-0.6974,,0.9013,5.0375,2.9793,,1.2983,1.4314,1.6338,0.0665,0.1628,1.1115,,0.0505,,,0.7951,3782012982,3696012177,4226455607,2133208350,,5442749424,2470785287,7680442000,3428457300,27978688122,11019683332,,35407197280,,,3275648064,-27.8306,43.1825,-52.5531,90.5721,,89.5575,-74.8511,-248.8814,-3.618,8.9595,2259.0818,,53.1408,,,40.6406,11.7538,3.3458,7.963,8.0165,,2.9165,2.6622,10.1803,60.6033,1.3297,2.2444,,1.2209,,,2.367,18.2545,5.1314,21.0835,12.8614,,8.0036,5.4688,264.8038,1.7771,1.8857,0.9163,,2.4126,,,3.1956
2016/9/26,0,-2.3041,1.3567,1.3906,,-2.9692,-2.1197,0.3774,5.059,-2.026,-1.5345,,-1.7559,,,-2.0529,,1.1308,7.7304,6.8617,,1.8923,1.5447,4.2199,0.0999,0.3134,0.9869,,0.141,,,1.1196,3782012982,3610850606,4283797782,2162873700,,5281140746,2418412033,7709424800,3601903706,27411826134,10850583332,,34785499000,,,3208400832,-27.8306,42.1875,-53.2662,91.8317,,86.8983,-73.2645,-249.8205,-3.801,8.778,2224.4156,,52.2077,,,39.8063,11.7538,3.2687,8.0711,8.128,,2.8299,2.6058,10.2187,63.6692,1.3027,2.21,,1.1995,,,2.3184,18.2545,5.0132,21.3696,13.0402,,7.7659,5.3529,265.803,1.867,1.8475,0.9022,,2.3703,,,3.13
2016/9/27,0,0.1572,1.1024,3.0341,,0.9836,0.7643,-2.3093,4.9759,0.4431,0.2597,,0.1702,,,0.5516,,1.0841,5.5361,6.2605,,1.2196,1.6747,2.8613,0.1251,0.1874,0.6857,,0.0748,,,0.8144,3782012982,3616528044,4331020750,2228497050,,5333086392,2436896711,7531387600,3781131660,27533296560,10878766665,,34844708360,,,3226097472,-27.8306,42.2538,-53.8533,94.6179,,87.7531,-73.8245,-244.0513,-3.9902,8.8169,2230.1933,,52.2965,,,40.0258,11.7538,3.2738,8.1601,8.3746,,2.8578,2.6257,9.9827,66.8374,1.3085,2.2157,,1.2015,,,2.3312,18.2545,5.0211,21.6051,13.4359,,7.8423,5.3938,259.6647,1.9599,1.8557,0.9046,,2.3743,,,3.1473
2016/9/28,0,0,-1.0125,-0.8875,,0,-0.2528,-1.0995,-5.0459,-0.5882,-0.2591,,-0.4248,,,-0.384,,0.7545,3.4544,6.3186,,1.3214,1.2724,1.1383,6.5708,0.1302,0.5,,0.0678,,,0.6084,3782012982,3616528044,4287170852,2208720150,,5333086392,2430735152,7448579600,3590340612,27371335992,10850583332,,34696684960,,,3213709824,-27.8306,42.2538,-53.3081,93.7782,,87.7531,-73.6378,-241.368,-3.7888,8.7651,2224.4156,,52.0744,,,39.8721,11.7538,3.2738,8.0774,8.3003,,2.8578,2.6191,9.873,63.4648,1.3008,2.21,,1.1964,,,2.3223,18.2545,5.0211,21.3864,13.3166,,7.8423,5.3802,256.8097,1.861,1.8448,0.9022,,2.3642,,,3.1352
2016/9/29,0,4.2386,3.8552,-0.8547,,1.9694,2.2814,-0.7782,0.9662,1.4793,0.7792,,2.5597,,,0.1652,,5.0004,7.9443,2.885,,2.4775,3.2609,1.8712,3.3629,0.3014,1.1569,,0.3042,,,0.7088,3782012982,3769818872,4452451238,2189842200,,5379260301,2486189186,7390614000,3625029894,27776237412,10935133332,,35584825360,,,3219018816,-27.8306,44.0448,-55.3632,92.9767,,88.5128,-75.3178,-239.4896,-3.8254,8.8947,2241.7487,,53.4074,,,39.938,11.7538,3.4126,8.3888,8.2294,,2.8825,2.6788,9.7961,64.078,1.3201,2.2272,,1.2271,,,2.3261,18.2545,5.2339,22.2109,13.2028,,7.9102,5.5029,254.8112,1.879,1.8721,0.9093,,2.4247,,,3.1404
2016/9/30,0,-0.753,-0.6818,0.0411,,0,0.4957,-0.5322,0.4785,-0.2915,0,,-1.0815,,,-0.055,,1.599,6.4351,4.6984,,1.1014,2.0066,1.7904,2.3427,0.1885,0.8112,,0.1043,,,0.6935,3782012982,3741431682,4422093616,2190741150,,5379260301,2498512304,7351280200,3642374534,27695257128,10935133332,,35199964520,,,3217249152,-27.8306,43.7131,-54.9858,93.0149,,88.5128,-75.6911,-238.215,-3.8437,8.8688,2241.7487,,52.8297,,,39.916,11.7538,3.3869,8.3316,8.2328,,2.8825,2.6921,9.744,64.3846,1.3162,2.2272,,1.2138,,,2.3248,18.2545,5.1945,22.0595,13.2082,,7.9102,5.5302,253.455,1.8879,1.8666,0.9093,,2.3985,,,3.1387
2016/10/10,0,9.1047,0,1.5593,,3.4335,2.3428,3.0696,1.1111,2.4854,1.2887,,4.1211,,,1.8702,,14.0614,,4.8102,,3.9355,3.2537,2.02,1.9599,0.406,1.386,,0.3569,,,1.2806,3782012982,4082077965,4422093616,2224901250,,5563955933,2557047118,7576932000,3682845363,30993697148,11076049999,,36650593840,,,3277417728,-27.8306,47.6931,-54.9858,94.4652,,91.5519,-78.7195,-245.5272,-3.8864,9.0892,2270.6372,,55.0069,,,40.6626,11.7538,3.6953,8.3316,8.3611,,2.9815,2.7998,10.0431,65.1,1.3489,2.2559,,1.2638,,,2.3683,18.2545,5.6674,22.0595,13.4142,,8.1818,5.7515,261.235,1.9089,1.913,0.921,,2.4974,,,3.1974
2016/10/11,0,1.8081,0,-0.202,,3.3195,10,2.2131,5.0235,0.8559,1.5267,,0.0808,,,2.3758,,15.8077,,3.9721,,6.8225,14.2418,3.66,3.0539,0.3906,2.8743,,0.2831,,,3.7324,3782012982,4155884660,4422093616,2220406500,,5748651566,2812751830,7744618200,3867854863,31258978436,11245149999,,36680198520,,,3355282944,-27.8306,48.5554,-54.9858,94.2744,,94.591,-86.5915,-250.961,-4.0817,9.167,2305.3034,,55.0513,,,41.6286,11.7538,3.7621,8.3316,8.3442,,3.0804,3.0798,10.2654,68.3703,1.3605,2.2903,,1.2648,,,2.4246,18.2545,5.7699,22.0595,13.3871,,8.4534,6.3266,267.0164,2.0048,1.9294,0.935,,2.4994,,,3.2733
2016/10/12,0,0.5464,0,4.7773,,-1.3052,-2.1906,-1.0158,-1.3453,-0.7072,-0.7519,,-0.4843,,,-0.8439,,6.6743,,10.7627,,3.4198,9.9291,1.8356,2.9627,0.2062,1.257,,0.1133,,,1.8399,3782012982,4178594412,4422093616,2326482600,,5673618965,2751136236,7665950600,3815820941,31037910696,11160599999,,36502570440,,,3326968320,-27.8306,48.8207,-54.9858,98.7782,,93.3564,-84.6946,-248.4118,-4.0268,9.1022,2287.9703,,54.7847,,,41.2773,11.7538,3.7826,8.3316,8.7429,,3.0402,3.0123,10.1611,67.4505,1.3509,2.2731,,1.2587,,,2.4041,18.2545,5.8014,22.0595,14.0267,,8.3431,6.188,264.3041,1.9778,1.9157,0.928,,2.4873,,,3.2457
2016/10/13,0,-2.3098,0,0.4637,,0,-0.4479,-0.3241,-1.2121,-0.2849,-0.2525,,-0.4866,,,-0.1596,,5.2625,,5.406,,3.1137,5.5323,1.1673,1.861,0.1637,1.1931,,0.1116,,,1.6217,3782012982,4082077965,4422093616,2337270000,,5673618965,2738813118,7641108200,3769568566,30949483600,11132416665,,36324942360,,,3321659328,-27.8306,47.6931,-54.9858,99.2362,,93.3564,-84.3152,-247.6068,-3.978,9.0762,2282.1926,,54.5182,,,41.2115,11.7538,3.6953,8.3316,8.7834,,3.0402,2.9988,10.1282,66.633,1.347,2.2674,,1.2526,,,2.4003,18.2545,5.6674,22.0595,14.0917,,8.3431,6.1603,263.4476,1.9539,1.9103,0.9257,,2.4752,,,3.2405
2016/10/14,0,-0.5563,0,-1.4231,,-0.9156,-1.9123,0.1897,-2.454,0.8571,0.5063,,-0.0815,,,-0.1066,,4.4585,,6.7792,,2.0817,4.8119,1.1173,1.869,0.2702,0.8094,,0.092,,,0.9055,3782012982,4059368213,4422093616,2304008850,,5621673318,2686439864,7655599600,3677063816,31214764888,11188783332,,36295337680,,,3318120000,-27.8306,47.4278,-54.9858,97.824,,92.5016,-82.7029,-248.0764,-3.8803,9.154,2293.748,,54.4737,,,41.1675,11.7538,3.6747,8.3316,8.6584,,3.0124,2.9415,10.1474,64.9978,1.3586,2.2788,,1.2516,,,2.3977,18.2545,5.6359,22.0595,13.8912,,8.2667,6.0425,263.9472,1.9059,1.9267,0.9304,,2.4731,,,3.2371
2016/10/17,0,-1.8182,0,-1.2485,,-2.2587,-0.8028,-2.1633,-0.9434,-0.8499,-1.5113,,-0.9788,,,-0.96,,4.0288,,4.3224,,3.0933,3.1309,1.2039,1.1826,0.2597,0.9936,,0.0839,,,1.3696,3782012982,3985561518,4422093616,2275242450,,5494695071,2664874406,7489983600,3642374534,30949483600,11019683332,,35940081520,,,3286266048,-27.8306,46.5654,-54.9858,96.6026,,90.4123,-82.039,-242.7096,-3.8437,9.0762,2259.0818,,53.9405,,,40.7723,11.7538,3.6079,8.3316,8.5503,,2.9444,2.9179,9.9278,64.3846,1.347,2.2444,,1.2393,,,2.3747,18.2545,5.5334,22.0595,13.7177,,8.08,5.994,258.2372,1.8879,1.9103,0.9163,,2.4489,,,3.206
2016/10/18,0,1.4245,0,1.2248,,1.4706,1.1561,2.5428,1.2698,1.8571,1.7903,,1.318,,,1.2386,,3.3349,,4.0782,,2.0241,3.0876,1.7999,0.9277,0.4076,1.9165,,0.1413,,,1.5194,3782012982,4042335899,4422093616,2303109900,,5575499410,2695682203,7680442000,3688626909,31524259724,11216966665,,36413756400,,,3326968320,-27.8306,47.2288,-54.9858,97.7858,,91.7419,-82.9874,-248.8814,-3.8925,9.2448,2299.5257,,54.6514,,,41.2773,11.7538,3.6593,8.3316,8.655,,2.9877,2.9516,10.1803,65.2022,1.372,2.2846,,1.2556,,,2.4041,18.2545,5.6122,22.0595,13.8857,,8.1988,6.0633,264.8038,1.9119,1.9458,0.9327,,2.4812,,,3.2457
2016/10/19,0,-2.3876,0,1.6393,,1.9669,0.3429,0.7278,-0.3135,-0.1403,0.2513,,-0.4065,,,-0.3191,,4.746,,4.7515,,4.4937,3.5816,2.1453,0.9359,0.389,1.6323,,0.1174,,,1.1656,3782012982,3945819452,4422093616,2340865800,,5685162442,2704924541,7736337400,3677063816,31480046176,11245149999,,36265733000,,,3316350336,-27.8306,46.1011,-54.9858,99.3889,,93.5463,-83.272,-250.6926,-3.8803,9.2318,2305.3034,,54.4293,,,41.1456,11.7538,3.5719,8.3316,8.7969,,3.0464,2.9617,10.2544,64.9978,1.3701,2.2903,,1.2505,,,2.3964,18.2545,5.4782,22.0595,14.1134,,8.36,6.0841,266.7309,1.9059,1.943,0.935,,2.4711,,,3.2353
2016/10/20,0,4.4604,0,-0.384,,0.6091,-1.139,0.3746,0.6289,0.1404,-0.2506,,0.898,,,0.6403,,9.0284,,5.569,,3.2556,2.604,2.6327,0.9114,0.2806,1.2187,,0.1521,,,1.7659,3782012982,4121820032,4422093616,2331876300,,5719792873,2674116745,7765320200,3700190003,31524259724,11216966665,,36591384480,,,3337586304,-27.8306,48.1574,-54.9858,99.0072,,94.1161,-82.3235,-251.6318,-3.9047,9.2448,2299.5257,,54.918,,,41.4091,11.7538,3.7312,8.3316,8.7631,,3.065,2.928,10.2928,65.4066,1.372,2.2846,,1.2618,,,2.4118,18.2545,5.7226,22.0595,14.0592,,8.411,6.0148,267.7302,1.9179,1.9458,0.9327,,2.4933,,,3.2561
