ÈÕÆÚ,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH
2018/5/14,0,0,0.1253,,2.6381,0.0188,8897245031,6987228872,1.29376E+12,-39.3782,54.5502,64.1573,1.7447,1.4741,1.2249,3.128,13.1317,0.7254
2018/5/15,0,-2.7211,0.1252,,4.2291,0.0124,8897245031,6797100196,1.29538E+12,-39.3782,53.0659,64.2376,1.7447,1.4339,1.2265,3.128,12.7744,0.7263
2018/5/16,0,-2.7972,-1.375,,2.7226,0.0186,8897245031,6606971519,1.27757E+12,-39.3782,51.5815,63.3543,1.7447,1.3938,1.2096,3.128,12.4171,0.7163
2018/5/17,0,1.4388,0.2535,,2.8512,0.0154,8897245031,6702035857,1.2808E+12,-39.3782,52.3237,63.5149,1.7447,1.4139,1.2127,3.128,12.5957,0.7181
2018/5/18,0,6.383,7.3325,,6.8713,0.0958,8897245031,7129825380,1.37472E+12,-39.3782,55.6635,68.1722,1.7447,1.5041,1.3016,3.128,13.3997,0.7708
2018/5/21,0,3,0.3534,,5.9972,0.0636,8897245031,7343720141,1.37958E+12,-39.3782,57.3334,68.4131,1.7447,1.5493,1.3062,3.128,13.8017,0.7735
2018/5/22,0,-0.3236,0.4695,,3.3479,0.038,8897245031,7319954057,1.38605E+12,-39.3782,57.1479,68.7342,1.7447,1.5443,1.3123,3.128,13.7571,0.7772
2018/5/23,0,1.9481,-3.6215,,4.6887,0.0478,8897245031,7462550564,1.33586E+12,-39.3782,58.2611,66.245,1.7447,1.5743,1.2648,3.128,14.025,0.749
2018/5/24,0,-1.5924,0,,2.8097,0.0222,8897245031,7343720141,1.33586E+12,-39.3782,57.3334,66.245,1.7447,1.5493,1.2648,3.128,13.8017,0.749
2018/5/25,0,-1.9417,-1.4545,,1.8758,0.0321,8897245031,7201123634,1.31643E+12,-39.3782,56.2201,65.2815,1.7447,1.5192,1.2464,3.128,13.5337,0.7381
2018/5/28,0,-5.9406,0,,3.0049,0.0378,8897245031,6773334111,1.31643E+12,-39.3782,52.8803,65.2815,1.7447,1.4289,1.2464,3.128,12.7297,0.7381
2018/5/29,0,-0.7018,-0.984,,1.5189,0.0215,8897245031,6725801942,1.30347E+12,-39.3782,52.5092,64.6391,1.7447,1.4189,1.2341,3.128,12.6404,0.7309
2018/5/30,0,-6.3604,-2.9814,,2.9853,0.0311,8897245031,6298012419,1.26461E+12,-39.3782,49.1694,62.712,1.7447,1.3287,1.1973,3.128,11.8364,0.7091
2018/5/31,0,0.7547,2.1767,,1.4515,0.0298,8897245031,6345544588,1.29214E+12,-39.3782,49.5405,64.077,1.7447,1.3387,1.2234,3.128,11.9258,0.7245
2018/6/1,0,-0.7491,0.2506,,2.4747,0.0206,8897245031,6298012419,1.29538E+12,-39.3782,49.1694,64.2376,1.7447,1.3287,1.2265,3.128,11.8364,0.7263
2018/6/4,0,-3.0189,-0.5,,2.4464,0.0137,8897245031,6107883742,1.2889E+12,-39.3782,47.6851,63.9164,1.7447,1.2885,1.2203,3.128,11.4791,0.7227
2018/6/5,0,0.7782,0.2513,,1.3515,0.0173,8897245031,6155415911,1.29214E+12,-39.3782,48.0562,64.077,1.7447,1.2986,1.2234,3.128,11.5684,0.7245
2018/6/6,0,0.7722,0,,1.2374,0.0253,8897245031,6202948081,1.29214E+12,-39.3782,48.4272,64.077,1.7447,1.3086,1.2234,3.128,11.6578,0.7245
2018/6/7,0,-0.7663,-0.6266,,0.819,0.0131,8897245031,6155415911,1.28404E+12,-39.3782,48.0562,63.6755,1.7447,1.2986,1.2157,3.128,11.5684,0.72
2018/6/8,0,0,-0.2522,,1.2505,0.0231,8897245031,6155415911,1.2808E+12,-39.3782,48.0562,63.5149,1.7447,1.2986,1.2127,3.128,11.5684,0.7181
2018/6/11,0,-1.9305,-1.7699,,1.4805,0.0207,8897245031,6036585488,1.25813E+12,-39.3782,47.1284,62.3908,1.7447,1.2735,1.1912,3.128,11.3451,0.7054
2018/6/12,0,-1.1811,0.7722,,0.9697,0.0122,8897245031,5965287235,1.26785E+12,-39.3782,46.5718,62.8726,1.7447,1.2585,1.2004,3.128,11.2111,0.7109
2018/6/13,0,0.3984,-0.6386,,0.9711,0.0108,8897245031,5989053319,1.25975E+12,-39.3782,46.7573,62.4711,1.7447,1.2635,1.1927,3.128,11.2558,0.7063
2018/6/14,0,-3.1746,-0.5141,,1.9703,0.0125,8897245031,5798924642,1.25328E+12,-39.3782,45.273,62.1499,1.7447,1.2234,1.1866,3.128,10.8984,0.7027
2018/6/15,0,-8.6066,0.1292,,3.8,0.0147,8897245031,5299836866,1.2549E+12,-39.3782,41.3765,62.2302,1.7447,1.1181,1.1881,3.128,9.9605,0.7036
2018/6/19,0,-9.8655,-4.3871,,3.1075,0.0301,8897245031,4776983005,1.19984E+12,-39.3782,37.2945,59.5001,1.7447,1.0078,1.136,3.128,8.9778,0.6727
2018/6/20,0,-8.4577,0.135,,6.1048,0.0192,8897245031,4372959566,1.20146E+12,-39.3782,34.1403,59.5804,1.7447,0.9225,1.1375,3.128,8.2185,0.6737
2018/6/21,0,6.5217,-1.2228,,5.4383,0.0166,8897245031,4658152582,1.17717E+12,-39.3782,36.3668,58.3759,1.7447,0.9827,1.1146,3.128,8.7545,0.66
2018/6/22,0,-0.5102,0.4127,,3.042,0.0124,8897245031,4634386497,1.18203E+12,-39.3782,36.1813,58.6168,1.7447,0.9777,1.1192,3.128,8.7098,0.6628
2018/6/25,0,-2.5641,0.137,,2.1123,0.0139,8897245031,4515556074,1.18365E+12,-39.3782,35.2535,58.6971,1.7447,0.9526,1.1207,3.128,8.4865,0.6637
2018/6/26,0,2.1053,0.2736,,1.577,0.014,8897245031,4610620412,1.18689E+12,-39.3782,35.9957,58.8577,1.7447,0.9727,1.1237,3.128,8.6652,0.6655
2018/6/27,0,9.7938,2.4557,,4.7847,0.0297,8897245031,5062176020,1.21603E+12,-39.3782,39.5211,60.3031,1.7447,1.0679,1.1513,3.128,9.5138,0.6818
2018/6/28,0,1.8779,2.6631,,5.7984,0.0317,8897245031,5157240358,1.24842E+12,-39.3782,40.2633,61.909,1.7447,1.088,1.182,3.128,9.6925,0.7
2018/6/29,0,0.9217,0,,3.4582,0.0236,8897245031,5204772527,1.24842E+12,-39.3782,40.6344,61.909,1.7447,1.098,1.182,3.128,9.7818,0.7
2018/7/2,0,-4.1096,-2.594,,2.7989,0.0186,8897245031,4990877766,1.21603E+12,-39.3782,38.9644,60.3031,1.7447,1.0529,1.1513,3.128,9.3798,0.6818
2018/7/3,0,4.7619,0.2663,,2.3099,0.0174,8897245031,5228538612,1.21927E+12,-39.3782,40.8199,60.4636,1.7447,1.103,1.1544,3.128,9.8265,0.6836
2018/7/4,0,-3.1818,-0.5312,,1.7809,0.0138,8897245031,5062176020,1.2128E+12,-39.3782,39.5211,60.1425,1.7447,1.0679,1.1483,3.128,9.5138,0.68
2018/7/5,0,-2.8169,-0.8011,,1.3232,0.013,8897245031,4919579512,1.20308E+12,-39.3782,38.4078,59.6607,1.7447,1.0379,1.1391,3.128,9.2458,0.6746
2018/7/6,0,0.4831,0.2692,,1.69,0.0155,8897245031,4943345597,1.20632E+12,-39.3782,38.5934,59.8213,1.7447,1.0429,1.1421,3.128,9.2905,0.6764
2018/7/9,0,1.9231,2.1477,,1.5946,0.0152,8897245031,5038409935,1.23223E+12,-39.3782,39.3355,61.106,1.7447,1.0629,1.1667,3.128,9.4691,0.6909
2018/7/10,0,-0.9434,1.9711,,1.269,0.0221,8897245031,4990877766,1.25652E+12,-39.3782,38.9644,62.3105,1.7447,1.0529,1.1897,3.128,9.3798,0.7045
2018/7/11,0,-2.8571,-2.1907,,1.3485,0.0127,8897245031,4848281258,1.22899E+12,-39.3782,37.8512,60.9454,1.7447,1.0228,1.1636,3.128,9.1118,0.6891
2018/7/12,0,2.451,0.6588,,1.6122,0.0172,8897245031,4967111681,1.23708E+12,-39.3782,38.7789,61.3469,1.7447,1.0479,1.1713,3.128,9.3351,0.6936
2018/7/13,0,-0.9569,-0.5236,,0.9982,0.0096,8897245031,4919579512,1.23061E+12,-39.3782,38.4078,61.0257,1.7447,1.0379,1.1651,3.128,9.2458,0.69
2018/7/16,0,0,-1.4474,,0.9421,0.0129,8897245031,4919579512,1.2128E+12,-39.3782,38.4078,60.1425,1.7447,1.0379,1.1483,3.128,9.2458,0.68
2018/7/17,0,-0.9662,-2.5367,,1.0168,0.0323,8897245031,4872047343,1.18203E+12,-39.3782,38.0367,58.6168,1.7447,1.0278,1.1192,3.128,9.1565,0.6628
2018/7/18,0,-0.9756,-0.274,,0.9143,0.0189,8897245031,4824515174,1.17879E+12,-39.3782,37.6656,58.4562,1.7447,1.0178,1.1161,3.128,9.0671,0.6609
2018/7/19,0,-1.4778,-0.5495,,0.8046,0.0157,8897245031,4753216920,1.17232E+12,-39.3782,37.109,58.135,1.7447,1.0028,1.11,3.128,8.9332,0.6573
2018/7/20,0,0.5,1.6575,,1.0834,0.0197,8897245031,4776983005,1.19175E+12,-39.3782,37.2945,59.0986,1.7447,1.0078,1.1283,3.128,8.9778,0.6682
2018/7/23,0,0.4975,1.3587,,1.0828,0.0211,8897245031,4800749089,1.20794E+12,-39.3782,37.4801,59.9016,1.7447,1.0128,1.1437,3.128,9.0225,0.6773
2018/7/24,0,3.4653,1.4745,,1.8074,0.0272,8897245031,4967111681,1.22575E+12,-39.3782,38.7789,60.7848,1.7447,1.0479,1.1605,3.128,9.3351,0.6873
2018/7/25,0,3.8278,0.1321,,2.1345,0.0139,8897245031,5157240358,1.22737E+12,-39.3782,40.2633,60.8651,1.7447,1.088,1.1621,3.128,9.6925,0.6882
2018/7/26,0,9.2166,0,,5.2789,0.0131,8897245031,5632562050,1.22737E+12,-39.3782,43.9742,60.8651,1.7447,1.1883,1.1621,3.128,10.5858,0.6882
2018/7/27,0,-4.2194,0,,2.9314,0.0115,8897245031,5394901204,1.22737E+12,-39.3782,42.1187,60.8651,1.7447,1.1381,1.1621,3.128,10.1391,0.6882
2018/7/30,0,-1.3216,0.1319,,1.7522,0.0179,8897245031,5323602950,1.22899E+12,-39.3782,41.5621,60.9454,1.7447,1.1231,1.1636,3.128,10.0051,0.6891
2018/7/31,0,0.4464,1.8445,,1.3771,0.0305,8897245031,5347369035,1.25166E+12,-39.3782,41.7476,62.0696,1.7447,1.1281,1.1851,3.128,10.0498,0.7018
2018/8/1,0,-3.5556,-1.9405,,1.5269,0.0194,8897245031,5157240358,1.22737E+12,-39.3782,40.2633,60.8651,1.7447,1.088,1.1621,3.128,9.6925,0.6882
2018/8/2,0,0.9217,-0.3958,,1.8656,0.0182,8897245031,5204772527,1.22251E+12,-39.3782,40.6344,60.6242,1.7447,1.098,1.1575,3.128,9.7818,0.6855
2018/8/3,0,-0.4566,0.7947,,1.2345,0.026,8897245031,5181006443,1.23223E+12,-39.3782,40.4488,61.106,1.7447,1.093,1.1667,3.128,9.7371,0.6909
2018/8/6,0,-0.9174,-0.1314,,1.0644,0.0232,8897245031,5133474274,1.23061E+12,-39.3782,40.0777,61.0257,1.7447,1.083,1.1651,3.128,9.6478,0.69
2018/8/7,0,6.0185,4.4737,,2.7356,0.0422,8897245031,5442433373,1.28566E+12,-39.3782,42.4898,63.7558,1.7447,1.1482,1.2173,3.128,10.2285,0.7209
2018/8/8,0,6.1135,1.5113,,4.5457,0.0568,8897245031,5775158558,1.30509E+12,-39.3782,45.0874,64.7194,1.7447,1.2184,1.2357,3.128,10.8538,0.7318
2018/8/9,0,2.0576,0,,4.0547,0.027,8897245031,5893988981,1.30509E+12,-39.3782,46.0152,64.7194,1.7447,1.2434,1.2357,3.128,11.0771,0.7318
2018/8/10,0,-2.8226,-0.3722,,3.1736,0.0181,8897245031,5727626389,1.30023E+12,-39.3782,44.7163,64.4785,1.7447,1.2083,1.2311,3.128,10.7644,0.729
2018/8/13,0,0.4149,-0.4981,,2.4811,0.0202,8897245031,5751392473,1.29376E+12,-39.3782,44.9019,64.1573,1.7447,1.2133,1.2249,3.128,10.8091,0.7254
2018/8/14,0,-2.4793,1.5019,,2.1164,0.0203,8897245031,5608795966,1.31319E+12,-39.3782,43.7886,65.1209,1.7447,1.1833,1.2433,3.128,10.5411,0.7363
2018/8/15,0,-3.3898,-0.3699,,2.4258,0.0202,8897245031,5418667289,1.30833E+12,-39.3782,42.3043,64.88,1.7447,1.1431,1.2387,3.128,10.1838,0.7336
2018/8/16,0,-1.7544,-1.7327,,1.5268,0.0176,8897245031,5323602950,1.28566E+12,-39.3782,41.5621,63.7558,1.7447,1.1231,1.2173,3.128,10.0051,0.7209
2018/8/17,0,1.7857,0.6297,,2.1663,0.0207,8897245031,5418667289,1.29376E+12,-39.3782,42.3043,64.1573,1.7447,1.1431,1.2249,3.128,10.1838,0.7254
2018/8/20,0,0,2.378,,1.8414,0.0238,8897245031,5418667289,1.32452E+12,-39.3782,42.3043,65.683,1.7447,1.1431,1.2541,3.128,10.1838,0.7427
2018/8/21,0,0.8772,-0.1222,,1.4982,0.0188,8897245031,5466199458,1.3229E+12,-39.3782,42.6753,65.6027,1.7447,1.1532,1.2525,3.128,10.2731,0.7417
2018/8/22,0,-1.7391,-2.0808,,1.21,0.0223,8897245031,5371135120,1.29538E+12,-39.3782,41.9332,64.2376,1.7447,1.1331,1.2265,3.128,10.0945,0.7263
2018/8/23,0,0.4425,0.75,,1.1793,0.0131,8897245031,5394901204,1.30509E+12,-39.3782,42.1187,64.7194,1.7447,1.1381,1.2357,3.128,10.1391,0.7318
2018/8/24,0,-1.7621,0.8685,,1.1648,0.0143,8897245031,5299836866,1.31643E+12,-39.3782,41.3765,65.2815,1.7447,1.1181,1.2464,3.128,9.9605,0.7381
2018/8/27,0,1.7937,1.599,,1.4286,0.0183,8897245031,5394901204,1.33748E+12,-39.3782,42.1187,66.3253,1.7447,1.1381,1.2663,3.128,10.1391,0.7499
2018/8/28,0,0,-1.0896,,0.9333,0.0168,8897245031,5394901204,1.3229E+12,-39.3782,42.1187,65.6027,1.7447,1.1381,1.2525,3.128,10.1391,0.7417
2018/8/29,0,3.5242,0,,2.4365,0.0108,8897245031,5585029881,1.3229E+12,-39.3782,43.6031,65.6027,1.7447,1.1782,1.2525,3.128,10.4965,0.7417
2018/8/30,0,-3.4043,-0.2448,,1.8,0.0159,8897245031,5394901204,1.31966E+12,-39.3782,42.1187,65.4421,1.7447,1.1381,1.2495,3.128,10.1391,0.7399
2018/8/31,0,-1.7621,-1.3497,,1.2436,0.0215,8897245031,5299836866,1.30185E+12,-39.3782,41.3765,64.5588,1.7447,1.1181,1.2326,3.128,9.9605,0.7299
2018/9/3,0,0.4484,0.3731,,1.0244,0.0121,8897245031,5323602950,1.30671E+12,-39.3782,41.5621,64.7997,1.7447,1.1231,1.2372,3.128,10.0051,0.7327
2018/9/4,0,0.4464,2.1066,,1.4973,0.0216,8897245031,5347369035,1.33424E+12,-39.3782,41.7476,66.1647,1.7447,1.1281,1.2633,3.128,10.0498,0.7481
2018/9/5,0,0.4444,-0.4854,,1.263,0.0194,8897245031,5371135120,1.32776E+12,-39.3782,41.9332,65.8435,1.7447,1.1331,1.2571,3.128,10.0945,0.7445
2018/9/6,0,-1.7699,0.6098,,1.0098,0.0208,8897245031,5276070781,1.33586E+12,-39.3782,41.191,66.245,1.7447,1.1131,1.2648,3.128,9.9158,0.749
2018/9/7,0,0,-0.6061,,1.055,0.0144,8897245031,5276070781,1.32776E+12,-39.3782,41.191,65.8435,1.7447,1.1131,1.2571,3.128,9.9158,0.7445
2018/9/10,0,-1.8018,-0.2439,,0.8639,0.0112,8897245031,5181006443,1.32452E+12,-39.3782,40.4488,65.683,1.7447,1.093,1.2541,3.128,9.7371,0.7427
2018/9/11,0,0.9174,0.7335,,1.1857,0.0172,8897245031,5228538612,1.33424E+12,-39.3782,40.8199,66.1647,1.7447,1.103,1.2633,3.128,9.8265,0.7481
2018/9/12,0,3.1818,0.3641,,1.9475,0.0192,8897245031,5394901204,1.3391E+12,-39.3782,42.1187,66.4056,1.7447,1.1381,1.2679,3.128,10.1391,0.7508
2018/9/13,0,1.3216,3.1439,,2.0338,0.0386,8897245031,5466199458,1.3812E+12,-39.3782,42.6753,68.4934,1.7447,1.1532,1.3077,3.128,10.2731,0.7744
2018/9/14,0,-2.6087,1.524,,1.5125,0.0409,8897245031,5323602950,1.40225E+12,-39.3782,41.5621,69.5372,1.7447,1.1231,1.3276,3.128,10.0051,0.7862
2018/9/17,0,0.4464,0.1155,,1.0336,0.0203,8897245031,5347369035,1.40386E+12,-39.3782,41.7476,69.6175,1.7447,1.1281,1.3292,3.128,10.0498,0.7871
2018/9/18,0,1.3333,-0.692,,1.3037,0.0205,8897245031,5418667289,1.39415E+12,-39.3782,42.3043,69.1357,1.7447,1.1431,1.32,3.128,10.1838,0.7817
2018/9/19,0,3.0702,3.7166,,2.9847,0.0431,8897245031,5585029881,1.44596E+12,-39.3782,43.6031,71.7052,1.7447,1.1782,1.369,3.128,10.4965,0.8107
2018/9/20,0,0.4255,0.3359,,2.7348,0.0195,8897245031,5608795966,1.45082E+12,-39.3782,43.7886,71.9461,1.7447,1.1833,1.3736,3.128,10.5411,0.8135
2018/9/21,0,1.2712,-0.6764,,2.231,0.038,8897245031,5680094219,1.42653E+12,-39.3782,44.3453,70.7417,1.7447,1.1983,1.3506,3.128,10.6751,0.7999
2018/9/25,0,1.6736,0.9081,,2.6246,0.0333,8897245031,5775158558,1.43949E+12,-39.3782,45.0874,71.384,1.7447,1.2184,1.3629,3.128,10.8538,0.8071
2018/9/26,0,0,1.7998,,1.8575,0.035,8897245031,5775158558,1.46539E+12,-39.3782,45.0874,72.6688,1.7447,1.2184,1.3874,3.128,10.8538,0.8216
2018/9/27,0,-1.6461,0.663,,1.9345,0.0291,8897245031,5680094219,1.47511E+12,-39.3782,44.3453,73.1506,1.7447,1.1983,1.3966,3.128,10.6751,0.8271
2018/9/28,0,1.2552,0.6586,,1.9411,0.0265,8897245031,5751392473,1.48483E+12,-39.3782,44.9019,73.6324,1.7447,1.2133,1.4058,3.128,10.8091,0.8325
2018/10/8,0,2.4793,-3.7077,,5.2952,0.0529,8897245031,5893988981,1.42977E+12,-39.3782,46.0152,70.9023,1.7447,1.2434,1.3537,3.128,11.0771,0.8017
2018/10/9,0,6.8548,4.4168,,5.969,0.0565,8897245031,6298012419,1.49292E+12,-39.3782,49.1694,74.0338,1.7447,1.3287,1.4135,3.128,11.8364,0.8371
2018/10/10,0,-1.8868,1.1931,,4.5205,0.0315,8897245031,6179181996,1.51073E+12,-39.3782,48.2417,74.9171,1.7447,1.3036,1.4304,3.128,11.6131,0.8471
2018/10/11,0,-7.3077,-5.3591,,4.5552,0.0614,8897245031,5727626389,1.42977E+12,-39.3782,44.7163,70.9023,1.7447,1.2083,1.3537,3.128,10.7644,0.8017
2018/10/12,0,4.1494,0.906,,3.6001,0.0375,8897245031,5965287235,1.44273E+12,-39.3782,46.5718,71.5446,1.7447,1.2585,1.366,3.128,11.2111,0.8089
2018/10/15,0,-1.992,-0.8979,,2.5675,0.0358,8897245031,5846456812,1.42977E+12,-39.3782,45.6441,70.9023,1.7447,1.2334,1.3537,3.128,10.9878,0.8017
2018/10/16,-9.8985,-0.813,1.0193,0.0593,2.1557,0.0308,8016553264,5798924642,1.44434E+12,-35.4803,45.273,71.6249,1.572,1.2234,1.3675,2.8184,10.8984,0.8098
2018/10/17,-9.8592,-0.8197,1.9058,2.4249,2.4598,0.0382,7226188858,5751392473,1.47187E+12,-31.9823,44.9019,72.99,1.417,1.2133,1.3936,2.5405,10.8091,0.8253
2018/10/18,-10,-3.719,-7.9208,1.0153,1.7406,0.0663,6503569972,5537497712,1.35529E+12,-28.784,43.232,67.2086,1.2753,1.1682,1.2832,2.2864,10.4071,0.7599
2018/10/19,-4.8611,0.4292,1.7921,3.9972,1.7179,0.0478,6187424209,5561263796,1.37958E+12,-27.3848,43.4175,68.4131,1.2133,1.1732,1.3062,2.1753,10.4518,0.7735
2018/10/22,2.5547,3.8462,2.1127,3.9503,2.8393,0.0576,6345497091,5775158558,1.40872E+12,-28.0844,45.0874,69.8584,1.2443,1.2184,1.3338,2.2309,10.8538,0.7899
2018/10/23,-2.1352,-1.6461,-2.069,2.1108,1.963,0.0288,6210006050,5680094219,1.37958E+12,-27.4848,44.3453,68.4131,1.2177,1.1983,1.3062,2.1832,10.6751,0.7735
2018/10/24,-1.4545,-1.6736,-2.5822,1.5126,2.4577,0.0472,6119678689,5585029881,1.34395E+12,-27.085,43.6031,66.6465,1.2,1.1782,1.2725,2.1515,10.4965,0.7536
2018/10/25,-1.476,0,-0.3614,1.1682,1.3593,0.0282,6029351328,5585029881,1.3391E+12,-26.6852,43.6031,66.4056,1.1823,1.1782,1.2679,2.1197,10.4965,0.7508
2018/10/26,1.1236,0,-0.3628,1.0664,2.0089,0.0258,6097096849,5585029881,1.33424E+12,-26.985,43.6031,66.1647,1.1956,1.1782,1.2633,2.1435,10.4965,0.7481
2018/10/29,-0.7407,-1.2766,-0.1214,1.3162,0.8254,0.0325,6051933168,5513731627,1.33262E+12,-26.7851,43.0464,66.0844,1.1867,1.1632,1.2617,2.1277,10.3625,0.7472
2018/10/30,-1.1194,-0.431,0.3645,1.4168,1.2026,0.0298,5984187648,5489965543,1.33748E+12,-26.4853,42.8609,66.3253,1.1735,1.1582,1.2663,2.1038,10.3178,0.7499
2018/10/31,2.6415,1.2987,0.6053,1.3638,1.2299,0.0389,6142260529,5561263796,1.34557E+12,-27.1849,43.4175,66.7268,1.2045,1.1732,1.274,2.1594,10.4518,0.7545
2018/11/1,0,-0.4274,-1.3237,1.9546,1.3021,0.0442,6142260529,5537497712,1.32776E+12,-27.1849,43.232,65.8435,1.2045,1.1682,1.2571,2.1594,10.4071,0.7445
2018/11/2,4.7794,1.7167,1.3415,2.9775,1.8541,0.0568,6435824451,5632562050,1.34557E+12,-28.4842,43.9742,66.7268,1.262,1.1883,1.274,2.2626,10.5858,0.7545
2018/11/5,3.8596,3.7975,-0.2407,2.8049,2.2714,0.035,6684224693,5846456812,1.34233E+12,-29.5836,45.6441,66.5662,1.3107,1.2334,1.2709,2.35,10.9878,0.7526
2018/11/6,-1.6892,1.626,0.7238,1.696,2.6453,0.0438,6571315492,5941521150,1.35205E+12,-29.0839,46.3862,67.048,1.2886,1.2535,1.2801,2.3103,11.1664,0.7581
2018/11/7,-2.0619,-2,-1.9162,1.7907,1.8252,0.0369,6435824451,5822690727,1.32614E+12,-28.4842,45.4585,65.7633,1.262,1.2284,1.2556,2.2626,10.9431,0.7436
2018/11/8,0.3509,-2.0408,0.4884,1.3851,1.4979,0.0282,6458406291,5703860304,1.33262E+12,-28.5841,44.5308,66.0844,1.2664,1.2033,1.2617,2.2706,10.7198,0.7472
2018/11/9,-1.3986,-2.5,-1.7011,1.1047,1.4286,0.0247,6368078931,5561263796,1.30995E+12,-28.1844,43.4175,64.9603,1.2487,1.1732,1.2403,2.2388,10.4518,0.7345
2018/11/12,3.1915,2.9915,0.3708,1.7328,1.4685,0.028,6571315492,5727626389,1.31481E+12,-29.0839,44.7163,65.2012,1.2886,1.2083,1.2449,2.3103,10.7644,0.7372
2018/11/13,5.1546,2.9046,-0.7389,2.9327,2.9778,0.0424,6910043095,5893988981,1.30509E+12,-30.583,46.0152,64.7194,1.355,1.2434,1.2357,2.4293,11.0771,0.7318
2018/11/14,-1.9608,0,-2.7295,2.2726,3.3276,0.0441,6774552054,5893988981,1.26947E+12,-29.9834,46.0152,62.9529,1.3284,1.2434,1.2019,2.3817,11.0771,0.7118
2018/11/15,5,0,0.3827,3.206,2.4807,0.0329,7113279657,5893988981,1.27433E+12,-31.4825,46.0152,63.1937,1.3949,1.2434,1.2065,2.5008,11.0771,0.7145
2018/11/16,-1.5873,-1.6129,-0.1271,2.1123,2.827,0.0324,7000370456,5798924642,1.27271E+12,-30.9828,45.273,63.1135,1.3727,1.2234,1.205,2.4611,10.8984,0.7136
2018/11/19,-1.9355,-0.4098,0.6361,1.6348,1.4216,0.0353,6864879415,7941521571,1.2808E+12,-30.3831,45.0874,63.5149,1.3462,1.2184,1.2127,2.4135,10.8538,0.7181
2018/11/20,-1.3158,-2.8807,-1.0114,1.2631,1.1601,0.0282,6774552054,7712753460,1.26785E+12,-29.9834,43.7886,62.8726,1.3284,1.1833,1.2004,2.3817,10.5411,0.7109
2018/11/21,-1,0.4237,-1.5326,1.4339,1.0644,0.031,6706806533,7745434619,1.24842E+12,-29.6835,43.9742,61.909,1.3152,1.1883,1.182,2.3579,10.5858,0.7
2018/11/22,3.367,0.8439,0.2594,2.0233,0.9585,0.0203,6932624935,7810796936,1.25166E+12,-30.683,44.3453,62.0696,1.3594,1.1983,1.1851,2.4373,10.6751,0.7018
2018/11/23,-7.1661,-3.7657,-1.1643,1.863,1.0505,0.0255,6435824451,7516666508,1.23708E+12,-28.4842,42.6753,61.3469,1.262,1.1532,1.1713,2.2626,10.2731,0.6936
2018/11/26,-4.9123,-3.0435,-0.5236,1.6824,1.0724,0.0266,6119678689,7287898397,1.23061E+12,-27.085,41.3765,61.0257,1.2,1.1181,1.1651,2.1515,9.9605,0.69
2018/11/27,-0.738,2.2422,-0.5263,0.9384,0.7724,0.0191,6074515008,7451304190,1.22413E+12,-26.8851,42.3043,60.7045,1.1912,1.1431,1.159,2.1356,10.1838,0.6864
2018/11/28,4.461,0.8772,0.6614,1.547,0.6482,0.0202,6345497091,7516666508,1.23223E+12,-28.0844,42.6753,61.106,1.2443,1.1532,1.1667,2.2309,10.2731,0.6909
2018/11/29,-3.9146,-2.6087,-0.657,1.143,0.7245,0.022,6097096849,7320579556,1.22413E+12,-26.985,41.5621,60.7045,1.1956,1.1231,1.159,2.1435,10.0051,0.6864
2018/11/30,1.1111,1.3393,0.6614,0.8229,0.7247,0.0194,6164842369,7418623032,1.23223E+12,-27.2849,42.1187,61.106,1.2089,1.1381,1.1667,2.1674,10.1391,0.6909
2018/12/3,4.3956,2.6432,1.5769,1.8391,1.2091,0.0495,6435824451,7614709984,1.25166E+12,-28.4842,43.232,62.0696,1.262,1.1682,1.1851,2.2626,10.4071,0.7018
2018/12/4,1.0526,1.7167,0,1.5876,1.1382,0.0287,6503569972,7745434619,1.25166E+12,-28.784,43.9742,62.0696,1.2753,1.1883,1.1851,2.2864,10.5858,0.7018
2018/12/5,-0.6944,-2.1097,-0.7762,1.5277,0.9755,0.019,6458406291,7582028825,1.24194E+12,-28.5841,43.0464,61.5878,1.2664,1.1632,1.1759,2.2706,10.3625,0.6964
2018/12/6,-3.1469,-1.2931,-0.9126,1.0809,0.5988,0.0198,6255169730,7483985349,1.23061E+12,-27.6846,42.4898,61.0257,1.2266,1.1482,1.1651,2.1991,10.2285,0.69
2018/12/7,0.361,0.4367,-0.3947,0.6951,0.6817,0.0145,6277751570,7516666508,1.22575E+12,-27.7846,42.6753,60.7848,1.231,1.1532,1.1605,2.2071,10.2731,0.6873
2018/12/10,-1.7986,0.8696,0.6605,0.834,0.6058,0.0199,6164842369,7582028825,1.23385E+12,-27.2849,43.0464,61.1863,1.2089,1.1632,1.1682,2.1674,10.3625,0.6918
2018/12/11,0.3663,-1.7241,-0.5249,0.6331,0.7629,0.0134,6187424209,7451304190,1.22737E+12,-27.3848,42.3043,60.8651,1.2133,1.1431,1.1621,2.1753,10.1838,0.6882
2018/12/12,-0.365,0,0.7916,0.5305,0.3838,0.0149,6164842369,7451304190,1.23708E+12,-27.2849,42.3043,61.3469,1.2089,1.1431,1.1713,2.1674,10.1838,0.6936
