ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2018/5/7,7.69,9.6148,4.114,5.34,2.89,8.5189,7.9393,5.1413,4.6921,16.31,13.2518,15.9478,9.5217,6.4927,9.58,7.5899,42.1222,15.8143,4.37,2.6291,5.7917,2.921,4.06,7.2767,11.0787,7.5804,4.7865,10.9033,23.1744,12.7731,9.5426,0.9952
2018/5/8,7.62,9.7058,4.153,5.44,2.9,8.4978,8.0129,5.1785,4.741,16.31,13.2811,16.0269,9.5217,6.5994,9.5616,7.6333,42.0012,15.9445,4.36,2.6488,5.8208,2.9309,4.07,7.2767,11.2881,7.5804,4.7769,10.8272,23.5099,13.0187,9.5572,1.0001
2018/5/9,7.59,9.724,4.1237,5.64,2.9,8.4556,7.9822,5.1692,4.7215,16.31,13.1834,15.9873,9.5305,6.5218,10.2027,7.642,41.9572,16.3219,4.38,2.6291,5.8498,2.9309,4.07,7.3657,11.3878,7.5804,4.7576,10.7166,23.4605,12.9598,9.6011,0.9902
2018/5/10,7.63,9.7422,4.1432,5.78,2.88,8.4978,8.019,5.2064,4.7313,16.31,13.1931,15.9182,9.5654,6.5315,9.9438,7.6507,44.4538,16.6603,4.4,2.639,5.8691,2.9408,4.09,7.3459,11.7169,7.5804,4.7673,11.2628,23.9439,13.1465,9.5938,0.9862
2018/5/11,7.76,9.7513,4.075,5.59,2.85,8.3642,8.0496,5.1134,4.7019,16.31,12.9097,15.8787,9.5042,6.5412,10.2219,7.6594,43.8379,16.4326,4.36,2.6192,5.8401,2.921,4.03,7.1976,11.4277,7.5804,4.7576,11.2628,24.3386,12.8812,9.528,0.9703
2018/5/14,7.68,9.7149,4.0555,5.47,2.73,8.3782,7.878,5.0948,4.7019,16.31,12.8804,15.8688,9.513,6.4829,10.4808,7.6941,43.2913,16.5302,4.28,2.5895,5.7144,2.9013,3.98,7.1284,11.1385,7.5804,4.7576,11.7122,21.9017,12.5668,9.4476,0.9474
2018/5/15,7.62,9.7785,4.0847,5.54,2.59,8.4275,8.0251,5.0948,4.6921,16.31,13.0954,15.8688,9.5916,6.5509,10.4329,7.7028,44.2354,16.6603,4.3,2.5994,5.7724,2.9112,4.01,7.1976,11.2981,7.5804,4.7673,11.8367,21.5071,13.0777,9.5207,0.9553
2018/5/16,7.61,9.9423,4.1335,5.58,2.46,8.3782,7.9577,5.1413,4.7997,16.31,13.1638,15.7996,9.5741,6.7935,10.5288,7.7288,44.2056,16.6208,4.29,2.5895,5.6951,2.9013,3.98,7.2767,10.9391,7.5804,4.9406,11.9542,20.8067,12.9401,9.5134,0.9374
2018/5/17,7.55,10.1606,4.1725,5.43,2.34,8.5189,8.1723,5.1506,5.005,16.31,13.2322,15.8787,9.7052,6.6479,10.5767,7.6854,43.5298,18.28,4.25,2.5895,5.7144,2.9013,4,7.2668,10.9491,7.5804,4.9888,12.0303,21.0928,13.8441,9.4915,0.9374
2018/5/18,7.61,10.197,4.2017,5.61,2.35,8.4627,8.1845,5.1692,5.0734,16.31,13.3397,15.8984,9.9235,6.745,10.5,7.7288,42.8838,17.2825,4.28,2.6192,5.7337,2.9112,4.07,7.257,10.8793,7.5804,4.9791,11.8367,20.8757,13.5984,9.5353,0.9404
2018/5/21,7.58,10.1788,4.2407,5.8,2.47,8.4556,8.4481,5.1878,5.2689,16.31,13.3983,15.8688,9.9498,6.7644,10.5863,7.7375,43.9075,17.3813,4.34,2.6488,5.8208,2.9605,4.12,7.2866,11.1884,7.5804,5.0369,12.1202,21.0632,13.6476,9.6814,0.9434
2018/5/22,7.65,10.1151,4.2407,5.83,2.5,8.526,8.4481,5.225,5.2102,16.31,13.3397,15.8984,9.8799,6.6868,10.6438,7.7202,44.4242,19.1194,4.35,2.6488,5.9174,2.9506,4.11,7.3459,11.1984,7.5804,5.0562,12.051,21.665,14.0897,9.6961,0.9444
2018/5/23,7.62,10.0332,4.1335,5.91,2.44,8.4978,8.3746,5.1692,5.1125,16.31,13.0954,15.9281,9.8275,6.6091,10.5384,7.6594,44.2851,21.0353,4.3,2.6192,5.7531,2.9309,4.04,7.2174,10.9291,7.5737,4.9984,11.8989,21.8228,13.7556,9.6376,0.9424
2018/5/24,7.6,10.0241,4.1432,6.23,2.32,8.3993,8.2887,5.1971,5.0636,16.31,13.0954,15.8095,9.7488,6.58,10.5479,7.7028,44.5932,23.1388,4.29,2.6192,5.7144,2.9112,4.03,7.1877,11.5374,7.4663,4.9599,12.1755,21.5663,14.0897,9.6376,0.9683
2018/5/25,7.65,9.824,4.1237,6.04,2.22,8.3782,8.1968,5.1692,4.9268,16.31,12.8511,15.8391,9.7488,6.5703,10.5479,7.7028,43.9472,23.7511,4.29,2.5599,5.608,2.8717,3.95,7.0592,11.9861,7.238,4.8443,12.0164,21.8228,13.9718,9.5631,0.9832
2018/5/28,7.58,10.2425,4.036,5.81,2.11,8.3853,8.2642,5.1599,4.8974,16.31,12.6849,15.7107,9.9061,6.5509,10.5384,7.8765,43.49,21.3809,4.15,2.4808,5.4823,2.8421,3.91,6.9702,11.5274,7.2514,4.8539,12.217,21.9017,13.4412,9.4737,0.9802
2018/5/29,7.48,10.297,4.1042,5.53,2,8.4064,8.4359,5.1506,5.1223,16.31,12.7045,15.7107,9.8711,6.5606,10.5575,7.9633,42.3968,19.4749,4.16,2.4709,5.6564,2.8322,3.92,6.9604,11.7568,7.2044,4.9214,12.0303,21.1026,13.7556,9.444,0.9703
2018/5/30,6.73,10.2061,4.1237,5.44,1.9,8.3993,8.2336,5.0112,5.0343,16.31,12.1377,15.7798,9.5654,6.3665,10.2603,7.9459,41.7508,18.0528,3.94,2.4017,5.8788,2.7533,3.75,6.6736,11.7568,6.8351,4.9599,11.491,19.2282,12.3899,9.3397,0.9544
2018/5/31,6.73,10.4426,4.192,5.41,1.94,8.8144,8.4359,5.0762,5.2591,16.31,12.3429,15.7601,9.8013,6.4635,10.2986,8.0675,42.7347,19.0503,4.07,2.4314,5.9368,2.7928,3.82,6.8516,12.9335,6.8754,5.114,12.0303,19.7708,12.9205,9.3844,0.9961
2018/6/1,6.73,10.1606,4.075,5.33,1.88,8.6878,8.2826,5.0391,5.3275,16.31,12.1377,15.7601,9.7314,6.3374,9.963,8.0241,41.8403,18.1812,4.13,2.4215,5.7917,2.7829,3.84,6.7923,12.3451,6.8083,5.1814,12.1409,19.9977,13.8539,9.3844,0.9832
2018/6/4,6.73,10.3698,4.2505,5.35,1.79,8.73,8.5217,5.1506,5.2591,16.31,12.1279,15.7601,9.7576,6.318,9.7808,8.0502,43.7286,18.3688,3.98,2.4413,5.6274,2.8322,3.84,6.7428,12.7639,7.003,5.2103,11.8298,20.3134,14.5318,9.3918,0.9952
2018/6/5,6.73,10.3789,4.2602,5.45,1.88,8.8285,8.5033,5.1785,5.2102,16.31,12.2843,15.7304,9.9148,6.3762,9.8767,8.1023,44.0665,18.833,4.05,2.4512,5.6757,2.8618,3.86,6.8022,12.9634,7.0433,5.1621,12.0648,20.4219,14.4729,9.444,1.0071
2018/6/6,6.73,10.4517,4.2115,5.36,1.85,8.8636,8.4174,5.2064,5.1711,16.31,12.2647,15.9182,10.0022,6.3568,10.2411,8.1804,45.2193,18.9515,4.06,2.4413,5.6757,2.8618,3.87,6.8022,12.7739,6.9694,5.1043,11.968,20.412,15.0526,9.3918,1.0041
2018/6/7,6.73,10.2879,4.27,5.38,1.85,8.744,8.2075,5.225,5.1711,16.31,12.1279,15.8391,9.976,6.3083,10.011,8.2152,42.0689,18.1911,4.06,2.4314,5.6757,2.8519,3.81,6.7428,12.0659,7.0299,5.1043,11.6984,20.2236,14.5122,9.3471,0.9812
2018/6/8,6.73,10.2334,4.1237,5.24,1.78,8.7917,8.1884,5.225,4.9952,16.31,11.9813,15.849,9.8449,6.2306,9.9055,8.2152,41.4626,18.3688,3.99,2.3622,5.6757,2.7923,3.71,6.6539,12.0161,6.8889,5.0851,11.491,19.9956,14.2764,9.2876,0.9752
2018/6/11,6.73,9.9878,4.0555,5.12,1.85,8.8298,8.1025,5.3232,4.8877,16.31,11.8152,15.849,9.7139,6.2403,9.7425,8.2499,41.7906,17.7862,3.99,2.3721,5.6757,2.7724,3.71,6.733,11.5972,6.8284,5.0562,11.6154,20.0055,13.9423,9.2354,0.9683
2018/6/12,6.73,10.0696,4.075,5.11,1.94,8.8012,8.0929,5.2741,4.8877,16.31,11.8934,15.849,9.6964,6.2306,9.6753,8.328,42.0291,18.3096,4.09,2.3622,5.6757,2.7923,3.7,6.8022,11.328,6.8821,5.0562,11.4633,20.6499,13.9816,9.2205,0.9603
2018/6/13,6.73,9.9423,4.0165,4.98,1.92,8.6774,7.9784,5.3821,4.8095,16.31,11.6588,15.8192,9.5829,6.0559,9.1575,8.3367,41.9397,17.4702,4.02,2.2733,5.6757,2.7823,3.63,6.812,11.0986,6.8754,5.0466,11.3527,20.1443,13.2545,9.1162,0.9583
2018/6/14,6.73,10.0423,3.9483,4.93,1.9,8.4107,7.9689,5.2938,4.7606,16.31,11.6002,15.7993,9.4256,6.0559,8.9658,8.2325,42.0987,17.2529,4.03,2.2831,5.6757,2.8121,3.61,6.8022,10.8892,6.8419,5.0947,11.3181,20.3029,14.581,8.9449,0.9544
2018/6/15,6.73,9.8695,3.9385,4.71,1.9,8.1916,7.5776,5.3429,4.7019,16.31,11.4047,15.7198,9.2771,5.9492,8.074,8.1196,40.3794,16.0283,4.12,2.2041,5.6757,2.7823,3.53,6.8022,10.0117,6.8956,5.1332,10.9379,19.7577,14.2666,8.5428,0.8966
2018/6/19,6.73,9.3601,3.5583,4.24,1.81,7.963,6.9095,5.058,4.35,16.31,10.3493,15.4115,8.7705,5.4348,7.5274,7.7983,37.368,14.4284,3.8,2.0064,5.6757,2.6929,3.19,6.12,9.0145,6.345,5.0466,9.8455,19.3612,14.4139,7.932,0.8071
2018/6/20,6.73,9.8968,3.5681,4.26,1.8,7.9725,6.8618,5.058,4.3696,16.31,10.5447,15.511,8.919,5.5027,7.6808,7.9199,38.2426,14.6852,3.88,2.0064,5.6757,2.683,3.21,6.0804,9.0046,6.4591,5.1043,10.0252,19.9361,15.2393,7.9767,0.813
2018/6/21,6.73,9.8786,3.4608,4.1,1.8,8.0106,6.8523,4.95,4.3109,16.31,10.1636,15.511,8.9277,5.3863,7.489,7.8938,36.9506,13.9248,3.71,2.0064,5.6757,2.7028,3.17,6.0705,9.0345,6.2913,5.1525,9.6173,19.3215,14.8659,8.1257,0.7762
2018/6/22,6.73,10.1697,3.5096,4.14,1.78,8.0106,6.9668,4.9304,4.3109,16.31,10.359,15.3916,9.0063,5.5222,7.6233,7.9112,37.6264,14.1815,3.72,2.036,5.6757,2.7128,3.22,6.1397,9.1043,6.392,5.114,9.7971,19.4999,14.355,7.8054,0.7951
2018/6/25,6.73,10.3971,3.4803,4.16,1.73,8.0487,6.9382,4.9893,4.3793,16.31,10.3102,15.2723,9.0849,5.7745,7.4603,7.9981,38.7495,15.6036,3.71,2.0459,5.6757,2.7525,3.54,6.1101,10.0117,6.3181,5.1332,10.0183,19.4504,15.7895,7.6639,0.8419
2018/6/26,6.73,10.3243,3.5193,4.15,1.7,8.1344,6.9382,4.9696,4.35,16.31,10.4568,14.9542,9.0666,5.9006,7.5753,7.9373,39.1271,15.9098,3.71,2.0953,5.6757,2.832,3.89,6.1595,10.3009,6.3383,5.1236,10.3156,19.7775,17.3714,7.5969,0.829
2018/6/27,6.73,10.0674,3.6265,4.24,1.74,8.0773,7.0718,5.4705,4.3891,16.31,10.5056,14.5167,9.2685,5.823,7.5274,8.1795,38.7594,15.653,4.08,2.125,5.6757,2.8817,4.28,6.1694,10.1015,6.3383,5.3836,10.1704,19.8271,17.617,7.6565,0.8339
2018/6/28,6.73,10.0674,3.6363,4.13,1.71,7.9535,6.9763,5.4313,4.35,16.31,10.6229,14.626,9.1951,5.823,7.4603,8.2447,39.9918,15.7024,4.31,2.0657,5.6757,2.8221,4.71,6.288,10.0217,6.2309,5.4896,9.88,19.3017,18.2459,7.6714,0.8339
2018/6/29,6.73,10.2672,3.6655,4.21,1.8,8.0678,7.1004,5.5098,4.3891,16.31,10.9161,14.6062,9.296,5.9201,7.6329,8.3844,40.9657,15.6333,4.34,2.0953,5.6757,2.8618,4.91,6.4265,10.1015,6.345,5.5377,10.1981,19.3711,17.0275,7.7533,0.8489
2018/7/2,6.73,10.3624,3.6363,4.23,1.78,7.9535,7.0241,5.7161,4.3109,16.31,10.7206,13.1445,9.1125,5.8133,7.6521,8.3844,40.1309,15.3074,4.71,2.0558,5.6757,2.832,5.4,6.3375,10.3208,6.3651,5.4703,10.1419,19.1827,17.7448,7.9097,0.8459
2018/7/3,6.73,10.5622,3.7143,4.26,1.78,7.8201,7.005,5.5295,4.3598,16.31,10.9063,11.8321,9.2868,6.0656,8.0836,8.4683,40.6775,16.8381,4.64,2.1151,5.6757,2.832,5.44,6.5056,10.4505,6.3719,5.3066,10.2893,19.4603,16.8605,7.9395,0.8459
2018/7/4,6.73,10.0484,3.5778,4.14,1.71,7.8773,6.5755,5.4705,4.262,16.31,10.6718,10.6489,9.2318,5.7163,8.074,8.4124,39.475,15.8407,4.19,2.0756,5.6757,2.7426,5.04,6.2584,10.2112,6.1906,5.3548,9.9805,19.1431,15.1705,7.7458,0.8329
2018/7/5,6.73,9.6107,3.4803,3.96,1.66,7.6772,6.3369,5.3036,4.0177,16.31,10.359,9.585,9.3602,5.658,7.2685,8.3565,38.6501,14.9617,3.97,2.0262,5.6757,2.6929,4.86,6.2287,9.8322,5.9556,5.2584,9.5875,19.2323,14.1486,7.6788,0.815
2018/7/6,6.73,9.7153,3.4901,3.97,1.63,7.6106,6.2797,5.4018,3.8124,16.31,10.5252,10.4401,9.3052,5.5124,6.9233,8.4683,37.8351,15.0506,3.93,2.0558,5.6757,2.683,4.67,6.2386,9.3731,5.9556,5.1505,9.2927,19.153,14.5318,7.6565,0.819
2018/7/9,6.73,9.7248,3.5486,4,1.64,7.6677,6.2224,5.4116,3.9101,16.31,11.0236,10.8378,9.3419,5.5901,6.8178,8.5149,39.3756,15.495,3.99,2.0855,5.6757,2.7227,4.62,6.2782,9.5927,6.0429,5.229,9.398,19.5099,14.6703,7.7458,0.823
2018/7/10,6.73,9.7724,3.5973,3.97,1.64,7.8677,6.2606,5.3821,3.8608,16.31,11.0236,10.8974,9.2685,5.6192,6.9808,8.5149,39.5346,16.2159,4,2.0756,5.6757,2.7227,4.6,6.2683,9.982,5.969,5.4154,9.426,19.609,15.0957,7.7533,0.825
2018/7/11,6.73,9.6202,3.4901,3.71,1.57,7.6106,6.1556,5.2741,3.604,16.31,10.8255,10.8378,9.0758,5.7163,6.7699,8.5242,39.2464,15.7024,4.1,2.0262,5.6757,2.6929,4.79,6.0211,10.0418,5.8414,5.5626,9.047,19.153,15.4815,7.5596,0.825
2018/7/12,6.73,9.8105,3.5778,3.78,1.59,7.782,6.2415,5.3723,3.6731,16.31,11.0533,11.7227,9.2318,5.8036,6.9041,8.5521,39.8029,16.1468,4.12,2.0657,5.6757,2.7326,4.81,6.1595,10.1816,5.969,5.5822,9.5032,19.5693,15.7387,7.716,0.838
2018/7/13,6.73,9.7439,3.5778,3.74,1.57,7.8011,6.232,5.2348,3.6633,16.31,11.0731,11.663,9.1492,5.7454,6.9233,8.5614,41.6415,15.3568,4,2.0657,5.6757,2.7426,4.41,6.1892,10.0518,5.9891,5.5822,9.6155,19.9956,14.9572,7.6639,0.839
2018/7/16,6.73,9.7534,3.5973,3.69,1.57,7.9535,6.2892,5.1759,3.6633,16.31,11.0137,11.4542,9.2042,5.7551,6.8945,8.5242,41.1844,15.5345,3.97,2.0756,5.6757,2.7525,4.3,6.1299,10.3413,5.9623,5.4841,9.5734,20.2633,15.3529,7.6341,0.836
2018/7/17,6.73,9.7058,3.5778,3.74,1.58,8.0582,6.2892,5.225,3.683,16.31,11.0434,11.6829,9.1584,5.6677,6.9329,8.5242,41.075,15.3963,3.94,2.0657,5.6757,2.7326,4.25,6.1002,10.1816,6.0764,5.5626,9.8963,20.1344,14.8781,7.6267,0.825
2018/7/18,6.73,9.9532,3.6363,3.77,1.58,8.163,6.3942,5.3821,3.8114,16.31,11.0533,12.6772,9.296,5.7745,7.0767,8.5614,41.1943,15.7123,4.33,2.0756,5.6757,2.7326,4.68,6.1397,10.6008,6.0294,5.5233,9.8331,19.9659,15.5409,7.649,0.834
2018/7/19,6.73,10.0579,3.607,3.65,1.51,8.0773,6.3846,5.5098,3.7225,16.31,10.8948,12.5181,9.2501,5.8327,7.0096,8.5708,40.6477,16.2752,4.49,2.0756,5.6757,2.7227,5,6.0606,10.7206,5.969,5.4547,9.5804,20.4417,15.5507,7.6118,0.836
2018/7/20,6.73,10.0484,3.646,4.02,1.53,8.144,6.6041,5.5098,3.762,16.31,11.0335,12.5579,9.3327,5.9104,7.0671,8.5894,40.2502,16.0777,4.33,2.0855,5.6757,2.7724,4.76,6.0507,10.491,5.9556,5.4645,9.7068,20.0848,15.1353,7.6267,0.837
2018/7/23,6.73,9.8581,3.646,4.42,1.51,8.1249,6.6519,5.4705,3.7916,16.31,11.1127,12.7071,9.2777,5.8521,7.0384,8.5614,39.7532,15.7024,4.25,2.1151,5.6757,2.7823,4.73,5.9911,10.3213,6.1167,5.4939,9.7419,19.6486,14.5417,7.6267,0.827
2018/7/24,6.73,10.0198,3.7143,4.86,1.53,8.1821,6.6328,5.5393,3.8509,16.31,11.291,12.369,9.3602,5.6968,7.1534,8.5801,39.7831,16.2456,4.27,2.1645,5.6757,2.8022,4.82,6.0308,10.4711,6.2443,5.6411,9.9103,19.6486,14.7,7.7384,0.836
2018/7/25,6.73,10.0008,3.7143,5.35,1.56,8.1725,6.5851,5.4018,3.8311,16.31,11.2118,11.9613,9.3235,5.5513,7.1534,8.5428,39.7532,15.9197,4.22,2.1744,5.6757,2.8121,4.52,6.0507,10.4411,6.204,5.5429,9.8822,19.6189,14.4725,7.7533,0.837
2018/7/26,6.73,9.839,3.763,5.89,1.63,8.1535,6.4896,5.3723,3.9003,16.31,11.2217,11.8818,9.3235,5.658,7.374,8.5614,38.3619,15.4555,4.3,2.2436,5.6757,2.8817,4.71,6.1401,10.4511,6.204,5.4056,9.6576,18.8258,14.0471,7.6937,0.844
2018/7/27,6.73,9.8676,3.763,6.48,1.59,8.0487,6.4419,5.333,3.8805,16.31,11.1523,11.7028,9.3878,5.6289,7.2589,8.5614,39.0774,14.9222,4.42,2.2041,5.6757,2.8718,4.52,6.1302,10.9901,6.2711,5.4154,9.6366,18.2508,13.8196,8.1853,0.8669
2018/7/30,6.73,10.0198,3.685,6.67,1.53,7.5915,6.4228,5.3429,3.841,16.31,11.0434,11.6233,9.3235,5.5998,7.0863,8.5894,39.3358,14.3396,4.47,2.1547,5.6757,2.8221,4.56,5.9712,11.5691,6.1839,5.4252,9.3067,17.8444,13.0084,7.8501,0.8739
2018/7/31,6.73,9.9247,3.7435,6.31,1.54,7.601,6.3846,5.2741,3.8608,16.31,11.3504,11.9812,9.3144,5.5901,7.0959,8.5987,38.4613,14.784,4.41,2.1645,5.6757,2.8221,4.41,5.9812,11.04,6.251,5.4056,9.4611,17.8939,13.0183,7.7309,0.8599
2018/8/1,6.73,9.7629,3.7045,6.94,1.52,7.5439,6.4037,5.225,3.7521,16.31,11.0038,11.6432,9.1767,5.4639,7,8.608,37.0699,14.5272,4.36,2.1151,5.6757,2.7923,4.44,5.8421,11.589,6.1436,5.3075,9.3699,17.6759,12.4149,7.5001,0.8769
2018/8/2,6.73,9.525,3.6363,6.39,1.6,7.3343,6.0411,5.0973,3.6633,16.31,10.6274,11.6034,8.9932,5.3378,6.7411,8.5614,35.9767,13.9149,4.07,2.0855,5.6757,2.7724,4.08,5.6434,11.1299,5.9153,5.0917,9.2084,17.0216,11.673,7.2096,0.846
2018/8/3,6.73,9.6107,3.6363,6.74,1.61,7.3724,6.1747,5.117,3.604,16.31,10.5482,11.7227,8.9565,5.3863,6.7507,8.5987,34.5853,14.221,4.48,2.1151,5.6757,2.7625,4.16,5.6434,11.3994,5.8347,5.18,9.1383,16.8035,11.6828,7.083,0.8619
2018/8/6,6.73,9.3918,3.5973,7.07,1.54,7.0295,6.0506,5.0384,3.5547,16.31,10.3501,11.8321,8.8005,5.1728,6.6452,8.5894,34.2375,14.5667,4.43,2.0756,5.6757,2.7724,3.74,5.6135,10.2614,5.8011,5.1015,8.7803,16.3474,11.1882,6.8446,0.7821
2018/8/7,6.73,9.5441,3.7045,6.36,1.56,7.0391,6.127,5.1464,3.6435,16.31,10.6868,12.1602,8.9289,5.2601,6.8178,8.5894,34.6251,14.7346,4.54,2.1349,5.6757,2.8718,3.78,5.7328,9.962,5.9153,5.2683,8.9207,16.6944,11.4059,6.9787,0.7841
2018/8/8,6.73,9.4679,3.6558,5.72,1.55,7.0391,6.1842,5.0777,3.6139,16.31,10.568,12.1304,8.8463,5.2019,6.8658,8.5801,34.0884,14.1025,4.37,2.1547,5.6757,2.8618,3.7,5.5937,9.1435,5.9287,5.1505,8.8154,16.3474,11.1684,6.8819,0.7632
2018/8/9,6.73,9.5821,3.7143,5.38,1.56,7.1915,6.251,5.1366,3.6731,16.31,10.8156,12.5778,8.984,5.3086,7.1342,8.5335,34.6549,14.3889,4.63,2.1744,5.6757,2.8817,3.75,5.703,9.2433,6.0764,5.2388,9.0119,16.5953,11.3663,7.0159,0.7871
2018/8/10,6.73,9.6011,3.7143,5.21,1.55,7.201,6.2797,5.1759,3.6929,16.31,11.0137,12.9656,9.0207,5.3572,7.2397,8.5055,35.4301,15.8308,4.69,2.1744,5.6757,2.9016,3.89,5.7328,9.4529,6.2241,5.2388,9.0962,16.7043,11.6433,7.0159,0.7841
2018/8/13,6.73,9.5155,3.685,5.22,1.57,7.1724,6.2797,5.1366,3.6731,16.31,11.1226,12.7667,8.984,5.3669,7.2014,8.3658,35.8773,16.2949,4.6,2.1942,5.6757,2.9016,3.91,5.703,9.4429,6.345,5.2584,9.033,16.6448,11.574,7.1202,0.7861
2018/8/14,6.73,9.5726,3.7143,5.23,1.57,7.1248,6.251,5.1268,3.6929,16.31,10.9741,12.9059,8.9473,5.3378,7.2493,8.431,35.7083,17.9244,4.58,2.1942,5.6757,2.9115,3.91,5.7129,9.6625,6.3249,5.2094,9.0681,17.0216,11.762,7.2617,0.7961
2018/8/15,6.73,9.6011,3.6753,5.29,1.54,6.8581,6.251,5.1661,3.6337,16.31,10.8156,14.1985,8.8739,5.3183,7.1726,8.4496,34.4462,16.1369,4.76,2.1843,5.6757,2.8817,4.1,5.6632,9.8921,6.2107,5.1407,9.0189,16.6647,11.8114,7.1947,0.7961
2018/8/16,6.73,9.4965,3.6061,4.88,1.55,6.9914,6.251,5.0777,3.6337,16.31,10.6967,13.6218,8.7546,5.231,7.211,8.459,33.343,16.0974,4.6,2.2041,5.6757,2.8718,4,5.6036,9.383,6.1436,5.1211,9.0962,16.3871,11.2377,6.9117,0.7861
2018/8/17,6.73,9.4013,3.5073,4.61,1.53,7.0009,6.2224,5.0679,3.7028,16.31,10.5185,13.4925,8.6903,5.066,7.0575,8.4962,31.8026,15.3568,4.49,2.1547,5.6757,2.8618,3.74,5.5837,8.824,5.9824,5.0034,8.9698,16.0996,10.7925,6.8595,0.7741
2018/8/20,6.73,9.4584,3.5271,4.68,1.52,7.1629,6.1079,5.0777,3.6731,16.31,10.4987,13.1744,8.7087,5.5513,6.9041,8.5055,32.3989,14.4383,4.39,2.1448,5.6757,2.7823,3.59,5.3751,8.864,6.1436,5.0819,9.054,15.941,10.7332,6.8074,0.7731
2018/8/21,6.73,9.487,3.5666,4.72,1.55,7.2772,6.0983,5.0777,3.6731,16.31,10.5086,13.0849,8.7821,5.396,6.9521,8.5055,33.5915,14.5667,4.41,2.1843,5.6757,2.7823,3.65,5.3552,8.9738,6.2711,5.1015,9.1032,15.941,10.7925,6.8521,0.7761
2018/8/22,6.73,9.3728,3.5073,4.55,1.56,7.2581,6.0888,5.0973,3.7126,16.31,10.3303,12.896,8.9106,5.1534,6.8945,8.5521,32.866,14.063,4.34,2.1645,5.6757,2.7625,3.69,5.2956,8.864,6.2443,5.1505,9.0821,15.7526,10.4067,6.8744,0.7711
2018/8/23,6.73,9.2491,3.5172,4.71,1.54,7.201,6.1461,5.1955,3.8114,16.31,10.8948,13.0153,8.9289,5.1922,6.8945,8.5708,32.6871,14.2803,4.36,2.1942,5.6757,2.7823,3.72,5.3055,8.8939,6.2913,5.1898,9.1312,15.8319,10.6738,7.0532,0.7731
2018/8/24,6.73,9.2681,3.4975,4.74,1.57,7.4296,6.2606,5.3429,3.7916,16.31,11.3405,12.9755,8.9198,5.1922,6.8945,8.5894,32.4585,14.1322,4.24,2.1942,5.6757,2.7724,3.65,5.2757,8.824,6.1839,5.2388,8.9698,15.8716,10.5353,6.9117,0.7751
2018/8/27,6.06,9.3252,3.5469,4.78,1.58,7.4677,6.4992,5.3036,3.8805,16.31,11.1226,12.9755,9.0299,5.2407,6.9904,8.6453,35.0425,14.3692,4.24,2.2436,5.6757,2.8022,3.64,5.3453,8.9239,6.3383,5.2584,9.0751,16.0897,10.7925,7.001,0.7831
2018/8/28,5.49,9.2871,3.5666,4.9,1.58,7.4296,6.4992,5.3429,3.8805,16.31,11.0038,12.9059,9.0299,5.2698,7,8.6267,33.8797,14.4186,4.39,2.2238,5.6757,2.8022,3.65,5.3552,9.1834,6.4457,5.3369,9.0119,16.1095,10.9211,6.9266,0.7891
2018/8/29,5.59,9.2205,3.5567,4.69,1.59,7.382,6.4992,5.3134,3.8311,16.31,10.9543,12.7866,9.0115,5.231,6.9521,8.6546,34.2872,14.221,4.33,2.214,5.6757,2.832,3.71,5.3155,9.0237,6.4323,5.2781,8.8926,16.2186,10.6837,6.9042,0.7811
2018/8/30,5.67,9.1825,3.5073,4.73,1.6,7.3534,6.5373,5.2938,3.8213,16.31,10.7463,12.7866,9.0115,5.1242,6.9041,8.6453,33.6909,14.3099,4.52,2.1942,5.6757,2.832,3.65,5.3751,8.7841,6.4323,5.2879,8.9066,15.8815,10.4265,6.8297,0.7771
2018/8/31,5.67,9.1063,3.4876,4.63,1.54,7.3915,6.5851,5.333,3.8015,16.31,10.5086,12.8264,9.0391,5.1145,6.8753,8.5987,32.3989,13.6878,4.38,2.1448,5.6757,2.7426,3.57,5.2857,8.7342,6.4323,5.2584,8.7593,15.7824,10.1495,6.867,0.7761
2018/9/3,5.73,8.916,3.4283,4.56,1.53,7.3534,6.671,5.333,3.8805,16.31,10.5878,12.8761,9.0391,5.0854,6.8178,8.5614,31.5343,13.2335,4.28,2.1547,5.6757,2.7326,3.56,5.2658,8.6743,6.4323,5.2486,8.661,15.5841,10.1495,6.8223,0.7691
2018/9/4,5.74,8.9731,3.4481,4.77,1.54,7.3534,6.795,5.4214,3.8904,16.31,10.7166,13.1048,9.0482,5.1631,6.9041,8.6546,32.4585,13.3224,4.32,2.1744,5.6757,2.7426,3.61,5.3552,8.8939,6.4323,5.4154,8.7171,15.7824,10.2089,6.8595,0.7751
2018/9/5,5.69,8.916,3.4184,4.71,1.54,7.22,6.6614,5.4804,3.7916,16.31,10.5482,13.0352,9.0482,5.0951,6.8562,8.6267,31.7032,13.3026,4.39,2.1349,5.6757,2.7625,3.81,5.3751,8.7043,6.4323,5.2486,8.5487,15.5643,10.1495,6.8372,0.7612
