ÈÕÆÚ,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH
2018/5/29,8.8912,3.2707,3.2,5.73,14.4476,11.2265,5.5067,15.4296,4.15,7.1573,4.02,12.7972,18.77,12.5969,5.41,9.7875,6.0674,12.3459,9.4421,11.9091,8.7908,17.8888,24.0766,22.007,4.67,18.1523,8.28,8.7,18.3967,25.73,12.3624,4.0461,8.8577,4.0965,15.136,4.3379,13.771,10.2208,18.8009,10.9609,25.695,15.7875,24.6504,17.6294,9.4064,,10.3579,30.7063,23.7334,18.9493,31.0532,32.5416,12.7026
2018/5/30,8.862,3.2514,3.21,5.47,15.2366,11.4618,5.5355,15.9341,3.99,6.748,3.76,12.4969,17.17,12.1504,5.13,9.8,5.8036,12.3459,8.6969,11.5376,9.1639,16.9048,23.9314,21.3626,4.4,16.342,7.45,7.83,17.1123,25.14,12.9172,3.9079,8.4523,3.9887,14.7333,4.1177,13.5081,9.7461,19.5533,10.432,28.2655,15.4714,24.5225,15.8853,9.0086,,10.0736,30.9531,24.2398,20.3195,31.4511,29.876,12.5066
2018/5/31,9.3489,3.3288,3.36,5.64,15.561,11.81,5.7758,15.9165,4.18,6.8778,4.06,13.4269,17.26,13.2334,5.19,9.76,5.9794,12.3632,9.1863,12.3855,9.3482,18.5961,24.3027,22.4431,4.84,16.3917,7.66,7.49,17.5667,25.15,13.4442,3.9178,8.6995,4.1259,14.9609,4.1847,14.2122,10.3225,21.5115,11.0197,31.0911,16.8555,24.5618,16.2222,9.3069,,11.0782,31.1308,24.7748,20.1835,33.0241,32.8665,12.8692
2018/6/1,9.1444,3.2126,3.26,5.56,14.9298,11.5277,5.6797,17.5064,4.07,6.8079,3.95,13.3009,18.01,12.8629,5.11,9.7,5.9501,12.3148,9.5032,12.2045,8.9049,18.1425,23.4454,21.9376,4.95,15.6855,7.58,7.7,17.8039,26.25,13.2501,3.8388,8.5809,4.0377,14.5796,4.2326,13.9587,10.1869,19.3604,11.2156,28.4261,16.441,23.351,15.806,9.1777,,10.9455,30.9136,24.106,19.1437,32.765,36.1531,12.7614
2018/6/4,9.1542,3.1739,3.2,5.53,15.1665,11.5371,5.6604,15.7581,4.01,6.8878,3.96,13.3203,17.39,13.1194,5.11,9.68,6.0185,12.3217,9.2697,12.1759,8.7074,16.7588,24.1238,21.66,4.82,15.9143,7.6,7.47,17.5667,26.87,12.9264,3.7796,8.571,3.9985,14.3007,4.2805,13.9399,10.1937,20.5469,11.0001,27.5189,15.8156,23.7152,16.1925,9.0981,,10.529,30.5681,23.7334,18.6675,32.9501,33.5161,12.6928
2018/6/5,9.2029,3.1933,3.23,5.61,15.1665,11.7159,5.4202,14.1799,4.04,6.9077,4.01,13.8531,16.76,13.5754,5.14,9.69,6.0283,12.3079,9.7701,12.5379,8.7557,16.8664,24.4073,21.8087,4.93,16.3818,7.74,7.77,17.7248,26.1,13.1206,3.7993,8.6896,4.0181,14.5053,4.29,14.0808,10.3632,20.8941,11.4017,27.6229,16.5112,25.2903,16.4402,9.1876,,11.052,31.0025,24.7079,19.5907,34.0512,33.6033,12.83
2018/6/6,9.2808,3.2514,3.24,5.57,14.9824,11.7159,5.3625,14.1799,4.04,6.8977,4.02,13.6303,16.5,13.5089,5.12,9.77,6.0478,12.857,9.8536,12.4712,8.7733,18.1425,25.3018,21.779,4.97,16.8393,7.83,7.95,18.0311,24.66,13.2778,3.8191,8.6995,4.0181,14.6168,4.3284,13.6729,10.4039,21.28,11.4115,27.9914,16.8836,25.3888,16.9456,9.2473,,10.8583,31.1605,24.8417,19.7462,35.504,33.8166,12.87
2018/6/7,9.0763,3.203,3.19,5.53,14.5528,11.6971,5.2952,14.1799,3.99,6.8279,3.97,13.2816,15.14,13.0529,5.08,9.82,5.9501,12.712,9.3976,12.1568,8.9664,17.3123,24.3027,21.6005,4.84,16.5807,7.61,7.96,18.3571,24.82,12.8802,3.7895,8.6204,3.9887,14.3844,4.29,13.333,10.1055,20.14,11.196,26.7251,16.2934,26.3634,16.8267,9.0584,,10.6258,30.726,24.3926,19.1728,34.2548,32.2848,12.56
2018/6/8,8.862,3.1546,3.14,5.36,14.5616,11.5089,5.1607,14.1799,3.87,6.7081,3.84,12.9619,15.14,12.8629,4.95,9.82,5.8524,12.3977,8.9916,11.7948,8.7645,17.0278,24.2352,21.3924,4.72,16.352,7.46,7.87,17.5667,24.69,12.4493,3.6316,8.4029,3.9005,14.3379,4.2134,12.9446,9.9766,20.0718,10.9609,26.6968,15.9562,26.068,16.8564,8.8595,,10.3546,30.3607,24.1824,18.9202,33.6718,31.7903,12.36
2018/6/11,8.7549,3.1352,3.06,5.3,14.0882,11.3489,5.1511,14.1799,3.79,6.6582,3.7,12.865,15.14,12.7299,4.84,9.88,5.8426,12.2665,8.8693,11.4423,8.7118,18.7344,23.5777,21.9673,5.06,16.2028,7.6,7.91,17.1617,24.65,12.8611,3.6513,8.3337,3.8417,14.3193,4.2996,12.7892,9.8478,19.4774,10.8532,25.677,15.7946,26.7375,17.0051,8.6606,,10.374,30.341,23.9245,18.755,32.8853,32.469,12.45
2018/6/12,8.8928,3.1836,3.07,5.29,14.6229,11.5089,5.1799,14.1799,3.81,6.6881,3.69,12.9134,15.14,12.7204,5.1,9.94,5.8817,12.3977,9.025,11.4995,8.6767,18.7421,23.0424,21.3131,5.02,16.7598,7.7,7.84,17.1913,24.69,12.8228,3.5428,8.393,3.8417,14.654,4.2996,12.8766,9.9427,19.0974,10.8826,26.2254,15.7594,27.0525,17.9663,8.6706,,10.7227,30.7359,24.1729,19.0659,33.348,31.7031,12.13
2018/6/13,8.686,3.2126,2.96,5.22,13.8865,11.0948,5.1895,14.1799,3.71,6.4885,3.64,12.4969,15.14,12.3974,5.01,9.92,5.7742,12.2492,8.3021,11.2422,8.5187,18.3501,22.5594,20.3713,4.99,15.795,7.31,7.61,16.9443,24.85,12.66,3.5526,8.2645,3.8025,14.31,4.1656,12.5173,9.6375,18.8344,10.5201,25.2344,15.1482,26.7768,17.0051,8.4518,,10.4321,30.4989,23.2748,18.444,32.4782,30.8596,11.91
2018/6/14,8.5973,3.232,2.93,5.17,13.8076,11.0007,5.1415,14.1799,3.72,6.3387,3.65,13.0781,15.14,12.5209,5.19,9.89,5.784,12.8812,8.241,11.166,8.5889,17.5736,21.6749,18.3391,4.81,15.3971,7.31,7.48,16.8751,24.69,12.4205,3.5724,8.2447,3.7633,14.0496,4.2709,12.4008,9.5968,18.4251,10.5005,24.7053,15.2325,24.0992,16.5492,8.4717,,10.3159,30.4496,22.969,18.0164,31.9415,30.6269,11.86
2018/6/15,8.4496,3.1836,2.96,5.03,13.7024,10.8219,4.9877,14.1799,3.56,6.9776,3.59,12.9522,15.14,11.7704,5.01,9.61,5.7645,12.5566,7.785,10.7659,7.9438,15.8132,22.0415,16.5052,4.58,14.7108,7.07,7.57,16.065,22.22,11.9992,3.523,7.9185,3.7143,13.873,4.1943,12.2163,9.3662,17.3728,10.194,23.8876,14.4596,21.6873,14.9141,8.1833,,9.2891,29.7551,22.0996,17.3945,30.2482,28.0092,10.67
2018/6/19,8.0852,2.9998,2.7,4.62,12.7995,10.3984,4.4976,14.1799,3.27,6.6182,3.45,12.5259,15.14,10.8774,4.51,9.61,5.2173,12.0938,7.4291,9.8989,7.1494,14.2296,22.1404,14.8597,4.12,13.2387,6.45,6.81,14.4545,22.22,11.7023,3.3257,7.1277,3.3909,13.4267,3.8687,11.5851,8.6541,15.6385,9.5414,22.5888,13.5603,19.5215,13.4277,7.5271,,8.5239,26.7786,21.2301,16.3644,29.9059,25.2752,9.6
2018/6/20,8.164,3.0675,2.78,4.64,13.5709,10.7654,4.5649,14.1799,3.35,7.2771,3.49,12.2063,15.14,11.0864,4.52,9.61,5.1587,11.753,7.3602,10.0513,7.3908,14.1219,21.8146,14.9687,4.07,13.4874,6.64,6.13,14.4348,22.22,12.0279,3.3454,7.1474,3.3811,13.5289,3.8591,11.5656,8.7355,16.0087,9.7689,23.5412,13.6727,17.5723,13.6358,7.6166,,8.737,25.082,21.6218,17.035,28.9806,25.7406,9.66
2018/6/21,7.9474,3.0288,2.72,4.53,12.7995,10.869,4.4784,14.1799,3.24,7.2771,3.45,12.0706,15.14,10.3929,4.31,9.61,5.0903,11.753,6.8977,9.7369,7.2723,12.7151,21.7564,14.4631,3.82,13.3282,6.37,5.72,13.7333,22.22,11.6927,3.3059,6.8509,3.2635,13.4918,3.7442,11.5365,8.627,15.0538,9.5513,22.9352,13.2371,15.82,12.9817,7.358,,8.7273,24.9629,21.0008,16.7046,29.0176,24.5675,9.23
2018/6/22,7.9769,3.1062,2.76,4.66,13.1852,10.869,4.5649,14.1799,3.29,7.4468,3.47,12.3903,15.14,10.5069,4.05,9.61,5.1099,11.6825,7.0158,10.2895,7.3425,12.5768,21.8146,14.7605,3.9,13.5272,6.58,5.88,13.9309,22.22,11.7023,3.3158,7.0189,3.3321,13.7242,3.7538,11.6239,8.7355,15.3754,9.7985,23.5412,13.3144,14.24,13.17,7.6365,36.8626,8.8629,24.4271,21.0103,17.0155,28.7677,25.2073,9.55
2018/6/25,7.9572,3.1933,2.75,4.66,13.6323,10.9254,4.5553,14.1799,3.33,7.327,3.44,13.1459,15.14,10.5734,4.01,9.61,5.1001,11.7295,6.8289,10.2323,7.2372,12.5844,21.8088,14.7804,3.8,13.5172,6.61,5.88,13.9706,22.22,12.2099,3.3158,7.3847,3.3517,13.5754,3.7155,11.5365,8.7287,16.3205,9.9963,24.3975,13.4408,12.82,13.2097,8.2331,40.5461,8.7758,24.2783,21.4212,17.0544,29.7023,25.7793,9.42
2018/6/26,7.8587,3.2126,2.79,4.7,13.194,10.5961,4.5745,14.1799,3.36,7.4068,3.45,13.4463,15.14,10.6209,4.01,9.61,5.1294,11.6531,6.9076,10.3562,7.1318,12.8689,21.9368,14.9786,3.86,13.8653,6.71,6.24,14.2484,22.22,12.1045,3.3059,7.5231,3.3909,13.6591,3.7825,11.4491,8.783,16.4667,10.1742,24.4167,13.6727,11.54,13.2988,8.2132,42.7041,8.7758,24.5264,21.5167,17.4917,31.0717,26.1478,9.62
2018/6/27,7.8587,3.2223,2.77,4.7,12.5891,9.9279,4.5745,14.1799,3.7,7.1872,3.45,13.3784,15.14,10.4689,4.11,9.61,5.1587,11.6178,7.0158,10.3085,6.9256,13.3224,21.5877,15.0183,3.85,13.6657,6.72,6.06,14.3476,22.22,11.9992,3.6414,7.4045,3.3909,13.4081,3.8017,11.3908,8.7898,16.5739,10.0951,23.4739,13.6657,11.28,13.1898,8.3922,40.7879,8.6402,24.4073,20.9626,17.5792,30.4981,26.2253,9.72
2018/6/28,7.7405,3.232,2.82,4.6,12.6241,9.8903,4.5264,14.1799,3.66,7.906,3.45,13.5431,15.14,10.4974,4.09,9.61,5.1099,11.4239,6.7501,10.2514,7.0221,12.6921,21.512,14.701,3.77,13.8354,6.68,6.06,14.298,22.22,11.8651,3.6711,7.2858,3.3615,13.4546,3.7921,11.3714,8.6812,15.9405,9.9468,22.7909,13.2933,10.3,12.7835,8.4319,36.8626,8.5046,23.4846,20.2747,17.4528,29.7578,25.789,9.73
2018/6/29,7.8686,3.2514,2.9,4.78,13.1764,10.2008,4.6033,14.1799,3.74,8.3152,3.5,13.8531,15.14,10.7919,4.16,9.61,5.2466,11.277,7.0257,10.4133,7.1713,13.0611,21.5295,15.1471,3.88,14.2746,6.84,6.18,14.5857,22.22,12.2003,3.7007,7.444,3.4595,13.7149,3.8496,11.5656,8.8983,16.7103,10.2632,23.3873,13.8343,10.52,13.2691,8.7601,38.4253,8.8048,23.812,21.5072,17.5986,30.8404,26.3029,10
2018/7/2,7.6224,3.2126,2.86,4.77,12.9047,9.9279,4.5649,14.1799,3.87,8.1355,3.46,13.8725,15.14,10.3929,4.3,9.61,5.1978,11.2241,6.7993,10.1371,7.1845,12.8843,21.1454,14.8398,3.8,14.0051,6.7,6.07,14.3278,22.22,12.0088,3.6217,7.4341,3.4105,13.3802,3.8017,11.1772,8.8033,16.2621,10.1545,21.8288,13.4549,11.26,13.1106,8.7501,38.8625,8.6208,23.2365,21.4881,16.6268,30.3315,25.3625,9.83
2018/7/3,7.514,3.2224,2.9,4.84,12.5452,9.6927,4.6321,14.1799,3.91,8.0158,3.46,13.0006,15.14,10.5449,4.29,9.61,5.2466,11.2593,7.2225,10.2514,7.2284,13.2533,21.2385,15.276,3.9,14.5541,6.87,6.2,14.5857,22.22,11.5874,3.5625,7.5429,3.4399,13.2965,3.8783,11.3908,8.939,16.7103,10.3819,22.0693,13.8554,11.31,13.5763,9.0086,37.6719,8.8145,23.7723,20.7524,16.8017,29.5278,26.3804,10.04
2018/7/4,7.583,3.1059,2.87,4.7,12.3874,9.4762,4.5456,14.1799,3.63,7.5266,3.44,12.6809,15.14,10.2599,4.1,9.61,5.1978,11.1712,7.0453,10.0037,7.1231,12.7074,21.2269,14.9489,3.82,14.2746,6.71,5.94,14.1889,22.22,11.597,3.4145,7.4638,3.4301,13.2686,3.84,11.1869,8.8305,15.9015,10.2533,21.5306,13.7149,11.2,13.1898,8.591,34.5186,8.6983,23.7822,21.0812,16.6657,29.9817,25.4594,10.2
2018/7/5,7.3072,3.0574,2.83,4.61,11.7475,9.1092,4.3919,14.1799,3.45,7.5067,3.43,12.5647,15.14,9.7849,4.03,9.61,5.0219,11.1418,6.3565,10.1371,7.0353,12.0386,20.9418,14.8795,3.65,13.5459,6.46,5.74,13.663,22.22,10.7926,3.2961,7.3748,3.3012,13.0082,3.7155,10.8276,8.7355,15.4241,10.1347,20.4146,13.2933,10.58,12.6722,8.2132,34.0628,8.2333,23.3358,19.824,16.345,29.9911,24.994,10.21
2018/7/6,7.2383,3.0768,2.84,4.61,11.8088,9.128,4.3438,14.1799,3.45,7.1074,3.42,12.9328,15.14,9.9464,4.02,9.61,5.0024,11.2123,6.1893,10.0037,7.1494,11.9848,20.069,14.6911,3.68,13.9452,6.52,5.83,13.9904,22.22,11.032,3.3355,7.1277,3.3508,12.9618,3.7442,10.8956,8.7491,15.7067,9.9963,20.1164,13.2019,10.45,12.3935,8.1535,33.5698,8.1462,23.3358,19.6403,16.7629,29.0078,25.4012,9.94
2018/7/9,7.3368,3.1544,2.9,4.72,12.0981,9.3727,4.5937,14.1799,3.52,7.2671,3.42,12.9619,15.14,10.3074,4.14,9.61,5.0903,11.2652,6.3565,10.1656,7.1274,12.2616,20.5286,14.9588,3.75,14.2047,6.69,6.03,14.1095,22.22,11.5587,3.3947,7.2562,3.4202,13.1942,3.8304,11.0898,8.8576,16.2426,10.1545,21.4247,13.4479,10.53,12.712,8.2927,35.5697,8.3496,23.7525,20.3172,17.3751,29.3671,25.9151,9.99
2018/7/10,7.386,3.1738,2.91,4.78,12.0981,9.3633,4.5168,14.1799,3.5,7.5965,3.45,13.5238,15.14,10.3074,4.15,9.61,5.1196,11.6413,6.4156,10.2704,7.1538,12.8228,20.9301,15.4743,3.77,14.3944,6.73,6.17,14.1392,22.22,11.5587,3.4046,7.3056,3.4301,13.157,3.84,11.1384,9.0678,16.4472,10.2138,21.9058,13.6095,10.26,12.9907,8.2927,35.4115,8.4755,23.6929,20.4719,17.2099,29.5184,25.9054,9.9
2018/7/11,7.2777,3.2515,2.91,4.86,12.028,9.1845,4.4681,14.1799,3.57,7.5366,3.36,13.5625,15.14,9.9464,4.01,9.61,4.9535,11.2358,6.1991,9.9846,7.0177,12.5076,20.8487,15.3553,3.6,13.8753,6.54,5.92,13.5638,22.22,11.5682,3.4342,7.0683,3.3409,12.8688,3.7538,10.9053,8.8983,15.8041,9.9765,20.7417,13.1738,9.28,12.2641,8.7899,33.4861,8.4271,23.0679,19.7273,16.9475,29.1685,25.0716,9.53
2018/7/12,7.4057,3.2806,2.98,4.93,12.4488,9.4103,4.5558,14.1799,3.62,7.5965,3.4,13.64,15.14,10.2599,4.11,9.61,5.061,11.3299,6.4648,10.2419,7.2635,12.8151,21.4306,16.2177,3.71,14.3245,6.75,6.17,13.921,22.22,11.7981,3.5724,7.2759,3.44,13.157,3.8304,11.1189,9.0678,16.3497,10.1149,21.4632,13.6376,10.21,12.8414,8.8993,35.2162,8.5046,23.683,20.3656,16.9475,30.4544,25.7212,9.83
2018/7/13,7.4353,3.2612,3.01,5.14,12.6767,9.5045,4.5752,14.1799,3.57,7.4967,3.38,13.8628,15.14,10.2599,4.19,9.61,5.5691,11.2652,6.3762,10.2037,7.4083,12.6844,21.4131,16.0492,3.67,14.1748,6.77,6.01,13.9011,22.22,11.8077,3.5724,7.2661,3.4499,13.1477,3.8208,11.1675,9.1696,16.418,10.1644,21.9539,13.6867,9.84,12.9907,8.6209,35.4022,8.5336,23.683,20.1528,17.0155,31.277,25.8472,9.85
2018/7/16,7.5436,3.4262,3.06,5.51,12.5189,9.3351,4.546,14.1799,3.52,7.337,3.35,13.7078,15.14,10.5449,4.18,9.61,5.7742,11.1653,6.3762,10.3276,7.2679,12.5844,21.5237,16.2772,3.66,13.9951,6.79,6.04,13.9507,22.22,11.8747,3.5921,7.3353,3.44,13.0268,3.8112,11.1481,9.1357,16.3497,10.1841,21.9827,13.6024,10.16,12.8514,8.7402,36.3789,8.6305,23.5342,20.8201,16.9767,31.1257,25.5467,9.94
2018/7/17,7.5436,3.4262,3.05,5.34,12.817,9.2786,4.546,14.1799,3.46,7.5166,3.35,13.2913,15.14,10.5924,4.19,9.61,5.4225,11.1359,6.4648,10.3181,7.2767,12.7151,21.448,16.2078,3.67,14.1349,6.85,6.12,14.1194,22.22,11.5874,3.5822,7.3056,3.4499,13.2221,3.8304,11.1578,9.0965,17.0513,10.1446,22.7235,13.7078,10.3,12.9111,8.7004,37.1324,8.5724,23.4449,21.2456,16.9767,31.7025,25.6824,10.18
2018/7/18,7.5042,3.4262,3.04,5.26,12.5715,9.2692,4.5558,14.1799,3.58,7.4767,3.35,13.2138,15.14,10.5069,4.15,9.61,5.3053,11.1947,6.4451,10.6896,7.2899,12.8458,21.448,16.0195,3.64,13.8554,6.79,6.02,14.4369,22.22,11.4916,3.5921,7.3056,3.4598,13.2965,3.8496,11.1869,8.9498,17.821,10.1149,22.5503,13.7359,10.51,13.2396,8.8396,35.8766,8.6692,23.5937,21.8548,17.1419,30.2086,26.012,10.09
2018/7/19,7.4254,3.3971,3.03,5.12,12.5978,9.0528,4.4973,14.1799,3.64,7.0774,3.28,13.2719,15.14,10.4309,4.12,9.61,5.403,11.2358,6.327,10.5563,7.27,12.2308,21.6749,16.7332,3.56,13.5359,6.73,5.92,15.2803,22.22,11.5012,3.5921,7.1672,3.4103,13.157,3.8017,11.051,8.7346,18.3569,10.0655,21.9731,13.5181,10.15,12.722,8.8794,34.2581,8.582,23.1969,21.4293,16.8017,29.0267,25.6145,9.89
2018/7/20,7.5239,3.4165,3.1,5.26,12.6066,9.1374,4.5947,14.1799,3.6,7.0375,3.33,13.3009,15.14,10.5639,4.18,9.61,5.3541,11.2946,6.4254,10.6039,7.436,12.4153,22.6525,17.8633,3.62,13.7855,6.88,6,14.9132,22.22,11.3767,3.6414,7.2562,3.4598,13.3523,3.8687,11.1481,8.8031,17.938,10.1446,22.0308,13.6165,10.13,12.8016,8.9788,34.7325,8.7176,23.2465,21.2359,16.6851,29.4427,25.8763,9.97
2018/7/23,7.514,3.3971,3.1,5.23,12.8521,9.241,4.6434,14.1799,3.58,6.9776,3.34,12.7778,15.14,10.6399,4.19,9.61,5.3541,11.2829,6.5632,10.6896,7.2368,12.5153,22.6583,17.5064,3.66,14.075,6.92,6.6,14.6254,22.22,11.3193,4.0066,7.3748,3.5094,13.594,3.9549,11.284,8.8813,17.8697,10.2731,21.2804,13.7781,9.93,12.7021,8.8396,34.2674,8.9695,23.3159,21.2939,16.9378,29.2253,25.8472,10.06
2018/7/24,7.6421,3.3971,3.15,5.27,13.1151,9.7021,4.7699,14.1799,3.62,7.0575,3.41,12.8456,15.14,10.7919,4.25,9.61,5.4127,11.2946,6.7698,10.9469,7.27,12.7843,22.926,17.7939,3.76,14.7637,7.06,6.91,14.7247,22.22,11.348,4.2434,7.4934,3.5788,13.594,4.0315,11.5559,8.9889,18.2303,10.4115,22.9255,13.9748,10.14,13.0604,8.9291,35.1604,9.0276,23.6632,21.3133,17.0155,29.2347,26.2156,10.2
2018/7/25,7.6027,3.4262,3.15,5.18,12.8696,9.5986,4.7602,14.1799,3.59,7.0175,3.4,12.7294,15.14,10.6494,4.26,9.61,5.3639,11.3945,6.6813,10.804,7.2036,12.8304,22.926,17.1496,3.75,14.4244,7.07,6.63,14.6056,22.22,11.1948,4.0855,7.5429,3.5887,13.4918,4.0123,11.5462,8.9596,17.519,10.3918,22.3676,13.9818,10.45,13.1002,8.8794,34.1279,9.0082,23.9311,21.1489,16.8503,28.535,26.1478,10.18
2018/7/26,7.6027,3.4941,3.13,5.2,12.8608,9.4103,4.8867,14.1799,3.73,7.0774,3.49,12.6713,15.14,10.6114,4.39,9.61,5.6961,11.2241,6.7993,10.6134,7.27,12.8919,22.7514,17.1793,3.84,14.2047,7.08,6.64,14.8537,22.22,11.1469,3.9967,7.5725,3.6383,13.501,4.0123,11.6142,8.9889,17.0903,10.2237,21.3285,13.8975,10.56,13.1102,8.8197,33.0303,8.9211,23.9807,20.9941,16.2576,27.6936,25.9539,10.25
2018/7/27,7.5239,3.5135,3.15,5.22,12.7469,9.4103,4.7699,14.1799,3.7,6.9277,3.53,12.5938,15.14,10.5069,4.38,9.61,5.53,11.1242,6.76,10.48,7.3431,12.7228,22.7514,18.131,3.79,14.055,6.99,6.58,15.2406,22.22,10.9171,4.0066,8.0075,3.6978,13.2965,4.089,11.5462,8.9009,16.3205,10.2336,21.4247,13.8343,10.31,13.1998,8.7004,33.235,8.8629,25.3598,20.6847,16.0632,28.3743,25.9539,10.11
2018/7/30,7.3762,3.3874,3.07,5.13,12.1069,9.2316,4.7212,14.1799,3.58,6.7879,3.48,12.4969,15.14,10.2884,4.22,9.61,5.3834,11.1594,6.7895,10.4229,7.3563,12.5076,22.6932,17.8435,3.7,13.6258,6.86,6.41,14.675,22.22,10.783,4.0658,8.047,3.7176,13.2221,4.3092,11.3132,8.764,16.3497,10.2533,20.7706,13.4127,9.86,12.7618,8.3822,33.5233,8.7467,24.9728,20.2302,15.5482,28.0434,25.3431,9.79
2018/7/31,7.4254,3.3971,3.09,5.16,12.3085,9.2504,4.7991,14.1799,3.62,6.778,3.58,11.7316,15.14,10.3264,4.34,9.61,5.3834,11.4356,6.8879,10.5086,7.3364,12.5844,23.2635,19.0033,3.7,13.6657,6.95,6.41,14.7544,22.22,11.1182,4.0757,7.7505,3.668,13.1756,4.223,11.3617,8.7933,16.2523,10.3127,20.9341,13.3987,9.73,12.722,8.4319,33.1977,8.9307,24.6256,20.1238,15.6551,27.4005,25.3431,9.92
2018/8/1,7.3565,3.3582,3.01,5.28,11.9666,9.0245,4.7212,14.1799,3.58,6.6682,3.46,12.1675,15.14,10.1554,4.24,9.61,5.3248,11.3416,6.7797,10.0704,7.2966,12.5691,23.0424,18.7059,3.63,13.6158,6.92,6.26,14.1194,22.22,10.9171,4.1053,7.7801,3.6184,13.0361,4.0698,11.1578,8.7346,15.8041,10.372,20.3473,13.1176,9.38,12.3537,8.3922,32.1746,8.8823,24.6057,19.766,15.4899,27.2492,24.3348,9.76
2018/8/2,7.1595,3.3097,2.97,5.47,11.7212,8.4505,4.6142,14.1799,3.45,6.3587,3.41,12.0609,15.14,9.7089,4.17,9.61,5.1685,11.6825,6.3959,9.0605,7.4891,11.8003,22.6932,18.1409,3.49,12.947,6.6,5.92,15.1017,22.22,10.6298,4.0164,7.79,3.4896,12.8223,3.9836,11.1287,8.4216,15.2585,10.194,19.6546,12.394,8.76,11.8061,8.0839,30.5003,8.6692,23.0083,18.77,14.8971,26.02,23.5107,9.46
2018/8/3,7.1201,3.3874,2.91,5.26,11.0636,8.14,4.5655,14.1799,3.43,6.4186,3.47,11.1503,15.14,9.6519,4.24,9.61,5.1392,11.4121,6.3861,8.889,7.5954,11.3775,22.3325,17.7146,3.41,12.6575,6.47,5.9,15.5681,22.22,10.3233,4.1546,7.95,3.4995,12.6735,3.8974,11.2063,8.4314,15.2195,10.2731,19.7315,12.127,8.82,11.5175,8.1336,30.091,8.9598,22.9984,18.1994,14.4306,25.3015,22.9968,9.5
2018/8/6,7.0019,3.3971,2.88,5.02,10.9935,7.5753,4.4973,14.1799,3.34,6.2389,3.37,10.0363,13.63,9.6329,4.35,9.61,5.1196,11.418,6.5927,8.708,7.7613,10.8394,22.0532,17.4965,3.34,12.4379,6.39,5.81,14.3079,22.22,10.2754,4.0757,7.39,3.4003,12.7293,3.8208,11.2161,8.3042,14.5569,10.2929,18.327,11.6984,8.55,11.6369,8.0243,28.2771,8.9307,22.036,18.3542,13.6824,23.6657,22.5509,9.31
2018/8/7,7.0709,3.4359,2.94,5.16,10.976,7.7447,4.5752,14.1799,3.42,6.3687,3.4,10.2881,12.27,9.8514,4.79,9.61,5.2466,11.4591,6.9469,8.9461,8.3522,10.9931,21.867,17.3776,3.43,12.7174,6.53,5.99,14.3873,22.22,10.2659,4.125,7.6,3.549,12.9339,3.9262,11.4103,8.4607,15.0733,10.3522,18.6733,11.8389,8.72,12.0749,8.2728,29.0771,9.0567,22.6016,18.5572,13.9739,24.668,23.0841,9.48
2018/8/8,6.8641,3.4359,2.9,5.36,10.3448,7.7635,4.5168,14.1799,3.38,6.3986,3.34,10.8597,11.04,9.4999,4.59,9.61,5.1489,11.371,6.7698,8.7461,8.4186,10.5703,20.8021,16.535,3.44,12.2782,6.36,5.97,13.921,22.22,9.7392,4.0362,7.36,3.5094,12.8037,3.9932,11.2937,8.2553,14.6738,10.1545,17.4996,11.4665,8.36,11.7066,8.3027,28.4539,8.9307,22.5123,16.7876,12.5746,23.0039,22.7932,9.29
2018/8/9,6.9429,3.4941,2.92,5.43,10.2045,7.8482,4.6628,14.1799,3.42,6.4585,3.38,11.625,10.36,9.6519,4.52,9.61,5.2662,11.3886,7.1339,8.889,8.7639,10.8548,20.7556,16.1186,3.51,12.7374,6.48,6.13,14.3377,22.22,9.9403,4.125,7.45,3.559,12.9246,4.0411,11.4394,8.3629,14.9369,10.3226,17.7594,11.6843,8.42,11.846,8.412,29.0027,9.0082,22.9687,17.3871,12.526,23.2781,23.1714,9.42
2018/8/10,6.9429,3.465,2.95,5.53,10.4412,8.027,4.6726,14.1799,3.44,6.4885,3.36,11.315,10.29,9.6614,4.47,9.61,5.2955,11.3945,7.2323,8.908,8.9564,11.0162,20.5461,16.3863,3.53,14.0151,6.6,6.16,14.4468,22.22,9.8732,4.1349,7.56,3.559,12.971,4.0698,11.4394,8.3825,15.2097,10.5104,17.7113,11.8038,8.4,12.1147,8.5115,29.2352,9.0567,23.0579,17.5709,12.837,23.3537,23.2295,9.44
