ÈÕÆÚ,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH,002025.SZ,002151.SZ,002829.SZ,002935.SZ,300034.SZ,300101.SZ,300123.SZ,300456.SZ,300474.SZ,300722.SZ,600118.SH,600343.SH,600677.SH,600879.SH,601698.SH
2014/10/15,-3.2175,-0.8884,,,-3.0904,1.1244,-2.1212,,,,-2.0825,0.7151,-1.6869,-2.7901,,3.6862,4.0715,,,2.5828,4.6395,4.6804,,,,2.3796,5.5305,3.7343,4.1239,,7441308998,5884738813,,,6680806673,6076986844,3326787829,,,,27800319564,9723691281,6083114439,15936102777,,42.3839,236.5093,,,77.0951,-505.5373,61.1111,,,,90.9115,151.5624,241.7507,69.1985,,4.5462,14.4199,,,6.5856,10.9045,4.0478,,,,6.8646,4.9475,4.3365,3.216,,5.4308,13.1145,,,12.8534,29.7185,5.4908,,,,5.7875,7.7778,0.8973,3.8807,
2014/10/16,-3.1028,-2.1374,,,-3.189,-6.3128,-4.5666,,,,-2.1268,-1.6568,-1.2332,-3.0659,,3.091,3.985,,,2.6614,6.3146,3.5495,,,,2.2392,4.626,3.4088,3.3191,,7210417318,5758956071,,,6467758579,5693360702,3174867951,,,,27209074996,9562588704,6008094798,15447520370,,41.0688,231.4541,,,74.6366,-473.6239,58.3204,,,,88.9781,149.0513,238.7693,67.077,,4.4051,14.1117,,,6.3756,10.2161,3.863,,,,6.7186,4.8655,4.283,3.1174,,5.2623,12.8342,,,12.4435,27.8425,5.2401,,,,5.6644,7.649,0.8862,3.7617,
2014/10/17,1.0064,-1.6674,,,1.8682,0,1.0543,,,,-1.7818,0.1805,-3.1488,-0.2019,,3.2748,3.7191,,,2.1339,2.2337,3.0705,,,,1.8402,5.5921,3.8236,2.6325,,7282983275,5662928386,,,6588591826,5693360702,3208341822,,,,26724254451,9579849694,5818914831,15416334259,,41.4822,227.5947,,,76.031,-473.6239,58.9353,,,,87.3926,149.3204,231.251,66.9416,,4.4495,13.8764,,,6.4947,10.2161,3.9037,,,,6.5989,4.8743,4.1481,3.1111,,5.3153,12.6202,,,12.676,27.8425,5.2953,,,,5.5635,7.6628,0.8583,3.7541,
2014/10/20,2.3551,0.7404,,,0.4826,1.3017,5.1364,,,,0.9735,1.0811,1.065,1.9555,,2.9062,2.5878,,,1.1114,1.5285,3.8055,,,,1.0308,4.9754,2.0808,2.1338,,7454502808,5704855967,,,6620390049,5767470298,3373136266,,,,26984402061,9683415637,5880887579,15717799999,,42.4591,229.2798,,,76.3979,-479.789,61.9625,,,,88.2434,150.9347,233.7139,68.2506,,4.5543,13.9791,,,6.5261,10.3491,4.1042,,,,6.6632,4.927,4.1923,3.1719,,5.4405,12.7136,,,12.7371,28.2049,5.5673,,,,5.6176,7.7456,0.8674,3.8276,
2014/10/21,-3.7168,-1.4462,,,-1.0567,-2.6833,-1.5267,,,,-2.6293,-1.2478,-2.8841,-2.4471,,2.7796,2.4782,,,0.9913,2.3216,2.9591,,,,1.3298,4.475,2.8895,1.5345,,7177432792,5622353308,,,6550433959,5612712024,3321638002,,,,26274908580,9562588704,5711277954,15333171296,,40.881,225.964,,,75.5906,-466.9148,61.0165,,,,85.9232,149.0513,226.9734,66.5805,,4.385,13.7769,,,6.4571,10.0714,4.0415,,,,6.488,4.8655,4.0714,3.0943,,5.2382,12.5298,,,12.6026,27.4481,5.4823,,,,5.4699,7.649,0.8424,3.7339,
2014/10/22,-0.0919,-0.4089,,,1.7961,-1.6699,3.4109,,,,1.1701,0.3008,0.5711,2.0339,,3.0462,2.7064,,,2.4636,2.0055,6.3515,,,,1.7608,4.6248,3.2813,3.5588,,7170835887,5599360764,,,6668087384,5518985183,3434934182,,,,26582355755,9591357021,5743895189,15645032407,,40.8434,225.0399,,,76.9483,-459.1178,63.0976,,,,86.9286,149.4998,228.2697,67.9346,,4.381,13.7206,,,6.5731,9.9032,4.1794,,,,6.5639,4.8801,4.0947,3.1573,,5.2334,12.4785,,,12.8289,26.9897,5.6693,,,,5.5339,7.672,0.8472,3.8098,
2014/10/23,0.736,0.4831,,,1.0968,-2.6461,-0.2999,,,,1.2456,0.06,-0.6246,1.3953,,2.7281,2.1131,,,1.7283,2.1322,4.0558,,,,1.5018,4.1595,2.4321,3.1985,,7223611128,5626410816,,,6741223297,5372945685,3424634529,,,,26913452713,9597110685,5708016230,15863335185,,41.144,226.1271,,,77.7923,-446.9689,62.9084,,,,88.0113,149.5894,226.8438,68.8826,,4.4132,13.7869,,,6.6452,9.6411,4.1669,,,,6.6456,4.8831,4.0691,3.2013,,5.2719,12.5388,,,12.9696,26.2755,5.6523,,,,5.6029,7.6766,0.8419,3.863,
2014/10/24,-3.1963,-1.0817,,,-2.4528,0.8925,3.609,,,,-1.5817,0.8993,1.0286,-1.114,,2.8632,1.8735,,,0.9764,1.7923,4.7023,,,,1.0667,4.2353,2.5036,4.0994,,6992719448,5565548199,,,6575872537,5420898953,3548230362,,,,26487756624,9683415637,5766727254,15686613888,,39.8289,223.681,,,75.8842,-450.9581,65.1788,,,,86.6193,150.9347,229.177,68.1152,,4.2721,13.6377,,,6.4822,9.7272,4.3172,,,,6.5405,4.927,4.1109,3.1657,,5.1034,12.4032,,,12.6515,26.5101,5.8563,,,,5.5142,7.7456,0.8506,3.82,
2014/10/27,1.5566,0.0243,,,1.6441,2.9353,-4.4993,,,,0.8036,5.3476,2.8281,-0.2651,,2.1889,2.0109,,,0.8868,2.1989,4.4291,,,,0.9994,10.8322,3.3982,1.9734,,7101568383,5566900702,,,6683986496,5580016614,3388585745,,,,26700604668,10201245350,5929813432,15645032407,,40.4489,223.7353,,,77.1318,-464.1949,62.2462,,,,87.3153,159.006,235.6583,67.9346,,4.3386,13.641,,,6.5888,10.0127,4.123,,,,6.5931,5.1904,4.2272,3.1573,,5.1829,12.4062,,,12.8595,27.2882,5.5928,,,,5.5585,8.1598,0.8746,3.8098,
2014/10/28,4.1802,3.0126,,,3.8535,2.9687,2.8875,,,,4.6058,2.9329,3.6854,3.588,,3.2918,3.1425,,,2.232,2.5976,3.1138,,,,3.002,11.5507,4.922,4.1718,,7398429115,5734611024,,,6941552103,5745673358,3486432446,,,,27930393369,10500435851,6148348911,16206382407,,42.1397,230.4756,,,80.1041,-477.9757,64.0436,,,,91.3369,163.6695,244.3432,70.3722,,4.52,14.052,,,6.8427,10.31,4.2421,,,,6.8968,5.3427,4.383,3.2705,,5.3995,12.7799,,,13.355,28.0983,5.7543,,,,5.8146,8.3991,0.9069,3.9465,
2014/10/29,1.1592,1.0613,,,0.0916,-0.0759,0.3693,,,,0.2117,-0.1096,-0.4244,-0.0641,,4.3191,4.2255,,,2.468,3.0872,3.3837,,,,2.5772,8.9396,5.3107,6.6828,,7484188881,5795473641,,,6947911747,5741313970,3499307012,,,,27989517825,10488928524,6122255122,16195987036,,42.6282,232.9217,,,80.1774,-477.6131,64.2801,,,,91.5303,163.4901,243.3062,70.327,,4.5724,14.2011,,,6.8489,10.3021,4.2577,,,,6.9114,5.3368,4.3644,3.2685,,5.4621,12.9156,,,13.3673,28.077,5.7756,,,,5.8269,8.3899,0.903,3.944,
2014/10/30,-1.9392,-2.6838,,,-1.6018,-1.4806,-2.2075,,,,-1.6054,-4.6078,-4.4219,-2.0539,,2.8466,3.4196,,,1.8261,2.1058,2.4822,,,,2.5909,9.2553,5.9467,3.352,,7339056968,5639935842,,,6836617967,5656305904,3422059616,,,,27540171954,10005620792,5851532067,15863335185,,41.8015,226.6706,,,78.8931,-470.5413,62.8611,,,,90.0608,155.9569,232.5473,68.8826,,4.4837,13.82,,,6.7392,10.1496,4.1637,,,,6.8004,5.0909,4.1714,3.2013,,5.3562,12.5689,,,13.1532,27.6613,5.6481,,,,5.7333,8.0033,0.8631,3.863,
2014/10/31,-2.1124,2.5899,,,1.4419,-1.4258,-1.8811,,,,-1.1164,-1.7826,-1.7837,-1.7038,,3.0243,5.673,,,1.8916,2.1341,2.2275,,,,1.9765,5.2115,4.0929,3.0247,,7184029697,5786006123,,,6935192458,5575657226,3357686787,,,,27232724779,9827257224,5747156913,15593055555,,40.9185,232.5412,,,80.0307,-463.8323,61.6787,,,,89.0554,153.1767,228.3993,67.709,,4.389,14.1779,,,6.8364,10.0049,4.0854,,,,6.7245,5.0002,4.097,3.1468,,5.2431,12.8945,,,13.3428,27.2669,5.5418,,,,5.6693,7.8607,0.8477,3.7972,
2014/11/3,0.3214,-1.0986,,,-0.4585,2.1892,6.9018,,,,0.0868,-0.3513,0.5675,3.1333,,2.3151,3.1528,,,1.8721,1.6988,4.5944,,,,1.3741,4.1691,3.2333,4.14,,7207118865,5722438501,,,6903394235,5697720090,3589428973,,,,27256374562,9792735243,5779774148,16081637962,,41.0501,229.9864,,,79.6637,-473.9865,65.9356,,,,89.1328,152.6386,229.6955,69.8305,,4.4031,14.0222,,,6.805,10.2239,4.3674,,,,6.7303,4.9826,4.1202,3.2454,,5.2599,12.7528,,,13.2816,27.8638,5.9243,,,,5.6742,7.8331,0.8525,3.9162,
2014/11/4,-2.151,-2.3871,,,-0.4606,-2.9074,-3.3716,,,,-1.0412,-3.1727,-1.3544,0,,2.6812,3.404,,,1.1146,1.9773,3.4038,,,,1.4392,4.0694,3.2561,3.423,,7052091595,5585835738,,,6871596012,5532063347,3468408053,,,,26972577169,9482037415,5701492783,16081637962,,40.1671,224.4963,,,79.2968,-460.2058,63.7125,,,,88.2047,147.7958,226.5845,69.8305,,4.3084,13.6874,,,6.7737,9.9267,4.2201,,,,6.6602,4.8245,4.0644,3.2454,,5.1468,12.4484,,,13.2204,27.0537,5.7246,,,,5.6152,7.5845,0.841,3.9162,
2014/11/5,0.5613,0.4843,,,0.1851,-1.6942,-0.3712,,,,0.0438,1.2136,2.2311,4.0724,,1.8764,2.5005,,,0.8531,1.6339,1.3088,,,,1.3867,3.3461,3.8954,8.9729,,7091673026,5612885790,,,6884315301,5438336505,3455533488,,,,26984402061,9597110685,5828700002,16736546296,,40.3925,225.5835,,,79.4436,-452.4087,63.476,,,,88.2434,149.5894,231.6399,72.6743,,4.3326,13.7537,,,6.7862,9.7585,4.2045,,,,6.6632,4.8831,4.1551,3.3775,,5.1757,12.5087,,,13.2449,26.5953,5.7033,,,,5.6176,7.6766,0.8597,4.0756,
2014/11/6,-0.3256,-0.0964,,,2.0785,1.3226,-0.8942,,,,-0.7011,0.5396,1.399,-2.4845,,2.038,1.9698,,,1.8185,1.7886,1.796,,,,1.2462,3.3465,3.5011,5.1835,,7068583858,5607475780,,,7027407305,5510266407,3424634529,,,,26795203799,9648893656,5910243091,16320731481,,40.261,225.366,,,81.0948,-458.3925,62.9084,,,,87.6247,150.3966,234.8805,70.8687,,4.3185,13.7405,,,6.9273,9.8875,4.1669,,,,6.6164,4.9094,4.2132,3.2936,,5.1588,12.4966,,,13.5202,26.9471,5.6523,,,,5.5782,7.718,0.8718,3.9744,
2014/11/7,-1.0733,0.1688,,,-2.3529,-2.4525,-1.8797,,,,-0.7061,-0.7156,-0.3863,-1.8471,,2.1459,2.1857,,,1.7414,1.8854,2.0215,,,,1.0704,4.327,5.7652,3.1848,,6992719448,5616943298,,,6862056545,5375125379,3360261700,,,,26606005538,9579849694,5887411026,16019265740,,39.8289,225.7465,,,79.1867,-447.1503,61.726,,,,87.0059,149.3204,233.9732,69.5597,,4.2721,13.7637,,,6.7643,9.645,4.0885,,,,6.5697,4.8743,4.197,3.2328,,5.1034,12.5177,,,13.2021,26.2862,5.5461,,,,5.5388,7.6628,0.8684,3.901,
2014/11/10,-0.566,0.8428,,,-2.8267,-2.1087,-2.3755,,,,2.1778,0.3604,-0.831,2.0117,,2.6114,2.3958,,,1.8813,2.9835,2.0395,,,,1.3565,4.3988,3.0746,2.8028,,6953138018,5664280889,,,6668087384,5261781292,3280439391,,,,27185425214,9614371675,5838485172,16341522222,,39.6034,227.6491,,,76.9483,-437.7213,60.2597,,,,88.9007,149.8585,232.0288,70.959,,4.248,13.8797,,,6.5731,9.4417,3.9914,,,,6.7128,4.8918,4.1621,3.2978,,5.0746,12.6232,,,12.8289,25.7319,5.4143,,,,5.6595,7.6904,0.8612,3.9794,
2014/11/11,-5.0759,-4.8949,,,-6.4378,-2.6512,-6.8289,,,,-1.0874,-5.8648,-6.648,-4.1985,,3.7572,3.8901,,,3.1875,2.1424,3.8857,,,,2.6336,5.1016,5.258,3.3897,,6600203593,5387017856,,,6238811372,5122280877,3056421945,,,,26889802930,9050512654,5450340069,15655427777,,37.5932,216.5058,,,71.9946,-426.1164,56.1446,,,,87.934,141.0697,216.6034,67.9798,,4.0323,13.2003,,,6.1499,9.1913,3.7188,,,,6.6398,4.6049,3.8854,3.1594,,4.817,12.0053,,,12.003,25.0497,5.0446,,,,5.5979,7.2394,0.8039,3.8124,
2014/11/12,1.2994,0.1004,,,0.3058,0.2128,1.4322,,,,0.3078,3.6872,1.137,0.5312,,2.0128,1.9497,,,1.4437,2.2829,1.0688,,,,1.2491,3.1582,2.6366,2.0872,,6685963359,5392427866,,,6257890306,5133179346,3100195469,,,,26972577169,9384225136,5512312816,15738590740,,38.0817,216.7232,,,72.2147,-427.0231,56.9487,,,,88.2047,146.2712,219.0663,68.3409,,4.0847,13.2135,,,6.1687,9.2109,3.7721,,,,6.6602,4.7747,3.9296,3.1761,,4.8796,12.0174,,,12.0397,25.103,5.1168,,,,5.6152,7.5063,0.8131,3.8326,
2014/11/13,-5.2787,-6.1951,,,-2.8455,-4.5011,-3.0731,,,,-6.8391,-1.4715,-5.9172,-6.8692,,3.1194,5.1939,,,1.9074,2.6151,1.5649,,,,3.1048,4.4149,4.7503,5.6943,,6333028934,5058359724,,,6079820257,4902131784,3004923681,,,,25127894119,9246137212,5186140460,14657472222,,36.0714,203.2969,,,70.1599,-407.8025,55.1986,,,,82.1723,144.1188,206.1038,63.6464,,3.8691,12.3949,,,5.9932,8.7963,3.6562,,,,6.2047,4.7045,3.6971,2.958,,4.622,11.2729,,,11.6971,23.9731,4.9596,,,,5.2311,7.3958,0.765,3.5693,
2014/11/14,-0.1042,0.615,,,-1.1506,0.3557,0,,,,-0.1882,0.7467,-0.3774,-0.4965,,1.744,2.1826,,,1.2497,1.4778,1.3342,,,,1.5122,3.2505,2.3222,2.3692,,6326432029,5089467284,,,6009864166,4919569335,3004923681,,,,25080594553,9315181174,5166570119,14584704629,,36.0339,204.5471,,,69.3526,-409.2531,55.1986,,,,82.0176,145.195,205.326,63.3304,,3.8651,12.4712,,,5.9242,8.8276,3.6562,,,,6.1931,4.7396,3.6831,2.9433,,4.6172,11.3422,,,11.5625,24.0584,4.9596,,,,5.2213,7.4511,0.7621,3.5516,
2014/11/17,1.6684,2.3651,,,1.746,3.5445,3.856,,,,0.0471,-0.2471,2.0202,1.2117,,1.9528,2.6005,,,1.6556,2.4934,1.9389,,,,1.3578,2.7645,2.1701,1.9345,,6431982512,5209840015,,,6114798302,5093944855,3120794774,,,,25092419445,9292166520,5270945273,14761425925,,36.6351,209.385,,,70.5635,-423.7592,57.3271,,,,82.0563,144.8363,209.474,64.0978,,3.9296,12.7661,,,6.0277,9.1405,3.7972,,,,6.196,4.7279,3.7575,2.9789,,4.6942,11.6104,,,11.7644,24.9111,5.1508,,,,5.2237,7.4327,0.7775,3.5947,
2014/11/18,0.6667,-0.6231,,,1.8721,1.1981,0,,,,-0.6598,0.0619,-0.3713,-0.7042,,1.368,1.4753,,,1.2324,1.6737,0.9718,,,,1.0581,2.4014,1.3971,1.4217,,6474862395,5177379953,,,6229271905,5154976286,3120794774,,,,24926870966,9297920184,5251374932,14657472222,,36.8793,208.0804,,,71.8845,-428.8363,57.3271,,,,81.5149,144.926,208.6963,63.6464,,3.9558,12.6866,,,6.1405,9.25,3.7972,,,,6.1551,4.7308,3.7436,2.958,,4.7255,11.5381,,,11.9847,25.2096,5.1508,,,,5.1893,7.4373,0.7746,3.5693,
2014/11/19,0.2038,0.8359,,,4.0327,-0.4651,0.165,,,,0.5218,-1.8564,-0.6211,0.0709,,1.7262,1.7467,,,2.6836,1.3451,1.1812,,,,1.1339,2.8204,2.2766,2.4989,,6488056205,5220660036,,,6480477868,5130999652,3125944601,,,,25056944771,9125310279,5218757696,14667867592,,36.9544,209.8198,,,74.7834,-426.8417,57.4217,,,,81.9403,142.2355,207.4,63.6916,,3.9638,12.7926,,,6.3881,9.207,3.8034,,,,6.1872,4.643,3.7203,2.9601,,4.7351,11.6346,,,12.468,25.0923,5.1593,,,,5.2164,7.2992,0.7698,3.5719,
2014/11/20,-1.3218,-0.9326,,,-1.5702,-2.3364,-3.7891,,,,-1.6517,-1.7654,-1.3125,-1.2757,,1.2003,1.2449,,,1.1498,1.2593,1.8499,,,,0.898,3.1922,2.0883,1.6547,,6402296438,5171969942,,,6378723554,5011116483,3007498594,,,,24643073573,8964207702,5150261501,14480750925,,36.466,207.8629,,,73.6091,-416.8688,55.2459,,,,80.5868,139.7244,204.6779,62.879,,3.9114,12.6733,,,6.2878,8.9919,3.6593,,,,6.085,4.561,3.6715,2.9223,,4.6725,11.526,,,12.2722,24.5061,4.9638,,,,5.1302,7.1703,0.7597,3.5263,
2014/11/21,1.0304,0.1569,,,2.9412,1.9574,1.6267,,,,0.9117,1.4763,0.8866,0.7179,,1.4467,1.3484,,,2.3551,1.6298,0.9462,,,,0.8693,2.6782,1.8336,1.4854,,6468265490,5180084958,,,6566333070,5109202713,3056421945,,,,24867746509,9096541962,5195925631,14584704629,,36.8417,208.1891,,,75.7741,-425.0285,56.1446,,,,81.3216,141.7871,206.4927,63.3304,,3.9517,12.6932,,,6.4728,9.1679,3.7188,,,,6.1405,4.6284,3.704,2.9433,,4.7207,11.5441,,,12.6331,24.9858,5.0446,,,,5.177,7.2762,0.7664,3.5516,
2014/11/24,1.9888,0.5483,,,3.7772,1.1945,-2.1061,,,,3.281,2.9728,3.2643,1.5681,,2.2716,2.3622,,,2.7731,2.2016,2.6447,,,,2.3242,3.8612,3.8497,2.5535,,6596905140,5208487513,,,6814359210,5170234144,2992049115,,,,25683664012,9366964145,5365535256,14813402777,,37.5744,209.3306,,,78.6363,-430.1056,54.9621,,,,83.9897,146.0022,213.2332,64.3235,,4.0303,12.7628,,,6.7173,9.2774,3.6405,,,,6.342,4.766,3.8249,2.9894,,4.8146,11.6074,,,13.1103,25.2842,4.9383,,,,5.3468,7.4925,0.7914,3.6073,
2014/11/25,0.95,7.8421,,,3.9664,3.2884,2.1515,,,,0.9208,1.5971,0.7903,1.4035,,1.8975,7.4336,,,3.5487,3.9706,2.7232,,,,2.0155,4.6707,2.6877,2.7964,,6659575739,5616943298,,,7084644107,5340250276,3056421945,,,,25920161839,9516559396,5407937662,15021310185,,37.9314,225.7465,,,81.7553,-444.2491,56.1446,,,,84.7631,148.3339,214.9183,65.2263,,4.0686,13.7637,,,6.9837,9.5825,3.7188,,,,6.4004,4.8421,3.8552,3.0314,,4.8603,12.5177,,,13.6303,26.1157,5.0446,,,,5.3961,7.6121,0.7977,3.6579,
2014/11/26,1.4364,-1.3243,,,-0.0449,0,4.0438,,,,0.0912,0.8464,2.8347,0.8304,,2.4994,4.8849,,,2.4868,2.0953,3.5942,,,,1.7731,4.4567,5.415,3.1701,,6755230863,5542555655,,,7081464284,5340250276,3180017777,,,,25943811622,9597110685,5561238670,15146054629,,38.4762,222.7569,,,81.7186,-444.2491,58.415,,,,84.8405,149.5894,221.0107,65.768,,4.127,13.5814,,,6.9806,9.5825,3.8692,,,,6.4062,4.8831,3.9644,3.0566,,4.9301,12.3519,,,13.6242,26.1157,5.2486,,,,5.401,7.6766,0.8203,3.6883,
2014/11/27,-0.4883,-0.5124,,,0.8083,0.6122,3.3198,,,,0.0456,0.6595,0.8211,0.3432,,2.4107,3.1458,,,1.7803,1.8155,3.4646,,,,1.9696,5.124,5.1557,2.9306,,6722246338,5514153100,,,7138701086,5372945685,3285589218,,,,25955636513,9660400983,5606902800,15198031481,,38.2883,221.6154,,,82.3791,-446.9689,60.3543,,,,84.8791,150.5759,222.8254,65.9937,,4.1069,13.5118,,,7.037,9.6411,3.9977,,,,6.4091,4.9153,3.997,3.0671,,4.906,12.2886,,,13.7343,26.2755,5.4228,,,,5.4035,7.7272,0.827,3.701,
2014/11/28,-0.6379,0.9811,,,-1.1581,-0.0811,-1.489,,,,-0.7289,0.7147,-2.2106,-1.5048,,2.6642,5.2027,,,2.2813,2.1695,2.6336,,,,1.4146,7.8012,3.1097,2.5523,,6679366454,5568253204,,,7056025706,5368586297,3236665867,,,,25766438252,9729444945,5482957304,14969333333,,38.0441,223.7897,,,81.4251,-446.6063,59.4556,,,,84.2604,151.6521,217.8997,65.0006,,4.0807,13.6444,,,6.9555,9.6333,3.9382,,,,6.3624,4.9504,3.9086,3.0209,,4.8747,12.4092,,,13.5753,26.2542,5.3421,,,,5.3641,7.7824,0.8087,3.6453,
2014/12/1,-3.7531,-3.2305,,,-4.5065,-2.8421,-4.0573,,,,-3.0289,-2.0698,-3.1529,-2.1528,,3.0116,3.8124,,,2.2445,2.6116,2.1817,,,,1.7819,6.0889,3.426,2.2101,,6428684059,5388370358,,,6738043475,5216007718,3105345295,,,,24985995423,9528066723,5310085956,14647076851,,36.6163,216.5601,,,77.7556,-433.9135,57.0433,,,,81.7082,148.5133,211.0295,63.6013,,3.9275,13.2036,,,6.642,9.3595,3.7784,,,,6.1697,4.8479,3.7854,2.9559,,4.6918,12.0083,,,12.9635,25.5081,5.1253,,,,5.2016,7.6214,0.7832,3.5668,
2014/12/2,0.8722,0.3012,,,1.8877,0.4597,0.8292,,,,1.4198,1.1473,0,0.2839,,1.9931,2.6749,,,1.5168,1.836,1.4933,,,,1.5642,3.4864,2.3808,2.0917,,6484757753,5404600390,,,6865236367,5239984352,3131094427,,,,25340742163,9637386329,5310085956,14688658333,,36.9357,217.2124,,,79.2234,-435.9081,57.5163,,,,82.8683,150.2172,211.0295,63.7818,,3.9618,13.2433,,,6.7674,9.4026,3.8097,,,,6.2573,4.9036,3.7854,2.9643,,4.7327,12.0445,,,13.2082,25.6253,5.1678,,,,5.2754,7.7088,0.7832,3.5769,
2014/12/3,2.6958,0.951,,,8.0593,0.9983,3.6184,,,,6.4862,2.0299,0.0614,2.1939,,3.5748,5.4268,,,3.7125,2.7014,2.866,,,,4.2268,7.8173,8.515,4.9715,,6659575739,5455995488,,,7418525449,5292297008,3244390607,,,,26984402061,9833010887,6489560336,15010914814,,37.9314,219.278,,,85.6082,-440.2599,59.5975,,,,88.2434,153.2664,211.1592,65.1812,,4.0686,13.3693,,,7.3128,9.4964,3.9476,,,,6.6632,5.0031,3.7877,3.0293,,4.8603,12.159,,,14.2727,25.8811,5.3548,,,,5.6176,7.8653,0.7837,3.6554,
2014/12/4,2.1298,2.4789,,,6.1294,2.0181,-0.7937,,,,1.6652,2.282,0.3683,3.3934,,3.7532,6.6823,,,5.9963,3.13,3.7628,,,,4.3052,10.5705,6.5138,6.1546,,6801409199,5591245748,,,7873240040,5399102013,3218641475,,,,27433747932,10057403763,6513462953,15520287962,,38.7392,224.7138,,,90.8555,-449.1449,59.1245,,,,89.7128,156.764,211.9369,67.393,,4.1553,13.7007,,,7.7611,9.6881,3.9162,,,,6.7741,5.1173,3.8017,3.1321,,4.9638,12.4604,,,15.1475,26.4035,5.3123,,,,5.7112,8.0448,0.7866,3.7795,
2014/12/5,8.5839,6.2167,,,3.2714,4.1583,4,,,,10,10.0114,10.0306,8.3054,,9.6858,15.137,,,6.0841,6.9506,4.914,,,,9.1429,14.8645,13.6038,13.9725,,7385235304,5938838917,,,8130805647,5623610494,3347387134,,,,30177122725,11064294872,7166801133,16809313888,,42.0646,238.6836,,,93.8278,-467.8215,61.4895,,,,98.6841,172.4583,233.1954,72.9903,,4.5119,14.5524,,,8.015,10.0909,4.0729,,,,7.4515,5.6296,4.183,3.3922,,5.3899,13.2351,,,15.6431,27.5014,5.5248,,,,6.2823,8.8502,0.8655,4.0934,
2014/12/8,4.4663,3.0517,,,0.5475,1.938,-1.6154,,,,8.3072,6.5523,8.2268,4.8856,,10.0759,14.9572,,,5.3467,7.7905,4.5104,,,,9.9132,19.2888,15.0355,13.4482,,7715080561,6120074265,,,8175323159,5732595194,3293313957,,,,32683999691,11789256471,7756399002,17630548148,,43.9433,245.9675,,,94.3415,-476.8878,60.4962,,,,106.882,183.7583,252.3799,76.5563,,4.7135,14.9965,,,8.0588,10.2865,4.0071,,,,8.0705,5.9984,4.5271,3.558,,5.6306,13.639,,,15.7287,28.0344,5.4356,,,,6.8042,9.43,0.9367,4.2933,
2014/12/9,-10.0043,-9.7901,,,-9.7627,-10,-8.9132,,,,-9.9855,-10.0049,-10.0154,-10.0236,,8.1053,12.1795,,,5.7718,5.9883,3.8061,,,,8.0291,12.9615,10.4137,10.3331,,6943242660,5520915613,,,7377187759,5159335674,2999773855,,,,29420329679,10609755457,6979563971,15863335185,,39.5471,221.8872,,,85.1312,-429.199,55.104,,,,96.2092,165.3735,227.103,68.8826,,4.2419,13.5284,,,7.2721,9.2578,3.6499,,,,7.2647,5.3983,4.0737,3.2013,,5.0673,12.3037,,,14.1932,25.2309,4.9511,,,,6.1247,8.4866,0.8429,3.863,
2014/12/10,1.3777,3.0377,,,4.0948,5.4499,4.721,,,,4.2203,3.2538,0.7991,1.4417,,3.8701,5.8986,,,2.4687,3.8966,1.6631,,,,4.9116,9.6554,6.1955,5.627,,7038897784,5688625936,,,7679270879,5440516199,3141394080,,,,30661943271,10954975266,7035336743,16092033333,,40.0919,228.6275,,,88.6172,-452.5901,57.7055,,,,100.2695,170.7544,228.9178,69.8756,,4.3003,13.9393,,,7.5699,9.7624,3.8222,,,,7.5712,5.5739,4.1063,3.2475,,5.1371,12.6774,,,14.7744,26.606,5.1848,,,,6.3832,8.7627,0.8496,3.9187,
2014/12/11,0.3749,-0.3091,,,1.8219,4.4471,1.0656,,,,-1.2727,3.8866,1.4156,0.5814,,3.3786,4.3774,,,2.7408,3.7182,1.3858,,,,4.1129,10.0238,5.6335,4.5251,,7065285405,5671043402,,,7819183060,5682462232,3174867951,,,,30271721856,11380746363,7134930977,16185591666,,40.2422,227.9208,,,90.2317,-472.7173,58.3204,,,,98.9934,177.3908,232.1584,70.2819,,4.3165,13.8962,,,7.7078,10.1965,3.863,,,,7.4749,5.7906,4.1644,3.2664,,5.1564,12.6383,,,15.0435,27.7892,5.2401,,,,6.302,9.1033,0.8617,3.9415,
