ÈÕÆÚ,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH
2015/8/25,0,-10.0044,,,0,-10.005,0,-9.9935,-10.0297,-9.9592,,4.1047,,,,2.5512,,1.252,0.7957,2.689,2968075380,3670723283,,,12439169236,49832732344,22221613960,18086617478,11618334000,1.98075E+11,93.8585,235.7724,,,1204.2429,1127.7142,157.51,384.8738,388.7803,88.978,5.1776,7.1035,,,10.9512,2.8637,10.9089,10.3578,4.1721,3.3593,5.09,10.8463,,,12.6963,1.7594,3.9556,6.1178,7.6035,3.3217
2015/8/26,0,-9.9802,,,0,-10.0111,0,-9.9879,-9.9917,-9.9728,,7.318,,,,3.9163,,3.0477,6.8431,4.1059,2968075380,3304376394,,,12439169236,44843946639,22221613960,16280148047,10457460000,1.78322E+11,93.8585,212.2418,,,1204.2429,1014.8181,157.51,346.4331,349.9344,80.1044,5.1776,6.3946,,,10.9512,2.577,10.9089,9.3233,3.7552,3.0243,5.09,9.7638,,,12.6963,1.5833,3.9556,5.5068,6.8438,2.9904
2015/8/27,0,0.1098,,,0,9.9877,0,9.157,6.2385,9.9698,,6.8379,,,,4.3082,,3.096,6.9076,5.0659,2968075380,3308003591,,,12439169236,49322828832,22221613960,17770923791,11109852000,1.961E+11,93.8585,212.4747,,,1204.2429,1116.1751,157.51,378.156,371.7652,88.0906,5.1776,6.4016,,,10.9512,2.8343,10.9089,10.177,3.9895,3.3258,5.09,9.7745,,,12.6963,1.7414,3.9556,6.011,7.2707,3.2885
2015/8/28,0,9.9781,,,0,10.0028,0,9.9926,10.0173,9.9817,,6.5094,,,,3.8848,,3.3904,5.7726,4.9158,2968075380,3638078511,,,12434384940,54256489833,22221613960,19546700779,12222756000,2.15674E+11,93.8585,233.6756,,,1203.7798,1227.8238,157.51,415.9436,409.0059,96.8835,5.1776,7.0404,,,10.947,3.1179,10.9089,11.194,4.3891,3.6578,5.09,10.7498,,,12.6915,1.9156,3.9556,6.6117,7.999,3.6168
2015/8/31,0,-2.343,,,0,-3.7846,0,-6.5052,1.4914,3.2473,,6.7094,,,,3.7936,,2.9646,8.6076,4.872,2968075380,3552839383,,,12434384940,52203094612,22221613960,18275156763,12405042000,2.22677E+11,93.8585,228.2007,,,1203.7798,1181.3555,157.51,388.8858,415.1057,100.0296,5.1776,6.8754,,,10.947,2.9999,10.9089,10.4658,4.4546,3.7766,5.09,10.4979,,,12.6915,1.8431,3.9556,6.1816,8.1183,3.7342
2015/9/1,0,-10.0051,,,0,-6.151,0,-10.0048,-9.9768,-4.7581,,3.8473,,,,2.9156,,1.9811,3.8423,3.8266,2968075380,3197374085,,,12434384940,48992080609,22221613960,16446764160,11167416000,2.12082E+11,93.8585,205.3689,,,1203.7798,1108.6903,157.51,349.9786,373.6914,95.2702,5.1776,6.1875,,,10.947,2.8153,10.9089,9.4187,4.0102,3.5969,5.09,9.4476,,,12.6915,1.7297,3.9556,5.5631,7.3084,3.5566
2015/9/2,0,-9.983,,,0,-0.3938,0,-9.9707,-9.9656,-3.641,,5.1253,,,,2.8142,,2.0168,4.7426,3.1782,2968075380,2878180756,,,12434384940,48799144145,22221613960,14806910842,10054512000,2.0436E+11,93.8585,184.867,,,1203.7798,1104.3241,157.51,315.0834,336.4507,91.8014,5.1776,5.5698,,,10.947,2.8043,10.9089,8.4796,3.6105,3.4659,5.09,8.5045,,,12.6915,1.7229,3.9556,5.0084,6.58,3.4271
2015/9/7,0,8.3806,,,0,-3.2477,0,0.6515,-4.0076,-5.6239,,5.5053,,,,2.3211,,1.642,4.2674,3.5194,2968075380,3119389351,,,12434384940,47214308907,22221613960,14903372801,9651564000,1.92867E+11,93.8585,200.3599,,,1203.7798,1068.4593,157.51,317.136,322.967,86.6386,5.1776,6.0366,,,10.947,2.7132,10.9089,8.5349,3.4658,3.271,5.09,9.2172,,,12.6915,1.667,3.9556,5.0411,6.3163,3.2343
2015/9/8,0,8.7791,,,0,2.0432,0,1.5004,1.9881,2.2346,,4.7242,,,,1.7531,,1.5697,4.5665,2.6097,2968075380,3393242719,,,12434384940,48178991226,22221613960,15126989163,9843444000,1.97177E+11,93.8585,217.9497,,,1203.7798,1090.2901,157.51,321.8945,329.3878,88.5746,5.1776,6.5666,,,10.947,2.7686,10.9089,8.6629,3.5347,3.3441,5.09,10.0264,,,12.6915,1.701,3.9556,5.1167,6.4419,3.3066
2015/9/9,0,5.8258,,,0,3.0892,0,3.942,4.191,-1.7304,,6.2989,,,,2.4417,,2.0897,5.6147,5.5984,2968075380,3590924951,,,12434384940,49667358232,22221613960,15723299460,10255986000,1.93765E+11,93.8585,230.6469,,,1203.7798,1123.9718,157.51,334.5836,343.1926,87.0419,5.1776,6.9491,,,10.947,2.8541,10.9089,9.0044,3.6829,3.2862,5.09,10.6105,,,12.6915,1.7536,3.9556,5.3184,6.7119,3.2494
2015/9/10,0,-1.8182,,,0,1.8868,0,3.5416,-0.3742,2.0389,,5.1398,,,,2.4099,,2.7521,5.6633,3.8922,2968075380,3525635406,,,12434384940,50604478199,22221613960,16280148047,10217610000,1.97716E+11,93.8585,226.4533,,,1203.7798,1145.1788,157.51,346.4331,341.9084,88.8166,5.1776,6.8228,,,10.947,2.908,10.9089,9.3233,3.6691,3.3532,5.09,10.4176,,,12.6915,1.7867,3.9556,5.5068,6.6868,3.3156
2015/9/11,-3.0742,2.9321,,,0,-0.9532,0,-2.8548,-2.4413,-1.6349,19.8001,4.0963,,,,1.6478,,1.6294,3.5888,2.278,2876829443,3629010518,,,12434384940,50122137039,22221613960,15815376786,9968166000,1.94484E+11,90.9731,233.0932,,,1203.7798,1134.2635,157.51,336.543,333.5613,87.3646,5.0184,7.0228,,,10.947,2.8803,10.9089,9.0571,3.5795,3.2984,4.9335,10.723,,,12.6915,1.7696,3.9556,5.3496,6.5235,3.2614
2015/9/14,-9.994,-9.995,,,0,0.1375,0,-8.2617,-10.0096,-0.831,14.0118,4.3655,,,,3.219,,2.0547,3.6878,3.7395,2589318661,3266290826,,,12434384940,50191042919,22221613960,14508755693,8970390000,1.92867E+11,81.8812,209.7955,,,1203.7798,1135.8228,157.51,308.7388,300.1731,86.6386,4.5169,6.3209,,,10.947,2.8842,10.9089,8.3089,3.2212,3.271,4.4404,9.6513,,,12.6915,1.7721,3.9556,4.9076,5.8706,3.2343
2015/9/15,-9.9734,-9.9944,,,0,-9.9945,0,-10.003,-9.9465,-9.9628,2.909,4.8567,,,,1.5322,,1.7277,3.0871,2.2239,2331075443,2939843104,,,12434384940,45174694862,22221613960,13057441660,8078148000,1.73652E+11,73.7149,188.8276,,,1203.7798,1022.3029,157.51,277.8556,270.3163,78.007,4.0664,5.6891,,,10.947,2.596,10.9089,7.4777,2.9008,2.9451,3.9976,8.6867,,,12.6915,1.5949,3.9556,4.4167,5.2866,2.9121
2015/9/16,3.2496,9.9938,,,0,8.2367,0,9.4023,9.5012,10.031,15.8434,4.9035,,,,2.22,,1.5886,4.1526,2.8618,2406826787,3233646054,,,12434384940,48895612377,22221613960,14285139331,8845668000,1.91072E+11,76.1103,207.6987,,,1203.7798,1106.5072,157.51,303.9803,295.9996,85.8319,4.1986,6.2577,,,10.947,2.8098,10.9089,8.1808,3.1764,3.2405,4.1275,9.5548,,,12.6915,1.7263,3.9556,4.8319,5.7889,3.2042
2015/9/17,-10.0143,-0.1122,,,0,-3.9741,0,-4.6961,-5.7484,-3.3835,12.4457,5.2859,,,,2.4087,,2.0915,4.8311,3.3012,2165799784,3230018857,,,12434384940,46952466564,22221613960,13614290247,8337186000,1.84607E+11,68.4884,207.4657,,,1203.7798,1062.5338,157.51,289.705,278.9844,82.9278,3.7781,6.2507,,,10.947,2.6981,10.9089,7.7966,2.9938,3.1309,3.7141,9.5441,,,12.6915,1.6577,3.9556,4.605,5.4562,3.0958
2015/9/18,-6.5978,5.3902,,,0,0.0881,0,0.4509,0.3452,0.6809,7.591,4.266,,,,1.2658,,1.1664,2.9686,1.7601,2022905204,3404124309,,,12434384940,46993810092,22221613960,13675675130,8365968000,1.85864E+11,63.9697,218.6486,,,1203.7798,1063.4694,157.51,291.0112,279.9475,83.4925,3.5288,6.5876,,,10.947,2.7005,10.9089,7.8318,3.0042,3.1522,3.4691,10.0585,,,12.6915,1.6592,3.9556,4.6258,5.475,3.1169
2015/9/21,3.8298,10.016,,,0,5.4252,0,5.8993,9.9771,3.7681,7.3977,5.8792,,,,1.9066,,1.5947,5.6214,2.249,2171233500,3745080820,,,12434384940,49543327648,22221613960,14482447886,9200646000,1.92867E+11,66.4196,240.5484,,,1203.7798,1121.165,157.51,308.179,307.8781,86.6386,3.664,7.2474,,,10.947,2.847,10.9089,8.2938,3.3039,3.271,3.6019,11.066,,,12.6915,1.7492,3.9556,4.8987,6.0212,3.2343
2015/9/22,-1.0656,3.2446,,,0,0.1391,0,0.5147,10.0104,-0.838,6.2474,6.8979,,,,1.9791,,1.6852,8.4404,2.251,2148097405,3866591917,,,12434384940,49612233528,22221613960,14556986673,10121670000,1.91251E+11,65.7118,248.3531,,,1203.7798,1122.7243,157.51,309.7651,338.698,85.9125,3.6249,7.4826,,,10.947,2.851,10.9089,8.3365,3.6346,3.2436,3.5636,11.425,,,12.6915,1.7516,3.9556,4.9239,6.624,3.2072
2015/9/23,6.0481,0.0938,,,0,0.2222,0,-0.994,10.0474,-3.0047,10.0551,5.6445,,,,1.7521,,1.2072,11.8138,1.4985,2278015475,3870219114,,,12434384940,49722482936,22221613960,14412293733,11138634000,1.85505E+11,69.6861,248.5861,,,1203.7798,1125.2193,157.51,306.6861,372.7283,83.3311,3.8442,7.4896,,,10.947,2.8573,10.9089,8.2536,3.9998,3.1461,3.7791,11.4357,,,12.6915,1.7555,3.9556,4.875,7.2895,3.1109
2015/9/24,1.1719,9.5595,,,0,1.4412,0,1.369,9.9914,0.9681,6.757,6.7268,,,,1.5242,,1.0251,6.2211,1.2388,2304710969,4240193199,,,12434384940,50439104087,22221613960,14609602287,12251538000,1.873E+11,70.5028,272.3497,,,1203.7798,1141.4364,157.51,310.8847,409.969,84.1378,3.8892,8.2056,,,10.947,2.8985,10.9089,8.3666,4.3995,3.1766,3.8234,12.5289,,,12.6915,1.7808,3.9556,4.9417,8.0179,3.141
2015/9/25,-5.4826,-8.2549,,,0,-0.6831,0,-0.8403,-3.8371,-2.1093,4.8768,6.2876,,,,2.3837,,1.7474,16.1532,1.5885,2178352298,3890168697,,,12434384940,50094574687,22221613960,14486832520,11781432000,1.8335E+11,66.6374,249.8675,,,1203.7798,1133.6397,157.51,308.2723,394.238,82.3631,3.676,7.5282,,,10.947,2.8787,10.9089,8.2963,4.2307,3.1096,3.6138,11.4947,,,12.6915,1.7686,3.9556,4.9002,7.7102,3.0747
2015/9/28,4.5752,7.2261,,,0,-1.1004,0,-0.3329,0.57,-0.6856,3.4155,4.162,,,,1.119,,0.8085,9.2136,1.0475,2278015475,4171276458,,,12434384940,49543327648,22221613960,14438601540,11848590000,1.82093E+11,69.6861,267.9232,,,1203.7798,1121.165,157.51,307.2459,396.4853,81.7984,3.8442,8.0722,,,10.947,2.847,10.9089,8.2687,4.2548,3.0883,3.7791,12.3253,,,12.6915,1.7492,3.9556,4.8839,7.7542,3.0536
2015/9/29,-5.9375,-3.5217,,,0,-4.3672,0,-3.4315,-7.9352,-3.8462,4.8258,3.4555,,,,1.0587,,0.8288,8.0447,1.1122,2142758306,4024374983,,,12434384940,47379683019,22221613960,13943137837,10908378000,1.75089E+11,65.5485,258.4876,,,1203.7798,1072.2017,157.51,296.7027,365.0233,78.6523,3.6159,7.7879,,,10.947,2.7227,10.9089,7.985,3.9171,2.9695,3.5547,11.8912,,,12.6915,1.6728,3.9556,4.7163,7.1389,2.9362
2015/9/30,1.7442,-0.0451,,,0,2.8505,0,2.8616,3.3421,2.6667,3.8115,4.4699,,,,1.2687,,1.1134,9.2928,1.2697,2180131998,4022561384,,,12434384940,48730238265,22221613960,14342139580,11272950000,1.79758E+11,66.6918,258.3711,,,1203.7798,1102.7648,157.51,305.1933,377.2229,80.7497,3.679,7.7844,,,10.947,2.8003,10.9089,8.2135,4.0481,3.0487,3.6167,11.8859,,,12.6915,1.7205,3.9556,4.8512,7.3774,3.0145
2015/10/8,3.1837,5.6357,,,0,4.9208,0,6.9092,2.7234,3.0969,4.6255,4.1615,,,,1.6803,,1.4282,7.4584,1.5831,2249540282,4249261192,,,12434384940,51128162886,22221613960,15333066986,11579958000,1.85325E+11,68.8151,272.9322,,,1203.7798,1157.0298,157.51,326.2797,387.4962,83.2505,3.7961,8.2231,,,10.947,2.9381,10.9089,8.7809,4.1583,3.1431,3.7318,12.5557,,,12.6915,1.8051,3.9556,5.1864,7.5784,3.1079
2015/10/9,4.3513,1.067,,,0,0.4043,0,1.487,0.6628,1.0659,6.5617,5.4951,,,,1.5448,,1.3571,8.3232,1.5782,2347423759,4294601153,,,12434384940,51334880526,22221613960,15561067982,11656710000,1.873E+11,71.8094,275.8444,,,1203.7798,1161.7078,157.51,331.1314,390.0645,84.1378,3.9613,8.3109,,,10.947,2.95,10.9089,8.9115,4.1859,3.1766,3.8942,12.6897,,,12.6915,1.8124,3.9556,5.2635,7.6286,3.141
2015/10/12,4.3973,4.5608,,,0,2.5772,0,5.3818,10.0412,9.9712,8.9626,4.7902,,,,4.6519,,1.7004,10.0469,2.884,2450646335,4490469787,,,12434384940,52657873420,22221613960,16398533180,12827178000,2.05977E+11,74.967,288.4251,,,1203.7798,1191.6471,157.51,348.9523,429.2315,92.5274,4.1355,8.6899,,,10.947,3.026,10.9089,9.3911,4.6062,3.4933,4.0655,13.2685,,,12.6915,1.8591,3.9556,5.5468,8.3946,3.4542
2015/10/13,-0.9441,7.2294,,,0,1.5441,0,3.9305,1.8699,-0.1744,5.2138,5.4706,,,,2.9376,,1.8507,10.9626,2.8781,2427510241,4815103911,,,12434384940,53470962802,22221613960,17043074457,13067028000,2.05617E+11,74.2593,309.2765,,,1203.7798,1210.0473,157.51,362.6678,437.2575,92.3661,4.0964,9.3181,,,10.947,3.0727,10.9089,9.7602,4.6923,3.4872,4.0271,14.2277,,,12.6915,1.8879,3.9556,5.7648,8.5516,3.4482
2015/10/14,9.9707,-3.8041,,,0,-3.1959,0,-3.8847,-4.9192,-3.2314,11.4561,6.83,,,,2.0198,,1.4671,7.7401,2.091,2669549385,4631930467,,,12434384940,51762096981,22221613960,16380994641,12424230000,1.98973E+11,81.6634,297.5112,,,1203.7798,1171.3757,157.51,348.579,415.7478,89.3813,4.5049,8.9637,,,10.947,2.9745,10.9089,9.3811,4.4615,3.3745,4.4286,13.6865,,,12.6915,1.8275,3.9556,5.5409,8.1309,3.3367
2015/10/15,3.2,7.6742,,,0,3.5676,0,4.1488,3.166,2.8881,10.5001,4.5673,,,,2.1649,,1.6741,6.803,2.5441,2754974965,4987395765,,,12434384940,53608774562,22221613960,17060612995,12817584000,2.0472E+11,84.2767,320.3429,,,1203.7798,1213.166,157.51,363.041,428.9104,91.9627,4.649,9.6515,,,10.947,3.0806,10.9089,9.7703,4.6027,3.472,4.5703,14.7368,,,12.6915,1.8927,3.9556,5.7708,8.3883,3.4331
2015/10/16,9.9483,0.5818,,,0,4.5501,0,2.8013,3.518,1.0526,11.0407,4.6804,,,,3.8521,,2.1324,10.1589,3.35,3029048702,5016413340,,,12434384940,56048042711,22221613960,17538538160,13268502000,2.06874E+11,92.6608,322.2068,,,1203.7798,1268.3666,157.51,373.211,443.9994,92.9307,5.1115,9.7077,,,10.947,3.2208,10.9089,10.044,4.7647,3.5086,5.025,14.8225,,,12.6915,1.9788,3.9556,5.9324,8.6834,3.4692
2015/10/19,-2.4677,-2.3861,,,0,-1.7703,0,-2.925,0.94,-1.6493,10.1726,5.0369,,,,2.937,,1.6049,9.031,2.3968,2954301319,4896715842,,,12434384940,55055798040,22221613960,17025535919,13393224000,2.03463E+11,90.3742,314.5185,,,1203.7798,1245.9121,157.51,362.2945,448.1729,91.398,4.9854,9.4761,,,10.947,3.1638,10.9089,9.7502,4.8094,3.4507,4.901,14.4688,,,12.6915,1.9438,3.9556,5.7589,8.765,3.412
2015/10/20,4.0361,1.8148,,,0,1.5019,0,0.7468,1.1461,2.9126,8.5668,3.5043,,,,2.6768,,1.5442,7.5523,2.7754,3073541192,4985582167,,,12434384940,55882668599,22221613960,17152690320,13546728000,2.09389E+11,94.0218,320.2264,,,1203.7798,1264.6242,157.51,365.0003,453.3095,94.0601,5.1866,9.648,,,10.947,3.2113,10.9089,9.823,4.8646,3.5512,5.0988,14.7314,,,12.6915,1.973,3.9556,5.8019,8.8655,3.5114
2015/10/21,-7.0064,-10.0036,,,0,-9.1985,0,-8.41,-9.9858,-7.2899,8.8119,7.4619,,,,3.1538,,1.9203,7.4085,3.9072,2858197542,4486842590,,,12434384940,50742289958,22221613960,15710145557,12193974000,1.94124E+11,87.4343,288.1922,,,1203.7798,1148.2975,157.51,334.3037,408.0428,87.2032,4.8232,8.6829,,,10.947,2.9159,10.9089,8.9969,4.3788,3.2923,4.7416,13.2577,,,12.6915,1.7915,3.9556,5.314,7.9802,3.2554
2015/10/22,10.0249,3.7995,,,0,3.8294,-10.0047,3.6562,6.0582,2.4052,11.2312,4.8141,,,,1.9823,11.7403,1.5397,8.1681,2.1611,3144729176,4657320845,,,12434384940,52685435772,19998403880,16284532682,12932712000,1.98793E+11,96.1995,299.1421,,,1203.7798,1192.2709,141.7516,346.5264,432.7629,89.3006,5.3068,9.0128,,,10.947,3.0276,9.8175,9.3258,4.6441,3.3715,5.2169,13.7615,,,12.6915,1.8601,3.5599,5.5082,8.4637,3.3337
2015/10/23,10.017,4.4782,,,0,1.1248,9.9895,0.8885,-0.8902,0.542,5.4284,4.9306,,,,2.0309,12.228,1.2093,6.6028,1.9471,3459736003,4865884668,,,12434384940,53278026339,21996146900,16429225621,12817584000,1.99871E+11,105.8358,312.5382,,,1203.7798,1205.6812,155.9119,349.6054,428.9104,89.7847,5.8383,9.4164,,,10.947,3.0616,10.7982,9.4087,4.6027,3.3898,5.7395,14.3777,,,12.6915,1.881,3.9155,5.5572,8.3883,3.3518
2015/10/26,2.2634,4.6962,,,0,0.5949,-4.8629,2.0817,4.4162,-0.2695,17.5953,5.764,,,,2.4148,16.9833,1.6467,8.1349,1.9791,3538042785,5094398074,,,12434384940,53594993386,20926489220,16771227116,13383630000,1.99332E+11,108.2313,327.2157,,,1203.7798,1212.8542,148.33,356.883,447.8518,89.5426,5.9705,9.8586,,,10.947,3.0798,10.2731,9.6045,4.806,3.3806,5.8694,15.053,,,12.6915,1.8922,3.7251,5.6729,8.7587,3.3428
2015/10/27,10.0101,5.874,,,0,8.3569,0.5262,10.0131,10.0358,8.2883,12.3123,7.4788,,,,5.3463,7.8003,4.8562,12.6205,5.5194,3892203003,5393641820,,,12434384940,58073875580,21036601040,18450542144,14726790000,2.15853E+11,119.0653,346.4363,,,1203.7798,1314.2112,149.1105,392.6179,492.7975,96.9642,6.5681,10.4377,,,10.947,3.3372,10.3271,10.5663,5.2883,3.6608,6.4569,15.9372,,,12.6915,2.0504,3.7447,6.2409,9.6378,3.6198
2015/10/28,-1.326,-2.9254,,,0,-6.3835,-2.9661,0.903,-5.798,-6.3228,12.5697,4.8308,,,,3.6207,5.5141,6.0573,13.8752,3.7971,3840591715,5235858754,,,12434384940,54366739241,20412634060,18617158257,13872924000,2.02205E+11,117.4865,336.3018,,,1203.7798,1230.3188,144.6877,396.1634,464.2249,90.8334,6.481,10.1324,,,10.947,3.1242,10.0208,10.6617,4.9817,3.4294,6.3713,15.4709,,,12.6915,1.9195,3.6336,6.2973,9.079,3.3909
2015/10/29,2.4096,0.1732,,,0,-0.9886,-3.6733,-0.5417,0.5533,-0.0888,8.736,4.9159,,,,2.2497,5.6773,3.3156,8.7762,1.8204,3933136094,5244926746,,,12434384940,53829273378,19662825000,18516311662,13949676000,2.02026E+11,120.3175,336.8843,,,1203.7798,1218.1559,139.373,394.0175,466.7932,90.7527,6.6372,10.1499,,,10.947,3.0933,9.6527,10.6039,5.0093,3.4263,6.5248,15.4977,,,12.6915,1.9005,3.5001,6.2631,9.1292,3.3879
2015/10/30,-7.1041,0.2075,,,0,-1.3313,1.9467,-4.7596,-3.7827,-1.6889,9.3424,3.4646,,,,1.4941,5.3791,2.3633,5.2803,1.3733,3653723258,5255808337,,,12434384940,53112652227,20045594660,17635000120,13422006000,1.98614E+11,111.77,337.5832,,,1203.7798,1201.9388,142.0861,375.2636,449.136,89.22,6.1657,10.171,,,10.947,3.0521,9.8406,10.0992,4.8198,3.3685,6.0613,15.5299,,,12.6915,1.8752,3.5683,5.965,8.7839,3.3307
2015/11/2,-5.3093,-4.0373,,,0,-2.3612,1.2032,-5.4948,-3.2881,-5.0633,7.8855,4.2381,,,,1.4077,3.8962,2.1439,4.0996,1.7993,3459736003,5043617317,,,12434384940,51858565213,20286791980,16665995887,12980682000,1.88557E+11,105.8358,323.9541,,,1203.7798,1173.5588,143.7957,354.6437,434.3681,84.7025,5.8383,9.7603,,,10.947,2.9801,9.9591,9.5443,4.6613,3.1979,5.7395,14.9029,,,12.6915,1.8309,3.6112,5.6373,8.495,3.1621
2015/11/3,3.6523,-3.1643,,,0,0.6112,-2.1453,1.2628,-1.5521,-0.2857,7.2931,3.8694,,,,1.1208,2.1962,1.2262,3.5539,0.9459,3586094674,4884020653,,,12434384940,52175532260,19851588120,16876458344,12779208000,1.88019E+11,109.7012,313.7031,,,1203.7798,1180.7318,140.7109,359.1223,427.6263,84.4605,6.0516,9.4515,,,10.947,2.9983,9.7454,9.6648,4.589,3.1888,5.9491,14.4313,,,12.6915,1.8421,3.5337,5.7085,8.3632,3.153
2015/11/4,6.9975,9.9889,,,0,4.7544,4.8336,4.3388,5.7808,4.5845,7.4936,5.2223,,,,2.1132,2.9933,1.5412,5.4544,1.6611,3837032316,5371878639,,,12434384940,54656143937,20811133980,17608692313,13517946000,1.96639E+11,117.3776,345.0385,,,1203.7798,1236.868,147.5123,374.7038,452.3464,88.3326,6.475,10.3956,,,10.947,3.1408,10.2165,10.0841,4.8542,3.335,6.3654,15.8729,,,12.6915,1.9297,3.7045,5.9561,8.8467,3.2976
2015/11/5,-4.3135,-1.3167,,,0,0.4539,1.8141,2.8635,0.8517,2.7397,7.3349,5.7853,,,,4.5253,4.1106,2.7067,8.2367,3.8469,3671520254,5301148299,,,12434384940,54904205104,21188660220,18112925285,13633074000,2.02026E+11,112.3144,340.4954,,,1203.7798,1242.4816,150.1883,385.4336,456.1989,90.7527,6.1957,10.2587,,,10.947,3.1551,10.4018,10.3729,4.8956,3.4263,6.0908,15.6639,,,12.6915,1.9385,3.7717,6.1267,8.922,3.3879
2015/11/6,0.824,5.987,,,0,2.4347,0.1237,1.3072,1.0556,1.1556,7.1055,5.9207,,,,3.0422,2.6415,2.7161,7.3133,2.7773,3701775147,5618528029,,,12434384940,56240979174,21214877320,18349695550,13776984000,2.0436E+11,113.24,360.8809,,,1203.7798,1272.7328,150.3741,390.472,461.0145,91.8014,6.2468,10.8729,,,10.947,3.2319,10.4147,10.5085,4.9472,3.4659,6.141,16.6017,,,12.6915,1.9857,3.7764,6.2068,9.0162,3.4271
2015/11/9,7.2115,3.6798,,,0,1.5927,3.7815,-0.4301,0.5571,2.4605,11.0419,5.2858,,,,4.0995,4.2443,3.6541,7.4153,4.2522,3968730086,5825278254,,,12434384940,57136755613,22017120580,18270772128,13853736000,2.09389E+11,121.4063,374.1606,,,1203.7798,1293.0042,156.0605,388.7925,463.5828,94.0601,6.6973,11.273,,,10.947,3.2834,10.8085,10.4633,4.9748,3.5512,6.5839,17.2126,,,12.6915,2.0173,3.9192,6.1801,9.0664,3.5114
2015/11/10,2.2422,0.7161,,,0,-1.013,-3.0245,-1.4639,-0.6925,0,9.5427,3.7941,,,,2.7337,2.8259,2.1895,5.7455,2.8281,4057715065,5866991018,,,12434384940,56557946222,21351206240,18003309421,13757796000,2.09389E+11,124.1284,376.8398,,,1203.7798,1279.9057,151.3404,383.1011,460.3724,94.0601,6.8474,11.3537,,,10.947,3.2501,10.4816,10.3101,4.9404,3.5512,6.7315,17.3358,,,12.6915,1.9968,3.8007,6.0896,9.0036,3.5114
2015/11/11,-0.9649,0.7728,,,0,0.0975,0.9086,0.3897,1.3947,0.4288,4.3966,3.4368,,,,2.056,1.9677,1.7125,5.3505,2.0581,4018561674,5912330980,,,12434384940,56613070926,21545212780,18073463574,13949676000,2.10286E+11,122.9307,379.752,,,1203.7798,1281.1532,152.7156,384.5939,466.7932,94.4635,6.7814,11.4415,,,10.947,3.2533,10.5768,10.3503,5.0093,3.5664,6.6665,17.4698,,,12.6915,1.9988,3.8352,6.1133,9.1292,3.5265
2015/11/12,6.2888,-1.227,,,0,-1.5336,-2.6771,-0.558,0.7565,-1.7079,9.6101,4.238,,,,2.3952,2.1959,1.815,7.4785,1.9867,4271279016,5839787041,,,12434384940,55744856839,20968436580,17972616979,14055210000,2.06695E+11,130.6615,375.0925,,,1203.7798,1261.5055,148.6273,382.4479,470.3247,92.8501,7.2078,11.3011,,,10.947,3.2034,10.2937,10.2926,5.0472,3.5055,7.0858,17.2554,,,12.6915,1.9681,3.7325,6.0792,9.1983,3.4662
2015/11/13,0,-4.6273,,,0,-3.3869,1.7004,-4.2205,-5.256,-4.344,7.4035,3.4712,,,,2.1358,2.4009,1.5071,5.7472,2.2091,4271279016,5569560871,,,12434384940,53856835730,21324989140,17214075204,13316472000,1.97716E+11,130.6615,357.7357,,,1203.7798,1218.7796,151.1546,366.3066,445.6046,88.8166,7.2078,10.7781,,,10.947,3.0949,10.4687,9.8582,4.7819,3.3532,7.0858,16.457,,,12.6915,1.9015,3.796,5.8227,8.7148,3.3156
2015/11/16,10,9.9967,,,0,0.9468,1.7458,1.299,0.7925,1.1807,7.0721,4.2604,,,,1.2666,2.1964,0.9012,3.1737,1.2314,4698406918,6126335598,,,12434384940,54366739241,21697271960,17437691566,13422006000,2.00051E+11,143.7276,393.4976,,,1203.7798,1230.3188,153.7934,371.065,449.136,89.8653,7.9286,11.8556,,,10.947,3.1242,10.6515,9.9862,4.8198,3.3928,7.7944,18.1021,,,12.6915,1.9195,3.8623,5.8983,8.7839,3.3548
2015/11/17,0.8333,1.8354,,,0,-0.6084,-1.6191,0.5783,2.6447,0.1795,8.9131,4.8313,,,,2.2595,2.8413,1.7118,6.8592,1.9091,4737560309,6238778702,,,12434384940,54035991018,21345962820,17538538160,13776984000,2.0041E+11,144.9254,400.7199,,,1203.7798,1222.8339,151.3033,373.211,461.0145,90.0267,7.9947,12.0732,,,10.947,3.1052,10.479,10.044,4.9472,3.3989,7.8593,18.4344,,,12.6915,1.9078,3.7997,5.9324,9.0162,3.3608
