ÈÕÆÚ,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH
2014/10/27,0.611,-0.6378,0,,,0.7429,0,2.0016,-0.1106,-4.1193,6.3189,,1.2211,4.2032,,,,1.0092,,2.2874,5.352,4.093,2.8644,,2821692432,13006906071,15137870227,,,7097996001,21528120600,5056487119,2977434666,10435878000,6463272451,,28.7147,106.7542,51.1912,,,-42.6729,939.5462,103.918,639.3412,42.9675,126.2557,,3.0468,9.0431,3.6575,,,7.6841,10.2795,12.6694,4.9211,5.0584,7.6787,,5.2576,27.565,9.9174,,,4.0725,20.4699,10.8674,3.6849,3.4675,5.788,
2014/10/28,4.1161,2.8883,0,,,4.1593,0,3.977,4.8726,10,8.143,,2.983,6.7908,,,,1.882,,3.7876,6.1312,6.1914,2.856,,2937834968,13382586926,15137870227,,,7393222383,21528120600,5257582368,3122514538,11479465800,6989575305,,29.8966,109.8376,51.1912,,,-44.4478,939.5462,108.0508,670.4941,47.2643,136.5366,,3.1722,9.3043,3.6575,,,8.0037,10.2795,13.1733,5.1609,5.5642,8.304,,5.4741,28.3611,9.9174,,,4.2419,20.4699,11.2996,3.8644,3.8142,6.2593,
2014/10/29,1.4258,-1.5596,0,,,0.3115,0,0,1.056,4.6465,1.4473,,3.1758,11.1462,,,,2.4863,,4.1012,5.5747,11.1158,3.3928,,2979722440,13173875340,15137870227,,,7416254228,21528120600,5257582368,3155487237,12012855120,7090734815,,30.3229,108.1246,51.1912,,,-44.5863,939.5462,108.0508,677.5743,49.4604,138.5127,,3.2174,9.1592,3.6575,,,8.0286,10.2795,13.1733,5.2154,5.8227,8.4242,,5.5521,27.9188,9.9174,,,4.2551,20.4699,11.2996,3.9052,3.9915,6.3499,
2014/10/30,-1.0224,-3.0418,0,,,-4.3196,0,-3.1203,-2.7168,-0.9009,-0.3856,,2.5277,7.2179,,,,1.6984,,3.3961,4.3783,5.7206,1.321,,2949258824,12773149094,15137870227,,,7095902197,21528120600,5093530981,3069758221,11904631200,7063394407,,30.0129,104.8356,51.1912,,,-42.6604,939.5462,104.6793,659.1658,49.0148,137.9786,,3.1845,8.8806,3.6575,,,7.6818,10.2795,12.7622,5.0737,5.7703,8.3917,,5.4953,27.0696,9.9174,,,4.0713,20.4699,10.947,3.7991,3.9555,6.3254,
2014/10/31,-0.0646,0.915,0,,,1.3278,6.6759,-0.1299,4.9409,-2.013,-2.4579,,2.0345,3.0068,,,,1.057,7.6183,2.1652,5.3087,3.8065,2.0753,,2947354848,12890027582,15137870227,,,7190123382,22965314400,5086916006,3221432634,11664992520,6889782816,,29.9935,105.7949,51.1912,,,-43.2268,1002.2693,104.5434,691.7346,48.0282,134.5873,,3.1825,8.9618,3.6575,,,7.7838,10.9657,12.7457,5.3244,5.6541,8.1854,,5.4918,27.3173,9.9174,,,4.1254,21.8364,10.9328,3.9868,3.8759,6.1699,
2014/11/3,-0.1938,-0.7772,0,,,0.6115,-2.3671,0.2601,2.2518,1.2591,2.9365,,2.2711,3.5192,,,,0.8007,3.2377,2.329,3.9267,3.3941,1.7597,,2941642920,12789846021,15137870227,,,7234093269,22421712600,5100145956,3293972570,11811867840,7092101835,,29.9354,104.9726,51.1912,,,-43.4912,978.545,104.8153,707.3111,48.6329,138.5394,,3.1763,8.8922,3.6575,,,7.8314,10.7062,12.7788,5.4443,5.7253,8.4258,,5.4811,27.105,9.9174,,,4.1506,21.3195,10.9612,4.0766,3.9247,6.3511,
2014/11/4,-0.1294,-4.6997,0,,,-4.1679,-3.5536,2.8275,-3.003,-2.2906,9.387,,1.8398,6.2125,,,,1.3721,3.0942,3.5778,2.3927,3.0719,3.0138,,2937834968,12188756652,15137870227,,,6932585474,21624926400,5244352418,3195054475,11541308040,7757840770,,29.8966,100.0392,51.1912,,,-41.6785,943.7711,107.7789,686.0705,47.5189,151.5442,,3.1722,8.4743,3.6575,,,7.505,10.3257,13.1401,5.2808,5.5942,9.2167,,5.4741,25.8311,9.9174,,,3.9776,20.5619,11.2711,3.9542,3.8348,6.9473,
2014/11/5,-1.9443,0.8904,0,,,-3.7149,2.8926,-0.7568,1.2384,-3.0141,-2.696,,2.2227,2.2317,,,,1.2837,3.268,3.1236,2.2895,4.185,2.0973,,2880715688,12297286677,15137870227,,,6675047566,22250440800,5204662566,3234621713,11193445440,7548686649,,29.3154,100.93,51.1912,,,-40.1302,971.0703,106.9633,694.5667,46.0867,147.4585,,3.1105,8.5497,3.6575,,,7.2262,10.6244,13.0407,5.3462,5.4256,8.9682,,5.3676,26.0611,9.9174,,,3.8298,21.1567,11.1858,4.0032,3.7192,6.76,
2014/11/6,0.3966,1.1541,0,,,2.2898,-3.2798,0.5084,0.4077,2.8315,-1.9015,,1.4226,2.6148,,,,0.819,2.8564,2.4008,1.9557,3.7696,1.6485,,2892139544,12439210555,15137870227,,,6827895268,21520674000,5231122467,3247810792,11510386920,7405149507,,29.4316,102.0948,51.1912,,,-41.0491,939.2212,107.507,697.3988,47.3916,144.6546,,3.1229,8.6484,3.6575,,,7.3917,10.2759,13.107,5.368,5.5792,8.7977,,5.3889,26.3619,9.9174,,,3.9175,20.4628,11.2427,4.0195,3.8245,6.6315,
2014/11/7,-1.9092,-2.8188,0,,,-3.9865,-1.2111,-0.784,-3.4518,-1.8133,-1.5691,,2.0732,2.6632,,,,1.3701,2.0742,3.7188,2.3085,4.1756,1.3861,,2836924240,12088575090,15137870227,,,6555700731,21260043000,5190109620,3135703618,11301669360,7288952773,,28.8697,99.217,51.1912,,,-39.4127,927.8466,106.6642,673.3261,46.5322,142.3848,,3.0632,8.4046,3.6575,,,7.097,10.1515,13.0042,5.1827,5.478,8.6597,,5.286,25.6188,9.9174,,,3.7614,20.215,11.1546,3.8807,3.7552,6.5274,
2014/11/10,1.2752,-2.6243,0,,,-2.7787,-1.7163,-0.5863,1.0515,-0.6156,-3.4321,,1.6775,3.4748,,,,2.0568,2.7742,2.851,1.3136,2.2991,2.116,,2873099784,11771333479,15137870227,,,6373539772,20895159600,5159680734,3168676316,11232096840,7038788040,,29.2379,96.6132,51.1912,,,-38.3175,911.9221,106.0388,680.4063,46.2458,137.498,,3.1023,8.1841,3.6575,,,6.8998,9.9773,12.928,5.2372,5.4443,8.3625,,5.3534,24.9465,9.9174,,,3.6568,19.868,11.0892,3.9216,3.7321,6.3034,
2014/11/11,-3.3797,-2.1277,0,,,-4.7635,-7.484,-4.5385,-3.8502,-3.097,-6.778,,2.5417,3.8159,,,,1.4231,4.1019,3.0085,2.375,2.8311,3.056,,2775997008,11520879575,15137870227,,,6069938173,19331373600,4925510608,3046677332,10884234240,6561697920,,28.2497,94.5576,51.1912,,,-36.4923,843.6742,101.2263,654.2096,44.8135,128.1783,,2.9974,8.0099,3.6575,,,6.5712,9.2306,12.3412,5.0356,5.2757,7.7956,,5.1725,24.4157,9.9174,,,3.4826,18.3811,10.5859,3.7706,3.6165,5.8761,
2014/11/12,1.3032,1.3043,5.2569,,,3.139,0.3082,0.967,0.5411,2.4148,2.5208,,1.2319,2.0074,7.1097,,,1.1369,2.0918,1.0198,1.5941,3.0238,1.3979,,2812172552,11671151917,15933648351,,,6260474349,19390946400,4973138431,3063163681,11147063760,6727107388,,28.6178,95.791,53.8822,,,-37.6378,846.2741,102.2051,657.7497,45.8957,131.4095,,3.0365,8.1144,3.8498,,,6.7774,9.259,12.4606,5.0628,5.4031,7.9922,,5.2399,24.7342,10.4387,,,3.592,18.4377,10.6883,3.791,3.7038,6.0243,
2014/11/13,-2.5728,-5.3648,-2.0431,,,-5.9197,-6.874,-4.1766,-1.6146,-2.7739,-2.154,,3.296,2.4059,3.6663,,,1.1048,3.5317,2.6798,1.1884,2.2262,1.6333,,2739821464,11045017158,15608102755,,,5889871018,18058005000,4765428206,3013704634,10837852560,6582203226,,27.8816,90.652,52.7813,,,-35.4097,788.1009,97.9364,647.1294,44.6226,128.5789,,2.9584,7.6791,3.7712,,,6.3762,8.6225,11.9402,4.9811,5.2532,7.82,,5.1051,23.4072,10.2254,,,3.3793,17.1703,10.2418,3.7298,3.6011,5.8945,
2014/11/14,-0.6254,0.1512,2.3175,,,0.6043,1.8969,-0.6663,0.7659,1.9258,-3.2814,,1.2573,1.5336,2.9713,,,0.6343,2.746,1.2558,1.3404,2.454,1.696,,2722685680,11061714085,15969820084,,,5925465688,18400548600,4733676325,3036785523,11046570120,6366214003,,27.7072,90.789,54.0045,,,-35.6237,803.0504,97.2838,652.0856,45.4819,124.3597,,2.9399,7.6907,3.8586,,,6.4148,8.7861,11.8606,5.0192,5.3544,7.5634,,5.0732,23.4426,10.4624,,,3.3998,17.496,10.1736,3.7583,3.6704,5.7011,
2014/11/17,2.3776,4.0755,2.5481,,,2.9682,4.7754,0.6428,1.5201,3.359,1.7393,,1.6476,3.1872,3.5587,,,0.7657,3.4427,1.4343,1.1023,3.7098,1.9451,,2787420864,11512531111,16376752080,,,6101345235,19279247400,4764105211,3082947300,11417623560,6476942655,,28.366,94.4891,55.3806,,,-36.6811,841.3992,97.9092,661.9978,47.0097,126.5227,,3.0098,8.0041,3.9569,,,6.6052,9.2057,11.9368,5.0955,5.5342,7.695,,5.1938,24.398,10.729,,,3.5007,18.3315,10.239,3.8155,3.7937,5.8002,
2014/11/18,-0.2049,0.145,-1.1596,,,-0.4804,0.2317,1.8051,0.7487,-1.2187,0.6543,,0.9848,1.6028,2.5198,,,0.594,2.349,1.533,1.3315,1.9884,1.8445,,2781708936,11529228038,16186850482,,,6072031977,19323927000,4850099890,3106028189,11278478520,6519320288,,28.3078,94.6261,54.7384,,,-36.5049,843.3492,99.6765,666.954,46.4368,127.3505,,3.0036,8.0157,3.911,,,6.5734,9.227,12.1523,5.1337,5.4668,7.7453,,5.1831,24.4334,10.6046,,,3.4838,18.374,10.4238,3.844,3.7475,5.8382,
2014/11/19,0.4107,2.6068,-0.6145,,,1.1724,-0.3854,-0.6819,0.9554,2.3304,4.1518,,1.1445,3.0281,2.1755,,,0.9749,2.2175,1.2995,1.064,3.2869,1.7931,,2793132792,11829772723,16087378216,,,6143221317,19249461000,4817025013,3135703618,11541308040,6789990327,,28.4241,97.0928,54.4021,,,-36.9329,840.0993,98.9967,673.3261,47.5189,132.6379,,3.016,8.2247,3.887,,,6.6505,9.1915,12.0694,5.1827,5.5942,8.0669,,5.2044,25.0703,10.5394,,,3.5247,18.3032,10.3527,3.8807,3.8348,6.0806,
2014/11/20,-0.9543,0,1.1804,,,-1.4997,-2.5145,-1.538,-0.9464,-0.2679,-1.671,,1.085,2.6471,2.0231,,,0.5106,1.4418,1.7308,0.9504,2.9204,1.1424,,2766477128,11829772723,16277279814,,,6051093936,18765432000,4742937290,3106028189,11510386920,6676527634,,28.1528,97.0928,55.0442,,,-36.379,818.9749,97.4741,666.954,47.3916,130.4215,,2.9872,8.2247,3.9328,,,6.5508,8.9603,11.8838,5.1337,5.5792,7.9321,,5.1548,25.0703,10.6638,,,3.4718,17.843,10.1935,3.844,3.8245,5.979,
2014/11/21,0.8259,3.0346,-0.8333,,,1.6263,0.3175,2.3989,9.9788,-0.6716,1.2899,,1.5644,3.5203,1.652,,,0.5234,1.2193,2.1296,3.7534,1.9032,1.3709,,2789324840,12188756652,16141635816,,,6149502730,18825004800,4856714865,3415971554,11433084120,6762649919,,28.3853,100.0392,54.5855,,,-36.9706,821.5748,99.8124,733.5078,47.0733,132.1038,,3.0118,8.4743,3.9001,,,6.6573,8.9888,12.1689,5.6459,5.5417,8.0344,,5.1973,25.8311,10.575,,,3.5283,17.8996,10.438,4.2276,3.7988,6.0561,
2014/11/24,1.2287,-1.7123,0.4482,,,-1.2598,1.8592,1.3075,6.3707,0.0676,1.3544,,2.0228,2.5018,2.8613,,,0.7175,2.1827,1.6185,6.8571,2.852,1.6803,,2823596408,11980045065,16213979281,,,6072031977,19174995000,4920218628,3633591364,11440814400,6854240286,,28.7341,98.3262,54.8302,,,-36.5049,836.8494,101.1175,780.237,47.1051,133.893,,3.0488,8.3292,3.9175,,,6.5734,9.1559,12.328,6.0056,5.5455,8.1432,,5.2612,25.3888,10.6224,,,3.4838,18.2324,10.5745,4.4969,3.8014,6.1381,
2014/11/25,2.2927,2.3693,4.2945,,,-1.4138,4.1165,3.3342,6.8966,1.4189,3.3905,,2.6682,2.2976,4.9859,,,1.1675,3.4355,2.9122,6.7144,4.005,1.9266,,2888331592,12263892823,16910285140,,,5986186008,19964334600,5084270016,3884183872,11603150280,7086633754,,29.3929,100.6559,57.1849,,,-35.9888,871.2983,104.489,834.0465,47.7735,138.4326,,3.1187,8.5265,4.0858,,,6.4805,9.5328,12.739,6.4198,5.6241,8.4193,,5.3818,25.9903,11.0786,,,3.4346,18.9829,10.9271,4.8071,3.8553,6.3462,
2014/11/26,0.1978,1.4295,0,,,2.7982,-0.4103,-0.6245,-0.8489,1.1992,0.7523,,2.0672,2.4269,3.3423,,,1.8135,3.0597,1.6634,3.319,3.7624,1.5749,,2894043520,12439210555,16910285140,,,6153690338,19882422000,5052518134,3851211173,11742295320,7139947549,,29.451,102.0948,57.1849,,,-36.9958,867.7234,103.8365,826.9663,48.3464,139.4741,,3.1249,8.6484,4.0858,,,6.6618,9.4937,12.6595,6.3653,5.6916,8.4826,,5.3925,26.3619,11.0786,,,3.5307,18.9051,10.8589,4.7663,3.9016,6.394,
2014/11/27,0.2632,-1.6107,1.6043,,,2.688,0.3745,1.5449,-1.5411,-1.58,-0.2872,,2.3027,3.1022,3.9262,,,1.9468,2.6964,1.9972,3.0603,3.2011,1.4919,,2901659424,12238847432,17181573137,,,6319100864,19956888000,5130574843,3791860316,11556768600,7119442243,,29.5285,100.4503,58.1023,,,-37.9902,870.9733,105.4406,814.2219,47.5826,139.0735,,3.1331,8.5091,4.1513,,,6.8409,9.5292,12.8551,6.2672,5.6017,8.4583,,5.4066,25.9373,11.2563,,,3.6256,18.9759,11.0266,4.6928,3.8399,6.3756,
2014/11/28,-0.853,-4.2974,-1.0526,,,-1.4579,-1.8284,-1.8824,1.4783,-1.1371,-5.9716,,2.1784,3.0629,3.0462,,,1.1084,2.6707,1.931,2.6963,3.0431,2.6552,,2876907736,11712894234,17000714472,,,6226973483,19592004600,5033996203,3847913903,11425353840,6694298899,,29.2766,96.1336,57.4907,,,-37.4364,855.0488,103.4558,826.2583,47.0415,130.7686,,3.1064,8.1434,4.1076,,,6.7412,9.355,12.6131,6.3598,5.538,7.9532,,5.3605,24.8226,11.1378,,,3.5727,18.6289,10.8191,4.7622,3.7963,5.9949,
2014/12/1,-2.912,-3.4925,-2.3404,,,-0.7061,-4.371,-2.6807,-3.0848,-3.3153,-5.4932,,2.1027,2.9902,3.4662,,,1.2191,2.5789,1.4953,2.5268,2.8392,2.8286,,2793132792,11303819525,16602825410,,,6183003596,18735645600,4899050707,3729212189,11046570120,6326570411,,28.4241,92.7761,56.1451,,,-37.172,817.675,100.6825,800.7696,45.4819,123.5853,,3.016,7.859,4.0115,,,6.6936,8.9461,12.275,6.1637,5.3544,7.5163,,5.2044,23.9557,10.8771,,,3.5475,17.8147,10.529,4.6153,3.6704,5.6656,
2014/12/2,0.3408,1.1817,0.3268,,,-0.7111,0.4769,0.4051,-0.7958,1.0497,2.809,,1.7194,2.1799,2.7525,,,1.0878,1.7463,1.1976,1.7911,2.3011,1.9081,,2802652672,11437394940,16657083010,,,6139033709,18825004800,4918895633,3699536760,11162524320,6504283063,,28.521,93.8724,56.3286,,,-36.9077,821.5748,101.0903,794.3974,45.9593,127.0568,,3.0262,7.9519,4.0246,,,6.646,8.9888,12.3247,6.1146,5.4106,7.7274,,5.2222,24.2388,10.9127,,,3.5223,17.8996,10.5717,4.5785,3.7089,5.8247,
2014/12/3,5.4348,5.7664,1.5744,,,3.4447,3.4415,2.0441,-2.139,0.4155,3.4048,,4.1386,3.1189,3.5466,,,2.2408,3.7398,3.629,2.1685,3.6049,3.7171,,2954970752,12096923554,16919328073,,,6350507926,19472859000,5019443258,3620402284,11208906000,6725740368,,30.071,99.2855,57.2154,,,-38.1791,849.849,103.1567,777.4049,46.1503,131.3828,,3.1907,8.4104,4.088,,,6.8749,9.2981,12.5766,5.9838,5.4331,7.9905,,5.506,25.6365,11.0845,,,3.6436,18.5156,10.7878,4.4806,3.7243,6.023,
2014/12/4,0,0,1.0155,,,5.8688,1.3384,1.3179,3.0965,0.069,5.7114,,4.5141,,3.7094,,,2.7731,4.3786,2.6978,2.2056,4.3939,3.5748,,2954970752,12096923554,17091143805,,,6723205061,19733490000,5085593011,3732509459,11216636280,7109873100,,30.071,99.2855,57.7965,,,-40.4197,861.2236,104.5162,801.4776,46.1821,138.8866,,3.1907,8.4104,4.1295,,,7.2784,9.4226,12.7423,6.1691,5.4368,8.4469,,5.506,25.6365,11.197,,,3.8575,18.7634,10.9299,4.6194,3.7269,6.367,
2014/12/5,4.8325,0,7.0899,,,7.5989,9.5849,9.9896,-3.8869,4.204,9.9981,,10.5326,,8.8237,,,4.7072,8.9106,11.7029,2.09,8.7008,5.9133,,3097768952,12096923554,18302896858,,,7234093269,21624926400,5593623114,3587429586,11688183360,7820723708,,31.5242,99.2855,61.8942,,,-43.4912,943.7711,114.957,770.3248,48.1236,152.7726,,3.3449,8.4104,4.4223,,,7.8314,10.3257,14.0153,5.9293,5.6654,9.2914,,5.7721,25.6365,11.9909,,,4.1506,20.5619,12.0218,4.4398,3.8836,7.0036,
2014/12/8,3.5034,0,6.4723,,,0,3.5468,10.0047,-0.8272,2.4471,9.9983,,10.0048,,8.03,,,,8.5901,3.3911,2.0639,8.5366,2.2493,,3206295584,12096923554,19487521111,,,7234093269,22391926200,6153250024,3557754157,11974203720,8602659377,,32.6286,99.2855,65.9002,,,-43.4912,977.2451,126.4581,763.9526,49.3013,168.0472,,3.4621,8.4104,4.7085,,,7.8314,10.692,15.4174,5.8803,5.804,10.2204,,5.9743,25.6365,12.767,,,4.1506,21.2912,13.2245,4.4031,3.9786,7.7039,
2014/12/9,-8.1948,0,-9.5128,,,0,-10.01,-2.6016,3.4291,-4.6482,-8.2949,,7.8707,,6.9906,,,,7.9561,14.2441,2.9329,8.6904,6.1956,,2943546896,12096923554,17633719799,,,7234093269,20150499600,5993167622,3679753141,11417623560,7889074728,,29.9548,99.2855,59.6313,,,-43.4912,879.4231,123.1682,790.1493,47.0097,154.1078,,3.1784,8.4104,4.2606,,,7.8314,9.6217,15.0163,6.0819,5.5342,9.3726,,5.4847,25.6365,11.5525,,,4.1506,19.16,12.8805,4.5541,3.7937,7.0648,
2014/12/10,2.0699,0,7.8974,,,0,1.1456,10,3.7634,2.6405,9.9983,,4.5112,,4.5471,,,,4.5811,6.9952,2.835,3.94,3.0973,,3004474128,12096923554,19026331516,,,7234093269,20381344200,6592484384,3818238475,11719104480,8677845499,,30.5748,99.2855,64.3406,,,-43.4912,889.4978,135.485,819.8861,48.2509,169.5159,,3.2442,8.4104,4.5971,,,7.8314,9.7319,16.518,6.3108,5.6803,10.3097,,5.5982,25.6365,12.4649,,,4.1506,19.3795,14.1686,4.7255,3.8939,7.7712,
2014/12/11,0.4436,0,1.9487,,,0,0.0731,7.6861,-1.5544,1.9129,4.0013,,3.9733,,4.9596,,,,2.779,10.9152,1.6344,4.2199,3.8045,,3017801960,12096923554,19397091778,,,7234093269,20396237400,7099191492,3758887618,11943282600,9025068681,,30.7104,99.2855,65.5944,,,-43.4912,890.1477,145.8985,807.1417,49.174,176.2986,,3.2585,8.4104,4.6866,,,7.8314,9.739,17.7876,6.2127,5.789,10.7223,,5.6231,25.6365,12.7077,,,4.1506,19.3936,15.2576,4.652,3.9684,8.0821,
2014/12/12,-0.7571,10.0069,-0.3263,,,0,-1.2048,-0.7827,0.1754,0.712,-2.7719,,4.7631,6.0646,2.7161,,,,1.9501,5.8566,1.1425,3.8865,1.8505,,5145495497,13307450755,19333791246,,,7234093269,20150499600,7043625699,3765482157,12028315680,8774903948,,30.4779,109.2209,65.3803,,,-43.4912,879.4231,144.7566,808.5578,49.5241,171.4118,,3.2339,9.2521,4.6713,,,7.8314,9.6217,17.6484,6.2236,5.8302,10.4251,,5.5805,28.2019,12.6663,,,4.1506,19.16,15.1381,4.6602,3.9966,7.8581,
2014/12/15,-2.3522,0.3137,4.0225,,,0,-1.2565,7.3441,4.2032,-2.4422,5.3435,,3.8081,8.7488,3.7273,,,,2.6541,7.9392,2.9358,4.4987,3.6048,,5024463498,13349193073,20111483504,,,7234093269,19897315200,7560916768,3923751110,11734565040,9243791945,,29.761,109.5635,68.0102,,,-43.4912,868.3734,155.3876,842.5427,48.3146,180.5712,,3.1578,9.2811,4.8592,,,7.8314,9.5008,18.9445,6.4852,5.6878,10.9821,,5.4492,28.2904,13.1758,,,4.1506,18.9192,16.2499,4.856,3.899,8.278,
2014/12/16,-0.3906,-2.5641,0.0899,,,0,1.5344,-2.3447,-1.0084,-0.8564,-0.9169,,2.5746,4.1969,2.6531,,,,3.0603,6.4726,1.6258,3.2335,2.1943,,5004836688,13006906071,20129569370,,,7234093269,20202625800,7383635430,3884183872,11634071400,9159036680,,29.6447,106.7542,68.0714,,,-43.4912,881.698,151.7443,834.0465,47.9008,178.9156,,3.1455,9.0431,4.8636,,,7.8314,9.6466,18.5003,6.4198,5.6391,10.8814,,5.4279,27.565,13.1876,,,4.1506,19.2095,15.8689,4.8071,3.8656,8.2021,
2014/12/17,-2.2876,-6.0976,0.8985,,,0,-3.3911,-3.5478,-5.4329,-2.4585,-4.0448,,2.0125,4.5559,4.1071,,,,2.6145,5.1553,1.7262,3.5394,2.4575,,4890346960,12213802042,20310428035,,,7234093269,19517538600,7121682408,3673158602,11348051040,8788574152,,28.9666,100.2448,68.683,,,-43.4912,851.7989,146.3608,788.7332,46.7232,171.6789,,3.0735,8.4917,4.9073,,,7.8314,9.3195,17.8439,6.071,5.5005,10.4413,,5.3038,25.8842,13.3061,,,4.1506,18.5581,15.3059,4.5459,3.7706,7.8704,
2014/12/18,0.2676,0.8886,1.6919,,,10.0145,2.8233,1.7091,-1.2567,1.703,1.9288,,3.2226,4.536,3.7216,,,4.574,3.3327,5.2059,1.8397,3.3078,1.8639,,4903431500,12322332067,20654059497,,,7958549498,20068587000,7243397954,3626996824,11541308040,8958084681,,29.0441,101.1355,69.845,,,-47.8466,875.8482,148.8622,778.821,47.5189,174.9901,,3.0817,8.5671,4.9903,,,8.6157,9.5826,18.1489,5.9947,5.5942,10.6427,,5.318,26.1142,13.5312,,,4.5662,19.0821,15.5675,4.4888,3.8348,8.0222,
2014/12/19,-4.4696,-3.8618,-3.2399,,,-3.8148,-3.5622,0.347,-3.8182,-2.2773,-3.1894,,3.0046,2.7399,2.8778,,,3.4027,3.1406,3.9306,1.706,2.8668,2.2296,,4684265449,11846469650,19984882438,,,7654947899,19353713400,7268534860,3488511491,11278478520,8672377418,,27.7459,97.2299,67.5821,,,-46.0213,844.6491,149.3788,749.0842,46.4368,169.409,,2.944,8.2363,4.8287,,,8.287,9.2412,18.2119,5.7658,5.4668,10.3032,,5.0803,25.1057,13.0928,,,4.392,18.4023,15.6215,4.3174,3.7475,7.7663,
2014/12/22,-5.7263,2.1142,-8.6425,,,-1.0667,-7.0412,-3.6949,-9.4518,-5.6888,-5.5801,,2.163,4.8078,3.6602,,,1.9372,2.4831,3.5649,3.1408,3.6436,2.1654,,4416032372,12096923554,18257682191,,,7573289538,17990985600,6999966862,3158784507,10636865280,8188452196,,26.1571,99.2855,61.7413,,,-45.5304,785.1759,143.8593,678.2823,43.7951,159.9559,,2.7754,8.4104,4.4113,,,8.1986,8.5905,17.539,5.2208,5.1558,9.7283,,4.7894,25.6365,11.9613,,,4.3452,17.1066,15.0443,3.9093,3.5343,7.3329,
2014/12/23,-0.4444,-0.9662,-2.7241,,,-4.8936,-0.3311,-2.2302,-5.0104,-1.0174,-3.7396,,1.1043,3.1834,2.2465,,,1.575,1.1831,2.2561,1.8148,1.9893,1.1091,,4396405561,11980045065,17760320864,,,7202686207,17931412800,6843853445,3000515554,10528641360,7882239626,,26.0409,98.3262,60.0594,,,-43.3023,782.576,140.651,644.2974,43.3495,153.9742,,2.7631,8.3292,4.2912,,,7.7974,8.5621,17.1478,4.9593,5.1033,9.3645,,4.7681,25.3888,11.6354,,,4.1326,17.05,14.7088,3.7134,3.4983,7.0587,
2014/12/24,3.4226,3.9024,1.7312,,,7.7326,1.7857,4.5428,3.6264,1.6887,4.7347,,1.1267,2.8646,2.2566,,,1.5712,1.2574,2.6282,1.426,1.2648,1.0923,,4546877775,12447559019,18067780594,,,7759638106,18251616600,7154757284,3109325459,10706437800,8255436196,,26.9322,102.1633,61.0991,,,-46.6507,796.5506,147.0405,667.662,44.0815,161.2644,,2.8576,8.6542,4.3655,,,8.4004,8.715,17.9268,5.1391,5.1895,9.8079,,4.9313,26.3796,11.8369,,,4.4521,17.3544,15.377,3.8481,3.5574,7.3929,
2014/12/25,0,0.2012,0.6507,,,2.5904,1.224,-0.1849,1.3786,0.5776,0.977,,1.0755,2.5374,1.8834,,,1.0532,1.2267,1.8196,1.1241,1.5005,0.9689,,4546877775,12472604409,18185338726,,,7960643302,18475014600,7141527334,3152189967,10768280040,8336090399,,26.9322,102.3689,61.4967,,,-47.8592,806.3003,146.7686,676.8662,44.3361,162.8399,,2.8576,8.6716,4.3939,,,8.618,8.8217,17.8937,5.2099,5.2195,9.9037,,4.9313,26.4326,11.9139,,,4.5674,17.5668,15.3486,3.9012,3.5779,7.4651,
2014/12/26,-0.5755,1.7403,2.188,,,-2.0516,4.0709,-3.0752,-0.523,-1.364,-0.9675,,1.5835,6.4745,2.658,,,0.5911,2.9947,2.023,1.0056,2.7702,0.9556,,4520708694,12689664459,18583227788,,,7797326580,19227121200,6921910154,3135703618,10621404720,8255436196,,26.7771,104.1504,62.8422,,,-46.8773,839.1243,142.2551,673.3261,43.7314,161.2644,,2.8412,8.8225,4.49,,,8.4412,9.1808,17.3434,5.1827,5.1483,9.8079,,4.9029,26.8927,12.1746,,,4.4737,18.282,14.8766,3.8807,3.5291,7.3929,
2014/12/29,-2.9667,-5.0658,-2.4331,,,-1.2084,-2.1301,-4.3196,-0.6309,-1.8923,-2.6494,,1.3987,3.6528,2.4896,,,0.6733,2.148,3.5173,1.8596,3.1686,1.6286,,4386592156,12046832773,18131081126,,,7703105394,18817558200,6622913270,3115919999,10420417440,8036712932,,25.9827,98.8744,61.3132,,,-46.3108,821.2498,136.1103,669.078,42.9039,156.9918,,2.7569,8.3756,4.3807,,,8.3392,8.9852,16.5942,5.15,5.0509,9.548,,4.7574,25.5303,11.8783,,,4.4197,17.8925,14.2339,3.8563,3.4624,7.197,
